ID;Geslacht;Leeftijd;Herkomst;Onderwijsniveau;Onderwijsrichting;Perioden;TotaleBevolking15Tot65Jaar_1;Beroepsbevolking_2;WerkzameBeroepsbevolking15Tot65Jaar_3;WerklozeBeroepsbevolking_4;NietBeroepsbevolking_5;BrutoArbeidsparticipatie_6;NettoArbeidsparticipatie_7;Werkloosheidspercentage_8
161;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Basisonderwijs;2;2006;954.0;377.0;331.0;46.0;577.0;39.5;34.7;12.2
162;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Basisonderwijs;2;2007;914.0;369.0;336.0;34.0;544.0;40.4;36.8;9.1
163;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Basisonderwijs;2;2008;919.0;385.0;352.0;33.0;534.0;41.9;38.3;8.7
164;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Basisonderwijs;2;2009;912.0;384.0;347.0;37.0;527.0;42.1;38.1;9.7
165;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Basisonderwijs;2;2010;905.0;379.0;337.0;42.0;526.0;41.9;37.3;11.0
166;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Basisonderwijs;2;2011;925.0;401.0;361.0;40.0;524.0;43.4;39.0;10.0
167;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Basisonderwijs;2;2012;;;;;;;;
168;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Basisonderwijs;3;2001;;;;;;;;
169;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Basisonderwijs;3;2002;;;;;;;;
170;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Basisonderwijs;3;2003;;;;;;;;
171;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Basisonderwijs;3;2004;;;;;;;;
172;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Basisonderwijs;3;2005;;;;;;;;
173;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Basisonderwijs;3;2006;;;;;;;;
174;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Basisonderwijs;3;2007;;;;;;;;
175;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Basisonderwijs;3;2008;;;;;;;;
176;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Basisonderwijs;3;2009;;;;;;;;
177;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Basisonderwijs;3;2010;;;;;;;;
178;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Basisonderwijs;3;2011;;;;;;;;
179;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Basisonderwijs;3;2012;;;;;;;;
180;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Basisonderwijs;4;2001;;;;;;;;
181;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Basisonderwijs;4;2002;;;;;;;;
182;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Basisonderwijs;4;2003;;;;;;;;
183;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Basisonderwijs;4;2004;;;;;;;;
184;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Basisonderwijs;4;2005;;;;;;;;
185;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Basisonderwijs;4;2006;;;;;;;;
186;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Basisonderwijs;4;2007;;;;;;;;
187;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Basisonderwijs;4;2008;;;;;;;;
188;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Basisonderwijs;4;2009;;;;;;;;
189;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Basisonderwijs;4;2010;;;;;;;;
190;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Basisonderwijs;4;2011;;;;;;;;
191;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Basisonderwijs;4;2012;;;;;;;;
192;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Basisonderwijs;5;2001;;;;;;;;
193;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Basisonderwijs;5;2002;;;;;;;;
194;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Basisonderwijs;5;2003;;;;;;;;
195;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Basisonderwijs;5;2004;;;;;;;;
196;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Basisonderwijs;5;2005;;;;;;;;
197;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Basisonderwijs;5;2006;;;;;;;;
198;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Basisonderwijs;5;2007;;;;;;;;
199;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Basisonderwijs;5;2008;;;;;;;;
200;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Basisonderwijs;5;2009;;;;;;;;
201;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Basisonderwijs;5;2010;;;;;;;;
202;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Basisonderwijs;5;2011;;;;;;;;
203;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Basisonderwijs;5;2012;;;;;;;;
204;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Basisonderwijs;6;2001;;;;;;;;
205;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Basisonderwijs;6;2002;;;;;;;;
206;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Basisonderwijs;6;2003;;;;;;;;
207;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Basisonderwijs;6;2004;;;;;;;;
208;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Basisonderwijs;6;2005;;;;;;;;
209;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Basisonderwijs;6;2006;;;;;;;;
210;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Basisonderwijs;6;2007;;;;;;;;
211;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Basisonderwijs;6;2008;;;;;;;;
212;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Basisonderwijs;6;2009;;;;;;;;
213;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Basisonderwijs;6;2010;;;;;;;;
214;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Basisonderwijs;6;2011;;;;;;;;
215;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Basisonderwijs;6;2012;;;;;;;;
216;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Basisonderwijs;7;2001;;;;;;;;
217;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Basisonderwijs;7;2002;;;;;;;;
218;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Basisonderwijs;7;2003;;;;;;;;
219;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Basisonderwijs;7;2004;;;;;;;;
220;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Basisonderwijs;7;2005;;;;;;;;
221;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Basisonderwijs;7;2006;;;;;;;;
222;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Basisonderwijs;7;2007;;;;;;;;
223;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Basisonderwijs;7;2008;;;;;;;;
224;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Basisonderwijs;7;2009;;;;;;;;
225;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Basisonderwijs;7;2010;;;;;;;;
226;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Basisonderwijs;7;2011;;;;;;;;
227;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Basisonderwijs;7;2012;;;;;;;;
228;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Basisonderwijs;8;2001;;;;;;;;
229;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Basisonderwijs;8;2002;;;;;;;;
230;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Basisonderwijs;8;2003;;;;;;;;
231;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Basisonderwijs;8;2004;;;;;;;;
232;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Basisonderwijs;8;2005;;;;;;;;
233;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Basisonderwijs;8;2006;;;;;;;;
234;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Basisonderwijs;8;2007;;;;;;;;
235;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Basisonderwijs;8;2008;;;;;;;;
236;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Basisonderwijs;8;2009;;;;;;;;
237;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Basisonderwijs;8;2010;;;;;;;;
238;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Basisonderwijs;8;2011;;;;;;;;
239;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Basisonderwijs;8;2012;;;;;;;;
240;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Basisonderwijs;9;2001;;;;;;;;
241;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Basisonderwijs;9;2002;;;;;;;;
242;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Basisonderwijs;9;2003;;;;;;;;
243;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Basisonderwijs;9;2004;;;;;;;;
244;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Basisonderwijs;9;2005;;;;;;;;
245;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Basisonderwijs;9;2006;;;;;;;;
246;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Basisonderwijs;9;2007;;;;;;;;
247;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Basisonderwijs;9;2008;;;;;;;;
248;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Basisonderwijs;9;2009;;;;;;;;
249;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Basisonderwijs;9;2010;;;;;;;;
250;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Basisonderwijs;9;2011;;;;;;;;
251;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Basisonderwijs;9;2012;;;;;;;;
252;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Basisonderwijs;Gezondheidszorg, sociale dienstverlening;2001;;;;;;;;
253;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Basisonderwijs;Gezondheidszorg, sociale dienstverlening;2002;;;;;;;;
254;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Basisonderwijs;Gezondheidszorg, sociale dienstverlening;2003;;;;;;;;
255;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Basisonderwijs;Gezondheidszorg, sociale dienstverlening;2004;;;;;;;;
256;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Basisonderwijs;Gezondheidszorg, sociale dienstverlening;2005;;;;;;;;
257;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Basisonderwijs;Gezondheidszorg, sociale dienstverlening;2006;;;;;;;;
258;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Basisonderwijs;Gezondheidszorg, sociale dienstverlening;2007;;;;;;;;
259;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Basisonderwijs;Gezondheidszorg, sociale dienstverlening;2008;;;;;;;;
260;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Basisonderwijs;Gezondheidszorg, sociale dienstverlening;2009;;;;;;;;
261;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Basisonderwijs;Gezondheidszorg, sociale dienstverlening;2010;;;;;;;;
262;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Basisonderwijs;Gezondheidszorg, sociale dienstverlening;2011;;;;;;;;
263;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Basisonderwijs;Gezondheidszorg, sociale dienstverlening;2012;;;;;;;;
264;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Basisonderwijs;Horeca, recreatie, transport, logistiek;2001;;;;;;;;
265;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Basisonderwijs;Horeca, recreatie, transport, logistiek;2002;;;;;;;;
266;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Basisonderwijs;Horeca, recreatie, transport, logistiek;2003;;;;;;;;
267;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Basisonderwijs;Horeca, recreatie, transport, logistiek;2004;;;;;;;;
268;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Basisonderwijs;Horeca, recreatie, transport, logistiek;2005;;;;;;;;
269;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Basisonderwijs;Horeca, recreatie, transport, logistiek;2006;;;;;;;;
270;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Basisonderwijs;Horeca, recreatie, transport, logistiek;2007;;;;;;;;
271;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Basisonderwijs;Horeca, recreatie, transport, logistiek;2008;;;;;;;;
272;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Basisonderwijs;Horeca, recreatie, transport, logistiek;2009;;;;;;;;
273;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Basisonderwijs;Horeca, recreatie, transport, logistiek;2010;;;;;;;;
274;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Basisonderwijs;Horeca, recreatie, transport, logistiek;2011;;;;;;;;
275;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Basisonderwijs;Horeca, recreatie, transport, logistiek;2012;;;;;;;;
276;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Basisonderwijs;Onbekende onderwijsrichting;2001;;;;;;;;
277;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Basisonderwijs;Onbekende onderwijsrichting;2002;;;;;;;;
278;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Basisonderwijs;Onbekende onderwijsrichting;2003;;;;;;;;
279;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Basisonderwijs;Onbekende onderwijsrichting;2004;;;;;;;;
280;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Basisonderwijs;Onbekende onderwijsrichting;2005;;;;;;;;
281;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Basisonderwijs;Onbekende onderwijsrichting;2006;;;;;;;;
282;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Basisonderwijs;Onbekende onderwijsrichting;2007;;;;;;;;
283;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Basisonderwijs;Onbekende onderwijsrichting;2008;;;;;;;;
284;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Basisonderwijs;Onbekende onderwijsrichting;2009;;;;;;;;
285;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Basisonderwijs;Onbekende onderwijsrichting;2010;;;;;;;;
286;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Basisonderwijs;Onbekende onderwijsrichting;2011;;;;;;;;
287;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Basisonderwijs;Onbekende onderwijsrichting;2012;;;;;;;;
288;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Vmbo, mbo1, avo onderbouw;1;2001;2823.0;1574.0;1504.0;70.0;1249.0;55.7;53.3;4.4
289;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Vmbo, mbo1, avo onderbouw;1;2002;2777.0;1569.0;1486.0;84.0;1208.0;56.5;53.5;5.3
290;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Vmbo, mbo1, avo onderbouw;1;2003;2718.0;1522.0;1414.0;108.0;1195.0;56.0;52.0;7.1
291;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Vmbo, mbo1, avo onderbouw;1;2004;2666.0;1475.0;1350.0;125.0;1191.0;55.3;50.6;8.5
292;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Vmbo, mbo1, avo onderbouw;1;2005;2653.0;1443.0;1314.0;128.0;1210.0;54.4;49.5;8.9
293;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Vmbo, mbo1, avo onderbouw;1;2006;2636.0;1418.0;1316.0;102.0;1219.0;53.8;49.9;7.2
294;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Vmbo, mbo1, avo onderbouw;1;2007;2597.0;1419.0;1326.0;93.0;1178.0;54.6;51.1;6.6
295;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Vmbo, mbo1, avo onderbouw;1;2008;2608.0;1468.0;1388.0;79.0;1140.0;56.3;53.2;5.4
296;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Vmbo, mbo1, avo onderbouw;1;2009;2573.0;1445.0;1347.0;98.0;1128.0;56.2;52.3;6.8
297;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Vmbo, mbo1, avo onderbouw;1;2010;2511.0;1389.0;1277.0;111.0;1122.0;55.3;50.9;8.0
298;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Vmbo, mbo1, avo onderbouw;1;2011;2530.0;1411.0;1309.0;102.0;1119.0;55.8;51.7;7.2
299;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Vmbo, mbo1, avo onderbouw;1;2012;2453.0;1379.0;1253.0;126.0;1074.0;56.2;51.1;9.1
300;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Vmbo, mbo1, avo onderbouw;2;2001;1212.0;593.0;561.0;32.0;619.0;48.9;46.3;5.4
301;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Vmbo, mbo1, avo onderbouw;2;2002;1171.0;577.0;541.0;35.0;594.0;49.2;46.2;6.1
302;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Vmbo, mbo1, avo onderbouw;2;2003;1146.0;560.0;516.0;44.0;586.0;48.8;45.0;7.8
303;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Vmbo, mbo1, avo onderbouw;2;2004;1157.0;544.0;491.0;53.0;614.0;47.0;42.4;9.7
304;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Vmbo, mbo1, avo onderbouw;2;2005;1165.0;534.0;483.0;51.0;631.0;45.8;41.4;9.6
305;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Vmbo, mbo1, avo onderbouw;2;2006;1163.0;519.0;478.0;41.0;644.0;44.6;41.1;8.0
306;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Vmbo, mbo1, avo onderbouw;2;2007;1148.0;523.0;483.0;40.0;624.0;45.6;42.1;7.7
307;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Vmbo, mbo1, avo onderbouw;2;2008;1162.0;549.0;515.0;35.0;613.0;47.3;44.3;6.3
308;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Vmbo, mbo1, avo onderbouw;2;2009;1144.0;537.0;497.0;40.0;607.0;46.9;43.4;7.4
309;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Vmbo, mbo1, avo onderbouw;2;2010;1145.0;525.0;479.0;46.0;619.0;45.9;41.9;8.8
310;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Vmbo, mbo1, avo onderbouw;2;2011;1155.0;542.0;500.0;41.0;614.0;46.9;43.3;7.6
311;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Vmbo, mbo1, avo onderbouw;2;2012;;;;;;;;
312;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Vmbo, mbo1, avo onderbouw;3;2001;;;;;;;;
313;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Vmbo, mbo1, avo onderbouw;3;2002;;;;;;;;
314;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Vmbo, mbo1, avo onderbouw;3;2003;;;;;;;;
315;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Vmbo, mbo1, avo onderbouw;3;2004;;;;;;;;
316;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Vmbo, mbo1, avo onderbouw;3;2005;;;;;;;;
317;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Vmbo, mbo1, avo onderbouw;3;2006;;;;;;;;
318;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Vmbo, mbo1, avo onderbouw;3;2007;;;;;;;;
319;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Vmbo, mbo1, avo onderbouw;3;2008;;;;;;;;
320;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Vmbo, mbo1, avo onderbouw;3;2009;;;;;;;;
321;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Vmbo, mbo1, avo onderbouw;3;2010;;;;;;;;
322;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Vmbo, mbo1, avo onderbouw;3;2011;;;;;;;;
323;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Vmbo, mbo1, avo onderbouw;3;2012;;;;;;;;
324;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Vmbo, mbo1, avo onderbouw;4;2001;39.0;24.0;23.0;;15.0;60.7;57.9;
325;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Vmbo, mbo1, avo onderbouw;4;2002;41.0;23.0;21.0;2.0;18.0;55.4;50.7;8.4
326;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Vmbo, mbo1, avo onderbouw;4;2003;39.0;22.0;18.0;3.0;17.0;55.6;46.9;15.6
327;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Vmbo, mbo1, avo onderbouw;4;2004;44.0;25.0;20.0;5.0;19.0;56.6;46.0;18.8
328;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Vmbo, mbo1, avo onderbouw;4;2005;71.0;38.0;30.0;8.0;33.0;53.0;41.7;21.2
329;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Vmbo, mbo1, avo onderbouw;4;2006;85.0;44.0;38.0;6.0;41.0;52.2;45.2;13.3
330;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Vmbo, mbo1, avo onderbouw;4;2007;87.0;46.0;40.0;6.0;42.0;52.4;45.8;12.6
331;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Vmbo, mbo1, avo onderbouw;4;2008;92.0;52.0;46.0;6.0;40.0;56.7;50.4;11.0
332;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Vmbo, mbo1, avo onderbouw;4;2009;84.0;48.0;44.0;4.0;36.0;57.5;52.4;8.9
333;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Vmbo, mbo1, avo onderbouw;4;2010;73.0;39.0;34.0;5.0;34.0;53.4;46.9;12.2
334;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Vmbo, mbo1, avo onderbouw;4;2011;70.0;38.0;33.0;5.0;33.0;53.5;47.1;12.0
335;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Vmbo, mbo1, avo onderbouw;4;2012;;;;;;;;
336;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Vmbo, mbo1, avo onderbouw;5;2001;184.0;108.0;101.0;7.0;76.0;58.7;55.0;6.3
337;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Vmbo, mbo1, avo onderbouw;5;2002;181.0;110.0;101.0;9.0;71.0;60.5;55.7;8.0
338;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Vmbo, mbo1, avo onderbouw;5;2003;176.0;107.0;96.0;11.0;68.0;61.2;54.8;10.4
339;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Vmbo, mbo1, avo onderbouw;5;2004;196.0;117.0;104.0;13.0;78.0;60.0;53.1;11.4
340;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Vmbo, mbo1, avo onderbouw;5;2005;205.0;122.0;107.0;15.0;83.0;59.3;52.0;12.3
341;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Vmbo, mbo1, avo onderbouw;5;2006;196.0;118.0;110.0;9.0;78.0;60.4;55.9;7.4
342;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Vmbo, mbo1, avo onderbouw;5;2007;195.0;124.0;112.0;11.0;71.0;63.6;57.7;9.2
343;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Vmbo, mbo1, avo onderbouw;5;2008;201.0;126.0;116.0;9.0;75.0;62.6;58.1;7.3
344;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Vmbo, mbo1, avo onderbouw;5;2009;198.0;124.0;112.0;12.0;74.0;62.5;56.6;9.4
345;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Vmbo, mbo1, avo onderbouw;5;2010;179.0;112.0;103.0;9.0;67.0;62.6;57.5;8.1
346;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Vmbo, mbo1, avo onderbouw;5;2011;183.0;116.0;105.0;11.0;67.0;63.4;57.5;9.3
347;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Vmbo, mbo1, avo onderbouw;5;2012;;;;;;;;
348;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Vmbo, mbo1, avo onderbouw;6;2001;;;;;;;;
349;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Vmbo, mbo1, avo onderbouw;6;2002;;;;;;;;
350;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Vmbo, mbo1, avo onderbouw;6;2003;;;;;;;;
351;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Vmbo, mbo1, avo onderbouw;6;2004;;;;;;;;
352;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Vmbo, mbo1, avo onderbouw;6;2005;;;;;;;;
353;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Vmbo, mbo1, avo onderbouw;6;2006;;;;;;;;
354;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Vmbo, mbo1, avo onderbouw;6;2007;;;;;;;;
355;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Vmbo, mbo1, avo onderbouw;6;2008;;;;;;;;
356;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Vmbo, mbo1, avo onderbouw;6;2009;;;;;;;;
357;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Vmbo, mbo1, avo onderbouw;6;2010;;;;;;;;
358;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Vmbo, mbo1, avo onderbouw;6;2011;;;;;;;;
359;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Vmbo, mbo1, avo onderbouw;6;2012;;;;;;;;
360;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Vmbo, mbo1, avo onderbouw;7;2001;;;;;;;;
361;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Vmbo, mbo1, avo onderbouw;7;2002;;;;;;;;
362;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Vmbo, mbo1, avo onderbouw;7;2003;;;;;;;;
363;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Vmbo, mbo1, avo onderbouw;7;2004;;;;;;;;
364;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Vmbo, mbo1, avo onderbouw;7;2005;;;;;;;;
365;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Vmbo, mbo1, avo onderbouw;7;2006;;;;;;;;
366;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Vmbo, mbo1, avo onderbouw;7;2007;;;;;;;;
367;Mannen en vrouwen;Totaal leeftijd;Totaal herkomst;Vmbo, mbo1, avo onderbouw;7;2008;;;;;;;;
