ID;TypeZelfstandige;BedrijfstakkenBranchesSBI2008;Perioden;Personen_1;PersonenMetBedrijfsvermogen_2;GemiddeldPersoonlijkInkomen_3;MediaanPersoonlijkInkomen_4;GemiddeldInkomenAlsZelfstandige_5;MediaanInkomenAlsZelfstandige_6;GemiddeldGestandaardiseerdInkomen_7;MediaanGestandaardiseerdInkomen_8;MediaanVermogenHuishoudens_9;MediaanBedrijfsvermogen_10
219;Zelfstandige;0149 Overige fokkerij en houderij;2010;0.6;0.6;39.7;29.4;38.2;26.9;36.1;30.4;470.7;134.9
220;Zelfstandige;0149 Overige fokkerij en houderij;2011;0.6;0.6;37.5;29.0;36.2;27.0;40.0;34.1;473.6;124.3
221;Zelfstandige;0149 Overige fokkerij en houderij;2012;0.6;0.6;48.1;30.0;47.2;27.7;46.3;34.9;487.4;139.8
222;Zelfstandige;0149 Overige fokkerij en houderij;2013;0.6;0.6;43.1;27.7;41.7;24.8;42.7;34.0;463.8;140.7
223;Zelfstandige;0149 Overige fokkerij en houderij;2014;0.6;0.6;28.4;22.7;26.1;20.9;37.0;31.8;500.2;129.0
224;Zelfstandige;0149 Overige fokkerij en houderij;2015;0.7;0.6;32.9;22.7;30.5;21.4;39.3;32.4;443.8;111.1
225;Zelfstandige;015 Gemengd bedrijf;2007;1.3;1.0;31.3;26.2;30.3;24.4;30.7;28.1;589.9;227.1
226;Zelfstandige;015 Gemengd bedrijf;2008;1.3;1.2;32.8;27.0;32.5;25.3;32.2;29.6;659.6;231.6
227;Zelfstandige;015 Gemengd bedrijf;2009;1.5;1.4;26.2;22.4;26.8;21.0;26.5;25.5;624.0;225.8
228;Zelfstandige;015 Gemengd bedrijf;2010;1.8;1.7;33.2;27.5;32.3;25.2;32.1;29.4;642.4;268.9
229;Zelfstandige;015 Gemengd bedrijf;2011;1.9;1.8;37.0;28.7;36.8;27.0;36.5;31.9;638.1;278.3
230;Zelfstandige;015 Gemengd bedrijf;2012;2.0;1.9;34.9;29.4;34.6;26.7;36.4;32.6;671.7;312.1
231;Zelfstandige;015 Gemengd bedrijf;2013;2.0;2.0;35.2;31.4;34.2;29.0;36.6;34.2;734.2;369.6
232;Zelfstandige;015 Gemengd bedrijf;2014;2.1;2.1;33.1;29.5;32.1;27.3;37.0;33.6;796.2;440.4
233;Zelfstandige;015 Gemengd bedrijf;2015;2.2;2.1;28.3;24.5;26.6;23.1;33.8;31.2;820.6;456.6
234;Zelfstandige;0150 Gemengd bedrijf;2007;1.3;1.0;31.3;26.2;30.3;24.4;30.7;28.1;589.9;227.1
235;Zelfstandige;0150 Gemengd bedrijf;2008;1.3;1.2;32.8;27.0;32.5;25.3;32.2;29.6;659.6;231.6
236;Zelfstandige;0150 Gemengd bedrijf;2009;1.5;1.4;26.2;22.4;26.8;21.0;26.5;25.5;624.0;225.8
237;Zelfstandige;0150 Gemengd bedrijf;2010;1.8;1.7;33.2;27.5;32.3;25.2;32.1;29.4;642.4;268.9
238;Zelfstandige;0150 Gemengd bedrijf;2011;1.9;1.8;37.0;28.7;36.8;27.0;36.5;31.9;638.1;278.3
239;Zelfstandige;0150 Gemengd bedrijf;2012;2.0;1.9;34.9;29.4;34.6;26.7;36.4;32.6;671.7;312.1
240;Zelfstandige;0150 Gemengd bedrijf;2013;2.0;2.0;35.2;31.4;34.2;29.0;36.6;34.2;734.2;369.6
241;Zelfstandige;0150 Gemengd bedrijf;2014;2.1;2.1;33.1;29.5;32.1;27.3;37.0;33.6;796.2;440.4
242;Zelfstandige;0150 Gemengd bedrijf;2015;2.2;2.1;28.3;24.5;26.6;23.1;33.8;31.2;820.6;456.6
243;Zelfstandige;016 Dienstverlening voor de landbouw;2007;9.2;7.5;36.7;32.0;37.3;32.1;29.7;26.8;327.4;60.2
244;Zelfstandige;016 Dienstverlening voor de landbouw;2008;9.7;9.1;36.5;32.7;36.7;32.6;29.6;27.2;331.3;54.0
245;Zelfstandige;016 Dienstverlening voor de landbouw;2009;10.2;9.9;31.9;29.4;32.5;29.7;26.3;25.1;291.5;46.0
246;Zelfstandige;016 Dienstverlening voor de landbouw;2010;10.5;9.8;33.4;29.7;33.8;29.4;27.7;25.3;251.2;46.1
247;Zelfstandige;016 Dienstverlening voor de landbouw;2011;11.2;10.4;33.5;30.6;33.6;30.2;30.4;28.3;241.2;43.2
248;Zelfstandige;016 Dienstverlening voor de landbouw;2012;11.5;10.7;33.0;30.3;33.1;30.0;30.0;28.1;219.7;41.7
249;Zelfstandige;016 Dienstverlening voor de landbouw;2013;11.5;10.8;34.4;30.9;34.2;30.4;30.9;28.6;198.4;40.2
250;Zelfstandige;016 Dienstverlening voor de landbouw;2014;11.6;11.0;35.3;31.9;35.1;31.5;32.7;29.7;194.3;38.8
251;Zelfstandige;016 Dienstverlening voor de landbouw;2015;11.7;11.0;32.1;29.6;31.8;29.4;30.4;28.5;200.4;36.9
252;Zelfstandige;0161 Diensten voor akker- en tuinbouw;2007;8.0;6.5;37.8;33.0;38.5;33.0;30.2;27.1;337.0;73.0
253;Zelfstandige;0161 Diensten voor akker- en tuinbouw;2008;8.4;7.8;37.2;33.2;37.4;33.1;29.7;27.3;339.2;64.3
254;Zelfstandige;0161 Diensten voor akker- en tuinbouw;2009;8.7;8.5;32.2;29.6;32.8;29.9;26.3;25.1;299.1;51.7
255;Zelfstandige;0161 Diensten voor akker- en tuinbouw;2010;8.7;8.1;33.8;30.0;34.3;29.7;27.6;25.2;251.4;52.0
256;Zelfstandige;0161 Diensten voor akker- en tuinbouw;2011;9.3;8.7;33.9;30.9;33.9;30.5;30.2;28.1;238.6;48.5
257;Zelfstandige;0161 Diensten voor akker- en tuinbouw;2012;9.5;8.8;33.5;30.5;33.6;30.2;30.0;27.8;215.0;44.8
258;Zelfstandige;0161 Diensten voor akker- en tuinbouw;2013;9.5;8.8;34.8;31.2;34.7;30.8;30.7;28.3;192.5;44.1
259;Zelfstandige;0161 Diensten voor akker- en tuinbouw;2014;9.4;8.9;35.9;32.1;35.7;31.7;32.6;29.4;192.3;42.3
260;Zelfstandige;0161 Diensten voor akker- en tuinbouw;2015;9.5;8.9;32.6;30.0;32.3;29.8;30.3;28.2;197.1;39.0
261;Zelfstandige;0162 Diensten voor veeteelt en fokkerij;2007;1.3;1.0;29.7;26.8;30.1;26.7;26.2;25.3;279.3;26.8
262;Zelfstandige;0162 Diensten voor veeteelt en fokkerij;2008;1.4;1.3;31.7;28.7;32.1;27.9;28.5;26.7;294.4;28.8
263;Zelfstandige;0162 Diensten voor veeteelt en fokkerij;2009;1.5;1.5;30.1;28.2;30.3;27.9;26.4;24.8;259.0;29.9
264;Zelfstandige;0162 Diensten voor veeteelt en fokkerij;2010;1.7;1.6;30.9;27.8;31.0;27.3;27.6;26.0;246.8;31.9
265;Zelfstandige;0162 Diensten voor veeteelt en fokkerij;2011;1.8;1.7;31.5;29.6;31.9;29.0;30.8;29.3;243.9;30.5
266;Zelfstandige;0162 Diensten voor veeteelt en fokkerij;2012;1.9;1.8;30.8;29.4;30.7;28.8;30.4;29.3;230.3;30.8
267;Zelfstandige;0162 Diensten voor veeteelt en fokkerij;2013;2.0;1.9;31.9;29.1;31.7;28.3;31.3;29.6;208.9;30.4
268;Zelfstandige;0162 Diensten voor veeteelt en fokkerij;2014;2.1;2.0;32.5;31.0;32.3;30.4;32.9;31.1;194.3;30.3
269;Zelfstandige;0162 Diensten voor veeteelt en fokkerij;2015;2.1;2.1;29.5;27.6;29.2;27.5;31.1;29.6;203.5;29.6
270;Zelfstandige;0163 Behandeling van gewassen na oogst;2007;0.0;;;;;;;;;
271;Zelfstandige;0163 Behandeling van gewassen na oogst;2008;0.0;;;;;;;;;
272;Zelfstandige;0163 Behandeling van gewassen na oogst;2009;0.0;;;;;;;;;
273;Zelfstandige;0163 Behandeling van gewassen na oogst;2010;0.0;0.0;;;;;;;;
274;Zelfstandige;0163 Behandeling van gewassen na oogst;2011;0.0;0.0;;;;;;;;
275;Zelfstandige;0163 Behandeling van gewassen na oogst;2012;0.0;0.0;;;;;;;;
276;Zelfstandige;0163 Behandeling van gewassen na oogst;2013;0.0;0.0;;;;;;;;
277;Zelfstandige;0163 Behandeling van gewassen na oogst;2014;0.0;0.0;;;;;;;;
278;Zelfstandige;0163 Behandeling van gewassen na oogst;2015;0.0;0.0;;;;;;;;
279;Zelfstandige;0164 Zaadveredelingsbedrijven;2007;0.0;;;;;;;;;
280;Zelfstandige;0164 Zaadveredelingsbedrijven;2008;0.0;;;;;;;;;
281;Zelfstandige;0164 Zaadveredelingsbedrijven;2009;0.0;;;;;;;;;
282;Zelfstandige;0164 Zaadveredelingsbedrijven;2010;0.0;0.0;;;;;;;;
283;Zelfstandige;0164 Zaadveredelingsbedrijven;2011;0.0;0.0;;;;;;;;
284;Zelfstandige;0164 Zaadveredelingsbedrijven;2012;0.0;0.0;;;;;;;;
285;Zelfstandige;0164 Zaadveredelingsbedrijven;2013;0.0;0.0;;;;;;;;
286;Zelfstandige;0164 Zaadveredelingsbedrijven;2014;0.0;0.0;;;;;;;;
287;Zelfstandige;0164 Zaadveredelingsbedrijven;2015;0.0;0.0;;;;;;;;
288;Zelfstandige;017 Jacht;2007;0.0;0.0;;;;;;;;
289;Zelfstandige;017 Jacht;2008;0.0;0.0;;;;;;;;
290;Zelfstandige;017 Jacht;2009;0.0;0.0;;;;;;;;
291;Zelfstandige;017 Jacht;2010;0.0;0.0;;;;;;;;
292;Zelfstandige;017 Jacht;2011;0.0;0.0;;;;;;;;
293;Zelfstandige;017 Jacht;2012;0.0;0.0;;;;;;;;
294;Zelfstandige;017 Jacht;2013;0.0;0.0;;;;;;;;
295;Zelfstandige;017 Jacht;2014;0.0;0.0;;;;;;;;
296;Zelfstandige;017 Jacht;2015;0.0;0.0;;;;;;;;
297;Zelfstandige;0170 Jacht;2007;0.0;0.0;;;;;;;;
298;Zelfstandige;0170 Jacht;2008;0.0;0.0;;;;;;;;
299;Zelfstandige;0170 Jacht;2009;0.0;0.0;;;;;;;;
300;Zelfstandige;0170 Jacht;2010;0.0;0.0;;;;;;;;
301;Zelfstandige;0170 Jacht;2011;0.0;0.0;;;;;;;;
302;Zelfstandige;0170 Jacht;2012;0.0;0.0;;;;;;;;
303;Zelfstandige;0170 Jacht;2013;0.0;0.0;;;;;;;;
304;Zelfstandige;0170 Jacht;2014;0.0;0.0;;;;;;;;
305;Zelfstandige;0170 Jacht;2015;0.0;0.0;;;;;;;;
306;Zelfstandige;02 Bosbouw;2007;0.4;0.3;37.4;32.0;37.3;32.4;29.3;24.6;299.5;36.7
307;Zelfstandige;02 Bosbouw;2008;0.4;0.4;34.4;28.9;34.1;28.9;26.8;24.7;268.1;31.5
308;Zelfstandige;02 Bosbouw;2009;0.4;0.4;31.7;28.5;31.3;28.3;25.6;23.5;252.1;34.4
309;Zelfstandige;02 Bosbouw;2010;0.5;0.4;36.8;31.2;36.6;31.5;29.1;25.4;261.5;40.0
310;Zelfstandige;02 Bosbouw;2011;0.5;0.5;33.0;28.4;32.5;28.0;31.0;27.0;234.3;35.4
311;Zelfstandige;02 Bosbouw;2012;0.5;0.5;34.1;29.0;34.3;28.6;30.1;27.8;230.4;35.7
312;Zelfstandige;02 Bosbouw;2013;0.5;0.5;33.8;29.4;33.4;29.7;30.6;28.9;217.3;38.3
313;Zelfstandige;02 Bosbouw;2014;0.5;0.5;34.8;31.5;34.9;30.4;34.4;30.7;217.5;38.9
314;Zelfstandige;02 Bosbouw;2015;0.5;0.5;32.2;29.3;32.0;29.1;32.4;28.9;233.3;36.2
315;Zelfstandige;021 Bosbouw;2007;0.4;0.3;37.4;32.0;37.3;32.4;29.3;24.6;299.5;36.7
316;Zelfstandige;021 Bosbouw;2008;0.4;0.4;34.4;28.9;34.1;28.9;26.8;24.7;268.1;31.5
317;Zelfstandige;021 Bosbouw;2009;0.4;0.4;31.7;28.5;31.3;28.3;25.6;23.5;252.1;34.4
318;Zelfstandige;021 Bosbouw;2010;0.3;0.3;37.5;32.0;37.4;32.9;28.8;25.2;278.9;45.4
319;Zelfstandige;021 Bosbouw;2011;0.3;0.3;34.6;28.7;34.0;27.7;30.0;27.1;250.9;42.2
320;Zelfstandige;021 Bosbouw;2012;0.3;0.3;35.5;29.2;36.0;28.6;30.3;27.4;242.0;41.0
321;Zelfstandige;021 Bosbouw;2013;0.3;0.3;35.6;30.4;35.1;30.5;30.3;28.0;225.3;47.0
322;Zelfstandige;021 Bosbouw;2014;0.3;0.3;34.9;31.5;35.4;31.6;36.2;30.9;221.8;43.2
323;Zelfstandige;021 Bosbouw;2015;0.3;0.3;33.0;29.1;33.2;28.3;33.0;28.8;230.7;39.2
324;Zelfstandige;0210 Bosbouw;2007;0.4;0.3;37.4;32.0;37.3;32.4;29.3;24.6;299.5;36.7
325;Zelfstandige;0210 Bosbouw;2008;0.4;0.4;34.4;28.9;34.1;28.9;26.8;24.7;268.1;31.5
326;Zelfstandige;0210 Bosbouw;2009;0.4;0.4;31.7;28.5;31.3;28.3;25.6;23.5;252.1;34.4
327;Zelfstandige;0210 Bosbouw;2010;0.3;0.3;37.5;32.0;37.4;32.9;28.8;25.2;278.9;45.4
328;Zelfstandige;0210 Bosbouw;2011;0.3;0.3;34.6;28.7;34.0;27.7;30.0;27.1;250.9;42.2
329;Zelfstandige;0210 Bosbouw;2012;0.3;0.3;35.5;29.2;36.0;28.6;30.3;27.4;242.0;41.0
330;Zelfstandige;0210 Bosbouw;2013;0.3;0.3;35.6;30.4;35.1;30.5;30.3;28.0;225.3;47.0
331;Zelfstandige;0210 Bosbouw;2014;0.3;0.3;34.9;31.5;35.4;31.6;36.2;30.9;221.8;43.2
332;Zelfstandige;0210 Bosbouw;2015;0.3;0.3;33.0;29.1;33.2;28.3;33.0;28.8;230.7;39.2
333;Zelfstandige;022 Exploitatie van bossen;2007;0.0;;;;;;;;;
334;Zelfstandige;022 Exploitatie van bossen;2008;0.0;;;;;;;;;
335;Zelfstandige;022 Exploitatie van bossen;2009;0.0;;;;;;;;;
336;Zelfstandige;022 Exploitatie van bossen;2010;0.1;0.1;;;;;;;;
337;Zelfstandige;022 Exploitatie van bossen;2011;0.1;0.1;;;;;;;;
338;Zelfstandige;022 Exploitatie van bossen;2012;0.1;0.1;;;;;;;;
339;Zelfstandige;022 Exploitatie van bossen;2013;0.1;0.1;;;;;;;;
340;Zelfstandige;022 Exploitatie van bossen;2014;0.1;0.1;;;;;;;;
341;Zelfstandige;022 Exploitatie van bossen;2015;0.1;0.1;;;;;;;;
342;Zelfstandige;0220 Exploitatie van bossen;2007;0.0;;;;;;;;;
343;Zelfstandige;0220 Exploitatie van bossen;2008;0.0;;;;;;;;;
344;Zelfstandige;0220 Exploitatie van bossen;2009;0.0;;;;;;;;;
345;Zelfstandige;0220 Exploitatie van bossen;2010;0.1;0.1;;;;;;;;
346;Zelfstandige;0220 Exploitatie van bossen;2011;0.1;0.1;;;;;;;;
347;Zelfstandige;0220 Exploitatie van bossen;2012;0.1;0.1;;;;;;;;
348;Zelfstandige;0220 Exploitatie van bossen;2013;0.1;0.1;;;;;;;;
349;Zelfstandige;0220 Exploitatie van bossen;2014;0.1;0.1;;;;;;;;
350;Zelfstandige;0220 Exploitatie van bossen;2015;0.1;0.1;;;;;;;;
351;Zelfstandige;024 Dienstverlening voor de bosbouw;2007;0.0;;;;;;;;;
352;Zelfstandige;024 Dienstverlening voor de bosbouw;2008;0.0;;;;;;;;;
353;Zelfstandige;024 Dienstverlening voor de bosbouw;2009;0.0;;;;;;;;;
354;Zelfstandige;024 Dienstverlening voor de bosbouw;2010;0.1;0.1;;;;;;;;
355;Zelfstandige;024 Dienstverlening voor de bosbouw;2011;0.1;0.1;;;;;;;;
356;Zelfstandige;024 Dienstverlening voor de bosbouw;2012;0.1;0.1;;;;;;;;
357;Zelfstandige;024 Dienstverlening voor de bosbouw;2013;0.1;0.1;;;;;;;;
358;Zelfstandige;024 Dienstverlening voor de bosbouw;2014;0.1;0.1;35.5;31.5;34.9;29.1;32.4;30.7;175.2;
359;Zelfstandige;024 Dienstverlening voor de bosbouw;2015;0.1;0.1;32.5;29.6;31.8;30.0;31.4;28.3;158.7;25.5
360;Zelfstandige;0240 Dienstverlening voor de bosbouw;2007;0.0;;;;;;;;;
361;Zelfstandige;0240 Dienstverlening voor de bosbouw;2008;0.0;;;;;;;;;
362;Zelfstandige;0240 Dienstverlening voor de bosbouw;2009;0.0;;;;;;;;;
363;Zelfstandige;0240 Dienstverlening voor de bosbouw;2010;0.1;0.1;;;;;;;;
364;Zelfstandige;0240 Dienstverlening voor de bosbouw;2011;0.1;0.1;;;;;;;;
365;Zelfstandige;0240 Dienstverlening voor de bosbouw;2012;0.1;0.1;;;;;;;;
366;Zelfstandige;0240 Dienstverlening voor de bosbouw;2013;0.1;0.1;;;;;;;;
367;Zelfstandige;0240 Dienstverlening voor de bosbouw;2014;0.1;0.1;35.5;31.5;34.9;29.1;32.4;30.7;175.2;
368;Zelfstandige;0240 Dienstverlening voor de bosbouw;2015;0.1;0.1;32.5;29.6;31.8;30.0;31.4;28.3;158.7;25.5
369;Zelfstandige;03 Visserij;2007;1.1;0.8;41.6;39.9;42.2;39.5;30.2;27.0;262.5;21.8
370;Zelfstandige;03 Visserij;2008;1.0;0.8;40.6;39.0;40.9;38.8;28.8;27.5;256.8;42.6
371;Zelfstandige;03 Visserij;2009;0.8;0.8;38.5;33.5;39.7;33.1;27.7;25.7;247.8;39.1
372;Zelfstandige;03 Visserij;2010;1.1;0.8;43.6;40.5;45.4;41.0;29.9;27.6;220.5;31.8
373;Zelfstandige;03 Visserij;2011;1.6;1.0;41.2;38.6;42.8;41.2;30.5;27.7;176.3;25.3
374;Zelfstandige;03 Visserij;2012;1.5;1.0;51.1;44.5;52.5;47.4;36.2;32.4;160.3;23.7
375;Zelfstandige;03 Visserij;2013;1.5;1.0;54.4;46.6;55.9;48.8;37.5;31.9;138.6;26.3
376;Zelfstandige;03 Visserij;2014;1.5;1.0;60.0;53.6;61.2;56.2;42.5;35.4;144.3;27.3
377;Zelfstandige;03 Visserij;2015;1.5;1.0;56.7;50.6;57.8;50.9;41.1;34.4;162.8;44.1
378;Zelfstandige;031 Visserij;2007;0.9;0.7;41.3;40.3;42.2;40.1;28.8;26.8;228.6;13.4
379;Zelfstandige;031 Visserij;2008;0.9;0.7;38.7;39.0;39.5;39.0;27.2;26.9;229.8;25.5
380;Zelfstandige;031 Visserij;2009;0.7;0.7;37.9;33.9;39.7;33.5;27.3;25.5;229.0;27.3
381;Zelfstandige;031 Visserij;2010;1.0;0.7;42.8;39.4;45.2;40.1;29.6;27.4;195.0;18.0
382;Zelfstandige;031 Visserij;2011;1.4;0.8;40.0;38.1;42.0;40.8;29.3;27.3;163.5;16.9
383;Zelfstandige;031 Visserij;2012;1.4;0.9;51.0;44.5;52.9;47.7;35.9;32.3;143.3;13.0
384;Zelfstandige;031 Visserij;2013;1.4;0.9;53.4;46.3;55.6;48.7;36.8;31.5;123.0;14.0
385;Zelfstandige;031 Visserij;2014;1.4;0.8;59.7;53.6;61.3;56.7;41.7;35.3;128.4;14.9
386;Zelfstandige;031 Visserij;2015;1.3;0.8;56.6;51.0;58.1;52.3;39.9;34.3;148.6;34.7
387;Zelfstandige;0311 Zee- en kustvisserij;2007;0.7;0.5;43.6;42.6;44.8;44.0;29.3;26.9;196.7;2.1
388;Zelfstandige;0311 Zee- en kustvisserij;2008;0.7;0.5;40.9;42.2;41.9;42.6;27.1;26.9;201.4;5.9
389;Zelfstandige;0311 Zee- en kustvisserij;2009;0.5;0.5;39.9;36.4;41.0;37.4;27.1;25.8;178.3;15.1
390;Zelfstandige;0311 Zee- en kustvisserij;2010;0.8;0.6;45.4;43.0;48.4;45.6;30.0;27.8;169.5;6.6
391;Zelfstandige;0311 Zee- en kustvisserij;2011;1.2;0.6;41.0;38.6;43.2;41.6;29.0;27.3;150.0;5.9
392;Zelfstandige;0311 Zee- en kustvisserij;2012;1.2;0.7;52.1;45.8;54.0;48.9;35.9;32.2;123.9;6.1
393;Zelfstandige;0311 Zee- en kustvisserij;2013;1.2;0.7;55.9;47.8;58.1;50.9;37.4;32.0;109.4;5.8
394;Zelfstandige;0311 Zee- en kustvisserij;2014;1.2;0.6;62.8;55.9;65.0;59.9;42.8;36.0;114.9;9.3
395;Zelfstandige;0311 Zee- en kustvisserij;2015;1.2;0.7;59.3;54.8;61.3;56.9;40.7;34.9;130.2;28.6
396;Zelfstandige;0312 Binnenvisserij;2007;0.2;0.2;32.8;29.1;32.9;29.7;27.0;26.3;401.9;43.9
397;Zelfstandige;0312 Binnenvisserij;2008;0.2;0.2;31.4;28.9;31.2;29.5;27.7;26.5;353.6;42.7
398;Zelfstandige;0312 Binnenvisserij;2009;0.2;0.2;32.4;28.0;36.4;27.9;28.1;25.0;336.8;44.8
399;Zelfstandige;0312 Binnenvisserij;2010;0.2;0.2;32.4;28.2;32.5;28.0;27.8;25.1;315.4;40.8
400;Zelfstandige;0312 Binnenvisserij;2011;0.2;0.2;34.2;31.5;34.7;31.9;30.6;28.5;289.1;42.3
401;Zelfstandige;0312 Binnenvisserij;2012;0.2;0.2;44.7;35.3;46.0;36.2;36.2;33.3;293.1;42.9
402;Zelfstandige;0312 Binnenvisserij;2013;0.2;0.2;37.5;30.6;39.0;30.5;32.5;29.4;261.2;60.3
403;Zelfstandige;0312 Binnenvisserij;2014;0.2;0.2;40.6;32.8;38.8;31.1;34.9;32.2;252.7;46.9
404;Zelfstandige;0312 Binnenvisserij;2015;0.2;0.2;40.0;30.0;38.3;29.2;35.2;32.7;270.3;54.2
405;Zelfstandige;032 Viskwekerij;2007;0.1;0.1;43.9;33.4;41.8;29.7;39.0;27.5;529.1;163.1
406;Zelfstandige;032 Viskwekerij;2008;0.2;0.1;51.5;39.7;49.5;38.0;37.8;29.7;535.3;162.4
407;Zelfstandige;032 Viskwekerij;2009;0.1;0.1;42.0;30.2;39.5;29.9;29.7;26.3;435.0;137.1
408;Zelfstandige;032 Viskwekerij;2010;0.1;0.1;49.5;49.2;47.0;42.8;32.7;28.8;576.3;220.1
409;Zelfstandige;032 Viskwekerij;2011;0.1;0.1;54.6;52.0;52.0;49.9;43.6;36.5;575.4;243.2
410;Zelfstandige;032 Viskwekerij;2012;0.1;0.1;51.2;47.4;48.0;44.3;39.1;33.1;588.5;255.3
411;Zelfstandige;032 Viskwekerij;2013;0.1;0.1;64.2;56.6;59.4;50.5;44.7;36.1;475.6;238.3
412;Zelfstandige;032 Viskwekerij;2014;0.1;0.1;62.7;53.0;60.4;46.8;51.2;36.2;425.8;235.6
413;Zelfstandige;032 Viskwekerij;2015;0.1;0.1;57.7;42.6;54.9;41.5;53.0;35.3;460.8;238.8
414;Zelfstandige;0321 Zeeviskwekerij;2007;0.1;0.1;43.9;33.4;41.8;29.7;39.0;27.5;529.1;163.1
415;Zelfstandige;0321 Zeeviskwekerij;2008;0.2;0.1;51.5;39.7;49.5;38.0;37.8;29.7;535.3;162.4
416;Zelfstandige;0321 Zeeviskwekerij;2009;0.1;0.1;42.0;30.2;39.5;29.9;29.7;26.3;435.0;137.1
417;Zelfstandige;0321 Zeeviskwekerij;2010;0.1;0.1;;;;;;;;
418;Zelfstandige;0321 Zeeviskwekerij;2011;0.1;0.1;;;;;;;;
419;Zelfstandige;0321 Zeeviskwekerij;2012;0.1;0.1;;;;;;;;
420;Zelfstandige;0321 Zeeviskwekerij;2013;0.1;0.1;;;;;;;;
421;Zelfstandige;0321 Zeeviskwekerij;2014;0.1;0.1;;;;;;;;
422;Zelfstandige;0321 Zeeviskwekerij;2015;0.1;0.1;;;;;;;;
423;Zelfstandige;0322 Zoetwaterviskwekerij;2007;0.0;;;;;;;;;
424;Zelfstandige;0322 Zoetwaterviskwekerij;2008;0.0;;;;;;;;;
425;Zelfstandige;0322 Zoetwaterviskwekerij;2009;0.0;;;;;;;;;
426;Zelfstandige;0322 Zoetwaterviskwekerij;2010;0.0;0.0;;;;;;;;
427;Zelfstandige;0322 Zoetwaterviskwekerij;2011;0.0;0.0;;;;;;;;
428;Zelfstandige;0322 Zoetwaterviskwekerij;2012;0.0;0.0;;;;;;;;
429;Zelfstandige;0322 Zoetwaterviskwekerij;2013;0.1;0.0;;;;;;;;
430;Zelfstandige;0322 Zoetwaterviskwekerij;2014;0.1;0.0;;;;;;;;
431;Zelfstandige;0322 Zoetwaterviskwekerij;2015;0.1;0.1;;;;;;;;
432;Zelfstandige;B-F Nijverheid en energie;2007;141.5;112.3;41.3;36.8;41.0;37.3;31.0;26.6;206.7;26.4
433;Zelfstandige;B-F Nijverheid en energie;2008;154.0;139.2;41.9;37.7;41.8;38.2;29.7;26.9;183.8;22.7
434;Zelfstandige;B-F Nijverheid en energie;2009;159.1;150.3;37.8;34.1;38.0;34.8;27.4;25.1;147.7;18.4
435;Zelfstandige;B-F Nijverheid en energie;2010;167.1;149.0;37.1;32.7;37.0;33.0;27.2;24.6;142.6;19.2
436;Zelfstandige;B-F Nijverheid en energie;2011;173.9;155.0;38.5;35.1;38.2;35.1;31.4;28.0;133.9;17.9
437;Zelfstandige;B-F Nijverheid en energie;2012;174.7;156.6;36.3;32.2;35.9;32.2;30.3;27.0;111.6;17.8
438;Zelfstandige;B-F Nijverheid en energie;2013;174.0;157.1;36.3;32.1;35.7;32.0;30.0;26.9;83.5;16.3
439;Zelfstandige;B-F Nijverheid en energie;2014;178.6;163.0;37.8;33.8;37.2;33.5;33.4;28.5;81.2;15.9
440;Zelfstandige;B-F Nijverheid en energie;2015;184.3;168.3;37.1;33.3;36.4;33.2;32.8;28.5;84.8;16.5
441;Zelfstandige;B-E Nijverheid (geen bouw) en energie;2007;40.2;31.7;43.5;36.6;42.2;36.0;35.3;28.4;281.6;48.7
442;Zelfstandige;B-E Nijverheid (geen bouw) en energie;2008;41.3;37.0;44.2;37.5;43.3;37.2;32.8;28.6;272.4;43.9
443;Zelfstandige;B-E Nijverheid (geen bouw) en energie;2009;41.5;38.6;40.1;33.8;39.3;33.6;30.3;27.0;235.1;37.0
444;Zelfstandige;B-E Nijverheid (geen bouw) en energie;2010;44.3;39.3;41.5;34.9;40.4;34.3;31.0;27.1;227.1;41.1
445;Zelfstandige;B-E Nijverheid (geen bouw) en energie;2011;45.5;40.6;41.6;35.8;40.5;35.0;35.7;30.2;212.9;37.4
446;Zelfstandige;B-E Nijverheid (geen bouw) en energie;2012;45.6;41.0;41.2;34.8;40.0;34.0;35.6;30.0;188.1;36.9
447;Zelfstandige;B-E Nijverheid (geen bouw) en energie;2013;45.4;41.0;40.9;34.0;39.4;33.2;35.0;29.5;155.4;35.3
448;Zelfstandige;B-E Nijverheid (geen bouw) en energie;2014;46.3;42.2;42.4;35.9;40.9;34.9;40.7;31.1;151.3;34.0
449;Zelfstandige;B-E Nijverheid (geen bouw) en energie;2015;47.3;43.1;40.8;34.2;39.2;33.5;39.3;30.8;161.3;34.8
450;Zelfstandige;B Delfstoffenwinning;2007;0.1;0.1;56.4;43.3;51.7;41.2;39.6;33.0;362.0;
451;Zelfstandige;B Delfstoffenwinning;2008;0.1;0.1;70.9;50.1;65.1;48.2;43.6;35.6;384.1;73.7
452;Zelfstandige;B Delfstoffenwinning;2009;0.1;0.1;;;;;;;;
453;Zelfstandige;B Delfstoffenwinning;2010;0.1;0.1;65.1;51.0;57.5;47.8;42.5;35.4;400.4;120.3
454;Zelfstandige;B Delfstoffenwinning;2011;0.1;0.1;67.2;53.9;60.6;48.7;53.7;40.0;278.3;68.6
455;Zelfstandige;B Delfstoffenwinning;2012;0.1;0.1;68.9;61.9;60.3;56.7;46.5;42.7;259.9;80.3
