ID;Geslacht;Migratieachtergrond;Generatie;Regiokenmerken;Perioden;TotaalGediplomeerdenVavo_1;VavoGediplomeerdenVmboT_2;VavoGediplomeerdenHavo_3;VavoGediplomeerdenVwo_4
207;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Noord-Holland (PV);2018/'19;1443.0;198.0;834.0;411.0
208;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Noord-Holland (PV);2019/'20;1503.0;215.0;784.0;504.0
209;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Noord-Holland (PV);2020/'21;692.0;119.0;410.0;163.0
210;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Zuid-Holland (PV);2006/'07;853.0;205.0;417.0;231.0
211;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Zuid-Holland (PV);2007/'08;992.0;212.0;508.0;272.0
212;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Zuid-Holland (PV);2008/'09;1180.0;205.0;708.0;267.0
213;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Zuid-Holland (PV);2009/'10;1301.0;220.0;652.0;429.0
214;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Zuid-Holland (PV);2010/'11;1806.0;277.0;1027.0;502.0
215;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Zuid-Holland (PV);2011/'12;1714.0;245.0;1020.0;449.0
216;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Zuid-Holland (PV);2012/'13;1826.0;286.0;958.0;582.0
217;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Zuid-Holland (PV);2013/'14;1467.0;291.0;816.0;360.0
218;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Zuid-Holland (PV);2014/'15;1601.0;341.0;784.0;476.0
219;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Zuid-Holland (PV);2015/'16;1506.0;305.0;804.0;397.0
220;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Zuid-Holland (PV);2016/'17;1469.0;296.0;825.0;348.0
221;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Zuid-Holland (PV);2017/'18;1627.0;345.0;877.0;405.0
222;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Zuid-Holland (PV);2018/'19;1555.0;327.0;820.0;408.0
223;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Zuid-Holland (PV);2019/'20;1710.0;327.0;897.0;486.0
224;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Zuid-Holland (PV);2020/'21;684.0;147.0;396.0;141.0
225;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Zeeland (PV);2006/'07;78.0;14.0;38.0;26.0
226;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Zeeland (PV);2007/'08;101.0;23.0;46.0;32.0
227;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Zeeland (PV);2008/'09;138.0;16.0;84.0;38.0
228;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Zeeland (PV);2009/'10;142.0;29.0;66.0;47.0
229;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Zeeland (PV);2010/'11;158.0;36.0;87.0;35.0
230;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Zeeland (PV);2011/'12;168.0;26.0;98.0;44.0
231;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Zeeland (PV);2012/'13;136.0;25.0;79.0;32.0
232;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Zeeland (PV);2013/'14;136.0;33.0;76.0;27.0
233;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Zeeland (PV);2014/'15;128.0;20.0;69.0;39.0
234;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Zeeland (PV);2015/'16;134.0;24.0;73.0;37.0
235;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Zeeland (PV);2016/'17;111.0;21.0;66.0;24.0
236;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Zeeland (PV);2017/'18;119.0;33.0;67.0;19.0
237;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Zeeland (PV);2018/'19;106.0;12.0;62.0;32.0
238;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Zeeland (PV);2019/'20;128.0;14.0;73.0;41.0
239;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Zeeland (PV);2020/'21;69.0;9.0;47.0;13.0
240;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Noord-Brabant (PV);2006/'07;499.0;83.0;282.0;134.0
241;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Noord-Brabant (PV);2007/'08;655.0;111.0;346.0;198.0
242;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Noord-Brabant (PV);2008/'09;939.0;129.0;569.0;241.0
243;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Noord-Brabant (PV);2009/'10;1111.0;131.0;577.0;403.0
244;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Noord-Brabant (PV);2010/'11;1048.0;142.0;568.0;338.0
245;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Noord-Brabant (PV);2011/'12;984.0;115.0;592.0;277.0
246;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Noord-Brabant (PV);2012/'13;1061.0;160.0;567.0;334.0
247;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Noord-Brabant (PV);2013/'14;938.0;168.0;535.0;235.0
248;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Noord-Brabant (PV);2014/'15;1022.0;169.0;574.0;279.0
249;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Noord-Brabant (PV);2015/'16;931.0;135.0;552.0;244.0
250;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Noord-Brabant (PV);2016/'17;981.0;164.0;548.0;269.0
251;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Noord-Brabant (PV);2017/'18;1038.0;169.0;555.0;314.0
252;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Noord-Brabant (PV);2018/'19;1058.0;179.0;581.0;298.0
253;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Noord-Brabant (PV);2019/'20;949.0;150.0;516.0;283.0
254;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Noord-Brabant (PV);2020/'21;445.0;79.0;270.0;96.0
255;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Limburg (PV);2006/'07;221.0;61.0;155.0;5.0
256;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Limburg (PV);2007/'08;256.0;72.0;161.0;23.0
257;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Limburg (PV);2008/'09;387.0;79.0;271.0;37.0
258;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Limburg (PV);2009/'10;299.0;68.0;180.0;51.0
259;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Limburg (PV);2010/'11;537.0;97.0;307.0;133.0
260;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Limburg (PV);2011/'12;490.0;97.0;269.0;124.0
261;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Limburg (PV);2012/'13;470.0;68.0;263.0;139.0
262;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Limburg (PV);2013/'14;421.0;68.0;253.0;100.0
263;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Limburg (PV);2014/'15;445.0;89.0;245.0;111.0
264;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Limburg (PV);2015/'16;502.0;93.0;300.0;109.0
265;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Limburg (PV);2016/'17;504.0;72.0;270.0;162.0
266;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Limburg (PV);2017/'18;569.0;86.0;329.0;154.0
267;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Limburg (PV);2018/'19;537.0;80.0;305.0;152.0
268;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Limburg (PV);2019/'20;579.0;93.0;322.0;164.0
269;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Limburg (PV);2020/'21;250.0;58.0;145.0;47.0
270;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Niet in te delen (PV);2006/'07;19.0;9.0;9.0;1.0
271;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Niet in te delen (PV);2007/'08;11.0;3.0;7.0;1.0
272;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Niet in te delen (PV);2008/'09;13.0;3.0;7.0;3.0
273;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Niet in te delen (PV);2009/'10;12.0;5.0;3.0;4.0
274;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Niet in te delen (PV);2010/'11;25.0;6.0;13.0;6.0
275;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Niet in te delen (PV);2011/'12;16.0;5.0;5.0;6.0
276;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Niet in te delen (PV);2012/'13;14.0;2.0;10.0;2.0
277;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Niet in te delen (PV);2013/'14;21.0;4.0;12.0;5.0
278;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Niet in te delen (PV);2014/'15;21.0;4.0;10.0;7.0
279;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Niet in te delen (PV);2015/'16;14.0;2.0;10.0;2.0
280;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Niet in te delen (PV);2016/'17;23.0;3.0;12.0;8.0
281;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Niet in te delen (PV);2017/'18;18.0;2.0;9.0;7.0
282;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Niet in te delen (PV);2018/'19;17.0;5.0;9.0;3.0
283;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Niet in te delen (PV);2019/'20;25.0;6.0;11.0;8.0
284;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Niet in te delen (PV);2020/'21;22.0;5.0;11.0;6.0
285;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Amsterdam;2006/'07;215.0;27.0;114.0;74.0
286;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Amsterdam;2007/'08;289.0;56.0;136.0;97.0
287;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Amsterdam;2008/'09;265.0;38.0;150.0;77.0
288;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Amsterdam;2009/'10;216.0;32.0;94.0;90.0
289;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Amsterdam;2010/'11;288.0;25.0;175.0;88.0
290;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Amsterdam;2011/'12;284.0;32.0;160.0;92.0
291;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Amsterdam;2012/'13;351.0;36.0;193.0;122.0
292;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Amsterdam;2013/'14;284.0;40.0;142.0;102.0
293;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Amsterdam;2014/'15;305.0;43.0;144.0;118.0
294;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Amsterdam;2015/'16;307.0;30.0;172.0;105.0
295;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Amsterdam;2016/'17;304.0;31.0;166.0;107.0
296;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Amsterdam;2017/'18;334.0;37.0;177.0;120.0
297;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Amsterdam;2018/'19;369.0;39.0;213.0;117.0
298;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Amsterdam;2019/'20;427.0;37.0;233.0;157.0
299;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Amsterdam;2020/'21;213.0;23.0;131.0;59.0
300;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Utrecht (gemeente);2006/'07;119.0;24.0;52.0;43.0
301;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Utrecht (gemeente);2007/'08;123.0;32.0;51.0;40.0
302;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Utrecht (gemeente);2008/'09;125.0;24.0;62.0;39.0
303;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Utrecht (gemeente);2009/'10;111.0;19.0;60.0;32.0
304;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Utrecht (gemeente);2010/'11;137.0;14.0;73.0;50.0
305;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Utrecht (gemeente);2011/'12;128.0;28.0;63.0;37.0
306;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Utrecht (gemeente);2012/'13;155.0;20.0;70.0;65.0
307;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Utrecht (gemeente);2013/'14;135.0;26.0;77.0;32.0
308;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Utrecht (gemeente);2014/'15;107.0;13.0;55.0;39.0
309;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Utrecht (gemeente);2015/'16;114.0;19.0;58.0;37.0
310;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Utrecht (gemeente);2016/'17;116.0;14.0;67.0;35.0
311;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Utrecht (gemeente);2017/'18;119.0;22.0;63.0;34.0
312;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Utrecht (gemeente);2018/'19;129.0;18.0;78.0;33.0
313;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Utrecht (gemeente);2019/'20;154.0;18.0;97.0;39.0
314;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Utrecht (gemeente);2020/'21;56.0;6.0;33.0;17.0
315;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;'s-Gravenhage (gemeente);2006/'07;6.0;1.0;1.0;4.0
316;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;'s-Gravenhage (gemeente);2007/'08;8.0;1.0;5.0;2.0
317;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;'s-Gravenhage (gemeente);2008/'09;8.0;4.0;3.0;1.0
318;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;'s-Gravenhage (gemeente);2009/'10;25.0;4.0;13.0;8.0
319;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;'s-Gravenhage (gemeente);2010/'11;227.0;49.0;129.0;49.0
320;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;'s-Gravenhage (gemeente);2011/'12;199.0;22.0;136.0;41.0
321;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;'s-Gravenhage (gemeente);2012/'13;227.0;33.0;121.0;73.0
322;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;'s-Gravenhage (gemeente);2013/'14;202.0;39.0;118.0;45.0
323;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;'s-Gravenhage (gemeente);2014/'15;233.0;54.0;115.0;64.0
324;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;'s-Gravenhage (gemeente);2015/'16;223.0;36.0;127.0;60.0
325;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;'s-Gravenhage (gemeente);2016/'17;196.0;44.0;115.0;37.0
326;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;'s-Gravenhage (gemeente);2017/'18;223.0;37.0;127.0;59.0
327;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;'s-Gravenhage (gemeente);2018/'19;191.0;35.0;112.0;44.0
328;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;'s-Gravenhage (gemeente);2019/'20;249.0;41.0;135.0;73.0
329;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;'s-Gravenhage (gemeente);2020/'21;90.0;10.0;63.0;17.0
330;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Rotterdam;2006/'07;242.0;59.0;116.0;67.0
331;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Rotterdam;2007/'08;219.0;63.0;113.0;43.0
332;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Rotterdam;2008/'09;205.0;33.0;115.0;57.0
333;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Rotterdam;2009/'10;273.0;39.0;113.0;121.0
334;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Rotterdam;2010/'11;310.0;40.0;177.0;93.0
335;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Rotterdam;2011/'12;285.0;44.0;166.0;75.0
336;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Rotterdam;2012/'13;287.0;49.0;147.0;91.0
337;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Rotterdam;2013/'14;256.0;49.0;145.0;62.0
338;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Rotterdam;2014/'15;265.0;61.0;116.0;88.0
339;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Rotterdam;2015/'16;239.0;49.0;121.0;69.0
340;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Rotterdam;2016/'17;217.0;47.0;120.0;50.0
341;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Rotterdam;2017/'18;248.0;55.0;130.0;63.0
342;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Rotterdam;2018/'19;268.0;49.0;153.0;66.0
343;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Rotterdam;2019/'20;372.0;81.0;179.0;112.0
344;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Rotterdam;2020/'21;151.0;30.0;88.0;33.0
345;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Vier grootste gemeenten (G4);2006/'07;582.0;111.0;283.0;188.0
346;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Vier grootste gemeenten (G4);2007/'08;639.0;152.0;305.0;182.0
347;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Vier grootste gemeenten (G4);2008/'09;603.0;99.0;330.0;174.0
348;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Vier grootste gemeenten (G4);2009/'10;625.0;94.0;280.0;251.0
349;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Vier grootste gemeenten (G4);2010/'11;962.0;128.0;554.0;280.0
350;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Vier grootste gemeenten (G4);2011/'12;896.0;126.0;525.0;245.0
351;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Vier grootste gemeenten (G4);2012/'13;1020.0;138.0;531.0;351.0
352;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Vier grootste gemeenten (G4);2013/'14;877.0;154.0;482.0;241.0
353;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Vier grootste gemeenten (G4);2014/'15;910.0;171.0;430.0;309.0
354;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Vier grootste gemeenten (G4);2015/'16;883.0;134.0;478.0;271.0
355;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Vier grootste gemeenten (G4);2016/'17;833.0;136.0;468.0;229.0
356;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Vier grootste gemeenten (G4);2017/'18;924.0;151.0;497.0;276.0
357;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Vier grootste gemeenten (G4);2018/'19;957.0;141.0;556.0;260.0
358;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Vier grootste gemeenten (G4);2019/'20;1202.0;177.0;644.0;381.0
359;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Vier grootste gemeenten (G4);2020/'21;510.0;69.0;315.0;126.0
360;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Gemeenten >=100 000 inwoners (excl. G4);2006/'07;1007.0;213.0;543.0;251.0
361;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Gemeenten >=100 000 inwoners (excl. G4);2007/'08;1361.0;288.0;699.0;374.0
362;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Gemeenten >=100 000 inwoners (excl. G4);2008/'09;1629.0;265.0;980.0;384.0
363;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Gemeenten >=100 000 inwoners (excl. G4);2009/'10;1747.0;277.0;922.0;548.0
364;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Gemeenten >=100 000 inwoners (excl. G4);2010/'11;1989.0;317.0;1115.0;557.0
365;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Gemeenten >=100 000 inwoners (excl. G4);2011/'12;1672.0;259.0;971.0;442.0
366;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Gemeenten >=100 000 inwoners (excl. G4);2012/'13;1931.0;310.0;1057.0;564.0
367;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Gemeenten >=100 000 inwoners (excl. G4);2013/'14;1672.0;338.0;943.0;391.0
368;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Gemeenten >=100 000 inwoners (excl. G4);2014/'15;1899.0;380.0;1032.0;487.0
369;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Gemeenten >=100 000 inwoners (excl. G4);2015/'16;1973.0;379.0;1081.0;513.0
370;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Gemeenten >=100 000 inwoners (excl. G4);2016/'17;1995.0;347.0;1124.0;524.0
371;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Gemeenten >=100 000 inwoners (excl. G4);2017/'18;2179.0;404.0;1164.0;611.0
372;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Gemeenten >=100 000 inwoners (excl. G4);2018/'19;2081.0;392.0;1161.0;528.0
373;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Gemeenten >=100 000 inwoners (excl. G4);2019/'20;2170.0;410.0;1137.0;623.0
374;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Gemeenten >=100 000 inwoners (excl. G4);2020/'21;1039.0;194.0;614.0;231.0
375;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Gemeenten < 100 000 inwoners;2006/'07;2433.0;500.0;1357.0;576.0
376;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Gemeenten < 100 000 inwoners;2007/'08;3206.0;617.0;1723.0;866.0
377;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Gemeenten < 100 000 inwoners;2008/'09;4276.0;620.0;2675.0;981.0
378;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Gemeenten < 100 000 inwoners;2009/'10;4788.0;621.0;2532.0;1635.0
379;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Gemeenten < 100 000 inwoners;2010/'11;5273.0;660.0;3113.0;1500.0
380;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Gemeenten < 100 000 inwoners;2011/'12;4920.0;616.0;2995.0;1309.0
381;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Gemeenten < 100 000 inwoners;2012/'13;5252.0;749.0;2912.0;1591.0
382;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Gemeenten < 100 000 inwoners;2013/'14;4435.0;769.0;2579.0;1087.0
383;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Gemeenten < 100 000 inwoners;2014/'15;4513.0;707.0;2545.0;1261.0
384;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Gemeenten < 100 000 inwoners;2015/'16;4278.0;669.0;2534.0;1075.0
385;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Gemeenten < 100 000 inwoners;2016/'17;4327.0;630.0;2499.0;1198.0
386;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Gemeenten < 100 000 inwoners;2017/'18;4755.0;781.0;2662.0;1312.0
387;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Gemeenten < 100 000 inwoners;2018/'19;4781.0;740.0;2698.0;1343.0
388;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Gemeenten < 100 000 inwoners;2019/'20;4682.0;687.0;2534.0;1461.0
389;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Gemeenten < 100 000 inwoners;2020/'21;2026.0;383.0;1210.0;433.0
390;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Niet in te delen (GM);2006/'07;19.0;9.0;9.0;1.0
391;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Niet in te delen (GM);2007/'08;11.0;3.0;7.0;1.0
392;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Niet in te delen (GM);2008/'09;13.0;3.0;7.0;3.0
393;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Niet in te delen (GM);2009/'10;12.0;5.0;3.0;4.0
394;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Niet in te delen (GM);2010/'11;25.0;6.0;13.0;6.0
395;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Niet in te delen (GM);2011/'12;16.0;5.0;5.0;6.0
396;Totaal mannen en vrouwen;Totaal migratieachtergrond;Totaal;Niet in te delen (GM);2012/'13;14.0;2.0;10.0;2.0
