ID;PersoonInHuishouden;Persoonskenmerken;Perioden;ConsumentenvertrouwenIndicator_1;EconomischeSituatieLaatste12Maanden_2;EconomischeSituatieKomende12Maanden_3;FinancieleSituatieLaatste12Maanden_4;FinancieleSituatieKomende12Maanden_5;GunstigeTijdVoorGroteAankopen_6;EconomischKlimaatIndicator_7;EconomischeSituatieLaatste12Maanden_8;EconomischeSituatieKomende12Maanden_9;KoopbereidheidIndicator_10;FinancieleSituatieLaatste12Maanden_11;FinancieleSituatieKomende12Maanden_12;GunstigeTijdVoorGroteAankopen_13;TotaalEconomischeSitLaatste12Mnd_14;DuidelijkVerbeteren_15;IetsVerbeteren_16;Ongewijzigd_17;IetsVerslechterd_18;DuidelijkVerslechterd_19;WeetNiet_20;TotaalEconomischeSitKomende12Mnd_21;DuidelijkVerbeteren_22;IetsVerbeteren_23;OngewijzigdBlijven_24;IetsVerslechteren_25;DuidelijkVerslechteren_26;WeetNiet_27;TotaalFinancieleSitLaatste12Mnd_28;DuidelijkVerbeterd_29;IetsVerbeterd_30;Ongewijzigd_31;IetsVerslechterd_32;DuidelijkVerslechterd_33;WeetNiet_34;TotaalFinancieleSitKomende12Mnd_35;DuidelijkVerbeteren_36;IetsVerbeteren_37;OngewijzigdBlijven_38;IetsVerslechteren_39;DuidelijkVerslechteren_40;WeetNiet_41;TotaalGunstigeTijdVoorAankoopArt_42;GunstigeTijd_43;NietGunstigOngunstig_44;OngunstigeTijd_45;WeetNiet_46;TotaalPrijzenLaatste12Mnd_47;SterkGestegen_48;MatigGestegen_49;ZwakGestegen_50;VrijwelGelijkGebleven_51;Gedaald_52;WeetNiet_53;TotaalPrijzenKomende12Mnd_54;SterkerStijgen_55;EvenveelStijgen_56;MinderStijgen_57;GelijkBlijven_58;Dalen_59;WeetNiet_60;TotaalWerkloosheidKomende12Mnd_61;DuidelijkStijgen_62;EnigszinsStijgen_63;GelijkBlijven_64;IetsDalen_65;DuidelijkDalen_66;WeetNiet_67;TotaalFinancieleSituatieEigenHuish_68;SchuldenMaken_69;SpaarmiddelenAanspreken_70;PreciesRondkomen_71;BeetjeGeldOverhouden_72;VeelGeldOverhouden_73;WeetNiet_74;TotaalGeldOpzijLeggenKomende12Mnd_75;Jazeker_76;JaMisschien_77;WaarschijnlijkNiet_78;ZekerNiet_79;WeetNiet_80;TotaalSparenZinvol_81;Jazeker_82;JaMisschien_83;WaarschijnlijkNiet_84;ZekerNiet_85;WeetNiet_86;TotaalAankoopDuurzameArtKomendJaar_87;VeelMeer_88;EenBeetjeMeer_89;Evenveel_90;IetsMinder_91;VeelMinder_92;WeetNiet_93;TotaalAutoKopenKomende2Jaren_94;Jazeker_95;JaMisschien_96;WaarschijnlijkNiet_97;ZekerNiet_98;WeetNiet_99;TotaalWoningKopenOfBouwenKom2Jr_100;Jazeker_101;JaMisschien_102;WaarschijnlijkNiet_103;ZekerNiet_104;WeetNiet_105;TotaalOnderhoudOfVerbeteringWoning_106;Jazeker_107;JaMisschien_108;WaarschijnlijkNiet_109;ZekerNiet_110;WeetNiet_111;TotaalWaaropBezuinBijDalingInkomen_112;VoedingDrankenTabak_113;KledingSchoeisel_114;Auto_115;VakantieUitgaan_116;DuurzameArtikelen_117;OverigeBezuinigingen_118;WeetNiet_119;TotaalWaaropBezuinBijDalingInkomen_120;VoedingDrankenTabak_121;KledingSchoeisel_122;AutoEnVervoer_123;Vakantie_124;RecreatieEnCultuur_125;Overig_126;OpAllesOpNiets_127;WeetNiet_128
2510;Ondervraagde persoon;55 tot 65 jaar;2002 3e kwartaal;-34.0;-75.0;-32.0;-29.0;-5.0;-28.0;-54.0;-75.0;-32.0;-21.0;-29.0;-5.0;-28.0;100.0;0.0;2.0;18.0;31.0;46.0;3.0;100.0;1.0;10.0;37.0;25.0;18.0;8.0;100.0;4.0;3.0;55.0;18.0;19.0;0.0;100.0;4.0;6.0;73.0;10.0;4.0;3.0;100.0;11.0;37.0;39.0;12.0;100.0;72.0;26.0;1.0;1.0;0.0;1.0;100.0;6.0;20.0;14.0;52.0;4.0;4.0;100.0;35.0;33.0;18.0;4.0;3.0;8.0;100.0;0.0;3.0;45.0;37.0;13.0;1.0;100.0;51.0;12.0;7.0;24.0;5.0;100.0;70.0;7.0;6.0;14.0;2.0;100.0;5.0;4.0;56.0;13.0;19.0;4.0;100.0;12.0;10.0;12.0;63.0;2.0;100.0;3.0;4.0;4.0;88.0;2.0;100.0;22.0;3.0;6.0;68.0;1.0;100.0;5.0;7.0;10.0;21.0;24.0;19.0;14.0;;;;;;;;;
2511;Ondervraagde persoon;55 tot 65 jaar;2002 4e kwartaal;-34.0;-78.0;-29.0;-24.0;-9.0;-32.0;-53.0;-78.0;-29.0;-21.0;-24.0;-9.0;-32.0;100.0;1.0;1.0;15.0;30.0;50.0;3.0;100.0;2.0;10.0;36.0;24.0;17.0;10.0;100.0;3.0;5.0;61.0;18.0;13.0;1.0;100.0;3.0;7.0;70.0;11.0;6.0;3.0;100.0;10.0;40.0;42.0;8.0;100.0;71.0;24.0;3.0;2.0;0.0;1.0;100.0;7.0;24.0;15.0;46.0;3.0;5.0;100.0;42.0;31.0;15.0;4.0;1.0;6.0;100.0;1.0;4.0;38.0;39.0;16.0;1.0;100.0;54.0;14.0;8.0;20.0;4.0;100.0;76.0;4.0;5.0;14.0;2.0;100.0;5.0;6.0;59.0;10.0;18.0;2.0;100.0;17.0;10.0;12.0;60.0;1.0;100.0;4.0;4.0;4.0;88.0;1.0;100.0;22.0;4.0;3.0;70.0;1.0;100.0;5.0;8.0;9.0;20.0;23.0;22.0;14.0;;;;;;;;;
2512;Ondervraagde persoon;55 tot 65 jaar;2002;-26.0;-64.0;-21.0;-19.0;-7.0;-20.0;-42.0;-64.0;-21.0;-15.0;-19.0;-7.0;-20.0;100.0;1.0;3.0;25.0;31.0;37.0;4.0;100.0;2.0;13.0;39.0;23.0;13.0;10.0;100.0;4.0;6.0;59.0;16.0;14.0;1.0;100.0;3.0;6.0;72.0;11.0;5.0;4.0;100.0;14.0;41.0;34.0;11.0;100.0;60.0;30.0;5.0;4.0;0.0;1.0;100.0;10.0;24.0;12.0;45.0;3.0;5.0;100.0;28.0;32.0;25.0;7.0;2.0;8.0;100.0;1.0;3.0;41.0;39.0;14.0;2.0;100.0;52.0;14.0;7.0;22.0;5.0;100.0;72.0;7.0;5.0;14.0;3.0;100.0;5.0;5.0;56.0;12.0;18.0;4.0;100.0;14.0;9.0;13.0;62.0;2.0;100.0;3.0;4.0;4.0;88.0;1.0;100.0;21.0;4.0;6.0;68.0;1.0;100.0;6.0;7.0;11.0;20.0;20.0;22.0;14.0;;;;;;;;;
2513;Ondervraagde persoon;55 tot 65 jaar;2003 1e kwartaal;-40.0;-84.0;-41.0;-30.0;-14.0;-28.0;-63.0;-84.0;-41.0;-24.0;-30.0;-14.0;-28.0;100.0;0.0;0.0;13.0;30.0;54.0;2.0;100.0;1.0;7.0;34.0;29.0;21.0;8.0;100.0;2.0;5.0;54.0;20.0;18.0;1.0;100.0;2.0;5.0;69.0;14.0;7.0;3.0;100.0;12.0;39.0;40.0;8.0;100.0;62.0;30.0;3.0;4.0;1.0;1.0;100.0;11.0;21.0;14.0;47.0;4.0;4.0;100.0;50.0;30.0;10.0;5.0;1.0;4.0;100.0;1.0;2.0;43.0;41.0;11.0;2.0;100.0;48.0;14.0;11.0;23.0;4.0;100.0;74.0;6.0;5.0;14.0;2.0;100.0;3.0;4.0;58.0;15.0;18.0;2.0;100.0;13.0;8.0;11.0;65.0;2.0;100.0;2.0;4.0;3.0;90.0;1.0;100.0;19.0;5.0;6.0;69.0;0.0;100.0;6.0;7.0;10.0;22.0;19.0;23.0;14.0;;;;;;;;;
2514;Ondervraagde persoon;55 tot 65 jaar;2003 2e kwartaal;-39.0;-84.0;-36.0;-31.0;-13.0;-33.0;-60.0;-84.0;-36.0;-25.0;-31.0;-13.0;-33.0;100.0;0.0;0.0;13.0;22.0;63.0;2.0;100.0;2.0;10.0;33.0;21.0;27.0;7.0;100.0;3.0;6.0;50.0;19.0;21.0;1.0;100.0;2.0;7.0;67.0;15.0;6.0;3.0;100.0;10.0;37.0;43.0;11.0;100.0;68.0;25.0;3.0;4.0;0.0;0.0;100.0;12.0;23.0;12.0;46.0;3.0;4.0;100.0;61.0;22.0;10.0;2.0;2.0;3.0;100.0;2.0;3.0;44.0;36.0;12.0;3.0;100.0;47.0;12.0;10.0;27.0;4.0;100.0;71.0;7.0;5.0;13.0;5.0;100.0;5.0;4.0;57.0;13.0;20.0;2.0;100.0;14.0;9.0;11.0;64.0;2.0;100.0;3.0;2.0;5.0;89.0;1.0;100.0;20.0;3.0;4.0;71.0;2.0;100.0;8.0;6.0;10.0;22.0;20.0;23.0;10.0;;;;;;;;;
2515;Ondervraagde persoon;55 tot 65 jaar;2003 3e kwartaal;-40.0;-81.0;-30.0;-35.0;-21.0;-34.0;-55.0;-81.0;-30.0;-30.0;-35.0;-21.0;-34.0;100.0;1.0;2.0;11.0;23.0;60.0;3.0;100.0;2.0;12.0;34.0;19.0;26.0;7.0;100.0;3.0;3.0;53.0;20.0;20.0;1.0;100.0;1.0;4.0;64.0;15.0;11.0;4.0;100.0;10.0;35.0;44.0;10.0;100.0;67.0;24.0;3.0;5.0;0.0;1.0;100.0;7.0;24.0;14.0;46.0;4.0;6.0;100.0;57.0;26.0;10.0;3.0;2.0;3.0;100.0;1.0;4.0;43.0;35.0;15.0;2.0;100.0;50.0;15.0;9.0;21.0;4.0;100.0;69.0;7.0;6.0;16.0;3.0;100.0;6.0;5.0;58.0;11.0;18.0;2.0;100.0;14.0;10.0;16.0;59.0;1.0;100.0;4.0;4.0;2.0;89.0;2.0;100.0;19.0;4.0;3.0;72.0;2.0;100.0;5.0;7.0;10.0;23.0;21.0;18.0;16.0;;;;;;;;;
2516;Ondervraagde persoon;55 tot 65 jaar;2003 4e kwartaal;-36.0;-78.0;-20.0;-33.0;-15.0;-35.0;-49.0;-78.0;-20.0;-28.0;-33.0;-15.0;-35.0;100.0;0.0;2.0;16.0;26.0;55.0;1.0;100.0;3.0;15.0;37.0;19.0;20.0;6.0;100.0;3.0;3.0;52.0;19.0;21.0;1.0;100.0;3.0;7.0;63.0;15.0;10.0;3.0;100.0;13.0;29.0;48.0;9.0;100.0;53.0;29.0;4.0;11.0;2.0;1.0;100.0;9.0;21.0;15.0;43.0;8.0;4.0;100.0;48.0;28.0;15.0;7.0;1.0;1.0;100.0;1.0;5.0;45.0;35.0;11.0;2.0;100.0;47.0;14.0;12.0;24.0;3.0;100.0;72.0;7.0;5.0;13.0;2.0;100.0;4.0;5.0;53.0;15.0;19.0;4.0;100.0;14.0;11.0;12.0;62.0;1.0;100.0;3.0;4.0;5.0;88.0;1.0;100.0;20.0;4.0;5.0;71.0;0.0;100.0;5.0;8.0;10.0;21.0;19.0;21.0;16.0;;;;;;;;;
2517;Ondervraagde persoon;55 tot 65 jaar;2003;-39.0;-82.0;-32.0;-32.0;-16.0;-33.0;-57.0;-82.0;-32.0;-27.0;-32.0;-16.0;-33.0;100.0;0.0;1.0;13.0;25.0;58.0;2.0;100.0;2.0;11.0;35.0;22.0;23.0;7.0;100.0;3.0;4.0;53.0;20.0;20.0;1.0;100.0;2.0;6.0;66.0;15.0;9.0;3.0;100.0;11.0;35.0;44.0;10.0;100.0;62.0;27.0;3.0;6.0;1.0;1.0;100.0;10.0;22.0;14.0;45.0;5.0;5.0;100.0;54.0;27.0;11.0;4.0;1.0;3.0;100.0;1.0;3.0;44.0;37.0;12.0;2.0;100.0;48.0;14.0;10.0;24.0;4.0;100.0;71.0;7.0;5.0;14.0;3.0;100.0;4.0;5.0;57.0;13.0;19.0;2.0;100.0;14.0;10.0;13.0;63.0;2.0;100.0;3.0;3.0;4.0;89.0;1.0;100.0;20.0;4.0;5.0;71.0;1.0;100.0;6.0;7.0;10.0;22.0;20.0;21.0;14.0;;;;;;;;;
2518;Ondervraagde persoon;55 tot 65 jaar;2004 1e kwartaal;-33.0;-70.0;-7.0;-37.0;-19.0;-31.0;-39.0;-70.0;-7.0;-29.0;-37.0;-19.0;-31.0;100.0;1.0;3.0;19.0;28.0;46.0;3.0;100.0;3.0;20.0;40.0;15.0;15.0;7.0;100.0;3.0;3.0;51.0;22.0;21.0;0.0;100.0;2.0;4.0;66.0;15.0;10.0;3.0;100.0;15.0;32.0;46.0;7.0;100.0;50.0;24.0;6.0;16.0;4.0;1.0;100.0;14.0;20.0;11.0;49.0;3.0;3.0;100.0;43.0;31.0;16.0;6.0;1.0;3.0;100.0;1.0;4.0;45.0;34.0;15.0;1.0;100.0;47.0;15.0;10.0;26.0;3.0;100.0;74.0;7.0;5.0;13.0;2.0;100.0;3.0;4.0;55.0;13.0;20.0;4.0;100.0;15.0;8.0;13.0;62.0;3.0;100.0;3.0;3.0;4.0;90.0;1.0;100.0;23.0;4.0;5.0;68.0;0.0;100.0;6.0;8.0;7.0;21.0;23.0;22.0;13.0;;;;;;;;;
2519;Ondervraagde persoon;55 tot 65 jaar;2004 2e kwartaal;-32.0;-65.0;-15.0;-34.0;-12.0;-33.0;-40.0;-65.0;-15.0;-26.0;-34.0;-12.0;-33.0;100.0;1.0;5.0;22.0;25.0;46.0;2.0;100.0;3.0;16.0;42.0;17.0;17.0;6.0;100.0;3.0;3.0;54.0;17.0;22.0;1.0;100.0;3.0;5.0;69.0;11.0;9.0;4.0;100.0;13.0;32.0;46.0;10.0;100.0;46.0;26.0;6.0;17.0;4.0;1.0;100.0;12.0;26.0;14.0;41.0;3.0;3.0;100.0;47.0;30.0;15.0;5.0;1.0;2.0;100.0;1.0;4.0;43.0;35.0;14.0;3.0;100.0;45.0;13.0;8.0;30.0;4.0;100.0;71.0;5.0;5.0;16.0;2.0;100.0;3.0;5.0;59.0;11.0;20.0;2.0;100.0;13.0;9.0;12.0;64.0;2.0;100.0;2.0;4.0;4.0;88.0;1.0;100.0;18.0;5.0;4.0;72.0;1.0;100.0;6.0;7.0;11.0;20.0;17.0;24.0;15.0;;;;;;;;;
2520;Ondervraagde persoon;55 tot 65 jaar;2004 3e kwartaal;-27.0;-55.0;-5.0;-34.0;-17.0;-27.0;-30.0;-55.0;-5.0;-26.0;-34.0;-17.0;-27.0;100.0;1.0;7.0;26.0;23.0;40.0;4.0;100.0;3.0;23.0;37.0;15.0;15.0;6.0;100.0;2.0;2.0;58.0;18.0;19.0;1.0;100.0;2.0;4.0;68.0;13.0;9.0;4.0;100.0;16.0;29.0;44.0;11.0;100.0;37.0;33.0;5.0;20.0;3.0;3.0;100.0;13.0;28.0;10.0;41.0;3.0;4.0;100.0;28.0;27.0;27.0;12.0;2.0;4.0;100.0;1.0;5.0;44.0;36.0;12.0;2.0;100.0;48.0;16.0;8.0;25.0;3.0;100.0;74.0;5.0;5.0;12.0;3.0;100.0;5.0;5.0;58.0;11.0;18.0;4.0;100.0;13.0;9.0;14.0;62.0;2.0;100.0;3.0;3.0;6.0;87.0;1.0;100.0;19.0;4.0;6.0;70.0;1.0;100.0;6.0;7.0;13.0;19.0;19.0;24.0;12.0;;;;;;;;;
2521;Ondervraagde persoon;55 tot 65 jaar;2004 4e kwartaal;-33.0;-60.0;-15.0;-37.0;-22.0;-32.0;-38.0;-60.0;-15.0;-30.0;-37.0;-22.0;-32.0;100.0;1.0;5.0;26.0;25.0;41.0;2.0;100.0;3.0;18.0;37.0;19.0;18.0;6.0;100.0;2.0;3.0;52.0;21.0;21.0;1.0;100.0;2.0;5.0;60.0;16.0;13.0;4.0;100.0;14.0;33.0;46.0;8.0;100.0;33.0;31.0;6.0;25.0;3.0;2.0;100.0;23.0;29.0;9.0;32.0;4.0;3.0;100.0;33.0;24.0;25.0;13.0;2.0;3.0;100.0;2.0;6.0;45.0;33.0;12.0;2.0;100.0;51.0;9.0;9.0;28.0;4.0;100.0;76.0;5.0;5.0;11.0;3.0;100.0;4.0;4.0;59.0;11.0;20.0;2.0;100.0;14.0;8.0;14.0;62.0;2.0;100.0;3.0;3.0;2.0;91.0;1.0;100.0;18.0;3.0;5.0;73.0;1.0;100.0;6.0;7.0;13.0;18.0;19.0;26.0;11.0;;;;;;;;;
2522;Ondervraagde persoon;55 tot 65 jaar;2004;-31.0;-62.0;-10.0;-35.0;-17.0;-31.0;-36.0;-62.0;-10.0;-28.0;-35.0;-17.0;-31.0;100.0;1.0;5.0;23.0;25.0;43.0;3.0;100.0;3.0;19.0;39.0;16.0;16.0;6.0;100.0;2.0;3.0;54.0;19.0;21.0;1.0;100.0;2.0;4.0;66.0;14.0;10.0;3.0;100.0;14.0;31.0;45.0;9.0;100.0;42.0;29.0;6.0;19.0;3.0;2.0;100.0;16.0;26.0;11.0;41.0;4.0;3.0;100.0;38.0;28.0;20.0;9.0;2.0;3.0;100.0;1.0;5.0;44.0;35.0;13.0;2.0;100.0;48.0;13.0;9.0;27.0;3.0;100.0;74.0;6.0;5.0;13.0;3.0;100.0;3.0;5.0;58.0;11.0;20.0;3.0;100.0;14.0;8.0;13.0;62.0;2.0;100.0;3.0;3.0;4.0;89.0;1.0;100.0;19.0;4.0;5.0;71.0;1.0;100.0;6.0;7.0;11.0;20.0;19.0;24.0;13.0;;;;;;;;;
2523;Ondervraagde persoon;55 tot 65 jaar;2005 1e kwartaal;-28.0;-51.0;-4.0;-39.0;-21.0;-24.0;-28.0;-51.0;-4.0;-28.0;-39.0;-21.0;-24.0;100.0;1.0;6.0;32.0;20.0;38.0;3.0;100.0;3.0;22.0;40.0;16.0;14.0;6.0;100.0;3.0;3.0;50.0;20.0;24.0;1.0;100.0;3.0;6.0;58.0;19.0;11.0;3.0;100.0;17.0;35.0;41.0;7.0;100.0;39.0;27.0;6.0;22.0;4.0;2.0;100.0;21.0;32.0;7.0;35.0;3.0;3.0;100.0;26.0;25.0;28.0;13.0;3.0;5.0;100.0;2.0;5.0;47.0;34.0;10.0;2.0;100.0;46.0;15.0;9.0;27.0;3.0;100.0;75.0;4.0;5.0;14.0;2.0;100.0;4.0;4.0;57.0;11.0;21.0;3.0;100.0;12.0;8.0;14.0;65.0;2.0;100.0;3.0;3.0;3.0;89.0;1.0;100.0;20.0;4.0;5.0;70.0;1.0;100.0;6.0;8.0;14.0;21.0;16.0;23.0;13.0;;;;;;;;;
2524;Ondervraagde persoon;55 tot 65 jaar;2005 2e kwartaal;-24.0;-45.0;-1.0;-31.0;-15.0;-27.0;-23.0;-45.0;-1.0;-24.0;-31.0;-15.0;-27.0;100.0;2.0;7.0;35.0;19.0;34.0;3.0;100.0;4.0;20.0;44.0;14.0;11.0;7.0;100.0;5.0;4.0;51.0;18.0;21.0;1.0;100.0;2.0;5.0;67.0;14.0;8.0;4.0;100.0;16.0;34.0;42.0;8.0;100.0;30.0;32.0;5.0;28.0;3.0;2.0;100.0;18.0;29.0;7.0;39.0;3.0;5.0;100.0;24.0;28.0;29.0;13.0;2.0;5.0;100.0;2.0;5.0;46.0;34.0;11.0;1.0;100.0;46.0;15.0;8.0;27.0;4.0;100.0;72.0;5.0;5.0;16.0;2.0;100.0;4.0;5.0;56.0;14.0;17.0;3.0;100.0;13.0;10.0;15.0;61.0;1.0;100.0;2.0;3.0;3.0;91.0;1.0;100.0;21.0;2.0;5.0;71.0;1.0;100.0;6.0;8.0;12.0;21.0;16.0;24.0;13.0;;;;;;;;;
2525;Ondervraagde persoon;55 tot 65 jaar;2005 3e kwartaal;-32.0;-60.0;-12.0;-36.0;-22.0;-30.0;-36.0;-60.0;-12.0;-29.0;-36.0;-22.0;-30.0;100.0;0.0;4.0;29.0;23.0;40.0;4.0;100.0;3.0;18.0;41.0;16.0;17.0;6.0;100.0;2.0;3.0;54.0;19.0;22.0;1.0;100.0;3.0;5.0;58.0;18.0;12.0;5.0;100.0;13.0;36.0;43.0;8.0;100.0;34.0;29.0;6.0;24.0;4.0;3.0;100.0;22.0;29.0;8.0;35.0;3.0;4.0;100.0;27.0;23.0;30.0;13.0;2.0;6.0;100.0;1.0;5.0;50.0;31.0;10.0;3.0;100.0;41.0;15.0;12.0;27.0;5.0;100.0;74.0;8.0;4.0;12.0;2.0;100.0;3.0;4.0;58.0;13.0;19.0;3.0;100.0;10.0;8.0;12.0;69.0;1.0;100.0;2.0;3.0;4.0;91.0;1.0;100.0;17.0;6.0;4.0;72.0;1.0;100.0;7.0;7.0;15.0;20.0;19.0;19.0;14.0;;;;;;;;;
2526;Ondervraagde persoon;55 tot 65 jaar;2005 4e kwartaal;-24.0;-37.0;-2.0;-30.0;-21.0;-31.0;-20.0;-37.0;-2.0;-27.0;-30.0;-21.0;-31.0;100.0;1.0;12.0;35.0;21.0;30.0;1.0;100.0;4.0;25.0;35.0;14.0;17.0;5.0;100.0;2.0;3.0;57.0;17.0;19.0;1.0;100.0;3.0;7.0;54.0;18.0;13.0;5.0;100.0;14.0;35.0;45.0;7.0;100.0;25.0;30.0;7.0;31.0;3.0;4.0;100.0;29.0;27.0;6.0;33.0;1.0;5.0;100.0;17.0;19.0;33.0;21.0;4.0;7.0;100.0;2.0;4.0;48.0;32.0;12.0;2.0;100.0;46.0;13.0;10.0;28.0;3.0;100.0;74.0;4.0;4.0;16.0;1.0;100.0;3.0;6.0;60.0;12.0;16.0;2.0;100.0;14.0;7.0;13.0;64.0;2.0;100.0;4.0;3.0;3.0;89.0;1.0;100.0;18.0;3.0;5.0;73.0;1.0;100.0;7.0;6.0;13.0;19.0;18.0;23.0;15.0;;;;;;;;;
2527;Ondervraagde persoon;55 tot 65 jaar;2005;-27.0;-48.0;-5.0;-34.0;-20.0;-28.0;-27.0;-48.0;-5.0;-27.0;-34.0;-20.0;-28.0;100.0;1.0;7.0;33.0;21.0;36.0;3.0;100.0;3.0;21.0;40.0;15.0;15.0;6.0;100.0;3.0;3.0;53.0;18.0;22.0;1.0;100.0;3.0;5.0;59.0;17.0;11.0;4.0;100.0;15.0;35.0;43.0;8.0;100.0;32.0;30.0;6.0;26.0;3.0;3.0;100.0;22.0;29.0;7.0;35.0;2.0;4.0;100.0;24.0;24.0;30.0;15.0;2.0;6.0;100.0;2.0;5.0;48.0;33.0;11.0;2.0;100.0;45.0;15.0;10.0;27.0;4.0;100.0;74.0;5.0;5.0;14.0;2.0;100.0;4.0;5.0;58.0;12.0;18.0;3.0;100.0;12.0;8.0;14.0;65.0;2.0;100.0;3.0;3.0;3.0;90.0;1.0;100.0;19.0;4.0;5.0;72.0;1.0;100.0;6.0;7.0;13.0;20.0;17.0;22.0;13.0;;;;;;;;;
2528;Ondervraagde persoon;55 tot 65 jaar;2006 1e kwartaal;-17.0;-25.0;8.0;-37.0;-13.0;-20.0;-8.0;-25.0;8.0;-24.0;-37.0;-13.0;-20.0;100.0;3.0;17.0;32.0;18.0;27.0;3.0;100.0;7.0;26.0;37.0;13.0;11.0;6.0;100.0;3.0;3.0;49.0;20.0;24.0;1.0;100.0;4.0;8.0;59.0;13.0;12.0;4.0;100.0;17.0;37.0;37.0;9.0;100.0;28.0;29.0;7.0;31.0;2.0;3.0;100.0;25.0;32.0;7.0;31.0;1.0;5.0;100.0;14.0;16.0;32.0;27.0;6.0;4.0;100.0;3.0;6.0;49.0;32.0;9.0;2.0;100.0;44.0;14.0;13.0;27.0;2.0;100.0;73.0;5.0;5.0;15.0;1.0;100.0;5.0;6.0;57.0;11.0;18.0;3.0;100.0;14.0;8.0;12.0;65.0;1.0;100.0;3.0;3.0;1.0;91.0;1.0;100.0;19.0;4.0;4.0;72.0;0.0;100.0;6.0;7.0;17.0;15.0;14.0;26.0;14.0;;;;;;;;;
2529;Ondervraagde persoon;55 tot 65 jaar;2006 2e kwartaal;-8.0;-5.0;20.0;-35.0;-6.0;-13.0;7.0;-5.0;20.0;-18.0;-35.0;-6.0;-13.0;100.0;6.0;23.0;34.0;13.0;21.0;4.0;100.0;8.0;29.0;38.0;9.0;9.0;7.0;100.0;5.0;3.0;48.0;18.0;25.0;1.0;100.0;2.0;8.0;69.0;7.0;9.0;4.0;100.0;19.0;42.0;31.0;9.0;100.0;27.0;36.0;9.0;24.0;1.0;3.0;100.0;23.0;32.0;9.0;30.0;2.0;4.0;100.0;16.0;10.0;28.0;27.0;12.0;6.0;100.0;1.0;6.0;50.0;29.0;12.0;2.0;100.0;43.0;12.0;11.0;30.0;4.0;100.0;68.0;6.0;8.0;15.0;3.0;100.0;4.0;6.0;64.0;8.0;16.0;2.0;100.0;11.0;8.0;14.0;66.0;2.0;100.0;2.0;3.0;3.0;91.0;1.0;100.0;18.0;4.0;3.0;73.0;1.0;100.0;5.0;5.0;14.0;18.0;16.0;26.0;16.0;;;;;;;;;
2530;Ondervraagde persoon;55 tot 65 jaar;2006 3e kwartaal;3.0;15.0;25.0;-27.0;-5.0;6.0;20.0;15.0;25.0;-8.0;-27.0;-5.0;6.0;100.0;12.0;26.0;36.0;10.0;13.0;4.0;100.0;9.0;29.0;39.0;8.0;5.0;10.0;100.0;3.0;8.0;51.0;18.0;20.0;1.0;100.0;4.0;9.0;65.0;10.0;8.0;4.0;100.0;27.0;42.0;20.0;11.0;100.0;27.0;36.0;7.0;27.0;1.0;3.0;100.0;28.0;36.0;4.0;25.0;1.0;6.0;100.0;7.0;11.0;29.0;31.0;17.0;7.0;100.0;2.0;4.0;45.0;36.0;11.0;3.0;100.0;50.0;13.0;9.0;25.0;2.0;100.0;73.0;6.0;5.0;12.0;3.0;100.0;4.0;7.0;62.0;12.0;14.0;1.0;100.0;16.0;9.0;12.0;61.0;2.0;100.0;3.0;4.0;3.0;89.0;1.0;100.0;19.0;4.0;4.0;73.0;0.0;100.0;8.0;5.0;14.0;20.0;15.0;22.0;16.0;;;;;;;;;
2531;Ondervraagde persoon;55 tot 65 jaar;2006 4e kwartaal;4.0;19.0;22.0;-22.0;-8.0;7.0;21.0;19.0;22.0;-8.0;-22.0;-8.0;7.0;100.0;13.0;28.0;34.0;9.0;12.0;4.0;100.0;7.0;29.0;37.0;7.0;6.0;15.0;100.0;4.0;6.0;57.0;15.0;17.0;1.0;100.0;5.0;7.0;64.0;14.0;7.0;4.0;100.0;28.0;38.0;22.0;12.0;100.0;23.0;35.0;8.0;29.0;1.0;4.0;100.0;29.0;36.0;5.0;24.0;0.0;6.0;100.0;7.0;8.0;33.0;35.0;10.0;7.0;100.0;2.0;5.0;46.0;34.0;11.0;3.0;100.0;43.0;16.0;10.0;27.0;4.0;100.0;72.0;6.0;4.0;14.0;3.0;100.0;7.0;5.0;64.0;10.0;13.0;2.0;100.0;12.0;10.0;13.0;64.0;2.0;100.0;3.0;4.0;4.0;87.0;2.0;100.0;19.0;5.0;5.0;71.0;1.0;100.0;5.0;5.0;12.0;20.0;19.0;24.0;14.0;;;;;;;;;
2532;Ondervraagde persoon;55 tot 65 jaar;2006;-4.0;2.0;19.0;-30.0;-8.0;-4.0;11.0;2.0;19.0;-14.0;-30.0;-8.0;-4.0;100.0;8.0;24.0;34.0;12.0;18.0;4.0;100.0;8.0;28.0;38.0;9.0;8.0;10.0;100.0;4.0;5.0;51.0;18.0;21.0;1.0;100.0;4.0;8.0;64.0;11.0;9.0;4.0;100.0;23.0;40.0;27.0;10.0;100.0;26.0;34.0;7.0;28.0;1.0;3.0;100.0;26.0;34.0;6.0;27.0;1.0;5.0;100.0;11.0;11.0;30.0;30.0;11.0;6.0;100.0;2.0;5.0;47.0;33.0;11.0;2.0;100.0;45.0;14.0;11.0;27.0;3.0;100.0;72.0;6.0;6.0;14.0;3.0;100.0;5.0;6.0;62.0;10.0;15.0;2.0;100.0;13.0;9.0;13.0;64.0;2.0;100.0;3.0;4.0;3.0;89.0;1.0;100.0;19.0;4.0;4.0;72.0;1.0;100.0;6.0;6.0;14.0;18.0;16.0;25.0;15.0;;;;;;;;;
