ID;Geslacht;Overwerk;PositieWerkkring;Persoonskenmerken;Perioden;Werknemer_1
272;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 65 tot 75 jaar;2008;51
273;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 65 tot 75 jaar;2009;62
274;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 65 tot 75 jaar;2010;62
275;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 65 tot 75 jaar;2011;62
276;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 65 tot 75 jaar;2012;81
277;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 65 tot 75 jaar;2013;81
278;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 65 tot 75 jaar;2014;86
279;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 65 tot 75 jaar;2015;84
280;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 65 tot 75 jaar;2016;91
281;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 65 tot 75 jaar;2017;102
282;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 65 tot 75 jaar;2018;132
283;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 65 tot 75 jaar;2019;152
284;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 65 tot 75 jaar;2020;143
285;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: alleenstaande;2006;969
286;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: alleenstaande;2007;1027
287;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: alleenstaande;2008;1027
288;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: alleenstaande;2009;1021
289;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: alleenstaande;2010;1021
290;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: alleenstaande;2011;1022
291;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: alleenstaande;2012;1057
292;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: alleenstaande;2013;1117
293;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: alleenstaande;2014;1113
294;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: alleenstaande;2015;1111
295;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: alleenstaande;2016;1143
296;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: alleenstaande;2017;1183
297;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: alleenstaande;2018;1177
298;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: alleenstaande;2019;1256
299;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: alleenstaande;2020;1169
300;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: ouder;2006;3040
301;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: ouder;2007;3117
302;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: ouder;2008;3132
303;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: ouder;2009;3076
304;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: ouder;2010;3053
305;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: ouder;2011;3039
306;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: ouder;2012;3038
307;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: ouder;2013;2960
308;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: ouder;2014;2940
309;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: ouder;2015;2942
310;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: ouder;2016;2943
311;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: ouder;2017;2976
312;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: ouder;2018;3025
313;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: ouder;2019;3015
314;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: ouder;2020;3055
315;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: ouder in éénouderhuishouden;2006;208
316;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: ouder in éénouderhuishouden;2007;230
317;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: ouder in éénouderhuishouden;2008;243
318;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: ouder in éénouderhuishouden;2009;251
319;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: ouder in éénouderhuishouden;2010;237
320;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: ouder in éénouderhuishouden;2011;241
321;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: ouder in éénouderhuishouden;2012;256
322;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: ouder in éénouderhuishouden;2013;258
323;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: ouder in éénouderhuishouden;2014;239
324;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: ouder in éénouderhuishouden;2015;248
325;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: ouder in éénouderhuishouden;2016;272
326;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: ouder in éénouderhuishouden;2017;279
327;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: ouder in éénouderhuishouden;2018;282
328;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: ouder in éénouderhuishouden;2019;290
329;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: ouder in éénouderhuishouden;2020;292
330;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: partner in paar;2006;4596
331;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: partner in paar;2007;4644
332;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: partner in paar;2008;4737
333;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: partner in paar;2009;4725
334;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: partner in paar;2010;4700
335;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: partner in paar;2011;4694
336;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: partner in paar;2012;4648
337;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: partner in paar;2013;4492
338;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: partner in paar;2014;4463
339;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: partner in paar;2015;4464
340;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: partner in paar;2016;4430
341;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: partner in paar;2017;4509
342;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: partner in paar;2018;4607
343;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: partner in paar;2019;4616
344;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: partner in paar;2020;4628
345;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: partner in paar met kind;2006;2832
346;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: partner in paar met kind;2007;2887
347;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: partner in paar met kind;2008;2889
348;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: partner in paar met kind;2009;2825
349;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: partner in paar met kind;2010;2816
350;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: partner in paar met kind;2011;2798
351;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: partner in paar met kind;2012;2782
352;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: partner in paar met kind;2013;2702
353;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: partner in paar met kind;2014;2701
354;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: partner in paar met kind;2015;2694
355;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: partner in paar met kind;2016;2671
356;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: partner in paar met kind;2017;2697
357;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: partner in paar met kind;2018;2743
358;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: partner in paar met kind;2019;2725
359;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: partner in paar met kind;2020;2763
360;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: partner in paar, geen kind;2006;1764
361;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: partner in paar, geen kind;2007;1757
362;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: partner in paar, geen kind;2008;1848
363;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: partner in paar, geen kind;2009;1900
364;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: partner in paar, geen kind;2010;1884
365;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: partner in paar, geen kind;2011;1896
366;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: partner in paar, geen kind;2012;1866
367;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: partner in paar, geen kind;2013;1789
368;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: partner in paar, geen kind;2014;1762
369;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: partner in paar, geen kind;2015;1770
370;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: partner in paar, geen kind;2016;1759
371;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: partner in paar, geen kind;2017;1811
372;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: partner in paar, geen kind;2018;1864
373;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: partner in paar, geen kind;2019;1891
374;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: partner in paar, geen kind;2020;1865
375;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: kind;2006;955
376;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: kind;2007;1013
377;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: kind;2008;1039
378;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: kind;2009;1001
379;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: kind;2010;960
380;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: kind;2011;968
381;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: kind;2012;976
382;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: kind;2013;940
383;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: kind;2014;931
384;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: kind;2015;971
385;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: kind;2016;999
386;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: kind;2017;1035
387;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: kind;2018;1106
388;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: kind;2019;1139
389;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: kind;2020;1135
390;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: kind >= 18 jaar;2006;718
391;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: kind >= 18 jaar;2007;745
392;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: kind >= 18 jaar;2008;764
393;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: kind >= 18 jaar;2009;726
394;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: kind >= 18 jaar;2010;703
395;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: kind >= 18 jaar;2011;712
396;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: kind >= 18 jaar;2012;720
397;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: kind >= 18 jaar;2013;696
398;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: kind >= 18 jaar;2014;685
399;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: kind >= 18 jaar;2015;709
400;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: kind >= 18 jaar;2016;726
401;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: kind >= 18 jaar;2017;742
402;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: kind >= 18 jaar;2018;796
403;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: kind >= 18 jaar;2019;829
404;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: kind >= 18 jaar;2020;844
405;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: kind < 18 jaar;2006;237
406;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: kind < 18 jaar;2007;268
407;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: kind < 18 jaar;2008;276
408;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: kind < 18 jaar;2009;276
409;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: kind < 18 jaar;2010;257
410;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: kind < 18 jaar;2011;256
411;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: kind < 18 jaar;2012;257
412;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: kind < 18 jaar;2013;244
413;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: kind < 18 jaar;2014;245
414;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: kind < 18 jaar;2015;262
415;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: kind < 18 jaar;2016;273
416;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: kind < 18 jaar;2017;292
417;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: kind < 18 jaar;2018;310
418;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: kind < 18 jaar;2019;310
419;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: kind < 18 jaar;2020;291
420;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: overig lid;2006;103
421;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: overig lid;2007;103
422;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: overig lid;2008;113
423;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: overig lid;2009;117
424;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: overig lid;2010;125
425;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: overig lid;2011;131
426;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: overig lid;2012;134
427;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: overig lid;2013;140
428;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: overig lid;2014;153
429;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: overig lid;2015;142
430;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: overig lid;2016;168
431;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: overig lid;2017;191
432;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: overig lid;2018;207
433;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: overig lid;2019;195
434;Totaal mannen en vrouwen;Totaal;Werknemer;Positie: overig lid;2020;204
435;Totaal mannen en vrouwen;Totaal;Werknemer;01 Pedagogische beroepen;2006;462
436;Totaal mannen en vrouwen;Totaal;Werknemer;01 Pedagogische beroepen;2007;486
437;Totaal mannen en vrouwen;Totaal;Werknemer;01 Pedagogische beroepen;2008;488
438;Totaal mannen en vrouwen;Totaal;Werknemer;01 Pedagogische beroepen;2009;520
439;Totaal mannen en vrouwen;Totaal;Werknemer;01 Pedagogische beroepen;2010;518
440;Totaal mannen en vrouwen;Totaal;Werknemer;01 Pedagogische beroepen;2011;520
441;Totaal mannen en vrouwen;Totaal;Werknemer;01 Pedagogische beroepen;2012;503
442;Totaal mannen en vrouwen;Totaal;Werknemer;01 Pedagogische beroepen;2013;487
443;Totaal mannen en vrouwen;Totaal;Werknemer;01 Pedagogische beroepen;2014;499
444;Totaal mannen en vrouwen;Totaal;Werknemer;01 Pedagogische beroepen;2015;503
445;Totaal mannen en vrouwen;Totaal;Werknemer;01 Pedagogische beroepen;2016;504
446;Totaal mannen en vrouwen;Totaal;Werknemer;01 Pedagogische beroepen;2017;517
447;Totaal mannen en vrouwen;Totaal;Werknemer;01 Pedagogische beroepen;2018;527
448;Totaal mannen en vrouwen;Totaal;Werknemer;01 Pedagogische beroepen;2019;547
449;Totaal mannen en vrouwen;Totaal;Werknemer;01 Pedagogische beroepen;2020;555
450;Totaal mannen en vrouwen;Totaal;Werknemer;02 Creatieve en taalkundige beroepen;2006;70
451;Totaal mannen en vrouwen;Totaal;Werknemer;02 Creatieve en taalkundige beroepen;2007;78
452;Totaal mannen en vrouwen;Totaal;Werknemer;02 Creatieve en taalkundige beroepen;2008;80
453;Totaal mannen en vrouwen;Totaal;Werknemer;02 Creatieve en taalkundige beroepen;2009;66
454;Totaal mannen en vrouwen;Totaal;Werknemer;02 Creatieve en taalkundige beroepen;2010;73
455;Totaal mannen en vrouwen;Totaal;Werknemer;02 Creatieve en taalkundige beroepen;2011;76
456;Totaal mannen en vrouwen;Totaal;Werknemer;02 Creatieve en taalkundige beroepen;2012;82
457;Totaal mannen en vrouwen;Totaal;Werknemer;02 Creatieve en taalkundige beroepen;2013;86
458;Totaal mannen en vrouwen;Totaal;Werknemer;02 Creatieve en taalkundige beroepen;2014;84
459;Totaal mannen en vrouwen;Totaal;Werknemer;02 Creatieve en taalkundige beroepen;2015;88
460;Totaal mannen en vrouwen;Totaal;Werknemer;02 Creatieve en taalkundige beroepen;2016;86
461;Totaal mannen en vrouwen;Totaal;Werknemer;02 Creatieve en taalkundige beroepen;2017;92
462;Totaal mannen en vrouwen;Totaal;Werknemer;02 Creatieve en taalkundige beroepen;2018;96
463;Totaal mannen en vrouwen;Totaal;Werknemer;02 Creatieve en taalkundige beroepen;2019;105
464;Totaal mannen en vrouwen;Totaal;Werknemer;02 Creatieve en taalkundige beroepen;2020;99
465;Totaal mannen en vrouwen;Totaal;Werknemer;03 Commerciële beroepen;2006;699
466;Totaal mannen en vrouwen;Totaal;Werknemer;03 Commerciële beroepen;2007;691
467;Totaal mannen en vrouwen;Totaal;Werknemer;03 Commerciële beroepen;2008;720
468;Totaal mannen en vrouwen;Totaal;Werknemer;03 Commerciële beroepen;2009;744
469;Totaal mannen en vrouwen;Totaal;Werknemer;03 Commerciële beroepen;2010;723
470;Totaal mannen en vrouwen;Totaal;Werknemer;03 Commerciële beroepen;2011;739
471;Totaal mannen en vrouwen;Totaal;Werknemer;03 Commerciële beroepen;2012;776
472;Totaal mannen en vrouwen;Totaal;Werknemer;03 Commerciële beroepen;2013;831
473;Totaal mannen en vrouwen;Totaal;Werknemer;03 Commerciële beroepen;2014;810
474;Totaal mannen en vrouwen;Totaal;Werknemer;03 Commerciële beroepen;2015;831
475;Totaal mannen en vrouwen;Totaal;Werknemer;03 Commerciële beroepen;2016;816
476;Totaal mannen en vrouwen;Totaal;Werknemer;03 Commerciële beroepen;2017;849
477;Totaal mannen en vrouwen;Totaal;Werknemer;03 Commerciële beroepen;2018;884
478;Totaal mannen en vrouwen;Totaal;Werknemer;03 Commerciële beroepen;2019;852
479;Totaal mannen en vrouwen;Totaal;Werknemer;03 Commerciële beroepen;2020;839
480;Totaal mannen en vrouwen;Totaal;Werknemer;04 Bedrijfseconomische en administrat...;2006;1393
481;Totaal mannen en vrouwen;Totaal;Werknemer;04 Bedrijfseconomische en administrat...;2007;1466
482;Totaal mannen en vrouwen;Totaal;Werknemer;04 Bedrijfseconomische en administrat...;2008;1474
483;Totaal mannen en vrouwen;Totaal;Werknemer;04 Bedrijfseconomische en administrat...;2009;1450
484;Totaal mannen en vrouwen;Totaal;Werknemer;04 Bedrijfseconomische en administrat...;2010;1422
485;Totaal mannen en vrouwen;Totaal;Werknemer;04 Bedrijfseconomische en administrat...;2011;1415
486;Totaal mannen en vrouwen;Totaal;Werknemer;04 Bedrijfseconomische en administrat...;2012;1352
487;Totaal mannen en vrouwen;Totaal;Werknemer;04 Bedrijfseconomische en administrat...;2013;1291
488;Totaal mannen en vrouwen;Totaal;Werknemer;04 Bedrijfseconomische en administrat...;2014;1308
489;Totaal mannen en vrouwen;Totaal;Werknemer;04 Bedrijfseconomische en administrat...;2015;1307
490;Totaal mannen en vrouwen;Totaal;Werknemer;04 Bedrijfseconomische en administrat...;2016;1328
491;Totaal mannen en vrouwen;Totaal;Werknemer;04 Bedrijfseconomische en administrat...;2017;1372
492;Totaal mannen en vrouwen;Totaal;Werknemer;04 Bedrijfseconomische en administrat...;2018;1419
493;Totaal mannen en vrouwen;Totaal;Werknemer;04 Bedrijfseconomische en administrat...;2019;1424
494;Totaal mannen en vrouwen;Totaal;Werknemer;04 Bedrijfseconomische en administrat...;2020;1463
495;Totaal mannen en vrouwen;Totaal;Werknemer;05 Managers;2006;323
496;Totaal mannen en vrouwen;Totaal;Werknemer;05 Managers;2007;361
497;Totaal mannen en vrouwen;Totaal;Werknemer;05 Managers;2008;382
498;Totaal mannen en vrouwen;Totaal;Werknemer;05 Managers;2009;389
499;Totaal mannen en vrouwen;Totaal;Werknemer;05 Managers;2010;367
500;Totaal mannen en vrouwen;Totaal;Werknemer;05 Managers;2011;367
501;Totaal mannen en vrouwen;Totaal;Werknemer;05 Managers;2012;363
502;Totaal mannen en vrouwen;Totaal;Werknemer;05 Managers;2013;391
503;Totaal mannen en vrouwen;Totaal;Werknemer;05 Managers;2014;368
504;Totaal mannen en vrouwen;Totaal;Werknemer;05 Managers;2015;339
505;Totaal mannen en vrouwen;Totaal;Werknemer;05 Managers;2016;315
506;Totaal mannen en vrouwen;Totaal;Werknemer;05 Managers;2017;337
507;Totaal mannen en vrouwen;Totaal;Werknemer;05 Managers;2018;300
508;Totaal mannen en vrouwen;Totaal;Werknemer;05 Managers;2019;341
509;Totaal mannen en vrouwen;Totaal;Werknemer;05 Managers;2020;295
510;Totaal mannen en vrouwen;Totaal;Werknemer;06 Openbaar bestuur, veiligheid en ju...;2006;286
511;Totaal mannen en vrouwen;Totaal;Werknemer;06 Openbaar bestuur, veiligheid en ju...;2007;290
512;Totaal mannen en vrouwen;Totaal;Werknemer;06 Openbaar bestuur, veiligheid en ju...;2008;300
513;Totaal mannen en vrouwen;Totaal;Werknemer;06 Openbaar bestuur, veiligheid en ju...;2009;293
514;Totaal mannen en vrouwen;Totaal;Werknemer;06 Openbaar bestuur, veiligheid en ju...;2010;299
515;Totaal mannen en vrouwen;Totaal;Werknemer;06 Openbaar bestuur, veiligheid en ju...;2011;302
516;Totaal mannen en vrouwen;Totaal;Werknemer;06 Openbaar bestuur, veiligheid en ju...;2012;278
517;Totaal mannen en vrouwen;Totaal;Werknemer;06 Openbaar bestuur, veiligheid en ju...;2013;268
518;Totaal mannen en vrouwen;Totaal;Werknemer;06 Openbaar bestuur, veiligheid en ju...;2014;248
519;Totaal mannen en vrouwen;Totaal;Werknemer;06 Openbaar bestuur, veiligheid en ju...;2015;256
520;Totaal mannen en vrouwen;Totaal;Werknemer;06 Openbaar bestuur, veiligheid en ju...;2016;270
521;Totaal mannen en vrouwen;Totaal;Werknemer;06 Openbaar bestuur, veiligheid en ju...;2017;262
522;Totaal mannen en vrouwen;Totaal;Werknemer;06 Openbaar bestuur, veiligheid en ju...;2018;268
523;Totaal mannen en vrouwen;Totaal;Werknemer;06 Openbaar bestuur, veiligheid en ju...;2019;271
524;Totaal mannen en vrouwen;Totaal;Werknemer;06 Openbaar bestuur, veiligheid en ju...;2020;287
525;Totaal mannen en vrouwen;Totaal;Werknemer;07 Technische beroepen;2006;1182
526;Totaal mannen en vrouwen;Totaal;Werknemer;07 Technische beroepen;2007;1212
527;Totaal mannen en vrouwen;Totaal;Werknemer;07 Technische beroepen;2008;1234
528;Totaal mannen en vrouwen;Totaal;Werknemer;07 Technische beroepen;2009;1151
529;Totaal mannen en vrouwen;Totaal;Werknemer;07 Technische beroepen;2010;1114
530;Totaal mannen en vrouwen;Totaal;Werknemer;07 Technische beroepen;2011;1097
531;Totaal mannen en vrouwen;Totaal;Werknemer;07 Technische beroepen;2012;1090
532;Totaal mannen en vrouwen;Totaal;Werknemer;07 Technische beroepen;2013;967
533;Totaal mannen en vrouwen;Totaal;Werknemer;07 Technische beroepen;2014;988
534;Totaal mannen en vrouwen;Totaal;Werknemer;07 Technische beroepen;2015;984
535;Totaal mannen en vrouwen;Totaal;Werknemer;07 Technische beroepen;2016;987
536;Totaal mannen en vrouwen;Totaal;Werknemer;07 Technische beroepen;2017;995
537;Totaal mannen en vrouwen;Totaal;Werknemer;07 Technische beroepen;2018;1038
538;Totaal mannen en vrouwen;Totaal;Werknemer;07 Technische beroepen;2019;1021
539;Totaal mannen en vrouwen;Totaal;Werknemer;07 Technische beroepen;2020;979
540;Totaal mannen en vrouwen;Totaal;Werknemer;08 ICT beroepen;2006;214
541;Totaal mannen en vrouwen;Totaal;Werknemer;08 ICT beroepen;2007;225
542;Totaal mannen en vrouwen;Totaal;Werknemer;08 ICT beroepen;2008;235
