ID;Sex;EmploymentType;SectorBranchesSIC2008;Periods;EmployedPersons_1;Jobs_2;FullTimeEquivalentFte_3;HoursWorked_4
320;Total male and female;Total;16 Manufacture of wood products;1996;22.0;23.0;21.0;40.0
321;Total male and female;Total;16 Manufacture of wood products;1997;22.0;23.0;22.0;41.0
322;Total male and female;Total;16 Manufacture of wood products;1998;23.0;24.0;23.0;43.0
323;Total male and female;Total;16 Manufacture of wood products;1999;23.0;24.0;23.0;42.0
324;Total male and female;Total;16 Manufacture of wood products;2000;23.0;24.0;23.0;41.0
325;Total male and female;Total;16 Manufacture of wood products;2001;23.0;24.0;22.0;40.0
326;Total male and female;Total;16 Manufacture of wood products;2002;22.0;23.0;21.0;38.0
327;Total male and female;Total;16 Manufacture of wood products;2003;21.0;21.0;19.0;34.0
328;Total male and female;Total;16 Manufacture of wood products;2004;20.0;21.0;19.0;34.0
329;Total male and female;Total;16 Manufacture of wood products;2005;20.0;21.0;19.0;33.0
330;Total male and female;Total;16 Manufacture of wood products;2006;20.0;20.0;18.0;32.0
331;Total male and female;Total;16 Manufacture of wood products;2007;20.0;21.0;18.0;33.0
332;Total male and female;Total;16 Manufacture of wood products;2008;20.0;21.0;18.0;33.0
333;Total male and female;Total;16 Manufacture of wood products;2009;18.0;19.0;17.0;30.0
334;Total male and female;Total;16 Manufacture of wood products;2010;17.0;17.0;15.0;27.0
335;Total male and female;Total;16 Manufacture of wood products;2011;16.0;17.0;14.0;27.0
336;Total male and female;Total;16 Manufacture of wood products;2012;15.0;15.0;13.0;24.0
337;Total male and female;Total;16 Manufacture of wood products;2013;13.0;14.0;12.0;22.0
338;Total male and female;Total;16 Manufacture of wood products;2014;13.0;14.0;12.0;22.0
339;Total male and female;Total;16 Manufacture of wood products;2015;13.0;14.0;12.0;22.0
340;Total male and female;Total;16 Manufacture of wood products;2016;14.0;15.0;13.0;24.0
341;Total male and female;Total;16 Manufacture of wood products;2017;14.0;15.0;13.0;24.0
342;Total male and female;Total;16 Manufacture of wood products;2018;15.0;15.0;13.0;24.0
343;Total male and female;Total;16 Manufacture of wood products;2019;15.0;16.0;14.0;25.0
344;Total male and female;Total;16 Manufacture of wood products;2020;16.0;17.0;14.0;26.0
345;Total male and female;Total;16 Manufacture of wood products;2021;17.0;18.0;15.0;28.0
346;Total male and female;Total;16 Manufacture of wood products;2022;17.0;18.0;16.0;28.0
347;Total male and female;Total;16 Manufacture of wood products;2023;17.0;19.0;16.0;28.0
348;Total male and female;Total;17 Manufacture of paper;1995;25.0;26.0;24.0;42.0
349;Total male and female;Total;17 Manufacture of paper;1996;25.0;26.0;24.0;42.0
350;Total male and female;Total;17 Manufacture of paper;1997;25.0;25.0;24.0;42.0
351;Total male and female;Total;17 Manufacture of paper;1998;25.0;25.0;24.0;42.0
352;Total male and female;Total;17 Manufacture of paper;1999;25.0;25.0;24.0;42.0
353;Total male and female;Total;17 Manufacture of paper;2000;25.0;25.0;24.0;41.0
354;Total male and female;Total;17 Manufacture of paper;2001;25.0;25.0;23.0;41.0
355;Total male and female;Total;17 Manufacture of paper;2002;24.0;24.0;23.0;39.0
356;Total male and female;Total;17 Manufacture of paper;2003;23.0;24.0;22.0;38.0
357;Total male and female;Total;17 Manufacture of paper;2004;22.0;22.0;21.0;37.0
358;Total male and female;Total;17 Manufacture of paper;2005;21.0;22.0;20.0;36.0
359;Total male and female;Total;17 Manufacture of paper;2006;21.0;21.0;20.0;35.0
360;Total male and female;Total;17 Manufacture of paper;2007;20.0;21.0;19.0;34.0
361;Total male and female;Total;17 Manufacture of paper;2008;19.0;20.0;18.0;32.0
362;Total male and female;Total;17 Manufacture of paper;2009;18.0;18.0;17.0;29.0
363;Total male and female;Total;17 Manufacture of paper;2010;18.0;18.0;17.0;30.0
364;Total male and female;Total;17 Manufacture of paper;2011;18.0;18.0;17.0;30.0
365;Total male and female;Total;17 Manufacture of paper;2012;18.0;18.0;17.0;29.0
366;Total male and female;Total;17 Manufacture of paper;2013;17.0;18.0;17.0;29.0
367;Total male and female;Total;17 Manufacture of paper;2014;17.0;17.0;16.0;29.0
368;Total male and female;Total;17 Manufacture of paper;2015;17.0;17.0;16.0;28.0
369;Total male and female;Total;17 Manufacture of paper;2016;17.0;17.0;16.0;28.0
370;Total male and female;Total;17 Manufacture of paper;2017;17.0;17.0;16.0;28.0
371;Total male and female;Total;17 Manufacture of paper;2018;18.0;18.0;17.0;30.0
372;Total male and female;Total;17 Manufacture of paper;2019;18.0;19.0;17.0;30.0
373;Total male and female;Total;17 Manufacture of paper;2020;18.0;18.0;17.0;28.0
374;Total male and female;Total;17 Manufacture of paper;2021;18.0;18.0;17.0;30.0
375;Total male and female;Total;17 Manufacture of paper;2022;18.0;18.0;17.0;29.0
376;Total male and female;Total;17 Manufacture of paper;2023;19.0;19.0;18.0;30.0
377;Total male and female;Total;18 Printing and reproduction;1995;63.0;67.0;50.0;92.0
378;Total male and female;Total;18 Printing and reproduction;1996;58.0;62.0;49.0;91.0
379;Total male and female;Total;18 Printing and reproduction;1997;57.0;62.0;47.0;88.0
380;Total male and female;Total;18 Printing and reproduction;1998;52.0;57.0;46.0;84.0
381;Total male and female;Total;18 Printing and reproduction;1999;50.0;53.0;44.0;81.0
382;Total male and female;Total;18 Printing and reproduction;2000;48.0;52.0;43.0;79.0
383;Total male and female;Total;18 Printing and reproduction;2001;48.0;50.0;43.0;77.0
384;Total male and female;Total;18 Printing and reproduction;2002;45.0;48.0;41.0;72.0
385;Total male and female;Total;18 Printing and reproduction;2003;44.0;47.0;40.0;70.0
386;Total male and female;Total;18 Printing and reproduction;2004;43.0;45.0;38.0;68.0
387;Total male and female;Total;18 Printing and reproduction;2005;41.0;43.0;36.0;64.0
388;Total male and female;Total;18 Printing and reproduction;2006;40.0;42.0;36.0;62.0
389;Total male and female;Total;18 Printing and reproduction;2007;39.0;41.0;35.0;62.0
390;Total male and female;Total;18 Printing and reproduction;2008;38.0;40.0;34.0;59.0
391;Total male and female;Total;18 Printing and reproduction;2009;35.0;37.0;32.0;55.0
392;Total male and female;Total;18 Printing and reproduction;2010;31.0;33.0;28.0;49.0
393;Total male and female;Total;18 Printing and reproduction;2011;29.0;30.0;26.0;45.0
394;Total male and female;Total;18 Printing and reproduction;2012;27.0;29.0;24.0;42.0
395;Total male and female;Total;18 Printing and reproduction;2013;25.0;27.0;23.0;40.0
396;Total male and female;Total;18 Printing and reproduction;2014;23.0;24.0;21.0;37.0
397;Total male and female;Total;18 Printing and reproduction;2015;22.0;23.0;19.0;35.0
398;Total male and female;Total;18 Printing and reproduction;2016;21.0;23.0;19.0;35.0
399;Total male and female;Total;18 Printing and reproduction;2017;20.0;22.0;18.0;32.0
400;Total male and female;Total;18 Printing and reproduction;2018;19.0;20.0;17.0;29.0
401;Total male and female;Total;18 Printing and reproduction;2019;18.0;19.0;16.0;28.0
402;Total male and female;Total;18 Printing and reproduction;2020;17.0;18.0;15.0;25.0
403;Total male and female;Total;18 Printing and reproduction;2021;16.0;17.0;15.0;25.0
404;Total male and female;Total;18 Printing and reproduction;2022;17.0;18.0;15.0;25.0
405;Total male and female;Total;18 Printing and reproduction;2023;16.0;17.0;14.0;24.0
406;Total male and female;Total;19 Manufacture of coke and petroleum;1995;6.0;6.0;6.0;10.0
407;Total male and female;Total;19 Manufacture of coke and petroleum;1996;6.0;6.0;6.0;11.0
408;Total male and female;Total;19 Manufacture of coke and petroleum;1997;6.0;6.0;6.0;10.0
409;Total male and female;Total;19 Manufacture of coke and petroleum;1998;6.0;6.0;6.0;10.0
410;Total male and female;Total;19 Manufacture of coke and petroleum;1999;5.0;5.0;5.0;10.0
411;Total male and female;Total;19 Manufacture of coke and petroleum;2000;5.0;5.0;5.0;9.0
412;Total male and female;Total;19 Manufacture of coke and petroleum;2001;5.0;5.0;5.0;9.0
413;Total male and female;Total;19 Manufacture of coke and petroleum;2002;5.0;6.0;5.0;10.0
414;Total male and female;Total;19 Manufacture of coke and petroleum;2003;5.0;5.0;5.0;10.0
415;Total male and female;Total;19 Manufacture of coke and petroleum;2004;6.0;6.0;5.0;10.0
416;Total male and female;Total;19 Manufacture of coke and petroleum;2005;6.0;6.0;5.0;10.0
417;Total male and female;Total;19 Manufacture of coke and petroleum;2006;5.0;6.0;5.0;9.0
418;Total male and female;Total;19 Manufacture of coke and petroleum;2007;6.0;6.0;5.0;10.0
419;Total male and female;Total;19 Manufacture of coke and petroleum;2008;6.0;6.0;6.0;10.0
420;Total male and female;Total;19 Manufacture of coke and petroleum;2009;6.0;6.0;6.0;10.0
421;Total male and female;Total;19 Manufacture of coke and petroleum;2010;6.0;6.0;5.0;9.0
422;Total male and female;Total;19 Manufacture of coke and petroleum;2011;5.0;5.0;5.0;9.0
423;Total male and female;Total;19 Manufacture of coke and petroleum;2012;5.0;6.0;5.0;9.0
424;Total male and female;Total;19 Manufacture of coke and petroleum;2013;5.0;5.0;5.0;9.0
425;Total male and female;Total;19 Manufacture of coke and petroleum;2014;5.0;6.0;5.0;9.0
426;Total male and female;Total;19 Manufacture of coke and petroleum;2015;5.0;5.0;5.0;9.0
427;Total male and female;Total;19 Manufacture of coke and petroleum;2016;6.0;6.0;5.0;9.0
428;Total male and female;Total;19 Manufacture of coke and petroleum;2017;6.0;6.0;5.0;9.0
429;Total male and female;Total;19 Manufacture of coke and petroleum;2018;6.0;6.0;5.0;9.0
430;Total male and female;Total;19 Manufacture of coke and petroleum;2019;6.0;6.0;6.0;10.0
431;Total male and female;Total;19 Manufacture of coke and petroleum;2020;6.0;5.0;5.0;9.0
432;Total male and female;Total;19 Manufacture of coke and petroleum;2021;5.0;5.0;5.0;9.0
433;Total male and female;Total;19 Manufacture of coke and petroleum;2022;5.0;5.0;5.0;8.0
434;Total male and female;Total;19 Manufacture of coke and petroleum;2023;5.0;5.0;5.0;9.0
435;Total male and female;Total;20 Manufacture of chemicals;1995;58.0;58.0;55.0;95.0
436;Total male and female;Total;20 Manufacture of chemicals;1996;56.0;57.0;54.0;95.0
437;Total male and female;Total;20 Manufacture of chemicals;1997;56.0;57.0;54.0;93.0
438;Total male and female;Total;20 Manufacture of chemicals;1998;56.0;56.0;53.0;92.0
439;Total male and female;Total;20 Manufacture of chemicals;1999;54.0;54.0;51.0;90.0
440;Total male and female;Total;20 Manufacture of chemicals;2000;54.0;54.0;51.0;88.0
441;Total male and female;Total;20 Manufacture of chemicals;2001;54.0;54.0;51.0;89.0
442;Total male and female;Total;20 Manufacture of chemicals;2002;54.0;54.0;51.0;89.0
443;Total male and female;Total;20 Manufacture of chemicals;2003;52.0;52.0;49.0;86.0
444;Total male and female;Total;20 Manufacture of chemicals;2004;50.0;50.0;47.0;84.0
445;Total male and female;Total;20 Manufacture of chemicals;2005;48.0;49.0;45.0;81.0
446;Total male and female;Total;20 Manufacture of chemicals;2006;48.0;48.0;45.0;80.0
447;Total male and female;Total;20 Manufacture of chemicals;2007;47.0;48.0;44.0;79.0
448;Total male and female;Total;20 Manufacture of chemicals;2008;47.0;47.0;44.0;77.0
449;Total male and female;Total;20 Manufacture of chemicals;2009;45.0;45.0;42.0;72.0
450;Total male and female;Total;20 Manufacture of chemicals;2010;45.0;45.0;42.0;74.0
451;Total male and female;Total;20 Manufacture of chemicals;2011;45.0;45.0;42.0;75.0
452;Total male and female;Total;20 Manufacture of chemicals;2012;45.0;45.0;42.0;75.0
453;Total male and female;Total;20 Manufacture of chemicals;2013;45.0;45.0;42.0;75.0
454;Total male and female;Total;20 Manufacture of chemicals;2014;44.0;44.0;42.0;74.0
455;Total male and female;Total;20 Manufacture of chemicals;2015;44.0;44.0;41.0;73.0
456;Total male and female;Total;20 Manufacture of chemicals;2016;44.0;45.0;42.0;74.0
457;Total male and female;Total;20 Manufacture of chemicals;2017;45.0;45.0;42.0;75.0
458;Total male and female;Total;20 Manufacture of chemicals;2018;45.0;46.0;43.0;76.0
459;Total male and female;Total;20 Manufacture of chemicals;2019;47.0;46.0;43.0;77.0
460;Total male and female;Total;20 Manufacture of chemicals;2020;45.0;46.0;43.0;75.0
461;Total male and female;Total;20 Manufacture of chemicals;2021;44.0;45.0;42.0;75.0
462;Total male and female;Total;20 Manufacture of chemicals;2022;46.0;47.0;44.0;76.0
463;Total male and female;Total;20 Manufacture of chemicals;2023;48.0;49.0;46.0;79.0
464;Total male and female;Total;20-21 Chemistry and pharmaceuticals;1995;74.0;75.0;70.0;123.0
465;Total male and female;Total;20-21 Chemistry and pharmaceuticals;1996;73.0;74.0;69.0;123.0
466;Total male and female;Total;20-21 Chemistry and pharmaceuticals;1997;73.0;74.0;69.0;122.0
467;Total male and female;Total;20-21 Chemistry and pharmaceuticals;1998;72.0;74.0;70.0;123.0
468;Total male and female;Total;20-21 Chemistry and pharmaceuticals;1999;71.0;73.0;68.0;121.0
469;Total male and female;Total;20-21 Chemistry and pharmaceuticals;2000;71.0;74.0;69.0;121.0
470;Total male and female;Total;20-21 Chemistry and pharmaceuticals;2001;72.0;74.0;69.0;123.0
471;Total male and female;Total;20-21 Chemistry and pharmaceuticals;2002;72.0;75.0;70.0;124.0
472;Total male and female;Total;20-21 Chemistry and pharmaceuticals;2003;71.0;73.0;68.0;121.0
473;Total male and female;Total;20-21 Chemistry and pharmaceuticals;2004;68.0;71.0;65.0;117.0
474;Total male and female;Total;20-21 Chemistry and pharmaceuticals;2005;67.0;69.0;64.0;114.0
475;Total male and female;Total;20-21 Chemistry and pharmaceuticals;2006;67.0;69.0;63.0;112.0
476;Total male and female;Total;20-21 Chemistry and pharmaceuticals;2007;66.0;68.0;62.0;110.0
477;Total male and female;Total;20-21 Chemistry and pharmaceuticals;2008;65.0;66.0;61.0;107.0
478;Total male and female;Total;20-21 Chemistry and pharmaceuticals;2009;63.0;64.0;59.0;103.0
479;Total male and female;Total;20-21 Chemistry and pharmaceuticals;2010;63.0;64.0;59.0;104.0
480;Total male and female;Total;20-21 Chemistry and pharmaceuticals;2011;61.0;63.0;57.0;102.0
481;Total male and female;Total;20-21 Chemistry and pharmaceuticals;2012;59.0;61.0;56.0;99.0
482;Total male and female;Total;20-21 Chemistry and pharmaceuticals;2013;58.0;61.0;56.0;99.0
483;Total male and female;Total;20-21 Chemistry and pharmaceuticals;2014;58.0;60.0;55.0;98.0
484;Total male and female;Total;20-21 Chemistry and pharmaceuticals;2015;58.0;60.0;56.0;99.0
485;Total male and female;Total;20-21 Chemistry and pharmaceuticals;2016;58.0;61.0;57.0;100.0
486;Total male and female;Total;20-21 Chemistry and pharmaceuticals;2017;59.0;62.0;57.0;102.0
487;Total male and female;Total;20-21 Chemistry and pharmaceuticals;2018;60.0;64.0;59.0;103.0
488;Total male and female;Total;20-21 Chemistry and pharmaceuticals;2019;62.0;66.0;60.0;107.0
489;Total male and female;Total;20-21 Chemistry and pharmaceuticals;2020;62.0;67.0;61.0;108.0
490;Total male and female;Total;20-21 Chemistry and pharmaceuticals;2021;62.0;68.0;62.0;110.0
491;Total male and female;Total;20-21 Chemistry and pharmaceuticals;2022;64.0;70.0;64.0;113.0
492;Total male and female;Total;20-21 Chemistry and pharmaceuticals;2023;68.0;74.0;68.0;118.0
493;Total male and female;Total;21 Manufacture of pharmaceuticals;1995;16.0;17.0;16.0;28.0
494;Total male and female;Total;21 Manufacture of pharmaceuticals;1996;16.0;17.0;15.0;29.0
495;Total male and female;Total;21 Manufacture of pharmaceuticals;1997;16.0;17.0;16.0;29.0
496;Total male and female;Total;21 Manufacture of pharmaceuticals;1998;17.0;18.0;17.0;31.0
497;Total male and female;Total;21 Manufacture of pharmaceuticals;1999;17.0;19.0;17.0;32.0
498;Total male and female;Total;21 Manufacture of pharmaceuticals;2000;18.0;20.0;18.0;33.0
499;Total male and female;Total;21 Manufacture of pharmaceuticals;2001;18.0;20.0;18.0;34.0
500;Total male and female;Total;21 Manufacture of pharmaceuticals;2002;19.0;21.0;19.0;35.0
501;Total male and female;Total;21 Manufacture of pharmaceuticals;2003;19.0;21.0;19.0;34.0
502;Total male and female;Total;21 Manufacture of pharmaceuticals;2004;19.0;20.0;18.0;33.0
503;Total male and female;Total;21 Manufacture of pharmaceuticals;2005;19.0;21.0;19.0;33.0
504;Total male and female;Total;21 Manufacture of pharmaceuticals;2006;19.0;20.0;18.0;32.0
505;Total male and female;Total;21 Manufacture of pharmaceuticals;2007;19.0;20.0;18.0;31.0
506;Total male and female;Total;21 Manufacture of pharmaceuticals;2008;18.0;19.0;17.0;30.0
507;Total male and female;Total;21 Manufacture of pharmaceuticals;2009;18.0;19.0;17.0;30.0
508;Total male and female;Total;21 Manufacture of pharmaceuticals;2010;18.0;19.0;17.0;30.0
