ID;Gebieden;Beroepsklasse;Positie;Gezinshoofden_1;MeerDan2PersonenPerVertrek_2;Pagina_3
313;Groningen (prv.);25. Onderwijs;C: Leiding of controle;;;     
314;Groningen (prv.);25. Onderwijs;D: Werklieden;;;     
315;Groningen (prv.);26. Verpleging;Totaal;65.0;23.0;WS166
316;Groningen (prv.);26. Verpleging;A: Hoofd, voor eigen rekening;;;     
317;Groningen (prv.);26. Verpleging;B: Hoofd, voor rekening van een ander;;;     
318;Groningen (prv.);26. Verpleging;C: Leiding of controle;;;     
319;Groningen (prv.);26. Verpleging;D: Werklieden;;;     
320;Groningen (prv.);27. Huis- en stalbedienden;Totaal;567.0;327.0;WS166
321;Groningen (prv.);27. Huis- en stalbedienden;A: Hoofd, voor eigen rekening;;;     
322;Groningen (prv.);27. Huis- en stalbedienden;B: Hoofd, voor rekening van een ander;;;     
323;Groningen (prv.);27. Huis- en stalbedienden;C: Leiding of controle;;;     
324;Groningen (prv.);27. Huis- en stalbedienden;D: Werklieden;;;     
325;Groningen (prv.);28. Losse werklieden;Totaal;1067.0;848.0;WS166
326;Groningen (prv.);28. Losse werklieden;A: Hoofd, voor eigen rekening;;;     
327;Groningen (prv.);28. Losse werklieden;B: Hoofd, voor rekening van een ander;;;     
328;Groningen (prv.);28. Losse werklieden;C: Leiding of controle;;;     
329;Groningen (prv.);28. Losse werklieden;D: Werklieden;;;     
330;Groningen (prv.);29. In dienst van den staat;Totaal;636.0;122.0;WS166
331;Groningen (prv.);29. In dienst van den staat;A: Hoofd, voor eigen rekening;;;     
332;Groningen (prv.);29. In dienst van den staat;B: Hoofd, voor rekening van een ander;;;     
333;Groningen (prv.);29. In dienst van den staat;C: Leiding of controle;;;     
334;Groningen (prv.);29. In dienst van den staat;D: Werklieden;;;     
335;Groningen (prv.);30. In dienst van eene provincie;Totaal;74.0;27.0;WS166
336;Groningen (prv.);30. In dienst van eene provincie;A: Hoofd, voor eigen rekening;;;     
337;Groningen (prv.);30. In dienst van eene provincie;B: Hoofd, voor rekening van een ander;;;     
338;Groningen (prv.);30. In dienst van eene provincie;C: Leiding of controle;;;     
339;Groningen (prv.);30. In dienst van eene provincie;D: Werklieden;;;     
340;Groningen (prv.);31. In dienst van eene gemeente;Totaal;998.0;186.0;WS166
341;Groningen (prv.);31. In dienst van eene gemeente;A: Hoofd, voor eigen rekening;;;     
342;Groningen (prv.);31. In dienst van eene gemeente;B: Hoofd, voor rekening van een ander;;;     
343;Groningen (prv.);31. In dienst van eene gemeente;C: Leiding of controle;;;     
344;Groningen (prv.);31. In dienst van eene gemeente;D: Werklieden;;;     
345;Groningen (prv.);32. In dienst van een waterschap;Totaal;150.0;97.0;WS166
346;Groningen (prv.);32. In dienst van een waterschap;A: Hoofd, voor eigen rekening;;;     
347;Groningen (prv.);32. In dienst van een waterschap;B: Hoofd, voor rekening van een ander;;;     
348;Groningen (prv.);32. In dienst van een waterschap;C: Leiding of controle;;;     
349;Groningen (prv.);32. In dienst van een waterschap;D: Werklieden;;;     
350;Groningen (prv.);33. In dienst van een kerkgenootschap;Totaal;317.0;18.0;WS166
351;Groningen (prv.);33. In dienst van een kerkgenootschap;A: Hoofd, voor eigen rekening;;;     
352;Groningen (prv.);33. In dienst van een kerkgenootschap;B: Hoofd, voor rekening van een ander;;;     
353;Groningen (prv.);33. In dienst van een kerkgenootschap;C: Leiding of controle;;;     
354;Groningen (prv.);33. In dienst van een kerkgenootschap;D: Werklieden;;;     
355;Groningen (prv.);34. Gepensioneerden;Totaal;145.0;31.0;WS166
356;Groningen (prv.);34. Gepensioneerden;A: Hoofd, voor eigen rekening;;;     
357;Groningen (prv.);34. Gepensioneerden;B: Hoofd, voor rekening van een ander;;;     
358;Groningen (prv.);34. Gepensioneerden;C: Leiding of controle;;;     
359;Groningen (prv.);34. Gepensioneerden;D: Werklieden;;;     
360;Groningen (prv.);35. Beroep onbekend;Totaal;0.0;0.0;WS166
361;Groningen (prv.);35. Beroep onbekend;A: Hoofd, voor eigen rekening;;;     
362;Groningen (prv.);35. Beroep onbekend;B: Hoofd, voor rekening van een ander;;;     
363;Groningen (prv.);35. Beroep onbekend;C: Leiding of controle;;;     
364;Groningen (prv.);35. Beroep onbekend;D: Werklieden;;;     
365;Groningen (prv.);36. Zonder beroep;Totaal;6842.0;1814.0;WS166
366;Groningen (prv.);36. Zonder beroep;A: Hoofd, voor eigen rekening;;;     
367;Groningen (prv.);36. Zonder beroep;B: Hoofd, voor rekening van een ander;;;     
368;Groningen (prv.);36. Zonder beroep;C: Leiding of controle;;;     
369;Groningen (prv.);36. Zonder beroep;D: Werklieden;;;     
370;Friesland;Totaal van alle beroepsklassen;Totaal;71795.0;43175.0;WS164
371;Friesland;Totaal van alle beroepsklassen;A: Hoofd, voor eigen rekening;;;     
372;Friesland;Totaal van alle beroepsklassen;B: Hoofd, voor rekening van een ander;;;     
373;Friesland;Totaal van alle beroepsklassen;C: Leiding of controle;;;     
374;Friesland;Totaal van alle beroepsklassen;D: Werklieden;;;     
375;Friesland; 1. Aardewerk, glas, kalk;Totaal;486.0;349.0;WS136
376;Friesland; 1. Aardewerk, glas, kalk;A: Hoofd, voor eigen rekening;36.0;3.0;WS136
377;Friesland; 1. Aardewerk, glas, kalk;B: Hoofd, voor rekening van een ander;4.0;2.0;WS136
378;Friesland; 1. Aardewerk, glas, kalk;C: Leiding of controle;59.0;28.0;WS136
379;Friesland; 1. Aardewerk, glas, kalk;D: Werklieden;387.0;316.0;WS136
380;Friesland; 2. Diamant;Totaal;0.0;0.0;WS136
381;Friesland; 2. Diamant;A: Hoofd, voor eigen rekening;0.0;0.0;WS136
382;Friesland; 2. Diamant;B: Hoofd, voor rekening van een ander;0.0;0.0;WS136
383;Friesland; 2. Diamant;C: Leiding of controle;0.0;0.0;WS136
384;Friesland; 2. Diamant;D: Werklieden;0.0;0.0;WS136
385;Friesland; 3. Boek- en steendruk;Totaal;180.0;68.0;WS136
386;Friesland; 3. Boek- en steendruk;A: Hoofd, voor eigen rekening;52.0;5.0;WS136
387;Friesland; 3. Boek- en steendruk;B: Hoofd, voor rekening van een ander;2.0;0.0;WS136
388;Friesland; 3. Boek- en steendruk;C: Leiding of controle;26.0;13.0;WS136
389;Friesland; 3. Boek- en steendruk;D: Werklieden;100.0;50.0;WS136
390;Friesland; 4. Bouwbedrijven;Totaal;4374.0;2635.0;WS136
391;Friesland; 4. Bouwbedrijven;A: Hoofd, voor eigen rekening;2020.0;998.0;WS136
392;Friesland; 4. Bouwbedrijven;B: Hoofd, voor rekening van een ander;14.0;1.0;WS136
393;Friesland; 4. Bouwbedrijven;C: Leiding of controle;75.0;25.0;WS136
394;Friesland; 4. Bouwbedrijven;D: Werklieden;2265.0;1611.0;WS136
395;Friesland; 5. Chemische nijverheid;Totaal;424.0;253.0;WS136
396;Friesland; 5. Chemische nijverheid;A: Hoofd, voor eigen rekening;84.0;4.0;WS136
397;Friesland; 5. Chemische nijverheid;B: Hoofd, voor rekening van een ander;11.0;4.0;WS136
398;Friesland; 5. Chemische nijverheid;C: Leiding of controle;70.0;33.0;WS136
399;Friesland; 5. Chemische nijverheid;D: Werklieden;259.0;212.0;WS136
400;Friesland; 6. Hout-, kurk- en stroobewerking;Totaal;875.0;551.0;WS136
401;Friesland; 6. Hout-, kurk- en stroobewerking;A: Hoofd, voor eigen rekening;533.0;324.0;WS136
402;Friesland; 6. Hout-, kurk- en stroobewerking;B: Hoofd, voor rekening van een ander;0.0;0.0;WS136
403;Friesland; 6. Hout-, kurk- en stroobewerking;C: Leiding of controle;40.0;23.0;WS136
404;Friesland; 6. Hout-, kurk- en stroobewerking;D: Werklieden;302.0;204.0;WS136
405;Friesland; 7. Kleeding en reiniging;Totaal;1121.0;525.0;WS136
406;Friesland; 7. Kleeding en reiniging;A: Hoofd, voor eigen rekening;956.0;447.0;WS136
407;Friesland; 7. Kleeding en reiniging;B: Hoofd, voor rekening van een ander;1.0;0.0;WS136
408;Friesland; 7. Kleeding en reiniging;C: Leiding of controle;17.0;2.0;WS136
409;Friesland; 7. Kleeding en reiniging;D: Werklieden;147.0;76.0;WS136
410;Friesland; 8. Kunstnijverheid;Totaal;7.0;1.0;WS136
411;Friesland; 8. Kunstnijverheid;A: Hoofd, voor eigen rekening;6.0;1.0;WS136
412;Friesland; 8. Kunstnijverheid;B: Hoofd, voor rekening van een ander;0.0;0.0;WS136
413;Friesland; 8. Kunstnijverheid;C: Leiding of controle;0.0;0.0;WS136
414;Friesland; 8. Kunstnijverheid;D: Werklieden;1.0;0.0;WS136
415;Friesland; 9. Leder, wasdoek, caoutchouc;Totaal;990.0;634.0;WS136
416;Friesland; 9. Leder, wasdoek, caoutchouc;A: Hoofd, voor eigen rekening;856.0;537.0;WS136
417;Friesland; 9. Leder, wasdoek, caoutchouc;B: Hoofd, voor rekening van een ander;0.0;0.0;WS136
418;Friesland; 9. Leder, wasdoek, caoutchouc;C: Leiding of controle;9.0;6.0;WS136
419;Friesland; 9. Leder, wasdoek, caoutchouc;D: Werklieden;125.0;91.0;WS136
420;Friesland;10. Oer, steenkolen, turf;Totaal;861.0;706.0;WS136
421;Friesland;10. Oer, steenkolen, turf;A: Hoofd, voor eigen rekening;149.0;87.0;WS136
422;Friesland;10. Oer, steenkolen, turf;B: Hoofd, voor rekening van een ander;3.0;2.0;WS136
423;Friesland;10. Oer, steenkolen, turf;C: Leiding of controle;18.0;8.0;WS136
424;Friesland;10. Oer, steenkolen, turf;D: Werklieden;691.0;609.0;WS136
425;Friesland;11. Metalen (bewerking van);Totaal;1093.0;644.0;WS136
426;Friesland;11. Metalen (bewerking van);A: Hoofd, voor eigen rekening;710.0;391.0;WS136
427;Friesland;11. Metalen (bewerking van);B: Hoofd, voor rekening van een ander;3.0;1.0;WS136
428;Friesland;11. Metalen (bewerking van);C: Leiding of controle;22.0;12.0;WS136
429;Friesland;11. Metalen (bewerking van);D: Werklieden;358.0;240.0;WS136
430;Friesland;12. Stoom- en andere werktuigen;Totaal;204.0;89.0;WS136
431;Friesland;12. Stoom- en andere werktuigen;A: Hoofd, voor eigen rekening;131.0;51.0;WS136
432;Friesland;12. Stoom- en andere werktuigen;B: Hoofd, voor rekening van een ander;1.0;0.0;WS136
433;Friesland;12. Stoom- en andere werktuigen;C: Leiding of controle;10.0;2.0;WS136
434;Friesland;12. Stoom- en andere werktuigen;D: Werklieden;62.0;36.0;WS136
435;Friesland;13. Scheepsbouw, verv. van rijtuigen;Totaal;670.0;417.0;WS136
436;Friesland;13. Scheepsbouw, verv. van rijtuigen;A: Hoofd, voor eigen rekening;383.0;210.0;WS136
437;Friesland;13. Scheepsbouw, verv. van rijtuigen;B: Hoofd, voor rekening van een ander;3.0;2.0;WS136
438;Friesland;13. Scheepsbouw, verv. van rijtuigen;C: Leiding of controle;13.0;8.0;WS136
439;Friesland;13. Scheepsbouw, verv. van rijtuigen;D: Werklieden;271.0;197.0;WS136
440;Friesland;14. Papier;Totaal;216.0;166.0;WS136
441;Friesland;14. Papier;A: Hoofd, voor eigen rekening;26.0;12.0;WS136
442;Friesland;14. Papier;B: Hoofd, voor rekening van een ander;1.0;0.0;WS136
443;Friesland;14. Papier;C: Leiding of controle;19.0;11.0;WS136
444;Friesland;14. Papier;D: Werklieden;170.0;143.0;WS136
445;Friesland;15. Textiele nijverheid;Totaal;143.0;77.0;WS136
446;Friesland;15. Textiele nijverheid;A: Hoofd, voor eigen rekening;71.0;28.0;WS136
447;Friesland;15. Textiele nijverheid;B: Hoofd, voor rekening van een ander;1.0;0.0;WS136
448;Friesland;15. Textiele nijverheid;C: Leiding of controle;4.0;1.0;WS136
449;Friesland;15. Textiele nijverheid;D: Werklieden;67.0;48.0;WS136
450;Friesland;16. Gas en electriciteit;Totaal;95.0;64.0;WS136
451;Friesland;16. Gas en electriciteit;A: Hoofd, voor eigen rekening;1.0;0.0;WS136
452;Friesland;16. Gas en electriciteit;B: Hoofd, voor rekening van een ander;6.0;0.0;WS136
453;Friesland;16. Gas en electriciteit;C: Leiding of controle;11.0;5.0;WS136
454;Friesland;16. Gas en electriciteit;D: Werklieden;77.0;59.0;WS136
455;Friesland;17. Voedings- en genotmiddelen;Totaal;3887.0;2469.0;WS136
456;Friesland;17. Voedings- en genotmiddelen;A: Hoofd, voor eigen rekening;2120.0;1217.0;WS136
457;Friesland;17. Voedings- en genotmiddelen;B: Hoofd, voor rekening van een ander;76.0;12.0;WS136
458;Friesland;17. Voedings- en genotmiddelen;C: Leiding of controle;217.0;134.0;WS136
459;Friesland;17. Voedings- en genotmiddelen;D: Werklieden;1474.0;1106.0;WS136
460;Friesland;18. Landbouwbedrijven;Totaal;30260.0;21414.0;WS136
461;Friesland;18. Landbouwbedrijven;A: Hoofd, voor eigen rekening;12122.0;6981.0;WS136
462;Friesland;18. Landbouwbedrijven;B: Hoofd, voor rekening van een ander;90.0;55.0;WS136
463;Friesland;18. Landbouwbedrijven;C: Leiding of controle;33.0;17.0;WS136
464;Friesland;18. Landbouwbedrijven;D: Werklieden;18015.0;14361.0;WS136
465;Friesland;19. Visscherij en jacht;Totaal;776.0;579.0;WS136
466;Friesland;19. Visscherij en jacht;A: Hoofd, voor eigen rekening;643.0;464.0;WS136
467;Friesland;19. Visscherij en jacht;B: Hoofd, voor rekening van een ander;4.0;3.0;WS136
468;Friesland;19. Visscherij en jacht;C: Leiding of controle;4.0;3.0;WS136
469;Friesland;19. Visscherij en jacht;D: Werklieden;125.0;109.0;WS136
470;Friesland;20. Warenhandel;Totaal;7762.0;3978.0;WS136
471;Friesland;20. Warenhandel;A: Hoofd, voor eigen rekening;6534.0;3282.0;WS136
472;Friesland;20. Warenhandel;B: Hoofd, voor rekening van een ander;66.0;24.0;WS136
473;Friesland;20. Warenhandel;C: Leiding of controle;389.0;136.0;WS136
474;Friesland;20. Warenhandel;D: Werklieden;773.0;536.0;WS136
475;Friesland;21. Verkeerswezen;Totaal;4372.0;2646.0;WS136
476;Friesland;21. Verkeerswezen;A: Hoofd, voor eigen rekening;2352.0;1399.0;WS136
477;Friesland;21. Verkeerswezen;B: Hoofd, voor rekening van een ander;140.0;49.0;WS136
478;Friesland;21. Verkeerswezen;C: Leiding of controle;485.0;232.0;WS136
479;Friesland;21. Verkeerswezen;D: Werklieden;1395.0;966.0;WS136
480;Friesland;22. Crediet en bankwezen;Totaal;67.0;7.0;WS136
481;Friesland;22. Crediet en bankwezen;A: Hoofd, voor eigen rekening;21.0;0.0;WS136
482;Friesland;22. Crediet en bankwezen;B: Hoofd, voor rekening van een ander;4.0;0.0;WS136
483;Friesland;22. Crediet en bankwezen;C: Leiding of controle;35.0;3.0;WS136
484;Friesland;22. Crediet en bankwezen;D: Werklieden;7.0;4.0;WS136
485;Friesland;23. Verzekeringswezen;Totaal;89.0;20.0;WS136
486;Friesland;23. Verzekeringswezen;A: Hoofd, voor eigen rekening;3.0;0.0;WS136
487;Friesland;23. Verzekeringswezen;B: Hoofd, voor rekening van een ander;7.0;1.0;WS136
488;Friesland;23. Verzekeringswezen;C: Leiding of controle;67.0;16.0;WS136
489;Friesland;23. Verzekeringswezen;D: Werklieden;12.0;3.0;WS136
490;Friesland;24. Vrije beroepen;Totaal;320.0;43.0;WS164
491;Friesland;24. Vrije beroepen;A: Hoofd, voor eigen rekening;;;     
492;Friesland;24. Vrije beroepen;B: Hoofd, voor rekening van een ander;;;     
493;Friesland;24. Vrije beroepen;C: Leiding of controle;;;     
494;Friesland;24. Vrije beroepen;D: Werklieden;;;     
495;Friesland;25. Onderwijs;Totaal;206.0;21.0;WS164
496;Friesland;25. Onderwijs;A: Hoofd, voor eigen rekening;;;     
497;Friesland;25. Onderwijs;B: Hoofd, voor rekening van een ander;;;     
498;Friesland;25. Onderwijs;C: Leiding of controle;;;     
499;Friesland;25. Onderwijs;D: Werklieden;;;     
500;Friesland;26. Verpleging;Totaal;62.0;20.0;WS164
501;Friesland;26. Verpleging;A: Hoofd, voor eigen rekening;;;     
502;Friesland;26. Verpleging;B: Hoofd, voor rekening van een ander;;;     
503;Friesland;26. Verpleging;C: Leiding of controle;;;     
504;Friesland;26. Verpleging;D: Werklieden;;;     
505;Friesland;27. Huis- en stalbedienden;Totaal;543.0;300.0;WS164
506;Friesland;27. Huis- en stalbedienden;A: Hoofd, voor eigen rekening;;;     
507;Friesland;27. Huis- en stalbedienden;B: Hoofd, voor rekening van een ander;;;     
508;Friesland;27. Huis- en stalbedienden;C: Leiding of controle;;;     
509;Friesland;27. Huis- en stalbedienden;D: Werklieden;;;     
510;Friesland;28. Losse werklieden;Totaal;1542.0;1232.0;WS164
511;Friesland;28. Losse werklieden;A: Hoofd, voor eigen rekening;;;     
512;Friesland;28. Losse werklieden;B: Hoofd, voor rekening van een ander;;;     
513;Friesland;28. Losse werklieden;C: Leiding of controle;;;     
514;Friesland;28. Losse werklieden;D: Werklieden;;;     
515;Friesland;29. In dienst van den staat;Totaal;608.0;127.0;WS164
516;Friesland;29. In dienst van den staat;A: Hoofd, voor eigen rekening;;;     
517;Friesland;29. In dienst van den staat;B: Hoofd, voor rekening van een ander;;;     
518;Friesland;29. In dienst van den staat;C: Leiding of controle;;;     
519;Friesland;29. In dienst van den staat;D: Werklieden;;;     
520;Friesland;30. In dienst van eene provincie;Totaal;42.0;6.0;WS164
521;Friesland;30. In dienst van eene provincie;A: Hoofd, voor eigen rekening;;;     
522;Friesland;30. In dienst van eene provincie;B: Hoofd, voor rekening van een ander;;;     
523;Friesland;30. In dienst van eene provincie;C: Leiding of controle;;;     
524;Friesland;30. In dienst van eene provincie;D: Werklieden;;;     
525;Friesland;31. In dienst van eene gemeente;Totaal;1128.0;210.0;WS164
526;Friesland;31. In dienst van eene gemeente;A: Hoofd, voor eigen rekening;;;     
527;Friesland;31. In dienst van eene gemeente;B: Hoofd, voor rekening van een ander;;;     
528;Friesland;31. In dienst van eene gemeente;C: Leiding of controle;;;     
529;Friesland;31. In dienst van eene gemeente;D: Werklieden;;;     
530;Friesland;32. In dienst van een waterschap;Totaal;168.0;96.0;WS164
531;Friesland;32. In dienst van een waterschap;A: Hoofd, voor eigen rekening;;;     
532;Friesland;32. In dienst van een waterschap;B: Hoofd, voor rekening van een ander;;;     
533;Friesland;32. In dienst van een waterschap;C: Leiding of controle;;;     
534;Friesland;32. In dienst van een waterschap;D: Werklieden;;;     
535;Friesland;33. In dienst van een kerkgenootschap;Totaal;448.0;32.0;WS164
536;Friesland;33. In dienst van een kerkgenootschap;A: Hoofd, voor eigen rekening;;;     
537;Friesland;33. In dienst van een kerkgenootschap;B: Hoofd, voor rekening van een ander;;;     
538;Friesland;33. In dienst van een kerkgenootschap;C: Leiding of controle;;;     
539;Friesland;33. In dienst van een kerkgenootschap;D: Werklieden;;;     
540;Friesland;34. Gepensioneerden;Totaal;135.0;31.0;WS164
541;Friesland;34. Gepensioneerden;A: Hoofd, voor eigen rekening;;;     
542;Friesland;34. Gepensioneerden;B: Hoofd, voor rekening van een ander;;;     
543;Friesland;34. Gepensioneerden;C: Leiding of controle;;;     
544;Friesland;34. Gepensioneerden;D: Werklieden;;;     
545;Friesland;35. Beroep onbekend;Totaal;0.0;0.0;WS164
546;Friesland;35. Beroep onbekend;A: Hoofd, voor eigen rekening;;;     
547;Friesland;35. Beroep onbekend;B: Hoofd, voor rekening van een ander;;;     
548;Friesland;35. Beroep onbekend;C: Leiding of controle;;;     
549;Friesland;35. Beroep onbekend;D: Werklieden;;;     
550;Friesland;36. Zonder beroep;Totaal;7641.0;2765.0;WS164
551;Friesland;36. Zonder beroep;A: Hoofd, voor eigen rekening;;;     
552;Friesland;36. Zonder beroep;B: Hoofd, voor rekening van een ander;;;     
553;Friesland;36. Zonder beroep;C: Leiding of controle;;;     
554;Friesland;36. Zonder beroep;D: Werklieden;;;     
555;Drenthe;Totaal van alle beroepsklassen;Totaal;27493.0;19946.0;WS166
556;Drenthe;Totaal van alle beroepsklassen;A: Hoofd, voor eigen rekening;;;     
557;Drenthe;Totaal van alle beroepsklassen;B: Hoofd, voor rekening van een ander;;;     
558;Drenthe;Totaal van alle beroepsklassen;C: Leiding of controle;;;     
559;Drenthe;Totaal van alle beroepsklassen;D: Werklieden;;;     
560;Drenthe; 1. Aardewerk, glas, kalk;Totaal;141.0;106.0;WS146
561;Drenthe; 1. Aardewerk, glas, kalk;A: Hoofd, voor eigen rekening;1.0;0.0;WS146
562;Drenthe; 1. Aardewerk, glas, kalk;B: Hoofd, voor rekening van een ander;3.0;0.0;WS146
563;Drenthe; 1. Aardewerk, glas, kalk;C: Leiding of controle;10.0;6.0;WS146
564;Drenthe; 1. Aardewerk, glas, kalk;D: Werklieden;127.0;100.0;WS146
565;Drenthe; 2. Diamant;Totaal;0.0;0.0;WS146
566;Drenthe; 2. Diamant;A: Hoofd, voor eigen rekening;0.0;0.0;WS146
567;Drenthe; 2. Diamant;B: Hoofd, voor rekening van een ander;0.0;0.0;WS146
568;Drenthe; 2. Diamant;C: Leiding of controle;0.0;0.0;WS146
569;Drenthe; 2. Diamant;D: Werklieden;0.0;0.0;WS146
570;Drenthe; 3. Boek- en steendruk;Totaal;55.0;28.0;WS146
571;Drenthe; 3. Boek- en steendruk;A: Hoofd, voor eigen rekening;12.0;3.0;WS146
572;Drenthe; 3. Boek- en steendruk;B: Hoofd, voor rekening van een ander;1.0;0.0;WS146
573;Drenthe; 3. Boek- en steendruk;C: Leiding of controle;8.0;5.0;WS146
574;Drenthe; 3. Boek- en steendruk;D: Werklieden;34.0;20.0;WS146
575;Drenthe; 4. Bouwbedrijven;Totaal;1194.0;872.0;WS146
576;Drenthe; 4. Bouwbedrijven;A: Hoofd, voor eigen rekening;777.0;563.0;WS146
577;Drenthe; 4. Bouwbedrijven;B: Hoofd, voor rekening van een ander;2.0;0.0;WS146
578;Drenthe; 4. Bouwbedrijven;C: Leiding of controle;16.0;5.0;WS146
579;Drenthe; 4. Bouwbedrijven;D: Werklieden;399.0;304.0;WS146
580;Drenthe; 5. Chemische nijverheid;Totaal;85.0;49.0;WS146
581;Drenthe; 5. Chemische nijverheid;A: Hoofd, voor eigen rekening;21.0;2.0;WS146
