ID;Geslacht;Leeftijd;SoortOpname;DiagnoseIndelingVTV;Perioden;Opnamen_1;OpnamenPer10000Inwoners_2;PersMet1OfMeerOpnamen_3;PersMet1OfMeerOpnPer10000Inw_4;Verpleegdagen_5;VerpleegdagenPer10000Inwoners_6;GemiddeldeVerpleegduur_7
186;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;1.6.1 Meningokokkemie;2019;45.0;0.0;40.0;0.0;;;
187;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;1.6.1 Meningokokkemie;2020;20.0;0.0;20.0;0.0;;;
188;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;1.6.1 Meningokokkemie;2021;5.0;0.0;5.0;0.0;;;
189;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;1.6.1 Meningokokkemie;2022;15.0;0.0;15.0;0.0;;;
190;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;1.6.2 Overige meningokokkenziekten;2013;15.0;0.0;10.0;0.0;;;
191;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;1.6.2 Overige meningokokkenziekten;2014;10.0;0.0;10.0;0.0;;;
192;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;1.6.2 Overige meningokokkenziekten;2015;5.0;0.0;5.0;0.0;;;
193;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;1.6.2 Overige meningokokkenziekten;2016;10.0;0.0;10.0;0.0;;;
194;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;1.6.2 Overige meningokokkenziekten;2017;15.0;0.0;15.0;0.0;;;
195;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;1.6.2 Overige meningokokkenziekten;2018;25.0;0.0;25.0;0.0;;;
196;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;1.6.2 Overige meningokokkenziekten;2019;15.0;0.0;15.0;0.0;;;
197;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;1.6.2 Overige meningokokkenziekten;2020;10.0;0.0;10.0;0.0;;;
198;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;1.6.2 Overige meningokokkenziekten;2021;0.0;0.0;0.0;0.0;;;
199;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;1.6.2 Overige meningokokkenziekten;2022;5.0;0.0;5.0;0.0;;;
200;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;1.7 Aids en hiv-infectie;2013;895.0;0.5;495.0;0.3;;;
201;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;1.7 Aids en hiv-infectie;2014;750.0;0.4;350.0;0.2;;;
202;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;1.7 Aids en hiv-infectie;2015;520.0;0.3;305.0;0.2;;;
203;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;1.7 Aids en hiv-infectie;2016;435.0;0.3;290.0;0.2;;;
204;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;1.7 Aids en hiv-infectie;2017;335.0;0.2;250.0;0.1;;;
205;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;1.7 Aids en hiv-infectie;2018;300.0;0.2;200.0;0.1;;;
206;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;1.7 Aids en hiv-infectie;2019;305.0;0.2;200.0;0.1;;;
207;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;1.7 Aids en hiv-infectie;2020;295.0;0.2;185.0;0.1;;;
208;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;1.7 Aids en hiv-infectie;2021;355.0;0.2;220.0;0.1;;;
209;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;1.7 Aids en hiv-infectie;2022;250.0;0.1;180.0;0.1;;;
210;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;1.8 SOA, uitgezonderd hiv en hepatitis;2013;1290.0;0.8;1140.0;0.7;;;
211;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;1.8 SOA, uitgezonderd hiv en hepatitis;2014;1180.0;0.7;1090.0;0.6;;;
212;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;1.8 SOA, uitgezonderd hiv en hepatitis;2015;1135.0;0.7;1035.0;0.6;;;
213;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;1.8 SOA, uitgezonderd hiv en hepatitis;2016;1100.0;0.6;975.0;0.6;;;
214;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;1.8 SOA, uitgezonderd hiv en hepatitis;2017;1025.0;0.6;920.0;0.5;;;
215;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;1.8 SOA, uitgezonderd hiv en hepatitis;2018;1015.0;0.6;925.0;0.5;;;
216;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;1.8 SOA, uitgezonderd hiv en hepatitis;2019;975.0;0.6;895.0;0.5;;;
217;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;1.8 SOA, uitgezonderd hiv en hepatitis;2020;795.0;0.4;725.0;0.4;;;
218;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;1.8 SOA, uitgezonderd hiv en hepatitis;2021;805.0;0.5;740.0;0.4;;;
219;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;1.8 SOA, uitgezonderd hiv en hepatitis;2022;1020.0;0.6;925.0;0.5;;;
220;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;1.9 Hepatitis A-G (viraal);2013;385.0;0.2;345.0;0.2;;;
221;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;1.9 Hepatitis A-G (viraal);2014;330.0;0.2;305.0;0.2;;;
222;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;1.9 Hepatitis A-G (viraal);2015;325.0;0.2;310.0;0.2;;;
223;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;1.9 Hepatitis A-G (viraal);2016;215.0;0.1;195.0;0.1;;;
224;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;1.9 Hepatitis A-G (viraal);2017;260.0;0.1;250.0;0.1;;;
225;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;1.9 Hepatitis A-G (viraal);2018;195.0;0.1;180.0;0.1;;;
226;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;1.9 Hepatitis A-G (viraal);2019;155.0;0.1;150.0;0.1;;;
227;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;1.9 Hepatitis A-G (viraal);2020;105.0;0.1;100.0;0.1;;;
228;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;1.9 Hepatitis A-G (viraal);2021;130.0;0.1;120.0;0.1;;;
229;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;1.9 Hepatitis A-G (viraal);2022;120.0;0.1;115.0;0.1;;;
230;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;1.9.1 Hepatitis A;2013;40.0;0.0;35.0;0.0;;;
231;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;1.9.1 Hepatitis A;2014;20.0;0.0;20.0;0.0;;;
232;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;1.9.1 Hepatitis A;2015;20.0;0.0;20.0;0.0;;;
233;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;1.9.1 Hepatitis A;2016;20.0;0.0;20.0;0.0;;;
234;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;1.9.1 Hepatitis A;2017;90.0;0.1;85.0;0.0;;;
235;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;1.9.1 Hepatitis A;2018;50.0;0.0;50.0;0.0;;;
236;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;1.9.1 Hepatitis A;2019;35.0;0.0;30.0;0.0;;;
237;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;1.9.1 Hepatitis A;2020;10.0;0.0;10.0;0.0;;;
238;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;1.9.1 Hepatitis A;2021;25.0;0.0;25.0;0.0;;;
239;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;1.9.1 Hepatitis A;2022;25.0;0.0;20.0;0.0;;;
240;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;1.9.2 Hepatitis B;2013;150.0;0.1;145.0;0.1;;;
241;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;1.9.2 Hepatitis B;2014;130.0;0.1;120.0;0.1;;;
242;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;1.9.2 Hepatitis B;2015;85.0;0.1;80.0;0.0;;;
243;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;1.9.2 Hepatitis B;2016;95.0;0.1;80.0;0.0;;;
244;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;1.9.2 Hepatitis B;2017;80.0;0.0;75.0;0.0;;;
245;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;1.9.2 Hepatitis B;2018;75.0;0.0;75.0;0.0;;;
246;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;1.9.2 Hepatitis B;2019;70.0;0.0;65.0;0.0;;;
247;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;1.9.2 Hepatitis B;2020;60.0;0.0;55.0;0.0;;;
248;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;1.9.2 Hepatitis B;2021;75.0;0.0;65.0;0.0;;;
249;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;1.9.2 Hepatitis B;2022;50.0;0.0;50.0;0.0;;;
250;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;1.9.3 Hepatitis C-G;2013;200.0;0.1;165.0;0.1;;;
251;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;1.9.3 Hepatitis C-G;2014;180.0;0.1;165.0;0.1;;;
252;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;1.9.3 Hepatitis C-G;2015;215.0;0.1;205.0;0.1;;;
253;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;1.9.3 Hepatitis C-G;2016;100.0;0.1;95.0;0.1;;;
254;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;1.9.3 Hepatitis C-G;2017;95.0;0.1;90.0;0.1;;;
255;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;1.9.3 Hepatitis C-G;2018;65.0;0.0;55.0;0.0;;;
256;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;1.9.3 Hepatitis C-G;2019;55.0;0.0;50.0;0.0;;;
257;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;1.9.3 Hepatitis C-G;2020;35.0;0.0;30.0;0.0;;;
258;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;1.9.3 Hepatitis C-G;2021;30.0;0.0;30.0;0.0;;;
259;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;1.9.3 Hepatitis C-G;2022;45.0;0.0;45.0;0.0;;;
260;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;1.10 Hepatitis, ander of n.g. virus;2013;175.0;0.1;160.0;0.1;;;
261;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;1.10 Hepatitis, ander of n.g. virus;2014;130.0;0.1;125.0;0.1;;;
262;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;1.10 Hepatitis, ander of n.g. virus;2015;195.0;0.1;175.0;0.1;;;
263;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;1.10 Hepatitis, ander of n.g. virus;2016;225.0;0.1;215.0;0.1;;;
264;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;1.10 Hepatitis, ander of n.g. virus;2017;185.0;0.1;185.0;0.1;;;
265;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;1.10 Hepatitis, ander of n.g. virus;2018;185.0;0.1;180.0;0.1;;;
266;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;1.10 Hepatitis, ander of n.g. virus;2019;170.0;0.1;155.0;0.1;;;
267;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;1.10 Hepatitis, ander of n.g. virus;2020;120.0;0.1;115.0;0.1;;;
268;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;1.10 Hepatitis, ander of n.g. virus;2021;140.0;0.1;130.0;0.1;;;
269;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;1.10 Hepatitis, ander of n.g. virus;2022;150.0;0.1;150.0;0.1;;;
270;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;1.11 Ziekte van Pfeiffer;2013;275.0;0.2;265.0;0.2;;;
271;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;1.11 Ziekte van Pfeiffer;2014;300.0;0.2;285.0;0.2;;;
272;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;1.11 Ziekte van Pfeiffer;2015;290.0;0.2;280.0;0.2;;;
273;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;1.11 Ziekte van Pfeiffer;2016;295.0;0.2;280.0;0.2;;;
274;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;1.11 Ziekte van Pfeiffer;2017;260.0;0.1;240.0;0.1;;;
275;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;1.11 Ziekte van Pfeiffer;2018;265.0;0.2;255.0;0.1;;;
276;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;1.11 Ziekte van Pfeiffer;2019;245.0;0.1;230.0;0.1;;;
277;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;1.11 Ziekte van Pfeiffer;2020;185.0;0.1;180.0;0.1;;;
278;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;1.11 Ziekte van Pfeiffer;2021;175.0;0.1;165.0;0.1;;;
279;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;1.11 Ziekte van Pfeiffer;2022;195.0;0.1;190.0;0.1;;;
280;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;1.12 Lyme-ziekte;2013;1755.0;1.0;375.0;0.2;;;
281;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;1.12 Lyme-ziekte;2014;1345.0;0.8;360.0;0.2;;;
282;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;1.12 Lyme-ziekte;2015;865.0;0.5;375.0;0.2;;;
283;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;1.12 Lyme-ziekte;2016;1000.0;0.6;390.0;0.2;;;
284;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;1.12 Lyme-ziekte;2017;950.0;0.5;465.0;0.3;;;
285;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;1.12 Lyme-ziekte;2018;625.0;0.4;340.0;0.2;;;
286;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;1.12 Lyme-ziekte;2019;505.0;0.3;245.0;0.1;;;
287;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;1.12 Lyme-ziekte;2020;410.0;0.2;235.0;0.1;;;
288;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;1.12 Lyme-ziekte;2021;490.0;0.3;260.0;0.1;;;
289;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;1.12 Lyme-ziekte;2022;375.0;0.2;240.0;0.1;;;
290;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;1.13 Toxoplasmose;2013;40.0;0.0;25.0;0.0;;;
291;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;1.13 Toxoplasmose;2014;15.0;0.0;15.0;0.0;;;
292;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;1.13 Toxoplasmose;2015;20.0;0.0;15.0;0.0;;;
293;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;1.13 Toxoplasmose;2016;15.0;0.0;15.0;0.0;;;
294;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;1.13 Toxoplasmose;2017;20.0;0.0;15.0;0.0;;;
295;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;1.13 Toxoplasmose;2018;25.0;0.0;25.0;0.0;;;
296;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;1.13 Toxoplasmose;2019;20.0;0.0;20.0;0.0;;;
297;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;1.13 Toxoplasmose;2020;15.0;0.0;15.0;0.0;;;
298;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;1.13 Toxoplasmose;2021;20.0;0.0;15.0;0.0;;;
299;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;1.13 Toxoplasmose;2022;20.0;0.0;15.0;0.0;;;
300;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;1.14 Q-koorts;2013;15.0;0.0;15.0;0.0;;;
301;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;1.14 Q-koorts;2014;20.0;0.0;20.0;0.0;;;
302;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;1.14 Q-koorts;2015;10.0;0.0;10.0;0.0;;;
303;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;1.14 Q-koorts;2016;15.0;0.0;15.0;0.0;;;
304;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;1.14 Q-koorts;2017;20.0;0.0;15.0;0.0;;;
305;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;1.14 Q-koorts;2018;20.0;0.0;20.0;0.0;;;
306;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;1.14 Q-koorts;2019;20.0;0.0;15.0;0.0;;;
307;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;1.14 Q-koorts;2020;10.0;0.0;10.0;0.0;;;
308;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;1.14 Q-koorts;2021;10.0;0.0;10.0;0.0;;;
309;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;1.14 Q-koorts;2022;10.0;0.0;10.0;0.0;;;
310;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;1.15 Ziekte van Creutzfeldt-Jakob;2013;20.0;0.0;20.0;0.0;;;
311;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;1.15 Ziekte van Creutzfeldt-Jakob;2014;30.0;0.0;25.0;0.0;;;
312;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;1.15 Ziekte van Creutzfeldt-Jakob;2015;30.0;0.0;25.0;0.0;;;
313;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;1.15 Ziekte van Creutzfeldt-Jakob;2016;30.0;0.0;25.0;0.0;;;
314;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;1.15 Ziekte van Creutzfeldt-Jakob;2017;25.0;0.0;20.0;0.0;;;
315;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;1.15 Ziekte van Creutzfeldt-Jakob;2018;25.0;0.0;25.0;0.0;;;
316;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;1.15 Ziekte van Creutzfeldt-Jakob;2019;40.0;0.0;35.0;0.0;;;
317;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;1.15 Ziekte van Creutzfeldt-Jakob;2020;35.0;0.0;35.0;0.0;;;
318;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;1.15 Ziekte van Creutzfeldt-Jakob;2021;35.0;0.0;35.0;0.0;;;
319;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;1.15 Ziekte van Creutzfeldt-Jakob;2022;35.0;0.0;35.0;0.0;;;
320;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;1.16 Ov. infect. en parasitaire zkt.;2013;15055.0;8.8;13430.0;7.8;;;
321;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;1.16 Ov. infect. en parasitaire zkt.;2014;14945.0;8.7;13510.0;7.9;;;
322;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;1.16 Ov. infect. en parasitaire zkt.;2015;14490.0;8.4;13200.0;7.6;;;
323;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;1.16 Ov. infect. en parasitaire zkt.;2016;15610.0;9.0;14205.0;8.2;;;
324;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;1.16 Ov. infect. en parasitaire zkt.;2017;15425.0;8.8;14280.0;8.2;;;
325;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;1.16 Ov. infect. en parasitaire zkt.;2018;15380.0;8.7;14250.0;8.1;;;
326;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;1.16 Ov. infect. en parasitaire zkt.;2019;15645.0;8.8;14350.0;8.1;;;
327;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;1.16 Ov. infect. en parasitaire zkt.;2020;12210.0;6.9;11180.0;6.3;;;
328;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;1.16 Ov. infect. en parasitaire zkt.;2021;11960.0;6.7;11020.0;6.2;;;
329;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;1.16 Ov. infect. en parasitaire zkt.;2022;14180.0;7.8;13190.0;7.3;;;
330;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;2 Totaal nieuwvormingen;2013;501875.0;293.0;226005.0;131.9;;;
331;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;2 Totaal nieuwvormingen;2014;480620.0;279.4;222790.0;129.5;;;
332;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;2 Totaal nieuwvormingen;2015;514710.0;297.7;225475.0;130.4;;;
333;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;2 Totaal nieuwvormingen;2016;542990.0;312.3;236215.0;135.8;;;
334;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;2 Totaal nieuwvormingen;2017;541840.0;309.8;239225.0;136.8;;;
335;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;2 Totaal nieuwvormingen;2018;549270.0;312.1;236825.0;134.6;;;
336;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;2 Totaal nieuwvormingen;2019;575535.0;324.7;241175.0;136.1;;;
337;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;2 Totaal nieuwvormingen;2020;544140.0;305.7;219235.0;123.2;;;
338;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;2 Totaal nieuwvormingen;2021;580285.0;324.0;242815.0;135.6;;;
339;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;2 Totaal nieuwvormingen;2022;572305.0;315.2;246775.0;135.9;;;
340;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;2.1 Kwaadaardige nieuwvormingen;2013;405090.0;236.5;148965.0;87.0;;;
341;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;2.1 Kwaadaardige nieuwvormingen;2014;377330.0;219.4;141905.0;82.5;;;
342;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;2.1 Kwaadaardige nieuwvormingen;2015;408690.0;236.4;143485.0;83.0;;;
343;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;2.1 Kwaadaardige nieuwvormingen;2016;428415.0;246.4;148910.0;85.6;;;
344;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;2.1 Kwaadaardige nieuwvormingen;2017;428345.0;244.9;151470.0;86.6;;;
345;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;2.1 Kwaadaardige nieuwvormingen;2018;437120.0;248.4;149930.0;85.2;;;
346;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;2.1 Kwaadaardige nieuwvormingen;2019;464990.0;262.4;155120.0;87.5;;;
347;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;2.1 Kwaadaardige nieuwvormingen;2020;448550.0;252.0;145985.0;82.0;;;
348;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;2.1 Kwaadaardige nieuwvormingen;2021;470920.0;263.0;156570.0;87.4;;;
349;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;2.1 Kwaadaardige nieuwvormingen;2022;460690.0;253.7;156695.0;86.3;;;
350;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;2.1.1 Kanker van lip, mond- en keelholte;2013;5345.0;3.1;2600.0;1.5;;;
351;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;2.1.1 Kanker van lip, mond- en keelholte;2014;4845.0;2.8;2350.0;1.4;;;
352;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;2.1.1 Kanker van lip, mond- en keelholte;2015;4820.0;2.8;2215.0;1.3;;;
353;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;2.1.1 Kanker van lip, mond- en keelholte;2016;4545.0;2.6;2205.0;1.3;;;
354;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;2.1.1 Kanker van lip, mond- en keelholte;2017;4545.0;2.6;2240.0;1.3;;;
355;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;2.1.1 Kanker van lip, mond- en keelholte;2018;4635.0;2.6;2230.0;1.3;;;
356;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;2.1.1 Kanker van lip, mond- en keelholte;2019;5155.0;2.9;2325.0;1.3;;;
357;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;2.1.1 Kanker van lip, mond- en keelholte;2020;4795.0;2.7;2185.0;1.2;;;
358;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;2.1.1 Kanker van lip, mond- en keelholte;2021;5050.0;2.8;2280.0;1.3;;;
359;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;2.1.1 Kanker van lip, mond- en keelholte;2022;4890.0;2.7;2260.0;1.2;;;
360;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;2.1.2 Slokdarmkanker;2013;10100.0;5.9;3455.0;2.0;;;
361;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;2.1.2 Slokdarmkanker;2014;8995.0;5.2;2995.0;1.7;;;
362;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;2.1.2 Slokdarmkanker;2015;10165.0;5.9;3080.0;1.8;;;
363;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;2.1.2 Slokdarmkanker;2016;10535.0;6.1;3470.0;2.0;;;
364;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;2.1.2 Slokdarmkanker;2017;11420.0;6.5;3655.0;2.1;;;
365;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;2.1.2 Slokdarmkanker;2018;12340.0;7.0;3685.0;2.1;;;
366;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;2.1.2 Slokdarmkanker;2019;13055.0;7.4;3625.0;2.0;;;
367;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;2.1.2 Slokdarmkanker;2020;13370.0;7.5;3470.0;2.0;;;
368;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;2.1.2 Slokdarmkanker;2021;14175.0;7.9;3690.0;2.1;;;
