ID;BedrijfstakkenBranchesSBI93;Persoonskenmerken;Perioden;WerkzameBeroepsbevolking_1;GemArbeidsduurWerkzameBeroepsbev_2;TotaalWerknemers_3;WerknemersVasteArbeidsrelatie_4;WerknemersFlexArbeidsrelatie_5;TotaalZelfstandigen_6;ZelfstandigenZonderPersoneel_7;ZelfstMetPersoneelEnMeewGezinsl_8;PositieWerkkringOnbekend_9;k_12Tot20UurPerWeek_10;k_20Tot35UurPerWeek_11;k_35UurOfMeerPerWeek_12;ArbeidsduurOnbekend_13;k_1ElementairBeroepsniveau_14;k_2LaagBeroepsniveau_15;k_4MiddelbaarBeroepsniveau_16;k_6HoogBeroepsniveau_17;k_8WetenschappelijkBeroepsniveau_18;BeroepsniveauOnbekend_19
126;A-Q alle economische activiteiten;Onderwijsniveau: middelbaar onderwijs;1996;2829.0;37.0;2479.0;2133.0;346.0;350.0;183.0;167.0;;194.0;590.0;2044.0;;122.0;595.0;1737.0;307.0;51.0;17.0
127;A-Q alle economische activiteiten;Onderwijsniveau: middelbaar onderwijs;1997;2941.0;36.6;2574.0;2195.0;380.0;367.0;186.0;180.0;;205.0;632.0;2104.0;;134.0;598.0;1803.0;318.0;63.0;26.0
128;A-Q alle economische activiteiten;Onderwijsniveau: middelbaar onderwijs;1998;2971.0;36.1;2624.0;2224.0;401.0;347.0;182.0;165.0;;250.0;656.0;2064.0;;136.0;596.0;1803.0;351.0;58.0;26.0
129;A-Q alle economische activiteiten;Onderwijsniveau: middelbaar onderwijs;1999;3029.0;35.8;2687.0;2309.0;378.0;342.0;176.0;165.0;;271.0;676.0;2082.0;;137.0;621.0;1827.0;344.0;63.0;36.0
130;A-Q alle economische activiteiten;Onderwijsniveau: middelbaar onderwijs;2000;3074.0;35.7;2711.0;2361.0;350.0;363.0;189.0;174.0;;283.0;729.0;2062.0;;139.0;612.0;1837.0;376.0;74.0;36.0
131;A-Q alle economische activiteiten;Onderwijsniveau: middelbaar onderwijs;2001 voor revisie;3141.0;35.4;2797.0;2461.0;337.0;344.0;188.0;156.0;;294.0;752.0;2095.0;;139.0;612.0;1891.0;390.0;75.0;34.0
132;A-Q alle economische activiteiten;Onderwijsniveau: middelbaar onderwijs;2001 na revisie;3083.0;35.4;2702.0;2356.0;346.0;381.0;199.0;182.0;;316.0;737.0;2030.0;;138.0;666.0;1791.0;374.0;74.0;40.0
133;A-Q alle economische activiteiten;Onderwijsniveau: middelbaar onderwijs;2002;3118.0;35.0;2721.0;2375.0;346.0;397.0;225.0;172.0;;332.0;785.0;2002.0;;141.0;667.0;1821.0;388.0;70.0;31.0
134;A-Q alle economische activiteiten;Onderwijsniveau: middelbaar onderwijs;2003;3109.0;34.7;2704.0;2369.0;335.0;405.0;229.0;176.0;;336.0;818.0;1955.0;;155.0;647.0;1844.0;365.0;65.0;33.0
135;A-Q alle economische activiteiten;Onderwijsniveau: middelbaar onderwijs;2004;3032.0;34.6;2631.0;2288.0;343.0;401.0;228.0;173.0;;347.0;803.0;1882.0;;170.0;676.0;1780.0;342.0;45.0;20.0
136;A-Q alle economische activiteiten;Onderwijsniveau: middelbaar onderwijs;2005;3073.0;34.6;2662.0;2292.0;371.0;410.0;243.0;167.0;;347.0;835.0;1891.0;;185.0;699.0;1832.0;301.0;39.0;18.0
137;A-Q alle economische activiteiten;Onderwijsniveau: middelbaar onderwijs;2006;3146.0;34.6;2724.0;2316.0;408.0;421.0;253.0;168.0;;364.0;861.0;1921.0;;185.0;731.0;1859.0;298.0;44.0;29.0
138;A-Q alle economische activiteiten;Onderwijsniveau: middelbaar onderwijs;2007;3248.0;34.5;2805.0;2328.0;476.0;443.0;269.0;174.0;;370.0;909.0;1970.0;;192.0;756.0;1908.0;309.0;52.0;31.0
139;A-Q alle economische activiteiten;Onderwijsniveau: middelbaar onderwijs;2008;3247.0;34.3;2809.0;2320.0;489.0;438.0;274.0;164.0;;360.0;962.0;1925.0;;181.0;714.0;1944.0;317.0;61.0;30.0
140;A-Q alle economische activiteiten;Onderwijsniveau: hoger onderwijs;1996;1539.0;37.1;1362.0;1164.0;197.0;178.0;107.0;71.0;;69.0;347.0;1124.0;;13.0;51.0;235.0;808.0;418.0;13.0
141;A-Q alle economische activiteiten;Onderwijsniveau: hoger onderwijs;1997;1607.0;36.9;1421.0;1230.0;191.0;186.0;117.0;69.0;;71.0;363.0;1173.0;;13.0;54.0;257.0;818.0;445.0;19.0
142;A-Q alle economische activiteiten;Onderwijsniveau: hoger onderwijs;1998;1755.0;36.8;1553.0;1346.0;207.0;202.0;124.0;77.0;;83.0;398.0;1274.0;;10.0;54.0;273.0;912.0;483.0;23.0
143;A-Q alle economische activiteiten;Onderwijsniveau: hoger onderwijs;1999;1814.0;36.7;1614.0;1419.0;194.0;200.0;123.0;78.0;;86.0;425.0;1302.0;;11.0;64.0;287.0;934.0;488.0;29.0
144;A-Q alle economische activiteiten;Onderwijsniveau: hoger onderwijs;2000;1890.0;36.3;1652.0;1461.0;191.0;238.0;146.0;93.0;;96.0;489.0;1306.0;;12.0;63.0;319.0;961.0;506.0;29.0
145;A-Q alle economische activiteiten;Onderwijsniveau: hoger onderwijs;2001 voor revisie;1874.0;36.3;1646.0;1475.0;171.0;227.0;136.0;92.0;;94.0;471.0;1310.0;;12.0;61.0;298.0;963.0;510.0;29.0
146;A-Q alle economische activiteiten;Onderwijsniveau: hoger onderwijs;2001 na revisie;1791.0;36.3;1531.0;1354.0;176.0;260.0;157.0;103.0;;97.0;460.0;1234.0;;12.0;80.0;318.0;906.0;442.0;32.0
147;A-Q alle economische activiteiten;Onderwijsniveau: hoger onderwijs;2002;1863.0;35.7;1608.0;1430.0;178.0;254.0;163.0;91.0;;106.0;510.0;1247.0;;12.0;71.0;322.0;968.0;460.0;29.0
148;A-Q alle economische activiteiten;Onderwijsniveau: hoger onderwijs;2003;1963.0;35.6;1690.0;1489.0;201.0;272.0;177.0;95.0;;113.0;568.0;1281.0;;18.0;68.0;328.0;1026.0;489.0;33.0
149;A-Q alle economische activiteiten;Onderwijsniveau: hoger onderwijs;2004;2113.0;35.5;1801.0;1588.0;213.0;312.0;206.0;106.0;;124.0;619.0;1370.0;;22.0;98.0;379.0;1123.0;473.0;18.0
150;A-Q alle economische activiteiten;Onderwijsniveau: hoger onderwijs;2005;2179.0;35.4;1858.0;1636.0;222.0;321.0;206.0;115.0;;134.0;640.0;1405.0;;22.0;111.0;414.0;1113.0;502.0;17.0
151;A-Q alle economische activiteiten;Onderwijsniveau: hoger onderwijs;2006;2231.0;35.5;1904.0;1662.0;243.0;327.0;213.0;113.0;;132.0;673.0;1426.0;;23.0;108.0;415.0;1124.0;527.0;33.0
152;A-Q alle economische activiteiten;Onderwijsniveau: hoger onderwijs;2007;2321.0;35.6;1968.0;1699.0;269.0;353.0;234.0;119.0;;136.0;697.0;1488.0;;23.0;107.0;427.0;1173.0;555.0;35.0
153;A-Q alle economische activiteiten;Onderwijsniveau: hoger onderwijs;2008;2447.0;35.7;2070.0;1786.0;284.0;377.0;254.0;123.0;;136.0;736.0;1575.0;;24.0;110.0;445.0;1222.0;612.0;35.0
154;A-Q alle economische activiteiten;Onderwijsniveau: onbekend;1996;19.0;39.3;16.0;14.0;2.0;2.0;;2.0;;;3.0;15.0;;2.0;7.0;6.0;2.0;;
155;A-Q alle economische activiteiten;Onderwijsniveau: onbekend;1997;21.0;38.4;19.0;16.0;3.0;2.0;;2.0;;;4.0;17.0;;3.0;11.0;5.0;;;2.0
156;A-Q alle economische activiteiten;Onderwijsniveau: onbekend;1998;22.0;39.8;19.0;16.0;3.0;3.0;2.0;;;;4.0;18.0;;3.0;8.0;7.0;2.0;;2.0
157;A-Q alle economische activiteiten;Onderwijsniveau: onbekend;1999;27.0;39.1;24.0;21.0;4.0;2.0;;;;2.0;5.0;20.0;;4.0;10.0;8.0;2.0;;
158;A-Q alle economische activiteiten;Onderwijsniveau: onbekend;2000;32.0;37.8;29.0;25.0;3.0;3.0;2.0;2.0;;;6.0;24.0;;3.0;12.0;11.0;3.0;;3.0
159;A-Q alle economische activiteiten;Onderwijsniveau: onbekend;2001 voor revisie;37.0;37.6;32.0;28.0;5.0;4.0;2.0;2.0;;;7.0;29.0;;6.0;15.0;10.0;4.0;;2.0
160;A-Q alle economische activiteiten;Onderwijsniveau: onbekend;2001 na revisie;62.0;37.2;57.0;46.0;12.0;5.0;3.0;2.0;;3.0;11.0;48.0;;7.0;22.0;19.0;8.0;4.0;2.0
161;A-Q alle economische activiteiten;Onderwijsniveau: onbekend;2002;66.0;36.8;60.0;47.0;13.0;6.0;3.0;3.0;;3.0;14.0;50.0;;7.0;25.0;19.0;9.0;3.0;3.0
162;A-Q alle economische activiteiten;Onderwijsniveau: onbekend;2003;56.0;36.4;52.0;41.0;11.0;4.0;3.0;;;2.0;13.0;41.0;;6.0;20.0;17.0;9.0;3.0;2.0
163;A-Q alle economische activiteiten;Onderwijsniveau: onbekend;2004;75.0;36.3;67.0;51.0;16.0;7.0;5.0;2.0;;4.0;17.0;53.0;;12.0;27.0;21.0;10.0;2.0;3.0
164;A-Q alle economische activiteiten;Onderwijsniveau: onbekend;2005;67.0;36.4;60.0;48.0;12.0;7.0;5.0;2.0;;3.0;16.0;47.0;;10.0;27.0;17.0;9.0;2.0;2.0
165;A-Q alle economische activiteiten;Onderwijsniveau: onbekend;2006;74.0;37.3;65.0;50.0;15.0;10.0;7.0;3.0;;3.0;16.0;55.0;;11.0;31.0;19.0;9.0;2.0;2.0
166;A-Q alle economische activiteiten;Onderwijsniveau: onbekend;2007;79.0;36.7;69.0;50.0;19.0;9.0;7.0;3.0;;4.0;18.0;56.0;;12.0;29.0;23.0;11.0;2.0;2.0
167;A-Q alle economische activiteiten;Onderwijsniveau: onbekend;2008;66.0;36.6;59.0;42.0;17.0;7.0;5.0;2.0;;3.0;16.0;48.0;;9.0;25.0;20.0;9.0;3.0;
168;1;Totaal persoonskenmerken;1996;231.0;46.5;91.0;68.0;23.0;140.0;91.0;49.0;;11.0;38.0;182.0;;8.0;87.0;132.0;3.0;;
169;1;Totaal persoonskenmerken;1997;226.0;46.3;86.0;60.0;26.0;139.0;90.0;49.0;;11.0;41.0;173.0;;11.0;81.0;130.0;3.0;;
170;1;Totaal persoonskenmerken;1998;207.0;45.6;88.0;63.0;24.0;120.0;81.0;38.0;;11.0;35.0;161.0;;11.0;78.0;114.0;4.0;;
171;1;Totaal persoonskenmerken;1999;202.0;46.2;86.0;63.0;23.0;116.0;79.0;37.0;;11.0;32.0;159.0;;11.0;76.0;110.0;3.0;;
172;1;Totaal persoonskenmerken;2000;209.0;44.7;95.0;73.0;23.0;114.0;76.0;38.0;;10.0;41.0;158.0;;10.0;83.0;112.0;4.0;;
173;1;Totaal persoonskenmerken;2001 voor revisie;188.0;45.0;84.0;65.0;19.0;104.0;74.0;30.0;;12.0;31.0;145.0;;7.0;66.0;107.0;5.0;;
174;1;Totaal persoonskenmerken;2001 na revisie;211.0;45.4;87.0;68.0;19.0;124.0;73.0;51.0;;13.0;37.0;161.0;;9.0;73.0;121.0;6.0;;2.0
175;1;Totaal persoonskenmerken;2002;210.0;44.7;87.0;68.0;19.0;123.0;83.0;40.0;;14.0;38.0;158.0;;9.0;75.0;118.0;6.0;;2.0
176;1;Totaal persoonskenmerken;2003;206.0;44.6;92.0;71.0;21.0;114.0;79.0;35.0;;15.0;35.0;156.0;;11.0;72.0;115.0;4.0;2.0;
177;1;Totaal persoonskenmerken;2004;206.0;44.5;95.0;73.0;21.0;111.0;75.0;36.0;;14.0;37.0;155.0;;12.0;74.0;113.0;5.0;;
178;1;Totaal persoonskenmerken;2005;213.0;44.0;97.0;75.0;22.0;116.0;79.0;37.0;;15.0;39.0;159.0;;14.0;72.0;119.0;6.0;;
179;1;Totaal persoonskenmerken;2006;217.0;44.5;101.0;78.0;23.0;116.0;80.0;37.0;;13.0;37.0;167.0;;13.0;74.0;121.0;7.0;;
180;1;Totaal persoonskenmerken;2007;211.0;44.4;94.0;70.0;23.0;117.0;80.0;37.0;;15.0;38.0;159.0;;12.0;72.0;120.0;5.0;;
181;1;Totaal persoonskenmerken;2008;198.0;44.3;86.0;65.0;21.0;112.0;79.0;34.0;;14.0;38.0;146.0;;11.0;61.0;119.0;5.0;;
182;1;Mannen;1996;176.0;51.6;71.0;57.0;15.0;105.0;75.0;30.0;;3.0;12.0;162.0;;3.0;61.0;109.0;3.0;;
183;1;Mannen;1997;170.0;51.9;64.0;48.0;16.0;106.0;76.0;30.0;;3.0;12.0;155.0;;4.0;56.0;107.0;2.0;;
184;1;Mannen;1998;153.0;51.3;63.0;50.0;13.0;90.0;66.0;24.0;;3.0;8.0;141.0;;4.0;53.0;92.0;3.0;;
185;1;Mannen;1999;148.0;52.0;61.0;49.0;12.0;87.0;65.0;23.0;;2.0;8.0;139.0;;4.0;52.0;89.0;3.0;;
186;1;Mannen;2000;151.0;50.6;68.0;57.0;11.0;82.0;58.0;24.0;;2.0;11.0;137.0;;4.0;57.0;86.0;3.0;;
187;1;Mannen;2001 voor revisie;136.0;50.6;60.0;50.0;10.0;76.0;56.0;20.0;;3.0;8.0;125.0;;2.0;47.0;81.0;5.0;;
188;1;Mannen;2001 na revisie;151.0;51.2;62.0;52.0;9.0;89.0;59.0;30.0;;3.0;10.0;137.0;;3.0;51.0;91.0;5.0;;
189;1;Mannen;2002;154.0;50.3;64.0;52.0;12.0;90.0;63.0;27.0;;3.0;11.0;139.0;;3.0;55.0;90.0;5.0;;
190;1;Mannen;2003;154.0;49.8;68.0;55.0;14.0;86.0;62.0;25.0;;4.0;12.0;138.0;;5.0;54.0;90.0;4.0;;
191;1;Mannen;2004;155.0;49.6;70.0;57.0;13.0;85.0;59.0;26.0;;4.0;12.0;139.0;;5.0;54.0;90.0;4.0;;
192;1;Mannen;2005;156.0;49.7;69.0;56.0;12.0;87.0;61.0;26.0;;4.0;12.0;141.0;;6.0;50.0;94.0;5.0;;
193;1;Mannen;2006;161.0;49.7;74.0;59.0;15.0;87.0;62.0;24.0;;3.0;12.0;146.0;;6.0;53.0;94.0;6.0;;
194;1;Mannen;2007;156.0;49.6;69.0;54.0;15.0;88.0;62.0;26.0;;4.0;13.0;140.0;;6.0;52.0;93.0;4.0;;
195;1;Mannen;2008;145.0;49.9;61.0;48.0;13.0;84.0;60.0;23.0;;3.0;12.0;129.0;;5.0;43.0;92.0;3.0;;
196;1;Vrouwen;1996;54.0;30.2;20.0;11.0;9.0;34.0;16.0;19.0;;8.0;26.0;20.0;;5.0;26.0;23.0;;;
197;1;Vrouwen;1997;55.0;29.3;22.0;12.0;10.0;33.0;14.0;19.0;;9.0;29.0;18.0;;7.0;26.0;23.0;;;
198;1;Vrouwen;1998;54.0;29.7;24.0;13.0;11.0;30.0;15.0;15.0;;7.0;27.0;20.0;;7.0;25.0;22.0;;;
199;1;Vrouwen;1999;54.0;30.2;25.0;14.0;11.0;29.0;14.0;15.0;;9.0;24.0;20.0;;7.0;24.0;21.0;;;
200;1;Vrouwen;2000;59.0;29.7;27.0;16.0;11.0;31.0;18.0;14.0;;8.0;30.0;21.0;;6.0;26.0;26.0;;;
201;1;Vrouwen;2001 voor revisie;52.0;30.3;24.0;15.0;10.0;27.0;18.0;9.0;;9.0;23.0;20.0;;5.0;19.0;26.0;;;
202;1;Vrouwen;2001 na revisie;60.0;31.0;25.0;15.0;10.0;35.0;15.0;20.0;;10.0;27.0;24.0;;6.0;23.0;29.0;;;
203;1;Vrouwen;2002;56.0;29.3;23.0;15.0;7.0;33.0;20.0;13.0;;11.0;27.0;19.0;;6.0;20.0;29.0;;;
204;1;Vrouwen;2003;52.0;29.3;24.0;16.0;8.0;28.0;17.0;11.0;;11.0;23.0;18.0;;6.0;18.0;26.0;;;
205;1;Vrouwen;2004;50.0;28.8;24.0;17.0;8.0;26.0;16.0;10.0;;10.0;24.0;16.0;;7.0;20.0;23.0;;;
206;1;Vrouwen;2005;57.0;28.3;28.0;19.0;9.0;29.0;17.0;11.0;;11.0;28.0;18.0;;8.0;22.0;26.0;;;
207;1;Vrouwen;2006;57.0;29.8;27.0;19.0;8.0;29.0;17.0;12.0;;10.0;26.0;21.0;;7.0;21.0;27.0;;;
208;1;Vrouwen;2007;55.0;29.6;25.0;16.0;9.0;30.0;18.0;12.0;;11.0;25.0;19.0;;6.0;20.0;27.0;;;
209;1;Vrouwen;2008;54.0;29.1;25.0;17.0;8.0;29.0;18.0;10.0;;10.0;26.0;18.0;;7.0;18.0;27.0;;;
210;1;15 tot 25 jaar;1996;36.0;40.7;30.0;19.0;11.0;5.0;3.0;2.0;;2.0;7.0;27.0;;3.0;25.0;7.0;;;
211;1;15 tot 25 jaar;1997;33.0;39.5;28.0;15.0;13.0;5.0;3.0;2.0;;2.0;7.0;25.0;;3.0;25.0;5.0;;;
212;1;15 tot 25 jaar;1998;24.0;38.9;20.0;11.0;10.0;3.0;2.0;;;2.0;4.0;18.0;;2.0;17.0;4.0;;;
213;1;15 tot 25 jaar;1999;27.0;37.5;24.0;16.0;9.0;3.0;2.0;;;2.0;5.0;19.0;;3.0;18.0;5.0;;;
214;1;15 tot 25 jaar;2000;28.0;37.3;26.0;17.0;9.0;2.0;;;;2.0;5.0;21.0;;2.0;22.0;4.0;;;
215;1;15 tot 25 jaar;2001 voor revisie;23.0;36.3;21.0;12.0;8.0;2.0;;;;2.0;4.0;16.0;;;18.0;3.0;;;
216;1;15 tot 25 jaar;2001 na revisie;26.0;36.3;23.0;14.0;9.0;3.0;2.0;;;2.0;6.0;18.0;;2.0;20.0;4.0;;;
217;1;15 tot 25 jaar;2002;25.0;35.5;23.0;14.0;9.0;2.0;;;;3.0;6.0;17.0;;2.0;20.0;3.0;;;
218;1;15 tot 25 jaar;2003;27.0;35.7;25.0;14.0;11.0;3.0;2.0;;;3.0;7.0;18.0;;3.0;20.0;4.0;;;
219;1;15 tot 25 jaar;2004;27.0;36.1;24.0;13.0;11.0;3.0;;2.0;;2.0;7.0;18.0;;3.0;20.0;4.0;;;
220;1;15 tot 25 jaar;2005;23.0;34.2;20.0;11.0;9.0;3.0;;;;4.0;6.0;14.0;;3.0;17.0;3.0;;;
221;1;15 tot 25 jaar;2006;24.0;36.7;21.0;11.0;9.0;4.0;3.0;;;3.0;5.0;16.0;;2.0;17.0;4.0;;;
222;1;15 tot 25 jaar;2007;25.0;36.6;22.0;11.0;10.0;3.0;2.0;;;4.0;5.0;17.0;;2.0;19.0;4.0;;;
223;1;15 tot 25 jaar;2008;23.0;36.2;20.0;12.0;8.0;3.0;2.0;;;3.0;5.0;14.0;;2.0;16.0;4.0;;;
224;1;25 tot 35 jaar;1996;62.0;48.1;30.0;25.0;5.0;32.0;19.0;13.0;;2.0;7.0;54.0;;2.0;29.0;29.0;;;
225;1;25 tot 35 jaar;1997;53.0;49.1;25.0;21.0;5.0;28.0;17.0;11.0;;;6.0;46.0;;3.0;22.0;26.0;;;
226;1;25 tot 35 jaar;1998;58.0;46.4;33.0;27.0;6.0;24.0;16.0;9.0;;2.0;8.0;49.0;;3.0;28.0;25.0;;;
227;1;25 tot 35 jaar;1999;50.0;46.2;27.0;22.0;5.0;24.0;13.0;10.0;;;7.0;43.0;;3.0;23.0;24.0;;;
228;1;25 tot 35 jaar;2000;46.0;48.4;25.0;21.0;3.0;22.0;13.0;9.0;;;5.0;40.0;;2.0;20.0;24.0;;;
229;1;25 tot 35 jaar;2001 voor revisie;49.0;46.6;27.0;23.0;4.0;22.0;14.0;8.0;;2.0;5.0;42.0;;2.0;20.0;24.0;2.0;;
230;1;25 tot 35 jaar;2001 na revisie;52.0;48.2;27.0;24.0;3.0;26.0;15.0;10.0;;2.0;5.0;46.0;;2.0;21.0;27.0;2.0;;
231;1;25 tot 35 jaar;2002;50.0;47.1;24.0;21.0;3.0;26.0;15.0;11.0;;2.0;6.0;42.0;;2.0;19.0;25.0;2.0;;
232;1;25 tot 35 jaar;2003;46.0;46.8;24.0;21.0;3.0;22.0;13.0;8.0;;2.0;5.0;38.0;;2.0;20.0;22.0;;;
233;1;25 tot 35 jaar;2004;43.0;47.2;22.0;19.0;3.0;21.0;13.0;8.0;;2.0;5.0;36.0;;3.0;17.0;23.0;;;
234;1;25 tot 35 jaar;2005;43.0;45.8;24.0;21.0;4.0;19.0;11.0;8.0;;2.0;4.0;37.0;;3.0;18.0;21.0;;;
235;1;25 tot 35 jaar;2006;42.0;45.2;25.0;19.0;5.0;17.0;11.0;6.0;;2.0;5.0;35.0;;2.0;17.0;20.0;2.0;;
236;1;25 tot 35 jaar;2007;35.0;44.1;21.0;18.0;4.0;14.0;9.0;5.0;;2.0;4.0;29.0;;3.0;14.0;16.0;;;
237;1;25 tot 35 jaar;2008;31.0;42.6;19.0;15.0;4.0;11.0;7.0;4.0;;2.0;5.0;24.0;;2.0;12.0;15.0;;;
238;1;35 tot 45 jaar;1996;48.0;47.5;17.0;14.0;4.0;31.0;18.0;13.0;;2.0;7.0;38.0;;;15.0;30.0;;;
239;1;35 tot 45 jaar;1997;51.0;48.1;17.0;13.0;4.0;33.0;20.0;14.0;;3.0;8.0;39.0;;2.0;16.0;32.0;;;
240;1;35 tot 45 jaar;1998;47.0;47.3;16.0;12.0;4.0;31.0;21.0;10.0;;2.0;8.0;37.0;;2.0;14.0;30.0;;;
241;1;35 tot 45 jaar;1999;55.0;47.2;21.0;16.0;5.0;34.0;22.0;12.0;;4.0;9.0;43.0;;3.0;17.0;33.0;;;
242;1;35 tot 45 jaar;2000;51.0;45.6;24.0;19.0;6.0;26.0;17.0;10.0;;3.0;9.0;40.0;;2.0;20.0;27.0;;;
243;1;35 tot 45 jaar;2001 voor revisie;50.0;46.5;20.0;17.0;3.0;30.0;21.0;9.0;;2.0;10.0;38.0;;2.0;16.0;31.0;2.0;;
244;1;35 tot 45 jaar;2001 na revisie;54.0;46.4;21.0;17.0;3.0;33.0;19.0;14.0;;3.0;10.0;41.0;;2.0;17.0;33.0;2.0;;
245;1;35 tot 45 jaar;2002;56.0;45.4;23.0;19.0;3.0;33.0;22.0;11.0;;4.0;9.0;43.0;;2.0;19.0;33.0;;;
246;1;35 tot 45 jaar;2003;56.0;46.1;24.0;21.0;3.0;32.0;22.0;11.0;;4.0;8.0;44.0;;3.0;17.0;34.0;;;
247;1;35 tot 45 jaar;2004;58.0;46.9;24.0;21.0;4.0;33.0;22.0;12.0;;3.0;9.0;46.0;;3.0;19.0;34.0;2.0;;
248;1;35 tot 45 jaar;2005;65.0;45.9;27.0;23.0;4.0;38.0;25.0;13.0;;4.0;11.0;50.0;;4.0;20.0;39.0;2.0;;
249;1;35 tot 45 jaar;2006;62.0;45.6;27.0;23.0;4.0;35.0;23.0;12.0;;3.0;11.0;48.0;;3.0;18.0;38.0;2.0;;
250;1;35 tot 45 jaar;2007;60.0;45.9;25.0;21.0;4.0;35.0;22.0;12.0;;4.0;10.0;46.0;;3.0;18.0;37.0;;;
251;1;35 tot 45 jaar;2008;55.0;47.4;23.0;18.0;4.0;32.0;21.0;12.0;;3.0;8.0;44.0;;4.0;15.0;34.0;2.0;;
252;1;45 tot 55 jaar;1996;45.0;47.8;11.0;8.0;3.0;35.0;23.0;12.0;;3.0;9.0;34.0;;;11.0;32.0;;;
253;1;45 tot 55 jaar;1997;54.0;45.2;14.0;10.0;4.0;40.0;27.0;14.0;;3.0;13.0;38.0;;3.0;14.0;37.0;;;
254;1;45 tot 55 jaar;1998;48.0;45.2;14.0;10.0;4.0;34.0;22.0;11.0;;3.0;10.0;35.0;;2.0;14.0;31.0;;;
255;1;45 tot 55 jaar;1999;40.0;48.5;10.0;7.0;3.0;30.0;22.0;8.0;;2.0;6.0;31.0;;2.0;12.0;25.0;;;
256;1;45 tot 55 jaar;2000;50.0;45.2;16.0;12.0;4.0;34.0;23.0;11.0;;2.0;13.0;35.0;;3.0;15.0;31.0;;;
257;1;45 tot 55 jaar;2001 voor revisie;41.0;44.9;12.0;9.0;3.0;29.0;19.0;9.0;;4.0;7.0;29.0;;2.0;9.0;28.0;;;
258;1;45 tot 55 jaar;2001 na revisie;47.0;45.8;12.0;9.0;3.0;35.0;19.0;16.0;;4.0;10.0;34.0;;2.0;11.0;32.0;2.0;;
259;1;45 tot 55 jaar;2002;47.0;46.3;12.0;9.0;3.0;34.0;24.0;10.0;;3.0;9.0;34.0;;2.0;11.0;33.0;;;
260;1;45 tot 55 jaar;2003;46.0;46.2;14.0;11.0;3.0;32.0;23.0;9.0;;4.0;8.0;35.0;;2.0;11.0;31.0;;;
261;1;45 tot 55 jaar;2004;46.0;45.2;17.0;15.0;2.0;29.0;20.0;9.0;;4.0;9.0;34.0;;3.0;12.0;29.0;2.0;;
262;1;45 tot 55 jaar;2005;46.0;45.2;17.0;14.0;3.0;29.0;20.0;9.0;;3.0;9.0;34.0;;3.0;12.0;30.0;;;
263;1;45 tot 55 jaar;2006;54.0;46.4;20.0;17.0;3.0;34.0;24.0;10.0;;2.0;9.0;42.0;;3.0;14.0;35.0;2.0;;
264;1;45 tot 55 jaar;2007;54.0;47.0;16.0;13.0;3.0;38.0;26.0;12.0;;2.0;10.0;41.0;;3.0;12.0;36.0;2.0;;
265;1;45 tot 55 jaar;2008;51.0;46.3;15.0;12.0;3.0;37.0;26.0;10.0;;3.0;11.0;38.0;;3.0;10.0;37.0;;;
266;1;55 tot 65 jaar;1996;40.0;46.8;3.0;2.0;;37.0;28.0;9.0;;2.0;8.0;29.0;;;6.0;33.0;;;
267;1;55 tot 65 jaar;1997;34.0;47.9;2.0;;;32.0;24.0;8.0;;;8.0;25.0;;;5.0;29.0;;;
268;1;55 tot 65 jaar;1998;31.0;47.4;4.0;3.0;;27.0;20.0;7.0;;2.0;6.0;23.0;;;5.0;24.0;;;
269;1;55 tot 65 jaar;1999;29.0;49.4;3.0;3.0;;26.0;20.0;6.0;;;5.0;23.0;;;6.0;22.0;;;
270;1;55 tot 65 jaar;2000;34.0;44.0;4.0;4.0;;30.0;22.0;8.0;;2.0;9.0;23.0;;;6.0;27.0;;;
271;1;55 tot 65 jaar;2001 voor revisie;26.0;46.9;4.0;3.0;;21.0;19.0;3.0;;2.0;4.0;19.0;;;4.0;20.0;;;
272;1;55 tot 65 jaar;2001 na revisie;31.0;46.1;4.0;3.0;;27.0;19.0;9.0;;2.0;7.0;23.0;;;4.0;25.0;;;
273;1;55 tot 65 jaar;2002;32.0;44.7;5.0;4.0;;27.0;21.0;6.0;;2.0;8.0;23.0;;;6.0;24.0;;;
274;1;55 tot 65 jaar;2003;31.0;44.5;5.0;4.0;2.0;26.0;20.0;6.0;;2.0;7.0;21.0;;;5.0;24.0;;;
275;1;55 tot 65 jaar;2004;32.0;42.7;7.0;6.0;;25.0;19.0;6.0;;3.0;7.0;22.0;;;7.0;24.0;;;
276;1;55 tot 65 jaar;2005;35.0;43.2;8.0;6.0;2.0;28.0;21.0;6.0;;2.0;9.0;24.0;;;6.0;26.0;;;
277;1;55 tot 65 jaar;2006;36.0;44.5;9.0;7.0;2.0;27.0;20.0;7.0;;3.0;8.0;25.0;;;8.0;26.0;;;
278;1;55 tot 65 jaar;2007;37.0;43.9;10.0;8.0;2.0;28.0;21.0;7.0;;3.0;9.0;25.0;;;9.0;27.0;;;
279;1;55 tot 65 jaar;2008;38.0;43.4;9.0;8.0;2.0;29.0;22.0;7.0;;3.0;9.0;26.0;;;9.0;28.0;;;
280;1;Onderwijsniveau: lager onderwijs;1996;110.0;43.8;48.0;36.0;13.0;61.0;41.0;20.0;;7.0;21.0;82.0;;5.0;48.0;56.0;;;
281;1;Onderwijsniveau: lager onderwijs;1997;110.0;44.0;47.0;32.0;14.0;63.0;42.0;21.0;;6.0;23.0;80.0;;7.0;44.0;58.0;;;
