ID;SoortMisdrijf;SoortVerdachte;LeeftijdVerdachte;Perioden;TotaalOpgelegdeSancties_1;GeldboeteOnvoorwaardelijk_2;GeldboeteGedeeltelijkOnvoorwaardelijk_3;GeldboeteVoorwaardelijk_4;GevangenisstrafOnvoorwaardelijk_5;GevangenisstrafGedeeltelijkOnvoorw_6;GevangenisstrafVoorwaardelijk_7;JeugddetentieOnvoorwaardelijk_8;JeugddetentieGedeeltelijkOnvoorw_9;JeugddetentieVoorwaardelijk_10;Werkstraf_11;Leerstraf_12;OverigeHoofdstraffen_13;TBSOnvoorwaardelijk_14;TBSVoorwaardelijk_15;PlaatsingInInrichtingVoorJeugdigen_16;PlaatsingInInrStelselmatigeDaders_17;OnttrekkingAanVerkeer_18;BetalingAanDeStaat_19;OverigeMaatregelen_20;OntzeggingOnvoorwaardelijk_21;OntzeggingGedeeltelijkVoorwaardelijk_22;OntzeggingVoorwaardelijk_23;Verbeurdverklaring_24;StilleggingVanDeOnderneming_25;OverigeBijkomendeStraffen_26;StrafOnbekend_27;TotaalGevangenisstraf_28;TotaalTot6Weken_29;KorterDan1Week_30;k_1Tot2Weken_31;k_2Tot3Weken_32;k_3WekenTot1Maand_33;k_1MaandTot6Weken_34;Totaal6WekenTot6Maanden_35;k_6WekenTot2Maanden_36;k_2Tot3Maanden_37;k_3Tot4Maanden_38;k_4Tot5Maanden_39;k_5Tot6Maanden_40;Totaal6MaandenTot3Jaar_41;k_6Tot9Maanden_42;k_9MaandenTot1Jaar_43;k_1Tot15Jaar_44;k_15Tot2Jaar_45;k_2Tot3Jaar_46;Totaal3JaarOfLanger_47;k_3Tot4Jaar_48;k_4Tot6Jaar_49;k_6Tot8Jaar_50;k_8JaarOfLanger_51;TotaalJeugddetentie_52;MinderDan1Maand_53;k_1Tot3Maanden_54;k_3Tot6Maanden_55;k_6MaandenOfLanger_56;TotaalMinderDan113Euro_57;MinderDan22Euro_58;k_22Tot45Euro_59;k_45Tot68Euro_60;k_68Tot90Euro_61;k_90Tot113Euro_62;Totaal113Tot226Euro_63;k_113Tot136Euro_64;k_136Tot158Euro_65;k_158Tot181Euro_66;k_181Tot204Euro_67;k_204Tot226Euro_68;Totaal226Tot453Euro_69;k_226Tot272Euro_70;k_272Tot317Euro_71;k_317Tot363Euro_72;k_363Tot408Euro_73;k_408Tot453Euro_74;Totaal453Tot2268Euro_75;k_453Tot680Euro_76;k_680Tot907Euro_77;k_907Tot1361Euro_78;k_1361Tot1815Euro_79;k_1815Tot2268Euro_80;Totaal2268EuroOfMeer_81;k_2268Tot4537Euro_82;k_4537EuroOfMeer_83;TotaalOntzeggingRijbevoegdheid_84;KorterDan1Maand_85;k_1Tot2Maanden_86;k_2Tot3Maanden_87;k_3Tot4Maanden_88;k_4Tot5Maanden_89;k_5Tot6Maanden_90;k_6Tot7Maanden_91;k_7Tot8Maanden_92;k_8Tot9Maanden_93;k_9Tot10Maanden_94;k_10Tot11Maanden_95;k_11MaandenTot1Jaar_96;k_1Tot15Jaar_97;k_15Tot2Jaar_98;k_2JaarOfLanger_99
395;Misdrijven, totaal;Totaal;Leeftijd verdachte onbekend;1998;2810;1780;510;175;25;10;35;0;0;0;40;0;0;0;0;0;0;40;25;0;10;5;5;15;15;0;110;35;10;0;0;5;0;0;10;0;0;5;0;0;10;5;5;0;0;0;5;0;0;0;0;5;0;0;0;0;30;0;5;10;5;10;195;90;70;15;20;5;775;520;90;110;20;35;1085;460;205;255;120;55;210;105;105;15;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0
396;Misdrijven, totaal;Totaal;Leeftijd verdachte onbekend;1999;2220;1340;480;200;25;0;25;0;0;5;15;0;0;0;0;0;0;25;15;5;0;0;5;25;15;0;40;25;15;0;5;5;5;0;0;0;0;0;0;0;5;5;0;0;0;0;5;0;0;0;0;0;0;0;0;0;20;0;0;10;5;5;135;45;55;15;10;5;430;210;70;105;10;35;1030;405;190;250;140;40;200;105;95;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
397;Misdrijven, totaal;Totaal;Leeftijd verdachte onbekend;2000;1860;1130;385;185;15;10;15;0;0;5;20;0;0;0;0;0;0;15;10;0;5;0;5;15;10;0;35;20;5;0;0;5;0;0;5;0;0;5;0;0;10;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;30;0;0;10;5;10;95;35;30;15;10;0;325;145;60;80;15;30;880;310;195;235;105;40;190;115;75;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
398;Misdrijven, totaal;Totaal;Leeftijd verdachte onbekend;2001;1765;1065;345;200;30;10;10;0;0;5;10;0;0;0;0;0;0;25;10;5;5;0;5;15;5;0;25;40;25;15;5;0;0;0;10;0;5;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35;0;0;5;5;20;105;45;30;15;15;5;355;125;70;105;15;40;740;255;155;180;105;45;175;75;100;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
399;Misdrijven, totaal;Totaal;Leeftijd verdachte onbekend;2002;2360;1155;380;210;165;45;60;5;0;5;85;5;0;0;0;0;0;35;70;0;20;10;10;50;10;0;35;210;85;0;25;15;30;15;80;20;35;10;15;0;40;10;15;10;5;5;5;5;0;0;0;5;0;0;0;0;95;0;10;20;10;55;145;25;25;10;35;45;345;95;55;55;55;80;725;235;160;195;75;60;225;100;125;30;0;0;0;0;5;0;10;0;0;5;0;5;0;0;0
400;Misdrijven, totaal;Totaal;Leeftijd verdachte onbekend;2003;3115;1390;410;190;310;70;130;0;5;10;185;5;0;5;0;5;0;60;125;5;45;15;20;55;20;0;50;385;150;0;35;45;35;35;170;25;75;35;20;10;55;15;15;15;10;5;10;5;0;0;5;5;0;0;0;0;100;0;5;30;20;50;200;35;50;20;45;45;420;115;70;80;70;85;825;275;195;210;80;60;255;115;140;60;0;0;0;5;5;0;20;0;5;10;0;5;5;0;0
401;Misdrijven, totaal;Totaal;Leeftijd verdachte onbekend;2004;3095;1285;485;195;270;65;145;5;5;5;215;5;0;0;0;5;0;65;135;0;55;10;20;60;20;0;45;340;135;0;20;40;50;20;130;30;35;35;20;10;65;15;20;10;5;10;10;5;0;0;0;10;0;5;5;0;95;0;0;20;15;55;225;30;55;35;60;50;470;120;75;65;70;140;735;225;160;190;100;60;245;115;130;65;0;0;0;0;5;0;25;0;5;10;0;10;5;0;0
402;Misdrijven, totaal;Totaal;Leeftijd verdachte onbekend;2005;3200;1450;505;190;230;90;115;5;5;10;225;5;0;0;0;0;5;55;125;0;50;10;25;55;10;0;30;315;125;0;25;40;40;20;125;25;40;30;25;5;55;15;15;10;5;10;10;5;0;0;0;5;5;0;0;0;160;0;65;15;25;55;210;30;45;20;45;70;440;135;65;80;85;70;880;300;205;190;115;70;265;120;150;60;0;0;0;5;5;0;15;5;5;10;5;5;5;0;0
403;Misdrijven, totaal;Totaal;Leeftijd verdachte onbekend;2006;2890;1185;490;240;195;80;110;0;5;10;230;5;5;0;0;0;5;40;120;0;40;15;20;45;15;0;35;275;110;0;15;40;30;25;110;20;40;35;10;10;45;15;10;10;5;10;5;5;0;0;0;5;0;0;0;0;110;0;0;20;30;55;170;15;45;20;50;45;340;100;65;50;70;55;815;280;205;170;85;75;245;120;125;50;0;0;0;0;5;5;15;10;5;5;5;5;0;0;0
404;Misdrijven, totaal;Totaal;Leeftijd verdachte onbekend;2007;2490;995;415;220;155;50;115;0;0;10;215;5;0;0;0;0;5;35;100;0;30;5;40;45;15;0;25;205;75;5;15;20;20;15;95;25;30;25;5;10;30;10;5;10;0;0;5;0;0;0;0;0;0;0;0;0;55;0;0;10;20;20;125;20;40;5;40;20;260;90;55;45;50;20;695;300;125;140;75;50;280;110;170;35;0;0;0;5;5;0;10;0;5;5;0;5;0;0;0
405;Misdrijven, totaal;Totaal;Leeftijd verdachte onbekend;2008;2175;820;415;215;135;50;100;0;0;5;190;5;0;0;0;0;5;20;90;0;20;5;20;40;0;0;40;185;75;0;10;25;25;20;75;15;30;15;10;5;25;10;5;5;0;0;10;5;0;0;0;5;0;0;0;0;45;0;0;10;20;15;95;15;25;5;25;25;225;60;55;30;40;40;625;215;105;170;90;45;245;105;135;25;0;0;0;0;5;0;10;0;0;0;0;0;0;0;0
406;Misdrijven, totaal;Totaal;Leeftijd verdachte onbekend;2009;2125;840;375;195;140;50;85;0;5;0;175;0;0;0;0;0;5;30;100;0;25;5;20;40;10;0;20;185;75;10;10;20;20;15;75;15;35;15;10;5;25;5;10;5;0;0;10;5;0;0;5;5;0;5;0;0;40;0;0;10;15;10;90;10;25;10;30;15;215;65;60;25;35;35;630;250;100;145;80;50;235;95;140;30;0;0;0;0;0;0;10;0;0;5;0;0;5;0;0
407;Misdrijven, totaal;Totaal;Leeftijd verdachte onbekend;2010;1695;700;345;180;85;35;50;0;0;5;140;0;0;0;0;0;5;20;55;5;5;0;10;30;5;0;15;120;30;0;5;5;10;10;65;10;25;15;10;5;20;10;10;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;15;5;55;5;15;10;25;5;210;80;50;15;40;25;565;255;80;110;75;40;190;85;105;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
408;Misdrijven, totaal;Totaal;Leeftijd verdachte onbekend;2011;1370;600;290;175;75;40;30;0;0;0;65;0;0;0;0;0;0;10;50;5;5;0;0;10;0;0;10;115;35;0;0;10;10;10;55;10;20;15;5;0;20;10;5;5;0;0;5;0;5;0;0;5;0;0;0;0;5;0;0;0;5;0;20;0;10;5;0;0;165;45;45;15;35;25;510;210;80;115;70;40;195;95;95;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
409;Misdrijven, totaal;Totaal;Leeftijd verdachte onbekend;2012;1150;425;270;165;70;35;20;5;5;5;55;0;0;0;0;0;0;10;55;0;5;0;0;15;5;0;5;110;35;5;5;10;10;5;40;5;15;15;5;0;20;10;5;5;0;0;10;0;10;0;0;5;5;0;0;0;5;0;0;5;0;5;30;0;15;0;10;5;120;20;45;15;25;15;385;180;45;65;65;30;150;50;100;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
410;Misdrijven, totaal;Totaal;Leeftijd verdachte onbekend;2013;860;305;195;125;70;30;30;0;0;0;40;0;0;0;0;0;0;5;35;5;0;0;0;5;0;0;5;100;30;5;5;10;5;10;45;5;15;20;0;5;20;0;10;5;0;0;5;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;10;0;5;0;5;0;90;20;20;5;20;25;255;95;65;35;35;30;140;60;85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
411;Misdrijven, totaal;Totaal;Leeftijd verdachte onbekend;2014;1065;390;240;160;55;20;30;0;0;0;55;0;0;0;0;0;0;10;35;25;5;0;0;15;5;0;5;80;35;10;5;10;5;10;20;5;5;5;5;0;20;5;5;0;5;5;5;0;0;0;0;0;0;0;0;0;5;0;0;0;0;5;20;0;5;0;15;0;115;10;15;25;20;45;345;100;95;75;45;30;150;55;95;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
412;Misdrijven, totaal;Totaal;Leeftijd verdachte onbekend;2015;960;320;265;160;50;30;25;0;5;0;30;0;0;0;0;0;0;10;30;10;5;0;0;5;5;0;5;80;30;10;5;10;5;5;30;5;15;5;0;0;15;5;5;0;5;0;5;0;5;0;0;5;0;0;0;0;10;0;0;0;0;10;20;0;5;5;10;0;95;15;15;15;5;40;335;100;85;65;45;40;130;60;70;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
413;Misdrijven, totaal;Totaal;Leeftijd verdachte onbekend;2016;950;305;295;145;55;25;10;0;0;0;25;0;0;0;0;0;5;5;35;25;5;0;0;10;0;5;0;80;30;5;10;10;5;5;30;5;10;5;5;5;15;5;5;5;0;0;5;0;0;0;0;0;0;0;0;0;5;0;0;0;0;5;25;0;0;0;25;0;160;20;75;10;10;40;285;65;100;60;35;20;125;55;75;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
414;Misdrijven, totaal;Rechtspersonen;Totaal leeftijd;1994;2980;2285;370;150;0;0;0;0;0;0;0;0;0;0;0;0;0;35;35;0;0;0;0;20;10;0;70;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;0;5;20;5;15;275;110;90;40;30;10;680;260;190;165;20;40;1385;655;225;315;145;45;265;130;135;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
415;Misdrijven, totaal;Rechtspersonen;Totaal leeftijd;1995;2490;1865;355;140;0;0;0;0;0;0;0;0;0;0;0;0;0;20;25;0;0;0;0;20;15;5;45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;0;0;15;10;15;200;95;70;15;15;5;605;205;175;145;30;45;1140;490;210;270;120;50;235;125;110;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
416;Misdrijven, totaal;Rechtspersonen;Totaal leeftijd;1996;2285;1550;420;165;5;0;0;0;0;0;0;0;0;0;0;0;0;30;25;0;0;0;0;15;15;0;55;5;5;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;0;0;25;10;15;180;60;65;25;20;5;525;195;145;105;25;50;990;395;180;260;115;40;230;115;115;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
417;Misdrijven, totaal;Rechtspersonen;Totaal leeftijd;1997;2460;1740;405;150;0;0;5;0;0;0;0;0;0;0;0;0;0;20;20;0;0;0;0;15;15;0;85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;0;0;10;5;10;165;75;55;15;10;5;800;450;185;110;10;40;895;385;150;215;110;35;255;125;130;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
418;Misdrijven, totaal;Rechtspersonen;Totaal leeftijd;1998;2560;1720;505;170;0;0;0;0;0;0;0;0;0;0;0;0;0;30;10;0;0;0;0;10;15;0;90;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;0;5;10;5;10;180;85;65;15;15;0;750;510;80;100;20;35;1060;445;200;245;120;55;210;105;105;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
419;Misdrijven, totaal;Rechtspersonen;Totaal leeftijd;1999;2035;1285;475;180;0;0;0;0;0;0;0;0;0;0;0;0;0;20;5;0;0;0;0;15;15;0;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;10;5;5;125;45;50;15;10;5;395;180;70;100;10;35;1020;405;185;245;140;40;200;105;95;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
420;Misdrijven, totaal;Rechtspersonen;Totaal leeftijd;2000;1735;1095;385;185;0;0;0;0;0;0;0;0;0;0;0;0;0;15;5;0;0;0;0;15;10;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;0;0;10;5;10;90;35;25;15;10;0;310;135;60;75;15;30;865;305;190;230;105;40;190;115;75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
421;Misdrijven, totaal;Rechtspersonen;Totaal leeftijd;2001;1570;1005;340;165;0;0;0;0;0;0;0;0;0;0;0;0;0;20;5;5;0;0;0;10;5;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;0;5;5;15;75;15;30;15;15;5;340;120;65;100;15;40;730;245;155;175;105;45;175;75;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
422;Misdrijven, totaal;Rechtspersonen;Totaal leeftijd;2002;1610;990;355;175;0;0;0;0;0;0;0;0;0;0;0;0;0;10;10;0;0;0;0;15;10;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55;0;5;5;10;35;110;25;15;10;25;35;295;75;45;55;45;80;670;215;145;185;70;60;220;100;120;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
423;Misdrijven, totaal;Rechtspersonen;Totaal leeftijd;2003;1755;1120;380;155;0;0;0;0;0;0;0;0;0;0;0;0;0;20;5;0;0;0;0;10;20;0;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55;0;0;15;15;25;135;25;30;20;30;35;340;75;50;75;60;80;725;220;170;200;75;55;250;110;140;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
424;Misdrijven, totaal;Rechtspersonen;Totaal leeftijd;2004;1680;975;445;155;0;0;0;0;0;0;0;0;0;0;0;0;0;25;10;0;0;0;0;15;20;0;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55;0;0;10;10;35;120;20;25;15;30;40;350;75;45;50;45;135;645;175;140;180;95;60;245;110;130;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
425;Misdrijven, totaal;Rechtspersonen;Totaal leeftijd;2005;1835;1125;470;150;0;0;0;0;0;0;0;0;0;0;0;0;0;20;10;0;0;0;0;20;10;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;70;0;0;10;15;40;135;20;20;5;30;60;325;90;45;65;65;65;800;260;180;180;110;70;265;115;145;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
426;Misdrijven, totaal;Rechtspersonen;Totaal leeftijd;2006;1695;930;470;210;0;0;0;0;0;0;0;0;0;0;0;0;0;20;10;0;0;0;0;10;15;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;70;0;0;15;15;40;100;10;20;10;30;35;250;65;40;40;55;50;735;240;185;160;80;70;240;120;120;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
427;Misdrijven, totaal;Rechtspersonen;Totaal leeftijd;2007;1415;785;400;170;0;0;0;0;0;0;0;0;0;0;0;0;0;10;5;0;0;0;0;10;15;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;0;5;10;10;60;15;15;0;20;10;170;55;30;30;40;20;645;270;115;130;75;50;275;110;165;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
428;Misdrijven, totaal;Rechtspersonen;Totaal leeftijd;2008;1240;620;405;165;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;0;0;0;0;5;0;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;5;10;5;40;10;5;0;10;10;145;35;35;15;30;30;575;190;100;155;85;45;240;105;135;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
429;Misdrijven, totaal;Rechtspersonen;Totaal leeftijd;2009;1185;640;350;150;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;0;0;0;0;10;10;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;5;10;5;50;5;10;5;15;15;130;40;35;15;20;25;555;205;85;140;80;50;235;95;140;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
430;Misdrijven, totaal;Rechtspersonen;Totaal leeftijd;2010;1100;605;310;155;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;0;0;0;0;5;5;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;10;0;30;0;10;5;15;5;145;45;35;5;30;25;540;250;75;105;75;35;190;85;105;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
431;Misdrijven, totaal;Rechtspersonen;Totaal leeftijd;2011;1020;560;285;160;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;5;0;10;0;5;5;0;0;140;40;35;10;35;25;495;205;75;110;70;40;190;95;95;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
432;Misdrijven, totaal;Rechtspersonen;Totaal leeftijd;2012;825;395;265;150;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;5;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;25;0;10;0;10;5;110;20;40;10;20;15;375;175;40;65;65;30;150;50;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
433;Misdrijven, totaal;Rechtspersonen;Totaal leeftijd;2013;600;285;185;115;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;75;15;15;5;20;25;250;90;65;35;35;30;140;60;85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
434;Misdrijven, totaal;Rechtspersonen;Totaal leeftijd;2014;805;370;240;150;0;0;0;0;0;0;0;0;0;0;0;0;0;5;10;20;0;0;0;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;5;15;0;5;0;10;0;100;10;10;20;20;45;340;100;95;75;45;30;145;50;95;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
435;Misdrijven, totaal;Rechtspersonen;Totaal leeftijd;2015;725;295;260;145;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;5;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;5;10;0;0;0;10;0;85;15;15;15;5;40;320;90;85;65;40;40;130;60;70;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
436;Misdrijven, totaal;Rechtspersonen;Totaal leeftijd;2016;750;290;290;130;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;25;0;0;0;5;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;5;25;0;0;0;25;0;150;15;75;5;10;40;280;60;100;60;35;20;125;55;75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
437;Misdrijven, totaal;Rechtspersonen;Jonger dan 25 jaar;1994;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
438;Misdrijven, totaal;Rechtspersonen;Jonger dan 25 jaar;1995;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
439;Misdrijven, totaal;Rechtspersonen;Jonger dan 25 jaar;1996;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
440;Misdrijven, totaal;Rechtspersonen;Jonger dan 25 jaar;1997;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
441;Misdrijven, totaal;Rechtspersonen;Jonger dan 25 jaar;1998;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
442;Misdrijven, totaal;Rechtspersonen;Jonger dan 25 jaar;1999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
443;Misdrijven, totaal;Rechtspersonen;Jonger dan 25 jaar;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
444;Misdrijven, totaal;Rechtspersonen;Jonger dan 25 jaar;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
445;Misdrijven, totaal;Rechtspersonen;Jonger dan 25 jaar;2002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
446;Misdrijven, totaal;Rechtspersonen;Jonger dan 25 jaar;2003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
