ID;Gezondheid;Geslacht;Persoonskenmerken;Perioden;BeroepsEnNietBeroepsbevolking_1;Beroepsbevolking_2;WerkzameBeroepsbevolking_3;Werknemer_4;WerknemerMetVasteArbeidsrelatie_5;WerknemerMetFlexibeleArbeidsrelatie_6;Zelfstandige_7;ZelfstandigeZonderPersoneelZzp_8;ZelfstandigeMetPersoneel_9;MeewerkendGezinslid_10;PositieInDeWerkkringOnbekend_11;Deeltijd_12;MinderDan20UurPerWeek_13;MinderDan12UurPerWeek_14;k_12Tot20UurPerWeek_15;k_20Tot35UurPerWeek_16;k_20Tot28UurPerWeek_17;k_28Tot35UurPerWeek_18;Voltijd_19;WerklozeBeroepsbevolking_20;Werkloosheidspercentage_21;NietBeroepsbevolking_22;BrutoArbeidsparticipatie_23;NettoArbeidsparticipatie_24
138;Totaal;Vrouwen;Leeftijd: 65 tot 75 jaar;2023;988;127;121;81;57;24;40;34;3;4;0;106;65;43;22;42;26;16;15;5;4.0;861;12.8;12.3
139;Totaal;Vrouwen;Leeftijd: 65 tot 75 jaar;2024;997;147;142;93;59;34;49;43;2;4;0;122;72;46;26;50;31;19;20;5;3.3;850;14.7;14.2
140;Totaal;Vrouwen;1 Basisonderwijs, vmbo, mbo1;2021;1696;833;763;704;359;345;58;39;13;7;0;639;348;199;149;291;169;122;124;70;8.4;863;49.1;45.0
141;Totaal;Vrouwen;1 Basisonderwijs, vmbo, mbo1;2022;1682;841;786;719;348;372;67;45;12;9;0;648;352;200;151;296;167;129;138;54;6.5;842;50.0;46.7
142;Totaal;Vrouwen;1 Basisonderwijs, vmbo, mbo1;2023;1701;877;817;757;356;402;60;44;10;6;0;666;355;203;152;312;173;139;151;60;6.8;824;51.5;48.0
143;Totaal;Vrouwen;1 Basisonderwijs, vmbo, mbo1;2024;1695;895;835;768;362;405;68;48;11;8;0;668;349;212;137;319;179;140;167;60;6.7;800;52.8;49.3
144;Totaal;Vrouwen;2 Havo, vwo, mbo2-4;2021;2456;1790;1713;1541;1002;539;172;134;26;12;0;1345;443;191;252;902;479;423;368;77;4.3;666;72.9;69.7
145;Totaal;Vrouwen;2 Havo, vwo, mbo2-4;2022;2437;1799;1733;1549;987;563;183;144;31;8;0;1332;403;168;235;929;472;458;401;66;3.7;638;73.8;71.1
146;Totaal;Vrouwen;2 Havo, vwo, mbo2-4;2023;2419;1794;1731;1548;1000;548;183;145;28;10;0;1336;405;173;231;931;479;452;395;63;3.5;626;74.1;71.5
147;Totaal;Vrouwen;2 Havo, vwo, mbo2-4;2024;2418;1792;1728;1545;1009;536;182;144;29;9;0;1349;409;172;237;940;477;463;379;65;3.6;625;74.1;71.5
148;Totaal;Vrouwen;3 Hbo, wo;2021;2359;1927;1872;1598;1143;455;274;233;38;4;0;1089;187;79;108;902;363;539;783;55;2.9;432;81.7;79.4
149;Totaal;Vrouwen;3 Hbo, wo;2022;2431;2015;1960;1656;1217;439;304;248;48;9;0;1128;192;83;109;936;360;576;832;55;2.7;416;82.9;80.6
150;Totaal;Vrouwen;3 Hbo, wo;2023;2489;2077;2022;1709;1267;443;312;273;36;4;0;1181;193;84;109;989;381;608;841;55;2.6;412;83.4;81.2
151;Totaal;Vrouwen;3 Hbo, wo;2024;2527;2100;2042;1722;1284;438;320;272;44;4;0;1183;197;79;118;986;369;616;859;58;2.8;426;83.1;80.8
152;Totaal;Vrouwen;Onderwijsniveau: onbekend;2021;56;24;21;17;11;7;3;2;1;0;0;13;5;2;3;8;3;4;8;3;;32;43.4;37.2
153;Totaal;Vrouwen;Onderwijsniveau: onbekend;2022;62;26;23;19;11;8;4;2;1;1;0;15;6;3;3;9;5;4;8;3;;37;41.4;36.4
154;Totaal;Vrouwen;Onderwijsniveau: onbekend;2023;54;24;22;21;10;11;1;1;0;0;0;12;4;1;3;8;4;4;10;1;;30;44.0;41.5
155;Totaal;Vrouwen;Onderwijsniveau: onbekend;2024;54;28;25;23;12;11;2;2;0;0;0;14;3;2;1;10;5;5;12;2;;27;51.0;46.8
156;Ervaren gezondheid: (zeer) goed;Totaal mannen en vrouwen;Totaal personen;2021;10183;8181;7879;6648;4443;2205;1231;915;287;29;0;3689;1267;685;582;2422;1038;1385;4190;302;3.7;2003;80.3;77.4
157;Ervaren gezondheid: (zeer) goed;Totaal mannen en vrouwen;Totaal personen;2022;10049;8235;7979;6682;4429;2252;1297;982;283;32;0;3690;1242;657;586;2448;1008;1440;4289;256;3.1;1814;81.9;79.4
158;Ervaren gezondheid: (zeer) goed;Totaal mannen en vrouwen;Totaal personen;2023;9995;8300;8040;6707;4474;2232;1333;1027;281;25;0;3717;1208;650;557;2509;1033;1476;4323;259;3.1;1696;83.0;80.4
159;Ervaren gezondheid: (zeer) goed;Totaal mannen en vrouwen;Totaal personen;2024;9979;8325;8052;6700;4521;2179;1353;1050;279;23;0;3742;1210;644;566;2531;1018;1514;4310;273;3.3;1653;83.4;80.7
160;Ervaren gezondheid: (zeer) goed;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;2021;1820;1462;1337;1278;222;1056;59;50;4;5;0;998;700;459;241;298;153;146;338;125;8.6;358;80.3;73.4
161;Ervaren gezondheid: (zeer) goed;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;2022;1824;1522;1413;1335;243;1092;77;69;4;5;0;1038;718;453;266;320;156;164;374;110;7.2;301;83.5;77.5
162;Ervaren gezondheid: (zeer) goed;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;2023;1807;1528;1409;1327;249;1078;81;74;4;4;0;1044;703;447;257;341;172;169;364;120;7.8;279;84.6;77.9
163;Ervaren gezondheid: (zeer) goed;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;2024;1804;1530;1403;1325;243;1082;79;70;4;5;0;1046;707;450;257;339;166;173;357;126;8.2;274;84.8;77.8
164;Ervaren gezondheid: (zeer) goed;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2021;3607;3378;3282;2823;2058;765;459;354;99;6;0;1232;202;71;131;1030;406;624;2050;96;2.8;230;93.6;91.0
165;Ervaren gezondheid: (zeer) goed;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2022;3625;3409;3327;2844;2059;784;483;371;106;6;0;1223;184;59;126;1039;396;643;2104;83;2.4;216;94.0;91.8
166;Ervaren gezondheid: (zeer) goed;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2023;3664;3453;3374;2857;2069;788;517;404;108;5;0;1236;176;60;116;1060;400;660;2138;80;2.3;211;94.3;92.1
167;Ervaren gezondheid: (zeer) goed;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2024;3686;3483;3392;2881;2130;751;511;407;101;4;0;1258;179;55;124;1079;387;692;2135;91;2.6;203;94.5;92.0
168;Ervaren gezondheid: (zeer) goed;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2021;1907;1791;1734;1555;1024;531;179;147;29;3;0;601;102;42;60;500;181;318;1132;57;3.2;116;93.9;90.9
169;Ervaren gezondheid: (zeer) goed;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2022;1905;1792;1740;1529;1003;525;212;174;35;3;0;593;98;34;64;494;175;319;1148;51;2.9;113;94.1;91.4
170;Ervaren gezondheid: (zeer) goed;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2023;1932;1811;1763;1543;1008;534;221;182;37;2;0;586;91;35;56;495;171;324;1177;48;2.6;121;93.8;91.3
171;Ervaren gezondheid: (zeer) goed;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2024;1930;1824;1771;1553;1050;503;219;184;32;2;0;597;95;33;62;502;167;335;1174;53;2.9;106;94.5;91.8
172;Ervaren gezondheid: (zeer) goed;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2021;1700;1587;1548;1268;1034;234;280;207;70;3;0;630;100;30;70;530;225;306;918;39;2.4;113;93.3;91.1
173;Ervaren gezondheid: (zeer) goed;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2022;1720;1618;1586;1315;1056;259;271;197;72;2;0;630;86;24;62;544;221;323;956;31;1.9;103;94.0;92.2
174;Ervaren gezondheid: (zeer) goed;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2023;1732;1642;1610;1314;1060;254;296;222;71;3;0;650;85;25;60;565;228;336;960;32;1.9;90;94.8;93.0
175;Ervaren gezondheid: (zeer) goed;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2024;1756;1659;1621;1329;1080;248;293;222;68;2;0;661;84;22;62;577;220;357;960;38;2.3;97;94.5;92.3
176;Ervaren gezondheid: (zeer) goed;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;2021;4756;3341;3260;2547;2163;384;713;510;185;18;0;1459;365;154;210;1094;479;615;1801;81;2.4;1415;70.2;68.5
177;Ervaren gezondheid: (zeer) goed;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;2022;4600;3303;3239;2503;2127;376;737;542;173;22;0;1429;340;145;195;1089;455;634;1811;64;1.9;1297;71.8;70.4
178;Ervaren gezondheid: (zeer) goed;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;2023;4524;3318;3258;2523;2157;366;735;550;169;16;0;1437;328;143;185;1109;461;648;1821;60;1.8;1206;73.3;72.0
179;Ervaren gezondheid: (zeer) goed;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;2024;4489;3313;3256;2494;2148;346;763;574;175;14;0;1438;325;140;185;1113;464;649;1818;57;1.7;1176;73.8;72.5
180;Ervaren gezondheid: (zeer) goed;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2021;1807;1720;1685;1359;1163;196;326;225;96;5;0;662;116;37;79;547;229;318;1023;34;2.0;88;95.2;93.3
181;Ervaren gezondheid: (zeer) goed;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2022;1742;1664;1642;1311;1118;194;330;229;94;7;0;618;97;28;69;521;201;321;1023;22;1.3;78;95.5;94.2
182;Ervaren gezondheid: (zeer) goed;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2023;1694;1620;1596;1269;1094;175;327;241;82;4;0;608;82;23;59;526;197;329;989;23;1.5;74;95.6;94.3
183;Ervaren gezondheid: (zeer) goed;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2024;1650;1580;1559;1222;1066;156;338;247;89;3;0;597;72;23;49;526;202;324;962;21;1.3;70;95.7;94.5
184;Ervaren gezondheid: (zeer) goed;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2021;1618;1381;1343;1062;931;131;282;202;72;7;0;629;144;50;94;485;213;272;714;38;2.7;237;85.3;83.0
185;Ervaren gezondheid: (zeer) goed;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2022;1584;1385;1354;1059;933;125;296;220;68;7;0;627;139;53;86;488;206;282;727;31;2.2;198;87.5;85.5
186;Ervaren gezondheid: (zeer) goed;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2023;1598;1411;1384;1090;965;125;294;214;74;6;0;629;131;49;83;497;215;283;755;27;1.9;187;88.3;86.6
187;Ervaren gezondheid: (zeer) goed;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2024;1597;1420;1394;1101;983;118;293;214;72;6;0;624;127;42;85;496;210;286;770;26;1.8;178;88.9;87.2
188;Ervaren gezondheid: (zeer) goed;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2021;1331;240;232;126;69;58;105;83;18;5;0;167;105;68;37;62;37;25;64;9;3.6;1090;18.1;17.4
189;Ervaren gezondheid: (zeer) goed;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2022;1274;254;244;133;76;57;111;93;11;8;0;183;104;64;39;79;49;31;61;10;3.9;1020;19.9;19.1
190;Ervaren gezondheid: (zeer) goed;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2023;1232;287;277;164;98;66;114;95;13;6;0;201;115;71;44;86;50;36;77;9;3.2;945;23.3;22.5
191;Ervaren gezondheid: (zeer) goed;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2024;1241;313;303;171;99;72;132;113;14;5;0;217;126;75;51;91;52;39;86;10;3.2;928;25.2;24.4
192;Ervaren gezondheid: (zeer) goed;Totaal mannen en vrouwen;1 Basisonderwijs, vmbo, mbo1;2021;2296;1537;1435;1254;644;610;181;128;44;9;0;827;478;304;175;348;177;171;608;102;6.6;760;66.9;62.5
193;Ervaren gezondheid: (zeer) goed;Totaal mannen en vrouwen;1 Basisonderwijs, vmbo, mbo1;2022;2212;1525;1444;1242;596;646;203;151;39;13;0;843;485;302;184;358;175;182;601;80;5.3;687;68.9;65.3
194;Ervaren gezondheid: (zeer) goed;Totaal mannen en vrouwen;1 Basisonderwijs, vmbo, mbo1;2023;2235;1593;1499;1302;624;678;197;149;41;7;0;847;475;301;174;371;182;190;652;95;5.9;642;71.3;67.1
195;Ervaren gezondheid: (zeer) goed;Totaal mannen en vrouwen;1 Basisonderwijs, vmbo, mbo1;2024;2219;1605;1504;1307;633;674;197;151;38;8;0;839;470;306;165;368;178;191;665;101;6.3;614;72.3;67.8
196;Ervaren gezondheid: (zeer) goed;Totaal mannen en vrouwen;2 Havo, vwo, mbo2-4;2021;3868;3167;3059;2597;1726;872;462;336;111;15;0;1564;545;266;279;1019;485;535;1495;108;3.4;700;81.9;79.1
197;Ervaren gezondheid: (zeer) goed;Totaal mannen en vrouwen;2 Havo, vwo, mbo2-4;2022;3747;3123;3032;2561;1667;894;471;358;102;10;0;1524;507;233;274;1017;465;552;1508;91;2.9;624;83.4;80.9
198;Ervaren gezondheid: (zeer) goed;Totaal mannen en vrouwen;2 Havo, vwo, mbo2-4;2023;3702;3127;3040;2552;1680;872;488;367;109;12;0;1516;496;236;261;1019;471;548;1524;87;2.8;576;84.5;82.1
199;Ervaren gezondheid: (zeer) goed;Totaal mannen en vrouwen;2 Havo, vwo, mbo2-4;2024;3639;3088;2999;2510;1672;837;489;373;106;10;0;1535;492;227;265;1043;470;573;1463;89;2.9;552;84.8;82.4
200;Ervaren gezondheid: (zeer) goed;Totaal mannen en vrouwen;3 Hbo, wo;2021;3953;3425;3338;2760;2050;710;578;442;131;5;0;1284;237;112;125;1047;373;674;2054;87;2.5;527;86.7;84.5
201;Ervaren gezondheid: (zeer) goed;Totaal mannen en vrouwen;3 Hbo, wo;2022;4029;3546;3465;2847;2147;701;617;469;140;9;0;1311;246;120;126;1065;363;702;2154;82;2.3;483;88.0;86.0
202;Ervaren gezondheid: (zeer) goed;Totaal mannen en vrouwen;3 Hbo, wo;2023;4007;3542;3466;2824;2155;669;642;506;131;5;0;1344;233;112;121;1110;377;733;2122;76;2.2;465;88.4;86.5
203;Ervaren gezondheid: (zeer) goed;Totaal mannen en vrouwen;3 Hbo, wo;2024;4068;3594;3512;2853;2197;656;660;520;135;5;0;1356;246;110;136;1110;366;744;2157;82;2.3;474;88.3;86.3
204;Ervaren gezondheid: (zeer) goed;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;2021;67;52;47;37;24;13;10;9;2;0;0;15;7;3;3;8;3;5;33;5;9.0;15;77.4;70.5
205;Ervaren gezondheid: (zeer) goed;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;2022;61;41;38;32;20;12;6;4;2;0;0;12;5;3;2;8;4;3;25;3;8.2;20;66.9;61.4
206;Ervaren gezondheid: (zeer) goed;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;2023;51;38;36;29;16;14;7;6;1;0;0;11;3;2;1;8;3;5;25;2;4.3;14;73.4;70.2
207;Ervaren gezondheid: (zeer) goed;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;2024;52;39;37;30;18;12;7;6;0;0;0;12;3;2;1;9;3;6;25;2;4.8;13;74.5;70.9
208;Ervaren gezondheid: (zeer) goed;Mannen;Totaal personen;2021;5217;4351;4200;3395;2327;1068;806;578;219;9;0;1131;488;303;185;643;189;454;3069;151;3.5;867;83.4;80.5
209;Ervaren gezondheid: (zeer) goed;Mannen;Totaal personen;2022;5179;4400;4274;3445;2329;1115;829;617;203;9;0;1165;496;301;195;669;199;471;3109;126;2.9;779;85.0;82.5
210;Ervaren gezondheid: (zeer) goed;Mannen;Totaal personen;2023;5151;4441;4310;3440;2330;1110;870;643;217;9;0;1176;489;296;193;687;203;484;3134;132;3.0;710;86.2;83.7
211;Ervaren gezondheid: (zeer) goed;Mannen;Totaal personen;2024;5159;4458;4317;3433;2361;1072;884;673;204;8;0;1199;491;295;196;708;203;505;3118;141;3.2;701;86.4;83.7
212;Ervaren gezondheid: (zeer) goed;Mannen;Leeftijd: 15 tot 25 jaar;2021;951;744;675;635;116;518;41;35;2;3;0;466;334;218;116;132;69;62;209;68;9.2;208;78.2;71.0
213;Ervaren gezondheid: (zeer) goed;Mannen;Leeftijd: 15 tot 25 jaar;2022;965;797;742;686;132;554;56;50;3;3;0;505;361;227;134;145;74;71;237;55;6.9;168;82.6;76.9
214;Ervaren gezondheid: (zeer) goed;Mannen;Leeftijd: 15 tot 25 jaar;2023;955;809;746;687;136;552;58;52;3;3;0;510;355;224;131;155;82;73;236;63;7.8;147;84.6;78.0
215;Ervaren gezondheid: (zeer) goed;Mannen;Leeftijd: 15 tot 25 jaar;2024;959;809;741;682;132;550;60;53;3;4;0;502;352;223;129;150;79;71;239;68;8.4;150;84.4;77.3
216;Ervaren gezondheid: (zeer) goed;Mannen;Leeftijd: 25 tot 45 jaar;2021;1867;1799;1759;1466;1094;371;293;214;76;2;0;291;52;25;27;239;49;189;1468;40;2.2;68;96.3;94.2
217;Ervaren gezondheid: (zeer) goed;Mannen;Leeftijd: 25 tot 45 jaar;2022;1873;1810;1769;1457;1072;386;312;239;71;1;0;281;43;20;23;238;47;191;1487;41;2.3;63;96.7;94.5
218;Ervaren gezondheid: (zeer) goed;Mannen;Leeftijd: 25 tot 45 jaar;2023;1894;1830;1792;1459;1077;382;333;247;85;2;0;280;40;18;22;241;48;193;1512;38;2.1;64;96.6;94.6
219;Ervaren gezondheid: (zeer) goed;Mannen;Leeftijd: 25 tot 45 jaar;2024;1914;1854;1809;1483;1119;363;326;256;70;1;0;306;39;18;21;267;46;221;1503;44;2.4;60;96.9;94.5
220;Ervaren gezondheid: (zeer) goed;Mannen;Leeftijd: 25 tot 35 jaar;2021;986;942;918;806;543;263;112;87;24;1;0;164;41;20;20;124;28;95;753;24;2.6;44;95.5;93.0
221;Ervaren gezondheid: (zeer) goed;Mannen;Leeftijd: 25 tot 35 jaar;2022;986;945;916;773;510;263;143;119;23;1;0;160;32;14;18;128;30;98;756;28;3.0;41;95.8;92.9
222;Ervaren gezondheid: (zeer) goed;Mannen;Leeftijd: 25 tot 35 jaar;2023;1006;964;939;791;526;265;148;118;28;1;0;154;30;13;17;123;28;95;786;25;2.6;42;95.8;93.3
223;Ervaren gezondheid: (zeer) goed;Mannen;Leeftijd: 25 tot 35 jaar;2024;1002;967;939;793;541;252;147;122;24;0;0;159;31;14;16;128;25;103;781;27;2.8;35;96.5;93.7
224;Ervaren gezondheid: (zeer) goed;Mannen;Leeftijd: 35 tot 45 jaar;2021;881;857;841;660;552;109;181;127;53;1;0;126;11;4;7;115;21;94;715;16;1.9;24;97.3;95.5
225;Ervaren gezondheid: (zeer) goed;Mannen;Leeftijd: 35 tot 45 jaar;2022;887;865;852;684;561;123;168;120;48;0;0;122;11;6;5;111;17;94;731;13;1.5;21;97.6;96.1
226;Ervaren gezondheid: (zeer) goed;Mannen;Leeftijd: 35 tot 45 jaar;2023;888;866;853;668;551;117;185;129;56;0;0;127;9;4;5;118;20;98;726;14;1.6;22;97.6;96.0
227;Ervaren gezondheid: (zeer) goed;Mannen;Leeftijd: 35 tot 45 jaar;2024;912;887;870;690;579;111;180;134;46;0;0;148;9;4;5;139;21;118;722;17;1.9;25;97.3;95.4
228;Ervaren gezondheid: (zeer) goed;Mannen;Leeftijd: 45 tot 75 jaar;2021;2399;1808;1766;1294;1116;178;472;329;140;3;0;375;102;60;41;273;70;203;1392;42;2.3;591;75.4;73.6
229;Ervaren gezondheid: (zeer) goed;Mannen;Leeftijd: 45 tot 75 jaar;2022;2342;1793;1763;1302;1126;176;462;329;128;5;0;378;92;54;38;286;78;208;1385;30;1.7;549;76.6;75.3
230;Ervaren gezondheid: (zeer) goed;Mannen;Leeftijd: 45 tot 75 jaar;2023;2301;1802;1772;1293;1117;176;479;344;130;5;0;386;95;54;41;291;73;218;1386;30;1.7;499;78.3;77.0
231;Ervaren gezondheid: (zeer) goed;Mannen;Leeftijd: 45 tot 75 jaar;2024;2287;1796;1767;1269;1109;159;498;364;131;4;0;391;100;55;46;291;79;212;1376;29;1.6;491;78.5;77.3
232;Ervaren gezondheid: (zeer) goed;Mannen;Leeftijd: 45 tot 55 jaar;2021;915;892;876;670;591;80;206;137;69;0;0;110;13;8;5;97;15;82;766;16;1.8;23;97.5;95.8
233;Ervaren gezondheid: (zeer) goed;Mannen;Leeftijd: 45 tot 55 jaar;2022;893;870;861;662;585;77;199;131;68;0;0;106;8;4;4;98;16;82;755;9;1.0;23;97.4;96.4
234;Ervaren gezondheid: (zeer) goed;Mannen;Leeftijd: 45 tot 55 jaar;2023;874;854;843;635;556;79;208;144;63;1;0;113;11;5;5;102;15;87;730;11;1.3;20;97.7;96.4
235;Ervaren gezondheid: (zeer) goed;Mannen;Leeftijd: 45 tot 55 jaar;2024;849;827;818;603;537;66;215;151;64;1;0;112;8;4;4;104;18;86;706;9;1.1;22;97.4;96.4
236;Ervaren gezondheid: (zeer) goed;Mannen;Leeftijd: 55 tot 65 jaar;2021;827;759;739;550;489;61;189;131;57;1;0;170;29;14;15;141;35;106;569;21;2.7;68;91.8;89.3
237;Ervaren gezondheid: (zeer) goed;Mannen;Leeftijd: 55 tot 65 jaar;2022;816;757;742;556;498;58;186;134;51;1;0;165;27;16;10;138;34;104;577;15;2.0;59;92.8;90.9
238;Ervaren gezondheid: (zeer) goed;Mannen;Leeftijd: 55 tot 65 jaar;2023;821;764;751;561;509;52;190;133;57;1;0;158;20;10;10;138;29;109;593;13;1.7;57;93.1;91.5
239;Ervaren gezondheid: (zeer) goed;Mannen;Leeftijd: 55 tot 65 jaar;2024;819;767;753;564;515;49;189;134;54;1;0;153;20;9;11;133;31;101;600;14;1.8;52;93.7;92.0
240;Ervaren gezondheid: (zeer) goed;Mannen;Leeftijd: 65 tot 75 jaar;2021;657;157;151;74;37;37;78;61;15;2;0;95;60;39;21;35;20;15;57;5;3.5;500;23.9;23.0
241;Ervaren gezondheid: (zeer) goed;Mannen;Leeftijd: 65 tot 75 jaar;2022;632;165;160;84;43;41;76;64;9;3;0;108;57;34;23;50;28;22;52;5;3.2;467;26.1;25.3
242;Ervaren gezondheid: (zeer) goed;Mannen;Leeftijd: 65 tot 75 jaar;2023;606;184;178;97;51;46;81;68;10;3;0;115;64;38;25;51;29;22;63;6;3.2;422;30.3;29.3
243;Ervaren gezondheid: (zeer) goed;Mannen;Leeftijd: 65 tot 75 jaar;2024;619;202;196;102;58;44;94;79;13;2;0;125;72;41;30;54;29;25;70;6;3.0;417;32.6;31.6
244;Ervaren gezondheid: (zeer) goed;Mannen;1 Basisonderwijs, vmbo, mbo1;2021;1184;884;831;698;368;330;133;97;34;3;0;321;200;138;63;121;43;78;510;53;6.0;300;74.6;70.2
245;Ervaren gezondheid: (zeer) goed;Mannen;1 Basisonderwijs, vmbo, mbo1;2022;1145;877;835;685;334;351;150;116;30;4;0;337;210;143;67;127;49;78;498;42;4.8;268;76.6;72.9
246;Ervaren gezondheid: (zeer) goed;Mannen;1 Basisonderwijs, vmbo, mbo1;2023;1183;937;885;730;360;370;155;118;34;3;0;344;209;142;67;135;51;84;541;52;5.5;246;79.2;74.9
247;Ervaren gezondheid: (zeer) goed;Mannen;1 Basisonderwijs, vmbo, mbo1;2024;1177;936;879;731;369;362;148;116;29;3;0;339;208;142;66;131;46;85;540;57;6.1;241;79.5;74.7
248;Ervaren gezondheid: (zeer) goed;Mannen;2 Havo, vwo, mbo2-4;2021;2008;1684;1632;1313;893;420;319;227;87;4;0;452;196;113;83;256;82;175;1179;52;3.1;324;83.9;81.3
249;Ervaren gezondheid: (zeer) goed;Mannen;2 Havo, vwo, mbo2-4;2022;1954;1674;1629;1309;876;433;320;239;77;4;0;455;187;99;88;268;87;181;1173;45;2.7;280;85.7;83.4
250;Ervaren gezondheid: (zeer) goed;Mannen;2 Havo, vwo, mbo2-4;2023;1949;1705;1662;1326;889;436;336;248;85;4;0;465;192;105;87;273;88;186;1197;42;2.5;245;87.4;85.3
251;Ervaren gezondheid: (zeer) goed;Mannen;2 Havo, vwo, mbo2-4;2024;1918;1676;1630;1287;870;417;342;259;80;3;0;476;187;101;86;289;93;196;1154;47;2.8;241;87.4;85.0
252;Ervaren gezondheid: (zeer) goed;Mannen;3 Hbo, wo;2021;1987;1750;1707;1361;1052;309;346;247;97;1;0;354;90;51;39;263;64;200;1353;44;2.5;236;88.1;85.9
253;Ervaren gezondheid: (zeer) goed;Mannen;3 Hbo, wo;2022;2051;1826;1789;1432;1108;324;357;260;95;2;0;370;97;58;40;273;62;211;1419;38;2.1;225;89.1;87.2
254;Ervaren gezondheid: (zeer) goed;Mannen;3 Hbo, wo;2023;1995;1778;1741;1368;1071;297;373;273;98;2;0;363;86;48;39;276;65;211;1379;37;2.1;217;89.1;87.3
255;Ervaren gezondheid: (zeer) goed;Mannen;3 Hbo, wo;2024;2039;1825;1788;1400;1112;288;388;292;94;2;0;381;96;52;44;286;64;221;1407;36;2.0;215;89.5;87.7
256;Ervaren gezondheid: (zeer) goed;Mannen;Onderwijsniveau: onbekend;2021;38;32;31;23;15;8;8;7;1;0;0;4;2;1;1;2;1;2;27;2;4.9;6;84.2;80.1
257;Ervaren gezondheid: (zeer) goed;Mannen;Onderwijsniveau: onbekend;2022;29;23;22;18;11;7;3;2;1;0;0;3;1;1;0;1;1;1;19;1;;6;;
258;Ervaren gezondheid: (zeer) goed;Mannen;Onderwijsniveau: onbekend;2023;24;22;21;15;9;7;5;4;1;0;0;4;1;1;0;3;0;2;17;1;;2;;
259;Ervaren gezondheid: (zeer) goed;Mannen;Onderwijsniveau: onbekend;2024;25;21;20;15;10;4;6;5;0;0;0;3;1;1;0;2;0;2;17;1;;4;;
260;Ervaren gezondheid: (zeer) goed;Vrouwen;Totaal personen;2021;4966;3830;3679;3253;2116;1137;425;337;68;20;0;2558;779;382;396;1779;849;930;1121;151;4.0;1136;77.1;74.1
261;Ervaren gezondheid: (zeer) goed;Vrouwen;Totaal personen;2022;4870;3835;3705;3237;2100;1137;468;365;80;23;0;2525;747;355;391;1778;809;969;1180;130;3.4;1035;78.7;76.1
262;Ervaren gezondheid: (zeer) goed;Vrouwen;Totaal personen;2023;4844;3859;3731;3267;2145;1122;464;384;64;16;0;2541;719;355;364;1822;830;992;1190;128;3.3;986;79.7;77.0
263;Ervaren gezondheid: (zeer) goed;Vrouwen;Totaal personen;2024;4820;3867;3735;3267;2160;1106;468;377;76;15;0;2543;719;349;371;1823;814;1009;1192;132;3.4;952;80.2;77.5
264;Ervaren gezondheid: (zeer) goed;Vrouwen;Leeftijd: 15 tot 25 jaar;2021;869;719;661;644;106;538;18;15;1;1;0;532;366;241;124;167;83;83;129;57;8.0;151;82.7;76.1
265;Ervaren gezondheid: (zeer) goed;Vrouwen;Leeftijd: 15 tot 25 jaar;2022;859;725;670;649;111;538;21;19;1;1;0;533;358;226;132;175;83;93;137;55;7.6;134;84.5;78.1
