ID;Geslacht;Onderwijssoort;Leerjaar;Regiokenmerken;Perioden;AantalLeerlingen_1
244;Totaal mannen en vrouwen;Totaal leerlingen;Totaal leerjaren;Limburg (PV);2017/'18;54870.0
245;Totaal mannen en vrouwen;Totaal leerlingen;Totaal leerjaren;Limburg (PV);2018/'19;52770.0
246;Totaal mannen en vrouwen;Totaal leerlingen;Totaal leerjaren;Limburg (PV);2019/'20;50930.0
247;Totaal mannen en vrouwen;Totaal leerlingen;Totaal leerjaren;Limburg (PV);2020/'21;49020.0
248;Totaal mannen en vrouwen;Totaal leerlingen;Totaal leerjaren;Limburg (PV);2021/'22;47990.0
249;Totaal mannen en vrouwen;Totaal leerlingen;Totaal leerjaren;Limburg (PV);2022/'23;47830.0
250;Totaal mannen en vrouwen;Totaal leerlingen;Totaal leerjaren;Limburg (PV);2023/'24;48270.0
251;Totaal mannen en vrouwen;Totaal leerlingen;Totaal leerjaren;Limburg (PV);2024/'25;47760.0
252;Totaal mannen en vrouwen;Totaal leerlingen;Totaal leerjaren;Niet in te delen (PV);2011/'12;2130.0
253;Totaal mannen en vrouwen;Totaal leerlingen;Totaal leerjaren;Niet in te delen (PV);2012/'13;2160.0
254;Totaal mannen en vrouwen;Totaal leerlingen;Totaal leerjaren;Niet in te delen (PV);2013/'14;2100.0
255;Totaal mannen en vrouwen;Totaal leerlingen;Totaal leerjaren;Niet in te delen (PV);2014/'15;2100.0
256;Totaal mannen en vrouwen;Totaal leerlingen;Totaal leerjaren;Niet in te delen (PV);2015/'16;2210.0
257;Totaal mannen en vrouwen;Totaal leerlingen;Totaal leerjaren;Niet in te delen (PV);2016/'17;2190.0
258;Totaal mannen en vrouwen;Totaal leerlingen;Totaal leerjaren;Niet in te delen (PV);2017/'18;2140.0
259;Totaal mannen en vrouwen;Totaal leerlingen;Totaal leerjaren;Niet in te delen (PV);2018/'19;2090.0
260;Totaal mannen en vrouwen;Totaal leerlingen;Totaal leerjaren;Niet in te delen (PV);2019/'20;2590.0
261;Totaal mannen en vrouwen;Totaal leerlingen;Totaal leerjaren;Niet in te delen (PV);2020/'21;3140.0
262;Totaal mannen en vrouwen;Totaal leerlingen;Totaal leerjaren;Niet in te delen (PV);2021/'22;3290.0
263;Totaal mannen en vrouwen;Totaal leerlingen;Totaal leerjaren;Niet in te delen (PV);2022/'23;4130.0
264;Totaal mannen en vrouwen;Totaal leerlingen;Totaal leerjaren;Niet in te delen (PV);2023/'24;2900.0
265;Totaal mannen en vrouwen;Totaal leerlingen;Totaal leerjaren;Niet in te delen (PV);2024/'25;2400.0
266;Totaal mannen en vrouwen;Totaal leerlingen;Totaal leerjaren;Amsterdam;2011/'12;32950.0
267;Totaal mannen en vrouwen;Totaal leerlingen;Totaal leerjaren;Amsterdam;2012/'13;33960.0
268;Totaal mannen en vrouwen;Totaal leerlingen;Totaal leerjaren;Amsterdam;2013/'14;34770.0
269;Totaal mannen en vrouwen;Totaal leerlingen;Totaal leerjaren;Amsterdam;2014/'15;35550.0
270;Totaal mannen en vrouwen;Totaal leerlingen;Totaal leerjaren;Amsterdam;2015/'16;36350.0
271;Totaal mannen en vrouwen;Totaal leerlingen;Totaal leerjaren;Amsterdam;2016/'17;36690.0
272;Totaal mannen en vrouwen;Totaal leerlingen;Totaal leerjaren;Amsterdam;2017/'18;37240.0
273;Totaal mannen en vrouwen;Totaal leerlingen;Totaal leerjaren;Amsterdam;2018/'19;37510.0
274;Totaal mannen en vrouwen;Totaal leerlingen;Totaal leerjaren;Amsterdam;2019/'20;37960.0
275;Totaal mannen en vrouwen;Totaal leerlingen;Totaal leerjaren;Amsterdam;2020/'21;38090.0
276;Totaal mannen en vrouwen;Totaal leerlingen;Totaal leerjaren;Amsterdam;2021/'22;38570.0
277;Totaal mannen en vrouwen;Totaal leerlingen;Totaal leerjaren;Amsterdam;2022/'23;39360.0
278;Totaal mannen en vrouwen;Totaal leerlingen;Totaal leerjaren;Amsterdam;2023/'24;40740.0
279;Totaal mannen en vrouwen;Totaal leerlingen;Totaal leerjaren;Amsterdam;2024/'25;40580.0
280;Totaal mannen en vrouwen;Totaal leerlingen;Totaal leerjaren;'s-Gravenhage (gemeente);2011/'12;24850.0
281;Totaal mannen en vrouwen;Totaal leerlingen;Totaal leerjaren;'s-Gravenhage (gemeente);2012/'13;25350.0
282;Totaal mannen en vrouwen;Totaal leerlingen;Totaal leerjaren;'s-Gravenhage (gemeente);2013/'14;26050.0
283;Totaal mannen en vrouwen;Totaal leerlingen;Totaal leerjaren;'s-Gravenhage (gemeente);2014/'15;26830.0
284;Totaal mannen en vrouwen;Totaal leerlingen;Totaal leerjaren;'s-Gravenhage (gemeente);2015/'16;27550.0
285;Totaal mannen en vrouwen;Totaal leerlingen;Totaal leerjaren;'s-Gravenhage (gemeente);2016/'17;28090.0
286;Totaal mannen en vrouwen;Totaal leerlingen;Totaal leerjaren;'s-Gravenhage (gemeente);2017/'18;28550.0
287;Totaal mannen en vrouwen;Totaal leerlingen;Totaal leerjaren;'s-Gravenhage (gemeente);2018/'19;29070.0
288;Totaal mannen en vrouwen;Totaal leerlingen;Totaal leerjaren;'s-Gravenhage (gemeente);2019/'20;29280.0
289;Totaal mannen en vrouwen;Totaal leerlingen;Totaal leerjaren;'s-Gravenhage (gemeente);2020/'21;29330.0
290;Totaal mannen en vrouwen;Totaal leerlingen;Totaal leerjaren;'s-Gravenhage (gemeente);2021/'22;29600.0
291;Totaal mannen en vrouwen;Totaal leerlingen;Totaal leerjaren;'s-Gravenhage (gemeente);2022/'23;30230.0
292;Totaal mannen en vrouwen;Totaal leerlingen;Totaal leerjaren;'s-Gravenhage (gemeente);2023/'24;30770.0
293;Totaal mannen en vrouwen;Totaal leerlingen;Totaal leerjaren;'s-Gravenhage (gemeente);2024/'25;30910.0
294;Totaal mannen en vrouwen;Totaal leerlingen;Totaal leerjaren;Rotterdam;2011/'12;29540.0
295;Totaal mannen en vrouwen;Totaal leerlingen;Totaal leerjaren;Rotterdam;2012/'13;29840.0
296;Totaal mannen en vrouwen;Totaal leerlingen;Totaal leerjaren;Rotterdam;2013/'14;29910.0
297;Totaal mannen en vrouwen;Totaal leerlingen;Totaal leerjaren;Rotterdam;2014/'15;30190.0
298;Totaal mannen en vrouwen;Totaal leerlingen;Totaal leerjaren;Rotterdam;2015/'16;30340.0
299;Totaal mannen en vrouwen;Totaal leerlingen;Totaal leerjaren;Rotterdam;2016/'17;30590.0
300;Totaal mannen en vrouwen;Totaal leerlingen;Totaal leerjaren;Rotterdam;2017/'18;30930.0
301;Totaal mannen en vrouwen;Totaal leerlingen;Totaal leerjaren;Rotterdam;2018/'19;30790.0
302;Totaal mannen en vrouwen;Totaal leerlingen;Totaal leerjaren;Rotterdam;2019/'20;30690.0
303;Totaal mannen en vrouwen;Totaal leerlingen;Totaal leerjaren;Rotterdam;2020/'21;30670.0
304;Totaal mannen en vrouwen;Totaal leerlingen;Totaal leerjaren;Rotterdam;2021/'22;30580.0
305;Totaal mannen en vrouwen;Totaal leerlingen;Totaal leerjaren;Rotterdam;2022/'23;31070.0
306;Totaal mannen en vrouwen;Totaal leerlingen;Totaal leerjaren;Rotterdam;2023/'24;31660.0
307;Totaal mannen en vrouwen;Totaal leerlingen;Totaal leerjaren;Rotterdam;2024/'25;31770.0
308;Totaal mannen en vrouwen;Totaal leerlingen;Totaal leerjaren;Utrecht (gemeente);2011/'12;12630.0
309;Totaal mannen en vrouwen;Totaal leerlingen;Totaal leerjaren;Utrecht (gemeente);2012/'13;13170.0
310;Totaal mannen en vrouwen;Totaal leerlingen;Totaal leerjaren;Utrecht (gemeente);2013/'14;13950.0
311;Totaal mannen en vrouwen;Totaal leerlingen;Totaal leerjaren;Utrecht (gemeente);2014/'15;14530.0
312;Totaal mannen en vrouwen;Totaal leerlingen;Totaal leerjaren;Utrecht (gemeente);2015/'16;15430.0
313;Totaal mannen en vrouwen;Totaal leerlingen;Totaal leerjaren;Utrecht (gemeente);2016/'17;16100.0
314;Totaal mannen en vrouwen;Totaal leerlingen;Totaal leerjaren;Utrecht (gemeente);2017/'18;16780.0
315;Totaal mannen en vrouwen;Totaal leerlingen;Totaal leerjaren;Utrecht (gemeente);2018/'19;17170.0
316;Totaal mannen en vrouwen;Totaal leerlingen;Totaal leerjaren;Utrecht (gemeente);2019/'20;17680.0
317;Totaal mannen en vrouwen;Totaal leerlingen;Totaal leerjaren;Utrecht (gemeente);2020/'21;18170.0
318;Totaal mannen en vrouwen;Totaal leerlingen;Totaal leerjaren;Utrecht (gemeente);2021/'22;18530.0
319;Totaal mannen en vrouwen;Totaal leerlingen;Totaal leerjaren;Utrecht (gemeente);2022/'23;19150.0
320;Totaal mannen en vrouwen;Totaal leerlingen;Totaal leerjaren;Utrecht (gemeente);2023/'24;19590.0
321;Totaal mannen en vrouwen;Totaal leerlingen;Totaal leerjaren;Utrecht (gemeente);2024/'25;19730.0
322;Totaal mannen en vrouwen;Totaal leerlingen;Totaal leerjaren;Vier grootste gemeenten (G4);2011/'12;99970.0
323;Totaal mannen en vrouwen;Totaal leerlingen;Totaal leerjaren;Vier grootste gemeenten (G4);2012/'13;102320.0
324;Totaal mannen en vrouwen;Totaal leerlingen;Totaal leerjaren;Vier grootste gemeenten (G4);2013/'14;104690.0
325;Totaal mannen en vrouwen;Totaal leerlingen;Totaal leerjaren;Vier grootste gemeenten (G4);2014/'15;107100.0
326;Totaal mannen en vrouwen;Totaal leerlingen;Totaal leerjaren;Vier grootste gemeenten (G4);2015/'16;109660.0
327;Totaal mannen en vrouwen;Totaal leerlingen;Totaal leerjaren;Vier grootste gemeenten (G4);2016/'17;111470.0
328;Totaal mannen en vrouwen;Totaal leerlingen;Totaal leerjaren;Vier grootste gemeenten (G4);2017/'18;113500.0
329;Totaal mannen en vrouwen;Totaal leerlingen;Totaal leerjaren;Vier grootste gemeenten (G4);2018/'19;114540.0
330;Totaal mannen en vrouwen;Totaal leerlingen;Totaal leerjaren;Vier grootste gemeenten (G4);2019/'20;115610.0
331;Totaal mannen en vrouwen;Totaal leerlingen;Totaal leerjaren;Vier grootste gemeenten (G4);2020/'21;116260.0
332;Totaal mannen en vrouwen;Totaal leerlingen;Totaal leerjaren;Vier grootste gemeenten (G4);2021/'22;117280.0
333;Totaal mannen en vrouwen;Totaal leerlingen;Totaal leerjaren;Vier grootste gemeenten (G4);2022/'23;119810.0
334;Totaal mannen en vrouwen;Totaal leerlingen;Totaal leerjaren;Vier grootste gemeenten (G4);2023/'24;122750.0
335;Totaal mannen en vrouwen;Totaal leerlingen;Totaal leerjaren;Vier grootste gemeenten (G4);2024/'25;123000.0
336;Totaal mannen en vrouwen;Totaal leerlingen;Totaal leerjaren;Gemeenten >= 100 000 inwoners (excl. G4);2011/'12;166830.0
337;Totaal mannen en vrouwen;Totaal leerlingen;Totaal leerjaren;Gemeenten >= 100 000 inwoners (excl. G4);2012/'13;175680.0
338;Totaal mannen en vrouwen;Totaal leerlingen;Totaal leerjaren;Gemeenten >= 100 000 inwoners (excl. G4);2013/'14;184220.0
339;Totaal mannen en vrouwen;Totaal leerlingen;Totaal leerjaren;Gemeenten >= 100 000 inwoners (excl. G4);2014/'15;203580.0
340;Totaal mannen en vrouwen;Totaal leerlingen;Totaal leerjaren;Gemeenten >= 100 000 inwoners (excl. G4);2015/'16;212230.0
341;Totaal mannen en vrouwen;Totaal leerlingen;Totaal leerjaren;Gemeenten >= 100 000 inwoners (excl. G4);2016/'17;213860.0
342;Totaal mannen en vrouwen;Totaal leerlingen;Totaal leerjaren;Gemeenten >= 100 000 inwoners (excl. G4);2017/'18;212650.0
343;Totaal mannen en vrouwen;Totaal leerlingen;Totaal leerjaren;Gemeenten >= 100 000 inwoners (excl. G4);2018/'19;211450.0
344;Totaal mannen en vrouwen;Totaal leerlingen;Totaal leerjaren;Gemeenten >= 100 000 inwoners (excl. G4);2019/'20;210820.0
345;Totaal mannen en vrouwen;Totaal leerlingen;Totaal leerjaren;Gemeenten >= 100 000 inwoners (excl. G4);2020/'21;215040.0
346;Totaal mannen en vrouwen;Totaal leerlingen;Totaal leerjaren;Gemeenten >= 100 000 inwoners (excl. G4);2021/'22;214590.0
347;Totaal mannen en vrouwen;Totaal leerlingen;Totaal leerjaren;Gemeenten >= 100 000 inwoners (excl. G4);2022/'23;217200.0
348;Totaal mannen en vrouwen;Totaal leerlingen;Totaal leerjaren;Gemeenten >= 100 000 inwoners (excl. G4);2023/'24;218950.0
349;Totaal mannen en vrouwen;Totaal leerlingen;Totaal leerjaren;Gemeenten >= 100 000 inwoners (excl. G4);2024/'25;217270.0
350;Totaal mannen en vrouwen;Totaal leerlingen;Totaal leerjaren;Gemeenten < 100 000 inwoners;2011/'12;679740.0
351;Totaal mannen en vrouwen;Totaal leerlingen;Totaal leerjaren;Gemeenten < 100 000 inwoners;2012/'13;680530.0
352;Totaal mannen en vrouwen;Totaal leerlingen;Totaal leerjaren;Gemeenten < 100 000 inwoners;2013/'14;682510.0
353;Totaal mannen en vrouwen;Totaal leerlingen;Totaal leerjaren;Gemeenten < 100 000 inwoners;2014/'15;672280.0
354;Totaal mannen en vrouwen;Totaal leerlingen;Totaal leerjaren;Gemeenten < 100 000 inwoners;2015/'16;671240.0
355;Totaal mannen en vrouwen;Totaal leerlingen;Totaal leerjaren;Gemeenten < 100 000 inwoners;2016/'17;667960.0
356;Totaal mannen en vrouwen;Totaal leerlingen;Totaal leerjaren;Gemeenten < 100 000 inwoners;2017/'18;656960.0
357;Totaal mannen en vrouwen;Totaal leerlingen;Totaal leerjaren;Gemeenten < 100 000 inwoners;2018/'19;640160.0
358;Totaal mannen en vrouwen;Totaal leerlingen;Totaal leerjaren;Gemeenten < 100 000 inwoners;2019/'20;621440.0
359;Totaal mannen en vrouwen;Totaal leerlingen;Totaal leerjaren;Gemeenten < 100 000 inwoners;2020/'21;599800.0
360;Totaal mannen en vrouwen;Totaal leerlingen;Totaal leerjaren;Gemeenten < 100 000 inwoners;2021/'22;594420.0
361;Totaal mannen en vrouwen;Totaal leerlingen;Totaal leerjaren;Gemeenten < 100 000 inwoners;2022/'23;595420.0
362;Totaal mannen en vrouwen;Totaal leerlingen;Totaal leerjaren;Gemeenten < 100 000 inwoners;2023/'24;595940.0
363;Totaal mannen en vrouwen;Totaal leerlingen;Totaal leerjaren;Gemeenten < 100 000 inwoners;2024/'25;587010.0
364;Totaal mannen en vrouwen;Totaal leerlingen;Totaal leerjaren;"Gemeenten; niet in te delen";2011/'12;2130.0
365;Totaal mannen en vrouwen;Totaal leerlingen;Totaal leerjaren;"Gemeenten; niet in te delen";2012/'13;2160.0
366;Totaal mannen en vrouwen;Totaal leerlingen;Totaal leerjaren;"Gemeenten; niet in te delen";2013/'14;2100.0
367;Totaal mannen en vrouwen;Totaal leerlingen;Totaal leerjaren;"Gemeenten; niet in te delen";2014/'15;2100.0
368;Totaal mannen en vrouwen;Totaal leerlingen;Totaal leerjaren;"Gemeenten; niet in te delen";2015/'16;2210.0
369;Totaal mannen en vrouwen;Totaal leerlingen;Totaal leerjaren;"Gemeenten; niet in te delen";2016/'17;2190.0
370;Totaal mannen en vrouwen;Totaal leerlingen;Totaal leerjaren;"Gemeenten; niet in te delen";2017/'18;2140.0
371;Totaal mannen en vrouwen;Totaal leerlingen;Totaal leerjaren;"Gemeenten; niet in te delen";2018/'19;2090.0
372;Totaal mannen en vrouwen;Totaal leerlingen;Totaal leerjaren;"Gemeenten; niet in te delen";2019/'20;2590.0
373;Totaal mannen en vrouwen;Totaal leerlingen;Totaal leerjaren;"Gemeenten; niet in te delen";2020/'21;3140.0
374;Totaal mannen en vrouwen;Totaal leerlingen;Totaal leerjaren;"Gemeenten; niet in te delen";2021/'22;3290.0
375;Totaal mannen en vrouwen;Totaal leerlingen;Totaal leerjaren;"Gemeenten; niet in te delen";2022/'23;4130.0
376;Totaal mannen en vrouwen;Totaal leerlingen;Totaal leerjaren;"Gemeenten; niet in te delen";2023/'24;2900.0
377;Totaal mannen en vrouwen;Totaal leerlingen;Totaal leerjaren;"Gemeenten; niet in te delen";2024/'25;2400.0
378;Totaal mannen en vrouwen;Totaal leerlingen;Leerjaar 1;Nederland;2011/'12;205980.0
379;Totaal mannen en vrouwen;Totaal leerlingen;Leerjaar 1;Nederland;2012/'13;208990.0
380;Totaal mannen en vrouwen;Totaal leerlingen;Leerjaar 1;Nederland;2013/'14;210510.0
381;Totaal mannen en vrouwen;Totaal leerlingen;Leerjaar 1;Nederland;2014/'15;210030.0
382;Totaal mannen en vrouwen;Totaal leerlingen;Leerjaar 1;Nederland;2015/'16;211570.0
383;Totaal mannen en vrouwen;Totaal leerlingen;Leerjaar 1;Nederland;2016/'17;208510.0
384;Totaal mannen en vrouwen;Totaal leerlingen;Leerjaar 1;Nederland;2017/'18;202020.0
385;Totaal mannen en vrouwen;Totaal leerlingen;Leerjaar 1;Nederland;2018/'19;198750.0
386;Totaal mannen en vrouwen;Totaal leerlingen;Leerjaar 1;Nederland;2019/'20;195690.0
387;Totaal mannen en vrouwen;Totaal leerlingen;Leerjaar 1;Nederland;2020/'21;195260.0
388;Totaal mannen en vrouwen;Totaal leerlingen;Leerjaar 1;Nederland;2021/'22;197790.0
389;Totaal mannen en vrouwen;Totaal leerlingen;Leerjaar 1;Nederland;2022/'23;205330.0
390;Totaal mannen en vrouwen;Totaal leerlingen;Leerjaar 1;Nederland;2023/'24;209070.0
391;Totaal mannen en vrouwen;Totaal leerlingen;Leerjaar 1;Nederland;2024/'25;204120.0
392;Totaal mannen en vrouwen;Totaal leerlingen;Leerjaar 1;Noord-Nederland (LD);2011/'12;21710.0
393;Totaal mannen en vrouwen;Totaal leerlingen;Leerjaar 1;Noord-Nederland (LD);2012/'13;21930.0
394;Totaal mannen en vrouwen;Totaal leerlingen;Leerjaar 1;Noord-Nederland (LD);2013/'14;21870.0
395;Totaal mannen en vrouwen;Totaal leerlingen;Leerjaar 1;Noord-Nederland (LD);2014/'15;21990.0
396;Totaal mannen en vrouwen;Totaal leerlingen;Leerjaar 1;Noord-Nederland (LD);2015/'16;22270.0
397;Totaal mannen en vrouwen;Totaal leerlingen;Leerjaar 1;Noord-Nederland (LD);2016/'17;21470.0
398;Totaal mannen en vrouwen;Totaal leerlingen;Leerjaar 1;Noord-Nederland (LD);2017/'18;20740.0
399;Totaal mannen en vrouwen;Totaal leerlingen;Leerjaar 1;Noord-Nederland (LD);2018/'19;20060.0
400;Totaal mannen en vrouwen;Totaal leerlingen;Leerjaar 1;Noord-Nederland (LD);2019/'20;19670.0
401;Totaal mannen en vrouwen;Totaal leerlingen;Leerjaar 1;Noord-Nederland (LD);2020/'21;19140.0
402;Totaal mannen en vrouwen;Totaal leerlingen;Leerjaar 1;Noord-Nederland (LD);2021/'22;19490.0
403;Totaal mannen en vrouwen;Totaal leerlingen;Leerjaar 1;Noord-Nederland (LD);2022/'23;20260.0
404;Totaal mannen en vrouwen;Totaal leerlingen;Leerjaar 1;Noord-Nederland (LD);2023/'24;20890.0
405;Totaal mannen en vrouwen;Totaal leerlingen;Leerjaar 1;Noord-Nederland (LD);2024/'25;20340.0
406;Totaal mannen en vrouwen;Totaal leerlingen;Leerjaar 1;Oost-Nederland (LD);2011/'12;46530.0
407;Totaal mannen en vrouwen;Totaal leerlingen;Leerjaar 1;Oost-Nederland (LD);2012/'13;47280.0
408;Totaal mannen en vrouwen;Totaal leerlingen;Leerjaar 1;Oost-Nederland (LD);2013/'14;48170.0
409;Totaal mannen en vrouwen;Totaal leerlingen;Leerjaar 1;Oost-Nederland (LD);2014/'15;47800.0
410;Totaal mannen en vrouwen;Totaal leerlingen;Leerjaar 1;Oost-Nederland (LD);2015/'16;48650.0
411;Totaal mannen en vrouwen;Totaal leerlingen;Leerjaar 1;Oost-Nederland (LD);2016/'17;47280.0
412;Totaal mannen en vrouwen;Totaal leerlingen;Leerjaar 1;Oost-Nederland (LD);2017/'18;45780.0
413;Totaal mannen en vrouwen;Totaal leerlingen;Leerjaar 1;Oost-Nederland (LD);2018/'19;44920.0
414;Totaal mannen en vrouwen;Totaal leerlingen;Leerjaar 1;Oost-Nederland (LD);2019/'20;43790.0
415;Totaal mannen en vrouwen;Totaal leerlingen;Leerjaar 1;Oost-Nederland (LD);2020/'21;42980.0
416;Totaal mannen en vrouwen;Totaal leerlingen;Leerjaar 1;Oost-Nederland (LD);2021/'22;43810.0
417;Totaal mannen en vrouwen;Totaal leerlingen;Leerjaar 1;Oost-Nederland (LD);2022/'23;45020.0
418;Totaal mannen en vrouwen;Totaal leerlingen;Leerjaar 1;Oost-Nederland (LD);2023/'24;45630.0
419;Totaal mannen en vrouwen;Totaal leerlingen;Leerjaar 1;Oost-Nederland (LD);2024/'25;44260.0
420;Totaal mannen en vrouwen;Totaal leerlingen;Leerjaar 1;West-Nederland (LD);2011/'12;94950.0
421;Totaal mannen en vrouwen;Totaal leerlingen;Leerjaar 1;West-Nederland (LD);2012/'13;96510.0
422;Totaal mannen en vrouwen;Totaal leerlingen;Leerjaar 1;West-Nederland (LD);2013/'14;97150.0
423;Totaal mannen en vrouwen;Totaal leerlingen;Leerjaar 1;West-Nederland (LD);2014/'15;97210.0
424;Totaal mannen en vrouwen;Totaal leerlingen;Leerjaar 1;West-Nederland (LD);2015/'16;97550.0
425;Totaal mannen en vrouwen;Totaal leerlingen;Leerjaar 1;West-Nederland (LD);2016/'17;97160.0
426;Totaal mannen en vrouwen;Totaal leerlingen;Leerjaar 1;West-Nederland (LD);2017/'18;94950.0
427;Totaal mannen en vrouwen;Totaal leerlingen;Leerjaar 1;West-Nederland (LD);2018/'19;94310.0
428;Totaal mannen en vrouwen;Totaal leerlingen;Leerjaar 1;West-Nederland (LD);2019/'20;93360.0
429;Totaal mannen en vrouwen;Totaal leerlingen;Leerjaar 1;West-Nederland (LD);2020/'21;93740.0
430;Totaal mannen en vrouwen;Totaal leerlingen;Leerjaar 1;West-Nederland (LD);2021/'22;94750.0
431;Totaal mannen en vrouwen;Totaal leerlingen;Leerjaar 1;West-Nederland (LD);2022/'23;98520.0
432;Totaal mannen en vrouwen;Totaal leerlingen;Leerjaar 1;West-Nederland (LD);2023/'24;100300.0
433;Totaal mannen en vrouwen;Totaal leerlingen;Leerjaar 1;West-Nederland (LD);2024/'25;98610.0
434;Totaal mannen en vrouwen;Totaal leerlingen;Leerjaar 1;Zuid-Nederland (LD);2011/'12;42400.0
435;Totaal mannen en vrouwen;Totaal leerlingen;Leerjaar 1;Zuid-Nederland (LD);2012/'13;42800.0
436;Totaal mannen en vrouwen;Totaal leerlingen;Leerjaar 1;Zuid-Nederland (LD);2013/'14;42910.0
437;Totaal mannen en vrouwen;Totaal leerlingen;Leerjaar 1;Zuid-Nederland (LD);2014/'15;42600.0
438;Totaal mannen en vrouwen;Totaal leerlingen;Leerjaar 1;Zuid-Nederland (LD);2015/'16;42650.0
439;Totaal mannen en vrouwen;Totaal leerlingen;Leerjaar 1;Zuid-Nederland (LD);2016/'17;42140.0
440;Totaal mannen en vrouwen;Totaal leerlingen;Leerjaar 1;Zuid-Nederland (LD);2017/'18;40110.0
441;Totaal mannen en vrouwen;Totaal leerlingen;Leerjaar 1;Zuid-Nederland (LD);2018/'19;39030.0
442;Totaal mannen en vrouwen;Totaal leerlingen;Leerjaar 1;Zuid-Nederland (LD);2019/'20;38120.0
443;Totaal mannen en vrouwen;Totaal leerlingen;Leerjaar 1;Zuid-Nederland (LD);2020/'21;38280.0
444;Totaal mannen en vrouwen;Totaal leerlingen;Leerjaar 1;Zuid-Nederland (LD);2021/'22;38580.0
445;Totaal mannen en vrouwen;Totaal leerlingen;Leerjaar 1;Zuid-Nederland (LD);2022/'23;39690.0
446;Totaal mannen en vrouwen;Totaal leerlingen;Leerjaar 1;Zuid-Nederland (LD);2023/'24;41350.0
447;Totaal mannen en vrouwen;Totaal leerlingen;Leerjaar 1;Zuid-Nederland (LD);2024/'25;40380.0
448;Totaal mannen en vrouwen;Totaal leerlingen;Leerjaar 1;Niet in te delen (LD);2011/'12;390.0
449;Totaal mannen en vrouwen;Totaal leerlingen;Leerjaar 1;Niet in te delen (LD);2012/'13;470.0
450;Totaal mannen en vrouwen;Totaal leerlingen;Leerjaar 1;Niet in te delen (LD);2013/'14;410.0
451;Totaal mannen en vrouwen;Totaal leerlingen;Leerjaar 1;Niet in te delen (LD);2014/'15;440.0
452;Totaal mannen en vrouwen;Totaal leerlingen;Leerjaar 1;Niet in te delen (LD);2015/'16;450.0
453;Totaal mannen en vrouwen;Totaal leerlingen;Leerjaar 1;Niet in te delen (LD);2016/'17;470.0
454;Totaal mannen en vrouwen;Totaal leerlingen;Leerjaar 1;Niet in te delen (LD);2017/'18;440.0
