ID;LandVanUiteindelijkeZeggenschap;KenmerkenBedrijf;HoogstbehaaldOnderwijsniveau;KenmerkenBaanEnWerknemer;Perioden;BanenVanWerknemers_1;Arbeidsvolume_2
252;Totaal binnen- en buitenland;Totaal;100 Laag onderwijsniveau;Nationaliteit: Indiaas;2010;;
253;Totaal binnen- en buitenland;Totaal;100 Laag onderwijsniveau;Nationaliteit: Indiaas;2011;;
254;Totaal binnen- en buitenland;Totaal;100 Laag onderwijsniveau;Nationaliteit: Indiaas;2012;;
255;Totaal binnen- en buitenland;Totaal;100 Laag onderwijsniveau;Nationaliteit: Indiaas;2013;;
256;Totaal binnen- en buitenland;Totaal;100 Laag onderwijsniveau;Nationaliteit: Indiaas;2014;;
257;Totaal binnen- en buitenland;Totaal;100 Laag onderwijsniveau;Nationaliteit: Indiaas;2015;;
258;Totaal binnen- en buitenland;Totaal;100 Laag onderwijsniveau;Nationaliteit: Indiaas;2016;;
259;Totaal binnen- en buitenland;Totaal;100 Laag onderwijsniveau;Nationaliteit: overige nationaliteiten;2010;;
260;Totaal binnen- en buitenland;Totaal;100 Laag onderwijsniveau;Nationaliteit: overige nationaliteiten;2011;;
261;Totaal binnen- en buitenland;Totaal;100 Laag onderwijsniveau;Nationaliteit: overige nationaliteiten;2012;;
262;Totaal binnen- en buitenland;Totaal;100 Laag onderwijsniveau;Nationaliteit: overige nationaliteiten;2013;;
263;Totaal binnen- en buitenland;Totaal;100 Laag onderwijsniveau;Nationaliteit: overige nationaliteiten;2014;;
264;Totaal binnen- en buitenland;Totaal;100 Laag onderwijsniveau;Nationaliteit: overige nationaliteiten;2015;;
265;Totaal binnen- en buitenland;Totaal;100 Laag onderwijsniveau;Nationaliteit: overige nationaliteiten;2016;;
266;Totaal binnen- en buitenland;Totaal;200 Middelbaar onderwijsniveau;Totaal;2010;;
267;Totaal binnen- en buitenland;Totaal;200 Middelbaar onderwijsniveau;Totaal;2011;;
268;Totaal binnen- en buitenland;Totaal;200 Middelbaar onderwijsniveau;Totaal;2012;;
269;Totaal binnen- en buitenland;Totaal;200 Middelbaar onderwijsniveau;Totaal;2013;3596.0;2679.0
270;Totaal binnen- en buitenland;Totaal;200 Middelbaar onderwijsniveau;Totaal;2014;3587.0;2670.0
271;Totaal binnen- en buitenland;Totaal;200 Middelbaar onderwijsniveau;Totaal;2015;3617.0;2691.0
272;Totaal binnen- en buitenland;Totaal;200 Middelbaar onderwijsniveau;Totaal;2016;3693.0;2761.0
273;Totaal binnen- en buitenland;Totaal;200 Middelbaar onderwijsniveau;Contractsoort: bepaalde tijd;2010;;
274;Totaal binnen- en buitenland;Totaal;200 Middelbaar onderwijsniveau;Contractsoort: bepaalde tijd;2011;;
275;Totaal binnen- en buitenland;Totaal;200 Middelbaar onderwijsniveau;Contractsoort: bepaalde tijd;2012;;
276;Totaal binnen- en buitenland;Totaal;200 Middelbaar onderwijsniveau;Contractsoort: bepaalde tijd;2013;1141.0;726.0
277;Totaal binnen- en buitenland;Totaal;200 Middelbaar onderwijsniveau;Contractsoort: bepaalde tijd;2014;1181.0;754.0
278;Totaal binnen- en buitenland;Totaal;200 Middelbaar onderwijsniveau;Contractsoort: bepaalde tijd;2015;1260.0;806.0
279;Totaal binnen- en buitenland;Totaal;200 Middelbaar onderwijsniveau;Contractsoort: bepaalde tijd;2016;1345.0;871.0
280;Totaal binnen- en buitenland;Totaal;200 Middelbaar onderwijsniveau;Contractsoort: onbepaalde tijd;2010;;
281;Totaal binnen- en buitenland;Totaal;200 Middelbaar onderwijsniveau;Contractsoort: onbepaalde tijd;2011;;
282;Totaal binnen- en buitenland;Totaal;200 Middelbaar onderwijsniveau;Contractsoort: onbepaalde tijd;2012;;
283;Totaal binnen- en buitenland;Totaal;200 Middelbaar onderwijsniveau;Contractsoort: onbepaalde tijd;2013;2351.0;1856.0
284;Totaal binnen- en buitenland;Totaal;200 Middelbaar onderwijsniveau;Contractsoort: onbepaalde tijd;2014;2296.0;1816.0
285;Totaal binnen- en buitenland;Totaal;200 Middelbaar onderwijsniveau;Contractsoort: onbepaalde tijd;2015;2246.0;1783.0
286;Totaal binnen- en buitenland;Totaal;200 Middelbaar onderwijsniveau;Contractsoort: onbepaalde tijd;2016;2234.0;1785.0
287;Totaal binnen- en buitenland;Totaal;200 Middelbaar onderwijsniveau;Contractsoort: niet van toepassing;2010;;
288;Totaal binnen- en buitenland;Totaal;200 Middelbaar onderwijsniveau;Contractsoort: niet van toepassing;2011;;
289;Totaal binnen- en buitenland;Totaal;200 Middelbaar onderwijsniveau;Contractsoort: niet van toepassing;2012;;
290;Totaal binnen- en buitenland;Totaal;200 Middelbaar onderwijsniveau;Contractsoort: niet van toepassing;2013;86.0;75.0
291;Totaal binnen- en buitenland;Totaal;200 Middelbaar onderwijsniveau;Contractsoort: niet van toepassing;2014;84.0;73.0
292;Totaal binnen- en buitenland;Totaal;200 Middelbaar onderwijsniveau;Contractsoort: niet van toepassing;2015;85.0;74.0
293;Totaal binnen- en buitenland;Totaal;200 Middelbaar onderwijsniveau;Contractsoort: niet van toepassing;2016;87.0;75.0
294;Totaal binnen- en buitenland;Totaal;200 Middelbaar onderwijsniveau;Geslacht: mannen;2010;;
295;Totaal binnen- en buitenland;Totaal;200 Middelbaar onderwijsniveau;Geslacht: mannen;2011;;
296;Totaal binnen- en buitenland;Totaal;200 Middelbaar onderwijsniveau;Geslacht: mannen;2012;;
297;Totaal binnen- en buitenland;Totaal;200 Middelbaar onderwijsniveau;Geslacht: mannen;2013;1875.0;1583.0
298;Totaal binnen- en buitenland;Totaal;200 Middelbaar onderwijsniveau;Geslacht: mannen;2014;1877.0;1580.0
299;Totaal binnen- en buitenland;Totaal;200 Middelbaar onderwijsniveau;Geslacht: mannen;2015;1893.0;1591.0
300;Totaal binnen- en buitenland;Totaal;200 Middelbaar onderwijsniveau;Geslacht: mannen;2016;1944.0;1637.0
301;Totaal binnen- en buitenland;Totaal;200 Middelbaar onderwijsniveau;Geslacht: vrouwen;2010;;
302;Totaal binnen- en buitenland;Totaal;200 Middelbaar onderwijsniveau;Geslacht: vrouwen;2011;;
303;Totaal binnen- en buitenland;Totaal;200 Middelbaar onderwijsniveau;Geslacht: vrouwen;2012;;
304;Totaal binnen- en buitenland;Totaal;200 Middelbaar onderwijsniveau;Geslacht: vrouwen;2013;1721.0;1095.0
305;Totaal binnen- en buitenland;Totaal;200 Middelbaar onderwijsniveau;Geslacht: vrouwen;2014;1710.0;1090.0
306;Totaal binnen- en buitenland;Totaal;200 Middelbaar onderwijsniveau;Geslacht: vrouwen;2015;1723.0;1100.0
307;Totaal binnen- en buitenland;Totaal;200 Middelbaar onderwijsniveau;Geslacht: vrouwen;2016;1749.0;1126.0
308;Totaal binnen- en buitenland;Totaal;200 Middelbaar onderwijsniveau;Leeftijd: 15 tot 35 jaar;2010;;
309;Totaal binnen- en buitenland;Totaal;200 Middelbaar onderwijsniveau;Leeftijd: 15 tot 35 jaar;2011;;
310;Totaal binnen- en buitenland;Totaal;200 Middelbaar onderwijsniveau;Leeftijd: 15 tot 35 jaar;2012;;
311;Totaal binnen- en buitenland;Totaal;200 Middelbaar onderwijsniveau;Leeftijd: 15 tot 35 jaar;2013;1436.0;968.0
312;Totaal binnen- en buitenland;Totaal;200 Middelbaar onderwijsniveau;Leeftijd: 15 tot 35 jaar;2014;1437.0;964.0
313;Totaal binnen- en buitenland;Totaal;200 Middelbaar onderwijsniveau;Leeftijd: 15 tot 35 jaar;2015;1455.0;973.0
314;Totaal binnen- en buitenland;Totaal;200 Middelbaar onderwijsniveau;Leeftijd: 15 tot 35 jaar;2016;1501.0;1011.0
315;Totaal binnen- en buitenland;Totaal;200 Middelbaar onderwijsniveau;Leeftijd: 35 tot 55 jaar;2010;;
316;Totaal binnen- en buitenland;Totaal;200 Middelbaar onderwijsniveau;Leeftijd: 35 tot 55 jaar;2011;;
317;Totaal binnen- en buitenland;Totaal;200 Middelbaar onderwijsniveau;Leeftijd: 35 tot 55 jaar;2012;;
318;Totaal binnen- en buitenland;Totaal;200 Middelbaar onderwijsniveau;Leeftijd: 35 tot 55 jaar;2013;1611.0;1288.0
319;Totaal binnen- en buitenland;Totaal;200 Middelbaar onderwijsniveau;Leeftijd: 35 tot 55 jaar;2014;1573.0;1259.0
320;Totaal binnen- en buitenland;Totaal;200 Middelbaar onderwijsniveau;Leeftijd: 35 tot 55 jaar;2015;1557.0;1248.0
321;Totaal binnen- en buitenland;Totaal;200 Middelbaar onderwijsniveau;Leeftijd: 35 tot 55 jaar;2016;1545.0;1244.0
322;Totaal binnen- en buitenland;Totaal;200 Middelbaar onderwijsniveau;Leeftijd: 55 jaar of ouder;2010;;
323;Totaal binnen- en buitenland;Totaal;200 Middelbaar onderwijsniveau;Leeftijd: 55 jaar of ouder;2011;;
324;Totaal binnen- en buitenland;Totaal;200 Middelbaar onderwijsniveau;Leeftijd: 55 jaar of ouder;2012;;
325;Totaal binnen- en buitenland;Totaal;200 Middelbaar onderwijsniveau;Leeftijd: 55 jaar of ouder;2013;527.0;399.0
326;Totaal binnen- en buitenland;Totaal;200 Middelbaar onderwijsniveau;Leeftijd: 55 jaar of ouder;2014;551.0;420.0
327;Totaal binnen- en buitenland;Totaal;200 Middelbaar onderwijsniveau;Leeftijd: 55 jaar of ouder;2015;579.0;442.0
328;Totaal binnen- en buitenland;Totaal;200 Middelbaar onderwijsniveau;Leeftijd: 55 jaar of ouder;2016;618.0;473.0
329;Totaal binnen- en buitenland;Totaal;200 Middelbaar onderwijsniveau;Loon: laag (bij laagste 30 procent);2010;;
330;Totaal binnen- en buitenland;Totaal;200 Middelbaar onderwijsniveau;Loon: laag (bij laagste 30 procent);2011;;
331;Totaal binnen- en buitenland;Totaal;200 Middelbaar onderwijsniveau;Loon: laag (bij laagste 30 procent);2012;;
332;Totaal binnen- en buitenland;Totaal;200 Middelbaar onderwijsniveau;Loon: laag (bij laagste 30 procent);2013;424.0;201.0
333;Totaal binnen- en buitenland;Totaal;200 Middelbaar onderwijsniveau;Loon: laag (bij laagste 30 procent);2014;414.0;197.0
334;Totaal binnen- en buitenland;Totaal;200 Middelbaar onderwijsniveau;Loon: laag (bij laagste 30 procent);2015;406.0;195.0
335;Totaal binnen- en buitenland;Totaal;200 Middelbaar onderwijsniveau;Loon: laag (bij laagste 30 procent);2016;397.0;188.0
336;Totaal binnen- en buitenland;Totaal;200 Middelbaar onderwijsniveau;Loon: midden;2010;;
337;Totaal binnen- en buitenland;Totaal;200 Middelbaar onderwijsniveau;Loon: midden;2011;;
338;Totaal binnen- en buitenland;Totaal;200 Middelbaar onderwijsniveau;Loon: midden;2012;;
339;Totaal binnen- en buitenland;Totaal;200 Middelbaar onderwijsniveau;Loon: midden;2013;2462.0;1807.0
340;Totaal binnen- en buitenland;Totaal;200 Middelbaar onderwijsniveau;Loon: midden;2014;2449.0;1789.0
341;Totaal binnen- en buitenland;Totaal;200 Middelbaar onderwijsniveau;Loon: midden;2015;2468.0;1793.0
342;Totaal binnen- en buitenland;Totaal;200 Middelbaar onderwijsniveau;Loon: midden;2016;2530.0;1844.0
343;Totaal binnen- en buitenland;Totaal;200 Middelbaar onderwijsniveau;Loon: hoog (bij hoogste 20 procent);2010;;
344;Totaal binnen- en buitenland;Totaal;200 Middelbaar onderwijsniveau;Loon: hoog (bij hoogste 20 procent);2011;;
345;Totaal binnen- en buitenland;Totaal;200 Middelbaar onderwijsniveau;Loon: hoog (bij hoogste 20 procent);2012;;
346;Totaal binnen- en buitenland;Totaal;200 Middelbaar onderwijsniveau;Loon: hoog (bij hoogste 20 procent);2013;639.0;567.0
347;Totaal binnen- en buitenland;Totaal;200 Middelbaar onderwijsniveau;Loon: hoog (bij hoogste 20 procent);2014;637.0;564.0
348;Totaal binnen- en buitenland;Totaal;200 Middelbaar onderwijsniveau;Loon: hoog (bij hoogste 20 procent);2015;651.0;577.0
349;Totaal binnen- en buitenland;Totaal;200 Middelbaar onderwijsniveau;Loon: hoog (bij hoogste 20 procent);2016;674.0;601.0
350;Totaal binnen- en buitenland;Totaal;200 Middelbaar onderwijsniveau;Nationaliteit: Nederlands;2010;;
351;Totaal binnen- en buitenland;Totaal;200 Middelbaar onderwijsniveau;Nationaliteit: Nederlands;2011;;
352;Totaal binnen- en buitenland;Totaal;200 Middelbaar onderwijsniveau;Nationaliteit: Nederlands;2012;;
353;Totaal binnen- en buitenland;Totaal;200 Middelbaar onderwijsniveau;Nationaliteit: Nederlands;2013;3428.0;2545.0
354;Totaal binnen- en buitenland;Totaal;200 Middelbaar onderwijsniveau;Nationaliteit: Nederlands;2014;3412.0;2529.0
355;Totaal binnen- en buitenland;Totaal;200 Middelbaar onderwijsniveau;Nationaliteit: Nederlands;2015;3433.0;2542.0
356;Totaal binnen- en buitenland;Totaal;200 Middelbaar onderwijsniveau;Nationaliteit: Nederlands;2016;3483.0;2590.0
357;Totaal binnen- en buitenland;Totaal;200 Middelbaar onderwijsniveau;Nationaliteit: Belgisch;2010;;
358;Totaal binnen- en buitenland;Totaal;200 Middelbaar onderwijsniveau;Nationaliteit: Belgisch;2011;;
359;Totaal binnen- en buitenland;Totaal;200 Middelbaar onderwijsniveau;Nationaliteit: Belgisch;2012;;
360;Totaal binnen- en buitenland;Totaal;200 Middelbaar onderwijsniveau;Nationaliteit: Belgisch;2013;;
361;Totaal binnen- en buitenland;Totaal;200 Middelbaar onderwijsniveau;Nationaliteit: Belgisch;2014;;
362;Totaal binnen- en buitenland;Totaal;200 Middelbaar onderwijsniveau;Nationaliteit: Belgisch;2015;;
363;Totaal binnen- en buitenland;Totaal;200 Middelbaar onderwijsniveau;Nationaliteit: Belgisch;2016;;
364;Totaal binnen- en buitenland;Totaal;200 Middelbaar onderwijsniveau;Nationaliteit: Brits;2010;;
365;Totaal binnen- en buitenland;Totaal;200 Middelbaar onderwijsniveau;Nationaliteit: Brits;2011;;
366;Totaal binnen- en buitenland;Totaal;200 Middelbaar onderwijsniveau;Nationaliteit: Brits;2012;;
367;Totaal binnen- en buitenland;Totaal;200 Middelbaar onderwijsniveau;Nationaliteit: Brits;2013;;
368;Totaal binnen- en buitenland;Totaal;200 Middelbaar onderwijsniveau;Nationaliteit: Brits;2014;;
369;Totaal binnen- en buitenland;Totaal;200 Middelbaar onderwijsniveau;Nationaliteit: Brits;2015;;
370;Totaal binnen- en buitenland;Totaal;200 Middelbaar onderwijsniveau;Nationaliteit: Brits;2016;;
371;Totaal binnen- en buitenland;Totaal;200 Middelbaar onderwijsniveau;Nationaliteit: Duits;2010;;
372;Totaal binnen- en buitenland;Totaal;200 Middelbaar onderwijsniveau;Nationaliteit: Duits;2011;;
373;Totaal binnen- en buitenland;Totaal;200 Middelbaar onderwijsniveau;Nationaliteit: Duits;2012;;
374;Totaal binnen- en buitenland;Totaal;200 Middelbaar onderwijsniveau;Nationaliteit: Duits;2013;;
375;Totaal binnen- en buitenland;Totaal;200 Middelbaar onderwijsniveau;Nationaliteit: Duits;2014;;
376;Totaal binnen- en buitenland;Totaal;200 Middelbaar onderwijsniveau;Nationaliteit: Duits;2015;;
377;Totaal binnen- en buitenland;Totaal;200 Middelbaar onderwijsniveau;Nationaliteit: Duits;2016;;
378;Totaal binnen- en buitenland;Totaal;200 Middelbaar onderwijsniveau;Nationaliteit: Pools;2010;;
379;Totaal binnen- en buitenland;Totaal;200 Middelbaar onderwijsniveau;Nationaliteit: Pools;2011;;
380;Totaal binnen- en buitenland;Totaal;200 Middelbaar onderwijsniveau;Nationaliteit: Pools;2012;;
381;Totaal binnen- en buitenland;Totaal;200 Middelbaar onderwijsniveau;Nationaliteit: Pools;2013;;
382;Totaal binnen- en buitenland;Totaal;200 Middelbaar onderwijsniveau;Nationaliteit: Pools;2014;;
383;Totaal binnen- en buitenland;Totaal;200 Middelbaar onderwijsniveau;Nationaliteit: Pools;2015;;
384;Totaal binnen- en buitenland;Totaal;200 Middelbaar onderwijsniveau;Nationaliteit: Pools;2016;;
385;Totaal binnen- en buitenland;Totaal;200 Middelbaar onderwijsniveau;Nationaliteit: Indiaas;2010;;
386;Totaal binnen- en buitenland;Totaal;200 Middelbaar onderwijsniveau;Nationaliteit: Indiaas;2011;;
387;Totaal binnen- en buitenland;Totaal;200 Middelbaar onderwijsniveau;Nationaliteit: Indiaas;2012;;
388;Totaal binnen- en buitenland;Totaal;200 Middelbaar onderwijsniveau;Nationaliteit: Indiaas;2013;;
389;Totaal binnen- en buitenland;Totaal;200 Middelbaar onderwijsniveau;Nationaliteit: Indiaas;2014;;
390;Totaal binnen- en buitenland;Totaal;200 Middelbaar onderwijsniveau;Nationaliteit: Indiaas;2015;;
391;Totaal binnen- en buitenland;Totaal;200 Middelbaar onderwijsniveau;Nationaliteit: Indiaas;2016;;
392;Totaal binnen- en buitenland;Totaal;200 Middelbaar onderwijsniveau;Nationaliteit: overige nationaliteiten;2010;;
393;Totaal binnen- en buitenland;Totaal;200 Middelbaar onderwijsniveau;Nationaliteit: overige nationaliteiten;2011;;
394;Totaal binnen- en buitenland;Totaal;200 Middelbaar onderwijsniveau;Nationaliteit: overige nationaliteiten;2012;;
395;Totaal binnen- en buitenland;Totaal;200 Middelbaar onderwijsniveau;Nationaliteit: overige nationaliteiten;2013;;
396;Totaal binnen- en buitenland;Totaal;200 Middelbaar onderwijsniveau;Nationaliteit: overige nationaliteiten;2014;;
397;Totaal binnen- en buitenland;Totaal;200 Middelbaar onderwijsniveau;Nationaliteit: overige nationaliteiten;2015;;
398;Totaal binnen- en buitenland;Totaal;200 Middelbaar onderwijsniveau;Nationaliteit: overige nationaliteiten;2016;;
399;Totaal binnen- en buitenland;Totaal;300 Hoog onderwijsniveau;Totaal;2010;;
400;Totaal binnen- en buitenland;Totaal;300 Hoog onderwijsniveau;Totaal;2011;;
401;Totaal binnen- en buitenland;Totaal;300 Hoog onderwijsniveau;Totaal;2012;;
402;Totaal binnen- en buitenland;Totaal;300 Hoog onderwijsniveau;Totaal;2013;2285.0;1702.0
403;Totaal binnen- en buitenland;Totaal;300 Hoog onderwijsniveau;Totaal;2014;2295.0;1709.0
404;Totaal binnen- en buitenland;Totaal;300 Hoog onderwijsniveau;Totaal;2015;2361.0;1757.0
405;Totaal binnen- en buitenland;Totaal;300 Hoog onderwijsniveau;Totaal;2016;2351.0;1758.0
406;Totaal binnen- en buitenland;Totaal;300 Hoog onderwijsniveau;Contractsoort: bepaalde tijd;2010;;
407;Totaal binnen- en buitenland;Totaal;300 Hoog onderwijsniveau;Contractsoort: bepaalde tijd;2011;;
408;Totaal binnen- en buitenland;Totaal;300 Hoog onderwijsniveau;Contractsoort: bepaalde tijd;2012;;
409;Totaal binnen- en buitenland;Totaal;300 Hoog onderwijsniveau;Contractsoort: bepaalde tijd;2013;595.0;379.0
410;Totaal binnen- en buitenland;Totaal;300 Hoog onderwijsniveau;Contractsoort: bepaalde tijd;2014;617.0;394.0
411;Totaal binnen- en buitenland;Totaal;300 Hoog onderwijsniveau;Contractsoort: bepaalde tijd;2015;674.0;431.0
412;Totaal binnen- en buitenland;Totaal;300 Hoog onderwijsniveau;Contractsoort: bepaalde tijd;2016;695.0;450.0
413;Totaal binnen- en buitenland;Totaal;300 Hoog onderwijsniveau;Contractsoort: onbepaalde tijd;2010;;
414;Totaal binnen- en buitenland;Totaal;300 Hoog onderwijsniveau;Contractsoort: onbepaalde tijd;2011;;
415;Totaal binnen- en buitenland;Totaal;300 Hoog onderwijsniveau;Contractsoort: onbepaalde tijd;2012;;
416;Totaal binnen- en buitenland;Totaal;300 Hoog onderwijsniveau;Contractsoort: onbepaalde tijd;2013;1645.0;1299.0
417;Totaal binnen- en buitenland;Totaal;300 Hoog onderwijsniveau;Contractsoort: onbepaalde tijd;2014;1637.0;1295.0
418;Totaal binnen- en buitenland;Totaal;300 Hoog onderwijsniveau;Contractsoort: onbepaalde tijd;2015;1648.0;1308.0
419;Totaal binnen- en buitenland;Totaal;300 Hoog onderwijsniveau;Contractsoort: onbepaalde tijd;2016;1621.0;1295.0
420;Totaal binnen- en buitenland;Totaal;300 Hoog onderwijsniveau;Contractsoort: niet van toepassing;2010;;
421;Totaal binnen- en buitenland;Totaal;300 Hoog onderwijsniveau;Contractsoort: niet van toepassing;2011;;
422;Totaal binnen- en buitenland;Totaal;300 Hoog onderwijsniveau;Contractsoort: niet van toepassing;2012;;
423;Totaal binnen- en buitenland;Totaal;300 Hoog onderwijsniveau;Contractsoort: niet van toepassing;2013;102.0;89.0
424;Totaal binnen- en buitenland;Totaal;300 Hoog onderwijsniveau;Contractsoort: niet van toepassing;2014;105.0;91.0
425;Totaal binnen- en buitenland;Totaal;300 Hoog onderwijsniveau;Contractsoort: niet van toepassing;2015;112.0;97.0
426;Totaal binnen- en buitenland;Totaal;300 Hoog onderwijsniveau;Contractsoort: niet van toepassing;2016;115.0;100.0
427;Totaal binnen- en buitenland;Totaal;300 Hoog onderwijsniveau;Geslacht: mannen;2010;;
428;Totaal binnen- en buitenland;Totaal;300 Hoog onderwijsniveau;Geslacht: mannen;2011;;
429;Totaal binnen- en buitenland;Totaal;300 Hoog onderwijsniveau;Geslacht: mannen;2012;;
430;Totaal binnen- en buitenland;Totaal;300 Hoog onderwijsniveau;Geslacht: mannen;2013;1164.0;982.0
431;Totaal binnen- en buitenland;Totaal;300 Hoog onderwijsniveau;Geslacht: mannen;2014;1158.0;975.0
432;Totaal binnen- en buitenland;Totaal;300 Hoog onderwijsniveau;Geslacht: mannen;2015;1191.0;1001.0
433;Totaal binnen- en buitenland;Totaal;300 Hoog onderwijsniveau;Geslacht: mannen;2016;1176.0;991.0
434;Totaal binnen- en buitenland;Totaal;300 Hoog onderwijsniveau;Geslacht: vrouwen;2010;;
435;Totaal binnen- en buitenland;Totaal;300 Hoog onderwijsniveau;Geslacht: vrouwen;2011;;
436;Totaal binnen- en buitenland;Totaal;300 Hoog onderwijsniveau;Geslacht: vrouwen;2012;;
437;Totaal binnen- en buitenland;Totaal;300 Hoog onderwijsniveau;Geslacht: vrouwen;2013;1121.0;713.0
438;Totaal binnen- en buitenland;Totaal;300 Hoog onderwijsniveau;Geslacht: vrouwen;2014;1137.0;725.0
439;Totaal binnen- en buitenland;Totaal;300 Hoog onderwijsniveau;Geslacht: vrouwen;2015;1169.0;746.0
440;Totaal binnen- en buitenland;Totaal;300 Hoog onderwijsniveau;Geslacht: vrouwen;2016;1175.0;756.0
441;Totaal binnen- en buitenland;Totaal;300 Hoog onderwijsniveau;Leeftijd: 15 tot 35 jaar;2010;;
442;Totaal binnen- en buitenland;Totaal;300 Hoog onderwijsniveau;Leeftijd: 15 tot 35 jaar;2011;;
443;Totaal binnen- en buitenland;Totaal;300 Hoog onderwijsniveau;Leeftijd: 15 tot 35 jaar;2012;;
444;Totaal binnen- en buitenland;Totaal;300 Hoog onderwijsniveau;Leeftijd: 15 tot 35 jaar;2013;779.0;525.0
445;Totaal binnen- en buitenland;Totaal;300 Hoog onderwijsniveau;Leeftijd: 15 tot 35 jaar;2014;782.0;524.0
446;Totaal binnen- en buitenland;Totaal;300 Hoog onderwijsniveau;Leeftijd: 15 tot 35 jaar;2015;808.0;540.0
447;Totaal binnen- en buitenland;Totaal;300 Hoog onderwijsniveau;Leeftijd: 15 tot 35 jaar;2016;799.0;538.0
448;Totaal binnen- en buitenland;Totaal;300 Hoog onderwijsniveau;Leeftijd: 35 tot 55 jaar;2010;;
449;Totaal binnen- en buitenland;Totaal;300 Hoog onderwijsniveau;Leeftijd: 35 tot 55 jaar;2011;;
450;Totaal binnen- en buitenland;Totaal;300 Hoog onderwijsniveau;Leeftijd: 35 tot 55 jaar;2012;;
451;Totaal binnen- en buitenland;Totaal;300 Hoog onderwijsniveau;Leeftijd: 35 tot 55 jaar;2013;1157.0;925.0
