ID;Geslacht;Arbeidsduur;Persoonskenmerken;PositieInDeWerkkring;Perioden;WerkzameBeroepsbevolking_1;WerkzameBeroepsbevolkingMetInkomen_2;GemiddeldPersoonlijkPrimairInkomen_3;GemiddeldPersoonlijkInkomen_4;GemiddeldGestandaardiseerdInkomen_5;WerkzameBeroepsbevolkingInkOnbekend_6
201;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Totaal;2022;1851.0;1845.0;31.0;28.5;38.4;6.0
202;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Totaal;2023;1971.0;1962.0;33.3;30.5;40.9;9.0
203;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Totaal;2024;1972.0;;;;;
204;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Werknemer;2013;1665.0;1624.0;23.6;21.6;26.2;40.0
205;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Werknemer;2014;1629.0;1570.0;24.0;21.7;27.3;59.0
206;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Werknemer;2015;1621.0;1566.0;23.5;21.5;27.5;54.0
207;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Werknemer;2016;1613.0;1553.0;23.6;21.6;28.7;60.0
208;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Werknemer;2017;1610.0;1515.0;24.0;21.9;29.7;94.0
209;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Werknemer;2018;1646.0;1569.0;24.5;22.1;30.1;77.0
210;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Werknemer;2019;1652.0;1573.0;25.0;22.6;31.8;79.0
211;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Werknemer;2020;1563.0;1459.0;26.8;23.7;33.1;104.0
212;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Werknemer;2021;1561.0;1555.0;28.2;25.2;35.4;7.0
213;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Werknemer;2022;1603.0;1598.0;29.6;26.3;37.6;5.0
214;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Werknemer;2023;1704.0;1698.0;31.6;27.9;40.0;6.0
215;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Werknemer;2024;1712.0;;;;;
216;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Werknemer met vaste arbeidsrelatie;2013;919.0;901.0;33.8;28.9;26.6;18.0
217;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Werknemer met vaste arbeidsrelatie;2014;883.0;856.0;34.7;29.5;27.7;26.0
218;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Werknemer met vaste arbeidsrelatie;2015;848.0;821.0;34.7;30.0;28.0;27.0
219;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Werknemer met vaste arbeidsrelatie;2016;812.0;785.0;35.5;30.5;29.2;27.0
220;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Werknemer met vaste arbeidsrelatie;2017;804.0;765.0;36.3;31.1;29.9;38.0
221;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Werknemer met vaste arbeidsrelatie;2018;824.0;791.0;36.6;31.4;29.9;32.0
222;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Werknemer met vaste arbeidsrelatie;2019;817.0;782.0;38.2;32.5;32.1;34.0
223;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Werknemer met vaste arbeidsrelatie;2020;827.0;781.0;38.7;33.0;33.0;46.0
224;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Werknemer met vaste arbeidsrelatie;2021;848.0;845.0;41.5;35.8;35.2;2.0
225;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Werknemer met vaste arbeidsrelatie;2022;850.0;848.0;44.1;37.7;37.4;2.0
226;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Werknemer met vaste arbeidsrelatie;2023;897.0;895.0;46.9;39.7;39.9;2.0
227;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Werknemer met vaste arbeidsrelatie;2024;908.0;;;;;
228;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Werknemer met flexibele arbeidsrelatie;2013;746.0;724.0;10.9;12.5;25.6;22.0
229;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Werknemer met flexibele arbeidsrelatie;2014;747.0;714.0;11.2;12.5;26.8;33.0
230;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Werknemer met flexibele arbeidsrelatie;2015;772.0;745.0;11.0;12.2;26.9;27.0
231;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Werknemer met flexibele arbeidsrelatie;2016;801.0;768.0;11.4;12.5;28.1;33.0
232;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Werknemer met flexibele arbeidsrelatie;2017;806.0;750.0;11.5;12.4;29.5;56.0
233;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Werknemer met flexibele arbeidsrelatie;2018;823.0;778.0;12.2;12.7;30.2;45.0
234;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Werknemer met flexibele arbeidsrelatie;2019;836.0;791.0;12.0;12.7;31.6;45.0
235;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Werknemer met flexibele arbeidsrelatie;2020;737.0;678.0;13.0;13.1;33.3;59.0
236;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Werknemer met flexibele arbeidsrelatie;2021;714.0;709.0;12.2;12.7;35.7;4.0
237;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Werknemer met flexibele arbeidsrelatie;2022;753.0;750.0;13.2;13.4;37.9;3.0
238;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Werknemer met flexibele arbeidsrelatie;2023;807.0;803.0;14.6;14.8;40.2;4.0
239;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Werknemer met flexibele arbeidsrelatie;2024;804.0;;;;;
240;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Werknemer tijdelijk, uitzicht op vast;2013;68.0;67.0;23.9;22.5;24.7;1.0
241;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Werknemer tijdelijk, uitzicht op vast;2014;61.0;58.0;25.4;23.8;25.3;3.0
242;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Werknemer tijdelijk, uitzicht op vast;2015;66.0;65.0;23.2;21.9;24.8;2.0
243;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Werknemer tijdelijk, uitzicht op vast;2016;66.0;64.0;26.4;24.6;27.9;2.0
244;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Werknemer tijdelijk, uitzicht op vast;2017;75.0;69.0;25.7;23.7;27.9;6.0
245;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Werknemer tijdelijk, uitzicht op vast;2018;89.0;85.0;26.5;24.2;28.6;4.0
246;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Werknemer tijdelijk, uitzicht op vast;2019;91.0;87.0;24.4;22.6;29.1;4.0
247;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Werknemer tijdelijk, uitzicht op vast;2020;80.0;76.0;26.3;24.1;29.8;5.0
248;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Werknemer tijdelijk, uitzicht op vast;2021;66.0;65.0;28.5;26.0;35.9;1.0
249;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Werknemer tijdelijk, uitzicht op vast;2022;81.0;80.0;30.8;26.8;34.7;0.0
250;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Werknemer tijdelijk, uitzicht op vast;2023;91.0;90.0;33.4;29.0;36.8;1.0
251;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Werknemer tijdelijk, uitzicht op vast;2024;95.0;;;;;
252;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Werknemer tijdelijk >= 1 jaar;2013;60.0;58.0;15.8;15.9;25.5;1.0
253;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Werknemer tijdelijk >= 1 jaar;2014;63.0;60.0;15.6;15.3;25.7;2.0
254;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Werknemer tijdelijk >= 1 jaar;2015;52.0;51.0;12.9;12.9;26.5;1.0
255;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Werknemer tijdelijk >= 1 jaar;2016;53.0;52.0;13.4;13.8;28.2;1.0
256;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Werknemer tijdelijk >= 1 jaar;2017;50.0;46.0;12.7;13.2;29.0;4.0
257;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Werknemer tijdelijk >= 1 jaar;2018;46.0;44.0;12.3;13.1;29.4;2.0
258;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Werknemer tijdelijk >= 1 jaar;2019;45.0;42.0;14.0;14.3;31.6;2.0
259;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Werknemer tijdelijk >= 1 jaar;2020;42.0;39.0;17.7;17.3;33.1;4.0
260;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Werknemer tijdelijk >= 1 jaar;2021;63.0;62.0;16.3;15.6;33.3;1.0
261;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Werknemer tijdelijk >= 1 jaar;2022;68.0;67.0;18.3;17.7;37.3;0.0
262;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Werknemer tijdelijk >= 1 jaar;2023;70.0;70.0;21.1;20.1;37.2;1.0
263;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Werknemer tijdelijk >= 1 jaar;2024;68.0;;;;;
264;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Werknemer tijdelijk < 1 jaar;2013;81.0;79.0;10.0;11.7;24.6;2.0
265;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Werknemer tijdelijk < 1 jaar;2014;72.0;70.0;9.8;11.3;25.8;3.0
266;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Werknemer tijdelijk < 1 jaar;2015;74.0;71.0;8.8;10.6;25.7;3.0
267;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Werknemer tijdelijk < 1 jaar;2016;86.0;82.0;8.5;9.9;27.5;5.0
268;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Werknemer tijdelijk < 1 jaar;2017;85.0;79.0;9.6;10.8;27.5;6.0
269;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Werknemer tijdelijk < 1 jaar;2018;80.0;76.0;9.5;10.0;29.3;4.0
270;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Werknemer tijdelijk < 1 jaar;2019;87.0;82.0;10.3;11.6;28.8;4.0
271;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Werknemer tijdelijk < 1 jaar;2020;75.0;68.0;11.3;12.1;31.6;6.0
272;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Werknemer tijdelijk < 1 jaar;2021;67.0;67.0;10.8;13.1;33.1;0.0
273;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Werknemer tijdelijk < 1 jaar;2022;73.0;72.0;12.4;12.9;36.2;0.0
274;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Werknemer tijdelijk < 1 jaar;2023;79.0;79.0;14.1;14.6;38.1;0.0
275;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Werknemer tijdelijk < 1 jaar;2024;73.0;;;;;
276;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Oproep/-invalkracht;2013;445.0;430.0;6.4;8.5;26.4;15.0
277;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Oproep/-invalkracht;2014;453.0;432.0;6.9;8.6;28.0;22.0
278;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Oproep/-invalkracht;2015;468.0;452.0;6.8;8.4;28.2;17.0
279;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Oproep/-invalkracht;2016;477.0;456.0;6.6;8.4;29.0;21.0
280;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Oproep/-invalkracht;2017;487.0;453.0;6.7;8.3;30.9;34.0
281;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Oproep/-invalkracht;2018;487.0;457.0;6.8;8.2;31.6;30.0
282;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Oproep/-invalkracht;2019;501.0;472.0;7.1;8.6;33.4;29.0
283;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Oproep/-invalkracht;2020;448.0;411.0;7.2;8.2;35.2;36.0
284;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Oproep/-invalkracht;2021;367.0;367.0;6.1;7.3;37.5;1.0
285;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Oproep/-invalkracht;2022;382.0;382.0;6.3;8.0;40.0;1.0
286;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Oproep/-invalkracht;2023;413.0;412.0;6.5;8.3;43.2;1.0
287;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Oproep/-invalkracht;2024;413.0;;;;;
288;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Uitzendkracht;2013;92.0;90.0;20.0;22.2;23.3;2.0
289;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Uitzendkracht;2014;97.0;94.0;20.6;22.3;23.7;3.0
290;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Uitzendkracht;2015;111.0;106.0;22.3;23.4;24.0;5.0
291;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Uitzendkracht;2016;118.0;114.0;23.3;23.3;24.9;4.0
292;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Uitzendkracht;2017;110.0;103.0;24.2;23.9;26.0;6.0
293;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Uitzendkracht;2018;120.0;115.0;24.5;23.8;27.1;5.0
294;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Uitzendkracht;2019;113.0;107.0;24.0;23.2;27.9;6.0
295;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Uitzendkracht;2020;91.0;84.0;28.4;25.9;28.5;7.0
296;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Uitzendkracht;2021;103.0;101.0;25.2;23.9;32.2;2.0
297;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Uitzendkracht;2022;97.0;96.0;27.2;25.4;32.7;1.0
298;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Uitzendkracht;2023;100.0;99.0;31.5;29.4;34.6;1.0
299;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Uitzendkracht;2024;100.0;;;;;
300;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Werknemer flex, contract onbekend;2013;;;;;;
301;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Werknemer flex, contract onbekend;2014;;;;;;
302;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Werknemer flex, contract onbekend;2015;;;;;;
303;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Werknemer flex, contract onbekend;2016;;;;;;
304;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Werknemer flex, contract onbekend;2017;;;;;;
305;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Werknemer flex, contract onbekend;2018;;;;;;
306;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Werknemer flex, contract onbekend;2019;;;;;;
307;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Werknemer flex, contract onbekend;2020;;;;;;
308;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Werknemer flex, contract onbekend;2021;48.0;48.0;6.0;7.0;36.1;0.0
309;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Werknemer flex, contract onbekend;2022;53.0;53.0;5.3;5.9;40.5;0.0
310;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Werknemer flex, contract onbekend;2023;54.0;54.0;6.1;7.6;39.9;0.0
311;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Werknemer flex, contract onbekend;2024;56.0;;;;;
312;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Zelfstandige;2013;218.0;210.0;26.6;27.6;28.0;7.0
313;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Zelfstandige;2014;227.0;219.0;27.6;29.1;31.6;7.0
314;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Zelfstandige;2015;234.0;226.0;26.9;28.6;30.3;8.0
315;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Zelfstandige;2016;236.0;228.0;29.2;30.4;31.8;8.0
316;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Zelfstandige;2017;224.0;213.0;29.7;31.6;32.5;11.0
317;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Zelfstandige;2018;217.0;205.0;32.0;34.0;34.4;13.0
318;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Zelfstandige;2019;215.0;205.0;33.1;33.7;37.0;9.0
319;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Zelfstandige;2020;216.0;204.0;34.8;36.9;38.6;12.0
320;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Zelfstandige;2021;231.0;230.0;38.9;41.1;41.4;0.0
321;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Zelfstandige;2022;248.0;247.0;40.3;42.9;43.7;1.0
322;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Zelfstandige;2023;267.0;264.0;44.4;46.9;46.3;3.0
323;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Zelfstandige;2024;259.0;;;;;
324;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Zzp-eigen arbeid;2013;114.0;110.0;22.2;23.6;26.6;4.0
325;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Zzp-eigen arbeid;2014;119.0;115.0;23.7;25.2;28.2;4.0
326;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Zzp-eigen arbeid;2015;121.0;116.0;23.0;24.7;28.0;5.0
327;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Zzp-eigen arbeid;2016;120.0;117.0;24.0;25.3;29.6;3.0
328;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Zzp-eigen arbeid;2017;123.0;117.0;27.1;28.8;31.0;6.0
329;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Zzp-eigen arbeid;2018;123.0;115.0;28.0;30.1;32.1;8.0
330;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Zzp-eigen arbeid;2019;116.0;111.0;28.8;29.9;34.1;5.0
331;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Zzp-eigen arbeid;2020;116.0;108.0;31.5;33.8;36.0;8.0
332;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Zzp-eigen arbeid;2021;119.0;119.0;31.5;34.0;36.8;0.0
333;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Zzp-eigen arbeid;2022;139.0;138.0;34.9;37.5;40.4;1.0
334;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Zzp-eigen arbeid;2023;155.0;152.0;37.6;40.2;41.8;3.0
335;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Zzp-eigen arbeid;2024;153.0;;;;;
336;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Zzp-producten;2013;43.0;41.0;20.8;23.0;27.1;2.0
337;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Zzp-producten;2014;45.0;44.0;20.5;24.1;28.8;1.0
338;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Zzp-producten;2015;54.0;53.0;26.4;29.7;32.9;1.0
339;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Zzp-producten;2016;55.0;53.0;25.3;27.8;31.7;2.0
340;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Zzp-producten;2017;49.0;47.0;25.1;27.9;32.2;2.0
341;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Zzp-producten;2018;43.0;41.0;25.7;30.3;33.1;2.0
342;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Zzp-producten;2019;41.0;39.0;25.2;27.4;32.1;2.0
343;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Zzp-producten;2020;39.0;37.0;22.9;26.5;34.3;1.0
344;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Zzp-producten;2021;37.0;37.0;31.7;36.5;40.3;0.0
345;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Zzp-producten;2022;44.0;44.0;31.7;35.8;38.0;0.0
346;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Zzp-producten;2023;46.0;45.0;35.3;39.3;42.7;1.0
347;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Zzp-producten;2024;45.0;;;;;
348;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Meewerkend gezinslid;2013;11.0;11.0;;;;0.0
349;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Meewerkend gezinslid;2014;11.0;10.0;;;;0.0
350;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Meewerkend gezinslid;2015;12.0;12.0;;;;0.0
351;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Meewerkend gezinslid;2016;11.0;11.0;;;;1.0
352;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Meewerkend gezinslid;2017;7.0;7.0;;;;1.0
353;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Meewerkend gezinslid;2018;7.0;7.0;;;;0.0
354;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Meewerkend gezinslid;2019;8.0;8.0;;;;0.0
355;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Meewerkend gezinslid;2020;7.0;6.0;;;;0.0
356;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Meewerkend gezinslid;2021;11.0;11.0;;;;0.0
357;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Meewerkend gezinslid;2022;13.0;13.0;;;;0.0
358;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Meewerkend gezinslid;2023;11.0;11.0;;;;0.0
359;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Meewerkend gezinslid;2024;8.0;;;;;
360;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Zelfstandige met personeel;2013;50.0;48.0;43.8;43.0;32.3;1.0
361;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Zelfstandige met personeel;2014;52.0;50.0;45.6;45.2;42.4;2.0
362;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Zelfstandige met personeel;2015;46.0;45.0;41.7;41.7;33.9;1.0
363;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Zelfstandige met personeel;2016;49.0;48.0;49.3;48.5;38.1;2.0
364;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Zelfstandige met personeel;2017;45.0;43.0;43.3;45.2;36.8;2.0
365;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Zelfstandige met personeel;2018;45.0;43.0;51.6;51.1;41.0;2.0
366;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Zelfstandige met personeel;2019;49.0;47.0;52.3;50.4;46.1;2.0
367;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Zelfstandige met personeel;2020;54.0;52.0;50.2;51.1;45.3;2.0
368;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Zelfstandige met personeel;2021;64.0;64.0;60.4;60.8;50.1;0.0
369;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Zelfstandige met personeel;2022;52.0;52.0;67.4;68.3;57.2;0.0
370;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Zelfstandige met personeel;2023;55.0;55.0;76.3;77.0;62.0;0.0
371;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Zelfstandige met personeel;2024;54.0;;;;;
372;Totaal mannen en vrouwen;Totaal;1 Basisonderwijs, vmbo, mbo1;Zelfstandige zonder personeel (zzp);2013;157.0;151.0;21.8;23.4;26.7;5.0
