ID;AlleLeeftijden;Geslacht;RegioS2009;Perioden;TotaleBevolking_1;Autochtoon_2;Totaal1eEn2eGeneratie_3;k_1eGeneratie_4;k_2eGeneratie_5;Totaal1eEn2eGeneratie_6;k_1eGeneratie_7;k_2eGeneratie_8;Regiocode_9
5965;Totaal over alle leeftijden;Mannen en vrouwen;Dongeradeel;2023;24178;21182;1198;649;549;1798;924;874;58
5966;Totaal over alle leeftijden;Mannen en vrouwen;Dongeradeel;2024;24116;21053;1217;672;545;1846;941;905;58
5967;Totaal over alle leeftijden;Mannen en vrouwen;Dongeradeel;2025;24008;20912;1235;679;556;1861;943;918;58
5968;Totaal over alle leeftijden;Mannen en vrouwen;Dongeradeel;2026;23939;20760;1256;688;568;1923;959;964;58
5969;Totaal over alle leeftijden;Mannen en vrouwen;Dongeradeel;2027;23790;20584;1247;687;560;1959;987;972;58
5970;Totaal over alle leeftijden;Mannen en vrouwen;Dongeradeel;2028;23709;20418;1283;717;566;2008;1006;1002;58
5971;Totaal over alle leeftijden;Mannen en vrouwen;Dongeradeel;2029;23614;20236;1313;740;573;2065;1031;1034;58
5972;Totaal over alle leeftijden;Mannen en vrouwen;Dongeradeel;2030;23556;20071;1344;754;590;2141;1074;1067;58
5973;Totaal over alle leeftijden;Mannen en vrouwen;Dongeradeel;2031;23389;19840;1362;772;590;2187;1085;1102;58
5974;Totaal over alle leeftijden;Mannen en vrouwen;Dongeradeel;2032;23237;19631;1370;780;590;2236;1125;1111;58
5975;Totaal over alle leeftijden;Mannen en vrouwen;Dongeradeel;2033;23125;19419;1406;802;604;2300;1148;1152;58
5976;Totaal over alle leeftijden;Mannen en vrouwen;Dongeradeel;2034;23020;19238;1438;826;612;2344;1167;1177;58
5977;Totaal over alle leeftijden;Mannen en vrouwen;Dongeradeel;2035;22909;19091;1428;814;614;2390;1194;1196;58
5978;Totaal over alle leeftijden;Mannen en vrouwen;Dongeradeel;2036;22819;18929;1458;829;629;2432;1205;1227;58
5979;Totaal over alle leeftijden;Mannen en vrouwen;Dongeradeel;2037;22685;18747;1483;859;624;2455;1220;1235;58
5980;Totaal over alle leeftijden;Mannen en vrouwen;Dongeradeel;2038;22619;18622;1489;870;619;2508;1239;1269;58
5981;Totaal over alle leeftijden;Mannen en vrouwen;Dongeradeel;2039;22473;18435;1478;874;604;2560;1271;1289;58
5982;Totaal over alle leeftijden;Mannen en vrouwen;Dongeradeel;2040;22408;18323;1490;875;615;2595;1304;1291;58
5983;Totaal over alle leeftijden;Mannen en vrouwen;Dordrecht;2010;118588;86835;11883;5352;6531;19870;11188;8682;505
5984;Totaal over alle leeftijden;Mannen en vrouwen;Dordrecht;2011;118747;86933;11971;5484;6487;19843;11098;8745;505
5985;Totaal over alle leeftijden;Mannen en vrouwen;Dordrecht;2012;118943;87085;12067;5594;6473;19791;11034;8757;505
5986;Totaal over alle leeftijden;Mannen en vrouwen;Dordrecht;2013;119048;87142;12184;5703;6481;19722;11005;8717;505
5987;Totaal over alle leeftijden;Mannen en vrouwen;Dordrecht;2014;119105;87183;12315;5768;6547;19607;10966;8641;505
5988;Totaal over alle leeftijden;Mannen en vrouwen;Dordrecht;2015;119301;87305;12414;5855;6559;19582;10958;8624;505
5989;Totaal over alle leeftijden;Mannen en vrouwen;Dordrecht;2016;119543;87457;12531;5932;6599;19555;10918;8637;505
5990;Totaal over alle leeftijden;Mannen en vrouwen;Dordrecht;2017;119624;87468;12635;5984;6651;19521;10935;8586;505
5991;Totaal over alle leeftijden;Mannen en vrouwen;Dordrecht;2018;119807;87503;12744;6054;6690;19560;10951;8609;505
5992;Totaal over alle leeftijden;Mannen en vrouwen;Dordrecht;2019;119954;87471;12834;6116;6718;19649;10960;8689;505
5993;Totaal over alle leeftijden;Mannen en vrouwen;Dordrecht;2020;120195;87495;12972;6222;6750;19728;10980;8748;505
5994;Totaal over alle leeftijden;Mannen en vrouwen;Dordrecht;2021;120299;87423;13092;6285;6807;19784;11004;8780;505
5995;Totaal over alle leeftijden;Mannen en vrouwen;Dordrecht;2022;120508;87462;13219;6369;6850;19827;11013;8814;505
5996;Totaal over alle leeftijden;Mannen en vrouwen;Dordrecht;2023;120748;87438;13348;6453;6895;19962;11098;8864;505
5997;Totaal over alle leeftijden;Mannen en vrouwen;Dordrecht;2024;120875;87430;13432;6505;6927;20013;11138;8875;505
5998;Totaal over alle leeftijden;Mannen en vrouwen;Dordrecht;2025;120905;87337;13475;6573;6902;20093;11169;8924;505
5999;Totaal over alle leeftijden;Mannen en vrouwen;Dordrecht;2026;121193;87391;13584;6660;6924;20218;11209;9009;505
6000;Totaal over alle leeftijden;Mannen en vrouwen;Dordrecht;2027;121369;87311;13742;6751;6991;20316;11234;9082;505
6001;Totaal over alle leeftijden;Mannen en vrouwen;Dordrecht;2028;121473;87154;13862;6833;7029;20457;11298;9159;505
6002;Totaal over alle leeftijden;Mannen en vrouwen;Dordrecht;2029;121567;87064;13970;6930;7040;20533;11314;9219;505
6003;Totaal over alle leeftijden;Mannen en vrouwen;Dordrecht;2030;121487;86796;14043;7000;7043;20648;11325;9323;505
6004;Totaal over alle leeftijden;Mannen en vrouwen;Dordrecht;2031;121488;86563;14147;7074;7073;20778;11343;9435;505
6005;Totaal over alle leeftijden;Mannen en vrouwen;Dordrecht;2032;121494;86392;14216;7136;7080;20886;11364;9522;505
6006;Totaal over alle leeftijden;Mannen en vrouwen;Dordrecht;2033;121483;86176;14303;7226;7077;21004;11404;9600;505
6007;Totaal over alle leeftijden;Mannen en vrouwen;Dordrecht;2034;121346;85876;14351;7265;7086;21119;11407;9712;505
6008;Totaal over alle leeftijden;Mannen en vrouwen;Dordrecht;2035;121184;85538;14441;7341;7100;21205;11400;9805;505
6009;Totaal over alle leeftijden;Mannen en vrouwen;Dordrecht;2036;120927;85175;14519;7381;7138;21233;11416;9817;505
6010;Totaal over alle leeftijden;Mannen en vrouwen;Dordrecht;2037;120641;84767;14487;7430;7057;21387;11444;9943;505
6011;Totaal over alle leeftijden;Mannen en vrouwen;Dordrecht;2038;120335;84358;14527;7463;7064;21450;11408;10042;505
6012;Totaal over alle leeftijden;Mannen en vrouwen;Dordrecht;2039;120066;83955;14574;7474;7100;21537;11410;10127;505
6013;Totaal over alle leeftijden;Mannen en vrouwen;Dordrecht;2040;119803;83497;14660;7538;7122;21646;11403;10243;505
6014;Totaal over alle leeftijden;Mannen en vrouwen;Drechterland;2010;19299;17709;1041;425;616;549;291;258;498
6015;Totaal over alle leeftijden;Mannen en vrouwen;Drechterland;2011;19428;17739;1052;434;618;637;334;303;498
6016;Totaal over alle leeftijden;Mannen en vrouwen;Drechterland;2012;19630;17824;1085;449;636;721;376;345;498
6017;Totaal over alle leeftijden;Mannen en vrouwen;Drechterland;2013;19731;17802;1138;480;658;791;414;377;498
6018;Totaal over alle leeftijden;Mannen en vrouwen;Drechterland;2014;19709;17676;1168;501;667;865;454;411;498
6019;Totaal over alle leeftijden;Mannen en vrouwen;Drechterland;2015;19772;17636;1204;526;678;932;485;447;498
6020;Totaal over alle leeftijden;Mannen en vrouwen;Drechterland;2016;19870;17643;1228;544;684;999;515;484;498
6021;Totaal over alle leeftijden;Mannen en vrouwen;Drechterland;2017;19920;17601;1253;560;693;1066;543;523;498
6022;Totaal over alle leeftijden;Mannen en vrouwen;Drechterland;2018;19954;17588;1262;579;683;1104;550;554;498
6023;Totaal over alle leeftijden;Mannen en vrouwen;Drechterland;2019;20018;17569;1274;581;693;1175;588;587;498
6024;Totaal over alle leeftijden;Mannen en vrouwen;Drechterland;2020;20016;17494;1284;585;699;1238;621;617;498
6025;Totaal over alle leeftijden;Mannen en vrouwen;Drechterland;2021;20072;17448;1320;620;700;1304;655;649;498
6026;Totaal over alle leeftijden;Mannen en vrouwen;Drechterland;2022;20112;17391;1331;629;702;1390;689;701;498
6027;Totaal over alle leeftijden;Mannen en vrouwen;Drechterland;2023;20122;17336;1345;642;703;1441;723;718;498
6028;Totaal over alle leeftijden;Mannen en vrouwen;Drechterland;2024;20197;17311;1382;658;724;1504;764;740;498
6029;Totaal over alle leeftijden;Mannen en vrouwen;Drechterland;2025;20257;17275;1409;674;735;1573;801;772;498
6030;Totaal over alle leeftijden;Mannen en vrouwen;Drechterland;2026;20279;17240;1420;684;736;1619;823;796;498
6031;Totaal over alle leeftijden;Mannen en vrouwen;Drechterland;2027;20318;17216;1432;693;739;1670;854;816;498
6032;Totaal over alle leeftijden;Mannen en vrouwen;Drechterland;2028;20408;17228;1444;714;730;1736;886;850;498
6033;Totaal over alle leeftijden;Mannen en vrouwen;Drechterland;2029;20569;17299;1468;727;741;1802;910;892;498
6034;Totaal over alle leeftijden;Mannen en vrouwen;Drechterland;2030;20592;17238;1492;738;754;1862;944;918;498
6035;Totaal over alle leeftijden;Mannen en vrouwen;Drechterland;2031;20573;17161;1496;755;741;1916;972;944;498
6036;Totaal over alle leeftijden;Mannen en vrouwen;Drechterland;2032;20668;17178;1514;751;763;1976;978;998;498
6037;Totaal over alle leeftijden;Mannen en vrouwen;Drechterland;2033;20722;17144;1548;769;779;2030;988;1042;498
6038;Totaal over alle leeftijden;Mannen en vrouwen;Drechterland;2034;20751;17088;1567;782;785;2096;1009;1087;498
6039;Totaal over alle leeftijden;Mannen en vrouwen;Drechterland;2035;20776;17041;1593;792;801;2142;1007;1135;498
6040;Totaal over alle leeftijden;Mannen en vrouwen;Drechterland;2036;20899;17108;1601;811;790;2190;1030;1160;498
6041;Totaal over alle leeftijden;Mannen en vrouwen;Drechterland;2037;20945;17087;1608;818;790;2250;1068;1182;498
6042;Totaal over alle leeftijden;Mannen en vrouwen;Drechterland;2038;20972;17047;1629;836;793;2296;1081;1215;498
6043;Totaal over alle leeftijden;Mannen en vrouwen;Drechterland;2039;20972;17001;1633;843;790;2338;1112;1226;498
6044;Totaal over alle leeftijden;Mannen en vrouwen;Drechterland;2040;21001;16959;1654;869;785;2388;1130;1258;498
6045;Totaal over alle leeftijden;Mannen en vrouwen;Drimmelen;2010;26322;24320;1396;558;838;606;348;258;1719
6046;Totaal over alle leeftijden;Mannen en vrouwen;Drimmelen;2011;26174;24021;1458;607;851;695;381;314;1719
6047;Totaal over alle leeftijden;Mannen en vrouwen;Drimmelen;2012;26036;23760;1506;647;859;770;424;346;1719
6048;Totaal over alle leeftijden;Mannen en vrouwen;Drimmelen;2013;25864;23466;1534;669;865;864;457;407;1719
6049;Totaal over alle leeftijden;Mannen en vrouwen;Drimmelen;2014;25762;23276;1573;682;891;913;476;437;1719
6050;Totaal over alle leeftijden;Mannen en vrouwen;Drimmelen;2015;25768;23139;1617;696;921;1012;515;497;1719
6051;Totaal over alle leeftijden;Mannen en vrouwen;Drimmelen;2016;25768;22988;1680;732;948;1100;553;547;1719
6052;Totaal over alle leeftijden;Mannen en vrouwen;Drimmelen;2017;25827;22878;1738;760;978;1211;615;596;1719
6053;Totaal over alle leeftijden;Mannen en vrouwen;Drimmelen;2018;25761;22699;1777;792;985;1285;635;650;1719
6054;Totaal over alle leeftijden;Mannen en vrouwen;Drimmelen;2019;25744;22547;1823;810;1013;1374;675;699;1719
6055;Totaal over alle leeftijden;Mannen en vrouwen;Drimmelen;2020;25739;22446;1857;843;1014;1436;694;742;1719
6056;Totaal over alle leeftijden;Mannen en vrouwen;Drimmelen;2021;25730;22266;1930;884;1046;1534;760;774;1719
6057;Totaal over alle leeftijden;Mannen en vrouwen;Drimmelen;2022;25743;22157;1973;901;1072;1613;797;816;1719
6058;Totaal over alle leeftijden;Mannen en vrouwen;Drimmelen;2023;25810;22119;2022;930;1092;1669;819;850;1719
6059;Totaal over alle leeftijden;Mannen en vrouwen;Drimmelen;2024;25944;22108;2064;942;1122;1772;860;912;1719
6060;Totaal over alle leeftijden;Mannen en vrouwen;Drimmelen;2025;25857;21926;2104;952;1152;1827;883;944;1719
6061;Totaal over alle leeftijden;Mannen en vrouwen;Drimmelen;2026;25841;21775;2167;985;1182;1899;913;986;1719
6062;Totaal over alle leeftijden;Mannen en vrouwen;Drimmelen;2027;25916;21692;2222;1012;1210;2002;964;1038;1719
6063;Totaal over alle leeftijden;Mannen en vrouwen;Drimmelen;2028;25929;21585;2264;1028;1236;2080;1004;1076;1719
6064;Totaal over alle leeftijden;Mannen en vrouwen;Drimmelen;2029;25918;21431;2306;1045;1261;2181;1031;1150;1719
6065;Totaal over alle leeftijden;Mannen en vrouwen;Drimmelen;2030;25900;21313;2357;1074;1283;2230;1057;1173;1719
6066;Totaal over alle leeftijden;Mannen en vrouwen;Drimmelen;2031;25865;21198;2417;1115;1302;2250;1065;1185;1719
6067;Totaal over alle leeftijden;Mannen en vrouwen;Drimmelen;2032;25851;21070;2486;1172;1314;2295;1101;1194;1719
6068;Totaal over alle leeftijden;Mannen en vrouwen;Drimmelen;2033;25893;21018;2509;1182;1327;2366;1139;1227;1719
6069;Totaal over alle leeftijden;Mannen en vrouwen;Drimmelen;2034;25873;20882;2567;1212;1355;2424;1166;1258;1719
6070;Totaal over alle leeftijden;Mannen en vrouwen;Drimmelen;2035;25829;20746;2582;1218;1364;2501;1215;1286;1719
6071;Totaal over alle leeftijden;Mannen en vrouwen;Drimmelen;2036;25794;20655;2609;1219;1390;2530;1236;1294;1719
6072;Totaal over alle leeftijden;Mannen en vrouwen;Drimmelen;2037;25712;20515;2636;1240;1396;2561;1263;1298;1719
6073;Totaal over alle leeftijden;Mannen en vrouwen;Drimmelen;2038;25603;20311;2660;1250;1410;2632;1292;1340;1719
6074;Totaal over alle leeftijden;Mannen en vrouwen;Drimmelen;2039;25497;20137;2707;1267;1440;2653;1298;1355;1719
6075;Totaal over alle leeftijden;Mannen en vrouwen;Drimmelen;2040;25364;19947;2722;1283;1439;2695;1327;1368;1719
6076;Totaal over alle leeftijden;Mannen en vrouwen;Dronten;2010;39583;33269;2590;1079;1511;3724;2484;1240;303
6077;Totaal over alle leeftijden;Mannen en vrouwen;Dronten;2011;40030;33540;2622;1113;1509;3868;2589;1279;303
6078;Totaal over alle leeftijden;Mannen en vrouwen;Dronten;2012;40487;33850;2665;1124;1541;3972;2652;1320;303
6079;Totaal over alle leeftijden;Mannen en vrouwen;Dronten;2013;41033;34214;2726;1150;1576;4093;2717;1376;303
6080;Totaal over alle leeftijden;Mannen en vrouwen;Dronten;2014;41420;34410;2767;1163;1604;4243;2784;1459;303
6081;Totaal over alle leeftijden;Mannen en vrouwen;Dronten;2015;41989;34760;2866;1214;1652;4363;2854;1509;303
6082;Totaal over alle leeftijden;Mannen en vrouwen;Dronten;2016;42492;35005;2942;1228;1714;4545;2935;1610;303
6083;Totaal over alle leeftijden;Mannen en vrouwen;Dronten;2017;43179;35374;3054;1271;1783;4751;3035;1716;303
6084;Totaal over alle leeftijden;Mannen en vrouwen;Dronten;2018;43884;35798;3144;1306;1838;4942;3118;1824;303
6085;Totaal over alle leeftijden;Mannen en vrouwen;Dronten;2019;44483;36139;3210;1322;1888;5134;3212;1922;303
6086;Totaal over alle leeftijden;Mannen en vrouwen;Dronten;2020;44880;36316;3240;1344;1896;5324;3286;2038;303
6087;Totaal over alle leeftijden;Mannen en vrouwen;Dronten;2021;45486;36689;3301;1376;1925;5496;3366;2130;303
6088;Totaal over alle leeftijden;Mannen en vrouwen;Dronten;2022;45942;36916;3373;1411;1962;5653;3474;2179;303
6089;Totaal over alle leeftijden;Mannen en vrouwen;Dronten;2023;46305;37097;3425;1443;1982;5783;3557;2226;303
6090;Totaal over alle leeftijden;Mannen en vrouwen;Dronten;2024;46628;37173;3495;1491;2004;5960;3663;2297;303
6091;Totaal over alle leeftijden;Mannen en vrouwen;Dronten;2025;47104;37471;3521;1495;2026;6112;3737;2375;303
6092;Totaal over alle leeftijden;Mannen en vrouwen;Dronten;2026;47569;37743;3543;1483;2060;6283;3842;2441;303
6093;Totaal over alle leeftijden;Mannen en vrouwen;Dronten;2027;47936;37896;3562;1498;2064;6478;3948;2530;303
6094;Totaal over alle leeftijden;Mannen en vrouwen;Dronten;2028;48427;38162;3606;1532;2074;6659;4038;2621;303
6095;Totaal over alle leeftijden;Mannen en vrouwen;Dronten;2029;48775;38319;3635;1550;2085;6821;4157;2664;303
6096;Totaal over alle leeftijden;Mannen en vrouwen;Dronten;2030;49005;38353;3683;1575;2108;6969;4250;2719;303
6097;Totaal over alle leeftijden;Mannen en vrouwen;Dronten;2031;49272;38425;3720;1587;2133;7127;4342;2785;303
6098;Totaal over alle leeftijden;Mannen en vrouwen;Dronten;2032;49454;38464;3735;1599;2136;7255;4440;2815;303
6099;Totaal over alle leeftijden;Mannen en vrouwen;Dronten;2033;49639;38531;3709;1569;2140;7399;4543;2856;303
6100;Totaal over alle leeftijden;Mannen en vrouwen;Dronten;2034;49805;38549;3705;1577;2128;7551;4652;2899;303
6101;Totaal over alle leeftijden;Mannen en vrouwen;Dronten;2035;50000;38595;3694;1583;2111;7711;4770;2941;303
6102;Totaal over alle leeftijden;Mannen en vrouwen;Dronten;2036;50071;38549;3657;1554;2103;7865;4876;2989;303
6103;Totaal over alle leeftijden;Mannen en vrouwen;Dronten;2037;50065;38456;3600;1508;2092;8009;4969;3040;303
6104;Totaal over alle leeftijden;Mannen en vrouwen;Dronten;2038;49947;38209;3572;1473;2099;8166;5092;3074;303
6105;Totaal over alle leeftijden;Mannen en vrouwen;Dronten;2039;49955;38088;3529;1418;2111;8338;5197;3141;303
6106;Totaal over alle leeftijden;Mannen en vrouwen;Dronten;2040;49999;37975;3533;1444;2089;8491;5295;3196;303
6107;Totaal over alle leeftijden;Mannen en vrouwen;Druten;2010;18149;16015;1069;346;723;1065;552;513;225
6108;Totaal over alle leeftijden;Mannen en vrouwen;Druten;2011;18057;15902;1079;375;704;1076;556;520;225
6109;Totaal over alle leeftijden;Mannen en vrouwen;Druten;2012;17998;15785;1110;400;710;1103;554;549;225
6110;Totaal over alle leeftijden;Mannen en vrouwen;Druten;2013;18056;15796;1111;409;702;1149;574;575;225
6111;Totaal over alle leeftijden;Mannen en vrouwen;Druten;2014;18072;15746;1133;430;703;1193;586;607;225
6112;Totaal over alle leeftijden;Mannen en vrouwen;Druten;2015;18085;15700;1141;442;699;1244;612;632;225
6113;Totaal over alle leeftijden;Mannen en vrouwen;Druten;2016;18044;15586;1151;445;706;1307;643;664;225
6114;Totaal over alle leeftijden;Mannen en vrouwen;Druten;2017;18031;15493;1166;462;704;1372;676;696;225
6115;Totaal over alle leeftijden;Mannen en vrouwen;Druten;2018;18117;15500;1213;486;727;1404;685;719;225
6116;Totaal over alle leeftijden;Mannen en vrouwen;Druten;2019;18082;15430;1229;506;723;1423;716;707;225
6117;Totaal over alle leeftijden;Mannen en vrouwen;Druten;2020;18133;15437;1248;525;723;1448;715;733;225
6118;Totaal over alle leeftijden;Mannen en vrouwen;Druten;2021;18133;15366;1252;540;712;1515;758;757;225
6119;Totaal over alle leeftijden;Mannen en vrouwen;Druten;2022;18199;15386;1253;540;713;1560;765;795;225
6120;Totaal over alle leeftijden;Mannen en vrouwen;Druten;2023;18242;15379;1277;552;725;1586;775;811;225
6121;Totaal over alle leeftijden;Mannen en vrouwen;Druten;2024;18244;15316;1294;575;719;1634;789;845;225
6122;Totaal over alle leeftijden;Mannen en vrouwen;Druten;2025;18353;15339;1324;605;719;1690;814;876;225
6123;Totaal over alle leeftijden;Mannen en vrouwen;Druten;2026;18445;15379;1331;615;716;1735;818;917;225
6124;Totaal over alle leeftijden;Mannen en vrouwen;Druten;2027;18504;15373;1341;637;704;1790;842;948;225
6125;Totaal over alle leeftijden;Mannen en vrouwen;Druten;2028;18566;15379;1352;646;706;1835;867;968;225
6126;Totaal over alle leeftijden;Mannen en vrouwen;Druten;2029;18674;15406;1359;657;702;1909;899;1010;225
6127;Totaal over alle leeftijden;Mannen en vrouwen;Druten;2030;18665;15315;1377;684;693;1973;926;1047;225
6128;Totaal over alle leeftijden;Mannen en vrouwen;Druten;2031;18748;15328;1385;691;694;2035;947;1088;225
6129;Totaal over alle leeftijden;Mannen en vrouwen;Druten;2032;18775;15307;1378;694;684;2090;971;1119;225
6130;Totaal over alle leeftijden;Mannen en vrouwen;Druten;2033;18786;15268;1394;711;683;2124;979;1145;225
6131;Totaal over alle leeftijden;Mannen en vrouwen;Druten;2034;18855;15275;1420;723;697;2160;1001;1159;225
6132;Totaal over alle leeftijden;Mannen en vrouwen;Druten;2035;18934;15270;1445;752;693;2219;1010;1209;225
6133;Totaal over alle leeftijden;Mannen en vrouwen;Druten;2036;19000;15296;1452;764;688;2252;1024;1228;225
6134;Totaal over alle leeftijden;Mannen en vrouwen;Druten;2037;19027;15273;1451;768;683;2303;1049;1254;225
6135;Totaal over alle leeftijden;Mannen en vrouwen;Druten;2038;18979;15198;1460;782;678;2321;1061;1260;225
6136;Totaal over alle leeftijden;Mannen en vrouwen;Druten;2039;18913;15124;1457;792;665;2332;1065;1267;225
6137;Totaal over alle leeftijden;Mannen en vrouwen;Druten;2040;18981;15115;1483;804;679;2383;1068;1315;225
6138;Totaal over alle leeftijden;Mannen en vrouwen;Duiven;2010;26075;22805;2078;584;1494;1192;669;523;226
6139;Totaal over alle leeftijden;Mannen en vrouwen;Duiven;2011;26134;22809;2050;580;1470;1275;698;577;226
6140;Totaal over alle leeftijden;Mannen en vrouwen;Duiven;2012;26131;22713;2054;589;1465;1364;737;627;226
6141;Totaal over alle leeftijden;Mannen en vrouwen;Duiven;2013;26063;22614;2026;588;1438;1423;761;662;226
6142;Totaal over alle leeftijden;Mannen en vrouwen;Duiven;2014;25984;22466;1984;562;1422;1534;833;701;226
6143;Totaal over alle leeftijden;Mannen en vrouwen;Duiven;2015;25804;22262;1950;548;1402;1592;850;742;226
6144;Totaal over alle leeftijden;Mannen en vrouwen;Duiven;2016;25624;22043;1918;537;1381;1663;882;781;226
6145;Totaal over alle leeftijden;Mannen en vrouwen;Duiven;2017;25475;21819;1901;532;1369;1755;937;818;226
