ID;Geslacht;Leeftijd;BeroepenInZorgEnWelzijn;Zorgaanbieders;Perioden;Banen_1;Arbeidsvolume_2;Zelfstandigen_3;WerkzamePersonen_4;JaarloonInclusiefBijzondereBeloning_5;JaarloonExclusiefBijzondereBeloning_6;BrutoLoonSocialeVerzekeringen_7
152;Totaal mannen en vrouwen;Totaal;Totaal beroepen in zorg en welzijn;WJK: Aanbieders kinderopvang;2018;94.1;59.6;10.5;99.1;36.7;32.8;31.5
153;Totaal mannen en vrouwen;Totaal;Totaal beroepen in zorg en welzijn;WJK: Aanbieders kinderopvang;2019;101.8;66.0;10.6;106.3;37.5;33.9;32.2
154;Totaal mannen en vrouwen;Totaal;Totaal beroepen in zorg en welzijn;WJK: Aanbieders kinderopvang;2020;108.3;69.9;10.4;111.9;39.6;34.2;33.3
155;Totaal mannen en vrouwen;Totaal;Totaal beroepen in zorg en welzijn;WJK: Aanbieders kinderopvang;2021;114.1;74.5;10.7;115.1;39.2;34.4;32.9
156;Totaal mannen en vrouwen;Totaal;Totaal beroepen in zorg en welzijn;WJK: Aanbieders jeugdzorg;2009;34.2;27.8;0.5;33.4;45.4;36.5;36.6
157;Totaal mannen en vrouwen;Totaal;Totaal beroepen in zorg en welzijn;WJK: Aanbieders jeugdzorg;2010;34.2;28.0;0.6;32.5;47.0;37.2;37.4
158;Totaal mannen en vrouwen;Totaal;Totaal beroepen in zorg en welzijn;WJK: Aanbieders jeugdzorg;2011;33.4;27.0;0.6;31.4;48.1;38.1;38.0
159;Totaal mannen en vrouwen;Totaal;Totaal beroepen in zorg en welzijn;WJK: Aanbieders jeugdzorg;2012;33.7;27.2;0.7;32.0;50.1;39.3;39.6
160;Totaal mannen en vrouwen;Totaal;Totaal beroepen in zorg en welzijn;WJK: Aanbieders jeugdzorg;2013;33.1;26.9;0.8;31.0;49.9;40.1;39.6
161;Totaal mannen en vrouwen;Totaal;Totaal beroepen in zorg en welzijn;WJK: Aanbieders jeugdzorg;2014;31.4;25.6;0.9;29.3;51.0;40.8;40.4
162;Totaal mannen en vrouwen;Totaal;Totaal beroepen in zorg en welzijn;WJK: Aanbieders jeugdzorg;2015;29.4;23.8;1.1;28.0;51.6;41.8;41.3
163;Totaal mannen en vrouwen;Totaal;Totaal beroepen in zorg en welzijn;WJK: Aanbieders jeugdzorg;2016;27.7;22.4;1.4;27.2;52.4;42.6;42.1
164;Totaal mannen en vrouwen;Totaal;Totaal beroepen in zorg en welzijn;WJK: Aanbieders jeugdzorg;2017;29.2;23.0;1.3;28.6;54.2;43.5;43.4
165;Totaal mannen en vrouwen;Totaal;Totaal beroepen in zorg en welzijn;WJK: Aanbieders jeugdzorg;2018;31.0;24.3;1.9;30.7;54.2;43.8;43.5
166;Totaal mannen en vrouwen;Totaal;Totaal beroepen in zorg en welzijn;WJK: Aanbieders jeugdzorg;2019;30.4;23.8;2.5;30.3;56.3;44.3;44.7
167;Totaal mannen en vrouwen;Totaal;Totaal beroepen in zorg en welzijn;WJK: Aanbieders jeugdzorg;2020;31.7;24.8;2.9;31.9;57.5;46.0;45.9
168;Totaal mannen en vrouwen;Totaal;Totaal beroepen in zorg en welzijn;WJK: Aanbieders jeugdzorg;2021;34.2;26.7;3.0;34.1;57.9;46.3;46.0
169;Totaal mannen en vrouwen;Totaal;Totaal beroepen in zorg en welzijn;WJK: Aanbieders opvang en sociaal werk;2009;43.5;32.3;1.0;41.7;40.3;33.5;33.0
170;Totaal mannen en vrouwen;Totaal;Totaal beroepen in zorg en welzijn;WJK: Aanbieders opvang en sociaal werk;2010;42.5;31.5;1.2;40.5;42.7;34.4;34.3
171;Totaal mannen en vrouwen;Totaal;Totaal beroepen in zorg en welzijn;WJK: Aanbieders opvang en sociaal werk;2011;43.6;32.2;1.4;41.3;43.7;35.0;34.6
172;Totaal mannen en vrouwen;Totaal;Totaal beroepen in zorg en welzijn;WJK: Aanbieders opvang en sociaal werk;2012;41.0;30.2;1.5;38.7;44.4;35.8;35.4
173;Totaal mannen en vrouwen;Totaal;Totaal beroepen in zorg en welzijn;WJK: Aanbieders opvang en sociaal werk;2013;37.2;27.4;1.6;35.3;45.9;36.8;36.5
174;Totaal mannen en vrouwen;Totaal;Totaal beroepen in zorg en welzijn;WJK: Aanbieders opvang en sociaal werk;2014;36.0;26.8;1.7;34.7;45.5;36.9;36.1
175;Totaal mannen en vrouwen;Totaal;Totaal beroepen in zorg en welzijn;WJK: Aanbieders opvang en sociaal werk;2015;36.9;27.7;2.2;36.0;46.7;37.9;37.4
176;Totaal mannen en vrouwen;Totaal;Totaal beroepen in zorg en welzijn;WJK: Aanbieders opvang en sociaal werk;2016;39.1;29.6;2.5;38.8;49.6;37.2;39.2
177;Totaal mannen en vrouwen;Totaal;Totaal beroepen in zorg en welzijn;WJK: Aanbieders opvang en sociaal werk;2017;40.2;29.6;2.9;39.6;49.5;38.3;40.0
178;Totaal mannen en vrouwen;Totaal;Totaal beroepen in zorg en welzijn;WJK: Aanbieders opvang en sociaal werk;2018;40.6;29.8;3.4;40.5;50.4;39.1;40.7
179;Totaal mannen en vrouwen;Totaal;Totaal beroepen in zorg en welzijn;WJK: Aanbieders opvang en sociaal werk;2019;42.2;31.1;3.9;42.2;52.1;39.9;41.7
180;Totaal mannen en vrouwen;Totaal;Totaal beroepen in zorg en welzijn;WJK: Aanbieders opvang en sociaal werk;2020;43.7;32.2;4.4;43.8;54.1;41.5;43.3
181;Totaal mannen en vrouwen;Totaal;Totaal beroepen in zorg en welzijn;WJK: Aanbieders opvang en sociaal werk;2021;45.6;33.6;4.5;45.8;54.8;42.1;43.6
182;Totaal mannen en vrouwen;Totaal;Totaal beroepen in zorg en welzijn;Beleids- en beheerorganisaties;2009;50.1;40.4;1.8;49.6;19.2;16.1;15.9
183;Totaal mannen en vrouwen;Totaal;Totaal beroepen in zorg en welzijn;Beleids- en beheerorganisaties;2010;48.3;39.1;2.2;48.1;19.4;16.0;15.8
184;Totaal mannen en vrouwen;Totaal;Totaal beroepen in zorg en welzijn;Beleids- en beheerorganisaties;2011;49.7;40.1;2.7;49.6;21.4;17.7;17.5
185;Totaal mannen en vrouwen;Totaal;Totaal beroepen in zorg en welzijn;Beleids- en beheerorganisaties;2012;47.4;38.4;3.0;47.5;21.7;18.0;17.7
186;Totaal mannen en vrouwen;Totaal;Totaal beroepen in zorg en welzijn;Beleids- en beheerorganisaties;2013;46.2;37.2;3.2;46.8;21.7;17.8;17.7
187;Totaal mannen en vrouwen;Totaal;Totaal beroepen in zorg en welzijn;Beleids- en beheerorganisaties;2014;49.6;39.7;3.4;50.0;23.5;19.4;19.2
188;Totaal mannen en vrouwen;Totaal;Totaal beroepen in zorg en welzijn;Beleids- en beheerorganisaties;2015;49.7;40.2;3.6;50.7;23.6;19.6;19.5
189;Totaal mannen en vrouwen;Totaal;Totaal beroepen in zorg en welzijn;Beleids- en beheerorganisaties;2016;51.1;41.3;3.8;52.4;24.5;19.9;20.2
190;Totaal mannen en vrouwen;Totaal;Totaal beroepen in zorg en welzijn;Beleids- en beheerorganisaties;2017;54.3;43.4;4.3;55.3;26.6;21.9;22.2
191;Totaal mannen en vrouwen;Totaal;Totaal beroepen in zorg en welzijn;Beleids- en beheerorganisaties;2018;53.8;42.9;4.6;55.1;26.3;21.7;21.9
192;Totaal mannen en vrouwen;Totaal;Totaal beroepen in zorg en welzijn;Beleids- en beheerorganisaties;2019;54.2;43.4;4.6;55.7;27.1;22.0;22.4
193;Totaal mannen en vrouwen;Totaal;Totaal beroepen in zorg en welzijn;Beleids- en beheerorganisaties;2020;51.4;41.6;4.5;52.4;;;
194;Totaal mannen en vrouwen;Totaal;Totaal beroepen in zorg en welzijn;Beleids- en beheerorganisaties;2021;52.9;42.8;4.5;43.0;;;
195;Totaal mannen en vrouwen;Totaal;Totaal beroepen in zorg en welzijn;Medisch geschoolden, overig;2009;5.5;2.7;21.7;11.6;48.7;42.4;43.0
196;Totaal mannen en vrouwen;Totaal;Totaal beroepen in zorg en welzijn;Medisch geschoolden, overig;2010;4.8;2.5;21.1;10.7;50.9;44.7;44.9
197;Totaal mannen en vrouwen;Totaal;Totaal beroepen in zorg en welzijn;Medisch geschoolden, overig;2011;4.6;2.3;20.6;10.1;51.6;45.3;45.3
198;Totaal mannen en vrouwen;Totaal;Totaal beroepen in zorg en welzijn;Medisch geschoolden, overig;2012;4.4;2.3;22.8;10.4;51.5;44.7;45.3
199;Totaal mannen en vrouwen;Totaal;Totaal beroepen in zorg en welzijn;Medisch geschoolden, overig;2013;3.8;1.9;20.1;9.6;50.1;43.6;44.4
200;Totaal mannen en vrouwen;Totaal;Totaal beroepen in zorg en welzijn;Medisch geschoolden, overig;2014;3.2;1.5;14.5;6.1;47.9;42.1;42.8
201;Totaal mannen en vrouwen;Totaal;Totaal beroepen in zorg en welzijn;Medisch geschoolden, overig;2015;3.6;1.7;13.6;6.2;49.3;43.3;44.1
202;Totaal mannen en vrouwen;Totaal;Totaal beroepen in zorg en welzijn;Medisch geschoolden, overig;2016;3.7;1.9;13.7;6.4;50.9;44.4;45.9
203;Totaal mannen en vrouwen;Totaal;Totaal beroepen in zorg en welzijn;Medisch geschoolden, overig;2017;4.0;2.1;12.9;6.5;55.0;47.4;49.4
204;Totaal mannen en vrouwen;Totaal;Totaal beroepen in zorg en welzijn;Medisch geschoolden, overig;2018;4.3;2.3;12.6;6.5;56.4;48.6;50.6
205;Totaal mannen en vrouwen;Totaal;Totaal beroepen in zorg en welzijn;Medisch geschoolden, overig;2019;4.0;2.2;11.9;5.4;58.8;50.3;52.7
206;Totaal mannen en vrouwen;Totaal;Totaal beroepen in zorg en welzijn;Medisch geschoolden, overig;2020;3.8;2.2;12.9;6.1;58.4;49.7;52.6
207;Totaal mannen en vrouwen;Totaal;Totaal beroepen in zorg en welzijn;Medisch geschoolden, overig;2021;6.5;3.4;13.8;7.7;61.0;51.1;54.5
208;Totaal mannen en vrouwen;Totaal;Artsen en tandartsen;Totaal aanbieders zorg en welzijn;2009;31.5;26.7;29.8;53.7;95.8;80.0;77.5
209;Totaal mannen en vrouwen;Totaal;Artsen en tandartsen;Totaal aanbieders zorg en welzijn;2010;32.1;27.2;31.0;55.2;97.4;81.4;78.0
210;Totaal mannen en vrouwen;Totaal;Artsen en tandartsen;Totaal aanbieders zorg en welzijn;2011;34.8;29.8;31.9;58.5;94.8;79.4;75.9
211;Totaal mannen en vrouwen;Totaal;Artsen en tandartsen;Totaal aanbieders zorg en welzijn;2012;35.6;30.5;33.7;60.2;96.3;80.6;76.8
212;Totaal mannen en vrouwen;Totaal;Artsen en tandartsen;Totaal aanbieders zorg en welzijn;2013;36.4;31.1;32.8;61.3;99.6;81.8;78.4
213;Totaal mannen en vrouwen;Totaal;Artsen en tandartsen;Totaal aanbieders zorg en welzijn;2014;37.3;32.0;33.3;62.8;98.3;81.8;78.3
214;Totaal mannen en vrouwen;Totaal;Artsen en tandartsen;Totaal aanbieders zorg en welzijn;2015;38.6;33.1;34.0;64.3;102.6;85.1;83.3
215;Totaal mannen en vrouwen;Totaal;Artsen en tandartsen;Totaal aanbieders zorg en welzijn;2016;39.2;33.6;33.8;65.0;105.8;85.8;85.7
216;Totaal mannen en vrouwen;Totaal;Artsen en tandartsen;Totaal aanbieders zorg en welzijn;2017;40.3;34.2;35.1;66.7;106.2;87.2;86.9
217;Totaal mannen en vrouwen;Totaal;Artsen en tandartsen;Totaal aanbieders zorg en welzijn;2018;40.9;34.8;34.2;67.0;107.2;88.0;87.6
218;Totaal mannen en vrouwen;Totaal;Artsen en tandartsen;Totaal aanbieders zorg en welzijn;2019;42.0;35.6;35.4;68.8;109.4;89.9;89.3
219;Totaal mannen en vrouwen;Totaal;Artsen en tandartsen;Totaal aanbieders zorg en welzijn;2020;43.0;36.3;36.8;70.5;114.0;93.1;93.0
220;Totaal mannen en vrouwen;Totaal;Artsen en tandartsen;Totaal aanbieders zorg en welzijn;2021;45.1;37.8;37.2;71.9;116.4;95.0;94.6
221;Totaal mannen en vrouwen;Totaal;Artsen en tandartsen;GLZ: Totaal aanb. geneesk., langd. Zorg;2009;30.6;26.0;24.3;50.8;96.5;80.6;78.1
222;Totaal mannen en vrouwen;Totaal;Artsen en tandartsen;GLZ: Totaal aanb. geneesk., langd. Zorg;2010;31.2;26.6;25.7;52.5;98.1;82.0;78.5
223;Totaal mannen en vrouwen;Totaal;Artsen en tandartsen;GLZ: Totaal aanb. geneesk., langd. Zorg;2011;32.1;27.4;26.4;54.0;98.6;82.5;78.7
224;Totaal mannen en vrouwen;Totaal;Artsen en tandartsen;GLZ: Totaal aanb. geneesk., langd. Zorg;2012;32.7;28.0;27.2;55.4;100.2;83.8;79.7
225;Totaal mannen en vrouwen;Totaal;Artsen en tandartsen;GLZ: Totaal aanb. geneesk., langd. Zorg;2013;33.9;28.9;27.7;56.9;103.0;84.6;80.9
226;Totaal mannen en vrouwen;Totaal;Artsen en tandartsen;GLZ: Totaal aanb. geneesk., langd. Zorg;2014;34.4;29.5;28.3;58.1;102.0;84.8;81.1
227;Totaal mannen en vrouwen;Totaal;Artsen en tandartsen;GLZ: Totaal aanb. geneesk., langd. Zorg;2015;35.5;30.5;29.3;59.5;106.6;88.3;86.4
228;Totaal mannen en vrouwen;Totaal;Artsen en tandartsen;GLZ: Totaal aanb. geneesk., langd. Zorg;2016;36.0;30.9;29.1;60.1;110.1;89.2;88.9
229;Totaal mannen en vrouwen;Totaal;Artsen en tandartsen;GLZ: Totaal aanb. geneesk., langd. Zorg;2017;36.5;31.1;30.6;61.3;111.0;91.0;90.5
230;Totaal mannen en vrouwen;Totaal;Artsen en tandartsen;GLZ: Totaal aanb. geneesk., langd. Zorg;2018;37.0;31.6;30.3;62.0;112.3;92.1;91.6
231;Totaal mannen en vrouwen;Totaal;Artsen en tandartsen;GLZ: Totaal aanb. geneesk., langd. Zorg;2019;37.9;32.2;31.5;63.9;114.7;94.1;93.3
232;Totaal mannen en vrouwen;Totaal;Artsen en tandartsen;GLZ: Totaal aanb. geneesk., langd. Zorg;2020;38.9;33.0;32.5;65.4;119.2;97.4;97.0
233;Totaal mannen en vrouwen;Totaal;Artsen en tandartsen;GLZ: Totaal aanb. geneesk., langd. Zorg;2021;40.3;34.1;32.7;66.5;121.7;99.5;98.7
234;Totaal mannen en vrouwen;Totaal;Artsen en tandartsen;GLZ: Aanb. medisch-specialistische zorg;2009;18.8;;6.9;24.0;;;
235;Totaal mannen en vrouwen;Totaal;Artsen en tandartsen;GLZ: Aanb. medisch-specialistische zorg;2010;19.5;;7.3;25.0;;;
236;Totaal mannen en vrouwen;Totaal;Artsen en tandartsen;GLZ: Aanb. medisch-specialistische zorg;2011;20.2;;7.3;25.6;;;
237;Totaal mannen en vrouwen;Totaal;Artsen en tandartsen;GLZ: Aanb. medisch-specialistische zorg;2012;21.0;;7.7;26.6;;;
238;Totaal mannen en vrouwen;Totaal;Artsen en tandartsen;GLZ: Aanb. medisch-specialistische zorg;2013;21.9;;7.9;27.7;;;
239;Totaal mannen en vrouwen;Totaal;Artsen en tandartsen;GLZ: Aanb. medisch-specialistische zorg;2014;22.3;;8.0;28.3;;;
240;Totaal mannen en vrouwen;Totaal;Artsen en tandartsen;GLZ: Aanb. medisch-specialistische zorg;2015;23.8;;8.3;29.4;;;
241;Totaal mannen en vrouwen;Totaal;Artsen en tandartsen;GLZ: Aanb. medisch-specialistische zorg;2016;24.3;;8.1;30.0;;;
242;Totaal mannen en vrouwen;Totaal;Artsen en tandartsen;GLZ: Aanb. medisch-specialistische zorg;2017;24.8;;8.4;30.7;;;
243;Totaal mannen en vrouwen;Totaal;Artsen en tandartsen;GLZ: Aanb. medisch-specialistische zorg;2018;25.4;;8.4;31.2;;;
244;Totaal mannen en vrouwen;Totaal;Artsen en tandartsen;GLZ: Aanb. medisch-specialistische zorg;2019;26.1;;8.8;32.1;;;
245;Totaal mannen en vrouwen;Totaal;Artsen en tandartsen;GLZ: Aanb. medisch-specialistische zorg;2020;26.4;;9.3;32.7;;;
246;Totaal mannen en vrouwen;Totaal;Artsen en tandartsen;GLZ: Aanb. medisch-specialistische zorg;2021;27.5;;9.2;33.5;;;
247;Totaal mannen en vrouwen;Totaal;Artsen en tandartsen;GLZ: Aanb. geestelijke gezondheidszorg;2009;3.5;2.9;0.5;3.5;108.3;85.7;84.2
248;Totaal mannen en vrouwen;Totaal;Artsen en tandartsen;GLZ: Aanb. geestelijke gezondheidszorg;2010;3.3;2.7;0.6;3.4;108.4;89.9;86.0
249;Totaal mannen en vrouwen;Totaal;Artsen en tandartsen;GLZ: Aanb. geestelijke gezondheidszorg;2011;3.4;2.9;0.7;3.6;108.4;89.1;85.6
250;Totaal mannen en vrouwen;Totaal;Artsen en tandartsen;GLZ: Aanb. geestelijke gezondheidszorg;2012;3.5;2.9;0.8;3.7;110.3;89.7;86.4
251;Totaal mannen en vrouwen;Totaal;Artsen en tandartsen;GLZ: Aanb. geestelijke gezondheidszorg;2013;3.6;3.0;0.8;3.9;111.3;89.2;86.3
252;Totaal mannen en vrouwen;Totaal;Artsen en tandartsen;GLZ: Aanb. geestelijke gezondheidszorg;2014;3.8;3.2;0.9;4.0;108.1;88.1;83.8
253;Totaal mannen en vrouwen;Totaal;Artsen en tandartsen;GLZ: Aanb. geestelijke gezondheidszorg;2015;3.9;3.2;0.9;4.1;109.6;89.0;86.7
254;Totaal mannen en vrouwen;Totaal;Artsen en tandartsen;GLZ: Aanb. geestelijke gezondheidszorg;2016;3.9;3.2;1.0;4.1;112.6;89.4;88.9
255;Totaal mannen en vrouwen;Totaal;Artsen en tandartsen;GLZ: Aanb. geestelijke gezondheidszorg;2017;3.8;3.1;1.8;4.1;119.5;92.1;93.6
256;Totaal mannen en vrouwen;Totaal;Artsen en tandartsen;GLZ: Aanb. geestelijke gezondheidszorg;2018;3.8;3.1;1.1;4.2;121.2;93.5;95.2
257;Totaal mannen en vrouwen;Totaal;Artsen en tandartsen;GLZ: Aanb. geestelijke gezondheidszorg;2019;3.9;3.1;1.1;4.3;124.6;96.2;97.9
258;Totaal mannen en vrouwen;Totaal;Artsen en tandartsen;GLZ: Aanb. geestelijke gezondheidszorg;2020;4.0;3.2;1.2;4.4;129.0;99.3;101.4
259;Totaal mannen en vrouwen;Totaal;Artsen en tandartsen;GLZ: Aanb. geestelijke gezondheidszorg;2021;4.0;3.2;1.2;4.4;134.9;102.9;105.1
260;Totaal mannen en vrouwen;Totaal;Artsen en tandartsen;GLZ: Huisartsenpraktijken;2009;1.7;1.1;8.7;9.7;81.4;69.5;67.4
261;Totaal mannen en vrouwen;Totaal;Artsen en tandartsen;GLZ: Huisartsenpraktijken;2010;1.6;1.1;9.1;10.0;85.3;71.9;68.0
262;Totaal mannen en vrouwen;Totaal;Artsen en tandartsen;GLZ: Huisartsenpraktijken;2011;1.6;1.0;9.4;10.3;85.6;72.3;68.2
263;Totaal mannen en vrouwen;Totaal;Artsen en tandartsen;GLZ: Huisartsenpraktijken;2012;1.5;1.0;9.6;10.4;87.0;73.4;68.8
264;Totaal mannen en vrouwen;Totaal;Artsen en tandartsen;GLZ: Huisartsenpraktijken;2013;1.4;0.9;9.8;10.6;91.3;74.6;71.1
265;Totaal mannen en vrouwen;Totaal;Artsen en tandartsen;GLZ: Huisartsenpraktijken;2014;1.6;1.0;10.2;11.1;93.4;76.0;72.8
266;Totaal mannen en vrouwen;Totaal;Artsen en tandartsen;GLZ: Huisartsenpraktijken;2015;1.5;1.0;10.5;11.4;92.9;76.9;73.5
267;Totaal mannen en vrouwen;Totaal;Artsen en tandartsen;GLZ: Huisartsenpraktijken;2016;1.6;1.0;10.6;11.5;96.7;78.1;76.1
268;Totaal mannen en vrouwen;Totaal;Artsen en tandartsen;GLZ: Huisartsenpraktijken;2017;1.5;1.0;11.0;11.9;102.7;82.5;81.3
269;Totaal mannen en vrouwen;Totaal;Artsen en tandartsen;GLZ: Huisartsenpraktijken;2018;1.5;1.0;11.2;12.1;106.4;84.1;84.3
270;Totaal mannen en vrouwen;Totaal;Artsen en tandartsen;GLZ: Huisartsenpraktijken;2019;1.5;0.9;11.7;12.6;109.0;85.8;86.2
271;Totaal mannen en vrouwen;Totaal;Artsen en tandartsen;GLZ: Huisartsenpraktijken;2020;1.5;1.0;12.0;12.7;109.6;87.4;87.6
272;Totaal mannen en vrouwen;Totaal;Artsen en tandartsen;GLZ: Huisartsenpraktijken;2021;1.6;1.0;12.1;12.7;112.1;89.8;89.5
273;Totaal mannen en vrouwen;Totaal;Artsen en tandartsen;GLZ: Tandartsenpraktijken;2009;0.6;0.5;6.8;7.0;103.8;85.1;89.4
274;Totaal mannen en vrouwen;Totaal;Artsen en tandartsen;GLZ: Tandartsenpraktijken;2010;0.7;0.5;7.1;7.3;104.1;87.6;77.9
275;Totaal mannen en vrouwen;Totaal;Artsen en tandartsen;GLZ: Tandartsenpraktijken;2011;0.7;0.5;7.3;7.5;104.9;90.7;79.1
276;Totaal mannen en vrouwen;Totaal;Artsen en tandartsen;GLZ: Tandartsenpraktijken;2012;0.6;0.4;7.3;7.5;101.7;88.4;75.4
277;Totaal mannen en vrouwen;Totaal;Artsen en tandartsen;GLZ: Tandartsenpraktijken;2013;0.6;0.4;7.4;7.6;102.8;86.5;71.0
278;Totaal mannen en vrouwen;Totaal;Artsen en tandartsen;GLZ: Tandartsenpraktijken;2014;0.6;0.4;7.4;7.6;98.6;84.3;69.9
279;Totaal mannen en vrouwen;Totaal;Artsen en tandartsen;GLZ: Tandartsenpraktijken;2015;0.7;0.5;7.6;7.9;96.2;83.1;70.4
280;Totaal mannen en vrouwen;Totaal;Artsen en tandartsen;GLZ: Tandartsenpraktijken;2016;0.7;0.5;7.6;7.8;95.9;81.4;73.7
281;Totaal mannen en vrouwen;Totaal;Artsen en tandartsen;GLZ: Tandartsenpraktijken;2017;0.6;0.4;7.6;7.8;98.9;83.4;78.4
282;Totaal mannen en vrouwen;Totaal;Artsen en tandartsen;GLZ: Tandartsenpraktijken;2018;0.6;0.4;7.8;8.0;105.3;84.9;81.3
283;Totaal mannen en vrouwen;Totaal;Artsen en tandartsen;GLZ: Tandartsenpraktijken;2019;0.7;0.5;7.9;8.1;99.1;85.9;78.6
284;Totaal mannen en vrouwen;Totaal;Artsen en tandartsen;GLZ: Tandartsenpraktijken;2020;0.6;0.4;8.0;8.1;97.7;84.5;75.9
285;Totaal mannen en vrouwen;Totaal;Artsen en tandartsen;GLZ: Tandartsenpraktijken;2021;0.6;0.4;8.1;8.1;104.6;89.7;79.9
286;Totaal mannen en vrouwen;Totaal;Artsen en tandartsen;GLZ: Paramedische praktijken;2009;0.0;0.0;0.3;0.3;;;
287;Totaal mannen en vrouwen;Totaal;Artsen en tandartsen;GLZ: Paramedische praktijken;2010;0.1;0.0;0.3;0.3;;;
288;Totaal mannen en vrouwen;Totaal;Artsen en tandartsen;GLZ: Paramedische praktijken;2011;0.1;0.1;0.3;0.3;89.5;71.6;69.8
289;Totaal mannen en vrouwen;Totaal;Artsen en tandartsen;GLZ: Paramedische praktijken;2012;0.1;0.1;0.3;0.4;85.6;75.5;72.3
290;Totaal mannen en vrouwen;Totaal;Artsen en tandartsen;GLZ: Paramedische praktijken;2013;0.2;0.1;0.3;0.4;95.7;81.6;79.7
291;Totaal mannen en vrouwen;Totaal;Artsen en tandartsen;GLZ: Paramedische praktijken;2014;0.1;0.0;0.2;0.3;;;
292;Totaal mannen en vrouwen;Totaal;Artsen en tandartsen;GLZ: Paramedische praktijken;2015;0.1;0.1;0.2;0.3;90.8;75.3;74.0
293;Totaal mannen en vrouwen;Totaal;Artsen en tandartsen;GLZ: Paramedische praktijken;2016;0.1;0.0;0.2;0.2;;;
294;Totaal mannen en vrouwen;Totaal;Artsen en tandartsen;GLZ: Paramedische praktijken;2017;0.0;0.0;0.2;0.2;;;
295;Totaal mannen en vrouwen;Totaal;Artsen en tandartsen;GLZ: Paramedische praktijken;2018;0.0;0.0;0.2;0.2;;;
296;Totaal mannen en vrouwen;Totaal;Artsen en tandartsen;GLZ: Paramedische praktijken;2019;0.0;0.0;0.2;0.2;;;
297;Totaal mannen en vrouwen;Totaal;Artsen en tandartsen;GLZ: Paramedische praktijken;2020;0.1;0.1;0.2;0.2;119.1;93.9;95.6
298;Totaal mannen en vrouwen;Totaal;Artsen en tandartsen;GLZ: Paramedische praktijken;2021;0.1;0.1;0.2;0.3;127.0;97.7;101.3
299;Totaal mannen en vrouwen;Totaal;Artsen en tandartsen;GLZ: Aanb. Verpleging en verzorging;2009;2.5;1.8;0.0;2.3;87.6;71.5;70.2
300;Totaal mannen en vrouwen;Totaal;Artsen en tandartsen;GLZ: Aanb. Verpleging en verzorging;2010;2.5;1.9;0.0;2.4;90.0;73.5;71.5
301;Totaal mannen en vrouwen;Totaal;Artsen en tandartsen;GLZ: Aanb. Verpleging en verzorging;2011;2.5;1.9;0.0;2.3;91.2;74.3;72.4
302;Totaal mannen en vrouwen;Totaal;Artsen en tandartsen;GLZ: Aanb. Verpleging en verzorging;2012;2.5;1.9;0.0;2.3;94.1;76.0;74.7
303;Totaal mannen en vrouwen;Totaal;Artsen en tandartsen;GLZ: Aanb. Verpleging en verzorging;2013;2.6;2.0;0.0;2.3;96.3;75.1;74.7
304;Totaal mannen en vrouwen;Totaal;Artsen en tandartsen;GLZ: Aanb. Verpleging en verzorging;2014;2.5;1.9;0.0;2.3;94.8;74.6;73.3
305;Totaal mannen en vrouwen;Totaal;Artsen en tandartsen;GLZ: Aanb. Verpleging en verzorging;2015;2.4;1.9;0.0;2.1;97.3;77.6;76.4
306;Totaal mannen en vrouwen;Totaal;Artsen en tandartsen;GLZ: Aanb. Verpleging en verzorging;2016;2.3;1.8;0.0;2.1;101.6;78.0;79.1
307;Totaal mannen en vrouwen;Totaal;Artsen en tandartsen;GLZ: Aanb. Verpleging en verzorging;2017;2.3;1.8;0.0;2.1;105.4;80.6;82.5
308;Totaal mannen en vrouwen;Totaal;Artsen en tandartsen;GLZ: Aanb. Verpleging en verzorging;2018;2.3;1.8;0.0;2.1;106.1;81.7;83.2
309;Totaal mannen en vrouwen;Totaal;Artsen en tandartsen;GLZ: Aanb. Verpleging en verzorging;2019;2.4;1.8;0.0;2.2;110.9;84.8;86.4
310;Totaal mannen en vrouwen;Totaal;Artsen en tandartsen;GLZ: Aanb. Verpleging en verzorging;2020;2.4;1.9;0.0;2.3;113.5;86.4;88.6
311;Totaal mannen en vrouwen;Totaal;Artsen en tandartsen;GLZ: Aanb. Verpleging en verzorging;2021;2.4;1.9;0.0;2.2;117.4;90.3;91.3
312;Totaal mannen en vrouwen;Totaal;Artsen en tandartsen;GLZ: Aanbieders gehandicaptenzorg;2009;0.4;0.3;0.0;0.4;83.9;70.1;67.6
313;Totaal mannen en vrouwen;Totaal;Artsen en tandartsen;GLZ: Aanbieders gehandicaptenzorg;2010;0.4;0.3;0.0;0.4;87.8;72.8;70.4
314;Totaal mannen en vrouwen;Totaal;Artsen en tandartsen;GLZ: Aanbieders gehandicaptenzorg;2011;0.5;0.3;0.0;0.4;90.3;73.4;71.8
315;Totaal mannen en vrouwen;Totaal;Artsen en tandartsen;GLZ: Aanbieders gehandicaptenzorg;2012;0.5;0.3;0.0;0.4;89.1;72.6;71.0
316;Totaal mannen en vrouwen;Totaal;Artsen en tandartsen;GLZ: Aanbieders gehandicaptenzorg;2013;0.5;0.3;0.0;0.4;91.2;73.1;71.5
317;Totaal mannen en vrouwen;Totaal;Artsen en tandartsen;GLZ: Aanbieders gehandicaptenzorg;2014;0.5;0.4;0.0;0.4;91.5;73.1;70.0
