ID;Zorgaanbieders;Zorgfinanciering;Perioden;UitgavenGezondheidsEnWelzijnszorg_1
318;GLZ: Totaal aanb. geneesk., langd. Zorg;HF121a: Wlz, AWBZ;2016;17804.0
319;GLZ: Totaal aanb. geneesk., langd. Zorg;HF121a: Wlz, AWBZ;2017;18212.0
320;GLZ: Totaal aanb. geneesk., langd. Zorg;HF121a: Wlz, AWBZ;2018;19139.0
321;GLZ: Totaal aanb. geneesk., langd. Zorg;HF121a: Wlz, AWBZ;2019;21300.0
322;GLZ: Totaal aanb. geneesk., langd. Zorg;HF121a: Wlz, AWBZ;2020;23400.0
323;GLZ: Totaal aanb. geneesk., langd. Zorg;HF121a: Wlz, AWBZ;2021;25499.0
324;GLZ: Totaal aanb. geneesk., langd. Zorg;HF121a: Wlz, AWBZ;2022;27130.0
325;GLZ: Totaal aanb. geneesk., langd. Zorg;HF121b: Ziekenfonds;1998;11072.0
326;GLZ: Totaal aanb. geneesk., langd. Zorg;HF121b: Ziekenfonds;1999;11551.0
327;GLZ: Totaal aanb. geneesk., langd. Zorg;HF121b: Ziekenfonds;2000;12333.0
328;GLZ: Totaal aanb. geneesk., langd. Zorg;HF121b: Ziekenfonds;2001;13901.0
329;GLZ: Totaal aanb. geneesk., langd. Zorg;HF121b: Ziekenfonds;2002;15415.0
330;GLZ: Totaal aanb. geneesk., langd. Zorg;HF121b: Ziekenfonds;2003;16451.0
331;GLZ: Totaal aanb. geneesk., langd. Zorg;HF121b: Ziekenfonds;2004;16555.0
332;GLZ: Totaal aanb. geneesk., langd. Zorg;HF121b: Ziekenfonds;2005;17025.0
333;GLZ: Totaal aanb. geneesk., langd. Zorg;HF121b: Ziekenfonds;2006;
334;GLZ: Totaal aanb. geneesk., langd. Zorg;HF121b: Ziekenfonds;2007;
335;GLZ: Totaal aanb. geneesk., langd. Zorg;HF121b: Ziekenfonds;2008;
336;GLZ: Totaal aanb. geneesk., langd. Zorg;HF121b: Ziekenfonds;2009;
337;GLZ: Totaal aanb. geneesk., langd. Zorg;HF121b: Ziekenfonds;2010;
338;GLZ: Totaal aanb. geneesk., langd. Zorg;HF121b: Ziekenfonds;2011;
339;GLZ: Totaal aanb. geneesk., langd. Zorg;HF121b: Ziekenfonds;2012;
340;GLZ: Totaal aanb. geneesk., langd. Zorg;HF121b: Ziekenfonds;2013;
341;GLZ: Totaal aanb. geneesk., langd. Zorg;HF121b: Ziekenfonds;2014;
342;GLZ: Totaal aanb. geneesk., langd. Zorg;HF121b: Ziekenfonds;2015;
343;GLZ: Totaal aanb. geneesk., langd. Zorg;HF121b: Ziekenfonds;2016;
344;GLZ: Totaal aanb. geneesk., langd. Zorg;HF121b: Ziekenfonds;2017;
345;GLZ: Totaal aanb. geneesk., langd. Zorg;HF121b: Ziekenfonds;2018;
346;GLZ: Totaal aanb. geneesk., langd. Zorg;HF121b: Ziekenfonds;2019;
347;GLZ: Totaal aanb. geneesk., langd. Zorg;HF121b: Ziekenfonds;2020;
348;GLZ: Totaal aanb. geneesk., langd. Zorg;HF121b: Ziekenfonds;2021;
349;GLZ: Totaal aanb. geneesk., langd. Zorg;HF121b: Ziekenfonds;2022;
350;GLZ: Totaal aanb. geneesk., langd. Zorg;HF122: Zorgverzekeringswet;1998;
351;GLZ: Totaal aanb. geneesk., langd. Zorg;HF122: Zorgverzekeringswet;1999;
352;GLZ: Totaal aanb. geneesk., langd. Zorg;HF122: Zorgverzekeringswet;2000;
353;GLZ: Totaal aanb. geneesk., langd. Zorg;HF122: Zorgverzekeringswet;2001;
354;GLZ: Totaal aanb. geneesk., langd. Zorg;HF122: Zorgverzekeringswet;2002;
355;GLZ: Totaal aanb. geneesk., langd. Zorg;HF122: Zorgverzekeringswet;2003;
356;GLZ: Totaal aanb. geneesk., langd. Zorg;HF122: Zorgverzekeringswet;2004;
357;GLZ: Totaal aanb. geneesk., langd. Zorg;HF122: Zorgverzekeringswet;2005;
358;GLZ: Totaal aanb. geneesk., langd. Zorg;HF122: Zorgverzekeringswet;2006;25288.0
359;GLZ: Totaal aanb. geneesk., langd. Zorg;HF122: Zorgverzekeringswet;2007;26414.0
360;GLZ: Totaal aanb. geneesk., langd. Zorg;HF122: Zorgverzekeringswet;2008;30117.0
361;GLZ: Totaal aanb. geneesk., langd. Zorg;HF122: Zorgverzekeringswet;2009;31925.0
362;GLZ: Totaal aanb. geneesk., langd. Zorg;HF122: Zorgverzekeringswet;2010;33456.0
363;GLZ: Totaal aanb. geneesk., langd. Zorg;HF122: Zorgverzekeringswet;2011;33980.0
364;GLZ: Totaal aanb. geneesk., langd. Zorg;HF122: Zorgverzekeringswet;2012;33562.0
365;GLZ: Totaal aanb. geneesk., langd. Zorg;HF122: Zorgverzekeringswet;2013;35164.0
366;GLZ: Totaal aanb. geneesk., langd. Zorg;HF122: Zorgverzekeringswet;2014;35906.0
367;GLZ: Totaal aanb. geneesk., langd. Zorg;HF122: Zorgverzekeringswet;2015;39487.0
368;GLZ: Totaal aanb. geneesk., langd. Zorg;HF122: Zorgverzekeringswet;2016;40561.0
369;GLZ: Totaal aanb. geneesk., langd. Zorg;HF122: Zorgverzekeringswet;2017;41751.0
370;GLZ: Totaal aanb. geneesk., langd. Zorg;HF122: Zorgverzekeringswet;2018;43391.0
371;GLZ: Totaal aanb. geneesk., langd. Zorg;HF122: Zorgverzekeringswet;2019;45630.0
372;GLZ: Totaal aanb. geneesk., langd. Zorg;HF122: Zorgverzekeringswet;2020;47174.0
373;GLZ: Totaal aanb. geneesk., langd. Zorg;HF122: Zorgverzekeringswet;2021;48922.0
374;GLZ: Totaal aanb. geneesk., langd. Zorg;HF122: Zorgverzekeringswet;2022;50624.0
375;GLZ: Totaal aanb. geneesk., langd. Zorg;HF21:Vrijwillige ziektekostenverzekering;1998;4810.0
376;GLZ: Totaal aanb. geneesk., langd. Zorg;HF21:Vrijwillige ziektekostenverzekering;1999;5321.0
377;GLZ: Totaal aanb. geneesk., langd. Zorg;HF21:Vrijwillige ziektekostenverzekering;2000;5543.0
378;GLZ: Totaal aanb. geneesk., langd. Zorg;HF21:Vrijwillige ziektekostenverzekering;2001;6213.0
379;GLZ: Totaal aanb. geneesk., langd. Zorg;HF21:Vrijwillige ziektekostenverzekering;2002;7169.0
380;GLZ: Totaal aanb. geneesk., langd. Zorg;HF21:Vrijwillige ziektekostenverzekering;2003;7779.0
381;GLZ: Totaal aanb. geneesk., langd. Zorg;HF21:Vrijwillige ziektekostenverzekering;2004;8687.0
382;GLZ: Totaal aanb. geneesk., langd. Zorg;HF21:Vrijwillige ziektekostenverzekering;2005;9061.0
383;GLZ: Totaal aanb. geneesk., langd. Zorg;HF21:Vrijwillige ziektekostenverzekering;2006;2904.0
384;GLZ: Totaal aanb. geneesk., langd. Zorg;HF21:Vrijwillige ziektekostenverzekering;2007;3146.0
385;GLZ: Totaal aanb. geneesk., langd. Zorg;HF21:Vrijwillige ziektekostenverzekering;2008;3154.0
386;GLZ: Totaal aanb. geneesk., langd. Zorg;HF21:Vrijwillige ziektekostenverzekering;2009;3384.0
387;GLZ: Totaal aanb. geneesk., langd. Zorg;HF21:Vrijwillige ziektekostenverzekering;2010;3407.0
388;GLZ: Totaal aanb. geneesk., langd. Zorg;HF21:Vrijwillige ziektekostenverzekering;2011;3736.0
389;GLZ: Totaal aanb. geneesk., langd. Zorg;HF21:Vrijwillige ziektekostenverzekering;2012;3854.0
390;GLZ: Totaal aanb. geneesk., langd. Zorg;HF21:Vrijwillige ziektekostenverzekering;2013;3648.0
391;GLZ: Totaal aanb. geneesk., langd. Zorg;HF21:Vrijwillige ziektekostenverzekering;2014;3706.0
392;GLZ: Totaal aanb. geneesk., langd. Zorg;HF21:Vrijwillige ziektekostenverzekering;2015;3689.0
393;GLZ: Totaal aanb. geneesk., langd. Zorg;HF21:Vrijwillige ziektekostenverzekering;2016;3948.0
394;GLZ: Totaal aanb. geneesk., langd. Zorg;HF21:Vrijwillige ziektekostenverzekering;2017;3852.0
395;GLZ: Totaal aanb. geneesk., langd. Zorg;HF21:Vrijwillige ziektekostenverzekering;2018;3858.0
396;GLZ: Totaal aanb. geneesk., langd. Zorg;HF21:Vrijwillige ziektekostenverzekering;2019;3855.0
397;GLZ: Totaal aanb. geneesk., langd. Zorg;HF21:Vrijwillige ziektekostenverzekering;2020;3371.0
398;GLZ: Totaal aanb. geneesk., langd. Zorg;HF21:Vrijwillige ziektekostenverzekering;2021;3642.0
399;GLZ: Totaal aanb. geneesk., langd. Zorg;HF21:Vrijwillige ziektekostenverzekering;2022;3625.0
400;GLZ: Totaal aanb. geneesk., langd. Zorg;HF3: Eigen betalingen;1998;3797.0
401;GLZ: Totaal aanb. geneesk., langd. Zorg;HF3: Eigen betalingen;1999;4022.0
402;GLZ: Totaal aanb. geneesk., langd. Zorg;HF3: Eigen betalingen;2000;4221.0
403;GLZ: Totaal aanb. geneesk., langd. Zorg;HF3: Eigen betalingen;2001;4450.0
404;GLZ: Totaal aanb. geneesk., langd. Zorg;HF3: Eigen betalingen;2002;4665.0
405;GLZ: Totaal aanb. geneesk., langd. Zorg;HF3: Eigen betalingen;2003;4891.0
406;GLZ: Totaal aanb. geneesk., langd. Zorg;HF3: Eigen betalingen;2004;5290.0
407;GLZ: Totaal aanb. geneesk., langd. Zorg;HF3: Eigen betalingen;2005;5452.0
408;GLZ: Totaal aanb. geneesk., langd. Zorg;HF3: Eigen betalingen;2006;4811.0
409;GLZ: Totaal aanb. geneesk., langd. Zorg;HF3: Eigen betalingen;2007;4903.0
410;GLZ: Totaal aanb. geneesk., langd. Zorg;HF3: Eigen betalingen;2008;6440.0
411;GLZ: Totaal aanb. geneesk., langd. Zorg;HF3: Eigen betalingen;2009;6180.0
412;GLZ: Totaal aanb. geneesk., langd. Zorg;HF3: Eigen betalingen;2010;6508.0
413;GLZ: Totaal aanb. geneesk., langd. Zorg;HF3: Eigen betalingen;2011;6990.0
414;GLZ: Totaal aanb. geneesk., langd. Zorg;HF3: Eigen betalingen;2012;7648.0
415;GLZ: Totaal aanb. geneesk., langd. Zorg;HF3: Eigen betalingen;2013;8766.0
416;GLZ: Totaal aanb. geneesk., langd. Zorg;HF3: Eigen betalingen;2014;8941.0
417;GLZ: Totaal aanb. geneesk., langd. Zorg;HF3: Eigen betalingen;2015;8899.0
418;GLZ: Totaal aanb. geneesk., langd. Zorg;HF3: Eigen betalingen;2016;9024.0
419;GLZ: Totaal aanb. geneesk., langd. Zorg;HF3: Eigen betalingen;2017;8967.0
420;GLZ: Totaal aanb. geneesk., langd. Zorg;HF3: Eigen betalingen;2018;9100.0
421;GLZ: Totaal aanb. geneesk., langd. Zorg;HF3: Eigen betalingen;2019;9249.0
422;GLZ: Totaal aanb. geneesk., langd. Zorg;HF3: Eigen betalingen;2020;8992.0
423;GLZ: Totaal aanb. geneesk., langd. Zorg;HF3: Eigen betalingen;2021;9758.0
424;GLZ: Totaal aanb. geneesk., langd. Zorg;HF3: Eigen betalingen;2022;10399.0
425;GLZ: Totaal aanb. geneesk., langd. Zorg;HF31: Directe eigen betalingen;1998;2189.0
426;GLZ: Totaal aanb. geneesk., langd. Zorg;HF31: Directe eigen betalingen;1999;2348.0
427;GLZ: Totaal aanb. geneesk., langd. Zorg;HF31: Directe eigen betalingen;2000;2536.0
428;GLZ: Totaal aanb. geneesk., langd. Zorg;HF31: Directe eigen betalingen;2001;2736.0
429;GLZ: Totaal aanb. geneesk., langd. Zorg;HF31: Directe eigen betalingen;2002;2889.0
430;GLZ: Totaal aanb. geneesk., langd. Zorg;HF31: Directe eigen betalingen;2003;3105.0
431;GLZ: Totaal aanb. geneesk., langd. Zorg;HF31: Directe eigen betalingen;2004;3341.0
432;GLZ: Totaal aanb. geneesk., langd. Zorg;HF31: Directe eigen betalingen;2005;3448.0
433;GLZ: Totaal aanb. geneesk., langd. Zorg;HF31: Directe eigen betalingen;2006;2901.0
434;GLZ: Totaal aanb. geneesk., langd. Zorg;HF31: Directe eigen betalingen;2007;3059.0
435;GLZ: Totaal aanb. geneesk., langd. Zorg;HF31: Directe eigen betalingen;2008;3218.0
436;GLZ: Totaal aanb. geneesk., langd. Zorg;HF31: Directe eigen betalingen;2009;2800.0
437;GLZ: Totaal aanb. geneesk., langd. Zorg;HF31: Directe eigen betalingen;2010;3006.0
438;GLZ: Totaal aanb. geneesk., langd. Zorg;HF31: Directe eigen betalingen;2011;3261.0
439;GLZ: Totaal aanb. geneesk., langd. Zorg;HF31: Directe eigen betalingen;2012;3494.0
440;GLZ: Totaal aanb. geneesk., langd. Zorg;HF31: Directe eigen betalingen;2013;3497.0
441;GLZ: Totaal aanb. geneesk., langd. Zorg;HF31: Directe eigen betalingen;2014;3519.0
442;GLZ: Totaal aanb. geneesk., langd. Zorg;HF31: Directe eigen betalingen;2015;3673.0
443;GLZ: Totaal aanb. geneesk., langd. Zorg;HF31: Directe eigen betalingen;2016;3726.0
444;GLZ: Totaal aanb. geneesk., langd. Zorg;HF31: Directe eigen betalingen;2017;3734.0
445;GLZ: Totaal aanb. geneesk., langd. Zorg;HF31: Directe eigen betalingen;2018;3879.0
446;GLZ: Totaal aanb. geneesk., langd. Zorg;HF31: Directe eigen betalingen;2019;4009.0
447;GLZ: Totaal aanb. geneesk., langd. Zorg;HF31: Directe eigen betalingen;2020;3813.0
448;GLZ: Totaal aanb. geneesk., langd. Zorg;HF31: Directe eigen betalingen;2021;4400.0
449;GLZ: Totaal aanb. geneesk., langd. Zorg;HF31: Directe eigen betalingen;2022;4811.0
450;GLZ: Totaal aanb. geneesk., langd. Zorg;HF32: Eigen risico en bijdragen;1998;1608.0
451;GLZ: Totaal aanb. geneesk., langd. Zorg;HF32: Eigen risico en bijdragen;1999;1674.0
452;GLZ: Totaal aanb. geneesk., langd. Zorg;HF32: Eigen risico en bijdragen;2000;1685.0
453;GLZ: Totaal aanb. geneesk., langd. Zorg;HF32: Eigen risico en bijdragen;2001;1714.0
454;GLZ: Totaal aanb. geneesk., langd. Zorg;HF32: Eigen risico en bijdragen;2002;1776.0
455;GLZ: Totaal aanb. geneesk., langd. Zorg;HF32: Eigen risico en bijdragen;2003;1786.0
456;GLZ: Totaal aanb. geneesk., langd. Zorg;HF32: Eigen risico en bijdragen;2004;1950.0
457;GLZ: Totaal aanb. geneesk., langd. Zorg;HF32: Eigen risico en bijdragen;2005;2004.0
458;GLZ: Totaal aanb. geneesk., langd. Zorg;HF32: Eigen risico en bijdragen;2006;1911.0
459;GLZ: Totaal aanb. geneesk., langd. Zorg;HF32: Eigen risico en bijdragen;2007;1844.0
460;GLZ: Totaal aanb. geneesk., langd. Zorg;HF32: Eigen risico en bijdragen;2008;3222.0
461;GLZ: Totaal aanb. geneesk., langd. Zorg;HF32: Eigen risico en bijdragen;2009;3380.0
462;GLZ: Totaal aanb. geneesk., langd. Zorg;HF32: Eigen risico en bijdragen;2010;3502.0
463;GLZ: Totaal aanb. geneesk., langd. Zorg;HF32: Eigen risico en bijdragen;2011;3730.0
464;GLZ: Totaal aanb. geneesk., langd. Zorg;HF32: Eigen risico en bijdragen;2012;4154.0
465;GLZ: Totaal aanb. geneesk., langd. Zorg;HF32: Eigen risico en bijdragen;2013;5269.0
466;GLZ: Totaal aanb. geneesk., langd. Zorg;HF32: Eigen risico en bijdragen;2014;5422.0
467;GLZ: Totaal aanb. geneesk., langd. Zorg;HF32: Eigen risico en bijdragen;2015;5227.0
468;GLZ: Totaal aanb. geneesk., langd. Zorg;HF32: Eigen risico en bijdragen;2016;5299.0
469;GLZ: Totaal aanb. geneesk., langd. Zorg;HF32: Eigen risico en bijdragen;2017;5233.0
470;GLZ: Totaal aanb. geneesk., langd. Zorg;HF32: Eigen risico en bijdragen;2018;5221.0
471;GLZ: Totaal aanb. geneesk., langd. Zorg;HF32: Eigen risico en bijdragen;2019;5240.0
472;GLZ: Totaal aanb. geneesk., langd. Zorg;HF32: Eigen risico en bijdragen;2020;5179.0
473;GLZ: Totaal aanb. geneesk., langd. Zorg;HF32: Eigen risico en bijdragen;2021;5358.0
474;GLZ: Totaal aanb. geneesk., langd. Zorg;HF32: Eigen risico en bijdragen;2022;5588.0
475;GLZ: Totaal aanb. geneesk., langd. Zorg;Overige financieringsvormen;1998;833.0
476;GLZ: Totaal aanb. geneesk., langd. Zorg;Overige financieringsvormen;1999;950.0
477;GLZ: Totaal aanb. geneesk., langd. Zorg;Overige financieringsvormen;2000;1034.0
478;GLZ: Totaal aanb. geneesk., langd. Zorg;Overige financieringsvormen;2001;1166.0
479;GLZ: Totaal aanb. geneesk., langd. Zorg;Overige financieringsvormen;2002;1396.0
480;GLZ: Totaal aanb. geneesk., langd. Zorg;Overige financieringsvormen;2003;1468.0
481;GLZ: Totaal aanb. geneesk., langd. Zorg;Overige financieringsvormen;2004;1447.0
482;GLZ: Totaal aanb. geneesk., langd. Zorg;Overige financieringsvormen;2005;1424.0
483;GLZ: Totaal aanb. geneesk., langd. Zorg;Overige financieringsvormen;2006;1277.0
484;GLZ: Totaal aanb. geneesk., langd. Zorg;Overige financieringsvormen;2007;1345.0
485;GLZ: Totaal aanb. geneesk., langd. Zorg;Overige financieringsvormen;2008;1389.0
486;GLZ: Totaal aanb. geneesk., langd. Zorg;Overige financieringsvormen;2009;1503.0
487;GLZ: Totaal aanb. geneesk., langd. Zorg;Overige financieringsvormen;2010;1534.0
488;GLZ: Totaal aanb. geneesk., langd. Zorg;Overige financieringsvormen;2011;1548.0
489;GLZ: Totaal aanb. geneesk., langd. Zorg;Overige financieringsvormen;2012;1620.0
490;GLZ: Totaal aanb. geneesk., langd. Zorg;Overige financieringsvormen;2013;1527.0
491;GLZ: Totaal aanb. geneesk., langd. Zorg;Overige financieringsvormen;2014;1607.0
492;GLZ: Totaal aanb. geneesk., langd. Zorg;Overige financieringsvormen;2015;1698.0
493;GLZ: Totaal aanb. geneesk., langd. Zorg;Overige financieringsvormen;2016;1777.0
494;GLZ: Totaal aanb. geneesk., langd. Zorg;Overige financieringsvormen;2017;1844.0
495;GLZ: Totaal aanb. geneesk., langd. Zorg;Overige financieringsvormen;2018;1940.0
496;GLZ: Totaal aanb. geneesk., langd. Zorg;Overige financieringsvormen;2019;2089.0
497;GLZ: Totaal aanb. geneesk., langd. Zorg;Overige financieringsvormen;2020;2148.0
498;GLZ: Totaal aanb. geneesk., langd. Zorg;Overige financieringsvormen;2021;2321.0
499;GLZ: Totaal aanb. geneesk., langd. Zorg;Overige financieringsvormen;2022;2413.0
500;GLZ: Aanb. medisch-specialistische zorg;Totaal alle financieringsvormen;1998;9710.0
501;GLZ: Aanb. medisch-specialistische zorg;Totaal alle financieringsvormen;1999;10249.0
502;GLZ: Aanb. medisch-specialistische zorg;Totaal alle financieringsvormen;2000;10806.0
503;GLZ: Aanb. medisch-specialistische zorg;Totaal alle financieringsvormen;2001;12245.0
504;GLZ: Aanb. medisch-specialistische zorg;Totaal alle financieringsvormen;2002;13791.0
505;GLZ: Aanb. medisch-specialistische zorg;Totaal alle financieringsvormen;2003;14691.0
506;GLZ: Aanb. medisch-specialistische zorg;Totaal alle financieringsvormen;2004;15628.0
507;GLZ: Aanb. medisch-specialistische zorg;Totaal alle financieringsvormen;2005;16302.0
508;GLZ: Aanb. medisch-specialistische zorg;Totaal alle financieringsvormen;2006;17058.0
509;GLZ: Aanb. medisch-specialistische zorg;Totaal alle financieringsvormen;2007;18086.0
510;GLZ: Aanb. medisch-specialistische zorg;Totaal alle financieringsvormen;2008;19719.0
511;GLZ: Aanb. medisch-specialistische zorg;Totaal alle financieringsvormen;2009;21260.0
512;GLZ: Aanb. medisch-specialistische zorg;Totaal alle financieringsvormen;2010;22482.0
513;GLZ: Aanb. medisch-specialistische zorg;Totaal alle financieringsvormen;2011;22620.0
514;GLZ: Aanb. medisch-specialistische zorg;Totaal alle financieringsvormen;2012;23550.0
515;GLZ: Aanb. medisch-specialistische zorg;Totaal alle financieringsvormen;2013;24479.0
516;GLZ: Aanb. medisch-specialistische zorg;Totaal alle financieringsvormen;2014;24870.0
517;GLZ: Aanb. medisch-specialistische zorg;Totaal alle financieringsvormen;2015;25601.0
518;GLZ: Aanb. medisch-specialistische zorg;Totaal alle financieringsvormen;2016;26413.0
519;GLZ: Aanb. medisch-specialistische zorg;Totaal alle financieringsvormen;2017;26870.0
520;GLZ: Aanb. medisch-specialistische zorg;Totaal alle financieringsvormen;2018;27986.0
521;GLZ: Aanb. medisch-specialistische zorg;Totaal alle financieringsvormen;2019;29369.0
522;GLZ: Aanb. medisch-specialistische zorg;Totaal alle financieringsvormen;2020;31177.0
523;GLZ: Aanb. medisch-specialistische zorg;Totaal alle financieringsvormen;2021;32129.0
524;GLZ: Aanb. medisch-specialistische zorg;Totaal alle financieringsvormen;2022;33463.0
525;GLZ: Aanb. medisch-specialistische zorg;HF11: Overheid;1998;485.0
526;GLZ: Aanb. medisch-specialistische zorg;HF11: Overheid;1999;539.0
527;GLZ: Aanb. medisch-specialistische zorg;HF11: Overheid;2000;575.0
528;GLZ: Aanb. medisch-specialistische zorg;HF11: Overheid;2001;643.0
529;GLZ: Aanb. medisch-specialistische zorg;HF11: Overheid;2002;694.0
530;GLZ: Aanb. medisch-specialistische zorg;HF11: Overheid;2003;722.0
531;GLZ: Aanb. medisch-specialistische zorg;HF11: Overheid;2004;773.0
532;GLZ: Aanb. medisch-specialistische zorg;HF11: Overheid;2005;793.0
533;GLZ: Aanb. medisch-specialistische zorg;HF11: Overheid;2006;805.0
534;GLZ: Aanb. medisch-specialistische zorg;HF11: Overheid;2007;1447.0
535;GLZ: Aanb. medisch-specialistische zorg;HF11: Overheid;2008;1525.0
536;GLZ: Aanb. medisch-specialistische zorg;HF11: Overheid;2009;1679.0
537;GLZ: Aanb. medisch-specialistische zorg;HF11: Overheid;2010;1742.0
538;GLZ: Aanb. medisch-specialistische zorg;HF11: Overheid;2011;1842.0
539;GLZ: Aanb. medisch-specialistische zorg;HF11: Overheid;2012;1941.0
540;GLZ: Aanb. medisch-specialistische zorg;HF11: Overheid;2013;1166.0
541;GLZ: Aanb. medisch-specialistische zorg;HF11: Overheid;2014;1182.0
542;GLZ: Aanb. medisch-specialistische zorg;HF11: Overheid;2015;1286.0
543;GLZ: Aanb. medisch-specialistische zorg;HF11: Overheid;2016;1292.0
544;GLZ: Aanb. medisch-specialistische zorg;HF11: Overheid;2017;1323.0
545;GLZ: Aanb. medisch-specialistische zorg;HF11: Overheid;2018;1364.0
546;GLZ: Aanb. medisch-specialistische zorg;HF11: Overheid;2019;1444.0
547;GLZ: Aanb. medisch-specialistische zorg;HF11: Overheid;2020;2423.0
548;GLZ: Aanb. medisch-specialistische zorg;HF11: Overheid;2021;1986.0
549;GLZ: Aanb. medisch-specialistische zorg;HF11: Overheid;2022;1836.0
550;GLZ: Aanb. medisch-specialistische zorg;HF121a: Wlz, AWBZ;1998;312.0
551;GLZ: Aanb. medisch-specialistische zorg;HF121a: Wlz, AWBZ;1999;351.0
552;GLZ: Aanb. medisch-specialistische zorg;HF121a: Wlz, AWBZ;2000;400.0
553;GLZ: Aanb. medisch-specialistische zorg;HF121a: Wlz, AWBZ;2001;411.0
554;GLZ: Aanb. medisch-specialistische zorg;HF121a: Wlz, AWBZ;2002;489.0
555;GLZ: Aanb. medisch-specialistische zorg;HF121a: Wlz, AWBZ;2003;535.0
556;GLZ: Aanb. medisch-specialistische zorg;HF121a: Wlz, AWBZ;2004;588.0
557;GLZ: Aanb. medisch-specialistische zorg;HF121a: Wlz, AWBZ;2005;655.0
558;GLZ: Aanb. medisch-specialistische zorg;HF121a: Wlz, AWBZ;2006;720.0
559;GLZ: Aanb. medisch-specialistische zorg;HF121a: Wlz, AWBZ;2007;837.0
560;GLZ: Aanb. medisch-specialistische zorg;HF121a: Wlz, AWBZ;2008;795.0
561;GLZ: Aanb. medisch-specialistische zorg;HF121a: Wlz, AWBZ;2009;816.0
562;GLZ: Aanb. medisch-specialistische zorg;HF121a: Wlz, AWBZ;2010;867.0
563;GLZ: Aanb. medisch-specialistische zorg;HF121a: Wlz, AWBZ;2011;753.0
564;GLZ: Aanb. medisch-specialistische zorg;HF121a: Wlz, AWBZ;2012;739.0
565;GLZ: Aanb. medisch-specialistische zorg;HF121a: Wlz, AWBZ;2013;653.0
566;GLZ: Aanb. medisch-specialistische zorg;HF121a: Wlz, AWBZ;2014;632.0
567;GLZ: Aanb. medisch-specialistische zorg;HF121a: Wlz, AWBZ;2015;447.0
568;GLZ: Aanb. medisch-specialistische zorg;HF121a: Wlz, AWBZ;2016;408.0
