ID;Geslacht;Persoonskenmerken;GeboortelandOuders;Herkomstland;Perioden;BeroepsEnNietBeroepsbevolking_1;WerkzameBeroepsbevolking_2;NettoArbeidsparticipatie_3;Werknemer_4;WerknemerMetVasteArbeidsrelatie_5;WerknemerMetFlexibeleArbeidsrelatie_6;Zelfstandige_7
219;Totaal mannen en vrouwen;Totaal personen;Totaal;Filippijnen;2021;20180.0;13440.0;67.0;92.0;50.0;42.0;8.0
220;Totaal mannen en vrouwen;Totaal personen;Totaal;Filippijnen;2022;21270.0;15080.0;71.0;92.0;48.0;45.0;8.0
221;Totaal mannen en vrouwen;Totaal personen;Totaal;Filippijnen;2023;22610.0;16230.0;72.0;93.0;49.0;44.0;7.0
222;Totaal mannen en vrouwen;Totaal personen;Totaal;Finland;2021;4800.0;2910.0;61.0;85.0;52.0;33.0;15.0
223;Totaal mannen en vrouwen;Totaal personen;Totaal;Finland;2022;5090.0;3190.0;63.0;86.0;49.0;37.0;14.0
224;Totaal mannen en vrouwen;Totaal personen;Totaal;Finland;2023;5300.0;3400.0;64.0;86.0;50.0;36.0;14.0
225;Totaal mannen en vrouwen;Totaal personen;Totaal;Frankrijk;2021;42610.0;28890.0;68.0;85.0;53.0;32.0;15.0
226;Totaal mannen en vrouwen;Totaal personen;Totaal;Frankrijk;2022;44670.0;31040.0;69.0;85.0;52.0;33.0;15.0
227;Totaal mannen en vrouwen;Totaal personen;Totaal;Frankrijk;2023;46220.0;32200.0;70.0;85.0;53.0;33.0;15.0
228;Totaal mannen en vrouwen;Totaal personen;Totaal;Frans-Guyana;2021;610.0;390.0;64.0;87.0;39.0;48.0;13.0
229;Totaal mannen en vrouwen;Totaal personen;Totaal;Frans-Guyana;2022;630.0;420.0;67.0;85.0;38.0;46.0;15.0
230;Totaal mannen en vrouwen;Totaal personen;Totaal;Frans-Guyana;2023;650.0;440.0;67.0;87.0;38.0;49.0;13.0
231;Totaal mannen en vrouwen;Totaal personen;Totaal;Frans-Polynesië;2021;40.0;30.0;;;;;
232;Totaal mannen en vrouwen;Totaal personen;Totaal;Frans-Polynesië;2022;40.0;30.0;;;;;
233;Totaal mannen en vrouwen;Totaal personen;Totaal;Frans-Polynesië;2023;40.0;30.0;;;;;
234;Totaal mannen en vrouwen;Totaal personen;Totaal;Gabon;2021;140.0;90.0;;;;;
235;Totaal mannen en vrouwen;Totaal personen;Totaal;Gabon;2022;150.0;110.0;72.0;;;;
236;Totaal mannen en vrouwen;Totaal personen;Totaal;Gabon;2023;150.0;110.0;75.0;;;;
237;Totaal mannen en vrouwen;Totaal personen;Totaal;Gambia;2021;1320.0;950.0;72.0;93.0;36.0;57.0;7.0
238;Totaal mannen en vrouwen;Totaal personen;Totaal;Gambia;2022;1450.0;1090.0;75.0;92.0;32.0;60.0;8.0
239;Totaal mannen en vrouwen;Totaal personen;Totaal;Gambia;2023;1580.0;1200.0;76.0;92.0;33.0;59.0;8.0
240;Totaal mannen en vrouwen;Totaal personen;Totaal;Gazastrook en Westelijke Jordaanoever;2021;550.0;230.0;41.0;79.0;36.0;43.0;21.0
241;Totaal mannen en vrouwen;Totaal personen;Totaal;Gazastrook en Westelijke Jordaanoever;2022;630.0;280.0;45.0;81.0;35.0;47.0;19.0
242;Totaal mannen en vrouwen;Totaal personen;Totaal;Gazastrook en Westelijke Jordaanoever;2023;700.0;330.0;47.0;83.0;32.0;51.0;17.0
243;Totaal mannen en vrouwen;Totaal personen;Totaal;Georgië;2021;3970.0;2310.0;58.0;76.0;38.0;38.0;24.0
244;Totaal mannen en vrouwen;Totaal personen;Totaal;Georgië;2022;4300.0;2630.0;61.0;76.0;37.0;39.0;24.0
245;Totaal mannen en vrouwen;Totaal personen;Totaal;Georgië;2023;4510.0;2770.0;62.0;75.0;35.0;40.0;25.0
246;Totaal mannen en vrouwen;Totaal personen;Totaal;Ghana;2021;20630.0;13310.0;65.0;92.0;45.0;47.0;8.0
247;Totaal mannen en vrouwen;Totaal personen;Totaal;Ghana;2022;21330.0;14600.0;68.0;91.0;42.0;50.0;9.0
248;Totaal mannen en vrouwen;Totaal personen;Totaal;Ghana;2023;22190.0;15260.0;69.0;91.0;42.0;49.0;9.0
249;Totaal mannen en vrouwen;Totaal personen;Totaal;Gibraltar;2021;50.0;40.0;;;;;
250;Totaal mannen en vrouwen;Totaal personen;Totaal;Gibraltar;2022;50.0;40.0;;;;;
251;Totaal mannen en vrouwen;Totaal personen;Totaal;Gibraltar;2023;50.0;40.0;;;;;
252;Totaal mannen en vrouwen;Totaal personen;Totaal;Grenada;2021;60.0;40.0;;;;;
253;Totaal mannen en vrouwen;Totaal personen;Totaal;Grenada;2022;70.0;40.0;;;;;
254;Totaal mannen en vrouwen;Totaal personen;Totaal;Grenada;2023;70.0;40.0;;;;;
255;Totaal mannen en vrouwen;Totaal personen;Totaal;Griekenland;2021;25430.0;18190.0;72.0;82.0;44.0;37.0;18.0
256;Totaal mannen en vrouwen;Totaal personen;Totaal;Griekenland;2022;28330.0;20700.0;73.0;82.0;42.0;40.0;18.0
257;Totaal mannen en vrouwen;Totaal personen;Totaal;Griekenland;2023;31140.0;22810.0;73.0;82.0;42.0;40.0;18.0
258;Totaal mannen en vrouwen;Totaal personen;Totaal;Groenland;2021;10.0;10.0;;;;;
259;Totaal mannen en vrouwen;Totaal personen;Totaal;Groenland;2022;10.0;10.0;;;;;
260;Totaal mannen en vrouwen;Totaal personen;Totaal;Groenland;2023;10.0;10.0;;;;;
261;Totaal mannen en vrouwen;Totaal personen;Totaal;Guadeloupe;2021;380.0;250.0;65.0;91.0;38.0;54.0;9.0
262;Totaal mannen en vrouwen;Totaal personen;Totaal;Guadeloupe;2022;400.0;290.0;72.0;91.0;34.0;57.0;9.0
263;Totaal mannen en vrouwen;Totaal personen;Totaal;Guadeloupe;2023;420.0;290.0;69.0;90.0;37.0;53.0;10.0
264;Totaal mannen en vrouwen;Totaal personen;Totaal;Guam;2021;10.0;0.0;;;;;
265;Totaal mannen en vrouwen;Totaal personen;Totaal;Guam;2022;10.0;0.0;;;;;
266;Totaal mannen en vrouwen;Totaal personen;Totaal;Guam;2023;10.0;0.0;;;;;
267;Totaal mannen en vrouwen;Totaal personen;Totaal;Guatemala;2021;1070.0;740.0;69.0;89.0;40.0;49.0;11.0
268;Totaal mannen en vrouwen;Totaal personen;Totaal;Guatemala;2022;1150.0;840.0;73.0;88.0;39.0;49.0;12.0
269;Totaal mannen en vrouwen;Totaal personen;Totaal;Guatemala;2023;1200.0;890.0;74.0;87.0;41.0;46.0;13.0
270;Totaal mannen en vrouwen;Totaal personen;Totaal;Guinee;2021;2660.0;1460.0;55.0;92.0;37.0;55.0;8.0
271;Totaal mannen en vrouwen;Totaal personen;Totaal;Guinee;2022;2780.0;1660.0;60.0;91.0;35.0;56.0;9.0
272;Totaal mannen en vrouwen;Totaal personen;Totaal;Guinee;2023;2920.0;1740.0;60.0;91.0;37.0;55.0;9.0
273;Totaal mannen en vrouwen;Totaal personen;Totaal;Guinee-Bissau;2021;340.0;220.0;65.0;90.0;46.0;44.0;10.0
274;Totaal mannen en vrouwen;Totaal personen;Totaal;Guinee-Bissau;2022;360.0;250.0;69.0;90.0;42.0;48.0;10.0
275;Totaal mannen en vrouwen;Totaal personen;Totaal;Guinee-Bissau;2023;370.0;250.0;68.0;90.0;44.0;47.0;10.0
276;Totaal mannen en vrouwen;Totaal personen;Totaal;Guyana;2021;3610.0;2200.0;61.0;87.0;53.0;34.0;13.0
277;Totaal mannen en vrouwen;Totaal personen;Totaal;Guyana;2022;3630.0;2280.0;63.0;87.0;53.0;34.0;13.0
278;Totaal mannen en vrouwen;Totaal personen;Totaal;Guyana;2023;3640.0;2290.0;63.0;87.0;54.0;33.0;13.0
279;Totaal mannen en vrouwen;Totaal personen;Totaal;Haïti;2021;1490.0;980.0;66.0;91.0;26.0;65.0;9.0
280;Totaal mannen en vrouwen;Totaal personen;Totaal;Haïti;2022;1560.0;1110.0;71.0;90.0;25.0;65.0;10.0
281;Totaal mannen en vrouwen;Totaal personen;Totaal;Haïti;2023;1620.0;1170.0;72.0;89.0;27.0;62.0;11.0
282;Totaal mannen en vrouwen;Totaal personen;Totaal;Honduras;2021;760.0;510.0;66.0;88.0;45.0;43.0;12.0
283;Totaal mannen en vrouwen;Totaal personen;Totaal;Honduras;2022;810.0;580.0;71.0;88.0;43.0;45.0;12.0
284;Totaal mannen en vrouwen;Totaal personen;Totaal;Honduras;2023;860.0;620.0;72.0;88.0;46.0;41.0;12.0
285;Totaal mannen en vrouwen;Totaal personen;Totaal;Hongarije;2021;21750.0;14880.0;68.0;83.0;44.0;39.0;17.0
286;Totaal mannen en vrouwen;Totaal personen;Totaal;Hongarije;2022;22940.0;16190.0;71.0;83.0;43.0;40.0;17.0
287;Totaal mannen en vrouwen;Totaal personen;Totaal;Hongarije;2023;24620.0;17500.0;71.0;83.0;43.0;41.0;17.0
288;Totaal mannen en vrouwen;Totaal personen;Totaal;Hongkong;2021;16580.0;11300.0;68.0;81.0;56.0;25.0;19.0
289;Totaal mannen en vrouwen;Totaal personen;Totaal;Hongkong;2022;16560.0;11590.0;70.0;82.0;56.0;26.0;18.0
290;Totaal mannen en vrouwen;Totaal personen;Totaal;Hongkong;2023;16500.0;11530.0;70.0;82.0;57.0;25.0;18.0
291;Totaal mannen en vrouwen;Totaal personen;Totaal;Ierland;2021;9840.0;6690.0;68.0;87.0;53.0;34.0;13.0
292;Totaal mannen en vrouwen;Totaal personen;Totaal;Ierland;2022;10710.0;7460.0;70.0;87.0;50.0;38.0;13.0
293;Totaal mannen en vrouwen;Totaal personen;Totaal;Ierland;2023;11420.0;8030.0;70.0;88.0;50.0;38.0;12.0
294;Totaal mannen en vrouwen;Totaal personen;Totaal;IJsland;2021;590.0;350.0;59.0;77.0;44.0;33.0;23.0
295;Totaal mannen en vrouwen;Totaal personen;Totaal;IJsland;2022;600.0;390.0;64.0;79.0;42.0;36.0;21.0
296;Totaal mannen en vrouwen;Totaal personen;Totaal;IJsland;2023;650.0;410.0;63.0;81.0;43.0;38.0;19.0
297;Totaal mannen en vrouwen;Totaal personen;Totaal;India;2021;49210.0;35370.0;72.0;91.0;59.0;32.0;9.0
298;Totaal mannen en vrouwen;Totaal personen;Totaal;India;2022;57150.0;43190.0;76.0;92.0;59.0;33.0;8.0
299;Totaal mannen en vrouwen;Totaal personen;Totaal;India;2023;65860.0;50580.0;77.0;92.0;61.0;32.0;8.0
300;Totaal mannen en vrouwen;Totaal personen;Totaal;Irak;2021;48890.0;24540.0;50.0;77.0;34.0;43.0;23.0
301;Totaal mannen en vrouwen;Totaal personen;Totaal;Irak;2022;50400.0;26800.0;53.0;76.0;33.0;43.0;24.0
302;Totaal mannen en vrouwen;Totaal personen;Totaal;Irak;2023;51880.0;28100.0;54.0;75.0;34.0;41.0;25.0
303;Totaal mannen en vrouwen;Totaal personen;Totaal;Iran;2021;39130.0;22520.0;58.0;79.0;42.0;37.0;21.0
304;Totaal mannen en vrouwen;Totaal personen;Totaal;Iran;2022;42350.0;25420.0;60.0;79.0;40.0;39.0;21.0
305;Totaal mannen en vrouwen;Totaal personen;Totaal;Iran;2023;45620.0;27980.0;61.0;79.0;41.0;38.0;21.0
306;Totaal mannen en vrouwen;Totaal personen;Totaal;Israël;2021;8120.0;5570.0;69.0;72.0;42.0;30.0;28.0
307;Totaal mannen en vrouwen;Totaal personen;Totaal;Israël;2022;8450.0;5960.0;70.0;73.0;40.0;32.0;27.0
308;Totaal mannen en vrouwen;Totaal personen;Totaal;Israël;2023;8890.0;6260.0;70.0;73.0;42.0;31.0;27.0
309;Totaal mannen en vrouwen;Totaal personen;Totaal;Italië;2021;52310.0;37280.0;71.0;85.0;51.0;34.0;15.0
310;Totaal mannen en vrouwen;Totaal personen;Totaal;Italië;2022;55540.0;40790.0;73.0;86.0;49.0;37.0;14.0
311;Totaal mannen en vrouwen;Totaal personen;Totaal;Italië;2023;58600.0;43350.0;74.0;86.0;50.0;36.0;14.0
312;Totaal mannen en vrouwen;Totaal personen;Totaal;Ivoorkust;2021;1360.0;880.0;65.0;89.0;44.0;45.0;11.0
313;Totaal mannen en vrouwen;Totaal personen;Totaal;Ivoorkust;2022;1420.0;1000.0;70.0;87.0;41.0;47.0;13.0
314;Totaal mannen en vrouwen;Totaal personen;Totaal;Ivoorkust;2023;1480.0;1030.0;69.0;88.0;42.0;46.0;12.0
315;Totaal mannen en vrouwen;Totaal personen;Totaal;Jamaica;2021;1590.0;1000.0;63.0;87.0;43.0;43.0;13.0
316;Totaal mannen en vrouwen;Totaal personen;Totaal;Jamaica;2022;1620.0;1080.0;67.0;88.0;43.0;45.0;12.0
317;Totaal mannen en vrouwen;Totaal personen;Totaal;Jamaica;2023;1670.0;1130.0;68.0;88.0;43.0;45.0;12.0
318;Totaal mannen en vrouwen;Totaal personen;Totaal;Japan;2021;7030.0;4400.0;63.0;73.0;46.0;27.0;27.0
319;Totaal mannen en vrouwen;Totaal personen;Totaal;Japan;2022;7540.0;4770.0;63.0;73.0;44.0;29.0;27.0
320;Totaal mannen en vrouwen;Totaal personen;Totaal;Japan;2023;8060.0;5130.0;64.0;72.0;43.0;30.0;28.0
321;Totaal mannen en vrouwen;Totaal personen;Totaal;Jemen;2021;2020.0;550.0;27.0;87.0;28.0;59.0;13.0
322;Totaal mannen en vrouwen;Totaal personen;Totaal;Jemen;2022;2720.0;870.0;32.0;88.0;22.0;66.0;12.0
323;Totaal mannen en vrouwen;Totaal personen;Totaal;Jemen;2023;3850.0;1230.0;32.0;87.0;20.0;66.0;13.0
324;Totaal mannen en vrouwen;Totaal personen;Totaal;Jordanië;2021;1860.0;1080.0;58.0;83.0;45.0;38.0;17.0
325;Totaal mannen en vrouwen;Totaal personen;Totaal;Jordanië;2022;2050.0;1240.0;61.0;83.0;43.0;40.0;17.0
326;Totaal mannen en vrouwen;Totaal personen;Totaal;Jordanië;2023;2220.0;1330.0;60.0;84.0;43.0;41.0;16.0
327;Totaal mannen en vrouwen;Totaal personen;Totaal;Kaapverdië;2021;18920.0;13280.0;70.0;92.0;58.0;34.0;8.0
328;Totaal mannen en vrouwen;Totaal personen;Totaal;Kaapverdië;2022;19100.0;13680.0;72.0;90.0;56.0;34.0;10.0
329;Totaal mannen en vrouwen;Totaal personen;Totaal;Kaapverdië;2023;19300.0;13720.0;71.0;89.0;56.0;33.0;11.0
330;Totaal mannen en vrouwen;Totaal personen;Totaal;Kameroen;2021;2530.0;1690.0;67.0;87.0;41.0;46.0;13.0
331;Totaal mannen en vrouwen;Totaal personen;Totaal;Kameroen;2022;2680.0;1900.0;71.0;86.0;39.0;46.0;14.0
332;Totaal mannen en vrouwen;Totaal personen;Totaal;Kameroen;2023;2810.0;2010.0;71.0;85.0;40.0;45.0;15.0
333;Totaal mannen en vrouwen;Totaal personen;Totaal;Kanaaleilanden;2021;70.0;50.0;;;;;
334;Totaal mannen en vrouwen;Totaal personen;Totaal;Kanaaleilanden;2022;70.0;50.0;;;;;
335;Totaal mannen en vrouwen;Totaal personen;Totaal;Kanaaleilanden;2023;80.0;60.0;;;;;
336;Totaal mannen en vrouwen;Totaal personen;Totaal;Katar;2021;170.0;90.0;55.0;;;;
337;Totaal mannen en vrouwen;Totaal personen;Totaal;Katar;2022;210.0;110.0;53.0;;;;
338;Totaal mannen en vrouwen;Totaal personen;Totaal;Katar;2023;250.0;130.0;53.0;;;;
339;Totaal mannen en vrouwen;Totaal personen;Totaal;Kazachstan;2021;2450.0;1390.0;57.0;87.0;48.0;39.0;13.0
340;Totaal mannen en vrouwen;Totaal personen;Totaal;Kazachstan;2022;2840.0;1680.0;59.0;86.0;47.0;40.0;14.0
341;Totaal mannen en vrouwen;Totaal personen;Totaal;Kazachstan;2023;3210.0;1960.0;61.0;87.0;45.0;41.0;13.0
342;Totaal mannen en vrouwen;Totaal personen;Totaal;Kenia;2021;4060.0;2710.0;67.0;86.0;42.0;43.0;14.0
343;Totaal mannen en vrouwen;Totaal personen;Totaal;Kenia;2022;4350.0;3020.0;69.0;86.0;41.0;45.0;14.0
344;Totaal mannen en vrouwen;Totaal personen;Totaal;Kenia;2023;4640.0;3240.0;70.0;87.0;42.0;45.0;13.0
345;Totaal mannen en vrouwen;Totaal personen;Totaal;Kirgizië;2021;470.0;280.0;61.0;83.0;41.0;42.0;17.0
346;Totaal mannen en vrouwen;Totaal personen;Totaal;Kirgizië;2022;560.0;330.0;59.0;84.0;39.0;46.0;16.0
347;Totaal mannen en vrouwen;Totaal personen;Totaal;Kirgizië;2023;680.0;410.0;61.0;85.0;36.0;48.0;15.0
348;Totaal mannen en vrouwen;Totaal personen;Totaal;Kiribati;2021;0.0;0.0;;;;;
349;Totaal mannen en vrouwen;Totaal personen;Totaal;Kiribati;2022;10.0;0.0;;;;;
350;Totaal mannen en vrouwen;Totaal personen;Totaal;Kiribati;2023;10.0;0.0;;;;;
351;Totaal mannen en vrouwen;Totaal personen;Totaal;Koeweit;2021;1990.0;950.0;48.0;84.0;39.0;46.0;16.0
352;Totaal mannen en vrouwen;Totaal personen;Totaal;Koeweit;2022;2110.0;1100.0;52.0;84.0;37.0;47.0;16.0
353;Totaal mannen en vrouwen;Totaal personen;Totaal;Koeweit;2023;2240.0;1200.0;53.0;83.0;38.0;45.0;17.0
354;Totaal mannen en vrouwen;Totaal personen;Totaal;Kosovo;2021;6870.0;3990.0;58.0;86.0;48.0;38.0;14.0
355;Totaal mannen en vrouwen;Totaal personen;Totaal;Kosovo;2022;7000.0;4280.0;61.0;86.0;47.0;39.0;14.0
356;Totaal mannen en vrouwen;Totaal personen;Totaal;Kosovo;2023;7100.0;4390.0;62.0;85.0;48.0;37.0;15.0
357;Totaal mannen en vrouwen;Totaal personen;Totaal;Kroatië;2021;10550.0;6740.0;64.0;85.0;50.0;34.0;15.0
358;Totaal mannen en vrouwen;Totaal personen;Totaal;Kroatië;2022;11330.0;7570.0;67.0;85.0;48.0;37.0;15.0
359;Totaal mannen en vrouwen;Totaal personen;Totaal;Kroatië;2023;11960.0;8080.0;68.0;85.0;48.0;37.0;15.0
360;Totaal mannen en vrouwen;Totaal personen;Totaal;Laos;2021;280.0;170.0;63.0;86.0;45.0;41.0;14.0
361;Totaal mannen en vrouwen;Totaal personen;Totaal;Laos;2022;280.0;180.0;66.0;86.0;45.0;40.0;14.0
362;Totaal mannen en vrouwen;Totaal personen;Totaal;Laos;2023;290.0;190.0;65.0;86.0;47.0;39.0;14.0
363;Totaal mannen en vrouwen;Totaal personen;Totaal;Lesotho;2021;140.0;90.0;;;;;
364;Totaal mannen en vrouwen;Totaal personen;Totaal;Lesotho;2022;150.0;110.0;72.0;;;;
365;Totaal mannen en vrouwen;Totaal personen;Totaal;Lesotho;2023;160.0;120.0;75.0;;;;
366;Totaal mannen en vrouwen;Totaal personen;Totaal;Letland;2021;6840.0;4930.0;72.0;85.0;33.0;52.0;15.0
367;Totaal mannen en vrouwen;Totaal personen;Totaal;Letland;2022;7700.0;5680.0;74.0;85.0;33.0;53.0;15.0
368;Totaal mannen en vrouwen;Totaal personen;Totaal;Letland;2023;8360.0;6210.0;74.0;85.0;34.0;52.0;15.0
369;Totaal mannen en vrouwen;Totaal personen;Totaal;Libanon;2021;6200.0;3600.0;58.0;80.0;41.0;38.0;20.0
370;Totaal mannen en vrouwen;Totaal personen;Totaal;Libanon;2022;6800.0;4180.0;61.0;81.0;40.0;41.0;19.0
371;Totaal mannen en vrouwen;Totaal personen;Totaal;Libanon;2023;7240.0;4480.0;62.0;81.0;42.0;39.0;19.0
372;Totaal mannen en vrouwen;Totaal personen;Totaal;Liberia;2021;2510.0;1650.0;65.0;86.0;40.0;46.0;14.0
373;Totaal mannen en vrouwen;Totaal personen;Totaal;Liberia;2022;2570.0;1750.0;68.0;85.0;38.0;47.0;15.0
374;Totaal mannen en vrouwen;Totaal personen;Totaal;Liberia;2023;2640.0;1780.0;68.0;85.0;41.0;44.0;15.0
375;Totaal mannen en vrouwen;Totaal personen;Totaal;Libië;2021;1640.0;780.0;48.0;81.0;32.0;49.0;19.0
376;Totaal mannen en vrouwen;Totaal personen;Totaal;Libië;2022;1800.0;940.0;52.0;82.0;30.0;52.0;18.0
377;Totaal mannen en vrouwen;Totaal personen;Totaal;Libië;2023;1950.0;1030.0;53.0;82.0;30.0;52.0;18.0
378;Totaal mannen en vrouwen;Totaal personen;Totaal;Liechtenstein;2021;10.0;0.0;;;;;
379;Totaal mannen en vrouwen;Totaal personen;Totaal;Liechtenstein;2022;10.0;0.0;;;;;
380;Totaal mannen en vrouwen;Totaal personen;Totaal;Liechtenstein;2023;10.0;0.0;;;;;
381;Totaal mannen en vrouwen;Totaal personen;Totaal;Litouwen;2021;9080.0;6710.0;74.0;88.0;41.0;46.0;12.0
382;Totaal mannen en vrouwen;Totaal personen;Totaal;Litouwen;2022;10090.0;7540.0;75.0;88.0;40.0;48.0;12.0
383;Totaal mannen en vrouwen;Totaal personen;Totaal;Litouwen;2023;10910.0;8150.0;75.0;87.0;40.0;48.0;13.0
384;Totaal mannen en vrouwen;Totaal personen;Totaal;Luxemburg;2021;2440.0;1320.0;54.0;86.0;46.0;40.0;14.0
385;Totaal mannen en vrouwen;Totaal personen;Totaal;Luxemburg;2022;2570.0;1430.0;56.0;87.0;44.0;42.0;13.0
386;Totaal mannen en vrouwen;Totaal personen;Totaal;Luxemburg;2023;2700.0;1530.0;57.0;86.0;46.0;40.0;14.0
387;Totaal mannen en vrouwen;Totaal personen;Totaal;Macau;2021;120.0;70.0;;;;;
388;Totaal mannen en vrouwen;Totaal personen;Totaal;Macau;2022;120.0;80.0;;;;;
389;Totaal mannen en vrouwen;Totaal personen;Totaal;Macau;2023;120.0;80.0;;;;;
390;Totaal mannen en vrouwen;Totaal personen;Totaal;Madagaskar;2021;310.0;210.0;68.0;87.0;51.0;36.0;13.0
391;Totaal mannen en vrouwen;Totaal personen;Totaal;Madagaskar;2022;320.0;240.0;74.0;86.0;48.0;38.0;14.0
392;Totaal mannen en vrouwen;Totaal personen;Totaal;Madagaskar;2023;340.0;250.0;72.0;87.0;50.0;37.0;13.0
393;Totaal mannen en vrouwen;Totaal personen;Totaal;Malawi;2021;470.0;320.0;69.0;85.0;45.0;40.0;15.0
394;Totaal mannen en vrouwen;Totaal personen;Totaal;Malawi;2022;480.0;350.0;73.0;84.0;43.0;41.0;16.0
395;Totaal mannen en vrouwen;Totaal personen;Totaal;Malawi;2023;500.0;370.0;73.0;85.0;45.0;40.0;15.0
396;Totaal mannen en vrouwen;Totaal personen;Totaal;Maldiven;2021;30.0;20.0;;;;;
397;Totaal mannen en vrouwen;Totaal personen;Totaal;Maldiven;2022;30.0;20.0;;;;;
398;Totaal mannen en vrouwen;Totaal personen;Totaal;Maldiven;2023;40.0;20.0;;;;;
399;Totaal mannen en vrouwen;Totaal personen;Totaal;Maleisië;2021;5490.0;3590.0;65.0;84.0;50.0;34.0;16.0
400;Totaal mannen en vrouwen;Totaal personen;Totaal;Maleisië;2022;5680.0;3830.0;67.0;85.0;50.0;34.0;15.0
401;Totaal mannen en vrouwen;Totaal personen;Totaal;Maleisië;2023;5870.0;4010.0;68.0;85.0;52.0;33.0;15.0
402;Totaal mannen en vrouwen;Totaal personen;Totaal;Mali;2021;280.0;180.0;64.0;90.0;39.0;50.0;10.0
403;Totaal mannen en vrouwen;Totaal personen;Totaal;Mali;2022;300.0;190.0;66.0;90.0;39.0;52.0;10.0
404;Totaal mannen en vrouwen;Totaal personen;Totaal;Mali;2023;320.0;200.0;64.0;92.0;39.0;53.0;8.0
405;Totaal mannen en vrouwen;Totaal personen;Totaal;Malta;2021;620.0;440.0;71.0;88.0;47.0;41.0;12.0
406;Totaal mannen en vrouwen;Totaal personen;Totaal;Malta;2022;700.0;490.0;71.0;88.0;46.0;41.0;12.0
407;Totaal mannen en vrouwen;Totaal personen;Totaal;Malta;2023;780.0;540.0;69.0;88.0;49.0;39.0;12.0
408;Totaal mannen en vrouwen;Totaal personen;Totaal;Man;2021;20.0;10.0;;;;;
409;Totaal mannen en vrouwen;Totaal personen;Totaal;Man;2022;20.0;10.0;;;;;
410;Totaal mannen en vrouwen;Totaal personen;Totaal;Man;2023;20.0;20.0;;;;;
411;Totaal mannen en vrouwen;Totaal personen;Totaal;Marshall-eilanden;2021;10.0;0.0;;;;;
412;Totaal mannen en vrouwen;Totaal personen;Totaal;Marshall-eilanden;2022;10.0;10.0;;;;;
413;Totaal mannen en vrouwen;Totaal personen;Totaal;Marshall-eilanden;2023;10.0;10.0;;;;;
414;Totaal mannen en vrouwen;Totaal personen;Totaal;Martinique;2021;110.0;70.0;;;;;
415;Totaal mannen en vrouwen;Totaal personen;Totaal;Martinique;2022;120.0;80.0;;;;;
416;Totaal mannen en vrouwen;Totaal personen;Totaal;Martinique;2023;130.0;80.0;;;;;
417;Totaal mannen en vrouwen;Totaal personen;Totaal;Mauritanië;2021;350.0;230.0;66.0;92.0;46.0;46.0;8.0
418;Totaal mannen en vrouwen;Totaal personen;Totaal;Mauritanië;2022;360.0;250.0;70.0;89.0;46.0;43.0;11.0
419;Totaal mannen en vrouwen;Totaal personen;Totaal;Mauritanië;2023;370.0;260.0;70.0;89.0;48.0;42.0;11.0
420;Totaal mannen en vrouwen;Totaal personen;Totaal;Mauritius;2021;650.0;410.0;63.0;88.0;47.0;42.0;12.0
421;Totaal mannen en vrouwen;Totaal personen;Totaal;Mauritius;2022;680.0;460.0;67.0;89.0;46.0;43.0;11.0
422;Totaal mannen en vrouwen;Totaal personen;Totaal;Mauritius;2023;700.0;470.0;68.0;89.0;47.0;42.0;11.0
423;Totaal mannen en vrouwen;Totaal personen;Totaal;Mayotte;2021;10.0;0.0;;;;;
424;Totaal mannen en vrouwen;Totaal personen;Totaal;Mayotte;2022;10.0;0.0;;;;;
425;Totaal mannen en vrouwen;Totaal personen;Totaal;Mayotte;2023;10.0;0.0;;;;;
426;Totaal mannen en vrouwen;Totaal personen;Totaal;Mexico;2021;7130.0;4690.0;66.0;87.0;46.0;41.0;13.0
427;Totaal mannen en vrouwen;Totaal personen;Totaal;Mexico;2022;7980.0;5520.0;69.0;89.0;45.0;44.0;11.0
428;Totaal mannen en vrouwen;Totaal personen;Totaal;Mexico;2023;8650.0;6070.0;70.0;89.0;48.0;42.0;11.0
429;Totaal mannen en vrouwen;Totaal personen;Totaal;Micronesië;2021;0.0;0.0;;;;;
430;Totaal mannen en vrouwen;Totaal personen;Totaal;Micronesië;2022;0.0;0.0;;;;;
431;Totaal mannen en vrouwen;Totaal personen;Totaal;Micronesië;2023;0.0;0.0;;;;;
432;Totaal mannen en vrouwen;Totaal personen;Totaal;Moldavië;2021;3920.0;2690.0;69.0;84.0;30.0;54.0;16.0
433;Totaal mannen en vrouwen;Totaal personen;Totaal;Moldavië;2022;4930.0;3520.0;71.0;85.0;28.0;57.0;15.0
434;Totaal mannen en vrouwen;Totaal personen;Totaal;Moldavië;2023;6160.0;4450.0;72.0;84.0;28.0;56.0;16.0
435;Totaal mannen en vrouwen;Totaal personen;Totaal;Monaco;2021;130.0;80.0;;;;;
436;Totaal mannen en vrouwen;Totaal personen;Totaal;Monaco;2022;140.0;90.0;;;;;
437;Totaal mannen en vrouwen;Totaal personen;Totaal;Monaco;2023;140.0;90.0;;;;;
438;Totaal mannen en vrouwen;Totaal personen;Totaal;Mongolië;2021;560.0;320.0;58.0;87.0;36.0;51.0;13.0
439;Totaal mannen en vrouwen;Totaal personen;Totaal;Mongolië;2022;590.0;350.0;60.0;88.0;37.0;51.0;12.0
440;Totaal mannen en vrouwen;Totaal personen;Totaal;Mongolië;2023;630.0;380.0;61.0;87.0;39.0;48.0;13.0
