ID;Zorgfuncties;FinancieringsregelingenZorg;Perioden;UitgavenAanZorg_1
320;Totaal uitgaven gezondheidszorg;HF22: Financiering door IZW;2013;181.0
321;Totaal uitgaven gezondheidszorg;HF22: Financiering door IZW;2014;175.0
322;Totaal uitgaven gezondheidszorg;HF22: Financiering door IZW;2015;160.0
323;Totaal uitgaven gezondheidszorg;HF22: Financiering door IZW;2016;162.0
324;Totaal uitgaven gezondheidszorg;HF23: Regelingen door ondernemingen;2005;845.0
325;Totaal uitgaven gezondheidszorg;HF23: Regelingen door ondernemingen;2006;764.0
326;Totaal uitgaven gezondheidszorg;HF23: Regelingen door ondernemingen;2007;827.0
327;Totaal uitgaven gezondheidszorg;HF23: Regelingen door ondernemingen;2008;781.0
328;Totaal uitgaven gezondheidszorg;HF23: Regelingen door ondernemingen;2009;874.0
329;Totaal uitgaven gezondheidszorg;HF23: Regelingen door ondernemingen;2010;866.0
330;Totaal uitgaven gezondheidszorg;HF23: Regelingen door ondernemingen;2011;833.0
331;Totaal uitgaven gezondheidszorg;HF23: Regelingen door ondernemingen;2012;761.0
332;Totaal uitgaven gezondheidszorg;HF23: Regelingen door ondernemingen;2013;734.0
333;Totaal uitgaven gezondheidszorg;HF23: Regelingen door ondernemingen;2014;665.0
334;Totaal uitgaven gezondheidszorg;HF23: Regelingen door ondernemingen;2015;691.0
335;Totaal uitgaven gezondheidszorg;HF23: Regelingen door ondernemingen;2016;697.0
336;Totaal uitgaven gezondheidszorg;HF3: Eigen betalingen;2005;5372.0
337;Totaal uitgaven gezondheidszorg;HF3: Eigen betalingen;2006;4885.0
338;Totaal uitgaven gezondheidszorg;HF3: Eigen betalingen;2007;4950.0
339;Totaal uitgaven gezondheidszorg;HF3: Eigen betalingen;2008;6528.0
340;Totaal uitgaven gezondheidszorg;HF3: Eigen betalingen;2009;6134.0
341;Totaal uitgaven gezondheidszorg;HF3: Eigen betalingen;2010;6448.0
342;Totaal uitgaven gezondheidszorg;HF3: Eigen betalingen;2011;6722.0
343;Totaal uitgaven gezondheidszorg;HF3: Eigen betalingen;2012;7306.0
344;Totaal uitgaven gezondheidszorg;HF3: Eigen betalingen;2013;8308.0
345;Totaal uitgaven gezondheidszorg;HF3: Eigen betalingen;2014;8787.0
346;Totaal uitgaven gezondheidszorg;HF3: Eigen betalingen;2015;8759.0
347;Totaal uitgaven gezondheidszorg;HF3: Eigen betalingen;2016;8736.0
348;Totaal uitgaven gezondheidszorg;"Buitenland; uitvoer";2005;103.0
349;Totaal uitgaven gezondheidszorg;"Buitenland; uitvoer";2006;93.0
350;Totaal uitgaven gezondheidszorg;"Buitenland; uitvoer";2007;86.0
351;Totaal uitgaven gezondheidszorg;"Buitenland; uitvoer";2008;90.0
352;Totaal uitgaven gezondheidszorg;"Buitenland; uitvoer";2009;84.0
353;Totaal uitgaven gezondheidszorg;"Buitenland; uitvoer";2010;107.0
354;Totaal uitgaven gezondheidszorg;"Buitenland; uitvoer";2011;103.0
355;Totaal uitgaven gezondheidszorg;"Buitenland; uitvoer";2012;103.0
356;Totaal uitgaven gezondheidszorg;"Buitenland; uitvoer";2013;107.0
357;Totaal uitgaven gezondheidszorg;"Buitenland; uitvoer";2014;110.0
358;Totaal uitgaven gezondheidszorg;"Buitenland; uitvoer";2015;115.0
359;Totaal uitgaven gezondheidszorg;"Buitenland; uitvoer";2016;115.0
360;HC1: Geneeskundige zorg;Totaal alle financieringsregelingen;2005;22599.0
361;HC1: Geneeskundige zorg;Totaal alle financieringsregelingen;2006;23689.0
362;HC1: Geneeskundige zorg;Totaal alle financieringsregelingen;2007;24523.0
363;HC1: Geneeskundige zorg;Totaal alle financieringsregelingen;2008;26602.0
364;HC1: Geneeskundige zorg;Totaal alle financieringsregelingen;2009;28305.0
365;HC1: Geneeskundige zorg;Totaal alle financieringsregelingen;2010;29425.0
366;HC1: Geneeskundige zorg;Totaal alle financieringsregelingen;2011;30281.0
367;HC1: Geneeskundige zorg;Totaal alle financieringsregelingen;2012;31680.0
368;HC1: Geneeskundige zorg;Totaal alle financieringsregelingen;2013;32844.0
369;HC1: Geneeskundige zorg;Totaal alle financieringsregelingen;2014;33253.0
370;HC1: Geneeskundige zorg;Totaal alle financieringsregelingen;2015;34629.0
371;HC1: Geneeskundige zorg;Totaal alle financieringsregelingen;2016;35706.0
372;HC1: Geneeskundige zorg;Totaal financiering van ingezetenen;2005;22547.0
373;HC1: Geneeskundige zorg;Totaal financiering van ingezetenen;2006;23635.0
374;HC1: Geneeskundige zorg;Totaal financiering van ingezetenen;2007;24470.0
375;HC1: Geneeskundige zorg;Totaal financiering van ingezetenen;2008;26545.0
376;HC1: Geneeskundige zorg;Totaal financiering van ingezetenen;2009;28252.0
377;HC1: Geneeskundige zorg;Totaal financiering van ingezetenen;2010;29355.0
378;HC1: Geneeskundige zorg;Totaal financiering van ingezetenen;2011;30213.0
379;HC1: Geneeskundige zorg;Totaal financiering van ingezetenen;2012;31613.0
380;HC1: Geneeskundige zorg;Totaal financiering van ingezetenen;2013;32773.0
381;HC1: Geneeskundige zorg;Totaal financiering van ingezetenen;2014;33180.0
382;HC1: Geneeskundige zorg;Totaal financiering van ingezetenen;2015;34553.0
383;HC1: Geneeskundige zorg;Totaal financiering van ingezetenen;2016;35631.0
384;HC1: Geneeskundige zorg;HF1: Publieke sector;2005;14713.0
385;HC1: Geneeskundige zorg;HF1: Publieke sector;2006;20587.0
386;HC1: Geneeskundige zorg;HF1: Publieke sector;2007;21166.0
387;HC1: Geneeskundige zorg;HF1: Publieke sector;2008;22678.0
388;HC1: Geneeskundige zorg;HF1: Publieke sector;2009;24263.0
389;HC1: Geneeskundige zorg;HF1: Publieke sector;2010;25271.0
390;HC1: Geneeskundige zorg;HF1: Publieke sector;2011;25943.0
391;HC1: Geneeskundige zorg;HF1: Publieke sector;2012;26927.0
392;HC1: Geneeskundige zorg;HF1: Publieke sector;2013;27627.0
393;HC1: Geneeskundige zorg;HF1: Publieke sector;2014;27559.0
394;HC1: Geneeskundige zorg;HF1: Publieke sector;2015;28969.0
395;HC1: Geneeskundige zorg;HF1: Publieke sector;2016;29940.0
396;HC1: Geneeskundige zorg;HF11: Overheid;2005;366.0
397;HC1: Geneeskundige zorg;HF11: Overheid;2006;395.0
398;HC1: Geneeskundige zorg;HF11: Overheid;2007;440.0
399;HC1: Geneeskundige zorg;HF11: Overheid;2008;488.0
400;HC1: Geneeskundige zorg;HF11: Overheid;2009;543.0
401;HC1: Geneeskundige zorg;HF11: Overheid;2010;580.0
402;HC1: Geneeskundige zorg;HF11: Overheid;2011;673.0
403;HC1: Geneeskundige zorg;HF11: Overheid;2012;693.0
404;HC1: Geneeskundige zorg;HF11: Overheid;2013;894.0
405;HC1: Geneeskundige zorg;HF11: Overheid;2014;884.0
406;HC1: Geneeskundige zorg;HF11: Overheid;2015;2461.0
407;HC1: Geneeskundige zorg;HF11: Overheid;2016;2556.0
408;HC1: Geneeskundige zorg;HF12: Verplichte premiegeb verzekeringen;2005;14347.0
409;HC1: Geneeskundige zorg;HF12: Verplichte premiegeb verzekeringen;2006;20193.0
410;HC1: Geneeskundige zorg;HF12: Verplichte premiegeb verzekeringen;2007;20726.0
411;HC1: Geneeskundige zorg;HF12: Verplichte premiegeb verzekeringen;2008;22190.0
412;HC1: Geneeskundige zorg;HF12: Verplichte premiegeb verzekeringen;2009;23719.0
413;HC1: Geneeskundige zorg;HF12: Verplichte premiegeb verzekeringen;2010;24691.0
414;HC1: Geneeskundige zorg;HF12: Verplichte premiegeb verzekeringen;2011;25269.0
415;HC1: Geneeskundige zorg;HF12: Verplichte premiegeb verzekeringen;2012;26234.0
416;HC1: Geneeskundige zorg;HF12: Verplichte premiegeb verzekeringen;2013;26733.0
417;HC1: Geneeskundige zorg;HF12: Verplichte premiegeb verzekeringen;2014;26675.0
418;HC1: Geneeskundige zorg;HF12: Verplichte premiegeb verzekeringen;2015;26508.0
419;HC1: Geneeskundige zorg;HF12: Verplichte premiegeb verzekeringen;2016;27384.0
420;HC1: Geneeskundige zorg;HF121a: AWBZ, Wlz;2005;2856.0
421;HC1: Geneeskundige zorg;HF121a: AWBZ, Wlz;2006;2930.0
422;HC1: Geneeskundige zorg;HF121a: AWBZ, Wlz;2007;3149.0
423;HC1: Geneeskundige zorg;HF121a: AWBZ, Wlz;2008;192.0
424;HC1: Geneeskundige zorg;HF121a: AWBZ, Wlz;2009;204.0
425;HC1: Geneeskundige zorg;HF121a: AWBZ, Wlz;2010;234.0
426;HC1: Geneeskundige zorg;HF121a: AWBZ, Wlz;2011;277.0
427;HC1: Geneeskundige zorg;HF121a: AWBZ, Wlz;2012;274.0
428;HC1: Geneeskundige zorg;HF121a: AWBZ, Wlz;2013;334.0
429;HC1: Geneeskundige zorg;HF121a: AWBZ, Wlz;2014;319.0
430;HC1: Geneeskundige zorg;HF121a: AWBZ, Wlz;2015;292.0
431;HC1: Geneeskundige zorg;HF121a: AWBZ, Wlz;2016;305.0
432;HC1: Geneeskundige zorg;HF121b: Ziekenfonds;2005;11491.0
433;HC1: Geneeskundige zorg;HF121b: Ziekenfonds;2006;
434;HC1: Geneeskundige zorg;HF121b: Ziekenfonds;2007;
435;HC1: Geneeskundige zorg;HF121b: Ziekenfonds;2008;
436;HC1: Geneeskundige zorg;HF121b: Ziekenfonds;2009;
437;HC1: Geneeskundige zorg;HF121b: Ziekenfonds;2010;
438;HC1: Geneeskundige zorg;HF121b: Ziekenfonds;2011;
439;HC1: Geneeskundige zorg;HF121b: Ziekenfonds;2012;
440;HC1: Geneeskundige zorg;HF121b: Ziekenfonds;2013;
441;HC1: Geneeskundige zorg;HF121b: Ziekenfonds;2014;
442;HC1: Geneeskundige zorg;HF121b: Ziekenfonds;2015;
443;HC1: Geneeskundige zorg;HF121b: Ziekenfonds;2016;
444;HC1: Geneeskundige zorg;HF122: Verplichte premiegebonden verz.;2005;
445;HC1: Geneeskundige zorg;HF122: Verplichte premiegebonden verz.;2006;17262.0
446;HC1: Geneeskundige zorg;HF122: Verplichte premiegebonden verz.;2007;17576.0
447;HC1: Geneeskundige zorg;HF122: Verplichte premiegebonden verz.;2008;21998.0
448;HC1: Geneeskundige zorg;HF122: Verplichte premiegebonden verz.;2009;23516.0
449;HC1: Geneeskundige zorg;HF122: Verplichte premiegebonden verz.;2010;24457.0
450;HC1: Geneeskundige zorg;HF122: Verplichte premiegebonden verz.;2011;24992.0
451;HC1: Geneeskundige zorg;HF122: Verplichte premiegebonden verz.;2012;25960.0
452;HC1: Geneeskundige zorg;HF122: Verplichte premiegebonden verz.;2013;26399.0
453;HC1: Geneeskundige zorg;HF122: Verplichte premiegebonden verz.;2014;26356.0
454;HC1: Geneeskundige zorg;HF122: Verplichte premiegebonden verz.;2015;26217.0
455;HC1: Geneeskundige zorg;HF122: Verplichte premiegebonden verz.;2016;27079.0
456;HC1: Geneeskundige zorg;Vrijwillige regelingen, eigen betalingen;2005;7834.0
457;HC1: Geneeskundige zorg;Vrijwillige regelingen, eigen betalingen;2006;3048.0
458;HC1: Geneeskundige zorg;Vrijwillige regelingen, eigen betalingen;2007;3304.0
459;HC1: Geneeskundige zorg;Vrijwillige regelingen, eigen betalingen;2008;3867.0
460;HC1: Geneeskundige zorg;Vrijwillige regelingen, eigen betalingen;2009;3989.0
461;HC1: Geneeskundige zorg;Vrijwillige regelingen, eigen betalingen;2010;4084.0
462;HC1: Geneeskundige zorg;Vrijwillige regelingen, eigen betalingen;2011;4271.0
463;HC1: Geneeskundige zorg;Vrijwillige regelingen, eigen betalingen;2012;4686.0
464;HC1: Geneeskundige zorg;Vrijwillige regelingen, eigen betalingen;2013;5146.0
465;HC1: Geneeskundige zorg;Vrijwillige regelingen, eigen betalingen;2014;5621.0
466;HC1: Geneeskundige zorg;Vrijwillige regelingen, eigen betalingen;2015;5585.0
467;HC1: Geneeskundige zorg;Vrijwillige regelingen, eigen betalingen;2016;5690.0
468;HC1: Geneeskundige zorg;HF2: Vrijwillige regelingen;2005;6077.0
469;HC1: Geneeskundige zorg;HF2: Vrijwillige regelingen;2006;1835.0
470;HC1: Geneeskundige zorg;HF2: Vrijwillige regelingen;2007;2037.0
471;HC1: Geneeskundige zorg;HF2: Vrijwillige regelingen;2008;2000.0
472;HC1: Geneeskundige zorg;HF2: Vrijwillige regelingen;2009;2178.0
473;HC1: Geneeskundige zorg;HF2: Vrijwillige regelingen;2010;2241.0
474;HC1: Geneeskundige zorg;HF2: Vrijwillige regelingen;2011;2389.0
475;HC1: Geneeskundige zorg;HF2: Vrijwillige regelingen;2012;2443.0
476;HC1: Geneeskundige zorg;HF2: Vrijwillige regelingen;2013;2256.0
477;HC1: Geneeskundige zorg;HF2: Vrijwillige regelingen;2014;2297.0
478;HC1: Geneeskundige zorg;HF2: Vrijwillige regelingen;2015;2249.0
479;HC1: Geneeskundige zorg;HF2: Vrijwillige regelingen;2016;2398.0
480;HC1: Geneeskundige zorg;HF21:Vrijwillige ziektekostenverzekering;2005;6077.0
481;HC1: Geneeskundige zorg;HF21:Vrijwillige ziektekostenverzekering;2006;1835.0
482;HC1: Geneeskundige zorg;HF21:Vrijwillige ziektekostenverzekering;2007;2011.0
483;HC1: Geneeskundige zorg;HF21:Vrijwillige ziektekostenverzekering;2008;1993.0
484;HC1: Geneeskundige zorg;HF21:Vrijwillige ziektekostenverzekering;2009;2169.0
485;HC1: Geneeskundige zorg;HF21:Vrijwillige ziektekostenverzekering;2010;2226.0
486;HC1: Geneeskundige zorg;HF21:Vrijwillige ziektekostenverzekering;2011;2379.0
487;HC1: Geneeskundige zorg;HF21:Vrijwillige ziektekostenverzekering;2012;2426.0
488;HC1: Geneeskundige zorg;HF21:Vrijwillige ziektekostenverzekering;2013;2235.0
489;HC1: Geneeskundige zorg;HF21:Vrijwillige ziektekostenverzekering;2014;2284.0
490;HC1: Geneeskundige zorg;HF21:Vrijwillige ziektekostenverzekering;2015;2249.0
491;HC1: Geneeskundige zorg;HF21:Vrijwillige ziektekostenverzekering;2016;2398.0
492;HC1: Geneeskundige zorg;HF22: Financiering door IZW;2005;0.0
493;HC1: Geneeskundige zorg;HF22: Financiering door IZW;2006;0.0
494;HC1: Geneeskundige zorg;HF22: Financiering door IZW;2007;26.0
495;HC1: Geneeskundige zorg;HF22: Financiering door IZW;2008;7.0
496;HC1: Geneeskundige zorg;HF22: Financiering door IZW;2009;9.0
497;HC1: Geneeskundige zorg;HF22: Financiering door IZW;2010;15.0
498;HC1: Geneeskundige zorg;HF22: Financiering door IZW;2011;10.0
499;HC1: Geneeskundige zorg;HF22: Financiering door IZW;2012;17.0
500;HC1: Geneeskundige zorg;HF22: Financiering door IZW;2013;22.0
501;HC1: Geneeskundige zorg;HF22: Financiering door IZW;2014;13.0
502;HC1: Geneeskundige zorg;HF22: Financiering door IZW;2015;0.0
503;HC1: Geneeskundige zorg;HF22: Financiering door IZW;2016;0.0
504;HC1: Geneeskundige zorg;HF23: Regelingen door ondernemingen;2005;0.0
505;HC1: Geneeskundige zorg;HF23: Regelingen door ondernemingen;2006;0.0
506;HC1: Geneeskundige zorg;HF23: Regelingen door ondernemingen;2007;0.0
507;HC1: Geneeskundige zorg;HF23: Regelingen door ondernemingen;2008;0.0
508;HC1: Geneeskundige zorg;HF23: Regelingen door ondernemingen;2009;0.0
509;HC1: Geneeskundige zorg;HF23: Regelingen door ondernemingen;2010;0.0
510;HC1: Geneeskundige zorg;HF23: Regelingen door ondernemingen;2011;0.0
511;HC1: Geneeskundige zorg;HF23: Regelingen door ondernemingen;2012;0.0
512;HC1: Geneeskundige zorg;HF23: Regelingen door ondernemingen;2013;0.0
513;HC1: Geneeskundige zorg;HF23: Regelingen door ondernemingen;2014;0.0
514;HC1: Geneeskundige zorg;HF23: Regelingen door ondernemingen;2015;0.0
515;HC1: Geneeskundige zorg;HF23: Regelingen door ondernemingen;2016;0.0
516;HC1: Geneeskundige zorg;HF3: Eigen betalingen;2005;1757.0
517;HC1: Geneeskundige zorg;HF3: Eigen betalingen;2006;1213.0
518;HC1: Geneeskundige zorg;HF3: Eigen betalingen;2007;1268.0
519;HC1: Geneeskundige zorg;HF3: Eigen betalingen;2008;1866.0
520;HC1: Geneeskundige zorg;HF3: Eigen betalingen;2009;1811.0
521;HC1: Geneeskundige zorg;HF3: Eigen betalingen;2010;1843.0
522;HC1: Geneeskundige zorg;HF3: Eigen betalingen;2011;1882.0
523;HC1: Geneeskundige zorg;HF3: Eigen betalingen;2012;2242.0
524;HC1: Geneeskundige zorg;HF3: Eigen betalingen;2013;2890.0
525;HC1: Geneeskundige zorg;HF3: Eigen betalingen;2014;3324.0
526;HC1: Geneeskundige zorg;HF3: Eigen betalingen;2015;3336.0
527;HC1: Geneeskundige zorg;HF3: Eigen betalingen;2016;3293.0
528;HC1: Geneeskundige zorg;"Buitenland; uitvoer";2005;52.0
529;HC1: Geneeskundige zorg;"Buitenland; uitvoer";2006;54.0
530;HC1: Geneeskundige zorg;"Buitenland; uitvoer";2007;53.0
531;HC1: Geneeskundige zorg;"Buitenland; uitvoer";2008;57.0
532;HC1: Geneeskundige zorg;"Buitenland; uitvoer";2009;53.0
533;HC1: Geneeskundige zorg;"Buitenland; uitvoer";2010;69.0
534;HC1: Geneeskundige zorg;"Buitenland; uitvoer";2011;67.0
535;HC1: Geneeskundige zorg;"Buitenland; uitvoer";2012;67.0
536;HC1: Geneeskundige zorg;"Buitenland; uitvoer";2013;70.0
537;HC1: Geneeskundige zorg;"Buitenland; uitvoer";2014;72.0
538;HC1: Geneeskundige zorg;"Buitenland; uitvoer";2015;76.0
539;HC1: Geneeskundige zorg;"Buitenland; uitvoer";2016;76.0
540;HC11: Intramurale geneeskundige zorg;Totaal alle financieringsregelingen;2005;10249.0
541;HC11: Intramurale geneeskundige zorg;Totaal alle financieringsregelingen;2006;10401.0
542;HC11: Intramurale geneeskundige zorg;Totaal alle financieringsregelingen;2007;10549.0
543;HC11: Intramurale geneeskundige zorg;Totaal alle financieringsregelingen;2008;10312.0
544;HC11: Intramurale geneeskundige zorg;Totaal alle financieringsregelingen;2009;10923.0
545;HC11: Intramurale geneeskundige zorg;Totaal alle financieringsregelingen;2010;11512.0
546;HC11: Intramurale geneeskundige zorg;Totaal alle financieringsregelingen;2011;11466.0
547;HC11: Intramurale geneeskundige zorg;Totaal alle financieringsregelingen;2012;11919.0
548;HC11: Intramurale geneeskundige zorg;Totaal alle financieringsregelingen;2013;12652.0
549;HC11: Intramurale geneeskundige zorg;Totaal alle financieringsregelingen;2014;12858.0
550;HC11: Intramurale geneeskundige zorg;Totaal alle financieringsregelingen;2015;14199.0
551;HC11: Intramurale geneeskundige zorg;Totaal alle financieringsregelingen;2016;14824.0
552;HC11: Intramurale geneeskundige zorg;Totaal financiering van ingezetenen;2005;10231.0
553;HC11: Intramurale geneeskundige zorg;Totaal financiering van ingezetenen;2006;10382.0
554;HC11: Intramurale geneeskundige zorg;Totaal financiering van ingezetenen;2007;10531.0
555;HC11: Intramurale geneeskundige zorg;Totaal financiering van ingezetenen;2008;10292.0
556;HC11: Intramurale geneeskundige zorg;Totaal financiering van ingezetenen;2009;10904.0
557;HC11: Intramurale geneeskundige zorg;Totaal financiering van ingezetenen;2010;11487.0
558;HC11: Intramurale geneeskundige zorg;Totaal financiering van ingezetenen;2011;11443.0
559;HC11: Intramurale geneeskundige zorg;Totaal financiering van ingezetenen;2012;11896.0
560;HC11: Intramurale geneeskundige zorg;Totaal financiering van ingezetenen;2013;12630.0
561;HC11: Intramurale geneeskundige zorg;Totaal financiering van ingezetenen;2014;12835.0
562;HC11: Intramurale geneeskundige zorg;Totaal financiering van ingezetenen;2015;14176.0
563;HC11: Intramurale geneeskundige zorg;Totaal financiering van ingezetenen;2016;14800.0
564;HC11: Intramurale geneeskundige zorg;HF1: Publieke sector;2005;7734.0
565;HC11: Intramurale geneeskundige zorg;HF1: Publieke sector;2006;10187.0
566;HC11: Intramurale geneeskundige zorg;HF1: Publieke sector;2007;10293.0
567;HC11: Intramurale geneeskundige zorg;HF1: Publieke sector;2008;9919.0
568;HC11: Intramurale geneeskundige zorg;HF1: Publieke sector;2009;10444.0
569;HC11: Intramurale geneeskundige zorg;HF1: Publieke sector;2010;11008.0
570;HC11: Intramurale geneeskundige zorg;HF1: Publieke sector;2011;10973.0
571;HC11: Intramurale geneeskundige zorg;HF1: Publieke sector;2012;11233.0
572;HC11: Intramurale geneeskundige zorg;HF1: Publieke sector;2013;11667.0
573;HC11: Intramurale geneeskundige zorg;HF1: Publieke sector;2014;11703.0
574;HC11: Intramurale geneeskundige zorg;HF1: Publieke sector;2015;12995.0
575;HC11: Intramurale geneeskundige zorg;HF1: Publieke sector;2016;13616.0
576;HC11: Intramurale geneeskundige zorg;HF11: Overheid;2005;195.0
577;HC11: Intramurale geneeskundige zorg;HF11: Overheid;2006;211.0
578;HC11: Intramurale geneeskundige zorg;HF11: Overheid;2007;245.0
579;HC11: Intramurale geneeskundige zorg;HF11: Overheid;2008;267.0
580;HC11: Intramurale geneeskundige zorg;HF11: Overheid;2009;309.0
581;HC11: Intramurale geneeskundige zorg;HF11: Overheid;2010;325.0
582;HC11: Intramurale geneeskundige zorg;HF11: Overheid;2011;354.0
583;HC11: Intramurale geneeskundige zorg;HF11: Overheid;2012;318.0
584;HC11: Intramurale geneeskundige zorg;HF11: Overheid;2013;484.0
585;HC11: Intramurale geneeskundige zorg;HF11: Overheid;2014;471.0
586;HC11: Intramurale geneeskundige zorg;HF11: Overheid;2015;911.0
587;HC11: Intramurale geneeskundige zorg;HF11: Overheid;2016;1101.0
588;HC11: Intramurale geneeskundige zorg;HF12: Verplichte premiegeb verzekeringen;2005;7538.0
589;HC11: Intramurale geneeskundige zorg;HF12: Verplichte premiegeb verzekeringen;2006;9975.0
590;HC11: Intramurale geneeskundige zorg;HF12: Verplichte premiegeb verzekeringen;2007;10048.0
591;HC11: Intramurale geneeskundige zorg;HF12: Verplichte premiegeb verzekeringen;2008;9652.0
592;HC11: Intramurale geneeskundige zorg;HF12: Verplichte premiegeb verzekeringen;2009;10135.0
593;HC11: Intramurale geneeskundige zorg;HF12: Verplichte premiegeb verzekeringen;2010;10683.0
594;HC11: Intramurale geneeskundige zorg;HF12: Verplichte premiegeb verzekeringen;2011;10619.0
595;HC11: Intramurale geneeskundige zorg;HF12: Verplichte premiegeb verzekeringen;2012;10916.0
596;HC11: Intramurale geneeskundige zorg;HF12: Verplichte premiegeb verzekeringen;2013;11184.0
597;HC11: Intramurale geneeskundige zorg;HF12: Verplichte premiegeb verzekeringen;2014;11233.0
