ID;Gemeenten;Code_1;Naam_2;AfkortingNaam_3;SorteringNaam_4;Code_5;Naam_6;Code_7;Naam_8;Code_9;Naam_10;Code_11;Naam_12;Code_13;Naam_14;Code_15;Naam_16;Code_17;Naam_18;Code_19;Naam_20;Code_21;Naam_22;Code_23;Naam_24;Code_25;Naam_26;Code_27;Naam_28;Code_29;Naam_30;Code_31;Naam_32;Code_33;Naam_34;Code_35;Naam_36;Code_37;Naam_38;Code_39;Naam_40;Code_41;Naam_42;Code_43;Naam_44;Code_45;Naam_46;Code_47;Naam_48;Code_49;Naam_50;Code_51;Naam_52;Code_53;Naam_54;Code_55;Naam_56;Code_57;Code_58;Naam_59;Code_60;Omschrijving_61;Code_62;Omschrijving_63;Inwonertal_64;Omgevingsadressendichtheid_65
409;281;281;Tiel                       ;TIL;Tiel                       ;5;Arnhem          ;62;Rivierenland                  ;18;Tiel                               ;16;Zuidwest-Gelderland                ;38;Westelijke Betuwe                       ;2;Arnhem          ;9;Utrecht           ;8;Nijmegen         ;20;GGD Rivierenland                        ;16;Tiel               ;6;Nijmegen        ;2;Oost-Nederland ;2505;Veluwezoom en Betuwe                    ;10;Rivierengebied                ;31;Tiel                  ;NL2;Oost-Nederland ;NL22;Gelderland                ;NL224;Zuidwest-Gelderland                ;11;Oostelijk Maas-Waalgebied       ;8;Gelderland-Zuid          ;25;Gelderland                ;6;Arnhem/Oost Gld./Nijm./Rivierenland;9;Gelders Rivierengebied                  ;15;Rivierenland                            ;12;Nijmegen e.o. en Betuwe                 ;15;Betuwe                                  ;-  ;-  ;                              ;4;20 000 - < 50 000 inwoners              ;3;Matig stedelijk     ;39453;1167
410;855;855;Tilburg                    ;TBG;Tilburg                    ;2;Breda           ;1;Midden-Brabant                ;42;Tilburg                            ;34;Midden-Noord-Brabant               ;107;Tilburg                                 ;1;'s-Hertogenbosch;21;Tilburg           ;23;Tilburg          ;54;GGD Hart van Brabant                    ;6;Tilburg            ;17;Tilburg         ;4;Zuid-Nederland ;3008;Midden Noord-Brabant                    ;13;Zuidelijk veehouderijgebied   ;68;Tilburg               ;NL4;Zuid-Nederland ;NL41;Noord-Brabant             ;NL412;Midden-Noord-Brabant               ;21;Tilburg en omstreken            ;20;Midden- en West-Brabant  ;30;Noord-Brabant             ;15;Midden- en West-Brabant            ;13;West- en Midden-Brabant                 ;35;Midden-Brabant                          ;26;Midden-Brabant/Waalwijk                 ;36;Midden-Brabant                          ;-  ;-  ;                              ;7;150 000 - < 250 000 inwoners            ;2;Sterk stedelijk     ;195289;2446
411;183;183;Tubbergen                  ;TBN;Tubbergen                  ;8;Almelo          ;35;Enschede                      ;12;Almelo                             ;12;Twente                             ;24;Overige gemeenten in Twente             ;2;Arnhem          ;4;Twente            ;5;Twente           ;11;GGD Regio Twente                        ;26;Almelo             ;4;Zwolle          ;2;Oost-Nederland ;2303;Twente                                  ;4;Oostelijk Veehouderijgebied   ;21;Almelo                ;NL2;Oost-Nederland ;NL21;Overijssel                ;NL213;Twente                             ;6;Twente                          ;5;Twente                   ;23;Overijssel                ;4;IJssel-Vecht/Twente                ;11;Twente, Salland en Vechtstreek          ;12;Twente                                  ;7;Twente                                  ;7;Almelo                                  ;121;-  ;                              ;4;20 000 - < 50 000 inwoners              ;5;Niet stedelijk      ;20033;217
412;Tynaarlo;1730;Tynaarlo                   ;TYN;Tynaarlo                   ;19;Assen           ;71;Zuid-Oost Drenthe             ;1;Groningen                          ;7;Noord-Drenthe                      ;14;Noorddrents randgebied                  ;5;Leeuwarden      ;1;Groningen-Drenthe ;3;Drenthe          ;7;GGD Noord- en Midden-Drenthe            ;60;Assen              ;3;Assen           ;1;Noord-Nederland;2202;Smilde en Centraal zandgebied in Drenthe;2;Veenkoloniën en Oldambt       ;1;Groningen             ;NL1;Noord-Nederland;NL13;Drenthe                   ;NL131;Noord-Drenthe                      ;1;Groningen en omstreken          ;3;Drenthe                  ;22;Drenthe                   ;3;Drenthe                            ;12;Groningse, Friese en Drentse zandgronden;7;Noord- en midden-Drenthe                ;5;Noord- en Midden-Drenthe                ;5;Noord- en Midden-Drenthe                ;011;-  ;                              ;4;20 000 - < 50 000 inwoners              ;5;Niet stedelijk      ;31608;435
413;737;737;Tytsjerksteradiel          ;TDL;Tytsjerksteradiel          ;17;Leeuwarden      ;23;Friesland (Fryslân)           ;3;Leeuwarden-Franeker-Dokkum         ;4;Noord-Friesland                    ;9;Fries zandgebied                        ;5;Leeuwarden      ;2;Friesland         ;2;Friesland        ;72;GGD Friesland                           ;53;Leeuwarden         ;2;Leeuwarden      ;1;Noord-Nederland;2103;De Wouden                               ;3;Noordelijk Weidegebied        ;10;Leeuwarden            ;NL1;Noord-Nederland;NL12;Friesland                 ;NL121;Noord-Friesland                    ;3;Friesland                       ;2;Friesland                ;21;Friesland                 ;2;Friesland                          ;5;Meren in Groningen, Friesl., Nw. Overijs;6;Friesland-oost                          ;4;Oost-Friesland/Zuidwest-Friesland       ;4;Oost-Friesland/Zuidwest Friesland       ;-  ;-  ;                              ;4;20 000 - < 50 000 inwoners              ;5;Niet stedelijk      ;31124;380
414;282;282;Ubbergen                   ;UBN;Ubbergen                   ;5;Arnhem          ;48;Nijmegen e.o                  ;15;Nijmegen                           ;15;Arnhem/Nijmegen                    ;40;Gebied om Nijmegen                      ;2;Arnhem          ;7;Nijmegen          ;8;Nijmegen         ;21;GGD Regio Nijmegen                      ;17;Nijmegen           ;6;Nijmegen        ;2;Oost-Nederland ;2503;Zuidelijk Gelderland                    ;4;Oostelijk Veehouderijgebied   ;30;Nijmegen              ;NL2;Oost-Nederland ;NL22;Gelderland                ;NL223;Arnhem/Nijmegen                    ;11;Oostelijk Maas-Waalgebied       ;8;Gelderland-Zuid          ;25;Gelderland                ;6;Arnhem/Oost Gld./Nijm./Rivierenland;14;Oost-Brabant, Noord- en Midden-Limburg  ;14;Arnhem/Nijmegen                         ;12;Nijmegen e.o. en Betuwe                 ;14;Nijmegen e.o.                           ;151;-  ;                              ;2;5 000 - < 10 000 inwoners               ;5;Niet stedelijk      ;9232;321
415;856;856;Uden                       ;UDN;Uden                       ;1;'s-Hertogenbosch;72;Noord-Oost-Noord-Brabant      ;41;'s-Hertogenbosch                   ;35;Noordoost-Noord-Brabant            ;112;Midden-Meijerij                         ;1;'s-Hertogenbosch;22;'s-Hertogenbosch  ;24;'s-Hertogenbosch ;54;GGD Hart van Brabant                    ;1;'s-Hertogenbosch   ;18;'s-Hertogenbosch;4;Zuid-Nederland ;3010;Westelijk Peelgebied                    ;13;Zuidelijk veehouderijgebied   ;71;Uden                  ;NL4;Zuid-Nederland ;NL41;Noord-Brabant             ;NL413;Noordoost-Noord-Brabant            ;12;Noord-Noord-Brabant             ;21;Brabant-Noord            ;30;Noord-Brabant             ;16;Noordoost-Brabant                  ;14;Oost-Brabant, Noord- en Midden-Limburg  ;36;Noordoost-Brabant                       ;27;'s-Hertogenbosch + Noordoost Brabant    ;40;Noordoost-Brabant                       ;412;352;Overig Noordoost-Noord-Brabant;4;20 000 - < 50 000 inwoners              ;3;Matig stedelijk     ;39898;1188
416;450;450;Uitgeest                   ;UGT;Uitgeest                   ;15;Haarlem         ;44;Zuid- en Midden-Kennemerland  ;22;Haarlem-Beverwijk-Velsen           ;20;IJmond                             ;55;Noord-Kennemerland                      ;4;Amsterdam       ;12;Kennemerland      ;13;Kennemerland     ;30;GGD Midden-Kennemerland                 ;49;Haarlem            ;11;Den Helder      ;3;West-Nederland ;2706;Waterland en N.-Hollandse Droogmakerijen;8;Waterland en Droogmakerijen   ;42;Velsen                ;NL3;West-Nederland ;NL32;Noord-Holland             ;NL323;IJmond                             ;15;Zuid-Noord-Holland              ;12;Kennemerland             ;27;Noord-Holland             ;10;Zuidelijk Noord-Holland            ;6;Hollands-Utrechtse meren                ;25;West-Kennnemerland                      ;17;Zuid- en Midden-Kennemerland            ;22;Midden-Kennemerland                     ;222;-  ;                              ;3;10 000 - < 20 000 inwoners              ;4;Weinig stedelijk    ;11631;905
417;451;451;Uithoorn                   ;UHN;Uithoorn                   ;13;Amsterdam       ;51;Amsterdam e.o                 ;21;Amsterdam-Purmerend                ;23;Groot-Amsterdam                    ;62;Noordhollandse Meerlanden               ;4;Amsterdam       ;13;Amsterdam         ;14;Amsterdam        ;35;GGD Amstelland - De Meerlanden          ;44;Amsterdam          ;10;Haarlem         ;3;West-Nederland ;2703;Amstelland en Aalsmeer                  ;7;Westelijk Holland             ;44;Amsterdam             ;NL3;West-Nederland ;NL32;Noord-Holland             ;NL326;Groot-Amsterdam                    ;15;Zuid-Noord-Holland              ;13;Amsterdam-Amstelland     ;27;Noord-Holland             ;10;Zuidelijk Noord-Holland            ;17;Overig Nederland                        ;21;Agglomeratie Amsterdam                  ;16;Zaanstreek/Waterland/Amstelland/Meerland;23;Amstelland/Meerlanden                   ;211;232;Overig Groot-Amsterdam        ;4;20 000 - < 50 000 inwoners              ;3;Matig stedelijk     ;26197;1300
418;184;184;Urk                        ;URK;Urk                        ;7;Zwolle          ;65;Flevoland                     ;11;Zwolle-Kampen                      ;40;Flevoland                          ;25;Urk                                     ;2;Arnhem          ;3;Zwolle            ;10;Flevoland        ;22;GGD Flevoland                           ;63;Lelystad           ;5;Lelystad        ;2;Oost-Nederland ;2401;Noordoostelijke Polder                  ;6;IJsselmeerpolders             ;17;Noordoostpolder       ;NL2;Oost-Nederland ;NL23;Flevoland                 ;NL231;Flevoland                          ;5;Zwolle-Meppel en omstreken      ;25;Flevoland                ;24;Flevoland                 ;7;Flevoland                          ;3;Ijsselmeerkust                          ;18;Flevoland                               ;31;Flevoland                               ;46;Flevoland                               ;112;-  ;                              ;3;10 000 - < 20 000 inwoners              ;4;Weinig stedelijk    ;16215;902
419;344;344;Utrecht                    ;URT;Utrecht                    ;16;Utrecht         ;37;Utrecht                       ;19;Utrecht-Zeist-Woerden              ;17;Utrecht                            ;47;Stad Utrecht                            ;4;Amsterdam       ;9;Utrecht           ;9;Utrecht          ;24;GG en GD Utrecht                        ;51;Utrecht            ;8;Utrecht         ;3;West-Nederland ;2603;Centraal tuinbouwgebied in Utrecht      ;10;Rivierengebied                ;36;Utrecht               ;NL3;West-Nederland ;NL31;Utrecht                   ;NL311;Utrecht                            ;13;Utrecht en omstreken            ;9;Utrecht                  ;26;Utrecht                   ;8;Midden-Nederland                   ;16;A'dam,  Rdam, 's-Gravenhage en Utrecht  ;19;Utrecht                                 ;14;West-Utrecht                            ;17;West-Utrecht                            ;191;-  ;                              ;8;250 000 inwoners of meer                ;1;Zeer sterk stedelijk;256202;3154
420;981;981;Vaals                      ;VLS;Vaals                      ;3;Maastricht      ;67;Zuid-Limburg                  ;46;Maastricht                         ;39;Zuid-Limburg                       ;127;Overige gemeenten Zuid-Limburg          ;1;'s-Hertogenbosch;25;Zuid-Limburg      ;27;Zuid-Limburg     ;61;GGD Oostelijk Zuid-Limburg              ;9;Maastricht         ;19;Maastricht      ;4;Zuid-Nederland ;3102;Zuid-Limburg                            ;14;Zuid-Limburg                  ;80;Maastricht            ;NL4;Zuid-Nederland ;NL42;Limburg                   ;NL423;Zuid-Limburg                       ;25;Zuid-Limburg                    ;24;Limburg-Zuid             ;31;Limburg                   ;18;Limburg                            ;15;Zuid-Limburg                            ;42;Maastricht en Mergelland                ;30;Zuid-Limburg                            ;45;Heuvelland Zuid-Limburg                 ;-  ;-  ;                              ;3;10 000 - < 20 000 inwoners              ;4;Weinig stedelijk    ;10862;736
421;619;619;Valkenburg                 ;VKG;Valkenburg                 ;9;'s-Gravenhage   ;12;Rijnland                      ;31;Leiden-Alphen aan den Rijn         ;25;Agglomeratie Leiden en Bollenstreek;69;Katwijk, Rijnsburg, Valkenburg          ;3;'s-Gravenhage   ;14;Leiden            ;15;Leiden           ;37;GGD Zuid-Holland Noord                  ;30;Leiden             ;15;Leiden          ;3;West-Nederland ;2808;Bollenstreek                            ;7;Westelijk Holland             ;46;Leiden                ;NL3;West-Nederland ;NL33;Zuid-Holland              ;NL331;Agglomeratie Leiden en Bollenstreek;16;Noord-Zuid-Holland              ;16;Hollands Midden          ;28;Zuid-Holland              ;11;Rijnstreek                         ;17;Overig Nederland                        ;26;Zuid-Holland-Noord                      ;19;Bollenstreek/Leiden                     ;26;Bollenstreek/Leiden                     ;311;-  ;                              ;1;minder dan 5 000 inwoners               ;4;Weinig stedelijk    ;3756;924
422;994;994;Valkenburg aan de Geul     ;VGL;Valkenburg aan de Geul     ;3;Maastricht      ;67;Zuid-Limburg                  ;46;Maastricht                         ;39;Zuid-Limburg                       ;127;Overige gemeenten Zuid-Limburg          ;1;'s-Hertogenbosch;25;Zuid-Limburg      ;27;Zuid-Limburg     ;62;DGD Zuidelijk Zuid-Limburg              ;9;Maastricht         ;19;Maastricht      ;4;Zuid-Nederland ;3102;Zuid-Limburg                            ;14;Zuid-Limburg                  ;80;Maastricht            ;NL4;Zuid-Nederland ;NL42;Limburg                   ;NL423;Zuid-Limburg                       ;25;Zuid-Limburg                    ;24;Limburg-Zuid             ;31;Limburg                   ;18;Limburg                            ;15;Zuid-Limburg                            ;42;Maastricht en Mergelland                ;30;Zuid-Limburg                            ;45;Heuvelland Zuid-Limburg                 ;-  ;-  ;                              ;3;10 000 - < 20 000 inwoners              ;4;Weinig stedelijk    ;17819;526
423;858;858;Valkenswaard               ;VWD;Valkenswaard               ;1;'s-Hertogenbosch;11;Zuidoost-Noord-Brabant        ;40;Eindhoven-Helmond                  ;36;Zuidoost-Noord-Brabant             ;117;Valkenswaard en oostelijke randgemeenten;1;'s-Hertogenbosch;23;Eindhoven         ;25;Eindhoven        ;56;GGD Zuidoost-Brabant                    ;2;Eindhoven          ;18;'s-Hertogenbosch;4;Zuid-Nederland ;3008;Midden Noord-Brabant                    ;13;Zuidelijk veehouderijgebied   ;70;Eindhoven             ;NL4;Zuid-Nederland ;NL41;Noord-Brabant             ;NL414;Zuidoost-Noord-Brabant             ;22;Zuidoost-Noord-Brabant          ;22;Brabant-Zuidoost         ;30;Noord-Brabant             ;17;Zuidoost-Brabant                   ;13;West- en Midden-Brabant                 ;37;Zuidoost-Brabant                        ;28;Helmond/Eindhoven                       ;39;Eindhoven e.o.                          ;401;-  ;                              ;4;20 000 - < 50 000 inwoners              ;3;Matig stedelijk     ;31016;1169
