ID;Geslacht;Leeftijd;GeboortelandOuders;Herkomstland;Startkwalificatie;Perioden;BeroepsEnNietBeroepsbevolking_1;Beroepsbevolking_2;WerkzameBeroepsbevolking_3;Werknemer_4;WerknemerMetVasteArbeidsrelatie_5;WerknemerMetFlexibeleArbeidsrelatie_6;Zelfstandige_7;ZelfstandigeZonderPersoneelZzp_8;ZelfstandigeMetPersoneel_9;MeewerkendGezinslid_10;PositieInDeWerkkringOnbekend_11;Deeltijd_12;MinderDan20UurPerWeek_13;MinderDan12UurPerWeek_14;k_12Tot20UurPerWeek_15;k_20Tot35UurPerWeek_16;k_20Tot28UurPerWeek_17;k_28Tot35UurPerWeek_18;Voltijd_19;WerklozeBeroepsbevolking_20;Werkloosheidspercentage_21;NietBeroepsbevolking_22;BrutoArbeidsparticipatie_23;NettoArbeidsparticipatie_24
80;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Totaal;Met startkwalificatie;2017 1e kwartaal;9022.0;7088.0;6699.0;5624.0;3772.0;1852.0;1075.0;791.0;265.0;19.0;0.0;2961.0;932.0;539.0;393.0;2028.0;971.0;1057.0;3738.0;389.0;5.5;1934.0;78.6;74.3
81;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Totaal;Met startkwalificatie;2017 2e kwartaal;9055.0;7113.0;6768.0;5703.0;3783.0;1920.0;1065.0;788.0;259.0;18.0;0.0;2996.0;955.0;543.0;413.0;2041.0;966.0;1074.0;3772.0;346.0;4.9;1942.0;78.6;74.7
82;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Totaal;Met startkwalificatie;2017 3e kwartaal;9179.0;7219.0;6875.0;5805.0;3848.0;1956.0;1071.0;795.0;258.0;17.0;0.0;3049.0;965.0;543.0;421.0;2084.0;992.0;1092.0;3827.0;344.0;4.8;1960.0;78.7;74.9
83;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Totaal;Met startkwalificatie;2017 4e kwartaal;9154.0;7192.0;6869.0;5775.0;3848.0;1926.0;1094.0;809.0;266.0;19.0;0.0;3044.0;959.0;561.0;399.0;2085.0;972.0;1113.0;3824.0;323.0;4.5;1962.0;78.6;75.0
84;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Totaal;Met startkwalificatie;2017;9102.0;7153.0;6803.0;5726.0;3813.0;1914.0;1076.0;796.0;262.0;18.0;0.0;3012.0;953.0;546.0;407.0;2060.0;975.0;1084.0;3790.0;350.0;4.9;1949.0;78.6;74.7
85;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Totaal;Met startkwalificatie;2018 1e kwartaal;9132.0;7169.0;6850.0;5750.0;3845.0;1906.0;1100.0;813.0;267.0;20.0;0.0;3036.0;943.0;545.0;398.0;2093.0;976.0;1117.0;3814.0;319.0;4.4;1963.0;78.5;75.0
86;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Totaal;Met startkwalificatie;2018 2e kwartaal;9159.0;7223.0;6929.0;5837.0;3928.0;1909.0;1092.0;814.0;259.0;19.0;0.0;3079.0;931.0;521.0;409.0;2148.0;1006.0;1142.0;3850.0;294.0;4.1;1936.0;78.9;75.7
87;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Totaal;Met startkwalificatie;2018 3e kwartaal;9288.0;7330.0;7042.0;5949.0;3971.0;1978.0;1093.0;815.0;258.0;19.0;0.0;3128.0;954.0;538.0;416.0;2174.0;1034.0;1140.0;3914.0;288.0;3.9;1958.0;78.9;75.8
88;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Totaal;Met startkwalificatie;2018 4e kwartaal;9273.0;7336.0;7051.0;5943.0;3977.0;1966.0;1108.0;837.0;256.0;15.0;0.0;3142.0;952.0;534.0;418.0;2190.0;1029.0;1161.0;3909.0;285.0;3.9;1937.0;79.1;76.0
89;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Totaal;Met startkwalificatie;2018;9213.0;7265.0;6968.0;5870.0;3930.0;1940.0;1098.0;820.0;260.0;18.0;0.0;3096.0;945.0;535.0;410.0;2151.0;1011.0;1140.0;3872.0;296.0;4.1;1948.0;78.9;75.6
90;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Totaal;Met startkwalificatie;2019 1e kwartaal;9266.0;7349.0;7052.0;5941.0;4058.0;1883.0;1111.0;840.0;257.0;15.0;0.0;3153.0;929.0;528.0;401.0;2224.0;1049.0;1175.0;3899.0;298.0;4.1;1917.0;79.3;76.1
91;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Totaal;Met startkwalificatie;2019 2e kwartaal;9281.0;7355.0;7088.0;5977.0;4091.0;1886.0;1111.0;840.0;253.0;17.0;0.0;3146.0;924.0;522.0;402.0;2222.0;1015.0;1207.0;3941.0;267.0;3.6;1926.0;79.2;76.4
92;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Totaal;Met startkwalificatie;2019 3e kwartaal;9409.0;7461.0;7188.0;6070.0;4126.0;1944.0;1117.0;846.0;253.0;19.0;0.0;3221.0;953.0;543.0;410.0;2268.0;1041.0;1227.0;3966.0;274.0;3.7;1948.0;79.3;76.4
93;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Totaal;Met startkwalificatie;2019 4e kwartaal;9399.0;7456.0;7191.0;6052.0;4194.0;1858.0;1139.0;857.0;259.0;22.0;0.0;3226.0;953.0;547.0;406.0;2273.0;1029.0;1244.0;3965.0;265.0;3.6;1944.0;79.3;76.5
94;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Totaal;Met startkwalificatie;2019;9339.0;7405.0;7129.0;6010.0;4117.0;1893.0;1119.0;846.0;255.0;18.0;0.0;3187.0;940.0;535.0;405.0;2247.0;1034.0;1213.0;3943.0;276.0;3.7;1934.0;79.3;76.3
95;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Totaal;Met startkwalificatie;2020 1e kwartaal;9416.0;7469.0;7202.0;6043.0;4240.0;1802.0;1159.0;876.0;258.0;25.0;0.0;3260.0;951.0;548.0;403.0;2309.0;1016.0;1292.0;3942.0;267.0;3.6;1947.0;79.3;76.5
96;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Totaal;Met startkwalificatie;2020 2e kwartaal;9460.0;7471.0;7163.0;5996.0;4245.0;1752.0;1166.0;879.0;264.0;23.0;0.0;3237.0;954.0;565.0;389.0;2283.0;1030.0;1253.0;3926.0;308.0;4.1;1989.0;79.0;75.7
97;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Totaal;Met startkwalificatie;2020 3e kwartaal;9520.0;7554.0;7219.0;6044.0;4262.0;1782.0;1176.0;883.0;272.0;20.0;0.0;3258.0;968.0;553.0;415.0;2290.0;1034.0;1256.0;3962.0;335.0;4.4;1965.0;79.4;75.8
98;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Totaal;Met startkwalificatie;2020 4e kwartaal;9559.0;7594.0;7271.0;6073.0;4297.0;1776.0;1198.0;894.0;283.0;21.0;0.0;3303.0;977.0;583.0;394.0;2326.0;1045.0;1281.0;3968.0;323.0;4.3;1965.0;79.4;76.1
99;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Totaal;Met startkwalificatie;2020;9489.0;7522.0;7214.0;6039.0;4261.0;1778.0;1175.0;883.0;269.0;22.0;0.0;3264.0;962.0;562.0;400.0;2302.0;1031.0;1271.0;3949.0;308.0;4.1;1967.0;79.3;76.0
100;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Totaal;Met startkwalificatie;2021 1e kwartaal;9586.0;7582.0;7288.0;6088.0;4289.0;1799.0;1200.0;913.0;266.0;22.0;0.0;3394.0;1007.0;503.0;505.0;2387.0;1023.0;1364.0;3894.0;294.0;3.9;2004.0;79.1;76.0
101;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Totaal;Met startkwalificatie;2021 2e kwartaal;9607.0;7622.0;7358.0;6168.0;4352.0;1817.0;1190.0;909.0;261.0;20.0;0.0;3369.0;960.0;483.0;477.0;2409.0;1036.0;1373.0;3989.0;264.0;3.5;1985.0;79.3;76.6
102;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Totaal;Met startkwalificatie;2021 3e kwartaal;9682.0;7732.0;7468.0;6266.0;4370.0;1896.0;1202.0;912.0;268.0;22.0;0.0;3407.0;953.0;475.0;478.0;2454.0;1066.0;1388.0;4061.0;264.0;3.4;1949.0;79.9;77.1
103;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Totaal;Met startkwalificatie;2021 4e kwartaal;9728.0;7770.0;7526.0;6298.0;4406.0;1892.0;1227.0;926.0;278.0;23.0;0.0;3430.0;974.0;501.0;472.0;2456.0;1043.0;1413.0;4094.0;244.0;3.1;1958.0;79.9;77.4
104;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Totaal;Met startkwalificatie;2021;9651.0;7677.0;7410.0;6205.0;4354.0;1851.0;1205.0;915.0;268.0;22.0;0.0;3400.0;973.0;490.0;483.0;2427.0;1042.0;1385.0;4010.0;266.0;3.5;1974.0;79.5;76.8
105;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Totaal;Met startkwalificatie;2022 1e kwartaal;9687.0;7780.0;7542.0;6304.0;4423.0;1882.0;1237.0;942.0;275.0;21.0;0.0;3401.0;934.0;482.0;452.0;2468.0;1043.0;1424.0;4140.0;239.0;3.1;1907.0;80.3;77.9
106;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Totaal;Met startkwalificatie;2022 2e kwartaal;9701.0;7825.0;7601.0;6349.0;4404.0;1944.0;1253.0;956.0;279.0;18.0;0.0;3429.0;935.0;471.0;464.0;2494.0;1037.0;1456.0;4172.0;224.0;2.9;1876.0;80.7;78.4
107;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Totaal;Met startkwalificatie;2022 3e kwartaal;9844.0;7949.0;7703.0;6401.0;4465.0;1935.0;1302.0;1006.0;277.0;20.0;0.0;3464.0;915.0;455.0;459.0;2549.0;1055.0;1494.0;4239.0;247.0;3.1;1894.0;80.8;78.3
108;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Totaal;Met startkwalificatie;2022 4e kwartaal;9851.0;7980.0;7748.0;6415.0;4480.0;1936.0;1332.0;1037.0;277.0;18.0;0.0;3510.0;961.0;495.0;466.0;2549.0;1051.0;1498.0;4238.0;232.0;2.9;1871.0;81.0;78.6
109;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Totaal;Met startkwalificatie;2022;9771.0;7884.0;7648.0;6367.0;4443.0;1924.0;1281.0;985.0;277.0;19.0;0.0;3451.0;936.0;476.0;460.0;2515.0;1047.0;1468.0;4197.0;235.0;3.0;1887.0;80.7;78.3
110;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Totaal;Met startkwalificatie;2023 1e kwartaal;9754.0;7941.0;7689.0;6380.0;4454.0;1926.0;1309.0;1016.0;271.0;22.0;0.0;3509.0;941.0;489.0;453.0;2568.0;1050.0;1517.0;4181.0;252.0;3.2;1813.0;81.4;78.8
111;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Totaal;Met startkwalificatie;2023 2e kwartaal;9737.0;7926.0;7701.0;6409.0;4472.0;1937.0;1292.0;1002.0;275.0;15.0;0.0;3494.0;928.0;473.0;455.0;2566.0;1064.0;1502.0;4207.0;224.0;2.8;1811.0;81.4;79.1
112;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Totaal;Met startkwalificatie;2023 3e kwartaal;9808.0;7991.0;7742.0;6437.0;4525.0;1912.0;1305.0;1021.0;267.0;17.0;0.0;3518.0;912.0;456.0;456.0;2607.0;1085.0;1521.0;4223.0;249.0;3.1;1817.0;81.5;78.9
113;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Totaal;Met startkwalificatie;2023 4e kwartaal;9833.0;8000.0;7776.0;6432.0;4539.0;1892.0;1344.0;1057.0;272.0;16.0;0.0;3554.0;941.0;479.0;461.0;2613.0;1083.0;1531.0;4221.0;224.0;2.8;1833.0;81.4;79.1
114;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Totaal;Met startkwalificatie;2023;9783.0;7964.0;7727.0;6415.0;4498.0;1917.0;1313.0;1024.0;271.0;17.0;0.0;3519.0;931.0;474.0;456.0;2588.0;1071.0;1518.0;4208.0;237.0;3.0;1818.0;81.4;79.0
115;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Totaal;Met startkwalificatie;2024 1e kwartaal;9793.0;7975.0;7720.0;6383.0;4518.0;1864.0;1338.0;1054.0;267.0;16.0;0.0;3537.0;933.0;474.0;459.0;2604.0;1082.0;1522.0;4183.0;255.0;3.2;1818.0;81.4;78.8
116;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Totaal;Met startkwalificatie;2024 2e kwartaal;9817.0;8007.0;7778.0;6440.0;4556.0;1884.0;1338.0;1049.0;272.0;17.0;0.0;3557.0;933.0;468.0;464.0;2625.0;1077.0;1548.0;4220.0;229.0;2.9;1810.0;81.6;79.2
117;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Totaal;Met startkwalificatie;2024 3e kwartaal;9930.0;8072.0;7819.0;6467.0;4616.0;1851.0;1353.0;1058.0;275.0;19.0;0.0;3579.0;936.0;464.0;472.0;2643.0;1082.0;1561.0;4240.0;253.0;3.1;1858.0;81.3;78.7
118;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Totaal;Met startkwalificatie;2024 4e kwartaal;9938.0;8067.0;7824.0;6463.0;4599.0;1863.0;1361.0;1070.0;277.0;14.0;0.0;3586.0;952.0;490.0;462.0;2634.0;1067.0;1567.0;4237.0;243.0;3.0;1871.0;81.2;78.7
119;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Totaal;Met startkwalificatie;2024;9870.0;8030.0;7785.0;6438.0;4572.0;1866.0;1347.0;1058.0;273.0;17.0;0.0;3565.0;939.0;474.0;464.0;2626.0;1077.0;1549.0;4220.0;245.0;3.1;1839.0;81.4;78.9
120;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Totaal;Zonder startkwalificatie;2013 1e kwartaal;3782.0;2182.0;1921.0;1705.0;953.0;752.0;216.0;154.0;51.0;11.0;0.0;1100.0;641.0;477.0;165.0;459.0;271.0;188.0;821.0;261.0;12.0;1600.0;57.7;50.8
121;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Totaal;Zonder startkwalificatie;2013 2e kwartaal;3702.0;2152.0;1888.0;1678.0;926.0;752.0;209.0;149.0;50.0;11.0;0.0;1082.0;640.0;473.0;167.0;442.0;261.0;181.0;806.0;264.0;12.3;1551.0;58.1;51.0
122;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Totaal;Zonder startkwalificatie;2013 3e kwartaal;3683.0;2134.0;1865.0;1645.0;911.0;734.0;220.0;159.0;48.0;12.0;0.0;1035.0;596.0;422.0;173.0;439.0;254.0;185.0;830.0;269.0;12.6;1549.0;58.0;50.6
123;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Totaal;Zonder startkwalificatie;2013 4e kwartaal;3702.0;2125.0;1856.0;1630.0;885.0;745.0;226.0;165.0;49.0;11.0;0.0;1064.0;647.0;478.0;169.0;417.0;234.0;183.0;792.0;269.0;12.7;1577.0;57.4;50.1
124;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Totaal;Zonder startkwalificatie;2013;3717.0;2148.0;1882.0;1665.0;919.0;746.0;218.0;157.0;50.0;11.0;0.0;1070.0;631.0;463.0;168.0;439.0;255.0;184.0;812.0;266.0;12.4;1569.0;57.8;50.6
125;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Totaal;Zonder startkwalificatie;2014 1e kwartaal;3772.0;2142.0;1842.0;1618.0;882.0;736.0;224.0;164.0;49.0;11.0;0.0;1066.0;651.0;486.0;166.0;415.0;241.0;174.0;776.0;300.0;14.0;1630.0;56.8;48.8
126;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Totaal;Zonder startkwalificatie;2014 2e kwartaal;3768.0;2144.0;1858.0;1632.0;884.0;748.0;226.0;165.0;51.0;10.0;0.0;1078.0;655.0;474.0;181.0;423.0;243.0;180.0;780.0;286.0;13.3;1624.0;56.9;49.3
127;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Totaal;Zonder startkwalificatie;2014 3e kwartaal;3707.0;2115.0;1853.0;1628.0;879.0;749.0;225.0;161.0;54.0;10.0;0.0;1032.0;599.0;426.0;174.0;432.0;243.0;190.0;821.0;262.0;12.4;1592.0;57.1;50.0
128;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Totaal;Zonder startkwalificatie;2014 4e kwartaal;3743.0;2137.0;1870.0;1639.0;886.0;753.0;231.0;167.0;53.0;11.0;0.0;1054.0;639.0;464.0;175.0;415.0;232.0;183.0;816.0;266.0;12.5;1606.0;57.1;50.0
129;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Totaal;Zonder startkwalificatie;2014;3748.0;2135.0;1856.0;1629.0;883.0;747.0;227.0;164.0;52.0;11.0;0.0;1057.0;636.0;462.0;174.0;421.0;240.0;182.0;799.0;279.0;13.1;1613.0;57.0;49.5
130;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Totaal;Zonder startkwalificatie;2015 1e kwartaal;3772.0;2148.0;1855.0;1623.0;870.0;753.0;232.0;170.0;49.0;13.0;0.0;1073.0;662.0;497.0;165.0;410.0;235.0;175.0;782.0;292.0;13.6;1624.0;56.9;49.2
131;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Totaal;Zonder startkwalificatie;2015 2e kwartaal;3738.0;2149.0;1874.0;1645.0;856.0;788.0;229.0;172.0;45.0;12.0;0.0;1082.0;677.0;504.0;173.0;405.0;240.0;165.0;792.0;275.0;12.8;1589.0;57.5;50.1
132;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Totaal;Zonder startkwalificatie;2015 3e kwartaal;3666.0;2089.0;1847.0;1613.0;838.0;775.0;234.0;176.0;45.0;13.0;0.0;1039.0;628.0;442.0;186.0;411.0;244.0;167.0;809.0;242.0;11.6;1577.0;57.0;50.4
133;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Totaal;Zonder startkwalificatie;2015 4e kwartaal;3694.0;2086.0;1841.0;1601.0;829.0;772.0;240.0;183.0;45.0;12.0;0.0;1032.0;637.0;460.0;177.0;395.0;236.0;159.0;809.0;245.0;11.7;1608.0;56.5;49.8
134;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Totaal;Zonder startkwalificatie;2015 ;3718.0;2118.0;1854.0;1621.0;848.0;772.0;234.0;175.0;46.0;12.0;0.0;1056.0;651.0;476.0;175.0;405.0;239.0;167.0;798.0;264.0;12.4;1600.0;57.0;49.9
135;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Totaal;Zonder startkwalificatie;2016 1e kwartaal;3711.0;2080.0;1830.0;1592.0;811.0;781.0;237.0;177.0;49.0;12.0;0.0;1063.0;673.0;492.0;180.0;390.0;224.0;166.0;767.0;250.0;12.0;1631.0;56.1;49.3
136;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Totaal;Zonder startkwalificatie;2016 2e kwartaal;3696.0;2123.0;1872.0;1634.0;826.0;808.0;238.0;178.0;49.0;11.0;0.0;1073.0;663.0;485.0;178.0;410.0;227.0;183.0;799.0;251.0;11.8;1573.0;57.4;50.7
137;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Totaal;Zonder startkwalificatie;2016 3e kwartaal;3615.0;2065.0;1854.0;1622.0;816.0;805.0;232.0;172.0;50.0;10.0;0.0;1025.0;612.0;434.0;177.0;413.0;230.0;184.0;829.0;211.0;10.2;1551.0;57.1;51.3
138;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Totaal;Zonder startkwalificatie;2016 4e kwartaal;3631.0;2049.0;1840.0;1604.0;795.0;809.0;236.0;176.0;49.0;11.0;0.0;1055.0;659.0;485.0;174.0;395.0;209.0;186.0;786.0;209.0;10.2;1581.0;56.4;50.7
139;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Totaal;Zonder startkwalificatie;2016;3663.0;2079.0;1849.0;1613.0;812.0;801.0;236.0;175.0;49.0;11.0;0.0;1054.0;652.0;474.0;177.0;402.0;223.0;180.0;795.0;230.0;11.1;1584.0;56.8;50.5
140;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Totaal;Zonder startkwalificatie;2017 1e kwartaal;3641.0;2046.0;1834.0;1602.0;801.0;801.0;233.0;179.0;44.0;10.0;0.0;1061.0;667.0;492.0;174.0;394.0;217.0;177.0;774.0;212.0;10.4;1595.0;56.2;50.4
141;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Totaal;Zonder startkwalificatie;2017 2e kwartaal;3624.0;2054.0;1846.0;1620.0;802.0;818.0;226.0;172.0;46.0;7.0;0.0;1065.0;650.0;476.0;174.0;415.0;239.0;176.0;781.0;208.0;10.1;1571.0;56.7;50.9
142;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Totaal;Zonder startkwalificatie;2017 3e kwartaal;3520.0;1985.0;1818.0;1598.0;799.0;799.0;220.0;167.0;47.0;7.0;0.0;1030.0;611.0;436.0;175.0;419.0;245.0;173.0;788.0;167.0;8.4;1535.0;56.4;51.6
143;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Totaal;Zonder startkwalificatie;2017 4e kwartaal;3566.0;2008.0;1838.0;1619.0;814.0;805.0;219.0;171.0;42.0;6.0;0.0;1067.0;644.0;472.0;171.0;423.0;243.0;180.0;771.0;170.0;8.5;1558.0;56.3;51.5
144;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Totaal;Zonder startkwalificatie;2017;3588.0;2023.0;1834.0;1610.0;804.0;806.0;224.0;172.0;45.0;7.0;0.0;1056.0;643.0;469.0;174.0;413.0;236.0;177.0;778.0;189.0;9.4;1565.0;56.4;51.1
145;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Totaal;Zonder startkwalificatie;2018 1e kwartaal;3599.0;2035.0;1859.0;1641.0;827.0;814.0;218.0;169.0;43.0;7.0;0.0;1083.0;654.0;483.0;170.0;429.0;249.0;180.0;776.0;176.0;8.7;1565.0;56.5;51.6
146;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Totaal;Zonder startkwalificatie;2018 2e kwartaal;3595.0;2039.0;1878.0;1658.0;809.0;849.0;220.0;168.0;45.0;7.0;0.0;1104.0;672.0;485.0;187.0;432.0;252.0;180.0;774.0;161.0;7.9;1557.0;56.7;52.2
147;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Totaal;Zonder startkwalificatie;2018 3e kwartaal;3488.0;2002.0;1856.0;1639.0;819.0;820.0;216.0;166.0;43.0;7.0;0.0;1067.0;613.0;432.0;181.0;454.0;256.0;198.0;788.0;146.0;7.3;1486.0;57.4;53.2
148;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Totaal;Zonder startkwalificatie;2018 4e kwartaal;3508.0;2004.0;1863.0;1647.0;840.0;807.0;216.0;160.0;48.0;7.0;0.0;1094.0;652.0;475.0;177.0;442.0;245.0;197.0;769.0;142.0;7.1;1504.0;57.1;53.1
149;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Totaal;Zonder startkwalificatie;2018;3548.0;2020.0;1864.0;1646.0;824.0;823.0;217.0;166.0;45.0;7.0;0.0;1087.0;648.0;469.0;179.0;439.0;251.0;189.0;777.0;156.0;7.7;1528.0;56.9;52.5
150;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Totaal;Zonder startkwalificatie;2019 1e kwartaal;3530.0;2012.0;1865.0;1652.0;819.0;832.0;213.0;160.0;45.0;9.0;0.0;1111.0;677.0;495.0;182.0;433.0;242.0;191.0;754.0;147.0;7.3;1518.0;57.0;52.8
151;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Totaal;Zonder startkwalificatie;2019 2e kwartaal;3534.0;2040.0;1899.0;1687.0;823.0;864.0;212.0;154.0;49.0;9.0;0.0;1138.0;684.0;501.0;184.0;453.0;249.0;205.0;761.0;141.0;6.9;1494.0;57.7;53.7
152;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Totaal;Zonder startkwalificatie;2019 3e kwartaal;3427.0;1978.0;1844.0;1636.0;823.0;813.0;208.0;151.0;49.0;8.0;0.0;1072.0;611.0;428.0;183.0;461.0;252.0;209.0;772.0;134.0;6.8;1449.0;57.7;53.8
153;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Totaal;Zonder startkwalificatie;2019 4e kwartaal;3464.0;2005.0;1860.0;1635.0;802.0;833.0;225.0;164.0;54.0;7.0;0.0;1092.0;645.0;466.0;180.0;447.0;252.0;195.0;767.0;146.0;7.3;1459.0;57.9;53.7
154;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Totaal;Zonder startkwalificatie;2019;3489.0;2009.0;1867.0;1652.0;817.0;836.0;215.0;157.0;49.0;8.0;0.0;1103.0;655.0;472.0;182.0;449.0;249.0;200.0;764.0;142.0;7.1;1480.0;57.6;53.5
155;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Totaal;Zonder startkwalificatie;2020 1e kwartaal;3468.0;1991.0;1851.0;1632.0;823.0;809.0;219.0;156.0;54.0;8.0;0.0;1106.0;649.0;474.0;175.0;457.0;235.0;222.0;745.0;140.0;7.0;1478.0;57.4;53.4
156;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Totaal;Zonder startkwalificatie;2020 2e kwartaal;3426.0;1907.0;1759.0;1542.0;815.0;728.0;217.0;154.0;57.0;6.0;0.0;1036.0;579.0;422.0;157.0;457.0;242.0;215.0;723.0;148.0;7.8;1519.0;55.7;51.3
157;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Totaal;Zonder startkwalificatie;2020 3e kwartaal;3376.0;1922.0;1754.0;1542.0;851.0;691.0;212.0;151.0;54.0;7.0;0.0;1011.0;548.0;383.0;165.0;463.0;259.0;204.0;743.0;167.0;8.7;1454.0;56.9;52.0
158;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Totaal;Zonder startkwalificatie;2020 4e kwartaal;3359.0;1901.0;1752.0;1535.0;817.0;719.0;216.0;159.0;50.0;7.0;0.0;1038.0;593.0;437.0;155.0;446.0;248.0;198.0;713.0;150.0;7.9;1458.0;56.6;52.1
159;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Totaal;Zonder startkwalificatie;2020;3407.0;1930.0;1779.0;1563.0;827.0;737.0;216.0;155.0;54.0;7.0;0.0;1048.0;592.0;429.0;163.0;456.0;246.0;210.0;731.0;151.0;7.8;1477.0;56.6;52.2
160;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Totaal;Zonder startkwalificatie;2021 1e kwartaal;3439.0;1948.0;1790.0;1566.0;860.0;706.0;223.0;149.0;65.0;9.0;0.0;1016.0;586.0;373.0;213.0;430.0;227.0;204.0;773.0;158.0;8.1;1491.0;56.6;52.0
161;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Totaal;Zonder startkwalificatie;2021 2e kwartaal;3425.0;1944.0;1796.0;1563.0;867.0;696.0;233.0;153.0;69.0;11.0;0.0;1049.0;606.0;381.0;225.0;443.0;232.0;211.0;747.0;148.0;7.6;1481.0;56.8;52.4
162;Totaal mannen en vrouwen;15 tot 75 jaar;Totaal;Totaal;Zonder startkwalificatie;2021 3e kwartaal;3352.0;1910.0;1788.0;1556.0;834.0;723.0;231.0;157.0;60.0;15.0;0.0;1030.0;562.0;342.0;221.0;467.0;236.0;231.0;757.0;122.0;6.4;1442.0;57.0;53.3
