ID;Geslacht;Leeftijd;WoonregioS;WerkregioS;Perioden;BanenVanWerknemers_1;WoonWerkAfstand_2
270;Totaal mannen en vrouwen;Totaal;Nederland;Agglomeratie 's-Gravenhage (CR);2018 december;388.0;20.3
271;Totaal mannen en vrouwen;Totaal;Nederland;Agglomeratie 's-Gravenhage (CR);2019 december;397.7;20.6
272;Totaal mannen en vrouwen;Totaal;Nederland;Agglomeratie 's-Gravenhage (CR);2020 december;394.2;21.4
273;Totaal mannen en vrouwen;Totaal;Nederland;Delft en Westland (CR);2014 december;111.8;17.5
274;Totaal mannen en vrouwen;Totaal;Nederland;Delft en Westland (CR);2015 december;112.5;16.3
275;Totaal mannen en vrouwen;Totaal;Nederland;Delft en Westland (CR);2016 december;116.4;15.9
276;Totaal mannen en vrouwen;Totaal;Nederland;Delft en Westland (CR);2017 december;122.7;15.9
277;Totaal mannen en vrouwen;Totaal;Nederland;Delft en Westland (CR);2018 december;125.7;16.4
278;Totaal mannen en vrouwen;Totaal;Nederland;Delft en Westland (CR);2019 december;128.4;16.6
279;Totaal mannen en vrouwen;Totaal;Nederland;Delft en Westland (CR);2020 december;129.9;17.2
280;Totaal mannen en vrouwen;Totaal;Nederland;Oost-Zuid-Holland (CR);2014 december;116.2;18.4
281;Totaal mannen en vrouwen;Totaal;Nederland;Oost-Zuid-Holland (CR);2015 december;122.2;18.9
282;Totaal mannen en vrouwen;Totaal;Nederland;Oost-Zuid-Holland (CR);2016 december;122.4;19.1
283;Totaal mannen en vrouwen;Totaal;Nederland;Oost-Zuid-Holland (CR);2017 december;126.4;19.1
284;Totaal mannen en vrouwen;Totaal;Nederland;Oost-Zuid-Holland (CR);2018 december;127.5;18.8
285;Totaal mannen en vrouwen;Totaal;Nederland;Oost-Zuid-Holland (CR);2019 december;129.3;18.8
286;Totaal mannen en vrouwen;Totaal;Nederland;Oost-Zuid-Holland (CR);2020 december;127.8;18.8
287;Totaal mannen en vrouwen;Totaal;Nederland;Groot-Rijnmond (CR);2014 december;629.2;22.8
288;Totaal mannen en vrouwen;Totaal;Nederland;Groot-Rijnmond (CR);2015 december;632.4;22.7
289;Totaal mannen en vrouwen;Totaal;Nederland;Groot-Rijnmond (CR);2016 december;647.6;22.5
290;Totaal mannen en vrouwen;Totaal;Nederland;Groot-Rijnmond (CR);2017 december;657.4;22.3
291;Totaal mannen en vrouwen;Totaal;Nederland;Groot-Rijnmond (CR);2018 december;678.2;23.0
292;Totaal mannen en vrouwen;Totaal;Nederland;Groot-Rijnmond (CR);2019 december;680.7;22.5
293;Totaal mannen en vrouwen;Totaal;Nederland;Groot-Rijnmond (CR);2020 december;672.9;21.7
294;Totaal mannen en vrouwen;Totaal;Nederland;Zuidoost-Zuid-Holland (CR);2014 december;166.1;20.8
295;Totaal mannen en vrouwen;Totaal;Nederland;Zuidoost-Zuid-Holland (CR);2015 december;168.0;21.5
296;Totaal mannen en vrouwen;Totaal;Nederland;Zuidoost-Zuid-Holland (CR);2016 december;171.4;21.8
297;Totaal mannen en vrouwen;Totaal;Nederland;Zuidoost-Zuid-Holland (CR);2017 december;174.3;22.4
298;Totaal mannen en vrouwen;Totaal;Nederland;Zuidoost-Zuid-Holland (CR);2018 december;179.0;22.7
299;Totaal mannen en vrouwen;Totaal;Nederland;Zuidoost-Zuid-Holland (CR);2019 december;169.6;22.2
300;Totaal mannen en vrouwen;Totaal;Nederland;Zuidoost-Zuid-Holland (CR);2020 december;167.9;22.5
301;Totaal mannen en vrouwen;Totaal;Nederland;Zeeuwsch-Vlaanderen (CR);2014 december;40.1;31.2
302;Totaal mannen en vrouwen;Totaal;Nederland;Zeeuwsch-Vlaanderen (CR);2015 december;38.3;27.6
303;Totaal mannen en vrouwen;Totaal;Nederland;Zeeuwsch-Vlaanderen (CR);2016 december;38.5;28.8
304;Totaal mannen en vrouwen;Totaal;Nederland;Zeeuwsch-Vlaanderen (CR);2017 december;38.7;24.5
305;Totaal mannen en vrouwen;Totaal;Nederland;Zeeuwsch-Vlaanderen (CR);2018 december;40.0;26.0
306;Totaal mannen en vrouwen;Totaal;Nederland;Zeeuwsch-Vlaanderen (CR);2019 december;40.7;25.7
307;Totaal mannen en vrouwen;Totaal;Nederland;Zeeuwsch-Vlaanderen (CR);2020 december;39.5;25.0
308;Totaal mannen en vrouwen;Totaal;Nederland;Overig Zeeland (CR);2014 december;104.6;25.5
309;Totaal mannen en vrouwen;Totaal;Nederland;Overig Zeeland (CR);2015 december;105.2;27.3
310;Totaal mannen en vrouwen;Totaal;Nederland;Overig Zeeland (CR);2016 december;107.2;27.6
311;Totaal mannen en vrouwen;Totaal;Nederland;Overig Zeeland (CR);2017 december;108.5;24.1
312;Totaal mannen en vrouwen;Totaal;Nederland;Overig Zeeland (CR);2018 december;111.6;25.1
313;Totaal mannen en vrouwen;Totaal;Nederland;Overig Zeeland (CR);2019 december;113.7;25.3
314;Totaal mannen en vrouwen;Totaal;Nederland;Overig Zeeland (CR);2020 december;112.0;27.6
315;Totaal mannen en vrouwen;Totaal;Nederland;West-Noord-Brabant (CR);2014 december;276.2;23.7
316;Totaal mannen en vrouwen;Totaal;Nederland;West-Noord-Brabant (CR);2015 december;278.0;23.6
317;Totaal mannen en vrouwen;Totaal;Nederland;West-Noord-Brabant (CR);2016 december;283.5;25.6
318;Totaal mannen en vrouwen;Totaal;Nederland;West-Noord-Brabant (CR);2017 december;291.0;23.6
319;Totaal mannen en vrouwen;Totaal;Nederland;West-Noord-Brabant (CR);2018 december;298.4;25.2
320;Totaal mannen en vrouwen;Totaal;Nederland;West-Noord-Brabant (CR);2019 december;299.2;25.3
321;Totaal mannen en vrouwen;Totaal;Nederland;West-Noord-Brabant (CR);2020 december;291.3;24.6
322;Totaal mannen en vrouwen;Totaal;Nederland;Midden-Noord-Brabant (CR);2014 december;204.7;23.7
323;Totaal mannen en vrouwen;Totaal;Nederland;Midden-Noord-Brabant (CR);2015 december;211.1;23.9
324;Totaal mannen en vrouwen;Totaal;Nederland;Midden-Noord-Brabant (CR);2016 december;216.2;24.5
325;Totaal mannen en vrouwen;Totaal;Nederland;Midden-Noord-Brabant (CR);2017 december;223.0;24.2
326;Totaal mannen en vrouwen;Totaal;Nederland;Midden-Noord-Brabant (CR);2018 december;228.5;24.7
327;Totaal mannen en vrouwen;Totaal;Nederland;Midden-Noord-Brabant (CR);2019 december;236.2;24.4
328;Totaal mannen en vrouwen;Totaal;Nederland;Midden-Noord-Brabant (CR);2020 december;229.1;22.8
329;Totaal mannen en vrouwen;Totaal;Nederland;Noordoost-Noord-Brabant (CR);2014 december;294.4;21.1
330;Totaal mannen en vrouwen;Totaal;Nederland;Noordoost-Noord-Brabant (CR);2015 december;298.3;20.9
331;Totaal mannen en vrouwen;Totaal;Nederland;Noordoost-Noord-Brabant (CR);2016 december;302.2;21.5
332;Totaal mannen en vrouwen;Totaal;Nederland;Noordoost-Noord-Brabant (CR);2017 december;308.9;21.2
333;Totaal mannen en vrouwen;Totaal;Nederland;Noordoost-Noord-Brabant (CR);2018 december;315.8;21.3
334;Totaal mannen en vrouwen;Totaal;Nederland;Noordoost-Noord-Brabant (CR);2019 december;320.0;21.3
335;Totaal mannen en vrouwen;Totaal;Nederland;Noordoost-Noord-Brabant (CR);2020 december;318.0;22.4
336;Totaal mannen en vrouwen;Totaal;Nederland;Zuidoost-Noord-Brabant (CR);2014 december;370.9;26.0
337;Totaal mannen en vrouwen;Totaal;Nederland;Zuidoost-Noord-Brabant (CR);2015 december;381.5;26.3
338;Totaal mannen en vrouwen;Totaal;Nederland;Zuidoost-Noord-Brabant (CR);2016 december;388.9;26.0
339;Totaal mannen en vrouwen;Totaal;Nederland;Zuidoost-Noord-Brabant (CR);2017 december;400.6;25.1
340;Totaal mannen en vrouwen;Totaal;Nederland;Zuidoost-Noord-Brabant (CR);2018 december;407.2;25.8
341;Totaal mannen en vrouwen;Totaal;Nederland;Zuidoost-Noord-Brabant (CR);2019 december;413.6;25.1
342;Totaal mannen en vrouwen;Totaal;Nederland;Zuidoost-Noord-Brabant (CR);2020 december;405.1;22.9
343;Totaal mannen en vrouwen;Totaal;Nederland;Noord-Limburg (CR);2014 december;125.8;24.4
344;Totaal mannen en vrouwen;Totaal;Nederland;Noord-Limburg (CR);2015 december;125.2;24.4
345;Totaal mannen en vrouwen;Totaal;Nederland;Noord-Limburg (CR);2016 december;129.4;25.1
346;Totaal mannen en vrouwen;Totaal;Nederland;Noord-Limburg (CR);2017 december;132.5;24.1
347;Totaal mannen en vrouwen;Totaal;Nederland;Noord-Limburg (CR);2018 december;134.0;24.3
348;Totaal mannen en vrouwen;Totaal;Nederland;Noord-Limburg (CR);2019 december;133.6;23.8
349;Totaal mannen en vrouwen;Totaal;Nederland;Noord-Limburg (CR);2020 december;130.2;23.8
350;Totaal mannen en vrouwen;Totaal;Nederland;Midden-Limburg (CR);2014 december;90.7;22.9
351;Totaal mannen en vrouwen;Totaal;Nederland;Midden-Limburg (CR);2015 december;91.2;24.1
352;Totaal mannen en vrouwen;Totaal;Nederland;Midden-Limburg (CR);2016 december;91.1;23.0
353;Totaal mannen en vrouwen;Totaal;Nederland;Midden-Limburg (CR);2017 december;96.4;23.4
354;Totaal mannen en vrouwen;Totaal;Nederland;Midden-Limburg (CR);2018 december;98.2;24.5
355;Totaal mannen en vrouwen;Totaal;Nederland;Midden-Limburg (CR);2019 december;98.9;23.1
356;Totaal mannen en vrouwen;Totaal;Nederland;Midden-Limburg (CR);2020 december;96.3;24.0
357;Totaal mannen en vrouwen;Totaal;Nederland;Zuid-Limburg (CR);2014 december;234.5;26.4
358;Totaal mannen en vrouwen;Totaal;Nederland;Zuid-Limburg (CR);2015 december;236.0;26.2
359;Totaal mannen en vrouwen;Totaal;Nederland;Zuid-Limburg (CR);2016 december;240.3;27.3
360;Totaal mannen en vrouwen;Totaal;Nederland;Zuid-Limburg (CR);2017 december;244.5;23.8
361;Totaal mannen en vrouwen;Totaal;Nederland;Zuid-Limburg (CR);2018 december;246.2;27.5
362;Totaal mannen en vrouwen;Totaal;Nederland;Zuid-Limburg (CR);2019 december;248.9;26.7
363;Totaal mannen en vrouwen;Totaal;Nederland;Zuid-Limburg (CR);2020 december;243.3;25.4
364;Totaal mannen en vrouwen;Totaal;Nederland;Flevoland (CR);2014 december;141.6;27.6
365;Totaal mannen en vrouwen;Totaal;Nederland;Flevoland (CR);2015 december;138.9;26.4
366;Totaal mannen en vrouwen;Totaal;Nederland;Flevoland (CR);2016 december;139.6;25.6
367;Totaal mannen en vrouwen;Totaal;Nederland;Flevoland (CR);2017 december;144.0;26.3
368;Totaal mannen en vrouwen;Totaal;Nederland;Flevoland (CR);2018 december;149.9;26.2
369;Totaal mannen en vrouwen;Totaal;Nederland;Flevoland (CR);2019 december;153.2;25.0
370;Totaal mannen en vrouwen;Totaal;Nederland;Flevoland (CR);2020 december;152.9;25.2
371;Totaal mannen en vrouwen;Totaal;Nederland;Nederland, Buitenland, Niet in te delen;2014 december;7524.0;
372;Totaal mannen en vrouwen;Totaal;Nederland;Nederland, Buitenland, Niet in te delen;2015 december;7624.2;
373;Totaal mannen en vrouwen;Totaal;Nederland;Nederland, Buitenland, Niet in te delen;2016 december;7743.1;
374;Totaal mannen en vrouwen;Totaal;Nederland;Nederland, Buitenland, Niet in te delen;2017 december;7942.9;
375;Totaal mannen en vrouwen;Totaal;Nederland;Nederland, Buitenland, Niet in te delen;2018 december;8134.5;
376;Totaal mannen en vrouwen;Totaal;Nederland;Nederland, Buitenland, Niet in te delen;2019 december;8266.5;
377;Totaal mannen en vrouwen;Totaal;Nederland;Nederland, Buitenland, Niet in te delen;2020 december;8134.2;
378;Totaal mannen en vrouwen;Totaal;Nederland;"Nederland; niet in te delen";2014 december;8.0;
379;Totaal mannen en vrouwen;Totaal;Nederland;"Nederland; niet in te delen";2015 december;7.7;
380;Totaal mannen en vrouwen;Totaal;Nederland;"Nederland; niet in te delen";2016 december;7.5;
381;Totaal mannen en vrouwen;Totaal;Nederland;"Nederland; niet in te delen";2017 december;7.5;
382;Totaal mannen en vrouwen;Totaal;Nederland;"Nederland; niet in te delen";2018 december;7.6;
383;Totaal mannen en vrouwen;Totaal;Nederland;"Nederland; niet in te delen";2019 december;8.3;
384;Totaal mannen en vrouwen;Totaal;Nederland;"Nederland; niet in te delen";2020 december;8.5;
385;Totaal mannen en vrouwen;Totaal;Groningen (PV);Nederland;2014 december;248.0;29.3
386;Totaal mannen en vrouwen;Totaal;Groningen (PV);Nederland;2015 december;248.9;28.6
387;Totaal mannen en vrouwen;Totaal;Groningen (PV);Nederland;2016 december;251.2;26.4
388;Totaal mannen en vrouwen;Totaal;Groningen (PV);Nederland;2017 december;257.6;25.4
389;Totaal mannen en vrouwen;Totaal;Groningen (PV);Nederland;2018 december;263.1;26.3
390;Totaal mannen en vrouwen;Totaal;Groningen (PV);Nederland;2019 december;266.3;25.8
391;Totaal mannen en vrouwen;Totaal;Groningen (PV);Nederland;2020 december;263.3;25.3
392;Totaal mannen en vrouwen;Totaal;Groningen (PV);Groningen (PV);2014 december;186.1;10.0
393;Totaal mannen en vrouwen;Totaal;Groningen (PV);Groningen (PV);2015 december;189.5;10.1
394;Totaal mannen en vrouwen;Totaal;Groningen (PV);Groningen (PV);2016 december;196.5;10.2
395;Totaal mannen en vrouwen;Totaal;Groningen (PV);Groningen (PV);2017 december;204.3;10.2
396;Totaal mannen en vrouwen;Totaal;Groningen (PV);Groningen (PV);2018 december;205.0;10.2
397;Totaal mannen en vrouwen;Totaal;Groningen (PV);Groningen (PV);2019 december;209.9;10.3
398;Totaal mannen en vrouwen;Totaal;Groningen (PV);Groningen (PV);2020 december;207.2;10.2
399;Totaal mannen en vrouwen;Totaal;Groningen (PV);Fryslân (PV);2014 december;10.2;49.1
400;Totaal mannen en vrouwen;Totaal;Groningen (PV);Fryslân (PV);2015 december;10.4;48.8
401;Totaal mannen en vrouwen;Totaal;Groningen (PV);Fryslân (PV);2016 december;11.6;47.9
402;Totaal mannen en vrouwen;Totaal;Groningen (PV);Fryslân (PV);2017 december;10.9;47.3
403;Totaal mannen en vrouwen;Totaal;Groningen (PV);Fryslân (PV);2018 december;10.9;48.4
404;Totaal mannen en vrouwen;Totaal;Groningen (PV);Fryslân (PV);2019 december;11.9;49.7
405;Totaal mannen en vrouwen;Totaal;Groningen (PV);Fryslân (PV);2020 december;11.6;49.1
406;Totaal mannen en vrouwen;Totaal;Groningen (PV);Drenthe (PV);2014 december;27.5;39.2
407;Totaal mannen en vrouwen;Totaal;Groningen (PV);Drenthe (PV);2015 december;26.9;38.7
408;Totaal mannen en vrouwen;Totaal;Groningen (PV);Drenthe (PV);2016 december;24.3;36.8
409;Totaal mannen en vrouwen;Totaal;Groningen (PV);Drenthe (PV);2017 december;23.9;36.6
410;Totaal mannen en vrouwen;Totaal;Groningen (PV);Drenthe (PV);2018 december;27.9;38.9
411;Totaal mannen en vrouwen;Totaal;Groningen (PV);Drenthe (PV);2019 december;26.1;37.9
412;Totaal mannen en vrouwen;Totaal;Groningen (PV);Drenthe (PV);2020 december;26.2;37.8
413;Totaal mannen en vrouwen;Totaal;Groningen (PV);Overijssel (PV);2014 december;9.3;111.6
414;Totaal mannen en vrouwen;Totaal;Groningen (PV);Overijssel (PV);2015 december;7.2;106.8
415;Totaal mannen en vrouwen;Totaal;Groningen (PV);Overijssel (PV);2016 december;4.8;102.6
416;Totaal mannen en vrouwen;Totaal;Groningen (PV);Overijssel (PV);2017 december;5.0;104.7
417;Totaal mannen en vrouwen;Totaal;Groningen (PV);Overijssel (PV);2018 december;5.3;104.2
418;Totaal mannen en vrouwen;Totaal;Groningen (PV);Overijssel (PV);2019 december;5.5;104.2
419;Totaal mannen en vrouwen;Totaal;Groningen (PV);Overijssel (PV);2020 december;5.1;103.2
420;Totaal mannen en vrouwen;Totaal;Groningen (PV);Flevoland (PV);2014 december;1.2;130.1
421;Totaal mannen en vrouwen;Totaal;Groningen (PV);Flevoland (PV);2015 december;1.0;130.7
422;Totaal mannen en vrouwen;Totaal;Groningen (PV);Flevoland (PV);2016 december;1.1;130.4
423;Totaal mannen en vrouwen;Totaal;Groningen (PV);Flevoland (PV);2017 december;1.2;133.6
424;Totaal mannen en vrouwen;Totaal;Groningen (PV);Flevoland (PV);2018 december;1.4;132.2
425;Totaal mannen en vrouwen;Totaal;Groningen (PV);Flevoland (PV);2019 december;1.0;133.9
426;Totaal mannen en vrouwen;Totaal;Groningen (PV);Flevoland (PV);2020 december;1.0;130.6
427;Totaal mannen en vrouwen;Totaal;Groningen (PV);Gelderland (PV);2014 december;3.0;149.9
428;Totaal mannen en vrouwen;Totaal;Groningen (PV);Gelderland (PV);2015 december;2.3;151.1
429;Totaal mannen en vrouwen;Totaal;Groningen (PV);Gelderland (PV);2016 december;3.0;151.4
430;Totaal mannen en vrouwen;Totaal;Groningen (PV);Gelderland (PV);2017 december;2.5;152.9
431;Totaal mannen en vrouwen;Totaal;Groningen (PV);Gelderland (PV);2018 december;2.5;153.4
432;Totaal mannen en vrouwen;Totaal;Groningen (PV);Gelderland (PV);2019 december;1.9;154.9
433;Totaal mannen en vrouwen;Totaal;Groningen (PV);Gelderland (PV);2020 december;2.4;153.9
434;Totaal mannen en vrouwen;Totaal;Groningen (PV);Utrecht (PV);2014 december;2.5;178.8
435;Totaal mannen en vrouwen;Totaal;Groningen (PV);Utrecht (PV);2015 december;2.6;178.9
436;Totaal mannen en vrouwen;Totaal;Groningen (PV);Utrecht (PV);2016 december;1.9;179.9
437;Totaal mannen en vrouwen;Totaal;Groningen (PV);Utrecht (PV);2017 december;2.0;180.1
438;Totaal mannen en vrouwen;Totaal;Groningen (PV);Utrecht (PV);2018 december;1.9;180.7
439;Totaal mannen en vrouwen;Totaal;Groningen (PV);Utrecht (PV);2019 december;2.0;180.7
440;Totaal mannen en vrouwen;Totaal;Groningen (PV);Utrecht (PV);2020 december;2.3;179.5
441;Totaal mannen en vrouwen;Totaal;Groningen (PV);Noord-Holland (PV);2014 december;3.1;177.2
442;Totaal mannen en vrouwen;Totaal;Groningen (PV);Noord-Holland (PV);2015 december;3.5;178.1
443;Totaal mannen en vrouwen;Totaal;Groningen (PV);Noord-Holland (PV);2016 december;3.1;178.8
444;Totaal mannen en vrouwen;Totaal;Groningen (PV);Noord-Holland (PV);2017 december;3.3;177.7
445;Totaal mannen en vrouwen;Totaal;Groningen (PV);Noord-Holland (PV);2018 december;3.3;179.1
446;Totaal mannen en vrouwen;Totaal;Groningen (PV);Noord-Holland (PV);2019 december;3.3;178.5
447;Totaal mannen en vrouwen;Totaal;Groningen (PV);Noord-Holland (PV);2020 december;2.8;178.8
448;Totaal mannen en vrouwen;Totaal;Groningen (PV);Zuid-Holland (PV);2014 december;2.7;232.9
449;Totaal mannen en vrouwen;Totaal;Groningen (PV);Zuid-Holland (PV);2015 december;2.9;234.8
450;Totaal mannen en vrouwen;Totaal;Groningen (PV);Zuid-Holland (PV);2016 december;2.7;233.7
451;Totaal mannen en vrouwen;Totaal;Groningen (PV);Zuid-Holland (PV);2017 december;2.9;232.5
452;Totaal mannen en vrouwen;Totaal;Groningen (PV);Zuid-Holland (PV);2018 december;2.6;232.4
453;Totaal mannen en vrouwen;Totaal;Groningen (PV);Zuid-Holland (PV);2019 december;2.5;233.4
454;Totaal mannen en vrouwen;Totaal;Groningen (PV);Zuid-Holland (PV);2020 december;2.6;233.4
455;Totaal mannen en vrouwen;Totaal;Groningen (PV);Zeeland (PV);2014 december;0.1;330.1
456;Totaal mannen en vrouwen;Totaal;Groningen (PV);Zeeland (PV);2015 december;0.1;330.2
457;Totaal mannen en vrouwen;Totaal;Groningen (PV);Zeeland (PV);2016 december;0.1;333.8
458;Totaal mannen en vrouwen;Totaal;Groningen (PV);Zeeland (PV);2017 december;0.0;
459;Totaal mannen en vrouwen;Totaal;Groningen (PV);Zeeland (PV);2018 december;0.0;
460;Totaal mannen en vrouwen;Totaal;Groningen (PV);Zeeland (PV);2019 december;0.1;335.3
461;Totaal mannen en vrouwen;Totaal;Groningen (PV);Zeeland (PV);2020 december;0.1;333.9
462;Totaal mannen en vrouwen;Totaal;Groningen (PV);Noord-Brabant (PV);2014 december;1.9;238.5
463;Totaal mannen en vrouwen;Totaal;Groningen (PV);Noord-Brabant (PV);2015 december;2.0;240.0
464;Totaal mannen en vrouwen;Totaal;Groningen (PV);Noord-Brabant (PV);2016 december;1.8;241.0
465;Totaal mannen en vrouwen;Totaal;Groningen (PV);Noord-Brabant (PV);2017 december;1.3;241.5
466;Totaal mannen en vrouwen;Totaal;Groningen (PV);Noord-Brabant (PV);2018 december;2.0;243.3
467;Totaal mannen en vrouwen;Totaal;Groningen (PV);Noord-Brabant (PV);2019 december;2.0;241.4
468;Totaal mannen en vrouwen;Totaal;Groningen (PV);Noord-Brabant (PV);2020 december;1.6;237.1
469;Totaal mannen en vrouwen;Totaal;Groningen (PV);Limburg (PV);2014 december;0.4;277.6
470;Totaal mannen en vrouwen;Totaal;Groningen (PV);Limburg (PV);2015 december;0.4;274.6
471;Totaal mannen en vrouwen;Totaal;Groningen (PV);Limburg (PV);2016 december;0.3;281.7
472;Totaal mannen en vrouwen;Totaal;Groningen (PV);Limburg (PV);2017 december;0.2;277.5
473;Totaal mannen en vrouwen;Totaal;Groningen (PV);Limburg (PV);2018 december;0.2;281.5
474;Totaal mannen en vrouwen;Totaal;Groningen (PV);Limburg (PV);2019 december;0.3;275.6
475;Totaal mannen en vrouwen;Totaal;Groningen (PV);Limburg (PV);2020 december;0.3;275.9
476;Totaal mannen en vrouwen;Totaal;Groningen (PV);Oost-Groningen (CR);2014 december;36.7;10.9
477;Totaal mannen en vrouwen;Totaal;Groningen (PV);Oost-Groningen (CR);2015 december;38.0;11.6
478;Totaal mannen en vrouwen;Totaal;Groningen (PV);Oost-Groningen (CR);2016 december;37.7;11.3
479;Totaal mannen en vrouwen;Totaal;Groningen (PV);Oost-Groningen (CR);2017 december;39.2;11.5
480;Totaal mannen en vrouwen;Totaal;Groningen (PV);Oost-Groningen (CR);2018 december;36.7;11.9
481;Totaal mannen en vrouwen;Totaal;Groningen (PV);Oost-Groningen (CR);2019 december;38.2;12.3
482;Totaal mannen en vrouwen;Totaal;Groningen (PV);Oost-Groningen (CR);2020 december;38.6;11.2
483;Totaal mannen en vrouwen;Totaal;Groningen (PV);Delfzijl en omgeving (CR);2014 december;13.8;11.6
484;Totaal mannen en vrouwen;Totaal;Groningen (PV);Delfzijl en omgeving (CR);2015 december;13.4;12.3
485;Totaal mannen en vrouwen;Totaal;Groningen (PV);Delfzijl en omgeving (CR);2016 december;14.0;12.6
486;Totaal mannen en vrouwen;Totaal;Groningen (PV);Delfzijl en omgeving (CR);2017 december;13.8;12.4
487;Totaal mannen en vrouwen;Totaal;Groningen (PV);Delfzijl en omgeving (CR);2018 december;13.7;12.3
488;Totaal mannen en vrouwen;Totaal;Groningen (PV);Delfzijl en omgeving (CR);2019 december;13.8;13.3
489;Totaal mannen en vrouwen;Totaal;Groningen (PV);Delfzijl en omgeving (CR);2020 december;13.8;13.2
490;Totaal mannen en vrouwen;Totaal;Groningen (PV);Overig Groningen (CR);2014 december;135.7;9.6
491;Totaal mannen en vrouwen;Totaal;Groningen (PV);Overig Groningen (CR);2015 december;138.2;9.5
