ID;Geslacht;Persoonskenmerken;PositieInDeWerkkring;ArbeidspositiePartner;Perioden;WerkzameBeroepsbevolkingMetPartner_1;WerkzameBeroepsbevolkingInkomen_2;GemiddeldPersoonlijkPrimairInkomen_3;GemiddeldPersoonlijkInkomen_4;GemiddeldGestandaardiseerdInkomen_5;WerkzBeroepsbevPartnerInkOnbekend_6
199;Totaal mannen en vrouwen;Totaal personen;Werknemer;Arb.pos.: Werkloze beroepsbevolking;2010;121;119.0;48.0;39.7;23.6;2.0
200;Totaal mannen en vrouwen;Totaal personen;Werknemer;Arb.pos.: Werkloze beroepsbevolking;2011;120;118.0;50.2;41.6;23.5;2.0
201;Totaal mannen en vrouwen;Totaal personen;Werknemer;Arb.pos.: Werkloze beroepsbevolking;2012;139;137.0;50.0;41.4;23.4;3.0
202;Totaal mannen en vrouwen;Totaal personen;Werknemer;Arb.pos.: Werkloze beroepsbevolking;2013;179;173.0;48.0;40.1;23.6;6.0
203;Totaal mannen en vrouwen;Totaal personen;Werknemer;Arb.pos.: Werkloze beroepsbevolking;2014;186;178.0;49.2;41.2;24.8;8.0
204;Totaal mannen en vrouwen;Totaal personen;Werknemer;Arb.pos.: Niet-beroepsbevolking;2003;850;;;;;
205;Totaal mannen en vrouwen;Totaal personen;Werknemer;Arb.pos.: Niet-beroepsbevolking;2004;824;;;;;
206;Totaal mannen en vrouwen;Totaal personen;Werknemer;Arb.pos.: Niet-beroepsbevolking;2005;788;780.0;47.6;39.6;21.2;8.0
207;Totaal mannen en vrouwen;Totaal personen;Werknemer;Arb.pos.: Niet-beroepsbevolking;2006;760;752.0;48.5;40.6;22.0;9.0
208;Totaal mannen en vrouwen;Totaal personen;Werknemer;Arb.pos.: Niet-beroepsbevolking;2007;721;713.0;50.3;43.0;23.8;8.0
209;Totaal mannen en vrouwen;Totaal personen;Werknemer;Arb.pos.: Niet-beroepsbevolking;2008;700;690.0;50.4;44.1;24.4;10.0
210;Totaal mannen en vrouwen;Totaal personen;Werknemer;Arb.pos.: Niet-beroepsbevolking;2009;690;681.0;50.6;44.9;24.7;9.0
211;Totaal mannen en vrouwen;Totaal personen;Werknemer;Arb.pos.: Niet-beroepsbevolking;2010;672;663.0;51.0;45.0;24.5;8.0
212;Totaal mannen en vrouwen;Totaal personen;Werknemer;Arb.pos.: Niet-beroepsbevolking;2011;663;651.0;52.9;46.2;24.7;12.0
213;Totaal mannen en vrouwen;Totaal personen;Werknemer;Arb.pos.: Niet-beroepsbevolking;2012;644;632.0;52.4;46.1;24.7;12.0
214;Totaal mannen en vrouwen;Totaal personen;Werknemer;Arb.pos.: Niet-beroepsbevolking;2013;634;613.0;53.3;47.5;25.3;20.0
215;Totaal mannen en vrouwen;Totaal personen;Werknemer;Arb.pos.: Niet-beroepsbevolking;2014;637;611.0;53.9;47.9;25.9;25.0
216;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: werknemer;2003;3351;;;;;
217;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: werknemer;2004;3304;;;;;
218;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: werknemer;2005;3294;3267.0;37.8;30.1;23.9;27.0
219;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: werknemer;2006;3353;3327.0;39.4;31.6;25.3;26.0
220;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: werknemer;2007;3459;3433.0;40.3;32.8;26.4;26.0
221;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: werknemer;2008;3549;3520.0;41.9;34.6;27.2;29.0
222;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: werknemer;2009;3515;3485.0;43.2;36.1;28.1;30.0
223;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: werknemer;2010;3477;3440.0;44.5;36.8;28.3;37.0
224;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: werknemer;2011;3445;3405.0;45.1;37.2;28.4;41.0
225;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: werknemer;2012;3423;3374.0;46.2;37.9;28.5;49.0
226;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: werknemer;2013;3253;3168.0;47.9;39.5;29.7;85.0
227;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: werknemer;2014;3163;3058.0;48.7;40.2;30.7;105.0
228;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: vaste arbeidsrelatie;2003;3004;;;;;
229;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: vaste arbeidsrelatie;2004;2974;;;;;
230;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: vaste arbeidsrelatie;2005;2958;2935.0;37.5;29.9;24.1;23.0
231;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: vaste arbeidsrelatie;2006;2983;2962.0;39.2;31.4;25.6;21.0
232;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: vaste arbeidsrelatie;2007;3029;3007.0;40.0;32.5;26.8;22.0
233;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: vaste arbeidsrelatie;2008;3102;3078.0;41.6;34.3;27.6;23.0
234;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: vaste arbeidsrelatie;2009;3083;3058.0;43.1;35.9;28.6;25.0
235;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: vaste arbeidsrelatie;2010;3048;3015.0;44.4;36.7;28.7;32.0
236;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: vaste arbeidsrelatie;2011;3017;2982.0;45.1;37.1;28.9;35.0
237;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: vaste arbeidsrelatie;2012;2979;2937.0;46.2;37.8;29.0;42.0
238;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: vaste arbeidsrelatie;2013;2808;2736.0;48.1;39.6;30.3;73.0
239;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: vaste arbeidsrelatie;2014;2709;2621.0;49.0;40.4;31.2;89.0
240;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: flexibele arbeidsrelatie;2003;348;;;;;
241;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: flexibele arbeidsrelatie;2004;330;;;;;
242;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: flexibele arbeidsrelatie;2005;336;332.0;40.2;32.1;21.6;3.0
243;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: flexibele arbeidsrelatie;2006;370;365.0;41.3;33.4;22.9;5.0
244;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: flexibele arbeidsrelatie;2007;431;426.0;42.2;34.5;23.7;5.0
245;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: flexibele arbeidsrelatie;2008;448;442.0;44.0;36.5;24.5;6.0
246;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: flexibele arbeidsrelatie;2009;432;427.0;44.0;37.3;25.1;5.0
247;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: flexibele arbeidsrelatie;2010;429;425.0;44.6;37.4;25.2;4.0
248;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: flexibele arbeidsrelatie;2011;428;423.0;45.1;37.4;25.0;5.0
249;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: flexibele arbeidsrelatie;2012;445;438.0;46.3;38.4;25.5;7.0
250;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: flexibele arbeidsrelatie;2013;445;433.0;46.7;38.9;26.2;12.0
251;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: flexibele arbeidsrelatie;2014;454;437.0;46.6;38.9;27.2;17.0
252;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: zelfstandige;2003;321;;;;;
253;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: zelfstandige;2004;333;;;;;
254;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: zelfstandige;2005;349;345.0;37.4;30.6;25.7;4.0
255;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: zelfstandige;2006;371;366.0;39.8;32.7;27.9;5.0
256;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: zelfstandige;2007;391;387.0;40.9;33.9;31.7;5.0
257;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: zelfstandige;2008;424;419.0;43.5;36.3;31.8;5.0
258;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: zelfstandige;2009;438;433.0;44.2;37.2;30.4;5.0
259;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: zelfstandige;2010;442;436.0;45.3;37.8;30.8;6.0
260;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: zelfstandige;2011;447;441.0;46.9;38.9;31.2;6.0
261;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: zelfstandige;2012;459;450.0;47.4;39.3;31.0;9.0
262;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: zelfstandige;2013;471;457.0;48.2;40.2;30.9;15.0
263;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: zelfstandige;2014;476;457.0;51.3;42.8;33.8;18.0
264;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: meewerkend gezinslid;2003;3;;;;;
265;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: meewerkend gezinslid;2004;2;;;;;
266;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: meewerkend gezinslid;2005;3;3.0;;;;0.0
267;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: meewerkend gezinslid;2006;3;3.0;;;;0.0
268;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: meewerkend gezinslid;2007;3;3.0;;;;0.0
269;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: meewerkend gezinslid;2008;4;4.0;;;;0.0
270;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: meewerkend gezinslid;2009;3;3.0;;;;0.0
271;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: meewerkend gezinslid;2010;4;4.0;;;;0.0
272;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: meewerkend gezinslid;2011;5;5.0;;;;0.0
273;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: meewerkend gezinslid;2012;6;6.0;;;;0.0
274;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: meewerkend gezinslid;2013;5;5.0;;;;0.0
275;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: meewerkend gezinslid;2014;4;4.0;;;;0.0
276;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: zelfst. met personeel (zmp);2003;108;;;;;
277;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: zelfst. met personeel (zmp);2004;105;;;;;
278;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: zelfst. met personeel (zmp);2005;111;109.0;29.8;24.9;29.1;2.0
279;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: zelfst. met personeel (zmp);2006;115;113.0;32.9;27.5;32.0;2.0
280;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: zelfst. met personeel (zmp);2007;118;116.0;33.2;28.1;37.9;2.0
281;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: zelfst. met personeel (zmp);2008;121;120.0;35.3;29.8;36.5;1.0
282;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: zelfst. met personeel (zmp);2009;130;129.0;37.7;32.1;34.0;2.0
283;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: zelfst. met personeel (zmp);2010;125;124.0;36.4;30.9;33.9;1.0
284;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: zelfst. met personeel (zmp);2011;123;122.0;37.6;31.9;33.7;1.0
285;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: zelfst. met personeel (zmp);2012;122;120.0;37.6;31.7;33.8;3.0
286;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: zelfst. met personeel (zmp);2013;125;121.0;38.4;32.5;34.6;4.0
287;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: zelfst. met personeel (zmp);2014;125;120.0;41.1;34.7;39.9;5.0
288;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: zelfst. zonder personeel(zzp);2003;210;;;;;
289;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: zelfst. zonder personeel(zzp);2004;226;;;;;
290;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: zelfst. zonder personeel(zzp);2005;236;233.0;41.1;33.2;24.1;2.0
291;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: zelfst. zonder personeel(zzp);2006;252;249.0;43.0;35.0;26.0;3.0
292;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: zelfst. zonder personeel(zzp);2007;270;267.0;44.2;36.4;29.0;3.0
293;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: zelfst. zonder personeel(zzp);2008;299;296.0;46.8;39.0;30.0;3.0
294;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: zelfst. zonder personeel(zzp);2009;305;302.0;47.0;39.4;28.9;3.0
295;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: zelfst. zonder personeel(zzp);2010;313;308.0;48.9;40.6;29.5;5.0
296;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: zelfst. zonder personeel(zzp);2011;318;313.0;50.5;41.7;30.1;5.0
297;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: zelfst. zonder personeel(zzp);2012;330;324.0;51.0;42.0;30.0;6.0
298;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: zelfst. zonder personeel(zzp);2013;341;330.0;51.9;43.2;29.5;10.0
299;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: zelfst. zonder personeel(zzp);2014;347;334.0;55.0;45.7;31.8;13.0
300;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: positie onbekend;2003;0;;;;;
301;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: positie onbekend;2004;0;;;;;
302;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: positie onbekend;2005;0;0.0;;;;0.0
303;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: positie onbekend;2006;0;0.0;;;;0.0
304;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: positie onbekend;2007;0;0.0;;;;0.0
305;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: positie onbekend;2008;0;0.0;;;;0.0
306;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: positie onbekend;2009;0;0.0;;;;0.0
307;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: positie onbekend;2010;0;0.0;;;;0.0
308;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: positie onbekend;2011;0;0.0;;;;0.0
309;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: positie onbekend;2012;0;0.0;;;;0.0
310;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: positie onbekend;2013;0;0.0;;;;0.0
311;Totaal mannen en vrouwen;Totaal personen;Werknemer;Werkkring: positie onbekend;2014;0;0.0;;;;0.0
312;Totaal mannen en vrouwen;Totaal personen;Werknemer met vaste arbeidsrelatie;Totaal personen;2003;4154;;;;;
313;Totaal mannen en vrouwen;Totaal personen;Werknemer met vaste arbeidsrelatie;Totaal personen;2004;4141;;;;;
314;Totaal mannen en vrouwen;Totaal personen;Werknemer met vaste arbeidsrelatie;Totaal personen;2005;4100;4065.0;41.7;33.1;23.7;34.0
315;Totaal mannen en vrouwen;Totaal personen;Werknemer met vaste arbeidsrelatie;Totaal personen;2006;4091;4057.0;43.4;34.7;25.2;34.0
316;Totaal mannen en vrouwen;Totaal personen;Werknemer met vaste arbeidsrelatie;Totaal personen;2007;4081;4048.0;44.6;36.3;26.8;33.0
317;Totaal mannen en vrouwen;Totaal personen;Werknemer met vaste arbeidsrelatie;Totaal personen;2008;4147;4110.0;46.2;38.0;27.5;37.0
318;Totaal mannen en vrouwen;Totaal personen;Werknemer met vaste arbeidsrelatie;Totaal personen;2009;4144;4109.0;47.3;39.4;28.2;35.0
319;Totaal mannen en vrouwen;Totaal personen;Werknemer met vaste arbeidsrelatie;Totaal personen;2010;4108;4064.0;48.5;39.9;28.4;43.0
320;Totaal mannen en vrouwen;Totaal personen;Werknemer met vaste arbeidsrelatie;Totaal personen;2011;4075;4024.0;49.6;40.7;28.6;52.0
321;Totaal mannen en vrouwen;Totaal personen;Werknemer met vaste arbeidsrelatie;Totaal personen;2012;4034;3975.0;50.4;41.2;28.6;59.0
322;Totaal mannen en vrouwen;Totaal personen;Werknemer met vaste arbeidsrelatie;Totaal personen;2013;3881;3777.0;52.3;43.0;29.6;103.0
323;Totaal mannen en vrouwen;Totaal personen;Werknemer met vaste arbeidsrelatie;Totaal personen;2014;3788;3659.0;53.5;43.9;30.7;129.0
324;Totaal mannen en vrouwen;Totaal personen;Werknemer met vaste arbeidsrelatie;Arb.pos.: Beroepsbevolking;2003;3387;;;;;
325;Totaal mannen en vrouwen;Totaal personen;Werknemer met vaste arbeidsrelatie;Arb.pos.: Beroepsbevolking;2004;3392;;;;;
326;Totaal mannen en vrouwen;Totaal personen;Werknemer met vaste arbeidsrelatie;Arb.pos.: Beroepsbevolking;2005;3396;3368.0;39.8;31.5;24.2;28.0
327;Totaal mannen en vrouwen;Totaal personen;Werknemer met vaste arbeidsrelatie;Arb.pos.: Beroepsbevolking;2006;3417;3390.0;41.7;33.3;25.8;27.0
328;Totaal mannen en vrouwen;Totaal personen;Werknemer met vaste arbeidsrelatie;Arb.pos.: Beroepsbevolking;2007;3460;3433.0;42.9;34.6;27.3;27.0
329;Totaal mannen en vrouwen;Totaal personen;Werknemer met vaste arbeidsrelatie;Arb.pos.: Beroepsbevolking;2008;3546;3517.0;44.8;36.6;28.0;29.0
330;Totaal mannen en vrouwen;Totaal personen;Werknemer met vaste arbeidsrelatie;Arb.pos.: Beroepsbevolking;2009;3552;3524.0;46.0;38.1;28.7;28.0
331;Totaal mannen en vrouwen;Totaal personen;Werknemer met vaste arbeidsrelatie;Arb.pos.: Beroepsbevolking;2010;3535;3498.0;47.3;38.7;28.9;37.0
332;Totaal mannen en vrouwen;Totaal personen;Werknemer met vaste arbeidsrelatie;Arb.pos.: Beroepsbevolking;2011;3512;3470.0;48.3;39.3;29.1;42.0
333;Totaal mannen en vrouwen;Totaal personen;Werknemer met vaste arbeidsrelatie;Arb.pos.: Beroepsbevolking;2012;3492;3442.0;49.4;40.1;29.1;50.0
334;Totaal mannen en vrouwen;Totaal personen;Werknemer met vaste arbeidsrelatie;Arb.pos.: Beroepsbevolking;2013;3358;3271.0;51.2;41.8;30.2;87.0
335;Totaal mannen en vrouwen;Totaal personen;Werknemer met vaste arbeidsrelatie;Arb.pos.: Beroepsbevolking;2014;3269;3160.0;52.4;42.8;31.4;108.0
336;Totaal mannen en vrouwen;Totaal personen;Werknemer met vaste arbeidsrelatie;Arb.pos.: Werkzame beroepsbevolking;2003;3288;;;;;
337;Totaal mannen en vrouwen;Totaal personen;Werknemer met vaste arbeidsrelatie;Arb.pos.: Werkzame beroepsbevolking;2004;3271;;;;;
338;Totaal mannen en vrouwen;Totaal personen;Werknemer met vaste arbeidsrelatie;Arb.pos.: Werkzame beroepsbevolking;2005;3270;3245.0;39.6;31.3;24.3;26.0
339;Totaal mannen en vrouwen;Totaal personen;Werknemer met vaste arbeidsrelatie;Arb.pos.: Werkzame beroepsbevolking;2006;3314;3289.0;41.5;33.1;25.9;25.0
340;Totaal mannen en vrouwen;Totaal personen;Werknemer met vaste arbeidsrelatie;Arb.pos.: Werkzame beroepsbevolking;2007;3376;3350.0;42.7;34.5;27.4;26.0
341;Totaal mannen en vrouwen;Totaal personen;Werknemer met vaste arbeidsrelatie;Arb.pos.: Werkzame beroepsbevolking;2008;3471;3443.0;44.6;36.5;28.1;28.0
342;Totaal mannen en vrouwen;Totaal personen;Werknemer met vaste arbeidsrelatie;Arb.pos.: Werkzame beroepsbevolking;2009;3464;3438.0;45.9;38.0;28.8;27.0
343;Totaal mannen en vrouwen;Totaal personen;Werknemer met vaste arbeidsrelatie;Arb.pos.: Werkzame beroepsbevolking;2010;3432;3397.0;47.2;38.6;29.0;36.0
344;Totaal mannen en vrouwen;Totaal personen;Werknemer met vaste arbeidsrelatie;Arb.pos.: Werkzame beroepsbevolking;2011;3410;3370.0;48.1;39.2;29.2;40.0
345;Totaal mannen en vrouwen;Totaal personen;Werknemer met vaste arbeidsrelatie;Arb.pos.: Werkzame beroepsbevolking;2012;3376;3328.0;49.2;40.0;29.3;48.0
346;Totaal mannen en vrouwen;Totaal personen;Werknemer met vaste arbeidsrelatie;Arb.pos.: Werkzame beroepsbevolking;2013;3210;3127.0;51.1;41.8;30.4;83.0
347;Totaal mannen en vrouwen;Totaal personen;Werknemer met vaste arbeidsrelatie;Arb.pos.: Werkzame beroepsbevolking;2014;3114;3012.0;52.4;42.8;31.7;102.0
348;Totaal mannen en vrouwen;Totaal personen;Werknemer met vaste arbeidsrelatie;Arb.pos.: Werkloze beroepsbevolking;2003;99;;;;;
349;Totaal mannen en vrouwen;Totaal personen;Werknemer met vaste arbeidsrelatie;Arb.pos.: Werkloze beroepsbevolking;2004;121;;;;;
350;Totaal mannen en vrouwen;Totaal personen;Werknemer met vaste arbeidsrelatie;Arb.pos.: Werkloze beroepsbevolking;2005;126;124.0;44.9;35.5;20.5;2.0
351;Totaal mannen en vrouwen;Totaal personen;Werknemer met vaste arbeidsrelatie;Arb.pos.: Werkloze beroepsbevolking;2006;103;102.0;49.4;39.5;22.1;1.0
352;Totaal mannen en vrouwen;Totaal personen;Werknemer met vaste arbeidsrelatie;Arb.pos.: Werkloze beroepsbevolking;2007;84;83.0;51.3;41.3;22.7;1.0
353;Totaal mannen en vrouwen;Totaal personen;Werknemer met vaste arbeidsrelatie;Arb.pos.: Werkloze beroepsbevolking;2008;75;74.0;51.8;42.4;23.6;1.0
354;Totaal mannen en vrouwen;Totaal personen;Werknemer met vaste arbeidsrelatie;Arb.pos.: Werkloze beroepsbevolking;2009;87;86.0;49.9;41.3;23.9;1.0
355;Totaal mannen en vrouwen;Totaal personen;Werknemer met vaste arbeidsrelatie;Arb.pos.: Werkloze beroepsbevolking;2010;103;102.0;51.7;42.2;24.2;1.0
356;Totaal mannen en vrouwen;Totaal personen;Werknemer met vaste arbeidsrelatie;Arb.pos.: Werkloze beroepsbevolking;2011;102;100.0;54.1;44.2;24.2;2.0
357;Totaal mannen en vrouwen;Totaal personen;Werknemer met vaste arbeidsrelatie;Arb.pos.: Werkloze beroepsbevolking;2012;116;113.0;54.1;44.0;24.1;2.0
358;Totaal mannen en vrouwen;Totaal personen;Werknemer met vaste arbeidsrelatie;Arb.pos.: Werkloze beroepsbevolking;2013;148;144.0;52.2;42.8;24.3;4.0
359;Totaal mannen en vrouwen;Totaal personen;Werknemer met vaste arbeidsrelatie;Arb.pos.: Werkloze beroepsbevolking;2014;155;148.0;53.4;43.8;25.8;6.0
360;Totaal mannen en vrouwen;Totaal personen;Werknemer met vaste arbeidsrelatie;Arb.pos.: Niet-beroepsbevolking;2003;767;;;;;
361;Totaal mannen en vrouwen;Totaal personen;Werknemer met vaste arbeidsrelatie;Arb.pos.: Niet-beroepsbevolking;2004;749;;;;;
362;Totaal mannen en vrouwen;Totaal personen;Werknemer met vaste arbeidsrelatie;Arb.pos.: Niet-beroepsbevolking;2005;703;697.0;50.5;41.0;21.5;7.0
363;Totaal mannen en vrouwen;Totaal personen;Werknemer met vaste arbeidsrelatie;Arb.pos.: Niet-beroepsbevolking;2006;674;666.0;51.8;42.2;22.3;7.0
364;Totaal mannen en vrouwen;Totaal personen;Werknemer met vaste arbeidsrelatie;Arb.pos.: Niet-beroepsbevolking;2007;621;615.0;54.5;45.2;24.2;6.0
365;Totaal mannen en vrouwen;Totaal personen;Werknemer met vaste arbeidsrelatie;Arb.pos.: Niet-beroepsbevolking;2008;601;593.0;54.8;46.2;24.6;9.0
366;Totaal mannen en vrouwen;Totaal personen;Werknemer met vaste arbeidsrelatie;Arb.pos.: Niet-beroepsbevolking;2009;592;585.0;55.2;47.2;25.2;7.0
367;Totaal mannen en vrouwen;Totaal personen;Werknemer met vaste arbeidsrelatie;Arb.pos.: Niet-beroepsbevolking;2010;573;566.0;55.8;47.2;25.0;7.0
368;Totaal mannen en vrouwen;Totaal personen;Werknemer met vaste arbeidsrelatie;Arb.pos.: Niet-beroepsbevolking;2011;564;554.0;58.0;48.9;25.2;10.0
369;Totaal mannen en vrouwen;Totaal personen;Werknemer met vaste arbeidsrelatie;Arb.pos.: Niet-beroepsbevolking;2012;542;533.0;57.3;48.0;24.9;9.0
370;Totaal mannen en vrouwen;Totaal personen;Werknemer met vaste arbeidsrelatie;Arb.pos.: Niet-beroepsbevolking;2013;523;506.0;59.4;50.4;25.9;17.0
371;Totaal mannen en vrouwen;Totaal personen;Werknemer met vaste arbeidsrelatie;Arb.pos.: Niet-beroepsbevolking;2014;520;499.0;60.5;51.1;26.6;21.0
372;Totaal mannen en vrouwen;Totaal personen;Werknemer met vaste arbeidsrelatie;Werkkring: werknemer;2003;3004;;;;;
373;Totaal mannen en vrouwen;Totaal personen;Werknemer met vaste arbeidsrelatie;Werkkring: werknemer;2004;2974;;;;;
374;Totaal mannen en vrouwen;Totaal personen;Werknemer met vaste arbeidsrelatie;Werkkring: werknemer;2005;2958;2936.0;39.6;31.3;24.1;22.0
375;Totaal mannen en vrouwen;Totaal personen;Werknemer met vaste arbeidsrelatie;Werkkring: werknemer;2006;2983;2962.0;41.4;33.0;25.6;21.0
376;Totaal mannen en vrouwen;Totaal personen;Werknemer met vaste arbeidsrelatie;Werkkring: werknemer;2007;3029;3007.0;42.6;34.4;26.8;22.0
