ID;Geslacht;MboSectorOpleidingsrichtBijInstroom;MaatschappelijkePositie1JaarTerug;HoogstBehaaldeVoorafgaandeDiploma;Persoonskenmerken;Perioden;TotaalInstromersInHetMbo_1;BolVoltijd_2;BolDeeltijd_3;Bbl_4;Niveau1_5;Niveau2_6;Niveau3_7;Niveau4_8;BolVoltijdNiveau1_9;BolVoltijdNiveau2_10;BolVoltijdNiveau3_11;BolVoltijdNiveau4_12;BolDeeltijdNiveau1_13;BolDeeltijdNiveau2_14;BolDeeltijdNiveau3_15;BolDeeltijdNiveau4_16;BblNiveau1_17;BblNiveau2_18;BblNiveau3_19;BblNiveau4_20
109;Mannen en vrouwen;0;0;Totaal;Nederlandse Antillen en Aruba;2007/'08;2910.0;2150.0;120.0;640.0;590.0;1050.0;460.0;800.0;420.0;700.0;340.0;700.0;30.0;40.0;20.0;30.0;140.0;320.0;100.0;80.0
110;Mannen en vrouwen;0;0;Totaal;Nederlandse Antillen en Aruba;2008/'09;2720.0;1950.0;110.0;660.0;560.0;1010.0;460.0;690.0;380.0;630.0;330.0;620.0;40.0;40.0;10.0;20.0;150.0;350.0;120.0;50.0
111;Mannen en vrouwen;0;0;Totaal;Nederlandse Antillen en Aruba;2009/'10;2630.0;1940.0;110.0;580.0;560.0;940.0;430.0;700.0;380.0;630.0;310.0;630.0;30.0;40.0;20.0;20.0;160.0;280.0;90.0;60.0
112;Mannen en vrouwen;0;0;Totaal;Overige niet-westerse allochtonen;2006/'07;8220.0;6360.0;640.0;1220.0;2100.0;2720.0;1130.0;2270.0;1480.0;1900.0;870.0;2110.0;320.0;140.0;110.0;70.0;300.0;680.0;150.0;90.0
113;Mannen en vrouwen;0;0;Totaal;Overige niet-westerse allochtonen;2007/'08;8170.0;5950.0;590.0;1630.0;1920.0;2820.0;1180.0;2250.0;1210.0;1840.0;840.0;2070.0;270.0;160.0;110.0;50.0;440.0;830.0;240.0;130.0
114;Mannen en vrouwen;0;0;Totaal;Overige niet-westerse allochtonen;2008/'09;8210.0;5920.0;480.0;1810.0;1800.0;2800.0;1250.0;2370.0;1070.0;1760.0;860.0;2230.0;270.0;110.0;70.0;40.0;460.0;930.0;320.0;100.0
115;Mannen en vrouwen;0;0;Totaal;Overige niet-westerse allochtonen;2009/'10;8420.0;6070.0;510.0;1840.0;2030.0;2750.0;1210.0;2430.0;1160.0;1760.0;910.0;2240.0;260.0;150.0;60.0;50.0;620.0;840.0;240.0;140.0
116;Mannen en vrouwen;0;0;Totaal;7;2006/'07;550.0;130.0;50.0;370.0;270.0;110.0;100.0;80.0;30.0;30.0;20.0;40.0;30.0;10.0;;;210.0;60.0;70.0;30.0
117;Mannen en vrouwen;0;0;Totaal;7;2007/'08;770.0;180.0;30.0;570.0;370.0;190.0;110.0;100.0;40.0;50.0;30.0;60.0;10.0;10.0;;;320.0;130.0;80.0;40.0
118;Mannen en vrouwen;0;0;Totaal;7;2008/'09;1010.0;130.0;30.0;850.0;510.0;240.0;140.0;120.0;20.0;30.0;20.0;60.0;20.0;;;;460.0;200.0;120.0;70.0
119;Mannen en vrouwen;0;0;Totaal;7;2009/'10;1270.0;120.0;20.0;1120.0;840.0;180.0;130.0;110.0;20.0;30.0;20.0;60.0;;;;;820.0;150.0;100.0;60.0
120;Mannen en vrouwen;0;0;Diploma voortgezet onderwijs;0;2006/'07;97000.0;82570.0;470.0;13960.0;1700.0;32160.0;19050.0;44080.0;1220.0;21020.0;17140.0;43190.0;10.0;130.0;180.0;140.0;470.0;11020.0;1720.0;750.0
121;Mannen en vrouwen;0;0;Diploma voortgezet onderwijs;0;2007/'08;96010.0;80350.0;290.0;15380.0;1260.0;31560.0;19460.0;43740.0;800.0;19580.0;17200.0;42760.0;10.0;60.0;100.0;120.0;450.0;11920.0;2150.0;860.0
122;Mannen en vrouwen;0;0;Diploma voortgezet onderwijs;0;2008/'09;95450.0;79240.0;240.0;15980.0;890.0;31330.0;19910.0;43320.0;480.0;18940.0;17450.0;42370.0;;30.0;100.0;110.0;410.0;12360.0;2370.0;840.0
123;Mannen en vrouwen;0;0;Diploma voortgezet onderwijs;0;2009/'10;92750.0;79640.0;240.0;12880.0;920.0;29000.0;20310.0;42520.0;510.0;19490.0;18040.0;41600.0;;30.0;90.0;110.0;400.0;9480.0;2180.0;810.0
124;Mannen en vrouwen;0;0;Diploma voortgezet onderwijs;15 jaar of jonger;2006/'07;80.0;80.0;0.0;;0.0;10.0;20.0;50.0;0.0;;20.0;50.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0
125;Mannen en vrouwen;0;0;Diploma voortgezet onderwijs;15 jaar of jonger;2007/'08;50.0;50.0;0.0;;0.0;;;30.0;0.0;;;30.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0
126;Mannen en vrouwen;0;0;Diploma voortgezet onderwijs;15 jaar of jonger;2008/'09;50.0;50.0;0.0;0.0;0.0;;10.0;30.0;0.0;;10.0;30.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
127;Mannen en vrouwen;0;0;Diploma voortgezet onderwijs;15 jaar of jonger;2009/'10;60.0;60.0;0.0;;0.0;;10.0;40.0;0.0;;10.0;40.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0
128;Mannen en vrouwen;0;0;Diploma voortgezet onderwijs;16 jaar;2006/'07;38590.0;34600.0;20.0;3980.0;540.0;10820.0;8280.0;18950.0;410.0;7530.0;7820.0;18840.0;;10.0;;;120.0;3280.0;460.0;110.0
129;Mannen en vrouwen;0;0;Diploma voortgezet onderwijs;16 jaar;2007/'08;37180.0;33000.0;;4180.0;380.0;10090.0;8300.0;18410.0;270.0;6650.0;7760.0;18320.0;0.0;;;;110.0;3440.0;540.0;90.0
130;Mannen en vrouwen;0;0;Diploma voortgezet onderwijs;16 jaar;2008/'09;36200.0;31950.0;;4250.0;210.0;9830.0;8220.0;17940.0;140.0;6340.0;7620.0;17850.0;0.0;;0.0;;70.0;3490.0;590.0;90.0
131;Mannen en vrouwen;0;0;Diploma voortgezet onderwijs;16 jaar;2009/'10;35030.0;31600.0;;3420.0;220.0;9040.0;8190.0;17590.0;140.0;6300.0;7660.0;17500.0;;0.0;;;80.0;2730.0;530.0;80.0
132;Mannen en vrouwen;0;0;Diploma voortgezet onderwijs;17 jaar;2006/'07;41250.0;35450.0;50.0;5750.0;800.0;15330.0;7630.0;17490.0;620.0;10430.0;7090.0;17310.0;;40.0;;;180.0;4860.0;530.0;180.0
133;Mannen en vrouwen;0;0;Diploma voortgezet onderwijs;17 jaar;2007/'08;42710.0;36010.0;20.0;6680.0;610.0;15920.0;8190.0;17990.0;420.0;10310.0;7490.0;17790.0;;10.0;;;190.0;5590.0;700.0;200.0
134;Mannen en vrouwen;0;0;Diploma voortgezet onderwijs;17 jaar;2008/'09;43060.0;35840.0;10.0;7210.0;470.0;16130.0;8560.0;17890.0;260.0;10110.0;7770.0;17690.0;0.0;;;;210.0;6020.0;780.0;200.0
135;Mannen en vrouwen;0;0;Diploma voortgezet onderwijs;17 jaar;2009/'10;42060.0;36410.0;10.0;5640.0;460.0;15190.0;8960.0;17450.0;280.0;10640.0;8180.0;17310.0;0.0;;;0.0;170.0;4540.0;780.0;140.0
136;Mannen en vrouwen;0;0;Diploma voortgezet onderwijs;18 jaar;2006/'07;10170.0;8510.0;40.0;1620.0;190.0;3630.0;1770.0;4580.0;140.0;2350.0;1560.0;4460.0;;20.0;20.0;;50.0;1270.0;190.0;110.0
137;Mannen en vrouwen;0;0;Diploma voortgezet onderwijs;18 jaar;2007/'08;9670.0;7990.0;20.0;1660.0;120.0;3420.0;1690.0;4430.0;90.0;2140.0;1450.0;4320.0;0.0;;10.0;;40.0;1280.0;230.0;110.0
138;Mannen en vrouwen;0;0;Diploma voortgezet onderwijs;18 jaar;2008/'09;10220.0;8340.0;20.0;1870.0;90.0;3550.0;1900.0;4690.0;50.0;2110.0;1610.0;4570.0;;;;;30.0;1440.0;280.0;120.0
139;Mannen en vrouwen;0;0;Diploma voortgezet onderwijs;18 jaar;2009/'10;9710.0;8270.0;10.0;1420.0;90.0;3230.0;1900.0;4480.0;60.0;2150.0;1690.0;4370.0;0.0;;;;30.0;1080.0;200.0;110.0
140;Mannen en vrouwen;0;0;Diploma voortgezet onderwijs;19 jaar;2006/'07;2500.0;1870.0;60.0;580.0;40.0;750.0;430.0;1290.0;20.0;350.0;300.0;1210.0;;20.0;20.0;10.0;20.0;380.0;100.0;70.0
141;Mannen en vrouwen;0;0;Diploma voortgezet onderwijs;19 jaar;2007/'08;2250.0;1660.0;20.0;560.0;30.0;600.0;370.0;1260.0;10.0;250.0;240.0;1170.0;;;10.0;10.0;10.0;350.0;120.0;80.0
142;Mannen en vrouwen;0;0;Diploma voortgezet onderwijs;19 jaar;2008/'09;2210.0;1670.0;20.0;520.0;20.0;530.0;370.0;1280.0;;230.0;230.0;1200.0;0.0;;10.0;;10.0;300.0;130.0;70.0
143;Mannen en vrouwen;0;0;Diploma voortgezet onderwijs;19 jaar;2009/'10;2170.0;1680.0;20.0;470.0;20.0;450.0;370.0;1330.0;10.0;210.0;240.0;1230.0;;0.0;;;;250.0;130.0;90.0
144;Mannen en vrouwen;0;0;Diploma voortgezet onderwijs;20 jaar;2006/'07;1630.0;910.0;80.0;650.0;30.0;580.0;310.0;710.0;;150.0;140.0;610.0;;20.0;40.0;30.0;20.0;420.0;140.0;70.0
145;Mannen en vrouwen;0;0;Diploma voortgezet onderwijs;20 jaar;2007/'08;1250.0;730.0;40.0;480.0;10.0;360.0;240.0;640.0;;80.0;110.0;550.0;;;20.0;20.0;;270.0;120.0;80.0
146;Mannen en vrouwen;0;0;Diploma voortgezet onderwijs;20 jaar;2008/'09;1080.0;660.0;20.0;400.0;20.0;250.0;210.0;600.0;;50.0;90.0;520.0;;0.0;10.0;;10.0;200.0;110.0;80.0
147;Mannen en vrouwen;0;0;Diploma voortgezet onderwijs;20 jaar;2009/'10;1160.0;770.0;20.0;370.0;10.0;260.0;230.0;660.0;;80.0;110.0;580.0;;;10.0;;;180.0;110.0;80.0
148;Mannen en vrouwen;0;0;Diploma voortgezet onderwijs;21 jaar;2006/'07;1360.0;620.0;110.0;630.0;40.0;520.0;300.0;510.0;10.0;120.0;110.0;370.0;;20.0;40.0;50.0;30.0;380.0;150.0;90.0
149;Mannen en vrouwen;0;0;Diploma voortgezet onderwijs;21 jaar;2007/'08;970.0;410.0;40.0;520.0;20.0;360.0;190.0;400.0;;50.0;60.0;300.0;0.0;;20.0;20.0;10.0;300.0;120.0;90.0
150;Mannen en vrouwen;0;0;Diploma voortgezet onderwijs;21 jaar;2008/'09;720.0;310.0;30.0;380.0;;230.0;150.0;340.0;;30.0;40.0;240.0;0.0;;;20.0;;190.0;100.0;80.0
151;Mannen en vrouwen;0;0;Diploma voortgezet onderwijs;21 jaar;2009/'10;660.0;360.0;30.0;270.0;20.0;140.0;160.0;350.0;;30.0;60.0;270.0;0.0;;20.0;10.0;10.0;110.0;90.0;60.0
152;Mannen en vrouwen;0;0;Diploma voortgezet onderwijs;22 jaar;2006/'07;1000.0;400.0;80.0;520.0;40.0;390.0;230.0;340.0;10.0;70.0;80.0;240.0;;10.0;40.0;30.0;30.0;310.0;110.0;70.0
153;Mannen en vrouwen;0;0;Diploma voortgezet onderwijs;22 jaar;2007/'08;960.0;270.0;50.0;640.0;40.0;420.0;220.0;280.0;;50.0;60.0;160.0;;;20.0;30.0;30.0;360.0;150.0;90.0
154;Mannen en vrouwen;0;0;Diploma voortgezet onderwijs;22 jaar;2008/'09;590.0;170.0;40.0;380.0;20.0;220.0;150.0;200.0;;20.0;30.0;120.0;;0.0;20.0;20.0;10.0;200.0;110.0;60.0
155;Mannen en vrouwen;0;0;Diploma voortgezet onderwijs;22 jaar;2009/'10;450.0;190.0;30.0;230.0;;140.0;100.0;210.0;;30.0;30.0;130.0;;;;20.0;;110.0;60.0;60.0
156;Mannen en vrouwen;0;0;Diploma voortgezet onderwijs;23 jaar;2006/'07;310.0;100.0;40.0;170.0;20.0;110.0;70.0;110.0;;10.0;20.0;70.0;0.0;;20.0;10.0;10.0;90.0;40.0;30.0
157;Mannen en vrouwen;0;0;Diploma voortgezet onderwijs;23 jaar;2007/'08;660.0;170.0;50.0;440.0;40.0;280.0;150.0;190.0;;40.0;30.0;100.0;;10.0;10.0;20.0;30.0;230.0;110.0;70.0
158;Mannen en vrouwen;0;0;Diploma voortgezet onderwijs;23 jaar;2008/'09;610.0;140.0;40.0;440.0;20.0;280.0;160.0;150.0;;30.0;30.0;80.0;;;10.0;20.0;10.0;250.0;120.0;60.0
159;Mannen en vrouwen;0;0;Diploma voortgezet onderwijs;23 jaar;2009/'10;440.0;120.0;40.0;280.0;20.0;150.0;120.0;140.0;;20.0;20.0;80.0;0.0;;10.0;20.0;20.0;130.0;90.0;40.0
160;Mannen en vrouwen;0;0;Diploma voortgezet onderwijs;24 jaar;2006/'07;60.0;20.0;;40.0;;20.0;;30.0;;0.0;;20.0;0.0;0.0;0.0;;;20.0;;10.0
161;Mannen en vrouwen;0;0;Diploma voortgezet onderwijs;24 jaar;2007/'08;240.0;50.0;30.0;160.0;10.0;90.0;70.0;70.0;;;10.0;30.0;;;10.0;;;80.0;50.0;30.0
162;Mannen en vrouwen;0;0;Diploma voortgezet onderwijs;24 jaar;2008/'09;470.0;80.0;40.0;360.0;30.0;210.0;110.0;120.0;;10.0;10.0;60.0;0.0;;10.0;20.0;30.0;200.0;90.0;40.0
163;Mannen en vrouwen;0;0;Diploma voortgezet onderwijs;24 jaar;2009/'10;470.0;110.0;30.0;330.0;30.0;180.0;120.0;140.0;;10.0;30.0;60.0;0.0;;10.0;;30.0;160.0;80.0;60.0
164;Mannen en vrouwen;0;0;Diploma voortgezet onderwijs;1;2006/'07;92600.0;80510.0;160.0;11920.0;1570.0;30540.0;18130.0;42360.0;1190.0;20660.0;16800.0;41860.0;;80.0;50.0;30.0;380.0;9800.0;1280.0;470.0
165;Mannen en vrouwen;0;0;Diploma voortgezet onderwijs;1;2007/'08;91850.0;78700.0;70.0;13080.0;1140.0;30030.0;18560.0;42120.0;780.0;19360.0;16940.0;41620.0;;20.0;30.0;20.0;360.0;10660.0;1590.0;480.0
166;Mannen en vrouwen;0;0;Diploma voortgezet onderwijs;1;2008/'09;91730.0;77840.0;50.0;13840.0;790.0;30040.0;19060.0;41840.0;470.0;18790.0;17250.0;41340.0;;;20.0;20.0;320.0;11240.0;1790.0;480.0
167;Mannen en vrouwen;0;0;Diploma voortgezet onderwijs;1;2009/'10;89020.0;78030.0;50.0;10950.0;780.0;27920.0;19430.0;40890.0;490.0;19310.0;17780.0;40450.0;;10.0;20.0;10.0;290.0;8600.0;1630.0;430.0
168;Mannen en vrouwen;0;0;Diploma voortgezet onderwijs;2;2006/'07;4360.0;2040.0;300.0;2010.0;130.0;1610.0;910.0;1710.0;30.0;350.0;350.0;1310.0;;50.0;130.0;120.0;90.0;1210.0;430.0;280.0
169;Mannen en vrouwen;0;0;Diploma voortgezet onderwijs;2;2007/'08;4090.0;1640.0;200.0;2250.0;120.0;1500.0;880.0;1590.0;20.0;230.0;260.0;1140.0;;40.0;80.0;90.0;90.0;1240.0;550.0;360.0
170;Mannen en vrouwen;0;0;Diploma voortgezet onderwijs;2;2008/'09;3470.0;1360.0;160.0;1940.0;80.0;1190.0;790.0;1400.0;10.0;140.0;200.0;1010.0;;10.0;70.0;80.0;70.0;1030.0;530.0;310.0
171;Mannen en vrouwen;0;0;Diploma voortgezet onderwijs;2;2009/'10;3180.0;1540.0;150.0;1490.0;90.0;870.0;730.0;1490.0;10.0;160.0;240.0;1120.0;;20.0;60.0;70.0;70.0;690.0;430.0;300.0
172;Mannen en vrouwen;0;0;Diploma voortgezet onderwijs;3;2006/'07;40.0;10.0;;20.0;0.0;;10.0;20.0;0.0;;;;0.0;0.0;;;0.0;;;10.0
173;Mannen en vrouwen;0;0;Diploma voortgezet onderwijs;3;2007/'08;80.0;10.0;10.0;60.0;;20.0;20.0;30.0;;0.0;;;;;;;;20.0;20.0;10.0
174;Mannen en vrouwen;0;0;Diploma voortgezet onderwijs;3;2008/'09;260.0;40.0;20.0;200.0;20.0;100.0;60.0;80.0;0.0;;;20.0;0.0;;;10.0;20.0;90.0;50.0;40.0
175;Mannen en vrouwen;0;0;Diploma voortgezet onderwijs;3;2009/'10;550.0;70.0;50.0;430.0;50.0;210.0;150.0;140.0;;20.0;20.0;30.0;;;20.0;20.0;50.0;190.0;120.0;80.0
176;Mannen en vrouwen;0;0;Diploma voortgezet onderwijs;25 tot 30 jaar;2006/'07;40.0;10.0;;20.0;0.0;;10.0;20.0;0.0;;;;0.0;0.0;;;0.0;;;
177;Mannen en vrouwen;0;0;Diploma voortgezet onderwijs;25 tot 30 jaar;2007/'08;80.0;10.0;10.0;50.0;;20.0;20.0;30.0;0.0;0.0;;;;;;;;20.0;20.0;10.0
178;Mannen en vrouwen;0;0;Diploma voortgezet onderwijs;25 tot 30 jaar;2008/'09;250.0;40.0;20.0;190.0;20.0;100.0;60.0;80.0;0.0;;;20.0;0.0;;;10.0;20.0;90.0;50.0;40.0
179;Mannen en vrouwen;0;0;Diploma voortgezet onderwijs;25 tot 30 jaar;2009/'10;550.0;70.0;50.0;430.0;50.0;210.0;150.0;140.0;;20.0;20.0;30.0;;;20.0;20.0;50.0;190.0;120.0;80.0
180;Mannen en vrouwen;0;0;Diploma voortgezet onderwijs;30 tot 35 jaar;2006/'07;;0.0;;;0.0;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;
181;Mannen en vrouwen;0;0;Diploma voortgezet onderwijs;30 tot 35 jaar;2007/'08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
182;Mannen en vrouwen;0;0;Diploma voortgezet onderwijs;30 tot 35 jaar;2008/'09;;0.0;0.0;;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;
183;Mannen en vrouwen;0;0;Diploma voortgezet onderwijs;30 tot 35 jaar;2009/'10;;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
184;Mannen en vrouwen;0;0;Diploma voortgezet onderwijs;35 tot 40 jaar;2006/'07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
185;Mannen en vrouwen;0;0;Diploma voortgezet onderwijs;35 tot 40 jaar;2007/'08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
186;Mannen en vrouwen;0;0;Diploma voortgezet onderwijs;35 tot 40 jaar;2008/'09;;0.0;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0
187;Mannen en vrouwen;0;0;Diploma voortgezet onderwijs;35 tot 40 jaar;2009/'10;;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
188;Mannen en vrouwen;0;0;Diploma voortgezet onderwijs;40 tot 45 jaar;2006/'07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
189;Mannen en vrouwen;0;0;Diploma voortgezet onderwijs;40 tot 45 jaar;2007/'08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
190;Mannen en vrouwen;0;0;Diploma voortgezet onderwijs;40 tot 45 jaar;2008/'09;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
191;Mannen en vrouwen;0;0;Diploma voortgezet onderwijs;40 tot 45 jaar;2009/'10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
192;Mannen en vrouwen;0;0;Diploma voortgezet onderwijs;45 tot 50 jaar;2006/'07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
193;Mannen en vrouwen;0;0;Diploma voortgezet onderwijs;45 tot 50 jaar;2007/'08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
194;Mannen en vrouwen;0;0;Diploma voortgezet onderwijs;45 tot 50 jaar;2008/'09;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
195;Mannen en vrouwen;0;0;Diploma voortgezet onderwijs;45 tot 50 jaar;2009/'10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
196;Mannen en vrouwen;0;0;Diploma voortgezet onderwijs;50 jaar of ouder;2006/'07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
197;Mannen en vrouwen;0;0;Diploma voortgezet onderwijs;50 jaar of ouder;2007/'08;;;0.0;;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0
198;Mannen en vrouwen;0;0;Diploma voortgezet onderwijs;50 jaar of ouder;2008/'09;;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
199;Mannen en vrouwen;0;0;Diploma voortgezet onderwijs;50 jaar of ouder;2009/'10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
200;Mannen en vrouwen;0;0;Diploma voortgezet onderwijs;Autochtonen;2006/'07;76780.0;63730.0;380.0;12670.0;1350.0;24640.0;15370.0;35420.0;940.0;14550.0;13620.0;34620.0;;100.0;160.0;120.0;400.0;9990.0;1590.0;690.0
201;Mannen en vrouwen;0;0;Diploma voortgezet onderwijs;Autochtonen;2007/'08;75700.0;61600.0;240.0;13860.0;990.0;24210.0;15710.0;34780.0;610.0;13370.0;13680.0;33940.0;;50.0;90.0;100.0;380.0;10790.0;1940.0;750.0
202;Mannen en vrouwen;0;0;Diploma voortgezet onderwijs;Autochtonen;2008/'09;75180.0;60530.0;200.0;14450.0;710.0;24170.0;16130.0;34170.0;350.0;12970.0;13900.0;33310.0;;20.0;80.0;100.0;360.0;11180.0;2150.0;770.0
203;Mannen en vrouwen;0;0;Diploma voortgezet onderwijs;Autochtonen;2009/'10;72970.0;61110.0;180.0;11680.0;760.0;22360.0;16330.0;33530.0;390.0;13710.0;14280.0;32730.0;;30.0;70.0;80.0;360.0;8620.0;1980.0;720.0
204;Mannen en vrouwen;0;0;Diploma voortgezet onderwijs;Allochtonen;2006/'07;20210.0;18830.0;90.0;1290.0;350.0;7530.0;3680.0;8650.0;280.0;6470.0;3530.0;8560.0;;30.0;20.0;30.0;70.0;1030.0;130.0;70.0
205;Mannen en vrouwen;0;0;Diploma voortgezet onderwijs;Allochtonen;2007/'08;20310.0;18740.0;50.0;1520.0;270.0;7350.0;3740.0;8950.0;190.0;6210.0;3520.0;8820.0;;10.0;20.0;20.0;70.0;1130.0;210.0;110.0
206;Mannen en vrouwen;0;0;Diploma voortgezet onderwijs;Allochtonen;2008/'09;20260.0;18700.0;40.0;1520.0;180.0;7150.0;3780.0;9140.0;130.0;5960.0;3550.0;9060.0;0.0;10.0;20.0;10.0;50.0;1180.0;220.0;80.0
207;Mannen en vrouwen;0;0;Diploma voortgezet onderwijs;Allochtonen;2009/'10;19760.0;18520.0;60.0;1190.0;160.0;6630.0;3990.0;8980.0;120.0;5770.0;3760.0;8870.0;;;20.0;20.0;40.0;860.0;200.0;90.0
208;Mannen en vrouwen;0;0;Diploma voortgezet onderwijs;Westerse allochtonen;2006/'07;5390.0;4760.0;30.0;600.0;100.0;1760.0;1030.0;2490.0;80.0;1270.0;950.0;2450.0;0.0;10.0;;10.0;20.0;480.0;70.0;30.0
209;Mannen en vrouwen;0;0;Diploma voortgezet onderwijs;Westerse allochtonen;2007/'08;5230.0;4520.0;20.0;690.0;80.0;1700.0;1040.0;2410.0;60.0;1190.0;930.0;2350.0;;;;10.0;20.0;510.0;100.0;50.0
210;Mannen en vrouwen;0;0;Diploma voortgezet onderwijs;Westerse allochtonen;2008/'09;5080.0;4380.0;20.0;680.0;60.0;1580.0;1050.0;2390.0;40.0;1070.0;930.0;2340.0;0.0;;;;20.0;510.0;110.0;40.0
211;Mannen en vrouwen;0;0;Diploma voortgezet onderwijs;Westerse allochtonen;2009/'10;4990.0;4420.0;30.0;540.0;40.0;1500.0;1080.0;2370.0;30.0;1100.0;970.0;2320.0;0.0;;10.0;20.0;20.0;400.0;90.0;30.0
212;Mannen en vrouwen;0;0;Diploma voortgezet onderwijs;Niet-westerse allochtonen;2006/'07;14820.0;14080.0;60.0;690.0;250.0;5760.0;2650.0;6160.0;200.0;5190.0;2570.0;6110.0;;20.0;20.0;20.0;50.0;550.0;60.0;30.0
213;Mannen en vrouwen;0;0;Diploma voortgezet onderwijs;Niet-westerse allochtonen;2007/'08;15080.0;14220.0;30.0;830.0;190.0;5650.0;2700.0;6540.0;140.0;5020.0;2590.0;6480.0;;;;;50.0;620.0;110.0;60.0
214;Mannen en vrouwen;0;0;Diploma voortgezet onderwijs;Niet-westerse allochtonen;2008/'09;15180.0;14320.0;20.0;840.0;120.0;5570.0;2730.0;6760.0;90.0;4900.0;2620.0;6720.0;0.0;;10.0;;30.0;670.0;100.0;40.0
215;Mannen en vrouwen;0;0;Diploma voortgezet onderwijs;Niet-westerse allochtonen;2009/'10;14770.0;14090.0;20.0;650.0;120.0;5130.0;2910.0;6610.0;90.0;4670.0;2790.0;6550.0;;;10.0;;30.0;460.0;110.0;60.0
216;Mannen en vrouwen;0;0;Diploma voortgezet onderwijs;Turkije;2006/'07;3600.0;3460.0;10.0;120.0;60.0;1580.0;580.0;1380.0;50.0;1470.0;570.0;1380.0;0.0;;;;;100.0;;
217;Mannen en vrouwen;0;0;Diploma voortgezet onderwijs;Turkije;2007/'08;3740.0;3550.0;;190.0;40.0;1560.0;620.0;1510.0;30.0;1410.0;610.0;1500.0;;;;;10.0;150.0;20.0;10.0
218;Mannen en vrouwen;0;0;Diploma voortgezet onderwijs;Turkije;2008/'09;3860.0;3680.0;;180.0;40.0;1570.0;620.0;1640.0;30.0;1420.0;600.0;1630.0;0.0;0.0;;0.0;;150.0;20.0;
219;Mannen en vrouwen;0;0;Diploma voortgezet onderwijs;Turkije;2009/'10;3790.0;3650.0;;140.0;40.0;1460.0;710.0;1580.0;30.0;1360.0;690.0;1570.0;0.0;;;0.0;;100.0;20.0;10.0
220;Mannen en vrouwen;0;0;Diploma voortgezet onderwijs;Marokko;2006/'07;3340.0;3230.0;10.0;100.0;50.0;1320.0;540.0;1420.0;50.0;1230.0;540.0;1420.0;;;;;;80.0;;
