ID;Woningkenmerken;GebruiksOppervlakteklasse;BewonersklasseWoningen;Percentielen;Perioden;ElektriciteitsleveringenOpenbareNet_1
410;Appartement;15 tot 50 m²;2 personen;50e percentiel;2014;853.0
411;Appartement;15 tot 50 m²;2 personen;50e percentiel;2015;841.5
412;Appartement;15 tot 50 m²;2 personen;50e percentiel;2016;820.5
413;Appartement;15 tot 50 m²;2 personen;50e percentiel;2017;803.0
414;Appartement;15 tot 50 m²;2 personen;50e percentiel;2018;780.0
415;Appartement;15 tot 50 m²;2 personen;50e percentiel;2019;757.0
416;Appartement;15 tot 50 m²;2 personen;75e percentiel;2012;1184.5
417;Appartement;15 tot 50 m²;2 personen;75e percentiel;2013;1215.5
418;Appartement;15 tot 50 m²;2 personen;75e percentiel;2014;1155.5
419;Appartement;15 tot 50 m²;2 personen;75e percentiel;2015;1131.0
420;Appartement;15 tot 50 m²;2 personen;75e percentiel;2016;1111.0
421;Appartement;15 tot 50 m²;2 personen;75e percentiel;2017;1079.0
422;Appartement;15 tot 50 m²;2 personen;75e percentiel;2018;1053.0
423;Appartement;15 tot 50 m²;2 personen;75e percentiel;2019;1026.0
424;Appartement;15 tot 50 m²;2 personen;95e percentiel;2012;1701.5
425;Appartement;15 tot 50 m²;2 personen;95e percentiel;2013;1775.0
426;Appartement;15 tot 50 m²;2 personen;95e percentiel;2014;1691.0
427;Appartement;15 tot 50 m²;2 personen;95e percentiel;2015;1656.5
428;Appartement;15 tot 50 m²;2 personen;95e percentiel;2016;1629.0
429;Appartement;15 tot 50 m²;2 personen;95e percentiel;2017;1587.5
430;Appartement;15 tot 50 m²;2 personen;95e percentiel;2018;1566.0
431;Appartement;15 tot 50 m²;2 personen;95e percentiel;2019;1539.0
432;Appartement;15 tot 50 m²;3 personen;Gemiddelde;2012;696.3
433;Appartement;15 tot 50 m²;3 personen;Gemiddelde;2013;708.5
434;Appartement;15 tot 50 m²;3 personen;Gemiddelde;2014;690.3
435;Appartement;15 tot 50 m²;3 personen;Gemiddelde;2015;685.7
436;Appartement;15 tot 50 m²;3 personen;Gemiddelde;2016;671.2
437;Appartement;15 tot 50 m²;3 personen;Gemiddelde;2017;654.1
438;Appartement;15 tot 50 m²;3 personen;Gemiddelde;2018;635.0
439;Appartement;15 tot 50 m²;3 personen;Gemiddelde;2019;629.0
440;Appartement;15 tot 50 m²;3 personen;5e percentiel;2012;307.7
441;Appartement;15 tot 50 m²;3 personen;5e percentiel;2013;302.3
442;Appartement;15 tot 50 m²;3 personen;5e percentiel;2014;303.3
443;Appartement;15 tot 50 m²;3 personen;5e percentiel;2015;306.7
444;Appartement;15 tot 50 m²;3 personen;5e percentiel;2016;299.3
445;Appartement;15 tot 50 m²;3 personen;5e percentiel;2017;293.7
446;Appartement;15 tot 50 m²;3 personen;5e percentiel;2018;288.0
447;Appartement;15 tot 50 m²;3 personen;5e percentiel;2019;282.7
448;Appartement;15 tot 50 m²;3 personen;25e percentiel;2012;469.3
449;Appartement;15 tot 50 m²;3 personen;25e percentiel;2013;481.7
450;Appartement;15 tot 50 m²;3 personen;25e percentiel;2014;471.0
451;Appartement;15 tot 50 m²;3 personen;25e percentiel;2015;468.0
452;Appartement;15 tot 50 m²;3 personen;25e percentiel;2016;460.3
453;Appartement;15 tot 50 m²;3 personen;25e percentiel;2017;444.0
454;Appartement;15 tot 50 m²;3 personen;25e percentiel;2018;429.0
455;Appartement;15 tot 50 m²;3 personen;25e percentiel;2019;424.3
456;Appartement;15 tot 50 m²;3 personen;50e percentiel;2012;650.7
457;Appartement;15 tot 50 m²;3 personen;50e percentiel;2013;658.2
458;Appartement;15 tot 50 m²;3 personen;50e percentiel;2014;640.0
459;Appartement;15 tot 50 m²;3 personen;50e percentiel;2015;635.3
460;Appartement;15 tot 50 m²;3 personen;50e percentiel;2016;617.0
461;Appartement;15 tot 50 m²;3 personen;50e percentiel;2017;598.7
462;Appartement;15 tot 50 m²;3 personen;50e percentiel;2018;579.0
463;Appartement;15 tot 50 m²;3 personen;50e percentiel;2019;569.5
464;Appartement;15 tot 50 m²;3 personen;75e percentiel;2012;871.0
465;Appartement;15 tot 50 m²;3 personen;75e percentiel;2013;885.3
466;Appartement;15 tot 50 m²;3 personen;75e percentiel;2014;868.3
467;Appartement;15 tot 50 m²;3 personen;75e percentiel;2015;854.0
468;Appartement;15 tot 50 m²;3 personen;75e percentiel;2016;836.3
469;Appartement;15 tot 50 m²;3 personen;75e percentiel;2017;816.0
470;Appartement;15 tot 50 m²;3 personen;75e percentiel;2018;789.0
471;Appartement;15 tot 50 m²;3 personen;75e percentiel;2019;788.3
472;Appartement;15 tot 50 m²;3 personen;95e percentiel;2012;1267.3
473;Appartement;15 tot 50 m²;3 personen;95e percentiel;2013;1306.7
474;Appartement;15 tot 50 m²;3 personen;95e percentiel;2014;1253.3
475;Appartement;15 tot 50 m²;3 personen;95e percentiel;2015;1252.0
476;Appartement;15 tot 50 m²;3 personen;95e percentiel;2016;1225.3
477;Appartement;15 tot 50 m²;3 personen;95e percentiel;2017;1199.3
478;Appartement;15 tot 50 m²;3 personen;95e percentiel;2018;1184.0
479;Appartement;15 tot 50 m²;3 personen;95e percentiel;2019;1180.0
480;Appartement;15 tot 50 m²;4 personen;Gemiddelde;2012;575.5
481;Appartement;15 tot 50 m²;4 personen;Gemiddelde;2013;603.6
482;Appartement;15 tot 50 m²;4 personen;Gemiddelde;2014;588.1
483;Appartement;15 tot 50 m²;4 personen;Gemiddelde;2015;585.1
484;Appartement;15 tot 50 m²;4 personen;Gemiddelde;2016;561.6
485;Appartement;15 tot 50 m²;4 personen;Gemiddelde;2017;551.4
486;Appartement;15 tot 50 m²;4 personen;Gemiddelde;2018;545.0
487;Appartement;15 tot 50 m²;4 personen;Gemiddelde;2019;519.9
488;Appartement;15 tot 50 m²;4 personen;5e percentiel;2012;241.5
489;Appartement;15 tot 50 m²;4 personen;5e percentiel;2013;247.8
490;Appartement;15 tot 50 m²;4 personen;5e percentiel;2014;254.5
491;Appartement;15 tot 50 m²;4 personen;5e percentiel;2015;250.3
492;Appartement;15 tot 50 m²;4 personen;5e percentiel;2016;247.0
493;Appartement;15 tot 50 m²;4 personen;5e percentiel;2017;243.8
494;Appartement;15 tot 50 m²;4 personen;5e percentiel;2018;240.0
495;Appartement;15 tot 50 m²;4 personen;5e percentiel;2019;238.3
496;Appartement;15 tot 50 m²;4 personen;25e percentiel;2012;393.0
497;Appartement;15 tot 50 m²;4 personen;25e percentiel;2013;397.3
498;Appartement;15 tot 50 m²;4 personen;25e percentiel;2014;391.3
499;Appartement;15 tot 50 m²;4 personen;25e percentiel;2015;384.8
500;Appartement;15 tot 50 m²;4 personen;25e percentiel;2016;370.8
501;Appartement;15 tot 50 m²;4 personen;25e percentiel;2017;367.5
502;Appartement;15 tot 50 m²;4 personen;25e percentiel;2018;367.0
503;Appartement;15 tot 50 m²;4 personen;25e percentiel;2019;348.5
504;Appartement;15 tot 50 m²;4 personen;50e percentiel;2012;541.0
505;Appartement;15 tot 50 m²;4 personen;50e percentiel;2013;554.6
506;Appartement;15 tot 50 m²;4 personen;50e percentiel;2014;540.3
507;Appartement;15 tot 50 m²;4 personen;50e percentiel;2015;535.0
508;Appartement;15 tot 50 m²;4 personen;50e percentiel;2016;520.0
509;Appartement;15 tot 50 m²;4 personen;50e percentiel;2017;506.4
510;Appartement;15 tot 50 m²;4 personen;50e percentiel;2018;501.0
511;Appartement;15 tot 50 m²;4 personen;50e percentiel;2019;472.3
512;Appartement;15 tot 50 m²;4 personen;75e percentiel;2012;745.8
513;Appartement;15 tot 50 m²;4 personen;75e percentiel;2013;781.8
514;Appartement;15 tot 50 m²;4 personen;75e percentiel;2014;753.0
515;Appartement;15 tot 50 m²;4 personen;75e percentiel;2015;747.0
516;Appartement;15 tot 50 m²;4 personen;75e percentiel;2016;711.0
517;Appartement;15 tot 50 m²;4 personen;75e percentiel;2017;696.8
518;Appartement;15 tot 50 m²;4 personen;75e percentiel;2018;676.0
519;Appartement;15 tot 50 m²;4 personen;75e percentiel;2019;648.3
520;Appartement;15 tot 50 m²;4 personen;95e percentiel;2012;1037.1
521;Appartement;15 tot 50 m²;4 personen;95e percentiel;2013;1123.0
522;Appartement;15 tot 50 m²;4 personen;95e percentiel;2014;1071.8
523;Appartement;15 tot 50 m²;4 personen;95e percentiel;2015;1072.0
524;Appartement;15 tot 50 m²;4 personen;95e percentiel;2016;1023.0
525;Appartement;15 tot 50 m²;4 personen;95e percentiel;2017;1011.5
526;Appartement;15 tot 50 m²;4 personen;95e percentiel;2018;1043.0
527;Appartement;15 tot 50 m²;4 personen;95e percentiel;2019;965.3
528;Appartement;15 tot 50 m²;5 personen of meer;Gemiddelde;2012;434.3
529;Appartement;15 tot 50 m²;5 personen of meer;Gemiddelde;2013;450.3
530;Appartement;15 tot 50 m²;5 personen of meer;Gemiddelde;2014;440.0
531;Appartement;15 tot 50 m²;5 personen of meer;Gemiddelde;2015;435.1
532;Appartement;15 tot 50 m²;5 personen of meer;Gemiddelde;2016;431.5
533;Appartement;15 tot 50 m²;5 personen of meer;Gemiddelde;2017;426.6
534;Appartement;15 tot 50 m²;5 personen of meer;Gemiddelde;2018;438.0
535;Appartement;15 tot 50 m²;5 personen of meer;Gemiddelde;2019;415.8
536;Appartement;15 tot 50 m²;5 personen of meer;5e percentiel;2012;176.2
537;Appartement;15 tot 50 m²;5 personen of meer;5e percentiel;2013;183.8
538;Appartement;15 tot 50 m²;5 personen of meer;5e percentiel;2014;189.4
539;Appartement;15 tot 50 m²;5 personen of meer;5e percentiel;2015;187.4
540;Appartement;15 tot 50 m²;5 personen of meer;5e percentiel;2016;177.2
541;Appartement;15 tot 50 m²;5 personen of meer;5e percentiel;2017;178.8
542;Appartement;15 tot 50 m²;5 personen of meer;5e percentiel;2018;190.0
543;Appartement;15 tot 50 m²;5 personen of meer;5e percentiel;2019;176.2
544;Appartement;15 tot 50 m²;5 personen of meer;25e percentiel;2012;299.8
545;Appartement;15 tot 50 m²;5 personen of meer;25e percentiel;2013;301.5
546;Appartement;15 tot 50 m²;5 personen of meer;25e percentiel;2014;295.1
547;Appartement;15 tot 50 m²;5 personen of meer;25e percentiel;2015;291.4
548;Appartement;15 tot 50 m²;5 personen of meer;25e percentiel;2016;289.2
549;Appartement;15 tot 50 m²;5 personen of meer;25e percentiel;2017;286.5
550;Appartement;15 tot 50 m²;5 personen of meer;25e percentiel;2018;291.0
551;Appartement;15 tot 50 m²;5 personen of meer;25e percentiel;2019;276.6
552;Appartement;15 tot 50 m²;5 personen of meer;50e percentiel;2012;410.2
553;Appartement;15 tot 50 m²;5 personen of meer;50e percentiel;2013;405.3
554;Appartement;15 tot 50 m²;5 personen of meer;50e percentiel;2014;394.3
555;Appartement;15 tot 50 m²;5 personen of meer;50e percentiel;2015;391.2
556;Appartement;15 tot 50 m²;5 personen of meer;50e percentiel;2016;393.4
557;Appartement;15 tot 50 m²;5 personen of meer;50e percentiel;2017;389.2
558;Appartement;15 tot 50 m²;5 personen of meer;50e percentiel;2018;387.0
559;Appartement;15 tot 50 m²;5 personen of meer;50e percentiel;2019;374.6
560;Appartement;15 tot 50 m²;5 personen of meer;75e percentiel;2012;533.0
561;Appartement;15 tot 50 m²;5 personen of meer;75e percentiel;2013;566.6
562;Appartement;15 tot 50 m²;5 personen of meer;75e percentiel;2014;548.9
563;Appartement;15 tot 50 m²;5 personen of meer;75e percentiel;2015;537.2
564;Appartement;15 tot 50 m²;5 personen of meer;75e percentiel;2016;538.3
565;Appartement;15 tot 50 m²;5 personen of meer;75e percentiel;2017;523.4
566;Appartement;15 tot 50 m²;5 personen of meer;75e percentiel;2018;539.0
567;Appartement;15 tot 50 m²;5 personen of meer;75e percentiel;2019;504.0
568;Appartement;15 tot 50 m²;5 personen of meer;95e percentiel;2012;815.4
569;Appartement;15 tot 50 m²;5 personen of meer;95e percentiel;2013;846.0
570;Appartement;15 tot 50 m²;5 personen of meer;95e percentiel;2014;848.8
571;Appartement;15 tot 50 m²;5 personen of meer;95e percentiel;2015;862.6
572;Appartement;15 tot 50 m²;5 personen of meer;95e percentiel;2016;842.4
573;Appartement;15 tot 50 m²;5 personen of meer;95e percentiel;2017;841.6
574;Appartement;15 tot 50 m²;5 personen of meer;95e percentiel;2018;860.0
575;Appartement;15 tot 50 m²;5 personen of meer;95e percentiel;2019;807.0
576;Appartement;50 tot 75 m²;Totaal;Gemiddelde;2012;1363.5
577;Appartement;50 tot 75 m²;Totaal;Gemiddelde;2013;1403.5
578;Appartement;50 tot 75 m²;Totaal;Gemiddelde;2014;1361.2
579;Appartement;50 tot 75 m²;Totaal;Gemiddelde;2015;1336.5
580;Appartement;50 tot 75 m²;Totaal;Gemiddelde;2016;1317.1
581;Appartement;50 tot 75 m²;Totaal;Gemiddelde;2017;1302.8
582;Appartement;50 tot 75 m²;Totaal;Gemiddelde;2018;1288.0
583;Appartement;50 tot 75 m²;Totaal;Gemiddelde;2019;1257.5
584;Appartement;50 tot 75 m²;Totaal;5e percentiel;2012;548.5
585;Appartement;50 tot 75 m²;Totaal;5e percentiel;2013;577.0
586;Appartement;50 tot 75 m²;Totaal;5e percentiel;2014;557.0
587;Appartement;50 tot 75 m²;Totaal;5e percentiel;2015;549.5
588;Appartement;50 tot 75 m²;Totaal;5e percentiel;2016;537.5
589;Appartement;50 tot 75 m²;Totaal;5e percentiel;2017;528.5
590;Appartement;50 tot 75 m²;Totaal;5e percentiel;2018;520.0
591;Appartement;50 tot 75 m²;Totaal;5e percentiel;2019;507.0
592;Appartement;50 tot 75 m²;Totaal;25e percentiel;2012;906.0
593;Appartement;50 tot 75 m²;Totaal;25e percentiel;2013;937.0
594;Appartement;50 tot 75 m²;Totaal;25e percentiel;2014;908.0
595;Appartement;50 tot 75 m²;Totaal;25e percentiel;2015;892.0
596;Appartement;50 tot 75 m²;Totaal;25e percentiel;2016;876.0
597;Appartement;50 tot 75 m²;Totaal;25e percentiel;2017;865.0
598;Appartement;50 tot 75 m²;Totaal;25e percentiel;2018;853.0
599;Appartement;50 tot 75 m²;Totaal;25e percentiel;2019;830.0
600;Appartement;50 tot 75 m²;Totaal;50e percentiel;2012;1263.0
601;Appartement;50 tot 75 m²;Totaal;50e percentiel;2013;1302.0
602;Appartement;50 tot 75 m²;Totaal;50e percentiel;2014;1262.0
603;Appartement;50 tot 75 m²;Totaal;50e percentiel;2015;1238.0
604;Appartement;50 tot 75 m²;Totaal;50e percentiel;2016;1220.0
605;Appartement;50 tot 75 m²;Totaal;50e percentiel;2017;1206.0
606;Appartement;50 tot 75 m²;Totaal;50e percentiel;2018;1191.0
607;Appartement;50 tot 75 m²;Totaal;50e percentiel;2019;1160.0
608;Appartement;50 tot 75 m²;Totaal;75e percentiel;2012;1717.5
609;Appartement;50 tot 75 m²;Totaal;75e percentiel;2013;1769.0
610;Appartement;50 tot 75 m²;Totaal;75e percentiel;2014;1716.0
611;Appartement;50 tot 75 m²;Totaal;75e percentiel;2015;1684.0
612;Appartement;50 tot 75 m²;Totaal;75e percentiel;2016;1662.0
613;Appartement;50 tot 75 m²;Totaal;75e percentiel;2017;1644.5
614;Appartement;50 tot 75 m²;Totaal;75e percentiel;2018;1628.0
615;Appartement;50 tot 75 m²;Totaal;75e percentiel;2019;1589.0
616;Appartement;50 tot 75 m²;Totaal;95e percentiel;2012;2568.0
617;Appartement;50 tot 75 m²;Totaal;95e percentiel;2013;2621.0
618;Appartement;50 tot 75 m²;Totaal;95e percentiel;2014;2544.0
619;Appartement;50 tot 75 m²;Totaal;95e percentiel;2015;2496.0
620;Appartement;50 tot 75 m²;Totaal;95e percentiel;2016;2464.0
621;Appartement;50 tot 75 m²;Totaal;95e percentiel;2017;2444.0
622;Appartement;50 tot 75 m²;Totaal;95e percentiel;2018;2427.0
623;Appartement;50 tot 75 m²;Totaal;95e percentiel;2019;2378.0
624;Appartement;50 tot 75 m²;1 persoon;Gemiddelde;2012;1607.6
625;Appartement;50 tot 75 m²;1 persoon;Gemiddelde;2013;1629.6
626;Appartement;50 tot 75 m²;1 persoon;Gemiddelde;2014;1585.7
627;Appartement;50 tot 75 m²;1 persoon;Gemiddelde;2015;1559.0
628;Appartement;50 tot 75 m²;1 persoon;Gemiddelde;2016;1538.4
629;Appartement;50 tot 75 m²;1 persoon;Gemiddelde;2017;1524.0
630;Appartement;50 tot 75 m²;1 persoon;Gemiddelde;2018;1506.0
631;Appartement;50 tot 75 m²;1 persoon;Gemiddelde;2019;1473.5
632;Appartement;50 tot 75 m²;1 persoon;5e percentiel;2012;783.0
633;Appartement;50 tot 75 m²;1 persoon;5e percentiel;2013;798.0
634;Appartement;50 tot 75 m²;1 persoon;5e percentiel;2014;785.0
635;Appartement;50 tot 75 m²;1 persoon;5e percentiel;2015;777.0
636;Appartement;50 tot 75 m²;1 persoon;5e percentiel;2016;766.0
637;Appartement;50 tot 75 m²;1 persoon;5e percentiel;2017;761.0
638;Appartement;50 tot 75 m²;1 persoon;5e percentiel;2018;751.0
639;Appartement;50 tot 75 m²;1 persoon;5e percentiel;2019;736.0
640;Appartement;50 tot 75 m²;1 persoon;25e percentiel;2012;1152.5
641;Appartement;50 tot 75 m²;1 persoon;25e percentiel;2013;1170.0
642;Appartement;50 tot 75 m²;1 persoon;25e percentiel;2014;1140.0
643;Appartement;50 tot 75 m²;1 persoon;25e percentiel;2015;1123.0
644;Appartement;50 tot 75 m²;1 persoon;25e percentiel;2016;1107.0
645;Appartement;50 tot 75 m²;1 persoon;25e percentiel;2017;1096.0
646;Appartement;50 tot 75 m²;1 persoon;25e percentiel;2018;1080.0
647;Appartement;50 tot 75 m²;1 persoon;25e percentiel;2019;1055.0
648;Appartement;50 tot 75 m²;1 persoon;50e percentiel;2012;1514.0
649;Appartement;50 tot 75 m²;1 persoon;50e percentiel;2013;1536.0
650;Appartement;50 tot 75 m²;1 persoon;50e percentiel;2014;1494.0
651;Appartement;50 tot 75 m²;1 persoon;50e percentiel;2015;1469.0
652;Appartement;50 tot 75 m²;1 persoon;50e percentiel;2016;1449.0
653;Appartement;50 tot 75 m²;1 persoon;50e percentiel;2017;1435.0
654;Appartement;50 tot 75 m²;1 persoon;50e percentiel;2018;1415.0
655;Appartement;50 tot 75 m²;1 persoon;50e percentiel;2019;1382.0
656;Appartement;50 tot 75 m²;1 persoon;75e percentiel;2012;1979.0
657;Appartement;50 tot 75 m²;1 persoon;75e percentiel;2013;2006.0
658;Appartement;50 tot 75 m²;1 persoon;75e percentiel;2014;1951.0
659;Appartement;50 tot 75 m²;1 persoon;75e percentiel;2015;1915.0
660;Appartement;50 tot 75 m²;1 persoon;75e percentiel;2016;1890.0
661;Appartement;50 tot 75 m²;1 persoon;75e percentiel;2017;1871.0
662;Appartement;50 tot 75 m²;1 persoon;75e percentiel;2018;1850.0
663;Appartement;50 tot 75 m²;1 persoon;75e percentiel;2019;1812.0
664;Appartement;50 tot 75 m²;1 persoon;95e percentiel;2012;2770.0
665;Appartement;50 tot 75 m²;1 persoon;95e percentiel;2013;2796.0
666;Appartement;50 tot 75 m²;1 persoon;95e percentiel;2014;2714.0
667;Appartement;50 tot 75 m²;1 persoon;95e percentiel;2015;2663.0
668;Appartement;50 tot 75 m²;1 persoon;95e percentiel;2016;2632.0
669;Appartement;50 tot 75 m²;1 persoon;95e percentiel;2017;2608.0
670;Appartement;50 tot 75 m²;1 persoon;95e percentiel;2018;2588.0
671;Appartement;50 tot 75 m²;1 persoon;95e percentiel;2019;2536.0
672;Appartement;50 tot 75 m²;2 personen;Gemiddelde;2012;1097.4
673;Appartement;50 tot 75 m²;2 personen;Gemiddelde;2013;1102.9
674;Appartement;50 tot 75 m²;2 personen;Gemiddelde;2014;1066.7
675;Appartement;50 tot 75 m²;2 personen;Gemiddelde;2015;1044.4
676;Appartement;50 tot 75 m²;2 personen;Gemiddelde;2016;1027.0
677;Appartement;50 tot 75 m²;2 personen;Gemiddelde;2017;1008.0
678;Appartement;50 tot 75 m²;2 personen;Gemiddelde;2018;991.0
679;Appartement;50 tot 75 m²;2 personen;Gemiddelde;2019;962.9
680;Appartement;50 tot 75 m²;2 personen;5e percentiel;2012;564.0
681;Appartement;50 tot 75 m²;2 personen;5e percentiel;2013;569.5
682;Appartement;50 tot 75 m²;2 personen;5e percentiel;2014;555.0
683;Appartement;50 tot 75 m²;2 personen;5e percentiel;2015;550.5
684;Appartement;50 tot 75 m²;2 personen;5e percentiel;2016;540.0
685;Appartement;50 tot 75 m²;2 personen;5e percentiel;2017;532.5
686;Appartement;50 tot 75 m²;2 personen;5e percentiel;2018;523.0
687;Appartement;50 tot 75 m²;2 personen;5e percentiel;2019;510.0
688;Appartement;50 tot 75 m²;2 personen;25e percentiel;2012;806.0
689;Appartement;50 tot 75 m²;2 personen;25e percentiel;2013;809.0
690;Appartement;50 tot 75 m²;2 personen;25e percentiel;2014;782.0
691;Appartement;50 tot 75 m²;2 personen;25e percentiel;2015;768.0
692;Appartement;50 tot 75 m²;2 personen;25e percentiel;2016;751.5
693;Appartement;50 tot 75 m²;2 personen;25e percentiel;2017;737.5
694;Appartement;50 tot 75 m²;2 personen;25e percentiel;2018;723.0
695;Appartement;50 tot 75 m²;2 personen;25e percentiel;2019;702.5
696;Appartement;50 tot 75 m²;2 personen;50e percentiel;2012;1046.5
697;Appartement;50 tot 75 m²;2 personen;50e percentiel;2013;1047.0
698;Appartement;50 tot 75 m²;2 personen;50e percentiel;2014;1011.0
699;Appartement;50 tot 75 m²;2 personen;50e percentiel;2015;988.5
700;Appartement;50 tot 75 m²;2 personen;50e percentiel;2016;970.0
701;Appartement;50 tot 75 m²;2 personen;50e percentiel;2017;950.0
702;Appartement;50 tot 75 m²;2 personen;50e percentiel;2018;934.0
703;Appartement;50 tot 75 m²;2 personen;50e percentiel;2019;906.0
704;Appartement;50 tot 75 m²;2 personen;75e percentiel;2012;1341.5
705;Appartement;50 tot 75 m²;2 personen;75e percentiel;2013;1348.0
