ID;Geslacht;EconomischeActiviteit;Perioden;Oorspronkelijk_1;Seizoengecorrigeerd_2
1842;Vrouwen;13;2010 3e kwartaal;199.0;
1843;Vrouwen;13;2010 4e kwartaal;200.0;
1844;Vrouwen;13;2011 1e kwartaal;;
1845;Vrouwen;14;2001 1e kwartaal;226.0;
1846;Vrouwen;14;2001 2e kwartaal;230.0;
1847;Vrouwen;14;2001 3e kwartaal;231.0;
1848;Vrouwen;14;2001 4e kwartaal;236.0;
1849;Vrouwen;14;2002 1e kwartaal;239.0;
1850;Vrouwen;14;2002 2e kwartaal;244.0;
1851;Vrouwen;14;2002 3e kwartaal;245.0;
1852;Vrouwen;14;2002 4e kwartaal;252.0;
1853;Vrouwen;14;2003 1e kwartaal;252.0;
1854;Vrouwen;14;2003 2e kwartaal;254.0;
1855;Vrouwen;14;2003 3e kwartaal;251.0;
1856;Vrouwen;14;2003 4e kwartaal;251.0;
1857;Vrouwen;14;2004 1e kwartaal;256.0;
1858;Vrouwen;14;2004 2e kwartaal;259.0;
1859;Vrouwen;14;2004 3e kwartaal;259.0;
1860;Vrouwen;14;2004 4e kwartaal;260.0;
1861;Vrouwen;14;2005 1e kwartaal;259.0;
1862;Vrouwen;14;2005 2e kwartaal;263.0;
1863;Vrouwen;14;2005 3e kwartaal;261.0;
1864;Vrouwen;14;2005 4e kwartaal;263.0;
1865;Vrouwen;14;2006 1e kwartaal;257.0;
1866;Vrouwen;14;2006 2e kwartaal;258.0;
1867;Vrouwen;14;2006 3e kwartaal;252.0;
1868;Vrouwen;14;2006 4e kwartaal;264.0;
1869;Vrouwen;14;2007 1e kwartaal;265.0;
1870;Vrouwen;14;2007 2e kwartaal;267.0;
1871;Vrouwen;14;2007 3e kwartaal;261.0;
1872;Vrouwen;14;2007 4e kwartaal;272.0;
1873;Vrouwen;14;2008 1e kwartaal;275.0;
1874;Vrouwen;14;2008 2e kwartaal;276.0;
1875;Vrouwen;14;2008 3e kwartaal;268.0;
1876;Vrouwen;14;2008 4e kwartaal;279.0;
1877;Vrouwen;14;2009 1e kwartaal;282.0;
1878;Vrouwen;14;2009 2e kwartaal;282.0;
1879;Vrouwen;14;2009 3e kwartaal;276.0;
1880;Vrouwen;14;2009 4e kwartaal;283.0;
1881;Vrouwen;14;2010 1e kwartaal;289.0;
1882;Vrouwen;14;2010 2e kwartaal;288.0;
1883;Vrouwen;14;2010 3e kwartaal;280.0;
1884;Vrouwen;14;2010 4e kwartaal;287.0;
1885;Vrouwen;14;2011 1e kwartaal;;
1886;Vrouwen;15;2001 1e kwartaal;789.0;
1887;Vrouwen;15;2001 2e kwartaal;808.0;
1888;Vrouwen;15;2001 3e kwartaal;832.0;
1889;Vrouwen;15;2001 4e kwartaal;839.0;
1890;Vrouwen;15;2002 1e kwartaal;848.0;
1891;Vrouwen;15;2002 2e kwartaal;867.0;
1892;Vrouwen;15;2002 3e kwartaal;889.0;
1893;Vrouwen;15;2002 4e kwartaal;893.0;
1894;Vrouwen;15;2003 1e kwartaal;898.0;
1895;Vrouwen;15;2003 2e kwartaal;917.0;
1896;Vrouwen;15;2003 3e kwartaal;937.0;
1897;Vrouwen;15;2003 4e kwartaal;939.0;
1898;Vrouwen;15;2004 1e kwartaal;929.0;
1899;Vrouwen;15;2004 2e kwartaal;937.0;
1900;Vrouwen;15;2004 3e kwartaal;947.0;
1901;Vrouwen;15;2004 4e kwartaal;947.0;
1902;Vrouwen;15;2005 1e kwartaal;953.0;
1903;Vrouwen;15;2005 2e kwartaal;961.0;
1904;Vrouwen;15;2005 3e kwartaal;972.0;
1905;Vrouwen;15;2005 4e kwartaal;973.0;
1906;Vrouwen;15;2006 1e kwartaal;958.0;
1907;Vrouwen;15;2006 2e kwartaal;965.0;
1908;Vrouwen;15;2006 3e kwartaal;975.0;
1909;Vrouwen;15;2006 4e kwartaal;983.0;
1910;Vrouwen;15;2007 1e kwartaal;979.0;
1911;Vrouwen;15;2007 2e kwartaal;989.0;
1912;Vrouwen;15;2007 3e kwartaal;997.0;
1913;Vrouwen;15;2007 4e kwartaal;996.0;
1914;Vrouwen;15;2008 1e kwartaal;1002.0;
1915;Vrouwen;15;2008 2e kwartaal;1008.0;
1916;Vrouwen;15;2008 3e kwartaal;1010.0;
1917;Vrouwen;15;2008 4e kwartaal;1018.0;
1918;Vrouwen;15;2009 1e kwartaal;1033.0;
1919;Vrouwen;15;2009 2e kwartaal;1042.0;
1920;Vrouwen;15;2009 3e kwartaal;1043.0;
1921;Vrouwen;15;2009 4e kwartaal;1059.0;
1922;Vrouwen;15;2010 1e kwartaal;1075.0;
1923;Vrouwen;15;2010 2e kwartaal;1087.0;
1924;Vrouwen;15;2010 3e kwartaal;1087.0;
1925;Vrouwen;15;2010 4e kwartaal;1101.0;
1926;Vrouwen;15;2011 1e kwartaal;;
1927;Vrouwen;16;2001 1e kwartaal;156.0;
1928;Vrouwen;16;2001 2e kwartaal;162.0;
1929;Vrouwen;16;2001 3e kwartaal;164.0;
1930;Vrouwen;16;2001 4e kwartaal;164.0;
1931;Vrouwen;16;2002 1e kwartaal;163.0;
1932;Vrouwen;16;2002 2e kwartaal;167.0;
1933;Vrouwen;16;2002 3e kwartaal;167.0;
1934;Vrouwen;16;2002 4e kwartaal;168.0;
1935;Vrouwen;16;2003 1e kwartaal;166.0;
1936;Vrouwen;16;2003 2e kwartaal;169.0;
1937;Vrouwen;16;2003 3e kwartaal;169.0;
1938;Vrouwen;16;2003 4e kwartaal;168.0;
1939;Vrouwen;16;2004 1e kwartaal;167.0;
1940;Vrouwen;16;2004 2e kwartaal;170.0;
1941;Vrouwen;16;2004 3e kwartaal;169.0;
1942;Vrouwen;16;2004 4e kwartaal;167.0;
1943;Vrouwen;16;2005 1e kwartaal;172.0;
1944;Vrouwen;16;2005 2e kwartaal;174.0;
1945;Vrouwen;16;2005 3e kwartaal;172.0;
1946;Vrouwen;16;2005 4e kwartaal;169.0;
1947;Vrouwen;16;2006 1e kwartaal;167.0;
1948;Vrouwen;16;2006 2e kwartaal;170.0;
1949;Vrouwen;16;2006 3e kwartaal;168.0;
1950;Vrouwen;16;2006 4e kwartaal;171.0;
1951;Vrouwen;16;2007 1e kwartaal;170.0;
1952;Vrouwen;16;2007 2e kwartaal;175.0;
1953;Vrouwen;16;2007 3e kwartaal;175.0;
1954;Vrouwen;16;2007 4e kwartaal;178.0;
1955;Vrouwen;16;2008 1e kwartaal;177.0;
1956;Vrouwen;16;2008 2e kwartaal;181.0;
1957;Vrouwen;16;2008 3e kwartaal;180.0;
1958;Vrouwen;16;2008 4e kwartaal;183.0;
1959;Vrouwen;16;2009 1e kwartaal;180.0;
1960;Vrouwen;16;2009 2e kwartaal;185.0;
1961;Vrouwen;16;2009 3e kwartaal;181.0;
1962;Vrouwen;16;2009 4e kwartaal;185.0;
1963;Vrouwen;16;2010 1e kwartaal;182.0;
1964;Vrouwen;16;2010 2e kwartaal;186.0;
1965;Vrouwen;16;2010 3e kwartaal;181.0;
1966;Vrouwen;16;2010 4e kwartaal;185.0;
1967;Vrouwen;16;2011 1e kwartaal;;
