ID;Geslacht;PositieInDeEersteWerkkring;PositieInDeTweedeWerkkring;Persoonskenmerken;Perioden;Werknemer_1
257;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: minder dan 20 uur per week;2016 1e kwartaal;1373
258;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: minder dan 20 uur per week;2016 2e kwartaal;1400
259;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: minder dan 20 uur per week;2016 3e kwartaal;1364
260;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: minder dan 20 uur per week;2016 4e kwartaal;1382
261;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: minder dan 20 uur per week;2016;1380
262;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: minder dan 20 uur per week;2017 1e kwartaal;1391
263;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: minder dan 20 uur per week;2017 2e kwartaal;1412
264;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: minder dan 20 uur per week;2017 3e kwartaal;1376
265;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: minder dan 20 uur per week;2017 4e kwartaal;1394
266;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: minder dan 20 uur per week;2017;1393
267;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: minder dan 20 uur per week;2018 1e kwartaal;1394
268;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: minder dan 20 uur per week;2018 2e kwartaal;1397
269;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: minder dan 20 uur per week;2018 3e kwartaal;1352
270;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: minder dan 20 uur per week;2018 4e kwartaal;1402
271;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: minder dan 20 uur per week;2018;1386
272;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: minder dan 20 uur per week;2019 1e kwartaal;1403
273;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: minder dan 20 uur per week;2019 2e kwartaal;1415
274;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: minder dan 20 uur per week;2019 3e kwartaal;1360
275;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: minder dan 20 uur per week;2019 4e kwartaal;1393
276;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: minder dan 20 uur per week;2019;1393
277;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: minder dan 20 uur per week;2020 1e kwartaal;1387
278;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: minder dan 20 uur per week;2020 2e kwartaal;1314
279;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: minder dan 20 uur per week;2020 3e kwartaal;1310
280;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: minder dan 20 uur per week;2020 4e kwartaal;1356
281;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: minder dan 20 uur per week;2020;1342
282;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: minder dan 20 uur per week;2021 1e kwartaal;1419
283;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: minder dan 20 uur per week;2021 2e kwartaal;1381
284;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: minder dan 20 uur per week;2021 3e kwartaal;1324
285;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: minder dan 20 uur per week;2021 4e kwartaal;1377
286;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: minder dan 20 uur per week;2021;1375
287;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: minder dan 20 uur per week;2022 1e kwartaal;1376
288;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: deeltijd;2003 1e kwartaal;2965
289;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: deeltijd;2003 2e kwartaal;3021
290;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: deeltijd;2003 3e kwartaal;3043
291;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: deeltijd;2003 4e kwartaal;3042
292;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: deeltijd;2003;3018
293;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: deeltijd;2004 1e kwartaal;3025
294;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: deeltijd;2004 2e kwartaal;3049
295;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: deeltijd;2004 3e kwartaal;3042
296;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: deeltijd;2004 4e kwartaal;3065
297;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: deeltijd;2004;3045
298;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: deeltijd;2005 1e kwartaal;3054
299;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: deeltijd;2005 2e kwartaal;3089
300;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: deeltijd;2005 3e kwartaal;3098
301;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: deeltijd;2005 4e kwartaal;3149
302;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: deeltijd;2005;3097
303;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: deeltijd;2006 1e kwartaal;3141
304;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: deeltijd;2006 2e kwartaal;3143
305;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: deeltijd;2006 3e kwartaal;3157
306;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: deeltijd;2006 4e kwartaal;3193
307;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: deeltijd;2006;3158
308;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: deeltijd;2007 1e kwartaal;3200
309;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: deeltijd;2007 2e kwartaal;3255
310;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: deeltijd;2007 3e kwartaal;3292
311;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: deeltijd;2007 4e kwartaal;3347
312;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: deeltijd;2007;3273
313;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: deeltijd;2008 1e kwartaal;3367
314;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: deeltijd;2008 2e kwartaal;3379
315;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: deeltijd;2008 3e kwartaal;3368
316;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: deeltijd;2008 4e kwartaal;3387
317;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: deeltijd;2008;3375
318;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: deeltijd;2009 1e kwartaal;3425
319;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: deeltijd;2009 2e kwartaal;3455
320;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: deeltijd;2009 3e kwartaal;3434
321;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: deeltijd;2009 4e kwartaal;3428
322;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: deeltijd;2009;3436
323;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: deeltijd;2010 1e kwartaal;3412
324;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: deeltijd;2010 2e kwartaal;3452
325;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: deeltijd;2010 3e kwartaal;3453
326;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: deeltijd;2010 4e kwartaal;3450
327;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: deeltijd;2010;3442
328;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: deeltijd;2011 1e kwartaal;3436
329;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: deeltijd;2011 2e kwartaal;3466
330;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: deeltijd;2011 3e kwartaal;3457
331;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: deeltijd;2011 4e kwartaal;3498
332;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: deeltijd;2011;3464
333;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: deeltijd;2012 1e kwartaal;3494
334;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: deeltijd;2012 2e kwartaal;3534
335;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: deeltijd;2012 3e kwartaal;3559
336;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: deeltijd;2012 4e kwartaal;3555
337;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: deeltijd;2012;3535
338;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: deeltijd;2013 1e kwartaal;3527
339;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: deeltijd;2013 2e kwartaal;3538
340;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: deeltijd;2013 3e kwartaal;3495
341;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: deeltijd;2013 4e kwartaal;3522
342;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: deeltijd;2013;3521
343;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: deeltijd;2014 1e kwartaal;3448
344;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: deeltijd;2014 2e kwartaal;3473
345;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: deeltijd;2014 3e kwartaal;3466
346;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: deeltijd;2014 4e kwartaal;3516
347;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: deeltijd;2014;3476
348;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: deeltijd;2015 1e kwartaal;3502
349;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: deeltijd;2015 2e kwartaal;3522
350;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: deeltijd;2015 3e kwartaal;3502
351;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: deeltijd;2015 4e kwartaal;3494
352;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: deeltijd;2015;3505
353;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: deeltijd;2016 1e kwartaal;3503
354;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: deeltijd;2016 2e kwartaal;3557
355;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: deeltijd;2016 3e kwartaal;3567
356;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: deeltijd;2016 4e kwartaal;3558
357;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: deeltijd;2016;3547
358;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: deeltijd;2017 1e kwartaal;3576
359;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: deeltijd;2017 2e kwartaal;3616
360;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: deeltijd;2017 3e kwartaal;3633
361;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: deeltijd;2017 4e kwartaal;3674
362;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: deeltijd;2017;3625
363;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: deeltijd;2018 1e kwartaal;3685
364;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: deeltijd;2018 2e kwartaal;3753
365;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: deeltijd;2018 3e kwartaal;3750
366;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: deeltijd;2018 4e kwartaal;3797
367;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: deeltijd;2018;3746
368;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: deeltijd;2019 1e kwartaal;3811
369;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: deeltijd;2019 2e kwartaal;3841
370;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: deeltijd;2019 3e kwartaal;3869
371;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: deeltijd;2019 4e kwartaal;3846
372;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: deeltijd;2019;3842
373;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: deeltijd;2020 1e kwartaal;3871
374;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: deeltijd;2020 2e kwartaal;3753
375;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: deeltijd;2020 3e kwartaal;3776
376;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: deeltijd;2020 4e kwartaal;3833
377;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: deeltijd;2020;3808
378;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: deeltijd;2021 1e kwartaal;3912
379;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: deeltijd;2021 2e kwartaal;3929
380;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: deeltijd;2021 3e kwartaal;3950
381;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: deeltijd;2021 4e kwartaal;4007
382;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: deeltijd;2021;3950
383;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: deeltijd;2022 1e kwartaal;3996
384;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 12 tot 20 uur per week;2003 1e kwartaal;598
385;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 12 tot 20 uur per week;2003 2e kwartaal;622
386;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 12 tot 20 uur per week;2003 3e kwartaal;634
387;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 12 tot 20 uur per week;2003 4e kwartaal;622
388;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 12 tot 20 uur per week;2003;619
389;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 12 tot 20 uur per week;2004 1e kwartaal;617
390;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 12 tot 20 uur per week;2004 2e kwartaal;634
391;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 12 tot 20 uur per week;2004 3e kwartaal;643
392;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 12 tot 20 uur per week;2004 4e kwartaal;630
393;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 12 tot 20 uur per week;2004;631
394;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 12 tot 20 uur per week;2005 1e kwartaal;631
395;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 12 tot 20 uur per week;2005 2e kwartaal;637
396;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 12 tot 20 uur per week;2005 3e kwartaal;655
397;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 12 tot 20 uur per week;2005 4e kwartaal;650
398;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 12 tot 20 uur per week;2005;643
399;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 12 tot 20 uur per week;2006 1e kwartaal;639
400;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 12 tot 20 uur per week;2006 2e kwartaal;648
401;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 12 tot 20 uur per week;2006 3e kwartaal;658
402;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 12 tot 20 uur per week;2006 4e kwartaal;651
403;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 12 tot 20 uur per week;2006;649
404;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 12 tot 20 uur per week;2007 1e kwartaal;645
405;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 12 tot 20 uur per week;2007 2e kwartaal;677
406;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 12 tot 20 uur per week;2007 3e kwartaal;688
407;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 12 tot 20 uur per week;2007 4e kwartaal;680
408;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 12 tot 20 uur per week;2007;673
409;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 12 tot 20 uur per week;2008 1e kwartaal;670
410;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 12 tot 20 uur per week;2008 2e kwartaal;693
411;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 12 tot 20 uur per week;2008 3e kwartaal;680
412;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 12 tot 20 uur per week;2008 4e kwartaal;655
413;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 12 tot 20 uur per week;2008;675
414;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 12 tot 20 uur per week;2009 1e kwartaal;664
415;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 12 tot 20 uur per week;2009 2e kwartaal;682
416;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 12 tot 20 uur per week;2009 3e kwartaal;653
417;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 12 tot 20 uur per week;2009 4e kwartaal;647
418;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 12 tot 20 uur per week;2009;661
419;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 12 tot 20 uur per week;2010 1e kwartaal;658
420;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 12 tot 20 uur per week;2010 2e kwartaal;657
421;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 12 tot 20 uur per week;2010 3e kwartaal;644
422;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 12 tot 20 uur per week;2010 4e kwartaal;654
423;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 12 tot 20 uur per week;2010;653
424;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 12 tot 20 uur per week;2011 1e kwartaal;635
425;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 12 tot 20 uur per week;2011 2e kwartaal;651
426;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 12 tot 20 uur per week;2011 3e kwartaal;662
427;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 12 tot 20 uur per week;2011 4e kwartaal;645
428;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 12 tot 20 uur per week;2011;648
429;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 12 tot 20 uur per week;2012 1e kwartaal;635
430;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 12 tot 20 uur per week;2012 2e kwartaal;646
431;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 12 tot 20 uur per week;2012 3e kwartaal;657
432;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 12 tot 20 uur per week;2012 4e kwartaal;629
433;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 12 tot 20 uur per week;2012;642
434;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 12 tot 20 uur per week;2013 1e kwartaal;626
435;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 12 tot 20 uur per week;2013 2e kwartaal;633
436;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 12 tot 20 uur per week;2013 3e kwartaal;604
437;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 12 tot 20 uur per week;2013 4e kwartaal;605
438;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 12 tot 20 uur per week;2013;617
439;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 12 tot 20 uur per week;2014 1e kwartaal;567
440;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 12 tot 20 uur per week;2014 2e kwartaal;583
441;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 12 tot 20 uur per week;2014 3e kwartaal;595
442;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 12 tot 20 uur per week;2014 4e kwartaal;585
443;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 12 tot 20 uur per week;2014;582
444;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 12 tot 20 uur per week;2015 1e kwartaal;585
445;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 12 tot 20 uur per week;2015 2e kwartaal;601
446;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 12 tot 20 uur per week;2015 3e kwartaal;607
447;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 12 tot 20 uur per week;2015 4e kwartaal;589
448;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 12 tot 20 uur per week;2015;595
449;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 12 tot 20 uur per week;2016 1e kwartaal;580
450;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 12 tot 20 uur per week;2016 2e kwartaal;597
451;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 12 tot 20 uur per week;2016 3e kwartaal;593
452;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 12 tot 20 uur per week;2016 4e kwartaal;591
453;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 12 tot 20 uur per week;2016;590
454;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 12 tot 20 uur per week;2017 1e kwartaal;582
455;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 12 tot 20 uur per week;2017 2e kwartaal;596
456;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 12 tot 20 uur per week;2017 3e kwartaal;594
457;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 12 tot 20 uur per week;2017 4e kwartaal;577
458;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 12 tot 20 uur per week;2017;587
459;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 12 tot 20 uur per week;2018 1e kwartaal;578
460;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 12 tot 20 uur per week;2018 2e kwartaal;599
461;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 12 tot 20 uur per week;2018 3e kwartaal;604
462;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 12 tot 20 uur per week;2018 4e kwartaal;605
463;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 12 tot 20 uur per week;2018;597
464;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 12 tot 20 uur per week;2019 1e kwartaal;600
465;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 12 tot 20 uur per week;2019 2e kwartaal;607
466;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 12 tot 20 uur per week;2019 3e kwartaal;604
467;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 12 tot 20 uur per week;2019 4e kwartaal;606
468;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 12 tot 20 uur per week;2019;604
469;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 12 tot 20 uur per week;2020 1e kwartaal;599
470;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 12 tot 20 uur per week;2020 2e kwartaal;561
471;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 12 tot 20 uur per week;2020 3e kwartaal;582
472;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 12 tot 20 uur per week;2020 4e kwartaal;552
473;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 12 tot 20 uur per week;2020;574
474;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 12 tot 20 uur per week;2021 1e kwartaal;659
475;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 12 tot 20 uur per week;2021 2e kwartaal;636
476;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 12 tot 20 uur per week;2021 3e kwartaal;627
477;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 12 tot 20 uur per week;2021 4e kwartaal;618
478;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 12 tot 20 uur per week;2021;635
479;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 12 tot 20 uur per week;2022 1e kwartaal;603
480;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 20 tot 35 uur per week;2003 1e kwartaal;1627
481;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 20 tot 35 uur per week;2003 2e kwartaal;1645
482;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 20 tot 35 uur per week;2003 3e kwartaal;1695
483;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 20 tot 35 uur per week;2003 4e kwartaal;1672
