ID;Bedrijfsgroep;Positie;Geslacht;KerkelijkeGezindte;Personen_1
354;4;Totaal der klasse of groep;Mannen;Christelijk Gereformeerd;5930.0
355;4;Totaal der klasse of groep;Mannen;Doopsgezind;5889.0
356;4;Totaal der klasse of groep;Mannen;Evangelisch Luthersch;11811.0
357;4;Totaal der klasse of groep;Mannen;Hersteld Evangelisch Luthersch;1509.0
358;4;Totaal der klasse of groep;Mannen;Behorend tot de gereformeerde kerken;66288.0
359;4;Totaal der klasse of groep;Mannen;Roomsch-Katholiek;407486.0
360;4;Totaal der klasse of groep;Mannen;Israëliet;12992.0
361;4;Totaal der klasse of groep;Mannen;Tot een andere kerk. gezindte behorend;23184.0
362;4;Totaal der klasse of groep;Mannen;Tot geen kerkelijke gezindte behorend;187851.0
363;4;Totaal der klasse of groep;Mannen;Kerkelijke gezindte onbekend;15.0
364;4;Totaal der klasse of groep;Vrouwen;Totaal alle kerkelijke gezindten;169863.0
365;4;Totaal der klasse of groep;Vrouwen;Nederduitsch Hervormd;49429.0
366;4;Totaal der klasse of groep;Vrouwen;Waalsch Hervormd;89.0
367;4;Totaal der klasse of groep;Vrouwen;Remonstrant;560.0
368;4;Totaal der klasse of groep;Vrouwen;Christelijk Gereformeerd;874.0
369;4;Totaal der klasse of groep;Vrouwen;Doopsgezind;1048.0
370;4;Totaal der klasse of groep;Vrouwen;Evangelisch Luthersch;2144.0
371;4;Totaal der klasse of groep;Vrouwen;Hersteld Evangelisch Luthersch;365.0
372;4;Totaal der klasse of groep;Vrouwen;Behorend tot de gereformeerde kerken;7912.0
373;4;Totaal der klasse of groep;Vrouwen;Roomsch-Katholiek;69047.0
374;4;Totaal der klasse of groep;Vrouwen;Israëliet;5341.0
375;4;Totaal der klasse of groep;Vrouwen;Tot een andere kerk. gezindte behorend;4059.0
376;4;Totaal der klasse of groep;Vrouwen;Tot geen kerkelijke gezindte behorend;28992.0
377;4;Totaal der klasse of groep;Vrouwen;Kerkelijke gezindte onbekend;3.0
378;4;Posities A + B;Totaal mannen en vrouwen;Totaal alle kerkelijke gezindten;172629.0
379;4;Posities A + B;Totaal mannen en vrouwen;Nederduitsch Hervormd;58323.0
380;4;Posities A + B;Totaal mannen en vrouwen;Waalsch Hervormd;101.0
381;4;Posities A + B;Totaal mannen en vrouwen;Remonstrant;779.0
382;4;Posities A + B;Totaal mannen en vrouwen;Christelijk Gereformeerd;919.0
383;4;Posities A + B;Totaal mannen en vrouwen;Doopsgezind;1727.0
384;4;Posities A + B;Totaal mannen en vrouwen;Evangelisch Luthersch;1899.0
385;4;Posities A + B;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;287.0
386;4;Posities A + B;Totaal mannen en vrouwen;Behorend tot de gereformeerde kerken;14340.0
387;4;Posities A + B;Totaal mannen en vrouwen;Roomsch-Katholiek;65250.0
388;4;Posities A + B;Totaal mannen en vrouwen;Israëliet;3626.0
389;4;Posities A + B;Totaal mannen en vrouwen;Tot een andere kerk. gezindte behorend;3416.0
390;4;Posities A + B;Totaal mannen en vrouwen;Tot geen kerkelijke gezindte behorend;21961.0
391;4;Posities A + B;Totaal mannen en vrouwen;Kerkelijke gezindte onbekend;1.0
392;4;Posities A + B;Mannen;Totaal alle kerkelijke gezindten;157899.0
393;4;Posities A + B;Mannen;Nederduitsch Hervormd;54095.0
394;4;Posities A + B;Mannen;Waalsch Hervormd;92.0
395;4;Posities A + B;Mannen;Remonstrant;688.0
396;4;Posities A + B;Mannen;Christelijk Gereformeerd;832.0
397;4;Posities A + B;Mannen;Doopsgezind;1589.0
398;4;Posities A + B;Mannen;Evangelisch Luthersch;1686.0
399;4;Posities A + B;Mannen;Hersteld Evangelisch Luthersch;264.0
400;4;Posities A + B;Mannen;Behorend tot de gereformeerde kerken;13215.0
401;4;Posities A + B;Mannen;Roomsch-Katholiek;58585.0
402;4;Posities A + B;Mannen;Israëliet;3271.0
403;4;Posities A + B;Mannen;Tot een andere kerk. gezindte behorend;3123.0
404;4;Posities A + B;Mannen;Tot geen kerkelijke gezindte behorend;20458.0
405;4;Posities A + B;Mannen;Kerkelijke gezindte onbekend;1.0
406;4;Posities A + B;Vrouwen;Totaal alle kerkelijke gezindten;14730.0
407;4;Posities A + B;Vrouwen;Nederduitsch Hervormd;4228.0
408;4;Posities A + B;Vrouwen;Waalsch Hervormd;9.0
409;4;Posities A + B;Vrouwen;Remonstrant;91.0
410;4;Posities A + B;Vrouwen;Christelijk Gereformeerd;87.0
411;4;Posities A + B;Vrouwen;Doopsgezind;138.0
412;4;Posities A + B;Vrouwen;Evangelisch Luthersch;213.0
413;4;Posities A + B;Vrouwen;Hersteld Evangelisch Luthersch;23.0
414;4;Posities A + B;Vrouwen;Behorend tot de gereformeerde kerken;1125.0
415;4;Posities A + B;Vrouwen;Roomsch-Katholiek;6665.0
416;4;Posities A + B;Vrouwen;Israëliet;355.0
417;4;Posities A + B;Vrouwen;Tot een andere kerk. gezindte behorend;293.0
418;4;Posities A + B;Vrouwen;Tot geen kerkelijke gezindte behorend;1503.0
419;4;Posities A + B;Vrouwen;Kerkelijke gezindte onbekend;0.0
420;5;Totaal der klasse of groep;Totaal mannen en vrouwen;Totaal alle kerkelijke gezindten;550735.0
421;5;Totaal der klasse of groep;Totaal mannen en vrouwen;Nederduitsch Hervormd;184724.0
422;5;Totaal der klasse of groep;Totaal mannen en vrouwen;Waalsch Hervormd;905.0
423;5;Totaal der klasse of groep;Totaal mannen en vrouwen;Remonstrant;4247.0
424;5;Totaal der klasse of groep;Totaal mannen en vrouwen;Christelijk Gereformeerd;3268.0
425;5;Totaal der klasse of groep;Totaal mannen en vrouwen;Doopsgezind;5918.0
426;5;Totaal der klasse of groep;Totaal mannen en vrouwen;Evangelisch Luthersch;10337.0
427;5;Totaal der klasse of groep;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;1086.0
428;5;Totaal der klasse of groep;Totaal mannen en vrouwen;Behorend tot de gereformeerde kerken;44736.0
429;5;Totaal der klasse of groep;Totaal mannen en vrouwen;Roomsch-Katholiek;191261.0
430;5;Totaal der klasse of groep;Totaal mannen en vrouwen;Israëliet;5586.0
431;5;Totaal der klasse of groep;Totaal mannen en vrouwen;Tot een andere kerk. gezindte behorend;16742.0
432;5;Totaal der klasse of groep;Totaal mannen en vrouwen;Tot geen kerkelijke gezindte behorend;81904.0
433;5;Totaal der klasse of groep;Totaal mannen en vrouwen;Kerkelijke gezindte onbekend;21.0
434;5;Totaal der klasse of groep;Mannen;Totaal alle kerkelijke gezindten;209539.0
435;5;Totaal der klasse of groep;Mannen;Nederduitsch Hervormd;70861.0
436;5;Totaal der klasse of groep;Mannen;Waalsch Hervormd;511.0
437;5;Totaal der klasse of groep;Mannen;Remonstrant;2038.0
438;5;Totaal der klasse of groep;Mannen;Christelijk Gereformeerd;887.0
439;5;Totaal der klasse of groep;Mannen;Doopsgezind;2623.0
440;5;Totaal der klasse of groep;Mannen;Evangelisch Luthersch;2668.0
441;5;Totaal der klasse of groep;Mannen;Hersteld Evangelisch Luthersch;404.0
442;5;Totaal der klasse of groep;Mannen;Behorend tot de gereformeerde kerken;15735.0
443;5;Totaal der klasse of groep;Mannen;Roomsch-Katholiek;63715.0
444;5;Totaal der klasse of groep;Mannen;Israëliet;2882.0
445;5;Totaal der klasse of groep;Mannen;Tot een andere kerk. gezindte behorend;4464.0
446;5;Totaal der klasse of groep;Mannen;Tot geen kerkelijke gezindte behorend;42747.0
447;5;Totaal der klasse of groep;Mannen;Kerkelijke gezindte onbekend;4.0
448;5;Totaal der klasse of groep;Vrouwen;Totaal alle kerkelijke gezindten;341196.0
449;5;Totaal der klasse of groep;Vrouwen;Nederduitsch Hervormd;113863.0
450;5;Totaal der klasse of groep;Vrouwen;Waalsch Hervormd;394.0
451;5;Totaal der klasse of groep;Vrouwen;Remonstrant;2209.0
452;5;Totaal der klasse of groep;Vrouwen;Christelijk Gereformeerd;2381.0
453;5;Totaal der klasse of groep;Vrouwen;Doopsgezind;3295.0
454;5;Totaal der klasse of groep;Vrouwen;Evangelisch Luthersch;7669.0
455;5;Totaal der klasse of groep;Vrouwen;Hersteld Evangelisch Luthersch;682.0
456;5;Totaal der klasse of groep;Vrouwen;Behorend tot de gereformeerde kerken;29001.0
457;5;Totaal der klasse of groep;Vrouwen;Roomsch-Katholiek;127546.0
458;5;Totaal der klasse of groep;Vrouwen;Israëliet;2704.0
459;5;Totaal der klasse of groep;Vrouwen;Tot een andere kerk. gezindte behorend;12278.0
460;5;Totaal der klasse of groep;Vrouwen;Tot geen kerkelijke gezindte behorend;39157.0
461;5;Totaal der klasse of groep;Vrouwen;Kerkelijke gezindte onbekend;17.0
462;5;Posities A + B;Totaal mannen en vrouwen;Totaal alle kerkelijke gezindten;
463;5;Posities A + B;Totaal mannen en vrouwen;Nederduitsch Hervormd;
464;5;Posities A + B;Totaal mannen en vrouwen;Waalsch Hervormd;
465;5;Posities A + B;Totaal mannen en vrouwen;Remonstrant;
466;5;Posities A + B;Totaal mannen en vrouwen;Christelijk Gereformeerd;
467;5;Posities A + B;Totaal mannen en vrouwen;Doopsgezind;
468;5;Posities A + B;Totaal mannen en vrouwen;Evangelisch Luthersch;
469;5;Posities A + B;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;
470;5;Posities A + B;Totaal mannen en vrouwen;Behorend tot de gereformeerde kerken;
471;5;Posities A + B;Totaal mannen en vrouwen;Roomsch-Katholiek;
472;5;Posities A + B;Totaal mannen en vrouwen;Israëliet;
473;5;Posities A + B;Totaal mannen en vrouwen;Tot een andere kerk. gezindte behorend;
474;5;Posities A + B;Totaal mannen en vrouwen;Tot geen kerkelijke gezindte behorend;
475;5;Posities A + B;Totaal mannen en vrouwen;Kerkelijke gezindte onbekend;
476;5;Posities A + B;Mannen;Totaal alle kerkelijke gezindten;
477;5;Posities A + B;Mannen;Nederduitsch Hervormd;
478;5;Posities A + B;Mannen;Waalsch Hervormd;
479;5;Posities A + B;Mannen;Remonstrant;
480;5;Posities A + B;Mannen;Christelijk Gereformeerd;
481;5;Posities A + B;Mannen;Doopsgezind;
482;5;Posities A + B;Mannen;Evangelisch Luthersch;
483;5;Posities A + B;Mannen;Hersteld Evangelisch Luthersch;
484;5;Posities A + B;Mannen;Behorend tot de gereformeerde kerken;
485;5;Posities A + B;Mannen;Roomsch-Katholiek;
486;5;Posities A + B;Mannen;Israëliet;
487;5;Posities A + B;Mannen;Tot een andere kerk. gezindte behorend;
488;5;Posities A + B;Mannen;Tot geen kerkelijke gezindte behorend;
489;5;Posities A + B;Mannen;Kerkelijke gezindte onbekend;
490;5;Posities A + B;Vrouwen;Totaal alle kerkelijke gezindten;
491;5;Posities A + B;Vrouwen;Nederduitsch Hervormd;
492;5;Posities A + B;Vrouwen;Waalsch Hervormd;
493;5;Posities A + B;Vrouwen;Remonstrant;
494;5;Posities A + B;Vrouwen;Christelijk Gereformeerd;
495;5;Posities A + B;Vrouwen;Doopsgezind;
496;5;Posities A + B;Vrouwen;Evangelisch Luthersch;
497;5;Posities A + B;Vrouwen;Hersteld Evangelisch Luthersch;
498;5;Posities A + B;Vrouwen;Behorend tot de gereformeerde kerken;
499;5;Posities A + B;Vrouwen;Roomsch-Katholiek;
500;5;Posities A + B;Vrouwen;Israëliet;
501;5;Posities A + B;Vrouwen;Tot een andere kerk. gezindte behorend;
502;5;Posities A + B;Vrouwen;Tot geen kerkelijke gezindte behorend;
503;5;Posities A + B;Vrouwen;Kerkelijke gezindte onbekend;
504;100;Totaal der klasse of groep;Totaal mannen en vrouwen;Totaal alle kerkelijke gezindten;40084.0
505;100;Totaal der klasse of groep;Totaal mannen en vrouwen;Nederduitsch Hervormd;13187.0
506;100;Totaal der klasse of groep;Totaal mannen en vrouwen;Waalsch Hervormd;8.0
507;100;Totaal der klasse of groep;Totaal mannen en vrouwen;Remonstrant;76.0
508;100;Totaal der klasse of groep;Totaal mannen en vrouwen;Christelijk Gereformeerd;154.0
509;100;Totaal der klasse of groep;Totaal mannen en vrouwen;Doopsgezind;56.0
510;100;Totaal der klasse of groep;Totaal mannen en vrouwen;Evangelisch Luthersch;240.0
511;100;Totaal der klasse of groep;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;21.0
512;100;Totaal der klasse of groep;Totaal mannen en vrouwen;Behorend tot de gereformeerde kerken;1560.0
513;100;Totaal der klasse of groep;Totaal mannen en vrouwen;Roomsch-Katholiek;21280.0
514;100;Totaal der klasse of groep;Totaal mannen en vrouwen;Israëliet;47.0
515;100;Totaal der klasse of groep;Totaal mannen en vrouwen;Tot een andere kerk. gezindte behorend;529.0
516;100;Totaal der klasse of groep;Totaal mannen en vrouwen;Tot geen kerkelijke gezindte behorend;2925.0
517;100;Totaal der klasse of groep;Totaal mannen en vrouwen;Kerkelijke gezindte onbekend;1.0
518;100;Totaal der klasse of groep;Mannen;Totaal alle kerkelijke gezindten;38034.0
519;100;Totaal der klasse of groep;Mannen;Nederduitsch Hervormd;12832.0
520;100;Totaal der klasse of groep;Mannen;Waalsch Hervormd;8.0
521;100;Totaal der klasse of groep;Mannen;Remonstrant;68.0
522;100;Totaal der klasse of groep;Mannen;Christelijk Gereformeerd;150.0
523;100;Totaal der klasse of groep;Mannen;Doopsgezind;53.0
524;100;Totaal der klasse of groep;Mannen;Evangelisch Luthersch;224.0
525;100;Totaal der klasse of groep;Mannen;Hersteld Evangelisch Luthersch;17.0
526;100;Totaal der klasse of groep;Mannen;Behorend tot de gereformeerde kerken;1523.0
527;100;Totaal der klasse of groep;Mannen;Roomsch-Katholiek;19848.0
528;100;Totaal der klasse of groep;Mannen;Israëliet;40.0
529;100;Totaal der klasse of groep;Mannen;Tot een andere kerk. gezindte behorend;497.0
530;100;Totaal der klasse of groep;Mannen;Tot geen kerkelijke gezindte behorend;2773.0
531;100;Totaal der klasse of groep;Mannen;Kerkelijke gezindte onbekend;1.0
532;100;Totaal der klasse of groep;Vrouwen;Totaal alle kerkelijke gezindten;2050.0
533;100;Totaal der klasse of groep;Vrouwen;Nederduitsch Hervormd;355.0
534;100;Totaal der klasse of groep;Vrouwen;Waalsch Hervormd;0.0
535;100;Totaal der klasse of groep;Vrouwen;Remonstrant;8.0
536;100;Totaal der klasse of groep;Vrouwen;Christelijk Gereformeerd;4.0
537;100;Totaal der klasse of groep;Vrouwen;Doopsgezind;3.0
538;100;Totaal der klasse of groep;Vrouwen;Evangelisch Luthersch;16.0
539;100;Totaal der klasse of groep;Vrouwen;Hersteld Evangelisch Luthersch;4.0
540;100;Totaal der klasse of groep;Vrouwen;Behorend tot de gereformeerde kerken;37.0
541;100;Totaal der klasse of groep;Vrouwen;Roomsch-Katholiek;1432.0
542;100;Totaal der klasse of groep;Vrouwen;Israëliet;7.0
543;100;Totaal der klasse of groep;Vrouwen;Tot een andere kerk. gezindte behorend;32.0
544;100;Totaal der klasse of groep;Vrouwen;Tot geen kerkelijke gezindte behorend;152.0
545;100;Totaal der klasse of groep;Vrouwen;Kerkelijke gezindte onbekend;0.0
546;100;Posities A + B;Totaal mannen en vrouwen;Totaal alle kerkelijke gezindten;1200.0
547;100;Posities A + B;Totaal mannen en vrouwen;Nederduitsch Hervormd;297.0
548;100;Posities A + B;Totaal mannen en vrouwen;Waalsch Hervormd;2.0
549;100;Posities A + B;Totaal mannen en vrouwen;Remonstrant;23.0
550;100;Posities A + B;Totaal mannen en vrouwen;Christelijk Gereformeerd;4.0
551;100;Posities A + B;Totaal mannen en vrouwen;Doopsgezind;14.0
552;100;Posities A + B;Totaal mannen en vrouwen;Evangelisch Luthersch;17.0
553;100;Posities A + B;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;5.0
554;100;Posities A + B;Totaal mannen en vrouwen;Behorend tot de gereformeerde kerken;94.0
555;100;Posities A + B;Totaal mannen en vrouwen;Roomsch-Katholiek;525.0
556;100;Posities A + B;Totaal mannen en vrouwen;Israëliet;6.0
557;100;Posities A + B;Totaal mannen en vrouwen;Tot een andere kerk. gezindte behorend;32.0
558;100;Posities A + B;Totaal mannen en vrouwen;Tot geen kerkelijke gezindte behorend;181.0
559;100;Posities A + B;Totaal mannen en vrouwen;Kerkelijke gezindte onbekend;0.0
560;100;Posities A + B;Mannen;Totaal alle kerkelijke gezindten;1180.0
561;100;Posities A + B;Mannen;Nederduitsch Hervormd;293.0
562;100;Posities A + B;Mannen;Waalsch Hervormd;2.0
563;100;Posities A + B;Mannen;Remonstrant;22.0
564;100;Posities A + B;Mannen;Christelijk Gereformeerd;3.0
565;100;Posities A + B;Mannen;Doopsgezind;14.0
566;100;Posities A + B;Mannen;Evangelisch Luthersch;16.0
567;100;Posities A + B;Mannen;Hersteld Evangelisch Luthersch;5.0
568;100;Posities A + B;Mannen;Behorend tot de gereformeerde kerken;92.0
569;100;Posities A + B;Mannen;Roomsch-Katholiek;518.0
570;100;Posities A + B;Mannen;Israëliet;6.0
571;100;Posities A + B;Mannen;Tot een andere kerk. gezindte behorend;32.0
572;100;Posities A + B;Mannen;Tot geen kerkelijke gezindte behorend;177.0
573;100;Posities A + B;Mannen;Kerkelijke gezindte onbekend;0.0
574;100;Posities A + B;Vrouwen;Totaal alle kerkelijke gezindten;20.0
575;100;Posities A + B;Vrouwen;Nederduitsch Hervormd;4.0
576;100;Posities A + B;Vrouwen;Waalsch Hervormd;0.0
577;100;Posities A + B;Vrouwen;Remonstrant;1.0
578;100;Posities A + B;Vrouwen;Christelijk Gereformeerd;1.0
579;100;Posities A + B;Vrouwen;Doopsgezind;0.0
580;100;Posities A + B;Vrouwen;Evangelisch Luthersch;1.0
581;100;Posities A + B;Vrouwen;Hersteld Evangelisch Luthersch;0.0
582;100;Posities A + B;Vrouwen;Behorend tot de gereformeerde kerken;2.0
583;100;Posities A + B;Vrouwen;Roomsch-Katholiek;7.0
584;100;Posities A + B;Vrouwen;Israëliet;0.0
585;100;Posities A + B;Vrouwen;Tot een andere kerk. gezindte behorend;0.0
586;100;Posities A + B;Vrouwen;Tot geen kerkelijke gezindte behorend;4.0
587;100;Posities A + B;Vrouwen;Kerkelijke gezindte onbekend;0.0
588;101;Totaal der klasse of groep;Totaal mannen en vrouwen;Totaal alle kerkelijke gezindten;17502.0
589;101;Totaal der klasse of groep;Totaal mannen en vrouwen;Nederduitsch Hervormd;6675.0
590;101;Totaal der klasse of groep;Totaal mannen en vrouwen;Waalsch Hervormd;2.0
591;101;Totaal der klasse of groep;Totaal mannen en vrouwen;Remonstrant;10.0
592;101;Totaal der klasse of groep;Totaal mannen en vrouwen;Christelijk Gereformeerd;18.0
593;101;Totaal der klasse of groep;Totaal mannen en vrouwen;Doopsgezind;9.0
594;101;Totaal der klasse of groep;Totaal mannen en vrouwen;Evangelisch Luthersch;14.0
595;101;Totaal der klasse of groep;Totaal mannen en vrouwen;Hersteld Evangelisch Luthersch;0.0
596;101;Totaal der klasse of groep;Totaal mannen en vrouwen;Behorend tot de gereformeerde kerken;412.0
597;101;Totaal der klasse of groep;Totaal mannen en vrouwen;Roomsch-Katholiek;9725.0
598;101;Totaal der klasse of groep;Totaal mannen en vrouwen;Israëliet;2.0
599;101;Totaal der klasse of groep;Totaal mannen en vrouwen;Tot een andere kerk. gezindte behorend;164.0
600;101;Totaal der klasse of groep;Totaal mannen en vrouwen;Tot geen kerkelijke gezindte behorend;471.0
601;101;Totaal der klasse of groep;Totaal mannen en vrouwen;Kerkelijke gezindte onbekend;0.0
602;101;Totaal der klasse of groep;Mannen;Totaal alle kerkelijke gezindten;17427.0
603;101;Totaal der klasse of groep;Mannen;Nederduitsch Hervormd;6638.0
604;101;Totaal der klasse of groep;Mannen;Waalsch Hervormd;2.0
605;101;Totaal der klasse of groep;Mannen;Remonstrant;9.0
606;101;Totaal der klasse of groep;Mannen;Christelijk Gereformeerd;18.0
607;101;Totaal der klasse of groep;Mannen;Doopsgezind;9.0
608;101;Totaal der klasse of groep;Mannen;Evangelisch Luthersch;14.0
609;101;Totaal der klasse of groep;Mannen;Hersteld Evangelisch Luthersch;0.0
610;101;Totaal der klasse of groep;Mannen;Behorend tot de gereformeerde kerken;410.0
611;101;Totaal der klasse of groep;Mannen;Roomsch-Katholiek;9696.0
612;101;Totaal der klasse of groep;Mannen;Israëliet;1.0
613;101;Totaal der klasse of groep;Mannen;Tot een andere kerk. gezindte behorend;163.0
614;101;Totaal der klasse of groep;Mannen;Tot geen kerkelijke gezindte behorend;467.0
615;101;Totaal der klasse of groep;Mannen;Kerkelijke gezindte onbekend;0.0
616;101;Totaal der klasse of groep;Vrouwen;Totaal alle kerkelijke gezindten;75.0
617;101;Totaal der klasse of groep;Vrouwen;Nederduitsch Hervormd;37.0
618;101;Totaal der klasse of groep;Vrouwen;Waalsch Hervormd;0.0
619;101;Totaal der klasse of groep;Vrouwen;Remonstrant;1.0
620;101;Totaal der klasse of groep;Vrouwen;Christelijk Gereformeerd;0.0
621;101;Totaal der klasse of groep;Vrouwen;Doopsgezind;0.0
622;101;Totaal der klasse of groep;Vrouwen;Evangelisch Luthersch;0.0
623;101;Totaal der klasse of groep;Vrouwen;Hersteld Evangelisch Luthersch;0.0
624;101;Totaal der klasse of groep;Vrouwen;Behorend tot de gereformeerde kerken;2.0
625;101;Totaal der klasse of groep;Vrouwen;Roomsch-Katholiek;29.0
626;101;Totaal der klasse of groep;Vrouwen;Israëliet;1.0
627;101;Totaal der klasse of groep;Vrouwen;Tot een andere kerk. gezindte behorend;1.0
628;101;Totaal der klasse of groep;Vrouwen;Tot geen kerkelijke gezindte behorend;4.0
629;101;Totaal der klasse of groep;Vrouwen;Kerkelijke gezindte onbekend;0.0
630;101;Posities A + B;Totaal mannen en vrouwen;Totaal alle kerkelijke gezindten;382.0
631;101;Posities A + B;Totaal mannen en vrouwen;Nederduitsch Hervormd;93.0
632;101;Posities A + B;Totaal mannen en vrouwen;Waalsch Hervormd;1.0
