ID;Geslacht;Onderwijssoort;Migratieachtergrond;Generatie;WoonregioSchoolregio;Regiokenmerken;Perioden;Examenkandidaten_1;Gediplomeerden_2;GediplomeerdenRelatief_3
181;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Woonregio;West-Nederland (LD);2010/'11;17308.0;15327.0;89.0
182;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Woonregio;West-Nederland (LD);2011/'12;17689.0;15443.0;87.0
183;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Woonregio;West-Nederland (LD);2012/'13;17184.0;15746.0;92.0
184;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Woonregio;West-Nederland (LD);2013/'14;17345.0;15447.0;89.0
185;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Woonregio;West-Nederland (LD);2014/'15;17797.0;16434.0;92.0
186;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Woonregio;West-Nederland (LD);2015/'16;17838.0;16305.0;91.0
187;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Woonregio;West-Nederland (LD);2016/'17;18948.0;17253.0;91.0
188;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Woonregio;West-Nederland (LD);2017/'18;19486.0;17853.0;92.0
189;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Woonregio;West-Nederland (LD);2018/'19;19847.0;18051.0;91.0
190;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Woonregio;West-Nederland (LD);2019/'20;20144.0;19942.0;99.0
191;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Woonregio;West-Nederland (LD);2020/'21;20333.0;19077.0;94.0
192;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Woonregio;Zuid-Nederland (LD);2005/'06;7146.0;6716.0;94.0
193;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Woonregio;Zuid-Nederland (LD);2006/'07;7540.0;7041.0;93.0
194;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Woonregio;Zuid-Nederland (LD);2007/'08;7801.0;7298.0;94.0
195;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Woonregio;Zuid-Nederland (LD);2008/'09;8398.0;7748.0;92.0
196;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Woonregio;Zuid-Nederland (LD);2009/'10;7908.0;7114.0;90.0
197;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Woonregio;Zuid-Nederland (LD);2010/'11;8221.0;7371.0;90.0
198;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Woonregio;Zuid-Nederland (LD);2011/'12;8246.0;7223.0;88.0
199;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Woonregio;Zuid-Nederland (LD);2012/'13;7778.0;7242.0;93.0
200;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Woonregio;Zuid-Nederland (LD);2013/'14;7535.0;6845.0;91.0
201;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Woonregio;Zuid-Nederland (LD);2014/'15;7686.0;7125.0;93.0
202;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Woonregio;Zuid-Nederland (LD);2015/'16;7587.0;6872.0;91.0
203;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Woonregio;Zuid-Nederland (LD);2016/'17;7837.0;7128.0;91.0
204;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Woonregio;Zuid-Nederland (LD);2017/'18;7709.0;7032.0;91.0
205;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Woonregio;Zuid-Nederland (LD);2018/'19;7567.0;6900.0;91.0
206;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Woonregio;Zuid-Nederland (LD);2019/'20;7635.0;7559.0;99.0
207;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Woonregio;Zuid-Nederland (LD);2020/'21;7569.0;7159.0;95.0
208;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Woonregio;Niet in te delen (LD);2005/'06;69.0;58.0;84.0
209;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Woonregio;Niet in te delen (LD);2006/'07;78.0;76.0;97.0
210;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Woonregio;Niet in te delen (LD);2007/'08;73.0;63.0;86.0
211;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Woonregio;Niet in te delen (LD);2008/'09;81.0;73.0;90.0
212;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Woonregio;Niet in te delen (LD);2009/'10;115.0;103.0;90.0
213;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Woonregio;Niet in te delen (LD);2010/'11;77.0;69.0;90.0
214;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Woonregio;Niet in te delen (LD);2011/'12;69.0;65.0;94.0
215;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Woonregio;Niet in te delen (LD);2012/'13;75.0;65.0;87.0
216;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Woonregio;Niet in te delen (LD);2013/'14;70.0;58.0;83.0
217;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Woonregio;Niet in te delen (LD);2014/'15;54.0;50.0;93.0
218;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Woonregio;Niet in te delen (LD);2015/'16;67.0;62.0;93.0
219;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Woonregio;Niet in te delen (LD);2016/'17;65.0;58.0;89.0
220;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Woonregio;Niet in te delen (LD);2017/'18;58.0;52.0;90.0
221;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Woonregio;Niet in te delen (LD);2018/'19;71.0;66.0;93.0
222;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Woonregio;Niet in te delen (LD);2019/'20;71.0;69.0;97.0
223;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Woonregio;Niet in te delen (LD);2020/'21;57.0;56.0;98.0
224;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Schoolregio;Nederland;2005/'06;31633.0;29287.0;93.0
225;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Schoolregio;Nederland;2006/'07;32961.0;30331.0;92.0
226;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Schoolregio;Nederland;2007/'08;35150.0;32398.0;92.0
227;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Schoolregio;Nederland;2008/'09;37434.0;34078.0;91.0
228;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Schoolregio;Nederland;2009/'10;35385.0;31572.0;89.0
229;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Schoolregio;Nederland;2010/'11;36763.0;32641.0;89.0
230;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Schoolregio;Nederland;2011/'12;36755.0;32089.0;87.0
231;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Schoolregio;Nederland;2012/'13;35733.0;32842.0;92.0
232;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Schoolregio;Nederland;2013/'14;35450.0;31816.0;90.0
233;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Schoolregio;Nederland;2014/'15;35946.0;33182.0;92.0
234;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Schoolregio;Nederland;2015/'16;35844.0;32677.0;91.0
235;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Schoolregio;Nederland;2016/'17;37899.0;34478.0;91.0
236;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Schoolregio;Nederland;2017/'18;38488.0;35221.0;92.0
237;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Schoolregio;Nederland;2018/'19;38690.0;35094.0;91.0
238;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Schoolregio;Nederland;2019/'20;38871.0;38462.0;99.0
239;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Schoolregio;Nederland;2020/'21;39149.0;36793.0;94.0
240;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Schoolregio;Vier grootste gemeenten (G4);2005/'06;3913.0;3516.0;90.0
241;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Schoolregio;Vier grootste gemeenten (G4);2006/'07;3908.0;3492.0;89.0
242;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Schoolregio;Vier grootste gemeenten (G4);2007/'08;4113.0;3694.0;90.0
243;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Schoolregio;Vier grootste gemeenten (G4);2008/'09;4393.0;3931.0;89.0
244;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Schoolregio;Vier grootste gemeenten (G4);2009/'10;4141.0;3634.0;88.0
245;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Schoolregio;Vier grootste gemeenten (G4);2010/'11;4345.0;3785.0;87.0
246;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Schoolregio;Vier grootste gemeenten (G4);2011/'12;4436.0;3789.0;85.0
247;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Schoolregio;Vier grootste gemeenten (G4);2012/'13;4297.0;3882.0;90.0
248;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Schoolregio;Vier grootste gemeenten (G4);2013/'14;4529.0;3990.0;88.0
249;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Schoolregio;Vier grootste gemeenten (G4);2014/'15;4612.0;4235.0;92.0
250;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Schoolregio;Vier grootste gemeenten (G4);2015/'16;4617.0;4212.0;91.0
251;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Schoolregio;Vier grootste gemeenten (G4);2016/'17;5023.0;4556.0;91.0
252;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Schoolregio;Vier grootste gemeenten (G4);2017/'18;5199.0;4720.0;91.0
253;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Schoolregio;Vier grootste gemeenten (G4);2018/'19;5451.0;4910.0;90.0
254;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Schoolregio;Vier grootste gemeenten (G4);2019/'20;5554.0;5479.0;99.0
255;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Schoolregio;Vier grootste gemeenten (G4);2020/'21;5848.0;5403.0;92.0
256;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Schoolregio;Amsterdam;2005/'06;1294.0;1169.0;90.0
257;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Schoolregio;Amsterdam;2006/'07;1341.0;1184.0;88.0
258;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Schoolregio;Amsterdam;2007/'08;1367.0;1251.0;92.0
259;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Schoolregio;Amsterdam;2008/'09;1427.0;1293.0;91.0
260;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Schoolregio;Amsterdam;2009/'10;1390.0;1239.0;89.0
261;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Schoolregio;Amsterdam;2010/'11;1551.0;1357.0;87.0
262;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Schoolregio;Amsterdam;2011/'12;1582.0;1349.0;85.0
263;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Schoolregio;Amsterdam;2012/'13;1606.0;1437.0;89.0
264;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Schoolregio;Amsterdam;2013/'14;1635.0;1439.0;88.0
265;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Schoolregio;Amsterdam;2014/'15;1777.0;1604.0;90.0
266;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Schoolregio;Amsterdam;2015/'16;1820.0;1635.0;90.0
267;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Schoolregio;Amsterdam;2016/'17;1941.0;1732.0;89.0
268;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Schoolregio;Amsterdam;2017/'18;2025.0;1808.0;89.0
269;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Schoolregio;Amsterdam;2018/'19;2042.0;1815.0;89.0
270;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Schoolregio;Amsterdam;2019/'20;2144.0;2103.0;98.0
271;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Schoolregio;Amsterdam;2020/'21;2178.0;1976.0;91.0
272;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Schoolregio;'s-Gravenhage;2005/'06;828.0;742.0;90.0
273;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Schoolregio;'s-Gravenhage;2006/'07;749.0;661.0;88.0
274;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Schoolregio;'s-Gravenhage;2007/'08;828.0;734.0;89.0
275;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Schoolregio;'s-Gravenhage;2008/'09;972.0;873.0;90.0
276;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Schoolregio;'s-Gravenhage;2009/'10;884.0;777.0;88.0
277;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Schoolregio;'s-Gravenhage;2010/'11;833.0;743.0;89.0
278;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Schoolregio;'s-Gravenhage;2011/'12;934.0;805.0;86.0
279;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Schoolregio;'s-Gravenhage;2012/'13;910.0;834.0;92.0
280;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Schoolregio;'s-Gravenhage;2013/'14;935.0;828.0;89.0
281;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Schoolregio;'s-Gravenhage;2014/'15;966.0;897.0;93.0
282;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Schoolregio;'s-Gravenhage;2015/'16;927.0;848.0;91.0
283;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Schoolregio;'s-Gravenhage;2016/'17;981.0;893.0;91.0
284;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Schoolregio;'s-Gravenhage;2017/'18;1023.0;936.0;91.0
285;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Schoolregio;'s-Gravenhage;2018/'19;1167.0;1051.0;90.0
286;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Schoolregio;'s-Gravenhage;2019/'20;1256.0;1243.0;99.0
287;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Schoolregio;'s-Gravenhage;2020/'21;1202.0;1109.0;92.0
288;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Schoolregio;Rotterdam;2005/'06;1270.0;1124.0;89.0
289;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Schoolregio;Rotterdam;2006/'07;1285.0;1155.0;90.0
290;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Schoolregio;Rotterdam;2007/'08;1360.0;1192.0;88.0
291;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Schoolregio;Rotterdam;2008/'09;1437.0;1239.0;86.0
292;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Schoolregio;Rotterdam;2009/'10;1291.0;1101.0;85.0
293;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Schoolregio;Rotterdam;2010/'11;1311.0;1109.0;85.0
294;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Schoolregio;Rotterdam;2011/'12;1241.0;1045.0;84.0
295;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Schoolregio;Rotterdam;2012/'13;1198.0;1083.0;90.0
296;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Schoolregio;Rotterdam;2013/'14;1222.0;1038.0;85.0
297;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Schoolregio;Rotterdam;2014/'15;1223.0;1126.0;92.0
298;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Schoolregio;Rotterdam;2015/'16;1206.0;1104.0;92.0
299;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Schoolregio;Rotterdam;2016/'17;1325.0;1203.0;91.0
300;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Schoolregio;Rotterdam;2017/'18;1380.0;1261.0;91.0
301;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Schoolregio;Rotterdam;2018/'19;1429.0;1284.0;90.0
302;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Schoolregio;Rotterdam;2019/'20;1367.0;1354.0;99.0
303;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Schoolregio;Rotterdam;2020/'21;1525.0;1422.0;93.0
304;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Schoolregio;Utrecht;2005/'06;521.0;481.0;92.0
305;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Schoolregio;Utrecht;2006/'07;533.0;492.0;92.0
306;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Schoolregio;Utrecht;2007/'08;558.0;517.0;93.0
307;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Schoolregio;Utrecht;2008/'09;557.0;526.0;94.0
308;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Schoolregio;Utrecht;2009/'10;576.0;517.0;90.0
309;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Schoolregio;Utrecht;2010/'11;650.0;576.0;89.0
310;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Schoolregio;Utrecht;2011/'12;679.0;590.0;87.0
311;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Schoolregio;Utrecht;2012/'13;583.0;528.0;91.0
312;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Schoolregio;Utrecht;2013/'14;737.0;685.0;93.0
313;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Schoolregio;Utrecht;2014/'15;646.0;608.0;94.0
314;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Schoolregio;Utrecht;2015/'16;664.0;625.0;94.0
315;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Schoolregio;Utrecht;2016/'17;776.0;728.0;94.0
316;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Schoolregio;Utrecht;2017/'18;771.0;715.0;93.0
317;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Schoolregio;Utrecht;2018/'19;813.0;760.0;93.0
318;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Schoolregio;Utrecht;2019/'20;787.0;779.0;99.0
319;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Schoolregio;Utrecht;2020/'21;943.0;896.0;95.0
320;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Schoolregio;Gemeenten >=100 000 inwoners (excl. G4);2005/'06;8218.0;7610.0;93.0
321;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Schoolregio;Gemeenten >=100 000 inwoners (excl. G4);2006/'07;8688.0;7965.0;92.0
322;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Schoolregio;Gemeenten >=100 000 inwoners (excl. G4);2007/'08;9329.0;8594.0;92.0
323;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Schoolregio;Gemeenten >=100 000 inwoners (excl. G4);2008/'09;9884.0;9004.0;91.0
324;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Schoolregio;Gemeenten >=100 000 inwoners (excl. G4);2009/'10;9353.0;8330.0;89.0
325;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Schoolregio;Gemeenten >=100 000 inwoners (excl. G4);2010/'11;10074.0;8930.0;89.0
326;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Schoolregio;Gemeenten >=100 000 inwoners (excl. G4);2011/'12;9596.0;8432.0;88.0
327;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Schoolregio;Gemeenten >=100 000 inwoners (excl. G4);2012/'13;9677.0;8903.0;92.0
328;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Schoolregio;Gemeenten >=100 000 inwoners (excl. G4);2013/'14;9781.0;8872.0;91.0
329;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Schoolregio;Gemeenten >=100 000 inwoners (excl. G4);2014/'15;10693.0;9900.0;93.0
330;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Schoolregio;Gemeenten >=100 000 inwoners (excl. G4);2015/'16;10941.0;9954.0;91.0
331;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Schoolregio;Gemeenten >=100 000 inwoners (excl. G4);2016/'17;11721.0;10689.0;91.0
332;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Schoolregio;Gemeenten >=100 000 inwoners (excl. G4);2017/'18;11558.0;10609.0;92.0
333;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Schoolregio;Gemeenten >=100 000 inwoners (excl. G4);2018/'19;11945.0;10885.0;91.0
334;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Schoolregio;Gemeenten >=100 000 inwoners (excl. G4);2019/'20;12292.0;12151.0;99.0
335;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Schoolregio;Gemeenten >=100 000 inwoners (excl. G4);2020/'21;12640.0;11886.0;94.0
336;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Schoolregio;Gemeenten < 100 000 inwoners;2005/'06;19502.0;18161.0;93.0
337;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Schoolregio;Gemeenten < 100 000 inwoners;2006/'07;20365.0;18874.0;93.0
338;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Schoolregio;Gemeenten < 100 000 inwoners;2007/'08;21708.0;20110.0;93.0
339;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Schoolregio;Gemeenten < 100 000 inwoners;2008/'09;23157.0;21143.0;91.0
340;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Schoolregio;Gemeenten < 100 000 inwoners;2009/'10;21891.0;19608.0;90.0
341;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Schoolregio;Gemeenten < 100 000 inwoners;2010/'11;22344.0;19926.0;89.0
342;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Schoolregio;Gemeenten < 100 000 inwoners;2011/'12;22723.0;19868.0;87.0
343;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Schoolregio;Gemeenten < 100 000 inwoners;2012/'13;21759.0;20057.0;92.0
344;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Schoolregio;Gemeenten < 100 000 inwoners;2013/'14;21140.0;18954.0;90.0
345;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Schoolregio;Gemeenten < 100 000 inwoners;2014/'15;20641.0;19047.0;92.0
346;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Schoolregio;Gemeenten < 100 000 inwoners;2015/'16;20286.0;18511.0;91.0
347;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Schoolregio;Gemeenten < 100 000 inwoners;2016/'17;21155.0;19233.0;91.0
348;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Schoolregio;Gemeenten < 100 000 inwoners;2017/'18;21731.0;19892.0;92.0
349;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Schoolregio;Gemeenten < 100 000 inwoners;2018/'19;21294.0;19299.0;91.0
350;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Schoolregio;Gemeenten < 100 000 inwoners;2019/'20;21025.0;20832.0;99.0
351;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Schoolregio;Gemeenten < 100 000 inwoners;2020/'21;20661.0;19504.0;94.0
352;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Schoolregio;"Gemeenten; niet in te delen";2005/'06;0.0;0.0;0.0
353;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Schoolregio;"Gemeenten; niet in te delen";2006/'07;0.0;0.0;0.0
354;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Schoolregio;"Gemeenten; niet in te delen";2007/'08;0.0;0.0;0.0
355;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Schoolregio;"Gemeenten; niet in te delen";2008/'09;0.0;0.0;0.0
356;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Schoolregio;"Gemeenten; niet in te delen";2009/'10;0.0;0.0;0.0
357;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Schoolregio;"Gemeenten; niet in te delen";2010/'11;0.0;0.0;0.0
358;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Totaal;Schoolregio;"Gemeenten; niet in te delen";2011/'12;0.0;0.0;0.0
