ID;Geslacht;Arbeidsduur;Persoonskenmerken;PositieInDeWerkkring;Perioden;WerkzameBeroepsbevolking_1;WerkzameBeroepsbevolkingMetInkomen_2;GemiddeldPersoonlijkPrimairInkomen_3;GemiddeldPersoonlijkInkomen_4;GemiddeldGestandaardiseerdInkomen_5;WerkzameBeroepsbevolkingInkOnbekend_6
198;Totaal mannen en vrouwen;Totaal;Totaal personen;Zelfstandige zonder personeel (zzp);2019;1101.0;1034.0;36.4;39.2;39.5;67.0
199;Totaal mannen en vrouwen;Totaal;Totaal personen;Zelfstandige zonder personeel (zzp);2020;1148.0;1060.0;34.4;38.4;39.9;88.0
200;Totaal mannen en vrouwen;Totaal;Totaal personen;Positie in de werkkring onbekend;2011;0.0;0.0;;;;0.0
201;Totaal mannen en vrouwen;Totaal;Totaal personen;Positie in de werkkring onbekend;2012;0.0;0.0;;;;0.0
202;Totaal mannen en vrouwen;Totaal;Totaal personen;Positie in de werkkring onbekend;2013;0.0;0.0;;;;0.0
203;Totaal mannen en vrouwen;Totaal;Totaal personen;Positie in de werkkring onbekend;2014;0.0;0.0;;;;0.0
204;Totaal mannen en vrouwen;Totaal;Totaal personen;Positie in de werkkring onbekend;2015;0.0;0.0;;;;0.0
205;Totaal mannen en vrouwen;Totaal;Totaal personen;Positie in de werkkring onbekend;2016;0.0;0.0;;;;0.0
206;Totaal mannen en vrouwen;Totaal;Totaal personen;Positie in de werkkring onbekend;2017;0.0;0.0;;;;0.0
207;Totaal mannen en vrouwen;Totaal;Totaal personen;Positie in de werkkring onbekend;2018;0.0;0.0;;;;0.0
208;Totaal mannen en vrouwen;Totaal;Totaal personen;Positie in de werkkring onbekend;2019;0.0;0.0;;;;0.0
209;Totaal mannen en vrouwen;Totaal;Totaal personen;Positie in de werkkring onbekend;2020;0.0;0.0;;;;0.0
210;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Totaal;2011;6741.0;6643.0;40.3;35.1;30.0;98.0
211;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Totaal;2012;6754.0;6646.0;40.5;35.3;30.0;108.0
212;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Totaal;2013;6694.0;6513.0;41.6;36.5;30.8;181.0
213;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Totaal;2014;6641.0;6418.0;42.5;37.3;32.6;223.0
214;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Totaal;2015;6692.0;6511.0;42.1;37.6;32.4;181.0
215;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Totaal;2016;6734.0;6484.0;43.1;38.5;34.2;250.0
216;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Totaal;2017;6846.0;6466.0;44.1;39.5;35.3;379.0
217;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Totaal;2018;6910.0;6577.0;45.2;40.0;35.6;333.0
218;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Totaal;2019;7001.0;6653.0;47.0;41.3;38.9;349.0
219;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Totaal;2020;6936.0;6512.0;48.5;42.4;39.8;424.0
220;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Werknemer;2011;5708.0;5627.0;41.0;34.6;29.4;82.0
221;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Werknemer;2012;5712.0;5623.0;41.3;34.8;29.4;89.0
222;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Werknemer;2013;5614.0;5466.0;42.7;36.1;30.3;148.0
223;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Werknemer;2014;5531.0;5346.0;43.6;36.7;31.8;185.0
224;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Werknemer;2015;5554.0;5406.0;43.2;37.3;31.9;148.0
225;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Werknemer;2016;5593.0;5390.0;43.8;37.8;33.4;202.0
226;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Werknemer;2017;5696.0;5381.0;44.7;38.4;34.4;315.0
227;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Werknemer;2018;5756.0;5486.0;45.6;39.0;34.6;270.0
228;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Werknemer;2019;5838.0;5552.0;47.5;40.2;37.5;286.0
229;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Werknemer;2020;5757.0;5412.0;49.7;41.8;38.7;345.0
230;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Werknemer met vaste arbeidsrelatie;2011;4587.0;4532.0;46.7;38.6;30.2;55.0
231;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Werknemer met vaste arbeidsrelatie;2012;4528.0;4468.0;47.3;39.0;30.2;61.0
232;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Werknemer met vaste arbeidsrelatie;2013;4370.0;4264.0;49.4;40.9;31.3;107.0
233;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Werknemer met vaste arbeidsrelatie;2014;4253.0;4116.0;50.9;41.8;32.7;136.0
234;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Werknemer met vaste arbeidsrelatie;2015;4216.0;4107.0;50.7;42.8;33.1;109.0
235;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Werknemer met vaste arbeidsrelatie;2016;4210.0;4065.0;51.6;43.6;34.6;145.0
236;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Werknemer met vaste arbeidsrelatie;2017;4252.0;4030.0;52.8;44.5;35.6;222.0
237;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Werknemer met vaste arbeidsrelatie;2018;4334.0;4142.0;53.6;45.0;35.7;192.0
238;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Werknemer met vaste arbeidsrelatie;2019;4462.0;4260.0;55.4;46.1;38.8;202.0
239;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Werknemer met vaste arbeidsrelatie;2020;4533.0;4279.0;57.0;47.4;39.4;254.0
240;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Werknemer met flexibele arbeidsrelatie;2011;1122.0;1095.0;17.4;17.8;26.0;27.0
241;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Werknemer met flexibele arbeidsrelatie;2012;1183.0;1155.0;18.0;18.4;26.3;28.0
242;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Werknemer met flexibele arbeidsrelatie;2013;1243.0;1202.0;18.8;19.2;26.9;41.0
243;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Werknemer met flexibele arbeidsrelatie;2014;1278.0;1229.0;19.2;19.6;28.6;49.0
244;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Werknemer met flexibele arbeidsrelatie;2015;1339.0;1299.0;19.5;19.7;28.1;39.0
245;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Werknemer met flexibele arbeidsrelatie;2016;1383.0;1325.0;20.0;19.9;29.5;58.0
246;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Werknemer met flexibele arbeidsrelatie;2017;1444.0;1351.0;20.7;20.3;30.6;93.0
247;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Werknemer met flexibele arbeidsrelatie;2018;1422.0;1344.0;21.1;20.4;31.3;78.0
248;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Werknemer met flexibele arbeidsrelatie;2019;1375.0;1291.0;21.6;20.8;33.2;84.0
249;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Werknemer met flexibele arbeidsrelatie;2020;1224.0;1133.0;22.3;21.0;36.1;91.0
250;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Werknemer tijdelijk, uitzicht op vast;2011;194.0;190.0;32.7;28.8;26.9;4.0
251;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Werknemer tijdelijk, uitzicht op vast;2012;189.0;185.0;34.1;29.8;27.2;3.0
252;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Werknemer tijdelijk, uitzicht op vast;2013;181.0;175.0;35.1;30.6;28.2;5.0
253;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Werknemer tijdelijk, uitzicht op vast;2014;179.0;174.0;36.9;32.1;29.4;6.0
254;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Werknemer tijdelijk, uitzicht op vast;2015;202.0;197.0;36.5;32.0;29.8;5.0
255;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Werknemer tijdelijk, uitzicht op vast;2016;227.0;219.0;37.2;32.7;31.3;8.0
256;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Werknemer tijdelijk, uitzicht op vast;2017;266.0;251.0;37.4;32.9;32.1;16.0
257;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Werknemer tijdelijk, uitzicht op vast;2018;285.0;273.0;37.5;32.6;32.2;12.0
258;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Werknemer tijdelijk, uitzicht op vast;2019;283.0;270.0;38.6;33.2;33.6;13.0
259;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Werknemer tijdelijk, uitzicht op vast;2020;255.0;238.0;41.0;34.6;35.8;16.0
260;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Werknemer tijdelijk >= 1 jaar;2011;100.0;98.0;27.6;24.8;27.0;2.0
261;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Werknemer tijdelijk >= 1 jaar;2012;120.0;118.0;28.5;25.4;27.6;2.0
262;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Werknemer tijdelijk >= 1 jaar;2013;147.0;144.0;30.6;27.5;28.6;3.0
263;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Werknemer tijdelijk >= 1 jaar;2014;151.0;145.0;29.8;27.2;29.6;6.0
264;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Werknemer tijdelijk >= 1 jaar;2015;145.0;141.0;29.3;26.5;29.7;4.0
265;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Werknemer tijdelijk >= 1 jaar;2016;138.0;133.0;30.3;27.4;31.1;5.0
266;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Werknemer tijdelijk >= 1 jaar;2017;132.0;123.0;31.0;27.7;32.0;9.0
267;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Werknemer tijdelijk >= 1 jaar;2018;124.0;118.0;31.0;27.9;32.7;6.0
268;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Werknemer tijdelijk >= 1 jaar;2019;109.0;103.0;32.0;28.2;33.7;6.0
269;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Werknemer tijdelijk >= 1 jaar;2020;108.0;100.0;34.2;30.3;35.5;8.0
270;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Werknemer tijdelijk < 1 jaar;2011;120.0;117.0;16.1;17.1;25.4;3.0
271;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Werknemer tijdelijk < 1 jaar;2012;129.0;126.0;15.8;16.6;26.0;3.0
272;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Werknemer tijdelijk < 1 jaar;2013;124.0;120.0;16.6;17.4;25.9;4.0
273;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Werknemer tijdelijk < 1 jaar;2014;126.0;121.0;18.2;19.2;27.9;4.0
274;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Werknemer tijdelijk < 1 jaar;2015;130.0;125.0;17.6;18.4;27.1;4.0
275;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Werknemer tijdelijk < 1 jaar;2016;136.0;129.0;17.3;18.0;28.7;7.0
276;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Werknemer tijdelijk < 1 jaar;2017;149.0;141.0;18.6;19.0;29.1;8.0
277;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Werknemer tijdelijk < 1 jaar;2018;135.0;129.0;17.7;17.7;29.8;7.0
278;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Werknemer tijdelijk < 1 jaar;2019;130.0;123.0;17.9;18.2;30.6;7.0
279;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Werknemer tijdelijk < 1 jaar;2020;111.0;103.0;19.5;19.4;33.7;8.0
280;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Oproep/-invalkracht;2011;353.0;344.0;8.3;10.7;26.1;10.0
281;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Oproep/-invalkracht;2012;364.0;355.0;8.1;10.9;26.1;9.0
282;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Oproep/-invalkracht;2013;396.0;383.0;8.8;11.1;26.8;13.0
283;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Oproep/-invalkracht;2014;411.0;396.0;8.7;11.2;29.2;15.0
284;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Oproep/-invalkracht;2015;429.0;415.0;9.2;11.4;28.0;14.0
285;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Oproep/-invalkracht;2016;417.0;399.0;9.0;11.0;29.7;18.0
286;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Oproep/-invalkracht;2017;419.0;393.0;9.3;10.9;31.1;26.0
287;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Oproep/-invalkracht;2018;407.0;382.0;9.2;10.8;32.3;25.0
288;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Oproep/-invalkracht;2019;411.0;384.0;9.2;10.8;35.2;27.0
289;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Oproep/-invalkracht;2020;387.0;358.0;9.1;10.1;39.8;30.0
290;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Uitzendkracht;2011;137.0;134.0;19.2;20.3;23.7;3.0
291;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Uitzendkracht;2012;136.0;133.0;20.4;21.6;24.1;3.0
292;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Uitzendkracht;2013;141.0;137.0;20.5;22.0;23.5;4.0
293;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Uitzendkracht;2014;156.0;150.0;23.7;24.3;25.4;6.0
294;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Uitzendkracht;2015;171.0;167.0;24.2;24.6;25.7;4.0
295;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Uitzendkracht;2016;183.0;177.0;24.9;24.4;26.8;6.0
296;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Uitzendkracht;2017;179.0;168.0;26.0;25.4;28.4;11.0
297;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Uitzendkracht;2018;176.0;169.0;26.7;25.9;28.4;7.0
298;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Uitzendkracht;2019;163.0;155.0;27.2;26.0;29.6;8.0
299;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Uitzendkracht;2020;127.0;118.0;28.7;27.0;31.4;9.0
300;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Werknemer vast, geen vaste uren;2011;88.0;86.0;17.7;18.6;27.8;2.0
301;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Werknemer vast, geen vaste uren;2012;93.0;90.0;19.7;20.0;27.4;3.0
302;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Werknemer vast, geen vaste uren;2013;102.0;98.0;24.6;24.6;29.5;4.0
303;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Werknemer vast, geen vaste uren;2014;98.0;93.0;22.0;22.9;30.1;5.0
304;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Werknemer vast, geen vaste uren;2015;103.0;100.0;21.7;23.4;29.2;3.0
305;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Werknemer vast, geen vaste uren;2016;103.0;98.0;21.2;21.8;29.2;5.0
306;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Werknemer vast, geen vaste uren;2017;107.0;99.0;21.4;22.4;30.9;8.0
307;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Werknemer vast, geen vaste uren;2018;112.0;104.0;21.4;21.4;31.5;8.0
308;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Werknemer vast, geen vaste uren;2019;110.0;102.0;22.5;22.5;33.2;8.0
309;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Werknemer vast, geen vaste uren;2020;87.0;80.0;21.1;21.3;34.5;7.0
310;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Werknemer tijdelijk, geen vaste uren;2011;130.0;127.0;10.2;12.8;25.7;3.0
311;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Werknemer tijdelijk, geen vaste uren;2012;152.0;148.0;11.4;14.1;25.9;5.0
312;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Werknemer tijdelijk, geen vaste uren;2013;152.0;145.0;10.6;13.6;26.3;7.0
313;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Werknemer tijdelijk, geen vaste uren;2014;157.0;150.0;10.5;13.4;28.0;7.0
314;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Werknemer tijdelijk, geen vaste uren;2015;159.0;154.0;11.1;13.4;27.1;5.0
315;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Werknemer tijdelijk, geen vaste uren;2016;179.0;170.0;11.5;14.1;28.8;9.0
316;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Werknemer tijdelijk, geen vaste uren;2017;192.0;177.0;11.3;13.7;29.6;15.0
317;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Werknemer tijdelijk, geen vaste uren;2018;183.0;170.0;11.7;13.3;30.3;13.0
318;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Werknemer tijdelijk, geen vaste uren;2019;169.0;155.0;12.5;14.6;32.9;14.0
319;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Werknemer tijdelijk, geen vaste uren;2020;149.0;136.0;12.6;14.4;34.5;13.0
320;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Zelfstandige;2011;1033.0;1016.0;36.6;38.2;33.2;16.0
321;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Zelfstandige;2012;1042.0;1023.0;36.1;37.9;33.3;19.0
322;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Zelfstandige;2013;1081.0;1047.0;36.2;38.7;33.3;34.0
323;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Zelfstandige;2014;1110.0;1072.0;37.1;40.0;36.9;38.0
324;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Zelfstandige;2015;1137.0;1105.0;36.8;39.3;34.5;32.0
325;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Zelfstandige;2016;1141.0;1093.0;39.7;42.1;38.1;48.0
326;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Zelfstandige;2017;1150.0;1085.0;41.3;45.0;39.7;64.0
327;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Zelfstandige;2018;1154.0;1091.0;43.0;44.9;40.2;63.0
328;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Zelfstandige;2019;1163.0;1101.0;44.6;46.4;46.1;62.0
329;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Zelfstandige;2020;1179.0;1099.0;42.4;45.5;45.3;79.0
330;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Ondernemer;2011;927.0;913.0;37.9;39.2;33.3;14.0
331;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Ondernemer;2012;942.0;926.0;37.2;38.8;33.3;17.0
332;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Ondernemer;2013;956.0;927.0;38.1;40.3;33.5;29.0
333;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Ondernemer;2014;992.0;959.0;39.0;41.5;37.4;33.0
334;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Ondernemer;2015;1011.0;983.0;39.0;41.2;35.0;29.0
335;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Ondernemer;2016;1024.0;982.0;41.9;43.9;38.5;42.0
336;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Ondernemer;2017;1050.0;992.0;43.2;46.6;40.1;58.0
337;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Ondernemer;2018;1048.0;991.0;44.8;46.5;40.6;57.0
338;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Ondernemer;2019;1053.0;998.0;46.4;47.9;46.8;56.0
339;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Ondernemer;2020;1067.0;996.0;43.9;46.8;46.0;72.0
340;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Ondernemer zonder personeel;2011;656.0;647.0;29.6;32.4;30.6;9.0
341;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Ondernemer zonder personeel;2012;673.0;661.0;29.6;32.6;30.8;12.0
342;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Ondernemer zonder personeel;2013;685.0;664.0;29.6;33.2;31.2;21.0
343;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Ondernemer zonder personeel;2014;721.0;698.0;30.5;34.7;33.8;23.0
344;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Ondernemer zonder personeel;2015;747.0;725.0;31.3;34.7;32.9;22.0
345;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Ondernemer zonder personeel;2016;743.0;714.0;33.6;36.9;35.4;29.0
346;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Ondernemer zonder personeel;2017;764.0;724.0;35.6;39.4;37.4;40.0
347;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Ondernemer zonder personeel;2018;762.0;720.0;36.4;39.3;37.2;42.0
348;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Ondernemer zonder personeel;2019;767.0;726.0;38.3;41.1;40.9;41.0
349;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Ondernemer zonder personeel;2020;781.0;730.0;36.1;40.2;41.1;51.0
350;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Zzp-eigen arbeid;2011;;;;;;
351;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Zzp-eigen arbeid;2012;571.0;561.0;30.8;34.4;31.7;10.0
352;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Zzp-eigen arbeid;2013;607.0;590.0;29.9;34.2;31.7;18.0
353;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Zzp-eigen arbeid;2014;619.0;598.0;31.3;36.3;34.3;22.0
354;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Zzp-eigen arbeid;2015;646.0;625.0;31.5;35.2;33.1;21.0
355;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Zzp-eigen arbeid;2016;646.0;621.0;32.7;36.9;35.3;25.0
356;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Zzp-eigen arbeid;2017;648.0;613.0;34.3;38.9;36.7;35.0
357;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Zzp-eigen arbeid;2018;668.0;631.0;36.7;39.9;37.8;38.0
358;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Zzp-eigen arbeid;2019;677.0;640.0;38.3;41.4;40.7;37.0
359;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Zzp-eigen arbeid;2020;693.0;646.0;36.6;40.9;41.2;47.0
360;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Zzp-producten;2011;;;;;;
361;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Zzp-producten;2012;161.0;158.0;23.0;25.4;28.2;3.0
362;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Zzp-producten;2013;166.0;160.0;23.8;26.8;29.4;7.0
363;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Zzp-producten;2014;185.0;179.0;23.8;27.6;31.6;6.0
364;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Zzp-producten;2015;193.0;189.0;25.3;28.9;31.3;4.0
365;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Zzp-producten;2016;186.0;179.0;29.5;32.3;35.2;7.0
366;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Zzp-producten;2017;193.0;184.0;33.8;37.3;38.4;10.0
367;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Zzp-producten;2018;176.0;167.0;30.4;33.5;34.3;9.0
368;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Zzp-producten;2019;172.0;163.0;33.9;36.8;40.3;9.0
369;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Zzp-producten;2020;173.0;164.0;30.3;34.5;38.8;10.0
370;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Meewerkend gezinslid;2011;45.0;44.0;24.4;24.5;32.8;1.0
371;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Meewerkend gezinslid;2012;40.0;39.0;28.6;27.8;33.9;1.0
372;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Meewerkend gezinslid;2013;36.0;35.0;22.7;22.6;32.4;1.0
373;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Meewerkend gezinslid;2014;34.0;33.0;19.0;19.4;33.5;1.0
374;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Meewerkend gezinslid;2015;34.0;34.0;16.2;18.3;29.2;1.0
375;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Meewerkend gezinslid;2016;28.0;26.0;22.5;24.1;36.9;2.0
376;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Meewerkend gezinslid;2017;22.0;21.0;23.6;23.2;39.1;1.0
