ID;Geslacht;Leeftijden;TypeZorg;Stedelijkheid;Perioden;AantalInVerslagjaar_1;PercentageInVerslagjaar_2;TotaalUrenInVerslagjaar_3;GemiddeldPerPersoonInVerslagjaar_4;GemiddeldInBevolkingInVerslagjaar_5
220;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;5;Zeer sterk stedelijk;2007;4600;0.2;609;133;0.26
221;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;5;Zeer sterk stedelijk;2008;3090;0.13;421;136;0.18
222;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;5;Zeer sterk stedelijk;2009;2410;0.1;347;144;0.14
223;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;5;Zeer sterk stedelijk;2010;2110;0.08;333;158;0.13
224;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;5;Sterk stedelijk;2004;5520;0.19;651;118;0.22
225;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;5;Sterk stedelijk;2005;6735;0.22;862;128;0.29
226;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;5;Sterk stedelijk;2006;7740;0.25;1050;136;0.34
227;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;5;Sterk stedelijk;2007;6135;0.17;865;141;0.24
228;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;5;Sterk stedelijk;2008;4485;0.12;635;141;0.17
229;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;5;Sterk stedelijk;2009;3515;0.1;522;148;0.14
230;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;5;Sterk stedelijk;2010;2890;0.08;449;155;0.12
231;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;5;Matig stedelijk;2004;3515;0.15;420;119;0.17
232;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;5;Matig stedelijk;2005;4390;0.18;553;126;0.23
233;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;5;Matig stedelijk;2006;4725;0.19;641;136;0.26
234;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;5;Matig stedelijk;2007;3915;0.15;581;148;0.23
235;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;5;Matig stedelijk;2008;2645;0.11;398;151;0.16
236;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;5;Matig stedelijk;2009;2060;0.08;318;155;0.13
237;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;5;Matig stedelijk;2010;1780;0.07;277;156;0.11
238;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;5;Weinig stedelijk;2004;3725;0.15;501;134;0.21
239;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;5;Weinig stedelijk;2005;4170;0.17;540;129;0.22
240;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;5;Weinig stedelijk;2006;4420;0.18;609;138;0.25
241;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;5;Weinig stedelijk;2007;3865;0.14;580;150;0.21
242;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;5;Weinig stedelijk;2008;2810;0.1;439;156;0.16
243;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;5;Weinig stedelijk;2009;2325;0.08;366;158;0.13
244;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;5;Weinig stedelijk;2010;2115;0.07;330;156;0.12
245;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;5;Niet stedelijk;2004;3280;0.14;463;141;0.19
246;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;5;Niet stedelijk;2005;3480;0.14;470;135;0.19
247;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;5;Niet stedelijk;2006;3770;0.16;534;142;0.22
248;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;5;Niet stedelijk;2007;2280;0.15;348;153;0.22
249;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;5;Niet stedelijk;2008;1615;0.1;244;151;0.16
250;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;5;Niet stedelijk;2009;1280;0.08;197;154;0.13
251;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;5;Niet stedelijk;2010;1100;0.07;167;152;0.11
252;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;6;Totaal stedelijkheid;2004;66680;0.52;8566;128;0.67
253;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;6;Totaal stedelijkheid;2005;66165;0.52;6914;104;0.54
254;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;6;Totaal stedelijkheid;2006;66135;0.52;7230;109;0.56
255;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;6;Totaal stedelijkheid;2007;76455;0.6;9461;124;0.74
256;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;6;Totaal stedelijkheid;2008;73190;0.56;9279;127;0.72
257;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;6;Totaal stedelijkheid;2009;67345;0.52;8685;129;0.67
258;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;6;Totaal stedelijkheid;2010;67080;0.51;8911;133;0.68
259;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;6;Zeer sterk stedelijk;2004;11765;0.47;1363;116;0.55
260;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;6;Zeer sterk stedelijk;2005;11095;0.45;1139;103;0.46
261;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;6;Zeer sterk stedelijk;2006;11135;0.45;1165;105;0.47
262;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;6;Zeer sterk stedelijk;2007;11675;0.51;1365;117;0.59
263;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;6;Zeer sterk stedelijk;2008;11105;0.47;1450;131;0.62
264;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;6;Zeer sterk stedelijk;2009;9680;0.38;1303;135;0.52
265;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;6;Zeer sterk stedelijk;2010;9450;0.37;1325;140;0.51
266;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;6;Sterk stedelijk;2004;16570;0.56;2048;124;0.69
267;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;6;Sterk stedelijk;2005;15905;0.53;1626;102;0.54
268;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;6;Sterk stedelijk;2006;15980;0.52;1720;108;0.56
269;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;6;Sterk stedelijk;2007;20800;0.57;2432;117;0.67
270;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;6;Sterk stedelijk;2008;20655;0.55;2424;117;0.64
271;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;6;Sterk stedelijk;2009;18710;0.51;2261;121;0.61
272;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;6;Sterk stedelijk;2010;18165;0.49;2254;124;0.61
273;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;6;Matig stedelijk;2004;11750;0.49;1554;132;0.64
274;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;6;Matig stedelijk;2005;11925;0.49;1258;106;0.51
275;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;6;Matig stedelijk;2006;12105;0.49;1243;103;0.51
276;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;6;Matig stedelijk;2007;14755;0.58;1882;128;0.74
277;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;6;Matig stedelijk;2008;13960;0.56;1796;129;0.72
278;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;6;Matig stedelijk;2009;13245;0.53;1713;129;0.69
279;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;6;Matig stedelijk;2010;13305;0.52;1740;131;0.68
280;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;6;Weinig stedelijk;2004;12695;0.52;1683;133;0.69
281;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;6;Weinig stedelijk;2005;12615;0.52;1271;101;0.53
282;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;6;Weinig stedelijk;2006;12655;0.52;1421;112;0.58
283;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;6;Weinig stedelijk;2007;18250;0.66;2238;123;0.81
284;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;6;Weinig stedelijk;2008;17385;0.62;2189;126;0.78
285;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;6;Weinig stedelijk;2009;16110;0.58;2103;131;0.75
286;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;6;Weinig stedelijk;2010;16915;0.6;2290;135;0.81
287;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;6;Niet stedelijk;2004;13900;0.57;1919;138;0.79
288;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;6;Niet stedelijk;2005;14630;0.6;1620;111;0.67
289;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;6;Niet stedelijk;2006;14260;0.6;1682;118;0.71
290;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;6;Niet stedelijk;2007;10975;0.7;1544;141;0.99
291;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;6;Niet stedelijk;2008;10085;0.65;1421;141;0.92
292;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;6;Niet stedelijk;2009;9600;0.61;1305;136;0.83
293;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;6;Niet stedelijk;2010;9250;0.62;1303;141;0.87
294;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;7;Totaal stedelijkheid;2004;126725;0.99;36207;286;2.84
295;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;7;Totaal stedelijkheid;2005;130350;1.02;39342;302;3.08
296;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;7;Totaal stedelijkheid;2006;131845;1.03;42317;321;3.3
297;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;7;Totaal stedelijkheid;2007;113325;0.88;38181;337;2.98
298;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;7;Totaal stedelijkheid;2008;93680;0.72;32270;344;2.49
299;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;7;Totaal stedelijkheid;2009;78340;0.6;27681;353;2.12
300;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;7;Totaal stedelijkheid;2010;70260;0.53;25094;357;1.91
301;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;7;Zeer sterk stedelijk;2004;29770;1.19;8505;286;3.41
302;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;7;Zeer sterk stedelijk;2005;27700;1.12;8446;305;3.4
303;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;7;Zeer sterk stedelijk;2006;28155;1.14;8932;317;3.61
304;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;7;Zeer sterk stedelijk;2007;22210;0.96;7426;334;3.22
305;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;7;Zeer sterk stedelijk;2008;17360;0.74;5987;345;2.56
306;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;7;Zeer sterk stedelijk;2009;13905;0.55;4967;357;1.97
307;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;7;Zeer sterk stedelijk;2010;12050;0.47;4481;372;1.74
308;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;7;Sterk stedelijk;2004;34090;1.15;9466;278;3.19
309;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;7;Sterk stedelijk;2005;34905;1.16;10387;298;3.44
310;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;7;Sterk stedelijk;2006;35875;1.17;11382;317;3.71
311;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;7;Sterk stedelijk;2007;32525;0.89;10560;325;2.89
312;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;7;Sterk stedelijk;2008;27735;0.74;9143;330;2.43
313;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;7;Sterk stedelijk;2009;22840;0.62;7689;337;2.09
314;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;7;Sterk stedelijk;2010;20190;0.55;6839;339;1.86
315;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;7;Matig stedelijk;2004;21940;0.91;6157;281;2.55
316;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;7;Matig stedelijk;2005;23220;0.95;6889;297;2.82
317;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;7;Matig stedelijk;2006;23780;0.97;7465;314;3.05
318;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;7;Matig stedelijk;2007;20845;0.82;7075;339;2.77
319;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;7;Matig stedelijk;2008;17195;0.69;5948;346;2.37
320;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;7;Matig stedelijk;2009;14595;0.59;5201;356;2.09
321;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;7;Matig stedelijk;2010;13825;0.54;4958;359;1.95
322;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;7;Weinig stedelijk;2004;21435;0.88;6334;295;2.6
323;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;7;Weinig stedelijk;2005;23110;0.96;7059;305;2.93
324;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;7;Weinig stedelijk;2006;23410;0.96;7702;329;3.17
325;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;7;Weinig stedelijk;2007;23755;0.86;8077;340;2.93
326;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;7;Weinig stedelijk;2008;19915;0.71;6963;350;2.49
327;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;7;Weinig stedelijk;2009;16775;0.6;6047;360;2.16
328;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;7;Weinig stedelijk;2010;15340;0.54;5554;362;1.96
329;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;7;Niet stedelijk;2004;19490;0.8;5745;295;2.37
330;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;7;Niet stedelijk;2005;21415;0.88;6561;306;2.71
331;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;7;Niet stedelijk;2006;20620;0.87;6835;331;2.87
332;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;7;Niet stedelijk;2007;13990;0.89;5043;360;3.22
333;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;7;Niet stedelijk;2008;11480;0.74;4228;368;2.74
334;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;7;Niet stedelijk;2009;10220;0.65;3778;370;2.42
335;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;7;Niet stedelijk;2010;8855;0.59;3261;368;2.18
336;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;8;Totaal stedelijkheid;2004;435375;3.42;39821;91;3.12
337;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;8;Totaal stedelijkheid;2005;440985;3.45;50043;113;3.91
338;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;8;Totaal stedelijkheid;2006;449770;3.51;53505;119;4.18
339;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;8;Totaal stedelijkheid;2007;430680;3.36;52780;123;4.11
340;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;8;Totaal stedelijkheid;2008;429290;3.31;53228;124;4.11
341;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;8;Totaal stedelijkheid;2009;431560;3.31;55423;128;4.25
342;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;8;Totaal stedelijkheid;2010;429925;3.27;56335;131;4.29
343;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;8;Zeer sterk stedelijk;2004;97455;3.91;8772;90;3.52
344;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;8;Zeer sterk stedelijk;2005;96385;3.88;10986;114;4.43
345;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;8;Zeer sterk stedelijk;2006;98010;3.96;11523;118;4.65
346;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;8;Zeer sterk stedelijk;2007;82760;3.59;9806;118;4.25
347;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;8;Zeer sterk stedelijk;2008;79080;3.38;9331;118;3.99
348;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;8;Zeer sterk stedelijk;2009;84320;3.34;10109;120;4.0
349;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;8;Zeer sterk stedelijk;2010;83400;3.23;10412;125;4.03
350;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;8;Sterk stedelijk;2004;119860;4.04;10766;90;3.63
351;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;8;Sterk stedelijk;2005;123115;4.08;13667;111;4.53
352;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;8;Sterk stedelijk;2006;127085;4.14;14831;117;4.83
353;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;8;Sterk stedelijk;2007;127830;3.5;15150;119;4.15
354;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;8;Sterk stedelijk;2008;129635;3.45;15580;120;4.14
355;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;8;Sterk stedelijk;2009;126725;3.44;15857;125;4.31
356;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;8;Sterk stedelijk;2010;125140;3.4;16059;128;4.37
357;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;8;Matig stedelijk;2004;78485;3.25;7087;90;2.93
358;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;8;Matig stedelijk;2005;79910;3.27;8876;111;3.63
359;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;8;Matig stedelijk;2006;81765;3.34;9540;117;3.89
360;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;8;Matig stedelijk;2007;84305;3.3;10377;123;4.06
361;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;8;Matig stedelijk;2008;83125;3.32;10359;125;4.14
362;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;8;Matig stedelijk;2009;81935;3.3;10629;130;4.28
363;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;8;Matig stedelijk;2010;83930;3.3;10992;131;4.32
364;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;8;Weinig stedelijk;2004;74455;3.05;6922;93;2.84
365;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;8;Weinig stedelijk;2005;75240;3.12;8678;115;3.6
366;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;8;Weinig stedelijk;2006;77150;3.17;9400;122;3.86
367;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;8;Weinig stedelijk;2007;86240;3.13;11025;128;4.01
368;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;8;Weinig stedelijk;2008;88040;3.14;11459;130;4.09
369;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;8;Weinig stedelijk;2009;88470;3.17;12027;136;4.3
370;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;8;Weinig stedelijk;2010;89185;3.14;12278;138;4.33
371;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;8;Niet stedelijk;2004;65115;2.68;6275;96;2.58
372;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;8;Niet stedelijk;2005;66340;2.74;7836;118;3.23
373;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;8;Niet stedelijk;2006;65760;2.76;8212;125;3.45
374;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;8;Niet stedelijk;2007;49545;3.17;6423;130;4.1
375;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;8;Niet stedelijk;2008;49410;3.2;6500;132;4.21
376;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;8;Niet stedelijk;2009;50115;3.2;6801;136;4.35
377;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;8;Niet stedelijk;2010;48265;3.22;6594;137;4.4
378;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;9;Totaal stedelijkheid;2004;352300;2.76;37384;106;2.93
379;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;9;Totaal stedelijkheid;2005;292615;2.29;29519;101;2.31
380;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;9;Totaal stedelijkheid;2006;286560;2.24;30193;105;2.36
381;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;9;Totaal stedelijkheid;2007;297320;2.32;32025;108;2.5
382;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;9;Totaal stedelijkheid;2008;315425;2.43;35373;112;2.73
383;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;9;Totaal stedelijkheid;2009;324560;2.49;37348;115;2.86
384;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;9;Totaal stedelijkheid;2010;339430;2.58;39431;116;3.0
385;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;9;Zeer sterk stedelijk;2004;78420;3.14;7095;90;2.84
386;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;9;Zeer sterk stedelijk;2005;58805;2.37;5050;86;2.04
387;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;9;Zeer sterk stedelijk;2006;55170;2.23;5212;94;2.1
388;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;9;Zeer sterk stedelijk;2007;48785;2.12;4958;102;2.15
389;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;9;Zeer sterk stedelijk;2008;49475;2.11;5565;112;2.38
390;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;9;Zeer sterk stedelijk;2009;52365;2.07;5992;114;2.37
391;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;9;Zeer sterk stedelijk;2010;54425;2.11;6608;121;2.56
392;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;9;Sterk stedelijk;2004;91790;3.1;8839;96;2.98
393;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;9;Sterk stedelijk;2005;76705;2.54;7272;95;2.41
394;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;9;Sterk stedelijk;2006;75745;2.47;7613;101;2.48
395;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;9;Sterk stedelijk;2007;82920;2.27;7934;96;2.17
396;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;9;Sterk stedelijk;2008;89590;2.38;9000;100;2.39
397;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;9;Sterk stedelijk;2009;89450;2.43;9385;105;2.55
398;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;9;Sterk stedelijk;2010;92240;2.51;9885;107;2.69
399;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;9;Matig stedelijk;2004;61665;2.55;6871;111;2.84
400;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;9;Matig stedelijk;2005;52090;2.13;5663;109;2.31
401;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;9;Matig stedelijk;2006;52200;2.13;5555;106;2.27
402;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;9;Matig stedelijk;2007;58375;2.29;6374;109;2.5
403;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;9;Matig stedelijk;2008;61180;2.44;6968;114;2.78
404;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;9;Matig stedelijk;2009;63435;2.55;7380;116;2.97
405;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;9;Matig stedelijk;2010;67440;2.65;7800;116;3.07
406;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;9;Weinig stedelijk;2004;62200;2.55;7051;113;2.89
407;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;9;Weinig stedelijk;2005;52755;2.19;5353;101;2.22
408;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;9;Weinig stedelijk;2006;52820;2.17;5650;107;2.32
409;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;9;Weinig stedelijk;2007;67075;2.44;7173;107;2.61
410;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;9;Weinig stedelijk;2008;72860;2.6;8117;111;2.9
411;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;9;Weinig stedelijk;2009;75060;2.69;8673;116;3.1
412;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;9;Weinig stedelijk;2010;81105;2.86;9404;116;3.31
413;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;9;Niet stedelijk;2004;58230;2.4;7528;129;3.1
414;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;9;Niet stedelijk;2005;52260;2.16;6181;118;2.55
415;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;9;Niet stedelijk;2006;50625;2.13;6162;122;2.59
416;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;9;Niet stedelijk;2007;40170;2.57;5585;139;3.57
417;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;9;Niet stedelijk;2008;42325;2.74;5724;135;3.7
418;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;9;Niet stedelijk;2009;44250;2.83;5917;134;3.78
419;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;9;Niet stedelijk;2010;44225;2.95;5734;130;3.83
420;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Totaal verpleging;Totaal stedelijkheid;2004;279410;2.19;12310;44;0.97
421;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Totaal verpleging;Totaal stedelijkheid;2005;280030;2.19;10931;39;0.86
422;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Totaal verpleging;Totaal stedelijkheid;2006;284725;2.22;11333;40;0.88
423;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Totaal verpleging;Totaal stedelijkheid;2007;265615;2.07;10475;39;0.82
424;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Totaal verpleging;Totaal stedelijkheid;2008;231525;1.79;7846;34;0.61
425;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Totaal verpleging;Totaal stedelijkheid;2009;198475;1.52;6423;32;0.49
426;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Totaal verpleging;Totaal stedelijkheid;2010;184745;1.41;5960;32;0.45
427;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Totaal verpleging;Zeer sterk stedelijk;2004;54865;2.2;2420;44;0.97
428;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Totaal verpleging;Zeer sterk stedelijk;2005;54510;2.2;2345;43;0.95
429;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Totaal verpleging;Zeer sterk stedelijk;2006;55380;2.24;2326;42;0.94
430;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Totaal verpleging;Zeer sterk stedelijk;2007;46265;2.01;1948;42;0.84
431;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Totaal verpleging;Zeer sterk stedelijk;2008;38485;1.64;1391;36;0.59
432;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Totaal verpleging;Zeer sterk stedelijk;2009;31975;1.27;1145;36;0.45
433;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Totaal verpleging;Zeer sterk stedelijk;2010;28925;1.12;1073;37;0.42
434;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Totaal verpleging;Sterk stedelijk;2004;71545;2.41;3165;44;1.07
435;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Totaal verpleging;Sterk stedelijk;2005;71825;2.38;2794;39;0.93
436;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Totaal verpleging;Sterk stedelijk;2006;74385;2.42;2964;40;0.97
