ID;LandVanUiteindelijkeZeggenschap;BedrijfstakkenBranchesSBI2008;Bedrijfsgrootte;Perioden;Patentaanvragers_1;Patentaanvragen_2;AanvragersMetSamenwerkingBuitenland_3;AanvragenMetSamenwerkingBuitenland_4;Patentaanvragers_5;Patentaanvragen_6;AanvragersMetSamenwerkingBuitenland_7;AanvragenMetSamenwerkingBuitenland_8
191;Totaal binnen- en buitenland;01 Landbouw;0 tot 50 werkzame personen;2015;5.0;5.0;0.0;0.0;15.0;15.0;0.0;0.0
192;Totaal binnen- en buitenland;01 Landbouw;0 tot 50 werkzame personen;2016;5.0;5.0;0.0;0.0;10.0;10.0;0.0;0.0
193;Totaal binnen- en buitenland;01 Landbouw;0 tot 50 werkzame personen;2017;0.0;0.0;0.0;0.0;5.0;10.0;0.0;0.0
194;Totaal binnen- en buitenland;01 Landbouw;0 tot 50 werkzame personen;2018;0.0;0.0;0.0;0.0;10.0;5.0;0.0;0.0
195;Totaal binnen- en buitenland;01 Landbouw;0 tot 50 werkzame personen;2019;0.0;0.0;0.0;0.0;10.0;10.0;0.0;0.0
196;Totaal binnen- en buitenland;01 Landbouw;0 tot 50 werkzame personen;2020;0.0;0.0;0.0;0.0;10.0;10.0;0.0;0.0
197;Totaal binnen- en buitenland;01 Landbouw;0 tot 50 werkzame personen;2021;5.0;5.0;0.0;0.0;15.0;20.0;0.0;0.0
198;Totaal binnen- en buitenland;01 Landbouw;50 tot 250 werkzame personen;2013;;;;;;;;
199;Totaal binnen- en buitenland;01 Landbouw;50 tot 250 werkzame personen;2014;0.0;0.0;0.0;0.0;5.0;5.0;0.0;0.0
200;Totaal binnen- en buitenland;01 Landbouw;50 tot 250 werkzame personen;2015;5.0;10.0;0.0;0.0;5.0;5.0;0.0;0.0
201;Totaal binnen- en buitenland;01 Landbouw;50 tot 250 werkzame personen;2016;5.0;5.0;0.0;0.0;5.0;5.0;0.0;0.0
202;Totaal binnen- en buitenland;01 Landbouw;50 tot 250 werkzame personen;2017;;;;;0.0;0.0;0.0;0.0
203;Totaal binnen- en buitenland;01 Landbouw;50 tot 250 werkzame personen;2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
204;Totaal binnen- en buitenland;01 Landbouw;50 tot 250 werkzame personen;2019;;;;;0.0;5.0;0.0;0.0
205;Totaal binnen- en buitenland;01 Landbouw;50 tot 250 werkzame personen;2020;0.0;0.0;0.0;0.0;5.0;5.0;0.0;0.0
206;Totaal binnen- en buitenland;01 Landbouw;50 tot 250 werkzame personen;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
207;Totaal binnen- en buitenland;01 Landbouw;250 of meer werkzame personen;2013;;;;;;;;
208;Totaal binnen- en buitenland;01 Landbouw;250 of meer werkzame personen;2014;5.0;10.0;0.0;0.0;5.0;5.0;0.0;0.0
209;Totaal binnen- en buitenland;01 Landbouw;250 of meer werkzame personen;2015;0.0;15.0;0.0;0.0;0.0;5.0;0.0;0.0
210;Totaal binnen- en buitenland;01 Landbouw;250 of meer werkzame personen;2016;5.0;20.0;0.0;0.0;5.0;5.0;0.0;0.0
211;Totaal binnen- en buitenland;01 Landbouw;250 of meer werkzame personen;2017;5.0;5.0;0.0;0.0;5.0;5.0;0.0;0.0
212;Totaal binnen- en buitenland;01 Landbouw;250 of meer werkzame personen;2018;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0
213;Totaal binnen- en buitenland;01 Landbouw;250 of meer werkzame personen;2019;5.0;10.0;0.0;0.0;0.0;5.0;0.0;0.0
214;Totaal binnen- en buitenland;01 Landbouw;250 of meer werkzame personen;2020;0.0;5.0;0.0;0.0;;;;
215;Totaal binnen- en buitenland;01 Landbouw;250 of meer werkzame personen;2021;5.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0
216;Totaal binnen- en buitenland;01 Landbouw;Werkzame personen: onbekend;2013;;;;;;;;
217;Totaal binnen- en buitenland;01 Landbouw;Werkzame personen: onbekend;2014;;;;;;;;
218;Totaal binnen- en buitenland;01 Landbouw;Werkzame personen: onbekend;2015;;;;;;;;
219;Totaal binnen- en buitenland;01 Landbouw;Werkzame personen: onbekend;2016;;;;;;;;
220;Totaal binnen- en buitenland;01 Landbouw;Werkzame personen: onbekend;2017;;;;;;;;
221;Totaal binnen- en buitenland;01 Landbouw;Werkzame personen: onbekend;2018;;;;;;;;
222;Totaal binnen- en buitenland;01 Landbouw;Werkzame personen: onbekend;2019;;;;;;;;
223;Totaal binnen- en buitenland;01 Landbouw;Werkzame personen: onbekend;2020;;;;;;;;
224;Totaal binnen- en buitenland;01 Landbouw;Werkzame personen: onbekend;2021;;;;;;;;
225;Totaal binnen- en buitenland;02 Bosbouw;Totaal werkzame personen;2013;;;;;;;;
226;Totaal binnen- en buitenland;02 Bosbouw;Totaal werkzame personen;2014;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
227;Totaal binnen- en buitenland;02 Bosbouw;Totaal werkzame personen;2015;;;;;0.0;0.0;0.0;0.0
228;Totaal binnen- en buitenland;02 Bosbouw;Totaal werkzame personen;2016;;;;;;;;
229;Totaal binnen- en buitenland;02 Bosbouw;Totaal werkzame personen;2017;;;;;;;;
230;Totaal binnen- en buitenland;02 Bosbouw;Totaal werkzame personen;2018;;;;;;;;
231;Totaal binnen- en buitenland;02 Bosbouw;Totaal werkzame personen;2019;;;;;;;;
232;Totaal binnen- en buitenland;02 Bosbouw;Totaal werkzame personen;2020;;;;;;;;
233;Totaal binnen- en buitenland;02 Bosbouw;Totaal werkzame personen;2021;;;;;;;;
234;Totaal binnen- en buitenland;02 Bosbouw;0 tot 50 werkzame personen;2013;;;;;;;;
235;Totaal binnen- en buitenland;02 Bosbouw;0 tot 50 werkzame personen;2014;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
236;Totaal binnen- en buitenland;02 Bosbouw;0 tot 50 werkzame personen;2015;;;;;0.0;0.0;0.0;0.0
237;Totaal binnen- en buitenland;02 Bosbouw;0 tot 50 werkzame personen;2016;;;;;;;;
238;Totaal binnen- en buitenland;02 Bosbouw;0 tot 50 werkzame personen;2017;;;;;;;;
239;Totaal binnen- en buitenland;02 Bosbouw;0 tot 50 werkzame personen;2018;;;;;;;;
240;Totaal binnen- en buitenland;02 Bosbouw;0 tot 50 werkzame personen;2019;;;;;;;;
241;Totaal binnen- en buitenland;02 Bosbouw;0 tot 50 werkzame personen;2020;;;;;;;;
242;Totaal binnen- en buitenland;02 Bosbouw;0 tot 50 werkzame personen;2021;;;;;;;;
243;Totaal binnen- en buitenland;02 Bosbouw;50 tot 250 werkzame personen;2013;;;;;;;;
244;Totaal binnen- en buitenland;02 Bosbouw;50 tot 250 werkzame personen;2014;;;;;;;;
245;Totaal binnen- en buitenland;02 Bosbouw;50 tot 250 werkzame personen;2015;;;;;;;;
246;Totaal binnen- en buitenland;02 Bosbouw;50 tot 250 werkzame personen;2016;;;;;;;;
247;Totaal binnen- en buitenland;02 Bosbouw;50 tot 250 werkzame personen;2017;;;;;;;;
248;Totaal binnen- en buitenland;02 Bosbouw;50 tot 250 werkzame personen;2018;;;;;;;;
249;Totaal binnen- en buitenland;02 Bosbouw;50 tot 250 werkzame personen;2019;;;;;;;;
250;Totaal binnen- en buitenland;02 Bosbouw;50 tot 250 werkzame personen;2020;;;;;;;;
251;Totaal binnen- en buitenland;02 Bosbouw;50 tot 250 werkzame personen;2021;;;;;;;;
252;Totaal binnen- en buitenland;02 Bosbouw;250 of meer werkzame personen;2013;;;;;;;;
253;Totaal binnen- en buitenland;02 Bosbouw;250 of meer werkzame personen;2014;;;;;;;;
254;Totaal binnen- en buitenland;02 Bosbouw;250 of meer werkzame personen;2015;;;;;;;;
255;Totaal binnen- en buitenland;02 Bosbouw;250 of meer werkzame personen;2016;;;;;;;;
256;Totaal binnen- en buitenland;02 Bosbouw;250 of meer werkzame personen;2017;;;;;;;;
257;Totaal binnen- en buitenland;02 Bosbouw;250 of meer werkzame personen;2018;;;;;;;;
258;Totaal binnen- en buitenland;02 Bosbouw;250 of meer werkzame personen;2019;;;;;;;;
259;Totaal binnen- en buitenland;02 Bosbouw;250 of meer werkzame personen;2020;;;;;;;;
260;Totaal binnen- en buitenland;02 Bosbouw;250 of meer werkzame personen;2021;;;;;;;;
261;Totaal binnen- en buitenland;02 Bosbouw;Werkzame personen: onbekend;2013;;;;;;;;
262;Totaal binnen- en buitenland;02 Bosbouw;Werkzame personen: onbekend;2014;;;;;;;;
263;Totaal binnen- en buitenland;02 Bosbouw;Werkzame personen: onbekend;2015;;;;;;;;
264;Totaal binnen- en buitenland;02 Bosbouw;Werkzame personen: onbekend;2016;;;;;;;;
265;Totaal binnen- en buitenland;02 Bosbouw;Werkzame personen: onbekend;2017;;;;;;;;
266;Totaal binnen- en buitenland;02 Bosbouw;Werkzame personen: onbekend;2018;;;;;;;;
267;Totaal binnen- en buitenland;02 Bosbouw;Werkzame personen: onbekend;2019;;;;;;;;
268;Totaal binnen- en buitenland;02 Bosbouw;Werkzame personen: onbekend;2020;;;;;;;;
269;Totaal binnen- en buitenland;02 Bosbouw;Werkzame personen: onbekend;2021;;;;;;;;
270;Totaal binnen- en buitenland;03 Visserij;Totaal werkzame personen;2013;;;;;;;;
271;Totaal binnen- en buitenland;03 Visserij;Totaal werkzame personen;2014;;;;;0.0;0.0;0.0;0.0
272;Totaal binnen- en buitenland;03 Visserij;Totaal werkzame personen;2015;;;;;;;;
273;Totaal binnen- en buitenland;03 Visserij;Totaal werkzame personen;2016;;;;;;;;
274;Totaal binnen- en buitenland;03 Visserij;Totaal werkzame personen;2017;;;;;0.0;0.0;0.0;0.0
275;Totaal binnen- en buitenland;03 Visserij;Totaal werkzame personen;2018;;;;;;;;
276;Totaal binnen- en buitenland;03 Visserij;Totaal werkzame personen;2019;;;;;0.0;0.0;0.0;0.0
277;Totaal binnen- en buitenland;03 Visserij;Totaal werkzame personen;2020;;;;;;;;
278;Totaal binnen- en buitenland;03 Visserij;Totaal werkzame personen;2021;;;;;;;;
279;Totaal binnen- en buitenland;03 Visserij;0 tot 50 werkzame personen;2013;;;;;;;;
280;Totaal binnen- en buitenland;03 Visserij;0 tot 50 werkzame personen;2014;;;;;0.0;0.0;0.0;0.0
281;Totaal binnen- en buitenland;03 Visserij;0 tot 50 werkzame personen;2015;;;;;;;;
282;Totaal binnen- en buitenland;03 Visserij;0 tot 50 werkzame personen;2016;;;;;;;;
283;Totaal binnen- en buitenland;03 Visserij;0 tot 50 werkzame personen;2017;;;;;0.0;0.0;0.0;0.0
284;Totaal binnen- en buitenland;03 Visserij;0 tot 50 werkzame personen;2018;;;;;;;;
285;Totaal binnen- en buitenland;03 Visserij;0 tot 50 werkzame personen;2019;;;;;0.0;0.0;0.0;0.0
286;Totaal binnen- en buitenland;03 Visserij;0 tot 50 werkzame personen;2020;;;;;;;;
287;Totaal binnen- en buitenland;03 Visserij;0 tot 50 werkzame personen;2021;;;;;;;;
288;Totaal binnen- en buitenland;03 Visserij;50 tot 250 werkzame personen;2013;;;;;;;;
289;Totaal binnen- en buitenland;03 Visserij;50 tot 250 werkzame personen;2014;;;;;;;;
290;Totaal binnen- en buitenland;03 Visserij;50 tot 250 werkzame personen;2015;;;;;;;;
291;Totaal binnen- en buitenland;03 Visserij;50 tot 250 werkzame personen;2016;;;;;;;;
292;Totaal binnen- en buitenland;03 Visserij;50 tot 250 werkzame personen;2017;;;;;;;;
293;Totaal binnen- en buitenland;03 Visserij;50 tot 250 werkzame personen;2018;;;;;;;;
294;Totaal binnen- en buitenland;03 Visserij;50 tot 250 werkzame personen;2019;;;;;;;;
295;Totaal binnen- en buitenland;03 Visserij;50 tot 250 werkzame personen;2020;;;;;;;;
296;Totaal binnen- en buitenland;03 Visserij;50 tot 250 werkzame personen;2021;;;;;;;;
297;Totaal binnen- en buitenland;03 Visserij;250 of meer werkzame personen;2013;;;;;;;;
298;Totaal binnen- en buitenland;03 Visserij;250 of meer werkzame personen;2014;;;;;;;;
299;Totaal binnen- en buitenland;03 Visserij;250 of meer werkzame personen;2015;;;;;;;;
300;Totaal binnen- en buitenland;03 Visserij;250 of meer werkzame personen;2016;;;;;;;;
301;Totaal binnen- en buitenland;03 Visserij;250 of meer werkzame personen;2017;;;;;;;;
302;Totaal binnen- en buitenland;03 Visserij;250 of meer werkzame personen;2018;;;;;;;;
303;Totaal binnen- en buitenland;03 Visserij;250 of meer werkzame personen;2019;;;;;;;;
304;Totaal binnen- en buitenland;03 Visserij;250 of meer werkzame personen;2020;;;;;;;;
305;Totaal binnen- en buitenland;03 Visserij;250 of meer werkzame personen;2021;;;;;;;;
306;Totaal binnen- en buitenland;03 Visserij;Werkzame personen: onbekend;2013;;;;;;;;
307;Totaal binnen- en buitenland;03 Visserij;Werkzame personen: onbekend;2014;;;;;;;;
308;Totaal binnen- en buitenland;03 Visserij;Werkzame personen: onbekend;2015;;;;;;;;
309;Totaal binnen- en buitenland;03 Visserij;Werkzame personen: onbekend;2016;;;;;;;;
310;Totaal binnen- en buitenland;03 Visserij;Werkzame personen: onbekend;2017;;;;;;;;
311;Totaal binnen- en buitenland;03 Visserij;Werkzame personen: onbekend;2018;;;;;;;;
312;Totaal binnen- en buitenland;03 Visserij;Werkzame personen: onbekend;2019;;;;;;;;
313;Totaal binnen- en buitenland;03 Visserij;Werkzame personen: onbekend;2020;;;;;;;;
314;Totaal binnen- en buitenland;03 Visserij;Werkzame personen: onbekend;2021;;;;;;;;
315;Totaal binnen- en buitenland;B Delfstoffenwinning;Totaal werkzame personen;2013;;;;;;;;
316;Totaal binnen- en buitenland;B Delfstoffenwinning;Totaal werkzame personen;2014;5.0;135.0;0.0;115.0;5.0;5.0;0.0;0.0
317;Totaal binnen- en buitenland;B Delfstoffenwinning;Totaal werkzame personen;2015;5.0;120.0;0.0;105.0;5.0;10.0;0.0;0.0
318;Totaal binnen- en buitenland;B Delfstoffenwinning;Totaal werkzame personen;2016;5.0;110.0;0.0;105.0;5.0;10.0;0.0;0.0
319;Totaal binnen- en buitenland;B Delfstoffenwinning;Totaal werkzame personen;2017;0.0;5.0;0.0;0.0;0.0;5.0;0.0;0.0
320;Totaal binnen- en buitenland;B Delfstoffenwinning;Totaal werkzame personen;2018;0.0;5.0;0.0;0.0;0.0;5.0;0.0;0.0
321;Totaal binnen- en buitenland;B Delfstoffenwinning;Totaal werkzame personen;2019;5.0;5.0;0.0;0.0;5.0;5.0;0.0;0.0
322;Totaal binnen- en buitenland;B Delfstoffenwinning;Totaal werkzame personen;2020;5.0;10.0;0.0;0.0;5.0;10.0;0.0;0.0
323;Totaal binnen- en buitenland;B Delfstoffenwinning;Totaal werkzame personen;2021;5.0;5.0;0.0;0.0;5.0;5.0;0.0;0.0
324;Totaal binnen- en buitenland;B Delfstoffenwinning;0 tot 50 werkzame personen;2013;;;;;;;;
325;Totaal binnen- en buitenland;B Delfstoffenwinning;0 tot 50 werkzame personen;2014;;;;;0.0;0.0;0.0;0.0
326;Totaal binnen- en buitenland;B Delfstoffenwinning;0 tot 50 werkzame personen;2015;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0
327;Totaal binnen- en buitenland;B Delfstoffenwinning;0 tot 50 werkzame personen;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
328;Totaal binnen- en buitenland;B Delfstoffenwinning;0 tot 50 werkzame personen;2017;;;;;0.0;0.0;0.0;0.0
329;Totaal binnen- en buitenland;B Delfstoffenwinning;0 tot 50 werkzame personen;2018;;;;;0.0;0.0;0.0;0.0
330;Totaal binnen- en buitenland;B Delfstoffenwinning;0 tot 50 werkzame personen;2019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
331;Totaal binnen- en buitenland;B Delfstoffenwinning;0 tot 50 werkzame personen;2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
332;Totaal binnen- en buitenland;B Delfstoffenwinning;0 tot 50 werkzame personen;2021;;;;;0.0;0.0;0.0;0.0
333;Totaal binnen- en buitenland;B Delfstoffenwinning;50 tot 250 werkzame personen;2013;;;;;;;;
334;Totaal binnen- en buitenland;B Delfstoffenwinning;50 tot 250 werkzame personen;2014;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
335;Totaal binnen- en buitenland;B Delfstoffenwinning;50 tot 250 werkzame personen;2015;;;;;0.0;0.0;0.0;0.0
336;Totaal binnen- en buitenland;B Delfstoffenwinning;50 tot 250 werkzame personen;2016;0.0;0.0;0.0;0.0;;;;
337;Totaal binnen- en buitenland;B Delfstoffenwinning;50 tot 250 werkzame personen;2017;;;;;;;;
338;Totaal binnen- en buitenland;B Delfstoffenwinning;50 tot 250 werkzame personen;2018;;;;;;;;
339;Totaal binnen- en buitenland;B Delfstoffenwinning;50 tot 250 werkzame personen;2019;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0
340;Totaal binnen- en buitenland;B Delfstoffenwinning;50 tot 250 werkzame personen;2020;0.0;5.0;0.0;0.0;0.0;5.0;0.0;0.0
341;Totaal binnen- en buitenland;B Delfstoffenwinning;50 tot 250 werkzame personen;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
342;Totaal binnen- en buitenland;B Delfstoffenwinning;250 of meer werkzame personen;2013;;;;;;;;
343;Totaal binnen- en buitenland;B Delfstoffenwinning;250 of meer werkzame personen;2014;0.0;135.0;0.0;115.0;0.0;5.0;0.0;0.0
344;Totaal binnen- en buitenland;B Delfstoffenwinning;250 of meer werkzame personen;2015;0.0;115.0;0.0;105.0;0.0;5.0;0.0;0.0
345;Totaal binnen- en buitenland;B Delfstoffenwinning;250 of meer werkzame personen;2016;5.0;110.0;0.0;105.0;5.0;5.0;0.0;0.0
346;Totaal binnen- en buitenland;B Delfstoffenwinning;250 of meer werkzame personen;2017;0.0;5.0;0.0;0.0;0.0;5.0;0.0;0.0
347;Totaal binnen- en buitenland;B Delfstoffenwinning;250 of meer werkzame personen;2018;0.0;5.0;0.0;0.0;0.0;5.0;0.0;0.0
348;Totaal binnen- en buitenland;B Delfstoffenwinning;250 of meer werkzame personen;2019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
349;Totaal binnen- en buitenland;B Delfstoffenwinning;250 of meer werkzame personen;2020;0.0;5.0;0.0;0.0;0.0;5.0;0.0;0.0
350;Totaal binnen- en buitenland;B Delfstoffenwinning;250 of meer werkzame personen;2021;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0
351;Totaal binnen- en buitenland;B Delfstoffenwinning;Werkzame personen: onbekend;2013;;;;;;;;
352;Totaal binnen- en buitenland;B Delfstoffenwinning;Werkzame personen: onbekend;2014;;;;;;;;
353;Totaal binnen- en buitenland;B Delfstoffenwinning;Werkzame personen: onbekend;2015;;;;;;;;
354;Totaal binnen- en buitenland;B Delfstoffenwinning;Werkzame personen: onbekend;2016;;;;;;;;
355;Totaal binnen- en buitenland;B Delfstoffenwinning;Werkzame personen: onbekend;2017;;;;;;;;
356;Totaal binnen- en buitenland;B Delfstoffenwinning;Werkzame personen: onbekend;2018;;;;;;;;
357;Totaal binnen- en buitenland;B Delfstoffenwinning;Werkzame personen: onbekend;2019;;;;;;;;
358;Totaal binnen- en buitenland;B Delfstoffenwinning;Werkzame personen: onbekend;2020;;;;;;;;
359;Totaal binnen- en buitenland;B Delfstoffenwinning;Werkzame personen: onbekend;2021;;;;;;;;
360;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;Totaal werkzame personen;2013;240.0;2595.0;20.0;295.0;275.0;435.0;0.0;0.0
361;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;Totaal werkzame personen;2014;250.0;2950.0;20.0;345.0;255.0;540.0;5.0;10.0
362;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;Totaal werkzame personen;2015;280.0;3230.0;20.0;320.0;270.0;625.0;5.0;5.0
363;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;Totaal werkzame personen;2016;300.0;3025.0;20.0;365.0;305.0;590.0;0.0;0.0
364;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;Totaal werkzame personen;2017;270.0;2780.0;15.0;120.0;275.0;645.0;5.0;5.0
365;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;Totaal werkzame personen;2018;280.0;2630.0;30.0;105.0;270.0;625.0;5.0;5.0
366;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;Totaal werkzame personen;2019;305.0;2660.0;25.0;50.0;285.0;710.0;5.0;5.0
367;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;Totaal werkzame personen;2020;320.0;2705.0;20.0;60.0;295.0;600.0;0.0;5.0
368;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;Totaal werkzame personen;2021;275.0;2240.0;15.0;45.0;295.0;565.0;0.0;0.0
369;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;0 tot 50 werkzame personen;2013;85.0;105.0;0.0;0.0;155.0;175.0;0.0;0.0
370;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;0 tot 50 werkzame personen;2014;85.0;110.0;5.0;5.0;135.0;170.0;5.0;5.0
371;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;0 tot 50 werkzame personen;2015;110.0;180.0;5.0;5.0;130.0;150.0;0.0;0.0
372;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;0 tot 50 werkzame personen;2016;115.0;190.0;0.0;0.0;150.0;190.0;0.0;0.0
373;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;0 tot 50 werkzame personen;2017;95.0;120.0;0.0;0.0;120.0;155.0;0.0;0.0
374;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;0 tot 50 werkzame personen;2018;110.0;135.0;5.0;5.0;135.0;180.0;0.0;0.0
375;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;0 tot 50 werkzame personen;2019;110.0;160.0;5.0;10.0;130.0;185.0;0.0;5.0
376;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;0 tot 50 werkzame personen;2020;130.0;185.0;0.0;0.0;135.0;165.0;0.0;0.0
377;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;0 tot 50 werkzame personen;2021;100.0;135.0;5.0;5.0;145.0;180.0;0.0;0.0
378;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;50 tot 250 werkzame personen;2013;75.0;135.0;0.0;0.0;75.0;125.0;0.0;0.0
379;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;50 tot 250 werkzame personen;2014;80.0;145.0;0.0;0.0;75.0;110.0;0.0;0.0
380;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;50 tot 250 werkzame personen;2015;85.0;185.0;5.0;5.0;80.0;140.0;0.0;0.0
381;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;50 tot 250 werkzame personen;2016;100.0;170.0;5.0;5.0;100.0;145.0;0.0;0.0
382;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;50 tot 250 werkzame personen;2017;80.0;150.0;0.0;0.0;95.0;160.0;0.0;0.0
383;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;50 tot 250 werkzame personen;2018;90.0;175.0;5.0;10.0;80.0;130.0;0.0;0.0
384;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;50 tot 250 werkzame personen;2019;110.0;230.0;5.0;5.0;95.0;155.0;0.0;0.0
385;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;50 tot 250 werkzame personen;2020;90.0;205.0;5.0;5.0;90.0;145.0;0.0;0.0
386;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;50 tot 250 werkzame personen;2021;75.0;175.0;0.0;0.0;80.0;140.0;0.0;0.0
387;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;250 of meer werkzame personen;2013;80.0;2360.0;15.0;290.0;40.0;135.0;0.0;0.0
388;Totaal binnen- en buitenland;B-E Nijverheid (geen bouw) en energie;250 of meer werkzame personen;2014;85.0;2695.0;15.0;340.0;50.0;260.0;0.0;0.0
