ID;Geslacht;Onderwijssoort;Leeftijd;VerdachtVanMisdrijf;Huishoudgrootte;Perioden;AantalLeerlingenOnderzoekspopulatie_1;AantalVSVErsOnderzoekspopulatie_2;AantalNietVSVErsOnderzoekspopulatie_3;PercentageVSVErsOnderzoekspopulatie_4
2211;Totaal mannen en vrouwen;100;17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;6 leden of meer;2005/'06;40.0;;40.0;
2212;Totaal mannen en vrouwen;100;17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;6 leden of meer;2006/'07;50.0;;40.0;
2213;Totaal mannen en vrouwen;100;17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;6 leden of meer;2007/'08;60.0;;60.0;
2214;Totaal mannen en vrouwen;100;17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;6 leden of meer;2008/'09;80.0;;70.0;
2215;Totaal mannen en vrouwen;100;17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Huishoudgrootte onbekend;2004/'05;;;;
2216;Totaal mannen en vrouwen;100;17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Huishoudgrootte onbekend;2005/'06;;;0.0;
2217;Totaal mannen en vrouwen;100;17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Huishoudgrootte onbekend;2006/'07;;;;
2218;Totaal mannen en vrouwen;100;17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Huishoudgrootte onbekend;2007/'08;;0.0;;0.0
2219;Totaal mannen en vrouwen;100;17 jaar of jonger;Totaal wel en niet verdacht van misdrijf;Huishoudgrootte onbekend;2008/'09;;0.0;;0.0
2220;Totaal mannen en vrouwen;100;17 jaar of jonger;Niet verdacht van misdrijf;Totaal huishoudgrootte;2004/'05;;;;
2221;Totaal mannen en vrouwen;100;17 jaar of jonger;Niet verdacht van misdrijf;Totaal huishoudgrootte;2005/'06;370.0;80.0;290.0;21.7
2222;Totaal mannen en vrouwen;100;17 jaar of jonger;Niet verdacht van misdrijf;Totaal huishoudgrootte;2006/'07;450.0;90.0;360.0;19.3
2223;Totaal mannen en vrouwen;100;17 jaar of jonger;Niet verdacht van misdrijf;Totaal huishoudgrootte;2007/'08;500.0;80.0;420.0;16.7
2224;Totaal mannen en vrouwen;100;17 jaar of jonger;Niet verdacht van misdrijf;Totaal huishoudgrootte;2008/'09;520.0;60.0;460.0;11.2
2225;Totaal mannen en vrouwen;100;17 jaar of jonger;Niet verdacht van misdrijf;1 tot 5 leden;2004/'05;;;;
2226;Totaal mannen en vrouwen;100;17 jaar of jonger;Niet verdacht van misdrijf;1 tot 5 leden;2005/'06;330.0;70.0;260.0;21.6
2227;Totaal mannen en vrouwen;100;17 jaar of jonger;Niet verdacht van misdrijf;1 tot 5 leden;2006/'07;400.0;80.0;320.0;19.7
2228;Totaal mannen en vrouwen;100;17 jaar of jonger;Niet verdacht van misdrijf;1 tot 5 leden;2007/'08;450.0;80.0;380.0;17.2
2229;Totaal mannen en vrouwen;100;17 jaar of jonger;Niet verdacht van misdrijf;1 tot 5 leden;2008/'09;450.0;50.0;400.0;10.9
2230;Totaal mannen en vrouwen;100;17 jaar of jonger;Niet verdacht van misdrijf;6 leden of meer;2004/'05;;;;
2231;Totaal mannen en vrouwen;100;17 jaar of jonger;Niet verdacht van misdrijf;6 leden of meer;2005/'06;40.0;;30.0;
2232;Totaal mannen en vrouwen;100;17 jaar of jonger;Niet verdacht van misdrijf;6 leden of meer;2006/'07;40.0;;30.0;
2233;Totaal mannen en vrouwen;100;17 jaar of jonger;Niet verdacht van misdrijf;6 leden of meer;2007/'08;50.0;;40.0;
2234;Totaal mannen en vrouwen;100;17 jaar of jonger;Niet verdacht van misdrijf;6 leden of meer;2008/'09;70.0;;60.0;
2235;Totaal mannen en vrouwen;100;17 jaar of jonger;Niet verdacht van misdrijf;Huishoudgrootte onbekend;2004/'05;;;;
2236;Totaal mannen en vrouwen;100;17 jaar of jonger;Niet verdacht van misdrijf;Huishoudgrootte onbekend;2005/'06;;;0.0;
2237;Totaal mannen en vrouwen;100;17 jaar of jonger;Niet verdacht van misdrijf;Huishoudgrootte onbekend;2006/'07;;;;
2238;Totaal mannen en vrouwen;100;17 jaar of jonger;Niet verdacht van misdrijf;Huishoudgrootte onbekend;2007/'08;;0.0;;0.0
2239;Totaal mannen en vrouwen;100;17 jaar of jonger;Niet verdacht van misdrijf;Huishoudgrootte onbekend;2008/'09;;0.0;;0.0
2240;Totaal mannen en vrouwen;100;17 jaar of jonger;Wel verdacht van misdrijf;Totaal huishoudgrootte;2004/'05;;;;
2241;Totaal mannen en vrouwen;100;17 jaar of jonger;Wel verdacht van misdrijf;Totaal huishoudgrootte;2005/'06;100.0;20.0;80.0;21.1
2242;Totaal mannen en vrouwen;100;17 jaar of jonger;Wel verdacht van misdrijf;Totaal huishoudgrootte;2006/'07;110.0;30.0;80.0;26.3
2243;Totaal mannen en vrouwen;100;17 jaar of jonger;Wel verdacht van misdrijf;Totaal huishoudgrootte;2007/'08;130.0;30.0;110.0;19.4
2244;Totaal mannen en vrouwen;100;17 jaar of jonger;Wel verdacht van misdrijf;Totaal huishoudgrootte;2008/'09;110.0;;100.0;
2245;Totaal mannen en vrouwen;100;17 jaar of jonger;Wel verdacht van misdrijf;1 tot 5 leden;2004/'05;;;;
2246;Totaal mannen en vrouwen;100;17 jaar of jonger;Wel verdacht van misdrijf;1 tot 5 leden;2005/'06;90.0;20.0;70.0;22.1
2247;Totaal mannen en vrouwen;100;17 jaar of jonger;Wel verdacht van misdrijf;1 tot 5 leden;2006/'07;100.0;30.0;70.0;26.7
2248;Totaal mannen en vrouwen;100;17 jaar of jonger;Wel verdacht van misdrijf;1 tot 5 leden;2007/'08;120.0;30.0;100.0;20.8
2249;Totaal mannen en vrouwen;100;17 jaar of jonger;Wel verdacht van misdrijf;1 tot 5 leden;2008/'09;100.0;;90.0;
2250;Totaal mannen en vrouwen;100;17 jaar of jonger;Wel verdacht van misdrijf;6 leden of meer;2004/'05;;;;
2251;Totaal mannen en vrouwen;100;17 jaar of jonger;Wel verdacht van misdrijf;6 leden of meer;2005/'06;;;;
2252;Totaal mannen en vrouwen;100;17 jaar of jonger;Wel verdacht van misdrijf;6 leden of meer;2006/'07;10.0;;;
2253;Totaal mannen en vrouwen;100;17 jaar of jonger;Wel verdacht van misdrijf;6 leden of meer;2007/'08;10.0;;10.0;
2254;Totaal mannen en vrouwen;100;17 jaar of jonger;Wel verdacht van misdrijf;6 leden of meer;2008/'09;10.0;0.0;10.0;0.0
2255;Totaal mannen en vrouwen;100;17 jaar of jonger;Wel verdacht van misdrijf;Huishoudgrootte onbekend;2004/'05;;;;
2256;Totaal mannen en vrouwen;100;17 jaar of jonger;Wel verdacht van misdrijf;Huishoudgrootte onbekend;2005/'06;0.0;0.0;0.0;0.0
2257;Totaal mannen en vrouwen;100;17 jaar of jonger;Wel verdacht van misdrijf;Huishoudgrootte onbekend;2006/'07;;0.0;;0.0
2258;Totaal mannen en vrouwen;100;17 jaar of jonger;Wel verdacht van misdrijf;Huishoudgrootte onbekend;2007/'08;0.0;0.0;0.0;0.0
2259;Totaal mannen en vrouwen;100;17 jaar of jonger;Wel verdacht van misdrijf;Huishoudgrootte onbekend;2008/'09;0.0;0.0;0.0;0.0
2260;Totaal mannen en vrouwen;100;17 jaar of jonger;1 keer verdacht van misdrijf;Totaal huishoudgrootte;2004/'05;;;;
2261;Totaal mannen en vrouwen;100;17 jaar of jonger;1 keer verdacht van misdrijf;Totaal huishoudgrootte;2005/'06;60.0;10.0;50.0;19.3
2262;Totaal mannen en vrouwen;100;17 jaar of jonger;1 keer verdacht van misdrijf;Totaal huishoudgrootte;2006/'07;70.0;10.0;50.0;18.2
2263;Totaal mannen en vrouwen;100;17 jaar of jonger;1 keer verdacht van misdrijf;Totaal huishoudgrootte;2007/'08;80.0;10.0;60.0;18.2
2264;Totaal mannen en vrouwen;100;17 jaar of jonger;1 keer verdacht van misdrijf;Totaal huishoudgrootte;2008/'09;70.0;;60.0;
2265;Totaal mannen en vrouwen;100;17 jaar of jonger;1 keer verdacht van misdrijf;1 tot 5 leden;2004/'05;;;;
2266;Totaal mannen en vrouwen;100;17 jaar of jonger;1 keer verdacht van misdrijf;1 tot 5 leden;2005/'06;50.0;10.0;40.0;21.2
2267;Totaal mannen en vrouwen;100;17 jaar of jonger;1 keer verdacht van misdrijf;1 tot 5 leden;2006/'07;60.0;10.0;50.0;19.0
2268;Totaal mannen en vrouwen;100;17 jaar of jonger;1 keer verdacht van misdrijf;1 tot 5 leden;2007/'08;70.0;10.0;60.0;20.3
2269;Totaal mannen en vrouwen;100;17 jaar of jonger;1 keer verdacht van misdrijf;1 tot 5 leden;2008/'09;60.0;;60.0;
2270;Totaal mannen en vrouwen;100;17 jaar of jonger;1 keer verdacht van misdrijf;6 leden of meer;2004/'05;;;;
2271;Totaal mannen en vrouwen;100;17 jaar of jonger;1 keer verdacht van misdrijf;6 leden of meer;2005/'06;;0.0;;0.0
2272;Totaal mannen en vrouwen;100;17 jaar of jonger;1 keer verdacht van misdrijf;6 leden of meer;2006/'07;;;;
2273;Totaal mannen en vrouwen;100;17 jaar of jonger;1 keer verdacht van misdrijf;6 leden of meer;2007/'08;;0.0;;0.0
2274;Totaal mannen en vrouwen;100;17 jaar of jonger;1 keer verdacht van misdrijf;6 leden of meer;2008/'09;;0.0;;0.0
2275;Totaal mannen en vrouwen;100;17 jaar of jonger;1 keer verdacht van misdrijf;Huishoudgrootte onbekend;2004/'05;;;;
2276;Totaal mannen en vrouwen;100;17 jaar of jonger;1 keer verdacht van misdrijf;Huishoudgrootte onbekend;2005/'06;0.0;0.0;0.0;0.0
2277;Totaal mannen en vrouwen;100;17 jaar of jonger;1 keer verdacht van misdrijf;Huishoudgrootte onbekend;2006/'07;;0.0;;0.0
2278;Totaal mannen en vrouwen;100;17 jaar of jonger;1 keer verdacht van misdrijf;Huishoudgrootte onbekend;2007/'08;0.0;0.0;0.0;0.0
2279;Totaal mannen en vrouwen;100;17 jaar of jonger;1 keer verdacht van misdrijf;Huishoudgrootte onbekend;2008/'09;0.0;0.0;0.0;0.0
2280;Totaal mannen en vrouwen;100;17 jaar of jonger;2 keer of meer verdacht van misdrijf;Totaal huishoudgrootte;2004/'05;;;;
2281;Totaal mannen en vrouwen;100;17 jaar of jonger;2 keer of meer verdacht van misdrijf;Totaal huishoudgrootte;2005/'06;40.0;;30.0;
2282;Totaal mannen en vrouwen;100;17 jaar of jonger;2 keer of meer verdacht van misdrijf;Totaal huishoudgrootte;2006/'07;50.0;20.0;30.0;37.5
2283;Totaal mannen en vrouwen;100;17 jaar of jonger;2 keer of meer verdacht van misdrijf;Totaal huishoudgrootte;2007/'08;60.0;10.0;50.0;21.1
2284;Totaal mannen en vrouwen;100;17 jaar of jonger;2 keer of meer verdacht van misdrijf;Totaal huishoudgrootte;2008/'09;40.0;;40.0;
2285;Totaal mannen en vrouwen;100;17 jaar of jonger;2 keer of meer verdacht van misdrijf;1 tot 5 leden;2004/'05;;;;
2286;Totaal mannen en vrouwen;100;17 jaar of jonger;2 keer of meer verdacht van misdrijf;1 tot 5 leden;2005/'06;30.0;;30.0;
2287;Totaal mannen en vrouwen;100;17 jaar of jonger;2 keer of meer verdacht van misdrijf;1 tot 5 leden;2006/'07;40.0;20.0;30.0;37.2
2288;Totaal mannen en vrouwen;100;17 jaar of jonger;2 keer of meer verdacht van misdrijf;1 tot 5 leden;2007/'08;50.0;10.0;40.0;21.6
2289;Totaal mannen en vrouwen;100;17 jaar of jonger;2 keer of meer verdacht van misdrijf;1 tot 5 leden;2008/'09;40.0;;30.0;
2290;Totaal mannen en vrouwen;100;17 jaar of jonger;2 keer of meer verdacht van misdrijf;6 leden of meer;2004/'05;;;;
2291;Totaal mannen en vrouwen;100;17 jaar of jonger;2 keer of meer verdacht van misdrijf;6 leden of meer;2005/'06;;;;
2292;Totaal mannen en vrouwen;100;17 jaar of jonger;2 keer of meer verdacht van misdrijf;6 leden of meer;2006/'07;;;;
2293;Totaal mannen en vrouwen;100;17 jaar of jonger;2 keer of meer verdacht van misdrijf;6 leden of meer;2007/'08;;;;
2294;Totaal mannen en vrouwen;100;17 jaar of jonger;2 keer of meer verdacht van misdrijf;6 leden of meer;2008/'09;;0.0;;0.0
2295;Totaal mannen en vrouwen;100;17 jaar of jonger;2 keer of meer verdacht van misdrijf;Huishoudgrootte onbekend;2004/'05;;;;
2296;Totaal mannen en vrouwen;100;17 jaar of jonger;2 keer of meer verdacht van misdrijf;Huishoudgrootte onbekend;2005/'06;0.0;0.0;0.0;0.0
2297;Totaal mannen en vrouwen;100;17 jaar of jonger;2 keer of meer verdacht van misdrijf;Huishoudgrootte onbekend;2006/'07;0.0;0.0;0.0;0.0
2298;Totaal mannen en vrouwen;100;17 jaar of jonger;2 keer of meer verdacht van misdrijf;Huishoudgrootte onbekend;2007/'08;0.0;0.0;0.0;0.0
2299;Totaal mannen en vrouwen;100;17 jaar of jonger;2 keer of meer verdacht van misdrijf;Huishoudgrootte onbekend;2008/'09;0.0;0.0;0.0;0.0
2300;Totaal mannen en vrouwen;100;18 tot 23 jaar;Totaal wel en niet verdacht van misdrijf;Totaal huishoudgrootte;2004/'05;;;;
2301;Totaal mannen en vrouwen;100;18 tot 23 jaar;Totaal wel en niet verdacht van misdrijf;Totaal huishoudgrootte;2005/'06;8650.0;1640.0;7010.0;18.9
2302;Totaal mannen en vrouwen;100;18 tot 23 jaar;Totaal wel en niet verdacht van misdrijf;Totaal huishoudgrootte;2006/'07;10270.0;1750.0;8520.0;17.0
2303;Totaal mannen en vrouwen;100;18 tot 23 jaar;Totaal wel en niet verdacht van misdrijf;Totaal huishoudgrootte;2007/'08;11700.0;2090.0;9610.0;17.9
2304;Totaal mannen en vrouwen;100;18 tot 23 jaar;Totaal wel en niet verdacht van misdrijf;Totaal huishoudgrootte;2008/'09;14120.0;2010.0;12110.0;14.2
2305;Totaal mannen en vrouwen;100;18 tot 23 jaar;Totaal wel en niet verdacht van misdrijf;1 tot 5 leden;2004/'05;;;;
2306;Totaal mannen en vrouwen;100;18 tot 23 jaar;Totaal wel en niet verdacht van misdrijf;1 tot 5 leden;2005/'06;7920.0;1520.0;6400.0;19.2
2307;Totaal mannen en vrouwen;100;18 tot 23 jaar;Totaal wel en niet verdacht van misdrijf;1 tot 5 leden;2006/'07;9360.0;1610.0;7750.0;17.2
2308;Totaal mannen en vrouwen;100;18 tot 23 jaar;Totaal wel en niet verdacht van misdrijf;1 tot 5 leden;2007/'08;10740.0;1920.0;8820.0;17.9
2309;Totaal mannen en vrouwen;100;18 tot 23 jaar;Totaal wel en niet verdacht van misdrijf;1 tot 5 leden;2008/'09;13050.0;1860.0;11200.0;14.2
2310;Totaal mannen en vrouwen;100;18 tot 23 jaar;Totaal wel en niet verdacht van misdrijf;6 leden of meer;2004/'05;;;;
2311;Totaal mannen en vrouwen;100;18 tot 23 jaar;Totaal wel en niet verdacht van misdrijf;6 leden of meer;2005/'06;660.0;100.0;560.0;15.4
2312;Totaal mannen en vrouwen;100;18 tot 23 jaar;Totaal wel en niet verdacht van misdrijf;6 leden of meer;2006/'07;740.0;110.0;640.0;14.3
2313;Totaal mannen en vrouwen;100;18 tot 23 jaar;Totaal wel en niet verdacht van misdrijf;6 leden of meer;2007/'08;940.0;170.0;770.0;17.6
2314;Totaal mannen en vrouwen;100;18 tot 23 jaar;Totaal wel en niet verdacht van misdrijf;6 leden of meer;2008/'09;1070.0;150.0;920.0;14.1
2315;Totaal mannen en vrouwen;100;18 tot 23 jaar;Totaal wel en niet verdacht van misdrijf;Huishoudgrootte onbekend;2004/'05;;;;
2316;Totaal mannen en vrouwen;100;18 tot 23 jaar;Totaal wel en niet verdacht van misdrijf;Huishoudgrootte onbekend;2005/'06;70.0;10.0;60.0;19.1
2317;Totaal mannen en vrouwen;100;18 tot 23 jaar;Totaal wel en niet verdacht van misdrijf;Huishoudgrootte onbekend;2006/'07;170.0;40.0;130.0;21.9
2318;Totaal mannen en vrouwen;100;18 tot 23 jaar;Totaal wel en niet verdacht van misdrijf;Huishoudgrootte onbekend;2007/'08;20.0;;20.0;
2319;Totaal mannen en vrouwen;100;18 tot 23 jaar;Totaal wel en niet verdacht van misdrijf;Huishoudgrootte onbekend;2008/'09;;0.0;;0.0
2320;Totaal mannen en vrouwen;100;18 tot 23 jaar;Niet verdacht van misdrijf;Totaal huishoudgrootte;2004/'05;;;;
2321;Totaal mannen en vrouwen;100;18 tot 23 jaar;Niet verdacht van misdrijf;Totaal huishoudgrootte;2005/'06;7710.0;1360.0;6360.0;17.6
2322;Totaal mannen en vrouwen;100;18 tot 23 jaar;Niet verdacht van misdrijf;Totaal huishoudgrootte;2006/'07;9110.0;1410.0;7700.0;15.5
2323;Totaal mannen en vrouwen;100;18 tot 23 jaar;Niet verdacht van misdrijf;Totaal huishoudgrootte;2007/'08;10340.0;1680.0;8650.0;16.3
2324;Totaal mannen en vrouwen;100;18 tot 23 jaar;Niet verdacht van misdrijf;Totaal huishoudgrootte;2008/'09;12590.0;1610.0;10980.0;12.8
2325;Totaal mannen en vrouwen;100;18 tot 23 jaar;Niet verdacht van misdrijf;1 tot 5 leden;2004/'05;;;;
2326;Totaal mannen en vrouwen;100;18 tot 23 jaar;Niet verdacht van misdrijf;1 tot 5 leden;2005/'06;7090.0;1280.0;5810.0;18.0
2327;Totaal mannen en vrouwen;100;18 tot 23 jaar;Niet verdacht van misdrijf;1 tot 5 leden;2006/'07;8320.0;1310.0;7020.0;15.7
2328;Totaal mannen en vrouwen;100;18 tot 23 jaar;Niet verdacht van misdrijf;1 tot 5 leden;2007/'08;9510.0;1550.0;7960.0;16.3
2329;Totaal mannen en vrouwen;100;18 tot 23 jaar;Niet verdacht van misdrijf;1 tot 5 leden;2008/'09;11640.0;1480.0;10160.0;12.7
2330;Totaal mannen en vrouwen;100;18 tot 23 jaar;Niet verdacht van misdrijf;6 leden of meer;2004/'05;;;;
2331;Totaal mannen en vrouwen;100;18 tot 23 jaar;Niet verdacht van misdrijf;6 leden of meer;2005/'06;570.0;70.0;500.0;12.5
2332;Totaal mannen en vrouwen;100;18 tot 23 jaar;Niet verdacht van misdrijf;6 leden of meer;2006/'07;640.0;80.0;560.0;11.9
2333;Totaal mannen en vrouwen;100;18 tot 23 jaar;Niet verdacht van misdrijf;6 leden of meer;2007/'08;810.0;130.0;680.0;15.5
2334;Totaal mannen en vrouwen;100;18 tot 23 jaar;Niet verdacht van misdrijf;6 leden of meer;2008/'09;950.0;130.0;820.0;13.2
2335;Totaal mannen en vrouwen;100;18 tot 23 jaar;Niet verdacht van misdrijf;Huishoudgrootte onbekend;2004/'05;;;;
2336;Totaal mannen en vrouwen;100;18 tot 23 jaar;Niet verdacht van misdrijf;Huishoudgrootte onbekend;2005/'06;60.0;;50.0;
2337;Totaal mannen en vrouwen;100;18 tot 23 jaar;Niet verdacht van misdrijf;Huishoudgrootte onbekend;2006/'07;150.0;30.0;120.0;19.2
2338;Totaal mannen en vrouwen;100;18 tot 23 jaar;Niet verdacht van misdrijf;Huishoudgrootte onbekend;2007/'08;20.0;;20.0;
2339;Totaal mannen en vrouwen;100;18 tot 23 jaar;Niet verdacht van misdrijf;Huishoudgrootte onbekend;2008/'09;;0.0;;0.0
2340;Totaal mannen en vrouwen;100;18 tot 23 jaar;Wel verdacht van misdrijf;Totaal huishoudgrootte;2004/'05;;;;
2341;Totaal mannen en vrouwen;100;18 tot 23 jaar;Wel verdacht van misdrijf;Totaal huishoudgrootte;2005/'06;930.0;280.0;650.0;30.1
2342;Totaal mannen en vrouwen;100;18 tot 23 jaar;Wel verdacht van misdrijf;Totaal huishoudgrootte;2006/'07;1150.0;340.0;820.0;29.1
2343;Totaal mannen en vrouwen;100;18 tot 23 jaar;Wel verdacht van misdrijf;Totaal huishoudgrootte;2007/'08;1360.0;410.0;960.0;29.9
2344;Totaal mannen en vrouwen;100;18 tot 23 jaar;Wel verdacht van misdrijf;Totaal huishoudgrootte;2008/'09;1530.0;400.0;1130.0;26.1
2345;Totaal mannen en vrouwen;100;18 tot 23 jaar;Wel verdacht van misdrijf;1 tot 5 leden;2004/'05;;;;
2346;Totaal mannen en vrouwen;100;18 tot 23 jaar;Wel verdacht van misdrijf;1 tot 5 leden;2005/'06;830.0;250.0;580.0;29.7
2347;Totaal mannen en vrouwen;100;18 tot 23 jaar;Wel verdacht van misdrijf;1 tot 5 leden;2006/'07;1030.0;300.0;730.0;28.9
2348;Totaal mannen en vrouwen;100;18 tot 23 jaar;Wel verdacht van misdrijf;1 tot 5 leden;2007/'08;1230.0;370.0;860.0;29.7
2349;Totaal mannen en vrouwen;100;18 tot 23 jaar;Wel verdacht van misdrijf;1 tot 5 leden;2008/'09;1410.0;370.0;1040.0;26.5
2350;Totaal mannen en vrouwen;100;18 tot 23 jaar;Wel verdacht van misdrijf;6 leden of meer;2004/'05;;;;
2351;Totaal mannen en vrouwen;100;18 tot 23 jaar;Wel verdacht van misdrijf;6 leden of meer;2005/'06;100.0;30.0;60.0;32.6
2352;Totaal mannen en vrouwen;100;18 tot 23 jaar;Wel verdacht van misdrijf;6 leden of meer;2006/'07;100.0;30.0;70.0;28.8
2353;Totaal mannen en vrouwen;100;18 tot 23 jaar;Wel verdacht van misdrijf;6 leden of meer;2007/'08;130.0;40.0;90.0;30.1
2354;Totaal mannen en vrouwen;100;18 tot 23 jaar;Wel verdacht van misdrijf;6 leden of meer;2008/'09;120.0;30.0;90.0;21.0
2355;Totaal mannen en vrouwen;100;18 tot 23 jaar;Wel verdacht van misdrijf;Huishoudgrootte onbekend;2004/'05;;;;
2356;Totaal mannen en vrouwen;100;18 tot 23 jaar;Wel verdacht van misdrijf;Huishoudgrootte onbekend;2005/'06;10.0;;;
2357;Totaal mannen en vrouwen;100;18 tot 23 jaar;Wel verdacht van misdrijf;Huishoudgrootte onbekend;2006/'07;20.0;;10.0;
2358;Totaal mannen en vrouwen;100;18 tot 23 jaar;Wel verdacht van misdrijf;Huishoudgrootte onbekend;2007/'08;;;;
2359;Totaal mannen en vrouwen;100;18 tot 23 jaar;Wel verdacht van misdrijf;Huishoudgrootte onbekend;2008/'09;;;;
2360;Totaal mannen en vrouwen;100;18 tot 23 jaar;1 keer verdacht van misdrijf;Totaal huishoudgrootte;2004/'05;;;;
2361;Totaal mannen en vrouwen;100;18 tot 23 jaar;1 keer verdacht van misdrijf;Totaal huishoudgrootte;2005/'06;670.0;190.0;480.0;28.4
2362;Totaal mannen en vrouwen;100;18 tot 23 jaar;1 keer verdacht van misdrijf;Totaal huishoudgrootte;2006/'07;780.0;210.0;570.0;27.2
2363;Totaal mannen en vrouwen;100;18 tot 23 jaar;1 keer verdacht van misdrijf;Totaal huishoudgrootte;2007/'08;930.0;260.0;680.0;27.6
2364;Totaal mannen en vrouwen;100;18 tot 23 jaar;1 keer verdacht van misdrijf;Totaal huishoudgrootte;2008/'09;1050.0;250.0;800.0;23.8
2365;Totaal mannen en vrouwen;100;18 tot 23 jaar;1 keer verdacht van misdrijf;1 tot 5 leden;2004/'05;;;;
2366;Totaal mannen en vrouwen;100;18 tot 23 jaar;1 keer verdacht van misdrijf;1 tot 5 leden;2005/'06;600.0;170.0;440.0;27.9
2367;Totaal mannen en vrouwen;100;18 tot 23 jaar;1 keer verdacht van misdrijf;1 tot 5 leden;2006/'07;710.0;190.0;520.0;26.6
2368;Totaal mannen en vrouwen;100;18 tot 23 jaar;1 keer verdacht van misdrijf;1 tot 5 leden;2007/'08;850.0;230.0;610.0;27.5
2369;Totaal mannen en vrouwen;100;18 tot 23 jaar;1 keer verdacht van misdrijf;1 tot 5 leden;2008/'09;980.0;240.0;750.0;24.0
2370;Totaal mannen en vrouwen;100;18 tot 23 jaar;1 keer verdacht van misdrijf;6 leden of meer;2004/'05;;;;
2371;Totaal mannen en vrouwen;100;18 tot 23 jaar;1 keer verdacht van misdrijf;6 leden of meer;2005/'06;60.0;20.0;40.0;33.9
2372;Totaal mannen en vrouwen;100;18 tot 23 jaar;1 keer verdacht van misdrijf;6 leden of meer;2006/'07;60.0;20.0;40.0;32.8
2373;Totaal mannen en vrouwen;100;18 tot 23 jaar;1 keer verdacht van misdrijf;6 leden of meer;2007/'08;80.0;20.0;60.0;26.5
2374;Totaal mannen en vrouwen;100;18 tot 23 jaar;1 keer verdacht van misdrijf;6 leden of meer;2008/'09;70.0;20.0;60.0;21.9
2375;Totaal mannen en vrouwen;100;18 tot 23 jaar;1 keer verdacht van misdrijf;Huishoudgrootte onbekend;2004/'05;;;;
2376;Totaal mannen en vrouwen;100;18 tot 23 jaar;1 keer verdacht van misdrijf;Huishoudgrootte onbekend;2005/'06;;;;
2377;Totaal mannen en vrouwen;100;18 tot 23 jaar;1 keer verdacht van misdrijf;Huishoudgrootte onbekend;2006/'07;10.0;;;
2378;Totaal mannen en vrouwen;100;18 tot 23 jaar;1 keer verdacht van misdrijf;Huishoudgrootte onbekend;2007/'08;;;0.0;
2379;Totaal mannen en vrouwen;100;18 tot 23 jaar;1 keer verdacht van misdrijf;Huishoudgrootte onbekend;2008/'09;;;0.0;
2380;Totaal mannen en vrouwen;100;18 tot 23 jaar;2 keer of meer verdacht van misdrijf;Totaal huishoudgrootte;2004/'05;;;;
2381;Totaal mannen en vrouwen;100;18 tot 23 jaar;2 keer of meer verdacht van misdrijf;Totaal huishoudgrootte;2005/'06;270.0;90.0;170.0;34.3
2382;Totaal mannen en vrouwen;100;18 tot 23 jaar;2 keer of meer verdacht van misdrijf;Totaal huishoudgrootte;2006/'07;370.0;120.0;250.0;33.2
