ID;Geslacht;BedrijfstakkenBranches;Peilmoment;Studiekenmerken;Persoonskenmerken;Perioden;HboTotaal_1;HboVoltijd_2;HboDeeltijd_3;HboTotaal_4;HboVoltijd_5;HboDeeltijd_6;HboTotaal_7;HboTotaalVoltijd_8;HboTotaalDeeltijd_9;HboBachelorTotaal_10;HboBachelorVoltijd_11;HboBachelorDeeltijd_12;HboMasterTotaal_13;HboMasterVoltijd_14;HboMasterDeeltijd_15;HboAssociateDegreeTotaal_16;HboAssociateDegreeVoltijd_17;HboAssociateDegreeDeeltijd_18
111;Mannen en vrouwen;A-U Alle economische activiteiten ;1;1;0;2013/'14;13930.0;7560.0;6370.0;5110.0;2690.0;2420.0;8820.0;4870.0;3950.0;6680.0;4640.0;2050.0;2090.0;220.0;1870.0;40.0;;30.0
112;Mannen en vrouwen;A-U Alle economische activiteiten ;1;1;1;2006/'07;470.0;470.0;;470.0;470.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
113;Mannen en vrouwen;A-U Alle economische activiteiten ;1;1;1;2007/'08;470.0;470.0;;470.0;460.0;;;;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0
114;Mannen en vrouwen;A-U Alle economische activiteiten ;1;1;1;2008/'09;360.0;350.0;;360.0;350.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
115;Mannen en vrouwen;A-U Alle economische activiteiten ;1;1;1;2009/'10;380.0;380.0;;380.0;380.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
116;Mannen en vrouwen;A-U Alle economische activiteiten ;1;1;1;2010/'11;400.0;400.0;;400.0;400.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
117;Mannen en vrouwen;A-U Alle economische activiteiten ;1;1;1;2011/'12;370.0;370.0;;370.0;370.0;;;;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0
118;Mannen en vrouwen;A-U Alle economische activiteiten ;1;1;1;2012/'13;290.0;290.0;;290.0;290.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
119;Mannen en vrouwen;A-U Alle economische activiteiten ;1;1;1;2013/'14;300.0;290.0;;300.0;290.0;;;;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0
120;Mannen en vrouwen;A-U Alle economische activiteiten ;1;1;2;2006/'07;5700.0;5410.0;290.0;1920.0;1750.0;180.0;3780.0;3660.0;120.0;3520.0;3470.0;60.0;250.0;200.0;60.0;0.0;0.0;0.0
121;Mannen en vrouwen;A-U Alle economische activiteiten ;1;1;2;2007/'08;5730.0;5370.0;360.0;1970.0;1780.0;180.0;3760.0;3580.0;180.0;3440.0;3380.0;60.0;320.0;200.0;120.0;0.0;0.0;0.0
122;Mannen en vrouwen;A-U Alle economische activiteiten ;1;1;2;2008/'09;4690.0;4460.0;230.0;1540.0;1390.0;150.0;3150.0;3070.0;70.0;2980.0;2920.0;50.0;170.0;150.0;20.0;0.0;0.0;0.0
123;Mannen en vrouwen;A-U Alle economische activiteiten ;1;1;2;2009/'10;4680.0;4390.0;290.0;1580.0;1390.0;190.0;3100.0;3000.0;100.0;2980.0;2910.0;70.0;120.0;90.0;30.0;;;0.0
124;Mannen en vrouwen;A-U Alle economische activiteiten ;1;1;2;2010/'11;4840.0;4550.0;290.0;1760.0;1560.0;200.0;3080.0;2990.0;90.0;2950.0;2890.0;60.0;130.0;100.0;30.0;;;
125;Mannen en vrouwen;A-U Alle economische activiteiten ;1;1;2;2011/'12;4630.0;4370.0;260.0;1660.0;1480.0;180.0;2980.0;2890.0;90.0;2820.0;2770.0;60.0;150.0;120.0;30.0;;;
126;Mannen en vrouwen;A-U Alle economische activiteiten ;1;1;2;2012/'13;4060.0;3840.0;220.0;1350.0;1190.0;150.0;2720.0;2650.0;70.0;2590.0;2550.0;40.0;120.0;100.0;20.0;;;0.0
127;Mannen en vrouwen;A-U Alle economische activiteiten ;1;1;2;2013/'14;3990.0;3800.0;190.0;1530.0;1400.0;130.0;2470.0;2400.0;70.0;2320.0;2280.0;30.0;150.0;120.0;30.0;;;
128;Mannen en vrouwen;A-U Alle economische activiteiten ;1;1;3;2006/'07;3980.0;2340.0;1640.0;1240.0;590.0;650.0;2740.0;1760.0;990.0;2200.0;1690.0;510.0;540.0;70.0;480.0;0.0;0.0;0.0
129;Mannen en vrouwen;A-U Alle economische activiteiten ;1;1;3;2007/'08;4100.0;2420.0;1680.0;1240.0;680.0;570.0;2860.0;1740.0;1110.0;2140.0;1660.0;470.0;720.0;80.0;640.0;0.0;0.0;0.0
130;Mannen en vrouwen;A-U Alle economische activiteiten ;1;1;3;2008/'09;3640.0;2390.0;1240.0;1020.0;580.0;440.0;2620.0;1820.0;800.0;2220.0;1760.0;460.0;400.0;60.0;340.0;0.0;0.0;0.0
131;Mannen en vrouwen;A-U Alle economische activiteiten ;1;1;3;2009/'10;3720.0;2510.0;1210.0;1050.0;610.0;440.0;2670.0;1910.0;770.0;2260.0;1860.0;410.0;410.0;50.0;360.0;;;0.0
132;Mannen en vrouwen;A-U Alle economische activiteiten ;1;1;3;2010/'11;4090.0;2680.0;1410.0;1200.0;700.0;510.0;2890.0;1980.0;900.0;2360.0;1900.0;460.0;520.0;80.0;440.0;10.0;;
133;Mannen en vrouwen;A-U Alle economische activiteiten ;1;1;3;2011/'12;4160.0;2690.0;1470.0;1190.0;670.0;510.0;2980.0;2020.0;960.0;2460.0;1930.0;520.0;510.0;80.0;430.0;;;
134;Mannen en vrouwen;A-U Alle economische activiteiten ;1;1;3;2012/'13;3340.0;2200.0;1140.0;930.0;540.0;390.0;2410.0;1660.0;750.0;2010.0;1600.0;410.0;400.0;60.0;340.0;;;
135;Mannen en vrouwen;A-U Alle economische activiteiten ;1;1;3;2013/'14;3630.0;2540.0;1090.0;1020.0;650.0;370.0;2610.0;1890.0;720.0;2190.0;1810.0;380.0;420.0;80.0;330.0;;;
136;Mannen en vrouwen;A-U Alle economische activiteiten ;1;1;4;2006/'07;1570.0;430.0;1130.0;650.0;150.0;500.0;920.0;280.0;640.0;620.0;280.0;340.0;300.0;;300.0;0.0;0.0;0.0
137;Mannen en vrouwen;A-U Alle economische activiteiten ;1;1;4;2007/'08;1610.0;430.0;1190.0;580.0;170.0;410.0;1030.0;260.0;770.0;660.0;250.0;410.0;380.0;;370.0;0.0;0.0;0.0
138;Mannen en vrouwen;A-U Alle economische activiteiten ;1;1;4;2008/'09;1470.0;430.0;1040.0;520.0;140.0;380.0;950.0;290.0;660.0;620.0;290.0;340.0;330.0;;330.0;;;0.0
139;Mannen en vrouwen;A-U Alle economische activiteiten ;1;1;4;2009/'10;1670.0;490.0;1170.0;630.0;200.0;430.0;1040.0;300.0;740.0;630.0;290.0;340.0;410.0;;400.0;;0.0;
140;Mannen en vrouwen;A-U Alle economische activiteiten ;1;1;4;2010/'11;1700.0;490.0;1210.0;600.0;190.0;400.0;1100.0;290.0;810.0;640.0;290.0;360.0;460.0;;450.0;;0.0;
141;Mannen en vrouwen;A-U Alle economische activiteiten ;1;1;4;2011/'12;1690.0;490.0;1200.0;560.0;200.0;370.0;1130.0;290.0;840.0;650.0;280.0;370.0;470.0;10.0;460.0;;;
142;Mannen en vrouwen;A-U Alle economische activiteiten ;1;1;4;2012/'13;1330.0;390.0;940.0;430.0;150.0;280.0;910.0;240.0;660.0;600.0;240.0;360.0;310.0;;300.0;;0.0;
143;Mannen en vrouwen;A-U Alle economische activiteiten ;1;1;4;2013/'14;1360.0;480.0;890.0;480.0;170.0;310.0;880.0;300.0;580.0;580.0;290.0;280.0;300.0;10.0;290.0;;;
144;Mannen en vrouwen;A-U Alle economische activiteiten ;1;1;5;2006/'07;2750.0;370.0;2380.0;1110.0;150.0;960.0;1630.0;220.0;1420.0;1140.0;220.0;930.0;490.0;;490.0;0.0;0.0;0.0
145;Mannen en vrouwen;A-U Alle economische activiteiten ;1;1;5;2007/'08;2640.0;370.0;2260.0;1040.0;200.0;850.0;1590.0;180.0;1420.0;980.0;170.0;820.0;610.0;;600.0;0.0;0.0;0.0
146;Mannen en vrouwen;A-U Alle economische activiteiten ;1;1;5;2008/'09;2360.0;370.0;1990.0;910.0;170.0;740.0;1440.0;200.0;1250.0;910.0;190.0;720.0;530.0;;530.0;;;0.0
147;Mannen en vrouwen;A-U Alle economische activiteiten ;1;1;5;2009/'10;2390.0;370.0;2020.0;960.0;180.0;780.0;1430.0;190.0;1250.0;870.0;180.0;690.0;560.0;;560.0;;;
148;Mannen en vrouwen;A-U Alle economische activiteiten ;1;1;5;2010/'11;2580.0;370.0;2210.0;980.0;190.0;790.0;1600.0;180.0;1420.0;830.0;170.0;660.0;760.0;;760.0;;;
149;Mannen en vrouwen;A-U Alle economische activiteiten ;1;1;5;2011/'12;2570.0;340.0;2230.0;930.0;160.0;770.0;1650.0;180.0;1470.0;910.0;170.0;740.0;730.0;;720.0;;0.0;
150;Mannen en vrouwen;A-U Alle economische activiteiten ;1;1;5;2012/'13;1830.0;230.0;1600.0;620.0;90.0;530.0;1220.0;140.0;1070.0;730.0;140.0;590.0;480.0;;480.0;;0.0;
151;Mannen en vrouwen;A-U Alle economische activiteiten ;1;1;5;2013/'14;1900.0;220.0;1680.0;700.0;90.0;620.0;1200.0;130.0;1070.0;700.0;130.0;570.0;500.0;;490.0;;;
152;Mannen en vrouwen;A-U Alle economische activiteiten ;1;1;6;2006/'07;4400.0;400.0;4000.0;1850.0;190.0;1650.0;2550.0;210.0;2340.0;1220.0;210.0;1020.0;1330.0;;1330.0;0.0;0.0;0.0
153;Mannen en vrouwen;A-U Alle economische activiteiten ;1;1;6;2007/'08;4060.0;340.0;3720.0;1470.0;180.0;1290.0;2590.0;160.0;2430.0;1070.0;160.0;910.0;1520.0;;1520.0;0.0;0.0;0.0
154;Mannen en vrouwen;A-U Alle economische activiteiten ;1;1;6;2008/'09;3570.0;330.0;3230.0;1310.0;160.0;1150.0;2260.0;170.0;2090.0;1030.0;170.0;860.0;1230.0;;1230.0;;;0.0
155;Mannen en vrouwen;A-U Alle economische activiteiten ;1;1;6;2009/'10;3740.0;420.0;3330.0;1550.0;240.0;1300.0;2200.0;170.0;2020.0;1010.0;170.0;850.0;1180.0;;1170.0;;;
156;Mannen en vrouwen;A-U Alle economische activiteiten ;1;1;6;2010/'11;4030.0;380.0;3650.0;1480.0;200.0;1280.0;2550.0;180.0;2370.0;1050.0;170.0;880.0;1490.0;;1490.0;10.0;;
157;Mannen en vrouwen;A-U Alle economische activiteiten ;1;1;6;2011/'12;3740.0;360.0;3390.0;1300.0;190.0;1110.0;2440.0;170.0;2270.0;1130.0;150.0;980.0;1300.0;20.0;1280.0;10.0;;10.0
158;Mannen en vrouwen;A-U Alle economische activiteiten ;1;1;6;2012/'13;2710.0;240.0;2470.0;920.0;100.0;810.0;1790.0;140.0;1660.0;950.0;120.0;830.0;830.0;;820.0;10.0;;10.0
159;Mannen en vrouwen;A-U Alle economische activiteiten ;1;1;6;2013/'14;2750.0;230.0;2520.0;1090.0;90.0;1000.0;1660.0;140.0;1520.0;910.0;130.0;780.0;730.0;;720.0;20.0;;20.0
160;Mannen en vrouwen;A-U Alle economische activiteiten ;1;1;7;2006/'07;16400.0;8270.0;8140.0;6020.0;2750.0;3270.0;10380.0;5520.0;4860.0;7690.0;5260.0;2430.0;2690.0;260.0;2430.0;0.0;0.0;0.0
161;Mannen en vrouwen;A-U Alle economische activiteiten ;1;1;7;2007/'08;16200.0;8170.0;8020.0;5590.0;2860.0;2730.0;10600.0;5310.0;5290.0;7310.0;5030.0;2280.0;3300.0;280.0;3010.0;0.0;0.0;0.0
162;Mannen en vrouwen;A-U Alle economische activiteiten ;1;1;7;2008/'09;13920.0;7310.0;6610.0;4680.0;2320.0;2370.0;9240.0;5000.0;4240.0;6830.0;4790.0;2040.0;2410.0;200.0;2210.0;;;0.0
163;Mannen en vrouwen;A-U Alle economische activiteiten ;1;1;7;2009/'10;14440.0;7510.0;6940.0;5080.0;2470.0;2610.0;9370.0;5040.0;4330.0;6900.0;4890.0;2010.0;2460.0;140.0;2310.0;20.0;;
164;Mannen en vrouwen;A-U Alle economische activiteiten ;1;1;7;2010/'11;15290.0;7710.0;7580.0;5230.0;2660.0;2580.0;10060.0;5050.0;5010.0;6970.0;4860.0;2110.0;3070.0;180.0;2890.0;20.0;10.0;10.0
165;Mannen en vrouwen;A-U Alle economische activiteiten ;1;1;7;2011/'12;14830.0;7510.0;7320.0;4840.0;2510.0;2330.0;9990.0;5000.0;4990.0;7060.0;4760.0;2300.0;2900.0;230.0;2670.0;30.0;;20.0
166;Mannen en vrouwen;A-U Alle economische activiteiten ;1;1;7;2012/'13;11690.0;6230.0;5460.0;3620.0;1890.0;1740.0;8070.0;4350.0;3730.0;6080.0;4170.0;1910.0;1960.0;170.0;1790.0;30.0;;20.0
167;Mannen en vrouwen;A-U Alle economische activiteiten ;1;1;7;2013/'14;11910.0;6520.0;5390.0;4050.0;2130.0;1920.0;7860.0;4390.0;3470.0;5940.0;4170.0;1770.0;1890.0;220.0;1680.0;30.0;;30.0
168;Mannen en vrouwen;A-U Alle economische activiteiten ;1;1;8;2006/'07;1240.0;640.0;600.0;670.0;330.0;340.0;570.0;310.0;260.0;510.0;310.0;200.0;70.0;;60.0;0.0;0.0;0.0
169;Mannen en vrouwen;A-U Alle economische activiteiten ;1;1;8;2007/'08;1230.0;680.0;550.0;670.0;350.0;320.0;560.0;330.0;230.0;500.0;320.0;180.0;60.0;;60.0;0.0;0.0;0.0
170;Mannen en vrouwen;A-U Alle economische activiteiten ;1;1;8;2008/'09;1090.0;580.0;520.0;550.0;290.0;260.0;540.0;280.0;260.0;450.0;280.0;170.0;90.0;;80.0;0.0;0.0;0.0
171;Mannen en vrouwen;A-U Alle economische activiteiten ;1;1;8;2009/'10;1090.0;590.0;490.0;620.0;330.0;300.0;460.0;260.0;200.0;400.0;260.0;140.0;60.0;;60.0;;;0.0
172;Mannen en vrouwen;A-U Alle economische activiteiten ;1;1;8;2010/'11;1230.0;670.0;560.0;710.0;380.0;330.0;520.0;290.0;230.0;410.0;290.0;120.0;110.0;;110.0;;;
173;Mannen en vrouwen;A-U Alle economische activiteiten ;1;1;8;2011/'12;1210.0;640.0;570.0;690.0;360.0;320.0;530.0;280.0;250.0;440.0;280.0;160.0;90.0;;90.0;;0.0;
174;Mannen en vrouwen;A-U Alle economische activiteiten ;1;1;8;2012/'13;1010.0;570.0;440.0;550.0;310.0;240.0;470.0;270.0;200.0;410.0;270.0;140.0;60.0;;60.0;;0.0;
175;Mannen en vrouwen;A-U Alle economische activiteiten ;1;1;8;2013/'14;1150.0;670.0;480.0;690.0;400.0;300.0;460.0;280.0;180.0;380.0;270.0;110.0;70.0;;70.0;;;
176;Mannen en vrouwen;A-U Alle economische activiteiten ;1;1;9;2006/'07;1220.0;520.0;700.0;550.0;220.0;330.0;670.0;300.0;380.0;510.0;290.0;220.0;160.0;;150.0;0.0;0.0;0.0
177;Mannen en vrouwen;A-U Alle economische activiteiten ;1;1;9;2007/'08;1170.0;540.0;630.0;500.0;250.0;250.0;670.0;290.0;380.0;480.0;270.0;210.0;190.0;10.0;180.0;0.0;0.0;0.0
178;Mannen en vrouwen;A-U Alle economische activiteiten ;1;1;9;2008/'09;1060.0;450.0;610.0;420.0;180.0;240.0;640.0;270.0;370.0;480.0;260.0;220.0;160.0;;150.0;;;0.0
179;Mannen en vrouwen;A-U Alle economische activiteiten ;1;1;9;2009/'10;1050.0;470.0;580.0;440.0;210.0;230.0;610.0;260.0;350.0;450.0;250.0;200.0;150.0;;150.0;0.0;0.0;0.0
180;Mannen en vrouwen;A-U Alle economische activiteiten ;1;1;9;2010/'11;1120.0;490.0;630.0;480.0;210.0;280.0;630.0;280.0;350.0;450.0;270.0;180.0;180.0;;180.0;;0.0;
181;Mannen en vrouwen;A-U Alle economische activiteiten ;1;1;9;2011/'12;1130.0;470.0;660.0;470.0;200.0;280.0;660.0;270.0;390.0;480.0;270.0;210.0;180.0;;170.0;;;
182;Mannen en vrouwen;A-U Alle economische activiteiten ;1;1;9;2012/'13;860.0;390.0;470.0;360.0;170.0;190.0;500.0;220.0;280.0;380.0;210.0;160.0;120.0;;120.0;0.0;0.0;0.0
183;Mannen en vrouwen;A-U Alle economische activiteiten ;1;1;9;2013/'14;870.0;370.0;500.0;360.0;160.0;200.0;500.0;210.0;300.0;370.0;200.0;170.0;130.0;;120.0;;0.0;
184;Mannen en vrouwen;A-U Alle economische activiteiten ;1;1;Nationaliteit: Nederlands;2006/'07;18630.0;9330.0;9300.0;7130.0;3250.0;3870.0;11500.0;6080.0;5430.0;8600.0;5810.0;2800.0;2900.0;270.0;2630.0;0.0;0.0;0.0
185;Mannen en vrouwen;A-U Alle economische activiteiten ;1;1;Nationaliteit: Nederlands;2007/'08;18410.0;9320.0;9080.0;6670.0;3430.0;3240.0;11740.0;5890.0;5850.0;8220.0;5590.0;2620.0;3520.0;300.0;3230.0;0.0;0.0;0.0
186;Mannen en vrouwen;A-U Alle economische activiteiten ;1;1;Nationaliteit: Nederlands;2008/'09;15880.0;8270.0;7610.0;5580.0;2760.0;2820.0;10300.0;5520.0;4790.0;7660.0;5300.0;2360.0;2640.0;210.0;2420.0;;;0.0
187;Mannen en vrouwen;A-U Alle economische activiteiten ;1;1;Nationaliteit: Nederlands;2009/'10;16380.0;8490.0;7890.0;6050.0;2960.0;3090.0;10330.0;5530.0;4800.0;7660.0;5370.0;2290.0;2650.0;150.0;2500.0;20.0;;
188;Mannen en vrouwen;A-U Alle economische activiteiten ;1;1;Nationaliteit: Nederlands;2010/'11;17450.0;8790.0;8660.0;6340.0;3200.0;3140.0;11110.0;5590.0;5520.0;7750.0;5380.0;2360.0;3330.0;190.0;3140.0;30.0;20.0;10.0
189;Mannen en vrouwen;A-U Alle economische activiteiten ;1;1;Nationaliteit: Nederlands;2011/'12;16950.0;8540.0;8410.0;5880.0;3020.0;2860.0;11070.0;5520.0;5550.0;7900.0;5270.0;2630.0;3150.0;240.0;2900.0;30.0;;20.0
190;Mannen en vrouwen;A-U Alle economische activiteiten ;1;1;Nationaliteit: Nederlands;2012/'13;13420.0;7140.0;6280.0;4460.0;2340.0;2120.0;8960.0;4810.0;4150.0;6810.0;4630.0;2180.0;2120.0;170.0;1950.0;30.0;;20.0
191;Mannen en vrouwen;A-U Alle economische activiteiten ;1;1;Nationaliteit: Nederlands;2013/'14;13750.0;7500.0;6250.0;5030.0;2660.0;2370.0;8720.0;4850.0;3880.0;6610.0;4620.0;2000.0;2070.0;220.0;1850.0;40.0;;30.0
192;Mannen en vrouwen;A-U Alle economische activiteiten ;1;1;Nationaliteit: EER;2006/'07;150.0;50.0;100.0;60.0;20.0;40.0;90.0;30.0;60.0;70.0;30.0;40.0;20.0;0.0;20.0;0.0;0.0;0.0
193;Mannen en vrouwen;A-U Alle economische activiteiten ;1;1;Nationaliteit: EER;2007/'08;140.0;40.0;100.0;60.0;20.0;40.0;80.0;20.0;60.0;60.0;20.0;40.0;20.0;0.0;20.0;0.0;0.0;0.0
194;Mannen en vrouwen;A-U Alle economische activiteiten ;1;1;Nationaliteit: EER;2008/'09;130.0;40.0;90.0;40.0;20.0;30.0;90.0;20.0;70.0;70.0;20.0;50.0;20.0;0.0;20.0;0.0;0.0;0.0
195;Mannen en vrouwen;A-U Alle economische activiteiten ;1;1;Nationaliteit: EER;2009/'10;150.0;40.0;100.0;60.0;20.0;40.0;90.0;20.0;70.0;70.0;20.0;50.0;20.0;0.0;20.0;0.0;0.0;0.0
196;Mannen en vrouwen;A-U Alle economische activiteiten ;1;1;Nationaliteit: EER;2010/'11;150.0;50.0;100.0;50.0;20.0;30.0;90.0;30.0;60.0;70.0;30.0;40.0;20.0;0.0;20.0;0.0;0.0;0.0
197;Mannen en vrouwen;A-U Alle economische activiteiten ;1;1;Nationaliteit: EER;2011/'12;160.0;50.0;110.0;80.0;30.0;50.0;80.0;30.0;60.0;60.0;30.0;40.0;20.0;0.0;20.0;;0.0;
198;Mannen en vrouwen;A-U Alle economische activiteiten ;1;1;Nationaliteit: EER;2012/'13;100.0;20.0;70.0;40.0;10.0;30.0;60.0;10.0;50.0;40.0;10.0;30.0;20.0;;20.0;;0.0;
199;Mannen en vrouwen;A-U Alle economische activiteiten ;1;1;Nationaliteit: EER;2013/'14;120.0;30.0;90.0;50.0;20.0;30.0;80.0;20.0;60.0;60.0;20.0;40.0;20.0;0.0;20.0;0.0;0.0;0.0
200;Mannen en vrouwen;A-U Alle economische activiteiten ;1;1;Nationaliteit: Overig;2006/'07;90.0;50.0;40.0;50.0;30.0;30.0;40.0;20.0;10.0;30.0;20.0;10.0;;0.0;;0.0;0.0;0.0
201;Mannen en vrouwen;A-U Alle economische activiteiten ;1;1;Nationaliteit: Overig;2007/'08;50.0;30.0;30.0;30.0;20.0;20.0;20.0;10.0;;20.0;10.0;;;0.0;;0.0;0.0;0.0
202;Mannen en vrouwen;A-U Alle economische activiteiten ;1;1;Nationaliteit: Overig;2008/'09;60.0;30.0;30.0;40.0;20.0;20.0;20.0;10.0;10.0;20.0;10.0;10.0;;0.0;;0.0;0.0;0.0
203;Mannen en vrouwen;A-U Alle economische activiteiten ;1;1;Nationaliteit: Overig;2009/'10;50.0;30.0;20.0;30.0;20.0;10.0;20.0;10.0;;20.0;10.0;;;0.0;;0.0;0.0;0.0
204;Mannen en vrouwen;A-U Alle economische activiteiten ;1;1;Nationaliteit: Overig;2010/'11;50.0;30.0;20.0;30.0;20.0;10.0;20.0;;;10.0;;;;0.0;;0.0;0.0;0.0
205;Mannen en vrouwen;A-U Alle economische activiteiten ;1;1;Nationaliteit: Overig;2011/'12;60.0;30.0;30.0;50.0;20.0;20.0;20.0;;10.0;20.0;;;;0.0;;0.0;0.0;0.0
206;Mannen en vrouwen;A-U Alle economische activiteiten ;1;1;Nationaliteit: Overig;2012/'13;50.0;30.0;20.0;30.0;20.0;20.0;20.0;10.0;;20.0;10.0;;0.0;0.0;0.0;0.0;0.0;0.0
207;Mannen en vrouwen;A-U Alle economische activiteiten ;1;1;Nationaliteit: Overig;2013/'14;50.0;20.0;30.0;30.0;10.0;20.0;20.0;;10.0;20.0;;10.0;;0.0;;0.0;0.0;0.0
208;Mannen en vrouwen;A-U Alle economische activiteiten ;1;2;0;2006/'07;1630.0;1270.0;360.0;510.0;330.0;180.0;1120.0;940.0;180.0;1120.0;940.0;180.0;0.0;0.0;0.0;;;0.0
209;Mannen en vrouwen;A-U Alle economische activiteiten ;1;2;0;2007/'08;1580.0;1290.0;290.0;550.0;370.0;190.0;1020.0;920.0;100.0;1020.0;920.0;100.0;0.0;0.0;0.0;;;0.0
210;Mannen en vrouwen;A-U Alle economische activiteiten ;1;2;0;2008/'09;1350.0;1040.0;310.0;440.0;270.0;170.0;910.0;770.0;140.0;910.0;760.0;140.0;0.0;0.0;0.0;;;0.0
211;Mannen en vrouwen;A-U Alle economische activiteiten ;1;2;0;2009/'10;1440.0;1160.0;280.0;530.0;370.0;160.0;910.0;790.0;120.0;890.0;770.0;120.0;0.0;0.0;0.0;20.0;20.0;
212;Mannen en vrouwen;A-U Alle economische activiteiten ;1;2;0;2010/'11;1470.0;1170.0;310.0;600.0;410.0;190.0;870.0;760.0;110.0;830.0;730.0;100.0;;0.0;;40.0;30.0;10.0
213;Mannen en vrouwen;A-U Alle economische activiteiten ;1;2;0;2011/'12;1560.0;1230.0;330.0;660.0;450.0;200.0;900.0;770.0;130.0;850.0;750.0;100.0;;0.0;;50.0;20.0;20.0
214;Mannen en vrouwen;A-U Alle economische activiteiten ;1;2;0;2012/'13;1430.0;1150.0;290.0;520.0;400.0;130.0;910.0;750.0;160.0;840.0;720.0;130.0;;0.0;;60.0;40.0;30.0
215;Mannen en vrouwen;A-U Alle economische activiteiten ;1;2;0;2013/'14;1460.0;1180.0;280.0;490.0;360.0;130.0;980.0;820.0;160.0;910.0;800.0;120.0;;0.0;;60.0;20.0;30.0
216;Mannen en vrouwen;A-U Alle economische activiteiten ;1;2;1;2006/'07;30.0;30.0;0.0;30.0;30.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
217;Mannen en vrouwen;A-U Alle economische activiteiten ;1;2;1;2007/'08;50.0;50.0;0.0;50.0;50.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
218;Mannen en vrouwen;A-U Alle economische activiteiten ;1;2;1;2008/'09;30.0;30.0;0.0;30.0;30.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
219;Mannen en vrouwen;A-U Alle economische activiteiten ;1;2;1;2009/'10;50.0;50.0;;50.0;50.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
220;Mannen en vrouwen;A-U Alle economische activiteiten ;1;2;1;2010/'11;40.0;40.0;0.0;40.0;40.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
221;Mannen en vrouwen;A-U Alle economische activiteiten ;1;2;1;2011/'12;60.0;60.0;0.0;60.0;60.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
222;Mannen en vrouwen;A-U Alle economische activiteiten ;1;2;1;2012/'13;50.0;50.0;0.0;50.0;50.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
223;Mannen en vrouwen;A-U Alle economische activiteiten ;1;2;1;2013/'14;50.0;50.0;0.0;50.0;50.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
224;Mannen en vrouwen;A-U Alle economische activiteiten ;1;2;2;2006/'07;630.0;610.0;10.0;210.0;200.0;10.0;410.0;410.0;;410.0;410.0;;0.0;0.0;0.0;;;0.0
225;Mannen en vrouwen;A-U Alle economische activiteiten ;1;2;2;2007/'08;590.0;570.0;20.0;200.0;190.0;20.0;390.0;390.0;0.0;380.0;380.0;0.0;0.0;0.0;0.0;;;0.0
226;Mannen en vrouwen;A-U Alle economische activiteiten ;1;2;2;2008/'09;490.0;480.0;20.0;160.0;150.0;10.0;330.0;330.0;;330.0;330.0;;0.0;0.0;0.0;;;0.0
227;Mannen en vrouwen;A-U Alle economische activiteiten ;1;2;2;2009/'10;560.0;540.0;10.0;200.0;190.0;10.0;350.0;350.0;;340.0;340.0;;0.0;0.0;0.0;10.0;10.0;
228;Mannen en vrouwen;A-U Alle economische activiteiten ;1;2;2;2010/'11;580.0;570.0;20.0;230.0;220.0;10.0;350.0;350.0;;330.0;330.0;;0.0;0.0;0.0;20.0;20.0;
229;Mannen en vrouwen;A-U Alle economische activiteiten ;1;2;2;2011/'12;650.0;640.0;10.0;270.0;260.0;10.0;380.0;380.0;;360.0;360.0;;0.0;0.0;0.0;20.0;20.0;0.0
230;Mannen en vrouwen;A-U Alle economische activiteiten ;1;2;2;2012/'13;600.0;590.0;20.0;220.0;210.0;10.0;390.0;380.0;;360.0;350.0;;0.0;0.0;0.0;30.0;30.0;0.0
231;Mannen en vrouwen;A-U Alle economische activiteiten ;1;2;2;2013/'14;630.0;610.0;20.0;210.0;210.0;;410.0;400.0;10.0;390.0;390.0;;0.0;0.0;0.0;20.0;10.0;10.0
