ID;Geslacht;Leeftijd;GeneesmiddelengroepATC;Perioden;PersonenMetVerstrekteGeneesmiddelen_1;PersonenMetGeneesmiddelenRelatief_2;GedefinieerdeDagdosesDDD_3;GedefinieerdeDagdosesDDDRelatief_4
236;Totaal mannen en vrouwen;Totaal leeftijd;A03E Ov spasmolytica en parasympath.comb;2008;0.0;0.0;;
237;Totaal mannen en vrouwen;Totaal leeftijd;A03E Ov spasmolytica en parasympath.comb;2009;0.0;0.0;;
238;Totaal mannen en vrouwen;Totaal leeftijd;A03E Ov spasmolytica en parasympath.comb;2010;0.0;0.0;;
239;Totaal mannen en vrouwen;Totaal leeftijd;A03E Ov spasmolytica en parasympath.comb;2011;0.0;0.0;;
240;Totaal mannen en vrouwen;Totaal leeftijd;A03E Ov spasmolytica en parasympath.comb;2012;0.0;0.0;;
241;Totaal mannen en vrouwen;Totaal leeftijd;A03E Ov spasmolytica en parasympath.comb;2013;0.0;0.0;;
242;Totaal mannen en vrouwen;Totaal leeftijd;A03E Ov spasmolytica en parasympath.comb;2014;0.0;0.0;;
243;Totaal mannen en vrouwen;Totaal leeftijd;A03E Ov spasmolytica en parasympath.comb;2015;0.0;0.0;;
244;Totaal mannen en vrouwen;Totaal leeftijd;A03E Ov spasmolytica en parasympath.comb;2016;0.0;0.0;;
245;Totaal mannen en vrouwen;Totaal leeftijd;A03E Ov spasmolytica en parasympath.comb;2017;0.0;0.0;;
246;Totaal mannen en vrouwen;Totaal leeftijd;A03E Ov spasmolytica en parasympath.comb;2018;0.0;0.0;;
247;Totaal mannen en vrouwen;Totaal leeftijd;A03E Ov spasmolytica en parasympath.comb;2019;0.0;0.0;;
248;Totaal mannen en vrouwen;Totaal leeftijd;A03E Ov spasmolytica en parasympath.comb;2020;0.0;0.0;0.0;0.0
249;Totaal mannen en vrouwen;Totaal leeftijd;A03E Ov spasmolytica en parasympath.comb;2021;0.0;0.0;0.0;0.0
250;Totaal mannen en vrouwen;Totaal leeftijd;A03E Ov spasmolytica en parasympath.comb;2022;0.0;0.0;0.0;0.0
251;Totaal mannen en vrouwen;Totaal leeftijd;A03E Ov spasmolytica en parasympath.comb;2023;0.0;0.0;0.0;0.0
252;Totaal mannen en vrouwen;Totaal leeftijd;A03F Motiliteitsbevorderende middelen;2006;223060.0;1.34;;
253;Totaal mannen en vrouwen;Totaal leeftijd;A03F Motiliteitsbevorderende middelen;2007;236790.0;1.42;;
254;Totaal mannen en vrouwen;Totaal leeftijd;A03F Motiliteitsbevorderende middelen;2008;236685.0;1.41;;
255;Totaal mannen en vrouwen;Totaal leeftijd;A03F Motiliteitsbevorderende middelen;2009;242165.0;1.44;;
256;Totaal mannen en vrouwen;Totaal leeftijd;A03F Motiliteitsbevorderende middelen;2010;249015.0;1.47;;
257;Totaal mannen en vrouwen;Totaal leeftijd;A03F Motiliteitsbevorderende middelen;2011;258965.0;1.52;;
258;Totaal mannen en vrouwen;Totaal leeftijd;A03F Motiliteitsbevorderende middelen;2012;247900.0;1.45;;
259;Totaal mannen en vrouwen;Totaal leeftijd;A03F Motiliteitsbevorderende middelen;2013;235635.0;1.38;;
260;Totaal mannen en vrouwen;Totaal leeftijd;A03F Motiliteitsbevorderende middelen;2014;258230.0;1.5;;
261;Totaal mannen en vrouwen;Totaal leeftijd;A03F Motiliteitsbevorderende middelen;2015;304255.0;1.76;;
262;Totaal mannen en vrouwen;Totaal leeftijd;A03F Motiliteitsbevorderende middelen;2016;306805.0;1.76;;
263;Totaal mannen en vrouwen;Totaal leeftijd;A03F Motiliteitsbevorderende middelen;2017;301525.0;1.72;;
264;Totaal mannen en vrouwen;Totaal leeftijd;A03F Motiliteitsbevorderende middelen;2018;308350.0;1.75;;
265;Totaal mannen en vrouwen;Totaal leeftijd;A03F Motiliteitsbevorderende middelen;2019;296735.0;1.67;;
266;Totaal mannen en vrouwen;Totaal leeftijd;A03F Motiliteitsbevorderende middelen;2020;282425.0;1.59;5697.0;320.0
267;Totaal mannen en vrouwen;Totaal leeftijd;A03F Motiliteitsbevorderende middelen;2021;292900.0;1.64;5567.0;311.0
268;Totaal mannen en vrouwen;Totaal leeftijd;A03F Motiliteitsbevorderende middelen;2022;292110.0;1.61;5352.0;295.0
269;Totaal mannen en vrouwen;Totaal leeftijd;A03F Motiliteitsbevorderende middelen;2023;286510.0;1.57;5164.0;282.0
270;Totaal mannen en vrouwen;Totaal leeftijd;A04 Anti-emetica;2006;35620.0;0.21;;
271;Totaal mannen en vrouwen;Totaal leeftijd;A04 Anti-emetica;2007;39910.0;0.24;;
272;Totaal mannen en vrouwen;Totaal leeftijd;A04 Anti-emetica;2008;42765.0;0.26;;
273;Totaal mannen en vrouwen;Totaal leeftijd;A04 Anti-emetica;2009;45555.0;0.27;;
274;Totaal mannen en vrouwen;Totaal leeftijd;A04 Anti-emetica;2010;48425.0;0.29;;
275;Totaal mannen en vrouwen;Totaal leeftijd;A04 Anti-emetica;2011;51960.0;0.31;;
276;Totaal mannen en vrouwen;Totaal leeftijd;A04 Anti-emetica;2012;52820.0;0.31;;
277;Totaal mannen en vrouwen;Totaal leeftijd;A04 Anti-emetica;2013;55085.0;0.32;;
278;Totaal mannen en vrouwen;Totaal leeftijd;A04 Anti-emetica;2014;56855.0;0.33;;
279;Totaal mannen en vrouwen;Totaal leeftijd;A04 Anti-emetica;2015;62365.0;0.36;;
280;Totaal mannen en vrouwen;Totaal leeftijd;A04 Anti-emetica;2016;67625.0;0.39;;
281;Totaal mannen en vrouwen;Totaal leeftijd;A04 Anti-emetica;2017;72455.0;0.41;;
282;Totaal mannen en vrouwen;Totaal leeftijd;A04 Anti-emetica;2018;83510.0;0.47;;
283;Totaal mannen en vrouwen;Totaal leeftijd;A04 Anti-emetica;2019;90095.0;0.51;;
284;Totaal mannen en vrouwen;Totaal leeftijd;A04 Anti-emetica;2020;81110.0;0.46;1010.0;57.0
285;Totaal mannen en vrouwen;Totaal leeftijd;A04 Anti-emetica;2021;109225.0;0.61;1140.0;64.0
286;Totaal mannen en vrouwen;Totaal leeftijd;A04 Anti-emetica;2022;133665.0;0.74;1250.0;69.0
287;Totaal mannen en vrouwen;Totaal leeftijd;A04 Anti-emetica;2023;136085.0;0.74;1306.0;71.0
288;Totaal mannen en vrouwen;Totaal leeftijd;A04A Anti-emetica;2006;35620.0;0.21;;
289;Totaal mannen en vrouwen;Totaal leeftijd;A04A Anti-emetica;2007;39910.0;0.24;;
290;Totaal mannen en vrouwen;Totaal leeftijd;A04A Anti-emetica;2008;42765.0;0.26;;
291;Totaal mannen en vrouwen;Totaal leeftijd;A04A Anti-emetica;2009;45555.0;0.27;;
292;Totaal mannen en vrouwen;Totaal leeftijd;A04A Anti-emetica;2010;48425.0;0.29;;
293;Totaal mannen en vrouwen;Totaal leeftijd;A04A Anti-emetica;2011;51960.0;0.31;;
294;Totaal mannen en vrouwen;Totaal leeftijd;A04A Anti-emetica;2012;52820.0;0.31;;
295;Totaal mannen en vrouwen;Totaal leeftijd;A04A Anti-emetica;2013;55085.0;0.32;;
296;Totaal mannen en vrouwen;Totaal leeftijd;A04A Anti-emetica;2014;56855.0;0.33;;
297;Totaal mannen en vrouwen;Totaal leeftijd;A04A Anti-emetica;2015;62365.0;0.36;;
298;Totaal mannen en vrouwen;Totaal leeftijd;A04A Anti-emetica;2016;67625.0;0.39;;
299;Totaal mannen en vrouwen;Totaal leeftijd;A04A Anti-emetica;2017;72455.0;0.41;;
300;Totaal mannen en vrouwen;Totaal leeftijd;A04A Anti-emetica;2018;83510.0;0.47;;
301;Totaal mannen en vrouwen;Totaal leeftijd;A04A Anti-emetica;2019;90095.0;0.51;;
302;Totaal mannen en vrouwen;Totaal leeftijd;A04A Anti-emetica;2020;81110.0;0.46;1010.0;57.0
303;Totaal mannen en vrouwen;Totaal leeftijd;A04A Anti-emetica;2021;109225.0;0.61;1140.0;64.0
304;Totaal mannen en vrouwen;Totaal leeftijd;A04A Anti-emetica;2022;133665.0;0.74;1250.0;69.0
305;Totaal mannen en vrouwen;Totaal leeftijd;A04A Anti-emetica;2023;136085.0;0.74;1306.0;71.0
306;Totaal mannen en vrouwen;Totaal leeftijd;A05 Gal- en levertherapeutica;2006;8670.0;0.05;;
307;Totaal mannen en vrouwen;Totaal leeftijd;A05 Gal- en levertherapeutica;2007;9370.0;0.06;;
308;Totaal mannen en vrouwen;Totaal leeftijd;A05 Gal- en levertherapeutica;2008;9970.0;0.06;;
309;Totaal mannen en vrouwen;Totaal leeftijd;A05 Gal- en levertherapeutica;2009;10665.0;0.06;;
310;Totaal mannen en vrouwen;Totaal leeftijd;A05 Gal- en levertherapeutica;2010;11075.0;0.07;;
311;Totaal mannen en vrouwen;Totaal leeftijd;A05 Gal- en levertherapeutica;2011;11615.0;0.07;;
312;Totaal mannen en vrouwen;Totaal leeftijd;A05 Gal- en levertherapeutica;2012;12035.0;0.07;;
313;Totaal mannen en vrouwen;Totaal leeftijd;A05 Gal- en levertherapeutica;2013;12800.0;0.07;;
314;Totaal mannen en vrouwen;Totaal leeftijd;A05 Gal- en levertherapeutica;2014;13380.0;0.08;;
315;Totaal mannen en vrouwen;Totaal leeftijd;A05 Gal- en levertherapeutica;2015;13890.0;0.08;;
316;Totaal mannen en vrouwen;Totaal leeftijd;A05 Gal- en levertherapeutica;2016;14395.0;0.08;;
317;Totaal mannen en vrouwen;Totaal leeftijd;A05 Gal- en levertherapeutica;2017;15030.0;0.09;;
318;Totaal mannen en vrouwen;Totaal leeftijd;A05 Gal- en levertherapeutica;2018;15560.0;0.09;;
319;Totaal mannen en vrouwen;Totaal leeftijd;A05 Gal- en levertherapeutica;2019;16140.0;0.09;;
320;Totaal mannen en vrouwen;Totaal leeftijd;A05 Gal- en levertherapeutica;2020;15810.0;0.09;4755.0;267.0
321;Totaal mannen en vrouwen;Totaal leeftijd;A05 Gal- en levertherapeutica;2021;16165.0;0.09;4857.0;271.0
322;Totaal mannen en vrouwen;Totaal leeftijd;A05 Gal- en levertherapeutica;2022;17350.0;0.1;5077.0;280.0
323;Totaal mannen en vrouwen;Totaal leeftijd;A05 Gal- en levertherapeutica;2023;17600.0;0.1;5241.0;286.0
324;Totaal mannen en vrouwen;Totaal leeftijd;A05A Galtherapeutica;2006;8670.0;0.05;;
325;Totaal mannen en vrouwen;Totaal leeftijd;A05A Galtherapeutica;2007;9370.0;0.06;;
326;Totaal mannen en vrouwen;Totaal leeftijd;A05A Galtherapeutica;2008;9970.0;0.06;;
327;Totaal mannen en vrouwen;Totaal leeftijd;A05A Galtherapeutica;2009;10665.0;0.06;;
328;Totaal mannen en vrouwen;Totaal leeftijd;A05A Galtherapeutica;2010;11075.0;0.07;;
329;Totaal mannen en vrouwen;Totaal leeftijd;A05A Galtherapeutica;2011;11615.0;0.07;;
330;Totaal mannen en vrouwen;Totaal leeftijd;A05A Galtherapeutica;2012;12035.0;0.07;;
331;Totaal mannen en vrouwen;Totaal leeftijd;A05A Galtherapeutica;2013;12800.0;0.07;;
332;Totaal mannen en vrouwen;Totaal leeftijd;A05A Galtherapeutica;2014;13380.0;0.08;;
333;Totaal mannen en vrouwen;Totaal leeftijd;A05A Galtherapeutica;2015;13890.0;0.08;;
334;Totaal mannen en vrouwen;Totaal leeftijd;A05A Galtherapeutica;2016;14395.0;0.08;;
335;Totaal mannen en vrouwen;Totaal leeftijd;A05A Galtherapeutica;2017;15030.0;0.09;;
336;Totaal mannen en vrouwen;Totaal leeftijd;A05A Galtherapeutica;2018;15560.0;0.09;;
337;Totaal mannen en vrouwen;Totaal leeftijd;A05A Galtherapeutica;2019;16140.0;0.09;;
338;Totaal mannen en vrouwen;Totaal leeftijd;A05A Galtherapeutica;2020;15810.0;0.09;4755.0;267.0
339;Totaal mannen en vrouwen;Totaal leeftijd;A05A Galtherapeutica;2021;16165.0;0.09;4857.0;271.0
340;Totaal mannen en vrouwen;Totaal leeftijd;A05A Galtherapeutica;2022;17350.0;0.1;5077.0;280.0
341;Totaal mannen en vrouwen;Totaal leeftijd;A05A Galtherapeutica;2023;17600.0;0.1;5241.0;286.0
342;Totaal mannen en vrouwen;Totaal leeftijd;A05B Levertherapeutica, lipotrope midd.;2006;0.0;0.0;;
343;Totaal mannen en vrouwen;Totaal leeftijd;A05B Levertherapeutica, lipotrope midd.;2007;0.0;0.0;;
344;Totaal mannen en vrouwen;Totaal leeftijd;A05B Levertherapeutica, lipotrope midd.;2008;0.0;0.0;;
345;Totaal mannen en vrouwen;Totaal leeftijd;A05B Levertherapeutica, lipotrope midd.;2009;0.0;0.0;;
346;Totaal mannen en vrouwen;Totaal leeftijd;A05B Levertherapeutica, lipotrope midd.;2010;0.0;0.0;;
347;Totaal mannen en vrouwen;Totaal leeftijd;A05B Levertherapeutica, lipotrope midd.;2011;0.0;0.0;;
348;Totaal mannen en vrouwen;Totaal leeftijd;A05B Levertherapeutica, lipotrope midd.;2012;0.0;0.0;;
349;Totaal mannen en vrouwen;Totaal leeftijd;A05B Levertherapeutica, lipotrope midd.;2013;0.0;0.0;;
350;Totaal mannen en vrouwen;Totaal leeftijd;A05B Levertherapeutica, lipotrope midd.;2014;0.0;0.0;;
351;Totaal mannen en vrouwen;Totaal leeftijd;A05B Levertherapeutica, lipotrope midd.;2015;0.0;0.0;;
352;Totaal mannen en vrouwen;Totaal leeftijd;A05B Levertherapeutica, lipotrope midd.;2016;0.0;0.0;;
353;Totaal mannen en vrouwen;Totaal leeftijd;A05B Levertherapeutica, lipotrope midd.;2017;0.0;0.0;;
354;Totaal mannen en vrouwen;Totaal leeftijd;A05B Levertherapeutica, lipotrope midd.;2018;0.0;0.0;;
355;Totaal mannen en vrouwen;Totaal leeftijd;A05B Levertherapeutica, lipotrope midd.;2019;0.0;0.0;;
356;Totaal mannen en vrouwen;Totaal leeftijd;A05B Levertherapeutica, lipotrope midd.;2020;0.0;0.0;0.0;0.0
357;Totaal mannen en vrouwen;Totaal leeftijd;A05B Levertherapeutica, lipotrope midd.;2021;0.0;0.0;0.0;0.0
358;Totaal mannen en vrouwen;Totaal leeftijd;A05B Levertherapeutica, lipotrope midd.;2022;0.0;0.0;0.0;0.0
359;Totaal mannen en vrouwen;Totaal leeftijd;A05B Levertherapeutica, lipotrope midd.;2023;0.0;0.0;0.0;0.0
360;Totaal mannen en vrouwen;Totaal leeftijd;A05C Galtherapeutica met lipotrope midd.;2006;0.0;0.0;;
361;Totaal mannen en vrouwen;Totaal leeftijd;A05C Galtherapeutica met lipotrope midd.;2007;0.0;0.0;;
362;Totaal mannen en vrouwen;Totaal leeftijd;A05C Galtherapeutica met lipotrope midd.;2008;0.0;0.0;;
363;Totaal mannen en vrouwen;Totaal leeftijd;A05C Galtherapeutica met lipotrope midd.;2009;0.0;0.0;;
364;Totaal mannen en vrouwen;Totaal leeftijd;A05C Galtherapeutica met lipotrope midd.;2010;0.0;0.0;;
365;Totaal mannen en vrouwen;Totaal leeftijd;A05C Galtherapeutica met lipotrope midd.;2011;0.0;0.0;;
366;Totaal mannen en vrouwen;Totaal leeftijd;A05C Galtherapeutica met lipotrope midd.;2012;0.0;0.0;;
367;Totaal mannen en vrouwen;Totaal leeftijd;A05C Galtherapeutica met lipotrope midd.;2013;0.0;0.0;;
368;Totaal mannen en vrouwen;Totaal leeftijd;A05C Galtherapeutica met lipotrope midd.;2014;0.0;0.0;;
369;Totaal mannen en vrouwen;Totaal leeftijd;A05C Galtherapeutica met lipotrope midd.;2015;0.0;0.0;;
370;Totaal mannen en vrouwen;Totaal leeftijd;A05C Galtherapeutica met lipotrope midd.;2016;0.0;0.0;;
371;Totaal mannen en vrouwen;Totaal leeftijd;A05C Galtherapeutica met lipotrope midd.;2017;0.0;0.0;;
372;Totaal mannen en vrouwen;Totaal leeftijd;A05C Galtherapeutica met lipotrope midd.;2018;0.0;0.0;;
373;Totaal mannen en vrouwen;Totaal leeftijd;A05C Galtherapeutica met lipotrope midd.;2019;0.0;0.0;;
374;Totaal mannen en vrouwen;Totaal leeftijd;A05C Galtherapeutica met lipotrope midd.;2020;0.0;0.0;0.0;0.0
375;Totaal mannen en vrouwen;Totaal leeftijd;A05C Galtherapeutica met lipotrope midd.;2021;0.0;0.0;0.0;0.0
376;Totaal mannen en vrouwen;Totaal leeftijd;A05C Galtherapeutica met lipotrope midd.;2022;0.0;0.0;0.0;0.0
377;Totaal mannen en vrouwen;Totaal leeftijd;A05C Galtherapeutica met lipotrope midd.;2023;0.0;0.0;0.0;0.0
378;Totaal mannen en vrouwen;Totaal leeftijd;A06 Laxantia;2006;787295.0;4.73;;
379;Totaal mannen en vrouwen;Totaal leeftijd;A06 Laxantia;2007;855930.0;5.13;;
380;Totaal mannen en vrouwen;Totaal leeftijd;A06 Laxantia;2008;909225.0;5.42;;
381;Totaal mannen en vrouwen;Totaal leeftijd;A06 Laxantia;2009;975410.0;5.79;;
382;Totaal mannen en vrouwen;Totaal leeftijd;A06 Laxantia;2010;1054600.0;6.23;;
383;Totaal mannen en vrouwen;Totaal leeftijd;A06 Laxantia;2011;1144755.0;6.73;;
384;Totaal mannen en vrouwen;Totaal leeftijd;A06 Laxantia;2012;1156485.0;6.77;;
385;Totaal mannen en vrouwen;Totaal leeftijd;A06 Laxantia;2013;1152965.0;6.73;;
386;Totaal mannen en vrouwen;Totaal leeftijd;A06 Laxantia;2014;1208195.0;7.02;;
387;Totaal mannen en vrouwen;Totaal leeftijd;A06 Laxantia;2015;1281735.0;7.41;;
388;Totaal mannen en vrouwen;Totaal leeftijd;A06 Laxantia;2016;1358175.0;7.81;;
389;Totaal mannen en vrouwen;Totaal leeftijd;A06 Laxantia;2017;1420150.0;8.12;;
390;Totaal mannen en vrouwen;Totaal leeftijd;A06 Laxantia;2018;1460285.0;8.3;;
391;Totaal mannen en vrouwen;Totaal leeftijd;A06 Laxantia;2019;1470760.0;8.3;;
392;Totaal mannen en vrouwen;Totaal leeftijd;A06 Laxantia;2020;1429265.0;8.03;135880.0;7634.0
393;Totaal mannen en vrouwen;Totaal leeftijd;A06 Laxantia;2021;1532785.0;8.56;145183.0;8107.0
394;Totaal mannen en vrouwen;Totaal leeftijd;A06 Laxantia;2022;1559205.0;8.59;145731.0;8027.0
395;Totaal mannen en vrouwen;Totaal leeftijd;A06 Laxantia;2023;1565930.0;8.56;108107.0;5906.0
396;Totaal mannen en vrouwen;Totaal leeftijd;A06A Laxantia;2006;787295.0;4.73;;
397;Totaal mannen en vrouwen;Totaal leeftijd;A06A Laxantia;2007;855930.0;5.13;;
398;Totaal mannen en vrouwen;Totaal leeftijd;A06A Laxantia;2008;909225.0;5.42;;
399;Totaal mannen en vrouwen;Totaal leeftijd;A06A Laxantia;2009;975410.0;5.79;;
400;Totaal mannen en vrouwen;Totaal leeftijd;A06A Laxantia;2010;1054600.0;6.23;;
401;Totaal mannen en vrouwen;Totaal leeftijd;A06A Laxantia;2011;1144755.0;6.73;;
402;Totaal mannen en vrouwen;Totaal leeftijd;A06A Laxantia;2012;1156485.0;6.77;;
403;Totaal mannen en vrouwen;Totaal leeftijd;A06A Laxantia;2013;1152965.0;6.73;;
404;Totaal mannen en vrouwen;Totaal leeftijd;A06A Laxantia;2014;1208195.0;7.02;;
405;Totaal mannen en vrouwen;Totaal leeftijd;A06A Laxantia;2015;1281735.0;7.41;;
406;Totaal mannen en vrouwen;Totaal leeftijd;A06A Laxantia;2016;1358175.0;7.81;;
407;Totaal mannen en vrouwen;Totaal leeftijd;A06A Laxantia;2017;1420150.0;8.12;;
408;Totaal mannen en vrouwen;Totaal leeftijd;A06A Laxantia;2018;1460285.0;8.3;;
409;Totaal mannen en vrouwen;Totaal leeftijd;A06A Laxantia;2019;1470760.0;8.3;;
410;Totaal mannen en vrouwen;Totaal leeftijd;A06A Laxantia;2020;1429265.0;8.03;135880.0;7634.0
411;Totaal mannen en vrouwen;Totaal leeftijd;A06A Laxantia;2021;1532785.0;8.56;145183.0;8107.0
412;Totaal mannen en vrouwen;Totaal leeftijd;A06A Laxantia;2022;1559205.0;8.59;145731.0;8027.0
413;Totaal mannen en vrouwen;Totaal leeftijd;A06A Laxantia;2023;1565930.0;8.56;108107.0;5906.0
414;Totaal mannen en vrouwen;Totaal leeftijd;A07 Antidiarr/-inflamm/-microb. darmmidd;2006;244715.0;1.47;;
415;Totaal mannen en vrouwen;Totaal leeftijd;A07 Antidiarr/-inflamm/-microb. darmmidd;2007;248600.0;1.49;;
416;Totaal mannen en vrouwen;Totaal leeftijd;A07 Antidiarr/-inflamm/-microb. darmmidd;2008;247490.0;1.48;;
417;Totaal mannen en vrouwen;Totaal leeftijd;A07 Antidiarr/-inflamm/-microb. darmmidd;2009;250155.0;1.49;;
418;Totaal mannen en vrouwen;Totaal leeftijd;A07 Antidiarr/-inflamm/-microb. darmmidd;2010;252645.0;1.49;;
419;Totaal mannen en vrouwen;Totaal leeftijd;A07 Antidiarr/-inflamm/-microb. darmmidd;2011;252055.0;1.48;;
420;Totaal mannen en vrouwen;Totaal leeftijd;A07 Antidiarr/-inflamm/-microb. darmmidd;2012;244015.0;1.43;;
421;Totaal mannen en vrouwen;Totaal leeftijd;A07 Antidiarr/-inflamm/-microb. darmmidd;2013;232415.0;1.36;;
422;Totaal mannen en vrouwen;Totaal leeftijd;A07 Antidiarr/-inflamm/-microb. darmmidd;2014;229405.0;1.33;;
423;Totaal mannen en vrouwen;Totaal leeftijd;A07 Antidiarr/-inflamm/-microb. darmmidd;2015;226470.0;1.31;;
424;Totaal mannen en vrouwen;Totaal leeftijd;A07 Antidiarr/-inflamm/-microb. darmmidd;2016;225025.0;1.29;;
425;Totaal mannen en vrouwen;Totaal leeftijd;A07 Antidiarr/-inflamm/-microb. darmmidd;2017;223065.0;1.28;;
426;Totaal mannen en vrouwen;Totaal leeftijd;A07 Antidiarr/-inflamm/-microb. darmmidd;2018;225935.0;1.28;;
427;Totaal mannen en vrouwen;Totaal leeftijd;A07 Antidiarr/-inflamm/-microb. darmmidd;2019;220265.0;1.24;;
428;Totaal mannen en vrouwen;Totaal leeftijd;A07 Antidiarr/-inflamm/-microb. darmmidd;2020;213835.0;1.2;71811.0;4035.0
429;Totaal mannen en vrouwen;Totaal leeftijd;A07 Antidiarr/-inflamm/-microb. darmmidd;2021;214160.0;1.2;73264.0;4091.0
430;Totaal mannen en vrouwen;Totaal leeftijd;A07 Antidiarr/-inflamm/-microb. darmmidd;2022;174310.0;0.96;71460.0;3936.0
431;Totaal mannen en vrouwen;Totaal leeftijd;A07 Antidiarr/-inflamm/-microb. darmmidd;2023;189385.0;1.03;70317.0;3842.0
432;Totaal mannen en vrouwen;Totaal leeftijd;A07A Antimicrobiële darmmiddelen;2006;115650.0;0.69;;
433;Totaal mannen en vrouwen;Totaal leeftijd;A07A Antimicrobiële darmmiddelen;2007;118095.0;0.71;;
434;Totaal mannen en vrouwen;Totaal leeftijd;A07A Antimicrobiële darmmiddelen;2008;122360.0;0.73;;
435;Totaal mannen en vrouwen;Totaal leeftijd;A07A Antimicrobiële darmmiddelen;2009;126130.0;0.75;;
436;Totaal mannen en vrouwen;Totaal leeftijd;A07A Antimicrobiële darmmiddelen;2010;130790.0;0.77;;
437;Totaal mannen en vrouwen;Totaal leeftijd;A07A Antimicrobiële darmmiddelen;2011;131815.0;0.77;;
438;Totaal mannen en vrouwen;Totaal leeftijd;A07A Antimicrobiële darmmiddelen;2012;129420.0;0.76;;
439;Totaal mannen en vrouwen;Totaal leeftijd;A07A Antimicrobiële darmmiddelen;2013;122850.0;0.72;;
440;Totaal mannen en vrouwen;Totaal leeftijd;A07A Antimicrobiële darmmiddelen;2014;121695.0;0.71;;
441;Totaal mannen en vrouwen;Totaal leeftijd;A07A Antimicrobiële darmmiddelen;2015;119970.0;0.69;;
442;Totaal mannen en vrouwen;Totaal leeftijd;A07A Antimicrobiële darmmiddelen;2016;117765.0;0.68;;
443;Totaal mannen en vrouwen;Totaal leeftijd;A07A Antimicrobiële darmmiddelen;2017;115215.0;0.66;;
444;Totaal mannen en vrouwen;Totaal leeftijd;A07A Antimicrobiële darmmiddelen;2018;116495.0;0.66;;
445;Totaal mannen en vrouwen;Totaal leeftijd;A07A Antimicrobiële darmmiddelen;2019;112660.0;0.64;;
446;Totaal mannen en vrouwen;Totaal leeftijd;A07A Antimicrobiële darmmiddelen;2020;107395.0;0.6;1314.0;74.0
447;Totaal mannen en vrouwen;Totaal leeftijd;A07A Antimicrobiële darmmiddelen;2021;105815.0;0.59;1326.0;74.0
448;Totaal mannen en vrouwen;Totaal leeftijd;A07A Antimicrobiële darmmiddelen;2022;64995.0;0.36;1255.0;69.0
449;Totaal mannen en vrouwen;Totaal leeftijd;A07A Antimicrobiële darmmiddelen;2023;79520.0;0.43;1513.0;83.0
450;Totaal mannen en vrouwen;Totaal leeftijd;A07B Adsorberende darmmiddelen;2006;75.0;0.0;;
451;Totaal mannen en vrouwen;Totaal leeftijd;A07B Adsorberende darmmiddelen;2007;40.0;0.0;;
452;Totaal mannen en vrouwen;Totaal leeftijd;A07B Adsorberende darmmiddelen;2008;15.0;0.0;;
453;Totaal mannen en vrouwen;Totaal leeftijd;A07B Adsorberende darmmiddelen;2009;5.0;0.0;;
454;Totaal mannen en vrouwen;Totaal leeftijd;A07B Adsorberende darmmiddelen;2010;5.0;0.0;;
455;Totaal mannen en vrouwen;Totaal leeftijd;A07B Adsorberende darmmiddelen;2011;10.0;0.0;;
456;Totaal mannen en vrouwen;Totaal leeftijd;A07B Adsorberende darmmiddelen;2012;10.0;0.0;;
457;Totaal mannen en vrouwen;Totaal leeftijd;A07B Adsorberende darmmiddelen;2013;10.0;0.0;;
458;Totaal mannen en vrouwen;Totaal leeftijd;A07B Adsorberende darmmiddelen;2014;5.0;0.0;;
459;Totaal mannen en vrouwen;Totaal leeftijd;A07B Adsorberende darmmiddelen;2015;0.0;0.0;;
460;Totaal mannen en vrouwen;Totaal leeftijd;A07B Adsorberende darmmiddelen;2016;0.0;0.0;;
461;Totaal mannen en vrouwen;Totaal leeftijd;A07B Adsorberende darmmiddelen;2017;0.0;0.0;;
462;Totaal mannen en vrouwen;Totaal leeftijd;A07B Adsorberende darmmiddelen;2018;0.0;0.0;;
463;Totaal mannen en vrouwen;Totaal leeftijd;A07B Adsorberende darmmiddelen;2019;0.0;0.0;;
464;Totaal mannen en vrouwen;Totaal leeftijd;A07B Adsorberende darmmiddelen;2020;0.0;0.0;0.0;0.0
465;Totaal mannen en vrouwen;Totaal leeftijd;A07B Adsorberende darmmiddelen;2021;0.0;0.0;0.0;0.0
466;Totaal mannen en vrouwen;Totaal leeftijd;A07B Adsorberende darmmiddelen;2022;35.0;0.0;0.0;0.0
