ID;Bedrijfsgroep;Positie;Geslacht;Leeftijd;BurgerlijkeStaat;Personen_1
291;3;Positie B;Mannen;25-29 jaar;Totaal alle burgerlijke staten;943.0
292;3;Positie B;Mannen;25-29 jaar;Ongehuwd;394.0
293;3;Positie B;Mannen;25-29 jaar;Gehuwd of gehuwd geweest;549.0
294;3;Positie B;Mannen;30-39 jaar;Totaal alle burgerlijke staten;3994.0
295;3;Positie B;Mannen;30-39 jaar;Ongehuwd;418.0
296;3;Positie B;Mannen;30-39 jaar;Gehuwd of gehuwd geweest;3576.0
297;3;Positie B;Mannen;40-49 jaar;Totaal alle burgerlijke staten;5138.0
298;3;Positie B;Mannen;40-49 jaar;Ongehuwd;260.0
299;3;Positie B;Mannen;40-49 jaar;Gehuwd of gehuwd geweest;4878.0
300;3;Positie B;Mannen;50-59 jaar;Totaal alle burgerlijke staten;3933.0
301;3;Positie B;Mannen;50-59 jaar;Ongehuwd;159.0
302;3;Positie B;Mannen;50-59 jaar;Gehuwd of gehuwd geweest;3774.0
303;3;Positie B;Mannen;60-64 jaar;Totaal alle burgerlijke staten;987.0
304;3;Positie B;Mannen;60-64 jaar;Ongehuwd;34.0
305;3;Positie B;Mannen;60-64 jaar;Gehuwd of gehuwd geweest;953.0
306;3;Positie B;Mannen;65-69 jaar;Totaal alle burgerlijke staten;493.0
307;3;Positie B;Mannen;65-69 jaar;Ongehuwd;22.0
308;3;Positie B;Mannen;65-69 jaar;Gehuwd of gehuwd geweest;471.0
309;3;Positie B;Mannen;70 jaar en ouder;Totaal alle burgerlijke staten;289.0
310;3;Positie B;Mannen;70 jaar en ouder;Ongehuwd;9.0
311;3;Positie B;Mannen;70 jaar en ouder;Gehuwd of gehuwd geweest;280.0
312;3;Positie B;Vrouwen;Totaal van alle leeftijden;Totaal alle burgerlijke staten;593.0
313;3;Positie B;Vrouwen;Totaal van alle leeftijden;Ongehuwd;263.0
314;3;Positie B;Vrouwen;Totaal van alle leeftijden;Gehuwd of gehuwd geweest;330.0
315;3;Positie B;Vrouwen;Beneden 14 jaar;Totaal alle burgerlijke staten;0.0
316;3;Positie B;Vrouwen;Beneden 14 jaar;Ongehuwd;0.0
317;3;Positie B;Vrouwen;Beneden 14 jaar;Gehuwd of gehuwd geweest;
318;3;Positie B;Vrouwen;14-17 jaar;Totaal alle burgerlijke staten;0.0
319;3;Positie B;Vrouwen;14-17 jaar;Ongehuwd;0.0
320;3;Positie B;Vrouwen;14-17 jaar;Gehuwd of gehuwd geweest;0.0
321;3;Positie B;Vrouwen;18 en 19 jaar;Totaal alle burgerlijke staten;1.0
322;3;Positie B;Vrouwen;18 en 19 jaar;Ongehuwd;1.0
323;3;Positie B;Vrouwen;18 en 19 jaar;Gehuwd of gehuwd geweest;0.0
324;3;Positie B;Vrouwen;20 jaar;Totaal alle burgerlijke staten;0.0
325;3;Positie B;Vrouwen;20 jaar;Ongehuwd;0.0
326;3;Positie B;Vrouwen;20 jaar;Gehuwd of gehuwd geweest;0.0
327;3;Positie B;Vrouwen;21-24 jaar;Totaal alle burgerlijke staten;15.0
328;3;Positie B;Vrouwen;21-24 jaar;Ongehuwd;12.0
329;3;Positie B;Vrouwen;21-24 jaar;Gehuwd of gehuwd geweest;3.0
330;3;Positie B;Vrouwen;25-29 jaar;Totaal alle burgerlijke staten;49.0
331;3;Positie B;Vrouwen;25-29 jaar;Ongehuwd;33.0
332;3;Positie B;Vrouwen;25-29 jaar;Gehuwd of gehuwd geweest;16.0
333;3;Positie B;Vrouwen;30-39 jaar;Totaal alle burgerlijke staten;138.0
334;3;Positie B;Vrouwen;30-39 jaar;Ongehuwd;78.0
335;3;Positie B;Vrouwen;30-39 jaar;Gehuwd of gehuwd geweest;60.0
336;3;Positie B;Vrouwen;40-49 jaar;Totaal alle burgerlijke staten;160.0
337;3;Positie B;Vrouwen;40-49 jaar;Ongehuwd;70.0
338;3;Positie B;Vrouwen;40-49 jaar;Gehuwd of gehuwd geweest;90.0
339;3;Positie B;Vrouwen;50-59 jaar;Totaal alle burgerlijke staten;147.0
340;3;Positie B;Vrouwen;50-59 jaar;Ongehuwd;56.0
341;3;Positie B;Vrouwen;50-59 jaar;Gehuwd of gehuwd geweest;91.0
342;3;Positie B;Vrouwen;60-64 jaar;Totaal alle burgerlijke staten;43.0
343;3;Positie B;Vrouwen;60-64 jaar;Ongehuwd;6.0
344;3;Positie B;Vrouwen;60-64 jaar;Gehuwd of gehuwd geweest;37.0
345;3;Positie B;Vrouwen;65-69 jaar;Totaal alle burgerlijke staten;22.0
346;3;Positie B;Vrouwen;65-69 jaar;Ongehuwd;6.0
347;3;Positie B;Vrouwen;65-69 jaar;Gehuwd of gehuwd geweest;16.0
348;3;Positie B;Vrouwen;70 jaar en ouder;Totaal alle burgerlijke staten;18.0
349;3;Positie B;Vrouwen;70 jaar en ouder;Ongehuwd;1.0
350;3;Positie B;Vrouwen;70 jaar en ouder;Gehuwd of gehuwd geweest;17.0
351;3;Positie C;Totaal mannen en vrouwen;Totaal van alle leeftijden;Totaal alle burgerlijke staten;59023.0
352;3;Positie C;Totaal mannen en vrouwen;Totaal van alle leeftijden;Ongehuwd;12883.0
353;3;Positie C;Totaal mannen en vrouwen;Totaal van alle leeftijden;Gehuwd of gehuwd geweest;46140.0
354;3;Positie C;Totaal mannen en vrouwen;Beneden 14 jaar;Totaal alle burgerlijke staten;0.0
355;3;Positie C;Totaal mannen en vrouwen;Beneden 14 jaar;Ongehuwd;0.0
356;3;Positie C;Totaal mannen en vrouwen;Beneden 14 jaar;Gehuwd of gehuwd geweest;
357;3;Positie C;Totaal mannen en vrouwen;14-17 jaar;Totaal alle burgerlijke staten;84.0
358;3;Positie C;Totaal mannen en vrouwen;14-17 jaar;Ongehuwd;84.0
359;3;Positie C;Totaal mannen en vrouwen;14-17 jaar;Gehuwd of gehuwd geweest;0.0
360;3;Positie C;Totaal mannen en vrouwen;18 en 19 jaar;Totaal alle burgerlijke staten;362.0
361;3;Positie C;Totaal mannen en vrouwen;18 en 19 jaar;Ongehuwd;348.0
362;3;Positie C;Totaal mannen en vrouwen;18 en 19 jaar;Gehuwd of gehuwd geweest;14.0
363;3;Positie C;Totaal mannen en vrouwen;20 jaar;Totaal alle burgerlijke staten;383.0
364;3;Positie C;Totaal mannen en vrouwen;20 jaar;Ongehuwd;365.0
365;3;Positie C;Totaal mannen en vrouwen;20 jaar;Gehuwd of gehuwd geweest;18.0
366;3;Positie C;Totaal mannen en vrouwen;21-24 jaar;Totaal alle burgerlijke staten;4133.0
367;3;Positie C;Totaal mannen en vrouwen;21-24 jaar;Ongehuwd;3357.0
368;3;Positie C;Totaal mannen en vrouwen;21-24 jaar;Gehuwd of gehuwd geweest;776.0
369;3;Positie C;Totaal mannen en vrouwen;25-29 jaar;Totaal alle burgerlijke staten;8857.0
370;3;Positie C;Totaal mannen en vrouwen;25-29 jaar;Ongehuwd;3871.0
371;3;Positie C;Totaal mannen en vrouwen;25-29 jaar;Gehuwd of gehuwd geweest;4986.0
372;3;Positie C;Totaal mannen en vrouwen;30-39 jaar;Totaal alle burgerlijke staten;18173.0
373;3;Positie C;Totaal mannen en vrouwen;30-39 jaar;Ongehuwd;2740.0
374;3;Positie C;Totaal mannen en vrouwen;30-39 jaar;Gehuwd of gehuwd geweest;15433.0
375;3;Positie C;Totaal mannen en vrouwen;40-49 jaar;Totaal alle burgerlijke staten;14797.0
376;3;Positie C;Totaal mannen en vrouwen;40-49 jaar;Ongehuwd;1312.0
377;3;Positie C;Totaal mannen en vrouwen;40-49 jaar;Gehuwd of gehuwd geweest;13485.0
378;3;Positie C;Totaal mannen en vrouwen;50-59 jaar;Totaal alle burgerlijke staten;8986.0
379;3;Positie C;Totaal mannen en vrouwen;50-59 jaar;Ongehuwd;619.0
380;3;Positie C;Totaal mannen en vrouwen;50-59 jaar;Gehuwd of gehuwd geweest;8367.0
381;3;Positie C;Totaal mannen en vrouwen;60-64 jaar;Totaal alle burgerlijke staten;2090.0
382;3;Positie C;Totaal mannen en vrouwen;60-64 jaar;Ongehuwd;104.0
383;3;Positie C;Totaal mannen en vrouwen;60-64 jaar;Gehuwd of gehuwd geweest;1986.0
384;3;Positie C;Totaal mannen en vrouwen;65-69 jaar;Totaal alle burgerlijke staten;796.0
385;3;Positie C;Totaal mannen en vrouwen;65-69 jaar;Ongehuwd;60.0
386;3;Positie C;Totaal mannen en vrouwen;65-69 jaar;Gehuwd of gehuwd geweest;736.0
387;3;Positie C;Totaal mannen en vrouwen;70 jaar en ouder;Totaal alle burgerlijke staten;362.0
388;3;Positie C;Totaal mannen en vrouwen;70 jaar en ouder;Ongehuwd;23.0
389;3;Positie C;Totaal mannen en vrouwen;70 jaar en ouder;Gehuwd of gehuwd geweest;339.0
390;3;Positie C;Mannen;Totaal van alle leeftijden;Totaal alle burgerlijke staten;52781.0
391;3;Positie C;Mannen;Totaal van alle leeftijden;Ongehuwd;8942.0
392;3;Positie C;Mannen;Totaal van alle leeftijden;Gehuwd of gehuwd geweest;43839.0
393;3;Positie C;Mannen;Beneden 14 jaar;Totaal alle burgerlijke staten;0.0
394;3;Positie C;Mannen;Beneden 14 jaar;Ongehuwd;0.0
395;3;Positie C;Mannen;Beneden 14 jaar;Gehuwd of gehuwd geweest;
396;3;Positie C;Mannen;14-17 jaar;Totaal alle burgerlijke staten;52.0
397;3;Positie C;Mannen;14-17 jaar;Ongehuwd;52.0
398;3;Positie C;Mannen;14-17 jaar;Gehuwd of gehuwd geweest;0.0
399;3;Positie C;Mannen;18 en 19 jaar;Totaal alle burgerlijke staten;254.0
400;3;Positie C;Mannen;18 en 19 jaar;Ongehuwd;242.0
401;3;Positie C;Mannen;18 en 19 jaar;Gehuwd of gehuwd geweest;12.0
402;3;Positie C;Mannen;20 jaar;Totaal alle burgerlijke staten;279.0
403;3;Positie C;Mannen;20 jaar;Ongehuwd;269.0
404;3;Positie C;Mannen;20 jaar;Gehuwd of gehuwd geweest;10.0
405;3;Positie C;Mannen;21-24 jaar;Totaal alle burgerlijke staten;3342.0
406;3;Positie C;Mannen;21-24 jaar;Ongehuwd;2652.0
407;3;Positie C;Mannen;21-24 jaar;Gehuwd of gehuwd geweest;690.0
408;3;Positie C;Mannen;25-29 jaar;Totaal alle burgerlijke staten;7740.0
409;3;Positie C;Mannen;25-29 jaar;Ongehuwd;3027.0
410;3;Positie C;Mannen;25-29 jaar;Gehuwd of gehuwd geweest;4713.0
411;3;Positie C;Mannen;30-39 jaar;Totaal alle burgerlijke staten;16327.0
412;3;Positie C;Mannen;30-39 jaar;Ongehuwd;1681.0
413;3;Positie C;Mannen;30-39 jaar;Gehuwd of gehuwd geweest;14646.0
414;3;Positie C;Mannen;40-49 jaar;Totaal alle burgerlijke staten;13453.0
415;3;Positie C;Mannen;40-49 jaar;Ongehuwd;588.0
416;3;Positie C;Mannen;40-49 jaar;Gehuwd of gehuwd geweest;12865.0
417;3;Positie C;Mannen;50-59 jaar;Totaal alle burgerlijke staten;8312.0
418;3;Positie C;Mannen;50-59 jaar;Ongehuwd;318.0
419;3;Positie C;Mannen;50-59 jaar;Gehuwd of gehuwd geweest;7994.0
420;3;Positie C;Mannen;60-64 jaar;Totaal alle burgerlijke staten;1950.0
421;3;Positie C;Mannen;60-64 jaar;Ongehuwd;57.0
422;3;Positie C;Mannen;60-64 jaar;Gehuwd of gehuwd geweest;1893.0
423;3;Positie C;Mannen;65-69 jaar;Totaal alle burgerlijke staten;746.0
424;3;Positie C;Mannen;65-69 jaar;Ongehuwd;39.0
425;3;Positie C;Mannen;65-69 jaar;Gehuwd of gehuwd geweest;707.0
426;3;Positie C;Mannen;70 jaar en ouder;Totaal alle burgerlijke staten;326.0
427;3;Positie C;Mannen;70 jaar en ouder;Ongehuwd;17.0
428;3;Positie C;Mannen;70 jaar en ouder;Gehuwd of gehuwd geweest;309.0
429;3;Positie C;Vrouwen;Totaal van alle leeftijden;Totaal alle burgerlijke staten;6242.0
430;3;Positie C;Vrouwen;Totaal van alle leeftijden;Ongehuwd;3941.0
431;3;Positie C;Vrouwen;Totaal van alle leeftijden;Gehuwd of gehuwd geweest;2301.0
432;3;Positie C;Vrouwen;Beneden 14 jaar;Totaal alle burgerlijke staten;0.0
433;3;Positie C;Vrouwen;Beneden 14 jaar;Ongehuwd;0.0
434;3;Positie C;Vrouwen;Beneden 14 jaar;Gehuwd of gehuwd geweest;
435;3;Positie C;Vrouwen;14-17 jaar;Totaal alle burgerlijke staten;32.0
436;3;Positie C;Vrouwen;14-17 jaar;Ongehuwd;32.0
437;3;Positie C;Vrouwen;14-17 jaar;Gehuwd of gehuwd geweest;0.0
438;3;Positie C;Vrouwen;18 en 19 jaar;Totaal alle burgerlijke staten;108.0
439;3;Positie C;Vrouwen;18 en 19 jaar;Ongehuwd;106.0
440;3;Positie C;Vrouwen;18 en 19 jaar;Gehuwd of gehuwd geweest;2.0
441;3;Positie C;Vrouwen;20 jaar;Totaal alle burgerlijke staten;104.0
442;3;Positie C;Vrouwen;20 jaar;Ongehuwd;96.0
443;3;Positie C;Vrouwen;20 jaar;Gehuwd of gehuwd geweest;8.0
444;3;Positie C;Vrouwen;21-24 jaar;Totaal alle burgerlijke staten;791.0
445;3;Positie C;Vrouwen;21-24 jaar;Ongehuwd;705.0
446;3;Positie C;Vrouwen;21-24 jaar;Gehuwd of gehuwd geweest;86.0
447;3;Positie C;Vrouwen;25-29 jaar;Totaal alle burgerlijke staten;1117.0
448;3;Positie C;Vrouwen;25-29 jaar;Ongehuwd;844.0
449;3;Positie C;Vrouwen;25-29 jaar;Gehuwd of gehuwd geweest;273.0
450;3;Positie C;Vrouwen;30-39 jaar;Totaal alle burgerlijke staten;1846.0
451;3;Positie C;Vrouwen;30-39 jaar;Ongehuwd;1059.0
452;3;Positie C;Vrouwen;30-39 jaar;Gehuwd of gehuwd geweest;787.0
453;3;Positie C;Vrouwen;40-49 jaar;Totaal alle burgerlijke staten;1344.0
454;3;Positie C;Vrouwen;40-49 jaar;Ongehuwd;724.0
455;3;Positie C;Vrouwen;40-49 jaar;Gehuwd of gehuwd geweest;620.0
456;3;Positie C;Vrouwen;50-59 jaar;Totaal alle burgerlijke staten;674.0
457;3;Positie C;Vrouwen;50-59 jaar;Ongehuwd;301.0
458;3;Positie C;Vrouwen;50-59 jaar;Gehuwd of gehuwd geweest;373.0
459;3;Positie C;Vrouwen;60-64 jaar;Totaal alle burgerlijke staten;140.0
460;3;Positie C;Vrouwen;60-64 jaar;Ongehuwd;47.0
461;3;Positie C;Vrouwen;60-64 jaar;Gehuwd of gehuwd geweest;93.0
462;3;Positie C;Vrouwen;65-69 jaar;Totaal alle burgerlijke staten;50.0
463;3;Positie C;Vrouwen;65-69 jaar;Ongehuwd;21.0
464;3;Positie C;Vrouwen;65-69 jaar;Gehuwd of gehuwd geweest;29.0
465;3;Positie C;Vrouwen;70 jaar en ouder;Totaal alle burgerlijke staten;36.0
466;3;Positie C;Vrouwen;70 jaar en ouder;Ongehuwd;6.0
467;3;Positie C;Vrouwen;70 jaar en ouder;Gehuwd of gehuwd geweest;30.0
468;4;Totaal van posities A, B en C;Totaal mannen en vrouwen;Totaal van alle leeftijden;Totaal alle burgerlijke staten;204096.0
469;4;Totaal van posities A, B en C;Totaal mannen en vrouwen;Totaal van alle leeftijden;Ongehuwd;36044.0
470;4;Totaal van posities A, B en C;Totaal mannen en vrouwen;Totaal van alle leeftijden;Gehuwd of gehuwd geweest;168052.0
471;4;Totaal van posities A, B en C;Totaal mannen en vrouwen;Beneden 14 jaar;Totaal alle burgerlijke staten;0.0
472;4;Totaal van posities A, B en C;Totaal mannen en vrouwen;Beneden 14 jaar;Ongehuwd;0.0
473;4;Totaal van posities A, B en C;Totaal mannen en vrouwen;Beneden 14 jaar;Gehuwd of gehuwd geweest;
474;4;Totaal van posities A, B en C;Totaal mannen en vrouwen;14-17 jaar;Totaal alle burgerlijke staten;573.0
475;4;Totaal van posities A, B en C;Totaal mannen en vrouwen;14-17 jaar;Ongehuwd;572.0
476;4;Totaal van posities A, B en C;Totaal mannen en vrouwen;14-17 jaar;Gehuwd of gehuwd geweest;1.0
477;4;Totaal van posities A, B en C;Totaal mannen en vrouwen;18 en 19 jaar;Totaal alle burgerlijke staten;1377.0
478;4;Totaal van posities A, B en C;Totaal mannen en vrouwen;18 en 19 jaar;Ongehuwd;1348.0
479;4;Totaal van posities A, B en C;Totaal mannen en vrouwen;18 en 19 jaar;Gehuwd of gehuwd geweest;29.0
480;4;Totaal van posities A, B en C;Totaal mannen en vrouwen;20 jaar;Totaal alle burgerlijke staten;1063.0
481;4;Totaal van posities A, B en C;Totaal mannen en vrouwen;20 jaar;Ongehuwd;1020.0
482;4;Totaal van posities A, B en C;Totaal mannen en vrouwen;20 jaar;Gehuwd of gehuwd geweest;43.0
483;4;Totaal van posities A, B en C;Totaal mannen en vrouwen;21-24 jaar;Totaal alle burgerlijke staten;8991.0
484;4;Totaal van posities A, B en C;Totaal mannen en vrouwen;21-24 jaar;Ongehuwd;7003.0
485;4;Totaal van posities A, B en C;Totaal mannen en vrouwen;21-24 jaar;Gehuwd of gehuwd geweest;1988.0
486;4;Totaal van posities A, B en C;Totaal mannen en vrouwen;25-29 jaar;Totaal alle burgerlijke staten;20736.0
487;4;Totaal van posities A, B en C;Totaal mannen en vrouwen;25-29 jaar;Ongehuwd;8018.0
488;4;Totaal van posities A, B en C;Totaal mannen en vrouwen;25-29 jaar;Gehuwd of gehuwd geweest;12718.0
489;4;Totaal van posities A, B en C;Totaal mannen en vrouwen;30-39 jaar;Totaal alle burgerlijke staten;53039.0
490;4;Totaal van posities A, B en C;Totaal mannen en vrouwen;30-39 jaar;Ongehuwd;7158.0
491;4;Totaal van posities A, B en C;Totaal mannen en vrouwen;30-39 jaar;Gehuwd of gehuwd geweest;45881.0
492;4;Totaal van posities A, B en C;Totaal mannen en vrouwen;40-49 jaar;Totaal alle burgerlijke staten;53888.0
493;4;Totaal van posities A, B en C;Totaal mannen en vrouwen;40-49 jaar;Ongehuwd;5071.0
494;4;Totaal van posities A, B en C;Totaal mannen en vrouwen;40-49 jaar;Gehuwd of gehuwd geweest;48817.0
495;4;Totaal van posities A, B en C;Totaal mannen en vrouwen;50-59 jaar;Totaal alle burgerlijke staten;39841.0
496;4;Totaal van posities A, B en C;Totaal mannen en vrouwen;50-59 jaar;Ongehuwd;3616.0
497;4;Totaal van posities A, B en C;Totaal mannen en vrouwen;50-59 jaar;Gehuwd of gehuwd geweest;36225.0
498;4;Totaal van posities A, B en C;Totaal mannen en vrouwen;60-64 jaar;Totaal alle burgerlijke staten;12182.0
499;4;Totaal van posities A, B en C;Totaal mannen en vrouwen;60-64 jaar;Ongehuwd;1098.0
500;4;Totaal van posities A, B en C;Totaal mannen en vrouwen;60-64 jaar;Gehuwd of gehuwd geweest;11084.0
501;4;Totaal van posities A, B en C;Totaal mannen en vrouwen;65-69 jaar;Totaal alle burgerlijke staten;7468.0
502;4;Totaal van posities A, B en C;Totaal mannen en vrouwen;65-69 jaar;Ongehuwd;693.0
503;4;Totaal van posities A, B en C;Totaal mannen en vrouwen;65-69 jaar;Gehuwd of gehuwd geweest;6775.0
504;4;Totaal van posities A, B en C;Totaal mannen en vrouwen;70 jaar en ouder;Totaal alle burgerlijke staten;4938.0
505;4;Totaal van posities A, B en C;Totaal mannen en vrouwen;70 jaar en ouder;Ongehuwd;447.0
506;4;Totaal van posities A, B en C;Totaal mannen en vrouwen;70 jaar en ouder;Gehuwd of gehuwd geweest;4491.0
507;4;Totaal van posities A, B en C;Mannen;Totaal van alle leeftijden;Totaal alle burgerlijke staten;187499.0
508;4;Totaal van posities A, B en C;Mannen;Totaal van alle leeftijden;Ongehuwd;24595.0
509;4;Totaal van posities A, B en C;Mannen;Totaal van alle leeftijden;Gehuwd of gehuwd geweest;162904.0
510;4;Totaal van posities A, B en C;Mannen;Beneden 14 jaar;Totaal alle burgerlijke staten;0.0
511;4;Totaal van posities A, B en C;Mannen;Beneden 14 jaar;Ongehuwd;0.0
512;4;Totaal van posities A, B en C;Mannen;Beneden 14 jaar;Gehuwd of gehuwd geweest;
513;4;Totaal van posities A, B en C;Mannen;14-17 jaar;Totaal alle burgerlijke staten;259.0
514;4;Totaal van posities A, B en C;Mannen;14-17 jaar;Ongehuwd;259.0
515;4;Totaal van posities A, B en C;Mannen;14-17 jaar;Gehuwd of gehuwd geweest;0.0
516;4;Totaal van posities A, B en C;Mannen;18 en 19 jaar;Totaal alle burgerlijke staten;627.0
517;4;Totaal van posities A, B en C;Mannen;18 en 19 jaar;Ongehuwd;604.0
518;4;Totaal van posities A, B en C;Mannen;18 en 19 jaar;Gehuwd of gehuwd geweest;23.0
519;4;Totaal van posities A, B en C;Mannen;20 jaar;Totaal alle burgerlijke staten;607.0
520;4;Totaal van posities A, B en C;Mannen;20 jaar;Ongehuwd;574.0
521;4;Totaal van posities A, B en C;Mannen;20 jaar;Gehuwd of gehuwd geweest;33.0
522;4;Totaal van posities A, B en C;Mannen;21-24 jaar;Totaal alle burgerlijke staten;6759.0
523;4;Totaal van posities A, B en C;Mannen;21-24 jaar;Ongehuwd;4950.0
524;4;Totaal van posities A, B en C;Mannen;21-24 jaar;Gehuwd of gehuwd geweest;1809.0
525;4;Totaal van posities A, B en C;Mannen;25-29 jaar;Totaal alle burgerlijke staten;18448.0
526;4;Totaal van posities A, B en C;Mannen;25-29 jaar;Ongehuwd;6233.0
527;4;Totaal van posities A, B en C;Mannen;25-29 jaar;Gehuwd of gehuwd geweest;12215.0
528;4;Totaal van posities A, B en C;Mannen;30-39 jaar;Totaal alle burgerlijke staten;49456.0
529;4;Totaal van posities A, B en C;Mannen;30-39 jaar;Ongehuwd;4902.0
530;4;Totaal van posities A, B en C;Mannen;30-39 jaar;Gehuwd of gehuwd geweest;44554.0
531;4;Totaal van posities A, B en C;Mannen;40-49 jaar;Totaal alle burgerlijke staten;50782.0
532;4;Totaal van posities A, B en C;Mannen;40-49 jaar;Ongehuwd;3184.0
533;4;Totaal van posities A, B en C;Mannen;40-49 jaar;Gehuwd of gehuwd geweest;47598.0
534;4;Totaal van posities A, B en C;Mannen;50-59 jaar;Totaal alle burgerlijke staten;37518.0
535;4;Totaal van posities A, B en C;Mannen;50-59 jaar;Ongehuwd;2356.0
536;4;Totaal van posities A, B en C;Mannen;50-59 jaar;Gehuwd of gehuwd geweest;35162.0
537;4;Totaal van posities A, B en C;Mannen;60-64 jaar;Totaal alle burgerlijke staten;11447.0
538;4;Totaal van posities A, B en C;Mannen;60-64 jaar;Ongehuwd;716.0
539;4;Totaal van posities A, B en C;Mannen;60-64 jaar;Gehuwd of gehuwd geweest;10731.0
540;4;Totaal van posities A, B en C;Mannen;65-69 jaar;Totaal alle burgerlijke staten;7011.0
541;4;Totaal van posities A, B en C;Mannen;65-69 jaar;Ongehuwd;493.0
542;4;Totaal van posities A, B en C;Mannen;65-69 jaar;Gehuwd of gehuwd geweest;6518.0
543;4;Totaal van posities A, B en C;Mannen;70 jaar en ouder;Totaal alle burgerlijke staten;4585.0
544;4;Totaal van posities A, B en C;Mannen;70 jaar en ouder;Ongehuwd;324.0
545;4;Totaal van posities A, B en C;Mannen;70 jaar en ouder;Gehuwd of gehuwd geweest;4261.0
546;4;Totaal van posities A, B en C;Vrouwen;Totaal van alle leeftijden;Totaal alle burgerlijke staten;16597.0
547;4;Totaal van posities A, B en C;Vrouwen;Totaal van alle leeftijden;Ongehuwd;11449.0
548;4;Totaal van posities A, B en C;Vrouwen;Totaal van alle leeftijden;Gehuwd of gehuwd geweest;5148.0
549;4;Totaal van posities A, B en C;Vrouwen;Beneden 14 jaar;Totaal alle burgerlijke staten;0.0
550;4;Totaal van posities A, B en C;Vrouwen;Beneden 14 jaar;Ongehuwd;0.0
551;4;Totaal van posities A, B en C;Vrouwen;Beneden 14 jaar;Gehuwd of gehuwd geweest;
552;4;Totaal van posities A, B en C;Vrouwen;14-17 jaar;Totaal alle burgerlijke staten;314.0
553;4;Totaal van posities A, B en C;Vrouwen;14-17 jaar;Ongehuwd;313.0
554;4;Totaal van posities A, B en C;Vrouwen;14-17 jaar;Gehuwd of gehuwd geweest;1.0
555;4;Totaal van posities A, B en C;Vrouwen;18 en 19 jaar;Totaal alle burgerlijke staten;750.0
556;4;Totaal van posities A, B en C;Vrouwen;18 en 19 jaar;Ongehuwd;744.0
557;4;Totaal van posities A, B en C;Vrouwen;18 en 19 jaar;Gehuwd of gehuwd geweest;6.0
558;4;Totaal van posities A, B en C;Vrouwen;20 jaar;Totaal alle burgerlijke staten;456.0
559;4;Totaal van posities A, B en C;Vrouwen;20 jaar;Ongehuwd;446.0
560;4;Totaal van posities A, B en C;Vrouwen;20 jaar;Gehuwd of gehuwd geweest;10.0
561;4;Totaal van posities A, B en C;Vrouwen;21-24 jaar;Totaal alle burgerlijke staten;2232.0
562;4;Totaal van posities A, B en C;Vrouwen;21-24 jaar;Ongehuwd;2053.0
563;4;Totaal van posities A, B en C;Vrouwen;21-24 jaar;Gehuwd of gehuwd geweest;179.0
564;4;Totaal van posities A, B en C;Vrouwen;25-29 jaar;Totaal alle burgerlijke staten;2288.0
565;4;Totaal van posities A, B en C;Vrouwen;25-29 jaar;Ongehuwd;1785.0
566;4;Totaal van posities A, B en C;Vrouwen;25-29 jaar;Gehuwd of gehuwd geweest;503.0
567;4;Totaal van posities A, B en C;Vrouwen;30-39 jaar;Totaal alle burgerlijke staten;3583.0
568;4;Totaal van posities A, B en C;Vrouwen;30-39 jaar;Ongehuwd;2256.0
569;4;Totaal van posities A, B en C;Vrouwen;30-39 jaar;Gehuwd of gehuwd geweest;1327.0
570;4;Totaal van posities A, B en C;Vrouwen;40-49 jaar;Totaal alle burgerlijke staten;3106.0
571;4;Totaal van posities A, B en C;Vrouwen;40-49 jaar;Ongehuwd;1887.0
572;4;Totaal van posities A, B en C;Vrouwen;40-49 jaar;Gehuwd of gehuwd geweest;1219.0
573;4;Totaal van posities A, B en C;Vrouwen;50-59 jaar;Totaal alle burgerlijke staten;2323.0
574;4;Totaal van posities A, B en C;Vrouwen;50-59 jaar;Ongehuwd;1260.0
