ID;WerknemerWelNietIngezeten;KenmerkenWerknemer;BedrijfstakkenBranchesSBI2008;KenmerkenBaan;MigratieachtergrondNationaliteit;Perioden;BanenWerknemersUitBuitenland_1
211;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;GIPS landen in de EU;2012 2e kwartaal;32.1
212;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;GIPS landen in de EU;2012 3e kwartaal;32.0
213;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;GIPS landen in de EU;2012 4e kwartaal;32.5
214;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;GIPS landen in de EU;2012;31.8
215;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;GIPS landen in de EU;2013 1e kwartaal;32.4
216;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;GIPS landen in de EU;2013 2e kwartaal;33.8
217;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;GIPS landen in de EU;2013 3e kwartaal;33.7
218;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;GIPS landen in de EU;2013 4e kwartaal;34.3
219;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;GIPS landen in de EU;2013;33.6
220;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;GIPS landen in de EU;2014 1e kwartaal;34.4
221;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;GIPS landen in de EU;2014 2e kwartaal;36.1
222;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;GIPS landen in de EU;2014 3e kwartaal;36.1
223;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;GIPS landen in de EU;2014 4e kwartaal;37.0
224;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;GIPS landen in de EU;2014;35.9
225;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;GIPS landen in de EU;2015 1e kwartaal;37.3
226;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;GIPS landen in de EU;2015 2e kwartaal;39.3
227;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;GIPS landen in de EU;2015 3e kwartaal;39.3
228;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;GIPS landen in de EU;2015 4e kwartaal;39.9
229;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;GIPS landen in de EU;2015;38.9
230;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;GIPS landen in de EU;2016 1e kwartaal;39.6
231;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;GIPS landen in de EU;2016 2e kwartaal;41.6
232;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;GIPS landen in de EU;2016 3e kwartaal;41.9
233;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;GIPS landen in de EU;2016 4e kwartaal;43.2
234;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;GIPS landen in de EU;2016;41.6
235;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;GIPS landen in de EU;2017 1e kwartaal;43.4
236;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;GIPS landen in de EU;2017 2e kwartaal;46.1
237;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;GIPS landen in de EU;2017 3e kwartaal;46.6
238;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;GIPS landen in de EU;2017 4e kwartaal;48.9
239;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;GIPS landen in de EU;2017;46.3
240;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Midden- en Oost-Europese landen in de EU;2010 1e kwartaal;106.1
241;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Midden- en Oost-Europese landen in de EU;2010 2e kwartaal;126.2
242;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Midden- en Oost-Europese landen in de EU;2010 3e kwartaal;140.0
243;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Midden- en Oost-Europese landen in de EU;2010 4e kwartaal;135.0
244;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Midden- en Oost-Europese landen in de EU;2010;127.0
245;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Midden- en Oost-Europese landen in de EU;2011 1e kwartaal;131.0
246;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Midden- en Oost-Europese landen in de EU;2011 2e kwartaal;151.6
247;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Midden- en Oost-Europese landen in de EU;2011 3e kwartaal;162.1
248;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Midden- en Oost-Europese landen in de EU;2011 4e kwartaal;150.2
249;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Midden- en Oost-Europese landen in de EU;2011;148.8
250;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Midden- en Oost-Europese landen in de EU;2012 1e kwartaal;144.9
251;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Midden- en Oost-Europese landen in de EU;2012 2e kwartaal;164.6
252;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Midden- en Oost-Europese landen in de EU;2012 3e kwartaal;173.8
253;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Midden- en Oost-Europese landen in de EU;2012 4e kwartaal;162.0
254;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Midden- en Oost-Europese landen in de EU;2012;161.4
255;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Midden- en Oost-Europese landen in de EU;2013 1e kwartaal;151.1
256;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Midden- en Oost-Europese landen in de EU;2013 2e kwartaal;167.9
257;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Midden- en Oost-Europese landen in de EU;2013 3e kwartaal;177.4
258;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Midden- en Oost-Europese landen in de EU;2013 4e kwartaal;168.1
259;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Midden- en Oost-Europese landen in de EU;2013;166.2
260;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Midden- en Oost-Europese landen in de EU;2014 1e kwartaal;159.6
261;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Midden- en Oost-Europese landen in de EU;2014 2e kwartaal;182.0
262;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Midden- en Oost-Europese landen in de EU;2014 3e kwartaal;193.8
263;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Midden- en Oost-Europese landen in de EU;2014 4e kwartaal;183.0
264;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Midden- en Oost-Europese landen in de EU;2014;179.7
265;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Midden- en Oost-Europese landen in de EU;2015 1e kwartaal;177.3
266;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Midden- en Oost-Europese landen in de EU;2015 2e kwartaal;199.6
267;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Midden- en Oost-Europese landen in de EU;2015 3e kwartaal;213.8
268;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Midden- en Oost-Europese landen in de EU;2015 4e kwartaal;205.6
269;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Midden- en Oost-Europese landen in de EU;2015;199.2
270;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Midden- en Oost-Europese landen in de EU;2016 1e kwartaal;194.2
271;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Midden- en Oost-Europese landen in de EU;2016 2e kwartaal;219.2
272;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Midden- en Oost-Europese landen in de EU;2016 3e kwartaal;234.6
273;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Midden- en Oost-Europese landen in de EU;2016 4e kwartaal;227.9
274;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Midden- en Oost-Europese landen in de EU;2016;219.0
275;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Midden- en Oost-Europese landen in de EU;2017 1e kwartaal;219.3
276;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Midden- en Oost-Europese landen in de EU;2017 2e kwartaal;248.0
277;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Midden- en Oost-Europese landen in de EU;2017 3e kwartaal;267.5
278;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Midden- en Oost-Europese landen in de EU;2017 4e kwartaal;264.7
279;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Midden- en Oost-Europese landen in de EU;2017;250.0
280;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Europese Unie (excl. Nederlandse acht...;2010 1e kwartaal;255.3
281;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Europese Unie (excl. Nederlandse acht...;2010 2e kwartaal;279.8
282;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Europese Unie (excl. Nederlandse acht...;2010 3e kwartaal;293.5
283;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Europese Unie (excl. Nederlandse acht...;2010 4e kwartaal;289.3
284;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Europese Unie (excl. Nederlandse acht...;2010;279.6
285;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Europese Unie (excl. Nederlandse acht...;2011 1e kwartaal;283.3
286;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Europese Unie (excl. Nederlandse acht...;2011 2e kwartaal;308.0
287;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Europese Unie (excl. Nederlandse acht...;2011 3e kwartaal;317.3
288;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Europese Unie (excl. Nederlandse acht...;2011 4e kwartaal;305.3
289;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Europese Unie (excl. Nederlandse acht...;2011;303.6
290;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Europese Unie (excl. Nederlandse acht...;2012 1e kwartaal;297.3
291;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Europese Unie (excl. Nederlandse acht...;2012 2e kwartaal;319.3
292;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Europese Unie (excl. Nederlandse acht...;2012 3e kwartaal;325.9
293;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Europese Unie (excl. Nederlandse acht...;2012 4e kwartaal;313.5
294;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Europese Unie (excl. Nederlandse acht...;2012;314.0
295;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Europese Unie (excl. Nederlandse acht...;2013 1e kwartaal;300.0
296;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Europese Unie (excl. Nederlandse acht...;2013 2e kwartaal;318.7
297;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Europese Unie (excl. Nederlandse acht...;2013 3e kwartaal;326.1
298;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Europese Unie (excl. Nederlandse acht...;2013 4e kwartaal;317.2
299;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Europese Unie (excl. Nederlandse acht...;2013;315.6
300;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Europese Unie (excl. Nederlandse acht...;2014 1e kwartaal;305.3
301;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Europese Unie (excl. Nederlandse acht...;2014 2e kwartaal;330.7
302;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Europese Unie (excl. Nederlandse acht...;2014 3e kwartaal;341.6
303;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Europese Unie (excl. Nederlandse acht...;2014 4e kwartaal;332.1
304;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Europese Unie (excl. Nederlandse acht...;2014;327.5
305;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Europese Unie (excl. Nederlandse acht...;2015 1e kwartaal;325.2
306;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Europese Unie (excl. Nederlandse acht...;2015 2e kwartaal;351.2
307;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Europese Unie (excl. Nederlandse acht...;2015 3e kwartaal;364.7
308;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Europese Unie (excl. Nederlandse acht...;2015 4e kwartaal;358.1
309;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Europese Unie (excl. Nederlandse acht...;2015;349.9
310;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Europese Unie (excl. Nederlandse acht...;2016 1e kwartaal;345.5
311;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Europese Unie (excl. Nederlandse acht...;2016 2e kwartaal;374.7
312;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Europese Unie (excl. Nederlandse acht...;2016 3e kwartaal;389.8
313;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Europese Unie (excl. Nederlandse acht...;2016 4e kwartaal;386.4
314;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Europese Unie (excl. Nederlandse acht...;2016;374.2
315;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Europese Unie (excl. Nederlandse acht...;2017 1e kwartaal;377.6
316;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Europese Unie (excl. Nederlandse acht...;2017 2e kwartaal;412.0
317;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Europese Unie (excl. Nederlandse acht...;2017 3e kwartaal;431.9
318;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Europese Unie (excl. Nederlandse acht...;2017 4e kwartaal;434.2
319;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Europese Unie (excl. Nederlandse acht...;2017;414.1
320;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Overige landen in de Europese Unie;2010 1e kwartaal;122.1
321;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Overige landen in de Europese Unie;2010 2e kwartaal;125.5
322;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Overige landen in de Europese Unie;2010 3e kwartaal;125.5
323;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Overige landen in de Europese Unie;2010 4e kwartaal;125.8
324;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Overige landen in de Europese Unie;2010;124.7
325;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Overige landen in de Europese Unie;2011 1e kwartaal;124.0
326;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Overige landen in de Europese Unie;2011 2e kwartaal;126.8
327;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Overige landen in de Europese Unie;2011 3e kwartaal;125.4
328;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Overige landen in de Europese Unie;2011 4e kwartaal;124.7
329;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Overige landen in de Europese Unie;2011;125.2
330;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Overige landen in de Europese Unie;2012 1e kwartaal;121.8
331;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Overige landen in de Europese Unie;2012 2e kwartaal;122.6
332;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Overige landen in de Europese Unie;2012 3e kwartaal;120.0
333;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Overige landen in de Europese Unie;2012 4e kwartaal;119.0
334;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Overige landen in de Europese Unie;2012;120.8
335;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Overige landen in de Europese Unie;2013 1e kwartaal;116.6
336;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Overige landen in de Europese Unie;2013 2e kwartaal;117.0
337;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Totaal kenmerken baan;Overige landen in de Europese Unie;2013 3e kwartaal;115.0
