ID;Geslacht;Opleidingsclusters;Vooropleiding;Perioden;TotaalAantalStudenten_1;Na3Jaar_2;Na4Jaar_3;Na5Jaar_4;Na6Jaar_5;Na7Jaar_6;Na8Jaar_7;Na9Jaar_8;Na3Jaar_9;Na4Jaar_10;Na5Jaar_11;Na6Jaar_12;Na7Jaar_13;Na8Jaar_14;Na9Jaar_15;Na3Jaar_16;Na4Jaar_17;Na5Jaar_18;Na6Jaar_19;Na7Jaar_20;Na8Jaar_21;Na9Jaar_22;Na3Jaar_23;Na4Jaar_24;Na5Jaar_25;Na6Jaar_26;Na7Jaar_27;Na8Jaar_28;Na9Jaar_29;Na3Jaar_30;Na4Jaar_31;Na5Jaar_32;Na6Jaar_33;Na7Jaar_34;Na8Jaar_35;Na9Jaar_36;Na1Jaar_37;Na2Jaar_38;Na3Jaar_39;Na4Jaar_40;Na5Jaar_41;Na6Jaar_42;Na7Jaar_43;Na8Jaar_44;InJaar2_45;InJaar3_46;InJaar4_47;InJaar5_48;InJaar6_49;InJaar7_50;InJaar8_51;InJaar9_52;InJaar2_53;InJaar3_54;InJaar4_55;InJaar5_56;InJaar6_57;InJaar7_58;InJaar8_59;InJaar9_60;InJaar2_61;InJaar3_62;InJaar4_63;InJaar5_64;InJaar6_65;InJaar7_66;InJaar8_67;InJaar9_68;InJaar2_69;InJaar3_70;InJaar4_71;InJaar5_72;InJaar6_73;InJaar7_74;InJaar8_75;InJaar9_76;InJaar2_77;InJaar3_78;InJaar4_79;InJaar5_80;InJaar6_81;InJaar7_82;InJaar8_83;InJaar9_84
44;Totaal mannen en vrouwen;0;Overige vooropleidingen;Cohort 1995;3620.0;32.0;47.0;54.0;57.0;58.0;59.0;60.0;32.0;46.0;53.0;56.0;57.0;58.0;59.0;32.0;46.0;52.0;55.0;56.0;57.0;57.0;0.0;1.0;1.0;1.0;1.0;1.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;21.0;30.0;33.0;35.0;37.0;37.0;37.0;38.0;73.0;51.0;34.0;18.0;10.0;6.0;4.0;4.0;73.0;51.0;34.0;17.0;9.0;6.0;4.0;3.0;72.0;49.0;32.0;16.0;9.0;5.0;3.0;3.0;1.0;2.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
45;Totaal mannen en vrouwen;0;Overige vooropleidingen;Cohort 1996;4300.0;31.0;45.0;53.0;56.0;57.0;58.0;59.0;31.0;45.0;52.0;55.0;57.0;58.0;58.0;31.0;45.0;51.0;54.0;55.0;56.0;57.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;23.0;31.0;34.0;37.0;38.0;38.0;39.0;39.0;72.0;51.0;34.0;18.0;9.0;6.0;4.0;3.0;71.0;50.0;34.0;17.0;9.0;6.0;4.0;3.0;70.0;49.0;32.0;16.0;8.0;5.0;3.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0
46;Totaal mannen en vrouwen;0;Overige vooropleidingen;Cohort 1997;3980.0;25.0;41.0;49.0;52.0;53.0;54.0;55.0;25.0;40.0;48.0;51.0;53.0;53.0;54.0;25.0;40.0;48.0;51.0;52.0;52.0;53.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;25.0;34.0;38.0;40.0;41.0;41.0;42.0;42.0;71.0;51.0;36.0;19.0;10.0;7.0;5.0;4.0;70.0;50.0;36.0;18.0;9.0;6.0;4.0;3.0;69.0;49.0;34.0;17.0;8.0;5.0;3.0;2.0;1.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0
47;Totaal mannen en vrouwen;0;Overige vooropleidingen;Cohort 1998;5460.0;29.0;44.0;52.0;54.0;55.0;56.0;;29.0;44.0;51.0;53.0;55.0;56.0;;29.0;43.0;50.0;53.0;54.0;54.0;;0.0;1.0;1.0;1.0;1.0;1.0;;0.0;0.0;0.0;1.0;1.0;1.0;;26.0;34.0;37.0;39.0;40.0;41.0;41.0;41.0;71.0;52.0;34.0;16.0;8.0;5.0;4.0;3.0;71.0;51.0;33.0;16.0;8.0;5.0;3.0;2.0;70.0;50.0;32.0;15.0;7.0;4.0;3.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0
48;Totaal mannen en vrouwen;0;Overige vooropleidingen;Cohort 1999;6520.0;27.0;40.0;46.0;48.0;50.0;;;27.0;40.0;45.0;48.0;49.0;;;26.0;40.0;45.0;47.0;48.0;;;0.0;1.0;1.0;1.0;1.0;;;0.0;0.0;0.0;1.0;1.0;;;29.0;38.0;44.0;45.0;46.0;47.0;47.0;;67.0;48.0;29.0;14.0;8.0;5.0;3.0;;67.0;48.0;29.0;14.0;7.0;5.0;3.0;;65.0;47.0;28.0;13.0;6.0;4.0;2.0;;1.0;1.0;1.0;1.0;1.0;1.0;;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;
49;Totaal mannen en vrouwen;0;Overige vooropleidingen;Cohort 2000;6530.0;26.0;40.0;45.0;47.0;;;;26.0;40.0;45.0;47.0;;;;25.0;39.0;44.0;46.0;;;;0.0;0.0;1.0;1.0;;;;0.0;0.0;0.0;1.0;;;;30.0;43.0;45.0;47.0;47.0;48.0;;;67.0;44.0;29.0;13.0;8.0;5.0;;;66.0;44.0;28.0;13.0;7.0;4.0;;;65.0;42.0;27.0;12.0;6.0;4.0;;;2.0;1.0;1.0;1.0;1.0;1.0;;;0.0;1.0;1.0;1.0;1.0;0.0;;
50;Totaal mannen en vrouwen;0;Overige vooropleidingen;Cohort 2001;6440.0;21.0;36.0;41.0;;;;;21.0;36.0;41.0;;;;;21.0;35.0;40.0;;;;;0.0;0.0;1.0;;;;;0.0;0.0;0.0;;;;;40.0;47.0;49.0;50.0;52.0;;;;57.0;43.0;30.0;13.0;7.0;;;;57.0;43.0;29.0;13.0;7.0;;;;56.0;41.0;28.0;12.0;6.0;;;;1.0;1.0;1.0;1.0;1.0;;;;1.0;1.0;0.0;0.0;0.0;;;
51;Totaal mannen en vrouwen;0;Overige vooropleidingen;Cohort 2002;5520.0;26.0;44.0;;;;;;25.0;43.0;;;;;;25.0;42.0;;;;;;0.0;1.0;;;;;;0.0;1.0;;;;;;25.0;34.0;38.0;39.0;;;;;71.0;53.0;37.0;17.0;;;;;70.0;53.0;36.0;17.0;;;;;69.0;52.0;35.0;16.0;;;;;1.0;1.0;1.0;1.0;;;;;0.0;1.0;1.0;1.0;;;;
52;Totaal mannen en vrouwen;0;Overige vooropleidingen;Cohort 2003;5420.0;26.0;;;;;;;26.0;;;;;;;26.0;;;;;;;0.0;;;;;;;1.0;;;;;;;25.0;33.0;37.0;;;;;;73.0;56.0;37.0;;;;;;72.0;55.0;36.0;;;;;;71.0;54.0;35.0;;;;;;1.0;1.0;1.0;;;;;;1.0;1.0;1.0;;;;;
53;Totaal mannen en vrouwen;0;Overige vooropleidingen;Cohort 2004;4860.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24.0;33.0;;;;;;;73.0;55.0;;;;;;;72.0;54.0;;;;;;;72.0;53.0;;;;;;;1.0;1.0;;;;;;;1.0;1.0;;;;;;
54;Totaal mannen en vrouwen;0;Overige vooropleidingen;Cohort 2005;4620.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25.0;;;;;;;;74.0;;;;;;;;73.0;;;;;;;;72.0;;;;;;;;1.0;;;;;;;;1.0;;;;;;;
55;Totaal mannen en vrouwen;1;Totaal vooropleiding;Cohort 1995;1540.0;24.0;43.0;51.0;55.0;57.0;58.0;59.0;23.0;43.0;51.0;54.0;57.0;57.0;58.0;23.0;41.0;48.0;52.0;54.0;54.0;55.0;0.0;2.0;2.0;3.0;3.0;3.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;22.0;31.0;34.0;36.0;37.0;37.0;38.0;37.0;72.0;55.0;43.0;21.0;12.0;8.0;5.0;5.0;72.0;55.0;42.0;21.0;11.0;8.0;5.0;5.0;71.0;52.0;39.0;19.0;10.0;7.0;4.0;4.0;1.0;2.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
56;Totaal mannen en vrouwen;1;Totaal vooropleiding;Cohort 1996;1420.0;24.0;41.0;49.0;53.0;56.0;58.0;59.0;24.0;41.0;49.0;53.0;55.0;57.0;58.0;24.0;40.0;47.0;51.0;53.0;55.0;56.0;0.0;1.0;2.0;2.0;2.0;2.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;24.0;32.0;34.0;36.0;37.0;37.0;37.0;37.0;68.0;52.0;42.0;23.0;14.0;10.0;7.0;5.0;68.0;52.0;41.0;22.0;14.0;10.0;6.0;4.0;67.0;49.0;38.0;20.0;12.0;8.0;5.0;3.0;1.0;3.0;3.0;2.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0
57;Totaal mannen en vrouwen;1;Totaal vooropleiding;Cohort 1997;1420.0;21.0;41.0;49.0;53.0;56.0;57.0;58.0;21.0;41.0;49.0;52.0;55.0;56.0;57.0;21.0;40.0;48.0;51.0;53.0;54.0;55.0;0.0;1.0;1.0;1.0;2.0;2.0;2.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;25.0;31.0;35.0;37.0;37.0;38.0;38.0;38.0;71.0;56.0;44.0;22.0;13.0;9.0;6.0;5.0;71.0;55.0;43.0;21.0;12.0;8.0;6.0;4.0;68.0;53.0;40.0;19.0;11.0;7.0;5.0;4.0;3.0;2.0;2.0;2.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
58;Totaal mannen en vrouwen;1;Totaal vooropleiding;Cohort 1998;2050.0;29.0;49.0;56.0;59.0;60.0;61.0;;28.0;49.0;55.0;58.0;59.0;61.0;;28.0;48.0;54.0;57.0;58.0;59.0;;0.0;1.0;1.0;1.0;1.0;2.0;;0.0;0.0;0.0;0.0;0.0;1.0;;23.0;30.0;32.0;34.0;35.0;35.0;35.0;36.0;74.0;54.0;39.0;17.0;10.0;7.0;5.0;3.0;74.0;54.0;38.0;16.0;9.0;6.0;5.0;3.0;73.0;53.0;37.0;15.0;8.0;5.0;4.0;3.0;1.0;1.0;2.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
59;Totaal mannen en vrouwen;1;Totaal vooropleiding;Cohort 1999;2960.0;29.0;49.0;56.0;59.0;61.0;;;28.0;48.0;55.0;59.0;60.0;;;28.0;48.0;55.0;58.0;59.0;;;0.0;0.0;1.0;1.0;1.0;;;0.0;0.0;0.0;1.0;1.0;;;24.0;31.0;33.0;33.0;34.0;35.0;35.0;;71.0;54.0;39.0;18.0;10.0;6.0;4.0;;71.0;53.0;38.0;17.0;9.0;5.0;4.0;;70.0;52.0;37.0;16.0;9.0;5.0;3.0;;1.0;1.0;1.0;1.0;1.0;1.0;;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;
60;Totaal mannen en vrouwen;1;Totaal vooropleiding;Cohort 2000;3310.0;31.0;50.0;56.0;59.0;;;;30.0;49.0;55.0;58.0;;;;30.0;49.0;55.0;57.0;;;;0.0;0.0;0.0;1.0;;;;0.0;0.0;0.0;0.0;;;;24.0;31.0;33.0;34.0;35.0;35.0;;;72.0;54.0;37.0;16.0;10.0;6.0;;;72.0;53.0;36.0;16.0;10.0;6.0;;;71.0;52.0;35.0;15.0;9.0;5.0;;;1.0;1.0;1.0;1.0;1.0;1.0;;;0.0;0.0;1.0;0.0;0.0;0.0;;
61;Totaal mannen en vrouwen;1;Totaal vooropleiding;Cohort 2001;3190.0;28.0;48.0;54.0;;;;;28.0;48.0;53.0;;;;;28.0;48.0;53.0;;;;;0.0;0.0;1.0;;;;;0.0;0.0;0.0;;;;;25.0;32.0;35.0;36.0;38.0;;;;72.0;55.0;37.0;15.0;9.0;;;;72.0;54.0;36.0;15.0;8.0;;;;71.0;53.0;35.0;14.0;8.0;;;;1.0;1.0;1.0;1.0;1.0;;;;0.0;1.0;1.0;0.0;0.0;;;
62;Totaal mannen en vrouwen;1;Totaal vooropleiding;Cohort 2002;4000.0;31.0;49.0;;;;;;30.0;49.0;;;;;;30.0;48.0;;;;;;1.0;1.0;;;;;;0.0;0.0;;;;;;23.0;31.0;34.0;35.0;;;;;74.0;55.0;36.0;15.0;;;;;74.0;55.0;35.0;15.0;;;;;72.0;53.0;34.0;14.0;;;;;2.0;1.0;1.0;1.0;;;;;0.0;0.0;0.0;0.0;;;;
63;Totaal mannen en vrouwen;1;Totaal vooropleiding;Cohort 2003;4200.0;30.0;;;;;;;30.0;;;;;;;30.0;;;;;;;0.0;;;;;;;1.0;;;;;;;24.0;32.0;35.0;;;;;;73.0;55.0;35.0;;;;;;73.0;54.0;34.0;;;;;;72.0;53.0;33.0;;;;;;1.0;1.0;1.0;;;;;;1.0;1.0;1.0;;;;;
64;Totaal mannen en vrouwen;1;Totaal vooropleiding;Cohort 2004;3190.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25.0;33.0;;;;;;;72.0;52.0;;;;;;;71.0;51.0;;;;;;;71.0;50.0;;;;;;;1.0;1.0;;;;;;;1.0;1.0;;;;;;
65;Totaal mannen en vrouwen;1;Totaal vooropleiding;Cohort 2005;2810.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;26.0;;;;;;;;72.0;;;;;;;;71.0;;;;;;;;70.0;;;;;;;;1.0;;;;;;;;1.0;;;;;;;
66;Totaal mannen en vrouwen;1;MBO;Cohort 1995;370.0;7.0;34.0;44.0;48.0;51.0;53.0;54.0;7.0;34.0;44.0;48.0;51.0;53.0;54.0;7.0;33.0;42.0;46.0;49.0;50.0;51.0;0.0;2.0;2.0;2.0;2.0;2.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25.0;35.0;37.0;40.0;41.0;42.0;42.0;41.0;75.0;64.0;56.0;26.0;15.0;10.0;7.0;7.0;75.0;64.0;56.0;26.0;15.0;10.0;7.0;7.0;74.0;63.0;53.0;25.0;13.0;9.0;6.0;5.0;1.0;1.0;2.0;1.0;2.0;1.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
67;Totaal mannen en vrouwen;1;MBO;Cohort 1996;360.0;4.0;31.0;39.0;45.0;49.0;51.0;53.0;4.0;31.0;39.0;45.0;49.0;51.0;53.0;4.0;31.0;38.0;43.0;46.0;48.0;50.0;0.0;0.0;1.0;1.0;2.0;3.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30.0;38.0;39.0;40.0;39.0;41.0;41.0;42.0;70.0;62.0;57.0;29.0;22.0;15.0;11.0;8.0;69.0;61.0;56.0;29.0;21.0;15.0;10.0;8.0;68.0;59.0;54.0;25.0;18.0;11.0;7.0;6.0;2.0;2.0;3.0;3.0;3.0;3.0;2.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
68;Totaal mannen en vrouwen;1;MBO;Cohort 1997;340.0;4.0;33.0;45.0;49.0;54.0;56.0;56.0;4.0;33.0;45.0;49.0;54.0;56.0;56.0;4.0;33.0;44.0;48.0;51.0;52.0;52.0;0.0;1.0;1.0;1.0;2.0;3.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27.0;32.0;36.0;37.0;38.0;39.0;39.0;38.0;73.0;68.0;60.0;30.0;18.0;12.0;7.0;7.0;73.0;67.0;60.0;29.0;17.0;11.0;7.0;6.0;71.0;65.0;57.0;26.0;14.0;8.0;5.0;5.0;1.0;2.0;3.0;3.0;3.0;3.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
69;Totaal mannen en vrouwen;1;MBO;Cohort 1998;530.0;12.0;43.0;51.0;54.0;56.0;57.0;;12.0;43.0;51.0;53.0;55.0;57.0;;12.0;42.0;50.0;53.0;54.0;56.0;;0.0;1.0;1.0;1.0;1.0;2.0;;0.0;0.0;0.0;0.0;0.0;0.0;;25.0;32.0;36.0;37.0;37.0;37.0;36.0;38.0;75.0;66.0;52.0;20.0;12.0;9.0;8.0;5.0;75.0;65.0;52.0;20.0;12.0;9.0;8.0;4.0;74.0;64.0;49.0;19.0;10.0;8.0;7.0;3.0;1.0;2.0;2.0;2.0;2.0;2.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
70;Totaal mannen en vrouwen;1;MBO;Cohort 1999;580.0;13.0;42.0;51.0;56.0;58.0;;;13.0;42.0;51.0;56.0;58.0;;;13.0;42.0;50.0;54.0;56.0;;;0.0;1.0;1.0;2.0;2.0;;;0.0;0.0;0.0;0.0;0.0;;;26.0;32.0;36.0;36.0;36.0;37.0;37.0;;73.0;64.0;51.0;22.0;13.0;7.0;5.0;;72.0;63.0;51.0;22.0;12.0;7.0;4.0;;71.0;61.0;48.0;20.0;11.0;6.0;4.0;;1.0;2.0;2.0;2.0;2.0;1.0;;1.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;
71;Totaal mannen en vrouwen;1;MBO;Cohort 2000;730.0;17.0;41.0;48.0;53.0;;;;17.0;41.0;48.0;53.0;;;;17.0;41.0;47.0;52.0;;;;0.0;0.0;1.0;1.0;;;;0.0;0.0;0.0;0.0;;;;27.0;34.0;36.0;38.0;38.0;40.0;;;73.0;63.0;47.0;21.0;14.0;7.0;;;73.0;63.0;47.0;21.0;14.0;7.0;;;72.0;62.0;45.0;19.0;13.0;6.0;;;1.0;1.0;2.0;1.0;2.0;1.0;;;0.0;0.0;0.0;0.0;0.0;0.0;;
72;Totaal mannen en vrouwen;1;MBO;Cohort 2001;840.0;19.0;46.0;53.0;;;;;19.0;46.0;53.0;;;;;19.0;45.0;52.0;;;;;0.0;1.0;1.0;;;;;0.0;0.0;0.0;;;;;23.0;30.0;33.0;34.0;36.0;;;;76.0;66.0;49.0;20.0;11.0;;;;76.0;66.0;48.0;20.0;11.0;;;;74.0;64.0;46.0;19.0;10.0;;;;2.0;2.0;2.0;1.0;1.0;;;;0.0;0.0;0.0;0.0;0.0;;;
73;Totaal mannen en vrouwen;1;MBO;Cohort 2002;1090.0;20.0;46.0;;;;;;20.0;46.0;;;;;;19.0;45.0;;;;;;1.0;1.0;;;;;;0.0;0.0;;;;;;24.0;33.0;34.0;35.0;;;;;75.0;63.0;45.0;18.0;;;;;75.0;63.0;45.0;18.0;;;;;73.0;61.0;44.0;17.0;;;;;3.0;2.0;1.0;1.0;;;;;0.0;0.0;0.0;0.0;;;;
74;Totaal mannen en vrouwen;1;MBO;Cohort 2003;1230.0;19.0;;;;;;;19.0;;;;;;;19.0;;;;;;;0.0;;;;;;;0.0;;;;;;;26.0;33.0;36.0;;;;;;74.0;64.0;45.0;;;;;;74.0;64.0;45.0;;;;;;72.0;62.0;43.0;;;;;;2.0;2.0;2.0;;;;;;0.0;0.0;0.0;;;;;
75;Totaal mannen en vrouwen;1;MBO;Cohort 2004;1050.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;28.0;35.0;;;;;;;71.0;60.0;;;;;;;71.0;60.0;;;;;;;70.0;59.0;;;;;;;1.0;1.0;;;;;;;0.0;0.0;;;;;;
76;Totaal mannen en vrouwen;1;MBO;Cohort 2005;980.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;28.0;;;;;;;;71.0;;;;;;;;71.0;;;;;;;;70.0;;;;;;;;2.0;;;;;;;;0.0;;;;;;;
77;Totaal mannen en vrouwen;1;HAVO;Cohort 1995;130.0;13.0;40.0;53.0;60.0;63.0;63.0;64.0;13.0;40.0;53.0;59.0;62.0;63.0;63.0;13.0;40.0;50.0;55.0;58.0;58.0;59.0;0.0;1.0;3.0;4.0;4.0;5.0;5.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;20.0;25.0;28.0;29.0;32.0;31.0;32.0;33.0;78.0;70.0;59.0;31.0;15.0;10.0;6.0;4.0;77.0;69.0;58.0;30.0;14.0;10.0;6.0;4.0;75.0;64.0;52.0;25.0;12.0;7.0;4.0;3.0;2.0;5.0;6.0;5.0;2.0;2.0;1.0;2.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0
78;Totaal mannen en vrouwen;1;HAVO;Cohort 1996;100.0;4.0;27.0;37.0;41.0;44.0;48.0;48.0;4.0;27.0;37.0;41.0;44.0;48.0;48.0;4.0;25.0;35.0;39.0;41.0;45.0;45.0;0.0;2.0;2.0;2.0;3.0;3.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;26.0;34.0;38.0;44.0;47.0;45.0;45.0;46.0;74.0;65.0;58.0;28.0;15.0;13.0;10.0;5.0;74.0;65.0;58.0;27.0;14.0;12.0;9.0;4.0;73.0;61.0;54.0;26.0;13.0;11.0;8.0;3.0;1.0;4.0;4.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0
79;Totaal mannen en vrouwen;1;HAVO;Cohort 1997;100.0;17.0;40.0;49.0;54.0;58.0;59.0;60.0;17.0;40.0;48.0;53.0;57.0;58.0;59.0;17.0;39.0;46.0;51.0;55.0;56.0;57.0;0.0;1.0;2.0;2.0;2.0;2.0;2.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;23.0;32.0;35.0;36.0;36.0;36.0;34.0;34.0;76.0;59.0;48.0;24.0;15.0;11.0;8.0;7.0;74.0;58.0;47.0;23.0;15.0;11.0;8.0;7.0;69.0;55.0;44.0;21.0;15.0;11.0;8.0;7.0;4.0;3.0;3.0;2.0;0.0;0.0;0.0;0.0;2.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0
80;Totaal mannen en vrouwen;1;HAVO;Cohort 1998;170.0;18.0;45.0;52.0;57.0;59.0;61.0;;18.0;45.0;52.0;57.0;59.0;61.0;;18.0;45.0;52.0;57.0;59.0;59.0;;0.0;0.0;0.0;0.0;1.0;1.0;;0.0;0.0;0.0;0.0;0.0;0.0;;21.0;29.0;32.0;34.0;34.0;35.0;35.0;36.0;78.0;64.0;50.0;21.0;14.0;8.0;5.0;4.0;77.0;62.0;49.0;21.0;12.0;8.0;5.0;3.0;76.0;62.0;48.0;19.0;11.0;6.0;4.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
81;Totaal mannen en vrouwen;1;HAVO;Cohort 1999;360.0;18.0;46.0;53.0;57.0;59.0;;;18.0;46.0;53.0;57.0;59.0;;;17.0;46.0;52.0;57.0;58.0;;;1.0;1.0;1.0;1.0;1.0;;;0.0;0.0;0.0;0.0;0.0;;;27.0;31.0;33.0;35.0;35.0;35.0;36.0;;73.0;66.0;49.0;19.0;12.0;7.0;4.0;;72.0;65.0;48.0;18.0;12.0;6.0;4.0;;72.0;64.0;48.0;18.0;11.0;6.0;4.0;;1.0;1.0;1.0;0.0;1.0;0.0;;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;
82;Totaal mannen en vrouwen;1;HAVO;Cohort 2000;430.0;18.0;52.0;59.0;62.0;;;;18.0;52.0;59.0;62.0;;;;18.0;52.0;58.0;61.0;;;;0.0;0.0;0.0;1.0;;;;0.0;0.0;0.0;0.0;;;;22.0;26.0;30.0;31.0;31.0;32.0;;;77.0;69.0;52.0;18.0;10.0;7.0;;;77.0;69.0;51.0;17.0;10.0;6.0;;;77.0;68.0;50.0;16.0;9.0;5.0;;;0.0;1.0;1.0;1.0;1.0;1.0;;;0.0;0.0;0.0;0.0;0.0;0.0;;
83;Totaal mannen en vrouwen;1;HAVO;Cohort 2001;400.0;18.0;46.0;53.0;;;;;18.0;46.0;53.0;;;;;18.0;46.0;52.0;;;;;0.0;0.0;1.0;;;;;0.0;0.0;0.0;;;;;25.0;30.0;34.0;36.0;37.0;;;;75.0;66.0;48.0;18.0;10.0;;;;74.0;65.0;48.0;17.0;10.0;;;;74.0;65.0;47.0;17.0;9.0;;;;1.0;1.0;1.0;1.0;1.0;;;;1.0;1.0;1.0;1.0;0.0;;;
84;Totaal mannen en vrouwen;1;HAVO;Cohort 2002;480.0;26.0;51.0;;;;;;26.0;51.0;;;;;;25.0;50.0;;;;;;1.0;1.0;;;;;;0.0;0.0;;;;;;21.0;28.0;30.0;32.0;;;;;79.0;66.0;44.0;18.0;;;;;79.0;65.0;44.0;17.0;;;;;77.0;64.0;43.0;16.0;;;;;1.0;1.0;1.0;1.0;;;;;0.0;0.0;0.0;0.0;;;;
85;Totaal mannen en vrouwen;1;HAVO;Cohort 2003;420.0;20.0;;;;;;;20.0;;;;;;;20.0;;;;;;;0.0;;;;;;;0.0;;;;;;;27.0;34.0;36.0;;;;;;72.0;61.0;44.0;;;;;;71.0;59.0;42.0;;;;;;71.0;58.0;41.0;;;;;;1.0;1.0;1.0;;;;;;1.0;1.0;1.0;;;;;
86;Totaal mannen en vrouwen;1;HAVO;Cohort 2004;250.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.0;27.0;;;;;;;78.0;67.0;;;;;;;78.0;67.0;;;;;;;77.0;65.0;;;;;;;2.0;2.0;;;;;;;0.0;0.0;;;;;;
87;Totaal mannen en vrouwen;1;HAVO;Cohort 2005;220.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25.0;;;;;;;;75.0;;;;;;;;74.0;;;;;;;;72.0;;;;;;;;2.0;;;;;;;;0.0;;;;;;;
88;Totaal mannen en vrouwen;1;VWO;Cohort 1995;110.0;15.0;39.0;44.0;50.0;54.0;54.0;54.0;14.0;38.0;43.0;48.0;51.0;51.0;51.0;14.0;35.0;40.0;45.0;48.0;48.0;48.0;0.0;3.0;3.0;3.0;4.0;4.0;4.0;1.0;1.0;1.0;2.0;3.0;3.0;3.0;18.0;33.0;36.0;40.0;43.0;39.0;39.0;39.0;80.0;61.0;50.0;21.0;13.0;12.0;6.0;7.0;80.0;58.0;48.0;20.0;12.0;10.0;6.0;7.0;77.0;54.0;44.0;19.0;11.0;8.0;5.0;6.0;3.0;4.0;4.0;1.0;1.0;2.0;2.0;1.0;0.0;3.0;2.0;1.0;1.0;2.0;1.0;0.0
89;Totaal mannen en vrouwen;1;VWO;Cohort 1996;80.0;12.0;38.0;48.0;49.0;52.0;56.0;57.0;12.0;38.0;48.0;49.0;52.0;56.0;57.0;12.0;35.0;45.0;47.0;49.0;53.0;55.0;0.0;3.0;3.0;3.0;3.0;3.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;22.0;31.0;35.0;35.0;39.0;36.0;36.0;38.0;75.0;64.0;53.0;27.0;13.0;14.0;12.0;6.0;75.0;62.0;52.0;27.0;13.0;14.0;12.0;6.0;74.0;58.0;48.0;26.0;12.0;13.0;9.0;5.0;1.0;4.0;4.0;1.0;1.0;1.0;1.0;3.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
