ID;Geslacht;Leeftijd;Arbeidskenmerken;LevenLangOntwikkelen;Perioden;WerkzameBeroepsbevolking15Tot75Jaar_1
220;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 1 tot 5 jaar;Totaal;2017;2375
221;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 1 tot 5 jaar;Totaal;2018;2528
222;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 1 tot 5 jaar;Totaal;2019;2723
223;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 1 tot 5 jaar;Totaal;2020;2869
224;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 1 tot 5 jaar;Totaal;2021;3015
225;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 1 tot 5 jaar;Totaal;2022;2976
226;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 1 tot 5 jaar;Totaal;2023;3142
227;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 1 tot 5 jaar;Totaal;2024;3236
228;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 1 tot 5 jaar;Deelname leven lang ontwikkelen;2013;904
229;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 1 tot 5 jaar;Deelname leven lang ontwikkelen;2014;868
230;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 1 tot 5 jaar;Deelname leven lang ontwikkelen;2015;847
231;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 1 tot 5 jaar;Deelname leven lang ontwikkelen;2016;831
232;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 1 tot 5 jaar;Deelname leven lang ontwikkelen;2017;860
233;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 1 tot 5 jaar;Deelname leven lang ontwikkelen;2018;921
234;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 1 tot 5 jaar;Deelname leven lang ontwikkelen;2019;1001
235;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 1 tot 5 jaar;Deelname leven lang ontwikkelen;2020;1025
236;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 1 tot 5 jaar;Deelname leven lang ontwikkelen;2021;1271
237;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 1 tot 5 jaar;Deelname leven lang ontwikkelen;2022;1234
238;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 1 tot 5 jaar;Deelname leven lang ontwikkelen;2023;1313
239;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 1 tot 5 jaar;Deelname leven lang ontwikkelen;2024;1347
240;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 1 tot 5 jaar;Volgt formeel onderwijs;2013;647
241;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 1 tot 5 jaar;Volgt formeel onderwijs;2014;607
242;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 1 tot 5 jaar;Volgt formeel onderwijs;2015;589
243;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 1 tot 5 jaar;Volgt formeel onderwijs;2016;564
244;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 1 tot 5 jaar;Volgt formeel onderwijs;2017;591
245;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 1 tot 5 jaar;Volgt formeel onderwijs;2018;635
246;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 1 tot 5 jaar;Volgt formeel onderwijs;2019;699
247;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 1 tot 5 jaar;Volgt formeel onderwijs;2020;714
248;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 1 tot 5 jaar;Volgt formeel onderwijs;2021;753
249;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 1 tot 5 jaar;Volgt formeel onderwijs;2022;748
250;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 1 tot 5 jaar;Volgt formeel onderwijs;2023;808
251;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 1 tot 5 jaar;Volgt formeel onderwijs;2024;816
252;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 1 tot 5 jaar;Volgt niet-formeel onderwijs;2013;257
253;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 1 tot 5 jaar;Volgt niet-formeel onderwijs;2014;261
254;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 1 tot 5 jaar;Volgt niet-formeel onderwijs;2015;258
255;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 1 tot 5 jaar;Volgt niet-formeel onderwijs;2016;267
256;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 1 tot 5 jaar;Volgt niet-formeel onderwijs;2017;268
257;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 1 tot 5 jaar;Volgt niet-formeel onderwijs;2018;285
258;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 1 tot 5 jaar;Volgt niet-formeel onderwijs;2019;301
259;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 1 tot 5 jaar;Volgt niet-formeel onderwijs;2020;311
260;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 1 tot 5 jaar;Volgt niet-formeel onderwijs;2021;518
261;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 1 tot 5 jaar;Volgt niet-formeel onderwijs;2022;486
262;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 1 tot 5 jaar;Volgt niet-formeel onderwijs;2023;505
263;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 1 tot 5 jaar;Volgt niet-formeel onderwijs;2024;530
264;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 1 tot 5 jaar;Volgt geen formeel onderwijs;2013;1799
265;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 1 tot 5 jaar;Volgt geen formeel onderwijs;2014;1710
266;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 1 tot 5 jaar;Volgt geen formeel onderwijs;2015;1663
267;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 1 tot 5 jaar;Volgt geen formeel onderwijs;2016;1689
268;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 1 tot 5 jaar;Volgt geen formeel onderwijs;2017;1784
269;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 1 tot 5 jaar;Volgt geen formeel onderwijs;2018;1892
270;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 1 tot 5 jaar;Volgt geen formeel onderwijs;2019;2024
271;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 1 tot 5 jaar;Volgt geen formeel onderwijs;2020;2155
272;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 1 tot 5 jaar;Volgt geen formeel onderwijs;2021;2262
273;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 1 tot 5 jaar;Volgt geen formeel onderwijs;2022;2229
274;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 1 tot 5 jaar;Volgt geen formeel onderwijs;2023;2334
275;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 1 tot 5 jaar;Volgt geen formeel onderwijs;2024;2419
276;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 1 tot 5 jaar;Geen deelname leven lang ontwikkelen;2013;1542
277;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 1 tot 5 jaar;Geen deelname leven lang ontwikkelen;2014;1450
278;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 1 tot 5 jaar;Geen deelname leven lang ontwikkelen;2015;1405
279;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 1 tot 5 jaar;Geen deelname leven lang ontwikkelen;2016;1422
280;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 1 tot 5 jaar;Geen deelname leven lang ontwikkelen;2017;1515
281;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 1 tot 5 jaar;Geen deelname leven lang ontwikkelen;2018;1607
282;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 1 tot 5 jaar;Geen deelname leven lang ontwikkelen;2019;1722
283;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 1 tot 5 jaar;Geen deelname leven lang ontwikkelen;2020;1844
284;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 1 tot 5 jaar;Geen deelname leven lang ontwikkelen;2021;1744
285;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 1 tot 5 jaar;Geen deelname leven lang ontwikkelen;2022;1742
286;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 1 tot 5 jaar;Geen deelname leven lang ontwikkelen;2023;1829
287;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 1 tot 5 jaar;Geen deelname leven lang ontwikkelen;2024;1889
288;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 5 tot 10 jaar;Totaal;2013;1476
289;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 5 tot 10 jaar;Totaal;2014;1552
290;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 5 tot 10 jaar;Totaal;2015;1536
291;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 5 tot 10 jaar;Totaal;2016;1505
292;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 5 tot 10 jaar;Totaal;2017;1401
293;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 5 tot 10 jaar;Totaal;2018;1276
294;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 5 tot 10 jaar;Totaal;2019;1222
295;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 5 tot 10 jaar;Totaal;2020;1220
296;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 5 tot 10 jaar;Totaal;2021;1317
297;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 5 tot 10 jaar;Totaal;2022;1399
298;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 5 tot 10 jaar;Totaal;2023;1511
299;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 5 tot 10 jaar;Totaal;2024;1672
300;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 5 tot 10 jaar;Deelname leven lang ontwikkelen;2013;323
301;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 5 tot 10 jaar;Deelname leven lang ontwikkelen;2014;345
302;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 5 tot 10 jaar;Deelname leven lang ontwikkelen;2015;364
303;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 5 tot 10 jaar;Deelname leven lang ontwikkelen;2016;346
304;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 5 tot 10 jaar;Deelname leven lang ontwikkelen;2017;323
305;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 5 tot 10 jaar;Deelname leven lang ontwikkelen;2018;279
306;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 5 tot 10 jaar;Deelname leven lang ontwikkelen;2019;271
307;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 5 tot 10 jaar;Deelname leven lang ontwikkelen;2020;257
308;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 5 tot 10 jaar;Deelname leven lang ontwikkelen;2021;397
309;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 5 tot 10 jaar;Deelname leven lang ontwikkelen;2022;411
310;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 5 tot 10 jaar;Deelname leven lang ontwikkelen;2023;429
311;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 5 tot 10 jaar;Deelname leven lang ontwikkelen;2024;472
312;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 5 tot 10 jaar;Volgt formeel onderwijs;2013;150
313;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 5 tot 10 jaar;Volgt formeel onderwijs;2014;157
314;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 5 tot 10 jaar;Volgt formeel onderwijs;2015;159
315;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 5 tot 10 jaar;Volgt formeel onderwijs;2016;149
316;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 5 tot 10 jaar;Volgt formeel onderwijs;2017;140
317;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 5 tot 10 jaar;Volgt formeel onderwijs;2018;118
318;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 5 tot 10 jaar;Volgt formeel onderwijs;2019;116
319;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 5 tot 10 jaar;Volgt formeel onderwijs;2020;115
320;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 5 tot 10 jaar;Volgt formeel onderwijs;2021;136
321;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 5 tot 10 jaar;Volgt formeel onderwijs;2022;155
322;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 5 tot 10 jaar;Volgt formeel onderwijs;2023;158
323;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 5 tot 10 jaar;Volgt formeel onderwijs;2024;161
324;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 5 tot 10 jaar;Volgt niet-formeel onderwijs;2013;173
325;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 5 tot 10 jaar;Volgt niet-formeel onderwijs;2014;188
326;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 5 tot 10 jaar;Volgt niet-formeel onderwijs;2015;204
327;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 5 tot 10 jaar;Volgt niet-formeel onderwijs;2016;197
328;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 5 tot 10 jaar;Volgt niet-formeel onderwijs;2017;183
329;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 5 tot 10 jaar;Volgt niet-formeel onderwijs;2018;161
330;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 5 tot 10 jaar;Volgt niet-formeel onderwijs;2019;154
331;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 5 tot 10 jaar;Volgt niet-formeel onderwijs;2020;142
332;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 5 tot 10 jaar;Volgt niet-formeel onderwijs;2021;260
333;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 5 tot 10 jaar;Volgt niet-formeel onderwijs;2022;257
334;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 5 tot 10 jaar;Volgt niet-formeel onderwijs;2023;271
335;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 5 tot 10 jaar;Volgt niet-formeel onderwijs;2024;312
336;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 5 tot 10 jaar;Volgt geen formeel onderwijs;2013;1326
337;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 5 tot 10 jaar;Volgt geen formeel onderwijs;2014;1395
338;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 5 tot 10 jaar;Volgt geen formeel onderwijs;2015;1376
339;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 5 tot 10 jaar;Volgt geen formeel onderwijs;2016;1357
340;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 5 tot 10 jaar;Volgt geen formeel onderwijs;2017;1261
341;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 5 tot 10 jaar;Volgt geen formeel onderwijs;2018;1159
342;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 5 tot 10 jaar;Volgt geen formeel onderwijs;2019;1106
343;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 5 tot 10 jaar;Volgt geen formeel onderwijs;2020;1105
344;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 5 tot 10 jaar;Volgt geen formeel onderwijs;2021;1181
345;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 5 tot 10 jaar;Volgt geen formeel onderwijs;2022;1244
346;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 5 tot 10 jaar;Volgt geen formeel onderwijs;2023;1353
347;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 5 tot 10 jaar;Volgt geen formeel onderwijs;2024;1512
348;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 5 tot 10 jaar;Geen deelname leven lang ontwikkelen;2013;1153
349;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 5 tot 10 jaar;Geen deelname leven lang ontwikkelen;2014;1207
350;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 5 tot 10 jaar;Geen deelname leven lang ontwikkelen;2015;1172
351;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 5 tot 10 jaar;Geen deelname leven lang ontwikkelen;2016;1159
352;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 5 tot 10 jaar;Geen deelname leven lang ontwikkelen;2017;1079
353;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 5 tot 10 jaar;Geen deelname leven lang ontwikkelen;2018;998
354;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 5 tot 10 jaar;Geen deelname leven lang ontwikkelen;2019;952
355;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 5 tot 10 jaar;Geen deelname leven lang ontwikkelen;2020;963
356;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 5 tot 10 jaar;Geen deelname leven lang ontwikkelen;2021;921
357;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 5 tot 10 jaar;Geen deelname leven lang ontwikkelen;2022;987
358;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 5 tot 10 jaar;Geen deelname leven lang ontwikkelen;2023;1082
359;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 5 tot 10 jaar;Geen deelname leven lang ontwikkelen;2024;1200
360;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 10 tot 20 jaar;Totaal;2013;1626
361;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 10 tot 20 jaar;Totaal;2014;1644
362;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 10 tot 20 jaar;Totaal;2015;1653
363;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 10 tot 20 jaar;Totaal;2016;1666
364;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 10 tot 20 jaar;Totaal;2017;1696
365;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 10 tot 20 jaar;Totaal;2018;1729
366;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 10 tot 20 jaar;Totaal;2019;1727
367;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 10 tot 20 jaar;Totaal;2020;1711
368;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 10 tot 20 jaar;Totaal;2021;1639
369;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 10 tot 20 jaar;Totaal;2022;1587
370;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 10 tot 20 jaar;Totaal;2023;1528
371;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 10 tot 20 jaar;Totaal;2024;1477
372;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 10 tot 20 jaar;Deelname leven lang ontwikkelen;2013;293
373;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 10 tot 20 jaar;Deelname leven lang ontwikkelen;2014;303
374;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 10 tot 20 jaar;Deelname leven lang ontwikkelen;2015;311
375;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 10 tot 20 jaar;Deelname leven lang ontwikkelen;2016;307
376;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 10 tot 20 jaar;Deelname leven lang ontwikkelen;2017;313
377;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 10 tot 20 jaar;Deelname leven lang ontwikkelen;2018;317
378;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 10 tot 20 jaar;Deelname leven lang ontwikkelen;2019;323
379;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 10 tot 20 jaar;Deelname leven lang ontwikkelen;2020;299
380;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 10 tot 20 jaar;Deelname leven lang ontwikkelen;2021;433
381;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 10 tot 20 jaar;Deelname leven lang ontwikkelen;2022;415
382;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 10 tot 20 jaar;Deelname leven lang ontwikkelen;2023;382
383;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 10 tot 20 jaar;Deelname leven lang ontwikkelen;2024;365
384;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 10 tot 20 jaar;Volgt formeel onderwijs;2013;91
385;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 10 tot 20 jaar;Volgt formeel onderwijs;2014;85
386;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 10 tot 20 jaar;Volgt formeel onderwijs;2015;83
387;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 10 tot 20 jaar;Volgt formeel onderwijs;2016;77
388;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 10 tot 20 jaar;Volgt formeel onderwijs;2017;78
389;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 10 tot 20 jaar;Volgt formeel onderwijs;2018;84
390;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 10 tot 20 jaar;Volgt formeel onderwijs;2019;87
391;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 10 tot 20 jaar;Volgt formeel onderwijs;2020;84
392;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 10 tot 20 jaar;Volgt formeel onderwijs;2021;93
393;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 10 tot 20 jaar;Volgt formeel onderwijs;2022;92
394;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 10 tot 20 jaar;Volgt formeel onderwijs;2023;79
395;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 10 tot 20 jaar;Volgt formeel onderwijs;2024;67
396;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 10 tot 20 jaar;Volgt niet-formeel onderwijs;2013;202
397;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 10 tot 20 jaar;Volgt niet-formeel onderwijs;2014;218
398;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 10 tot 20 jaar;Volgt niet-formeel onderwijs;2015;228
399;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 10 tot 20 jaar;Volgt niet-formeel onderwijs;2016;231
400;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 10 tot 20 jaar;Volgt niet-formeel onderwijs;2017;235
401;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 10 tot 20 jaar;Volgt niet-formeel onderwijs;2018;232
402;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 10 tot 20 jaar;Volgt niet-formeel onderwijs;2019;236
403;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 10 tot 20 jaar;Volgt niet-formeel onderwijs;2020;215
404;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 10 tot 20 jaar;Volgt niet-formeel onderwijs;2021;340
405;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 10 tot 20 jaar;Volgt niet-formeel onderwijs;2022;322
406;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 10 tot 20 jaar;Volgt niet-formeel onderwijs;2023;302
407;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 10 tot 20 jaar;Volgt niet-formeel onderwijs;2024;298
408;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 10 tot 20 jaar;Volgt geen formeel onderwijs;2013;1535
409;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 10 tot 20 jaar;Volgt geen formeel onderwijs;2014;1559
410;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 10 tot 20 jaar;Volgt geen formeel onderwijs;2015;1570
411;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 10 tot 20 jaar;Volgt geen formeel onderwijs;2016;1589
412;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 10 tot 20 jaar;Volgt geen formeel onderwijs;2017;1618
413;Totaal mannen en vrouwen;15 tot 75 jaar;Anciënniteit: 10 tot 20 jaar;Volgt geen formeel onderwijs;2018;1645
