ID;Geslacht;Persoonskenmerken;BedrijfstakkenBranchesSBI2008;CaribischNederland;Perioden;WerkzameBeroepsbevolking_1
269;Totaal mannen en vrouwen;Totaal personen;C Industrie;Caribisch Nederland;2022;990
270;Totaal mannen en vrouwen;Totaal personen;C Industrie;Bonaire;2012;380
271;Totaal mannen en vrouwen;Totaal personen;C Industrie;Bonaire;2014;710
272;Totaal mannen en vrouwen;Totaal personen;C Industrie;Bonaire;2016;520
273;Totaal mannen en vrouwen;Totaal personen;C Industrie;Bonaire;2018;710
274;Totaal mannen en vrouwen;Totaal personen;C Industrie;Bonaire;2020;700
275;Totaal mannen en vrouwen;Totaal personen;C Industrie;Bonaire;2022;710
276;Totaal mannen en vrouwen;Totaal personen;C Industrie;Sint-Eustatius;2012;50
277;Totaal mannen en vrouwen;Totaal personen;C Industrie;Sint-Eustatius;2014;220
278;Totaal mannen en vrouwen;Totaal personen;C Industrie;Sint-Eustatius;2016;280
279;Totaal mannen en vrouwen;Totaal personen;C Industrie;Sint-Eustatius;2018;300
280;Totaal mannen en vrouwen;Totaal personen;C Industrie;Sint-Eustatius;2020;250
281;Totaal mannen en vrouwen;Totaal personen;C Industrie;Sint-Eustatius;2022;230
282;Totaal mannen en vrouwen;Totaal personen;C Industrie;Saba;2012;20
283;Totaal mannen en vrouwen;Totaal personen;C Industrie;Saba;2014;50
284;Totaal mannen en vrouwen;Totaal personen;C Industrie;Saba;2016;40
285;Totaal mannen en vrouwen;Totaal personen;C Industrie;Saba;2018;40
286;Totaal mannen en vrouwen;Totaal personen;C Industrie;Saba;2020;90
287;Totaal mannen en vrouwen;Totaal personen;C Industrie;Saba;2022;50
288;Totaal mannen en vrouwen;Totaal personen;D Energievoorziening;Caribisch Nederland;2012;180
289;Totaal mannen en vrouwen;Totaal personen;D Energievoorziening;Caribisch Nederland;2014;30
290;Totaal mannen en vrouwen;Totaal personen;D Energievoorziening;Caribisch Nederland;2016;0
291;Totaal mannen en vrouwen;Totaal personen;D Energievoorziening;Caribisch Nederland;2018;50
292;Totaal mannen en vrouwen;Totaal personen;D Energievoorziening;Caribisch Nederland;2020;60
293;Totaal mannen en vrouwen;Totaal personen;D Energievoorziening;Caribisch Nederland;2022;30
294;Totaal mannen en vrouwen;Totaal personen;D Energievoorziening;Bonaire;2012;130
295;Totaal mannen en vrouwen;Totaal personen;D Energievoorziening;Bonaire;2014;20
296;Totaal mannen en vrouwen;Totaal personen;D Energievoorziening;Bonaire;2016;0
297;Totaal mannen en vrouwen;Totaal personen;D Energievoorziening;Bonaire;2018;30
298;Totaal mannen en vrouwen;Totaal personen;D Energievoorziening;Bonaire;2020;40
299;Totaal mannen en vrouwen;Totaal personen;D Energievoorziening;Bonaire;2022;20
300;Totaal mannen en vrouwen;Totaal personen;D Energievoorziening;Sint-Eustatius;2012;30
301;Totaal mannen en vrouwen;Totaal personen;D Energievoorziening;Sint-Eustatius;2014;10
302;Totaal mannen en vrouwen;Totaal personen;D Energievoorziening;Sint-Eustatius;2016;0
303;Totaal mannen en vrouwen;Totaal personen;D Energievoorziening;Sint-Eustatius;2018;20
304;Totaal mannen en vrouwen;Totaal personen;D Energievoorziening;Sint-Eustatius;2020;20
305;Totaal mannen en vrouwen;Totaal personen;D Energievoorziening;Sint-Eustatius;2022;0
306;Totaal mannen en vrouwen;Totaal personen;D Energievoorziening;Saba;2012;20
307;Totaal mannen en vrouwen;Totaal personen;D Energievoorziening;Saba;2014;0
308;Totaal mannen en vrouwen;Totaal personen;D Energievoorziening;Saba;2016;0
309;Totaal mannen en vrouwen;Totaal personen;D Energievoorziening;Saba;2018;0
310;Totaal mannen en vrouwen;Totaal personen;D Energievoorziening;Saba;2020;10
311;Totaal mannen en vrouwen;Totaal personen;D Energievoorziening;Saba;2022;10
312;Totaal mannen en vrouwen;Totaal personen;E Waterbedrijven en afvalbeheer;Caribisch Nederland;2012;10
313;Totaal mannen en vrouwen;Totaal personen;E Waterbedrijven en afvalbeheer;Caribisch Nederland;2014;40
314;Totaal mannen en vrouwen;Totaal personen;E Waterbedrijven en afvalbeheer;Caribisch Nederland;2016;10
315;Totaal mannen en vrouwen;Totaal personen;E Waterbedrijven en afvalbeheer;Caribisch Nederland;2018;40
316;Totaal mannen en vrouwen;Totaal personen;E Waterbedrijven en afvalbeheer;Caribisch Nederland;2020;50
317;Totaal mannen en vrouwen;Totaal personen;E Waterbedrijven en afvalbeheer;Caribisch Nederland;2022;120
318;Totaal mannen en vrouwen;Totaal personen;E Waterbedrijven en afvalbeheer;Bonaire;2012;10
319;Totaal mannen en vrouwen;Totaal personen;E Waterbedrijven en afvalbeheer;Bonaire;2014;30
320;Totaal mannen en vrouwen;Totaal personen;E Waterbedrijven en afvalbeheer;Bonaire;2016;0
321;Totaal mannen en vrouwen;Totaal personen;E Waterbedrijven en afvalbeheer;Bonaire;2018;30
322;Totaal mannen en vrouwen;Totaal personen;E Waterbedrijven en afvalbeheer;Bonaire;2020;20
323;Totaal mannen en vrouwen;Totaal personen;E Waterbedrijven en afvalbeheer;Bonaire;2022;100
324;Totaal mannen en vrouwen;Totaal personen;E Waterbedrijven en afvalbeheer;Sint-Eustatius;2012;0
325;Totaal mannen en vrouwen;Totaal personen;E Waterbedrijven en afvalbeheer;Sint-Eustatius;2014;20
326;Totaal mannen en vrouwen;Totaal personen;E Waterbedrijven en afvalbeheer;Sint-Eustatius;2016;10
327;Totaal mannen en vrouwen;Totaal personen;E Waterbedrijven en afvalbeheer;Sint-Eustatius;2018;20
328;Totaal mannen en vrouwen;Totaal personen;E Waterbedrijven en afvalbeheer;Sint-Eustatius;2020;30
329;Totaal mannen en vrouwen;Totaal personen;E Waterbedrijven en afvalbeheer;Sint-Eustatius;2022;30
330;Totaal mannen en vrouwen;Totaal personen;E Waterbedrijven en afvalbeheer;Saba;2012;0
331;Totaal mannen en vrouwen;Totaal personen;E Waterbedrijven en afvalbeheer;Saba;2014;0
332;Totaal mannen en vrouwen;Totaal personen;E Waterbedrijven en afvalbeheer;Saba;2016;0
333;Totaal mannen en vrouwen;Totaal personen;E Waterbedrijven en afvalbeheer;Saba;2018;0
334;Totaal mannen en vrouwen;Totaal personen;E Waterbedrijven en afvalbeheer;Saba;2020;0
335;Totaal mannen en vrouwen;Totaal personen;E Waterbedrijven en afvalbeheer;Saba;2022;0
336;Totaal mannen en vrouwen;Totaal personen;F Bouwnijverheid;Caribisch Nederland;2012;1730
337;Totaal mannen en vrouwen;Totaal personen;F Bouwnijverheid;Caribisch Nederland;2014;1980
338;Totaal mannen en vrouwen;Totaal personen;F Bouwnijverheid;Caribisch Nederland;2016;1410
339;Totaal mannen en vrouwen;Totaal personen;F Bouwnijverheid;Caribisch Nederland;2018;1830
340;Totaal mannen en vrouwen;Totaal personen;F Bouwnijverheid;Caribisch Nederland;2020;1950
341;Totaal mannen en vrouwen;Totaal personen;F Bouwnijverheid;Caribisch Nederland;2022;2530
342;Totaal mannen en vrouwen;Totaal personen;F Bouwnijverheid;Bonaire;2012;1350
343;Totaal mannen en vrouwen;Totaal personen;F Bouwnijverheid;Bonaire;2014;1730
344;Totaal mannen en vrouwen;Totaal personen;F Bouwnijverheid;Bonaire;2016;1220
345;Totaal mannen en vrouwen;Totaal personen;F Bouwnijverheid;Bonaire;2018;1460
346;Totaal mannen en vrouwen;Totaal personen;F Bouwnijverheid;Bonaire;2020;1590
347;Totaal mannen en vrouwen;Totaal personen;F Bouwnijverheid;Bonaire;2022;2170
348;Totaal mannen en vrouwen;Totaal personen;F Bouwnijverheid;Sint-Eustatius;2012;260
349;Totaal mannen en vrouwen;Totaal personen;F Bouwnijverheid;Sint-Eustatius;2014;180
350;Totaal mannen en vrouwen;Totaal personen;F Bouwnijverheid;Sint-Eustatius;2016;110
351;Totaal mannen en vrouwen;Totaal personen;F Bouwnijverheid;Sint-Eustatius;2018;250
352;Totaal mannen en vrouwen;Totaal personen;F Bouwnijverheid;Sint-Eustatius;2020;240
353;Totaal mannen en vrouwen;Totaal personen;F Bouwnijverheid;Sint-Eustatius;2022;250
354;Totaal mannen en vrouwen;Totaal personen;F Bouwnijverheid;Saba;2012;110
355;Totaal mannen en vrouwen;Totaal personen;F Bouwnijverheid;Saba;2014;70
356;Totaal mannen en vrouwen;Totaal personen;F Bouwnijverheid;Saba;2016;80
357;Totaal mannen en vrouwen;Totaal personen;F Bouwnijverheid;Saba;2018;130
358;Totaal mannen en vrouwen;Totaal personen;F Bouwnijverheid;Saba;2020;120
359;Totaal mannen en vrouwen;Totaal personen;F Bouwnijverheid;Saba;2022;110
360;Totaal mannen en vrouwen;Totaal personen;G Handel;Caribisch Nederland;2012;1440
361;Totaal mannen en vrouwen;Totaal personen;G Handel;Caribisch Nederland;2014;1150
362;Totaal mannen en vrouwen;Totaal personen;G Handel;Caribisch Nederland;2016;1270
363;Totaal mannen en vrouwen;Totaal personen;G Handel;Caribisch Nederland;2018;1470
364;Totaal mannen en vrouwen;Totaal personen;G Handel;Caribisch Nederland;2020;1510
365;Totaal mannen en vrouwen;Totaal personen;G Handel;Caribisch Nederland;2022;1320
366;Totaal mannen en vrouwen;Totaal personen;G Handel;Bonaire;2012;1230
367;Totaal mannen en vrouwen;Totaal personen;G Handel;Bonaire;2014;1050
368;Totaal mannen en vrouwen;Totaal personen;G Handel;Bonaire;2016;1080
369;Totaal mannen en vrouwen;Totaal personen;G Handel;Bonaire;2018;1230
370;Totaal mannen en vrouwen;Totaal personen;G Handel;Bonaire;2020;1300
371;Totaal mannen en vrouwen;Totaal personen;G Handel;Bonaire;2022;1100
372;Totaal mannen en vrouwen;Totaal personen;G Handel;Sint-Eustatius;2012;130
373;Totaal mannen en vrouwen;Totaal personen;G Handel;Sint-Eustatius;2014;40
374;Totaal mannen en vrouwen;Totaal personen;G Handel;Sint-Eustatius;2016;100
375;Totaal mannen en vrouwen;Totaal personen;G Handel;Sint-Eustatius;2018;120
376;Totaal mannen en vrouwen;Totaal personen;G Handel;Sint-Eustatius;2020;120
377;Totaal mannen en vrouwen;Totaal personen;G Handel;Sint-Eustatius;2022;150
378;Totaal mannen en vrouwen;Totaal personen;G Handel;Saba;2012;80
379;Totaal mannen en vrouwen;Totaal personen;G Handel;Saba;2014;60
380;Totaal mannen en vrouwen;Totaal personen;G Handel;Saba;2016;90
381;Totaal mannen en vrouwen;Totaal personen;G Handel;Saba;2018;130
382;Totaal mannen en vrouwen;Totaal personen;G Handel;Saba;2020;90
383;Totaal mannen en vrouwen;Totaal personen;G Handel;Saba;2022;70
384;Totaal mannen en vrouwen;Totaal personen;H Vervoer en opslag;Caribisch Nederland;2012;1010
385;Totaal mannen en vrouwen;Totaal personen;H Vervoer en opslag;Caribisch Nederland;2014;620
386;Totaal mannen en vrouwen;Totaal personen;H Vervoer en opslag;Caribisch Nederland;2016;740
387;Totaal mannen en vrouwen;Totaal personen;H Vervoer en opslag;Caribisch Nederland;2018;960
388;Totaal mannen en vrouwen;Totaal personen;H Vervoer en opslag;Caribisch Nederland;2020;660
389;Totaal mannen en vrouwen;Totaal personen;H Vervoer en opslag;Caribisch Nederland;2022;680
390;Totaal mannen en vrouwen;Totaal personen;H Vervoer en opslag;Bonaire;2012;520
391;Totaal mannen en vrouwen;Totaal personen;H Vervoer en opslag;Bonaire;2014;440
392;Totaal mannen en vrouwen;Totaal personen;H Vervoer en opslag;Bonaire;2016;600
393;Totaal mannen en vrouwen;Totaal personen;H Vervoer en opslag;Bonaire;2018;840
394;Totaal mannen en vrouwen;Totaal personen;H Vervoer en opslag;Bonaire;2020;600
395;Totaal mannen en vrouwen;Totaal personen;H Vervoer en opslag;Bonaire;2022;560
396;Totaal mannen en vrouwen;Totaal personen;H Vervoer en opslag;Sint-Eustatius;2012;460
397;Totaal mannen en vrouwen;Totaal personen;H Vervoer en opslag;Sint-Eustatius;2014;150
398;Totaal mannen en vrouwen;Totaal personen;H Vervoer en opslag;Sint-Eustatius;2016;110
399;Totaal mannen en vrouwen;Totaal personen;H Vervoer en opslag;Sint-Eustatius;2018;90
400;Totaal mannen en vrouwen;Totaal personen;H Vervoer en opslag;Sint-Eustatius;2020;30
401;Totaal mannen en vrouwen;Totaal personen;H Vervoer en opslag;Sint-Eustatius;2022;90
402;Totaal mannen en vrouwen;Totaal personen;H Vervoer en opslag;Saba;2012;30
403;Totaal mannen en vrouwen;Totaal personen;H Vervoer en opslag;Saba;2014;30
404;Totaal mannen en vrouwen;Totaal personen;H Vervoer en opslag;Saba;2016;20
405;Totaal mannen en vrouwen;Totaal personen;H Vervoer en opslag;Saba;2018;30
406;Totaal mannen en vrouwen;Totaal personen;H Vervoer en opslag;Saba;2020;40
407;Totaal mannen en vrouwen;Totaal personen;H Vervoer en opslag;Saba;2022;30
408;Totaal mannen en vrouwen;Totaal personen;I Horeca;Caribisch Nederland;2012;1200
409;Totaal mannen en vrouwen;Totaal personen;I Horeca;Caribisch Nederland;2014;1540
410;Totaal mannen en vrouwen;Totaal personen;I Horeca;Caribisch Nederland;2016;1780
411;Totaal mannen en vrouwen;Totaal personen;I Horeca;Caribisch Nederland;2018;1580
412;Totaal mannen en vrouwen;Totaal personen;I Horeca;Caribisch Nederland;2020;1720
413;Totaal mannen en vrouwen;Totaal personen;I Horeca;Caribisch Nederland;2022;1990
414;Totaal mannen en vrouwen;Totaal personen;I Horeca;Bonaire;2012;950
415;Totaal mannen en vrouwen;Totaal personen;I Horeca;Bonaire;2014;1310
416;Totaal mannen en vrouwen;Totaal personen;I Horeca;Bonaire;2016;1550
417;Totaal mannen en vrouwen;Totaal personen;I Horeca;Bonaire;2018;1370
418;Totaal mannen en vrouwen;Totaal personen;I Horeca;Bonaire;2020;1530
419;Totaal mannen en vrouwen;Totaal personen;I Horeca;Bonaire;2022;1760
420;Totaal mannen en vrouwen;Totaal personen;I Horeca;Sint-Eustatius;2012;150
421;Totaal mannen en vrouwen;Totaal personen;I Horeca;Sint-Eustatius;2014;140
422;Totaal mannen en vrouwen;Totaal personen;I Horeca;Sint-Eustatius;2016;150
423;Totaal mannen en vrouwen;Totaal personen;I Horeca;Sint-Eustatius;2018;120
424;Totaal mannen en vrouwen;Totaal personen;I Horeca;Sint-Eustatius;2020;110
425;Totaal mannen en vrouwen;Totaal personen;I Horeca;Sint-Eustatius;2022;160
426;Totaal mannen en vrouwen;Totaal personen;I Horeca;Saba;2012;100
427;Totaal mannen en vrouwen;Totaal personen;I Horeca;Saba;2014;90
428;Totaal mannen en vrouwen;Totaal personen;I Horeca;Saba;2016;80
429;Totaal mannen en vrouwen;Totaal personen;I Horeca;Saba;2018;90
430;Totaal mannen en vrouwen;Totaal personen;I Horeca;Saba;2020;80
431;Totaal mannen en vrouwen;Totaal personen;I Horeca;Saba;2022;70
432;Totaal mannen en vrouwen;Totaal personen;J Informatie en communicatie;Caribisch Nederland;2012;330
433;Totaal mannen en vrouwen;Totaal personen;J Informatie en communicatie;Caribisch Nederland;2014;80
434;Totaal mannen en vrouwen;Totaal personen;J Informatie en communicatie;Caribisch Nederland;2016;320
435;Totaal mannen en vrouwen;Totaal personen;J Informatie en communicatie;Caribisch Nederland;2018;200
436;Totaal mannen en vrouwen;Totaal personen;J Informatie en communicatie;Caribisch Nederland;2020;390
437;Totaal mannen en vrouwen;Totaal personen;J Informatie en communicatie;Caribisch Nederland;2022;260
438;Totaal mannen en vrouwen;Totaal personen;J Informatie en communicatie;Bonaire;2012;270
439;Totaal mannen en vrouwen;Totaal personen;J Informatie en communicatie;Bonaire;2014;70
440;Totaal mannen en vrouwen;Totaal personen;J Informatie en communicatie;Bonaire;2016;270
441;Totaal mannen en vrouwen;Totaal personen;J Informatie en communicatie;Bonaire;2018;180
442;Totaal mannen en vrouwen;Totaal personen;J Informatie en communicatie;Bonaire;2020;370
443;Totaal mannen en vrouwen;Totaal personen;J Informatie en communicatie;Bonaire;2022;230
444;Totaal mannen en vrouwen;Totaal personen;J Informatie en communicatie;Sint-Eustatius;2012;30
445;Totaal mannen en vrouwen;Totaal personen;J Informatie en communicatie;Sint-Eustatius;2014;0
446;Totaal mannen en vrouwen;Totaal personen;J Informatie en communicatie;Sint-Eustatius;2016;40
447;Totaal mannen en vrouwen;Totaal personen;J Informatie en communicatie;Sint-Eustatius;2018;10
448;Totaal mannen en vrouwen;Totaal personen;J Informatie en communicatie;Sint-Eustatius;2020;0
449;Totaal mannen en vrouwen;Totaal personen;J Informatie en communicatie;Sint-Eustatius;2022;20
450;Totaal mannen en vrouwen;Totaal personen;J Informatie en communicatie;Saba;2012;30
451;Totaal mannen en vrouwen;Totaal personen;J Informatie en communicatie;Saba;2014;20
452;Totaal mannen en vrouwen;Totaal personen;J Informatie en communicatie;Saba;2016;20
453;Totaal mannen en vrouwen;Totaal personen;J Informatie en communicatie;Saba;2018;10
454;Totaal mannen en vrouwen;Totaal personen;J Informatie en communicatie;Saba;2020;20
455;Totaal mannen en vrouwen;Totaal personen;J Informatie en communicatie;Saba;2022;10
456;Totaal mannen en vrouwen;Totaal personen;K Financiële dienstverlening;Caribisch Nederland;2012;280
457;Totaal mannen en vrouwen;Totaal personen;K Financiële dienstverlening;Caribisch Nederland;2014;280
458;Totaal mannen en vrouwen;Totaal personen;K Financiële dienstverlening;Caribisch Nederland;2016;280
459;Totaal mannen en vrouwen;Totaal personen;K Financiële dienstverlening;Caribisch Nederland;2018;240
460;Totaal mannen en vrouwen;Totaal personen;K Financiële dienstverlening;Caribisch Nederland;2020;300
461;Totaal mannen en vrouwen;Totaal personen;K Financiële dienstverlening;Caribisch Nederland;2022;270
462;Totaal mannen en vrouwen;Totaal personen;K Financiële dienstverlening;Bonaire;2012;220
463;Totaal mannen en vrouwen;Totaal personen;K Financiële dienstverlening;Bonaire;2014;270
464;Totaal mannen en vrouwen;Totaal personen;K Financiële dienstverlening;Bonaire;2016;260
465;Totaal mannen en vrouwen;Totaal personen;K Financiële dienstverlening;Bonaire;2018;210
466;Totaal mannen en vrouwen;Totaal personen;K Financiële dienstverlening;Bonaire;2020;270
467;Totaal mannen en vrouwen;Totaal personen;K Financiële dienstverlening;Bonaire;2022;240
468;Totaal mannen en vrouwen;Totaal personen;K Financiële dienstverlening;Sint-Eustatius;2012;30
469;Totaal mannen en vrouwen;Totaal personen;K Financiële dienstverlening;Sint-Eustatius;2014;10
470;Totaal mannen en vrouwen;Totaal personen;K Financiële dienstverlening;Sint-Eustatius;2016;20
471;Totaal mannen en vrouwen;Totaal personen;K Financiële dienstverlening;Sint-Eustatius;2018;10
472;Totaal mannen en vrouwen;Totaal personen;K Financiële dienstverlening;Sint-Eustatius;2020;10
473;Totaal mannen en vrouwen;Totaal personen;K Financiële dienstverlening;Sint-Eustatius;2022;20
474;Totaal mannen en vrouwen;Totaal personen;K Financiële dienstverlening;Saba;2012;20
475;Totaal mannen en vrouwen;Totaal personen;K Financiële dienstverlening;Saba;2014;10
476;Totaal mannen en vrouwen;Totaal personen;K Financiële dienstverlening;Saba;2016;10
477;Totaal mannen en vrouwen;Totaal personen;K Financiële dienstverlening;Saba;2018;20
478;Totaal mannen en vrouwen;Totaal personen;K Financiële dienstverlening;Saba;2020;10
479;Totaal mannen en vrouwen;Totaal personen;K Financiële dienstverlening;Saba;2022;10
480;Totaal mannen en vrouwen;Totaal personen;L Verhuur en handel van onroerend goed;Caribisch Nederland;2012;170
481;Totaal mannen en vrouwen;Totaal personen;L Verhuur en handel van onroerend goed;Caribisch Nederland;2014;50
482;Totaal mannen en vrouwen;Totaal personen;L Verhuur en handel van onroerend goed;Caribisch Nederland;2016;60
483;Totaal mannen en vrouwen;Totaal personen;L Verhuur en handel van onroerend goed;Caribisch Nederland;2018;90
484;Totaal mannen en vrouwen;Totaal personen;L Verhuur en handel van onroerend goed;Caribisch Nederland;2020;120
485;Totaal mannen en vrouwen;Totaal personen;L Verhuur en handel van onroerend goed;Caribisch Nederland;2022;140
486;Totaal mannen en vrouwen;Totaal personen;L Verhuur en handel van onroerend goed;Bonaire;2012;150
487;Totaal mannen en vrouwen;Totaal personen;L Verhuur en handel van onroerend goed;Bonaire;2014;40
