ID;Geslacht;Leeftijd;Migratieachtergrond;Generatie;Perioden;TotaalVerdachtenVanMisdrijven_1;VerdachtenMetWoonadresInNederland_2;VerdachtenPer10000Inwoners_3;TotaalVerdachtenVanMisdrijven_4;VerdachtenMetWoonadresInNederland_5;VerdachtenPer10000Inwoners_6
232;Totaal mannen en vrouwen;Totaal;Met migratieachtergrond;1e generatie migratieachtergrond;2015;41200.0;36360.0;198.0;;;
233;Totaal mannen en vrouwen;Totaal;Met migratieachtergrond;1e generatie migratieachtergrond;2016;38830.0;34370.0;180.0;;;
234;Totaal mannen en vrouwen;Totaal;Met migratieachtergrond;1e generatie migratieachtergrond;2017;35840.0;31410.0;159.0;;;
235;Totaal mannen en vrouwen;Totaal;Met migratieachtergrond;1e generatie migratieachtergrond;2018;38100.0;29840.0;146.0;;;
236;Totaal mannen en vrouwen;Totaal;Met migratieachtergrond;1e generatie migratieachtergrond;2019;39460.0;30430.0;142.0;;;
237;Totaal mannen en vrouwen;Totaal;Met migratieachtergrond;1e generatie migratieachtergrond;2020;37250.0;28350.0;129.0;;;
238;Totaal mannen en vrouwen;Totaal;Met migratieachtergrond;1e generatie migratieachtergrond;2021;34710.0;26290.0;115.0;;;
239;Totaal mannen en vrouwen;Totaal;Met migratieachtergrond;1e generatie migratieachtergrond;2022;38850.0;28700.0;119.0;;;
240;Totaal mannen en vrouwen;Totaal;Met migratieachtergrond;2e generatie migratieachtergrond;1999;;;;18610.0;18110.0;199.0
241;Totaal mannen en vrouwen;Totaal;Met migratieachtergrond;2e generatie migratieachtergrond;2000;;;;19000.0;18390.0;197.0
242;Totaal mannen en vrouwen;Totaal;Met migratieachtergrond;2e generatie migratieachtergrond;2001;;;;20770.0;20120.0;210.0
243;Totaal mannen en vrouwen;Totaal;Met migratieachtergrond;2e generatie migratieachtergrond;2002;;;;23410.0;22530.0;229.0
244;Totaal mannen en vrouwen;Totaal;Met migratieachtergrond;2e generatie migratieachtergrond;2003;;;;27150.0;25960.0;257.0
245;Totaal mannen en vrouwen;Totaal;Met migratieachtergrond;2e generatie migratieachtergrond;2004;;;;30970.0;29450.0;285.0
246;Totaal mannen en vrouwen;Totaal;Met migratieachtergrond;2e generatie migratieachtergrond;2005;44140.0;41290.0;390.0;33670.0;31930.0;302.0
247;Totaal mannen en vrouwen;Totaal;Met migratieachtergrond;2e generatie migratieachtergrond;2006;46270.0;43200.0;399.0;36080.0;34040.0;314.0
248;Totaal mannen en vrouwen;Totaal;Met migratieachtergrond;2e generatie migratieachtergrond;2007;48280.0;44980.0;406.0;38300.0;35970.0;325.0
249;Totaal mannen en vrouwen;Totaal;Met migratieachtergrond;2e generatie migratieachtergrond;2008;47440.0;44210.0;391.0;36840.0;34610.0;306.0
250;Totaal mannen en vrouwen;Totaal;Met migratieachtergrond;2e generatie migratieachtergrond;2009;47780.0;44740.0;385.0;35500.0;33510.0;289.0
251;Totaal mannen en vrouwen;Totaal;Met migratieachtergrond;2e generatie migratieachtergrond;2010;48060.0;44900.0;377.0;35120.0;33110.0;278.0
252;Totaal mannen en vrouwen;Totaal;Met migratieachtergrond;2e generatie migratieachtergrond;2011;48000.0;44990.0;369.0;35720.0;33740.0;277.0
253;Totaal mannen en vrouwen;Totaal;Met migratieachtergrond;2e generatie migratieachtergrond;2012;46000.0;42900.0;344.0;35340.0;33110.0;265.0
254;Totaal mannen en vrouwen;Totaal;Met migratieachtergrond;2e generatie migratieachtergrond;2013;44260.0;41330.0;323.0;33800.0;31700.0;248.0
255;Totaal mannen en vrouwen;Totaal;Met migratieachtergrond;2e generatie migratieachtergrond;2014;41900.0;39310.0;300.0;30270.0;28410.0;217.0
256;Totaal mannen en vrouwen;Totaal;Met migratieachtergrond;2e generatie migratieachtergrond;2015;39770.0;37310.0;279.0;;;
257;Totaal mannen en vrouwen;Totaal;Met migratieachtergrond;2e generatie migratieachtergrond;2016;37650.0;35210.0;257.0;;;
258;Totaal mannen en vrouwen;Totaal;Met migratieachtergrond;2e generatie migratieachtergrond;2017;34580.0;32290.0;231.0;;;
259;Totaal mannen en vrouwen;Totaal;Met migratieachtergrond;2e generatie migratieachtergrond;2018;33670.0;31610.0;221.0;;;
260;Totaal mannen en vrouwen;Totaal;Met migratieachtergrond;2e generatie migratieachtergrond;2019;35360.0;33290.0;228.0;;;
261;Totaal mannen en vrouwen;Totaal;Met migratieachtergrond;2e generatie migratieachtergrond;2020;34030.0;32150.0;216.0;;;
262;Totaal mannen en vrouwen;Totaal;Met migratieachtergrond;2e generatie migratieachtergrond;2021;31200.0;29740.0;195.0;;;
263;Totaal mannen en vrouwen;Totaal;Met migratieachtergrond;2e generatie migratieachtergrond;2022;32120.0;30820.0;198.0;;;
264;Totaal mannen en vrouwen;Totaal;Met migratieachtergrond;Generatie onbekend;1999;;;;10880.0;;
265;Totaal mannen en vrouwen;Totaal;Met migratieachtergrond;Generatie onbekend;2000;;;;9360.0;;
266;Totaal mannen en vrouwen;Totaal;Met migratieachtergrond;Generatie onbekend;2001;;;;11500.0;;
267;Totaal mannen en vrouwen;Totaal;Met migratieachtergrond;Generatie onbekend;2002;;;;13640.0;;
268;Totaal mannen en vrouwen;Totaal;Met migratieachtergrond;Generatie onbekend;2003;;;;13380.0;;
269;Totaal mannen en vrouwen;Totaal;Met migratieachtergrond;Generatie onbekend;2004;;;;13990.0;;
270;Totaal mannen en vrouwen;Totaal;Met migratieachtergrond;Generatie onbekend;2005;17720.0;;;12370.0;;
271;Totaal mannen en vrouwen;Totaal;Met migratieachtergrond;Generatie onbekend;2006;18060.0;;;11240.0;;
272;Totaal mannen en vrouwen;Totaal;Met migratieachtergrond;Generatie onbekend;2007;20190.0;;;11930.0;;
273;Totaal mannen en vrouwen;Totaal;Met migratieachtergrond;Generatie onbekend;2008;22260.0;;;12960.0;;
274;Totaal mannen en vrouwen;Totaal;Met migratieachtergrond;Generatie onbekend;2009;22840.0;;;12630.0;;
275;Totaal mannen en vrouwen;Totaal;Met migratieachtergrond;Generatie onbekend;2010;18060.0;;;12690.0;;
276;Totaal mannen en vrouwen;Totaal;Met migratieachtergrond;Generatie onbekend;2011;18590.0;;;14220.0;;
277;Totaal mannen en vrouwen;Totaal;Met migratieachtergrond;Generatie onbekend;2012;17300.0;;;13790.0;;
278;Totaal mannen en vrouwen;Totaal;Met migratieachtergrond;Generatie onbekend;2013;16250.0;;;14040.0;;
279;Totaal mannen en vrouwen;Totaal;Met migratieachtergrond;Generatie onbekend;2014;14950.0;;;13710.0;;
280;Totaal mannen en vrouwen;Totaal;Met migratieachtergrond;Generatie onbekend;2015;13990.0;;;;;
281;Totaal mannen en vrouwen;Totaal;Met migratieachtergrond;Generatie onbekend;2016;13750.0;;;;;
282;Totaal mannen en vrouwen;Totaal;Met migratieachtergrond;Generatie onbekend;2017;13340.0;;;;;
283;Totaal mannen en vrouwen;Totaal;Met migratieachtergrond;Generatie onbekend;2018;10240.0;;;;;
284;Totaal mannen en vrouwen;Totaal;Met migratieachtergrond;Generatie onbekend;2019;9770.0;;;;;
285;Totaal mannen en vrouwen;Totaal;Met migratieachtergrond;Generatie onbekend;2020;9670.0;;;;;
286;Totaal mannen en vrouwen;Totaal;Met migratieachtergrond;Generatie onbekend;2021;9470.0;;;;;
287;Totaal mannen en vrouwen;Totaal;Met migratieachtergrond;Generatie onbekend;2022;13560.0;;;;;
288;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Totaal;1999;;;;44370.0;37250.0;358.0
289;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Totaal;2000;;;;44190.0;37740.0;343.0
290;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Totaal;2001;;;;49020.0;41390.0;355.0
291;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Totaal;2002;;;;55190.0;45920.0;375.0
292;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Totaal;2003;;;;61650.0;51770.0;407.0
293;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Totaal;2004;;;;66830.0;56320.0;432.0
294;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Totaal;2005;80060.0;69810.0;525.0;67730.0;58240.0;438.0
295;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Totaal;2006;80580.0;70790.0;524.0;68020.0;59530.0;441.0
296;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Totaal;2007;80880.0;71130.0;517.0;68530.0;60020.0;436.0
297;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Totaal;2008;79470.0;69830.0;494.0;65780.0;57480.0;407.0
298;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Totaal;2009;78700.0;69580.0;476.0;62710.0;55050.0;377.0
299;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Totaal;2010;80160.0;71600.0;476.0;61170.0;53620.0;357.0
300;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Totaal;2011;79340.0;71320.0;462.0;61090.0;53980.0;350.0
301;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Totaal;2012;75460.0;67320.0;427.0;59690.0;52340.0;332.0
302;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Totaal;2013;71840.0;64200.0;399.0;57230.0;50200.0;312.0
303;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Totaal;2014;66890.0;60000.0;364.0;51000.0;44420.0;269.0
304;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Totaal;2015;62880.0;56030.0;330.0;;;
305;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Totaal;2016;60050.0;53030.0;300.0;;;
306;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Totaal;2017;55190.0;48420.0;264.0;;;
307;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Totaal;2018;53790.0;46720.0;246.0;;;
308;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Totaal;2019;55060.0;47970.0;243.0;;;
309;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Totaal;2020;52870.0;45950.0;226.0;;;
310;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Totaal;2021;48600.0;42180.0;200.0;;;
311;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Totaal;2022;52840.0;44140.0;202.0;;;
312;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;1e generatie migratieachtergrond;1999;;;;29690.0;27700.0;333.0
313;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;1e generatie migratieachtergrond;2000;;;;29740.0;27520.0;316.0
314;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;1e generatie migratieachtergrond;2001;;;;32220.0;29780.0;326.0
315;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;1e generatie migratieachtergrond;2002;;;;35550.0;32630.0;343.0
316;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;1e generatie migratieachtergrond;2003;;;;39470.0;36030.0;370.0
317;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;1e generatie migratieachtergrond;2004;;;;41410.0;37820.0;384.0
318;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;1e generatie migratieachtergrond;2005;47400.0;43400.0;440.0;41230.0;37660.0;382.0
319;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;1e generatie migratieachtergrond;2006;46500.0;42520.0;431.0;40780.0;37230.0;377.0
320;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;1e generatie migratieachtergrond;2007;44800.0;41010.0;414.0;39280.0;35740.0;361.0
321;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;1e generatie migratieachtergrond;2008;43210.0;39530.0;394.0;36930.0;33620.0;335.0
322;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;1e generatie migratieachtergrond;2009;41610.0;38390.0;374.0;34450.0;31540.0;308.0
323;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;1e generatie migratieachtergrond;2010;42890.0;39330.0;377.0;32580.0;29740.0;285.0
324;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;1e generatie migratieachtergrond;2011;41890.0;38560.0;365.0;32180.0;29590.0;280.0
325;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;1e generatie migratieachtergrond;2012;39270.0;35860.0;338.0;30990.0;28170.0;265.0
326;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;1e generatie migratieachtergrond;2013;36660.0;33420.0;313.0;29200.0;26500.0;248.0
327;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;1e generatie migratieachtergrond;2014;33450.0;30520.0;283.0;25380.0;23080.0;214.0
328;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;1e generatie migratieachtergrond;2015;30400.0;27640.0;251.0;;;
329;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;1e generatie migratieachtergrond;2016;28600.0;26080.0;227.0;;;
330;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;1e generatie migratieachtergrond;2017;25860.0;23540.0;199.0;;;
331;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;1e generatie migratieachtergrond;2018;24440.0;22190.0;182.0;;;
332;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;1e generatie migratieachtergrond;2019;24250.0;22030.0;174.0;;;
333;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;1e generatie migratieachtergrond;2020;22370.0;20380.0;157.0;;;
334;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;1e generatie migratieachtergrond;2021;20100.0;18510.0;138.0;;;
335;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;1e generatie migratieachtergrond;2022;21370.0;19640.0;141.0;;;
336;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;2e generatie migratieachtergrond;1999;;;;9790.0;9560.0;456.0
337;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;2e generatie migratieachtergrond;2000;;;;10510.0;10220.0;445.0
338;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;2e generatie migratieachtergrond;2001;;;;11970.0;11610.0;463.0
339;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;2e generatie migratieachtergrond;2002;;;;13790.0;13290.0;487.0
340;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;2e generatie migratieachtergrond;2003;;;;16450.0;15740.0;531.0
341;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;2e generatie migratieachtergrond;2004;;;;19460.0;18490.0;579.0
342;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;2e generatie migratieachtergrond;2005;28450.0;26410.0;772.0;21730.0;20570.0;602.0
343;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;2e generatie migratieachtergrond;2006;30530.0;28260.0;776.0;23750.0;22300.0;612.0
344;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;2e generatie migratieachtergrond;2007;32570.0;30120.0;779.0;25980.0;24280.0;628.0
345;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;2e generatie migratieachtergrond;2008;32730.0;30300.0;740.0;25500.0;23860.0;583.0
346;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;2e generatie migratieachtergrond;2009;33530.0;31190.0;717.0;25050.0;23510.0;540.0
347;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;2e generatie migratieachtergrond;2010;34730.0;32270.0;700.0;25440.0;23880.0;518.0
348;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;2e generatie migratieachtergrond;2011;35130.0;32760.0;672.0;25940.0;24400.0;501.0
349;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;2e generatie migratieachtergrond;2012;33970.0;31460.0;613.0;25970.0;24170.0;471.0
350;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;2e generatie migratieachtergrond;2013;33080.0;30780.0;569.0;25340.0;23700.0;438.0
351;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;2e generatie migratieachtergrond;2014;31490.0;29480.0;518.0;22810.0;21350.0;375.0
352;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;2e generatie migratieachtergrond;2015;30360.0;28390.0;477.0;;;
353;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;2e generatie migratieachtergrond;2016;28920.0;26950.0;432.0;;;
354;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;2e generatie migratieachtergrond;2017;26740.0;24880.0;382.0;;;
355;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;2e generatie migratieachtergrond;2018;26190.0;24530.0;361.0;;;
356;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;2e generatie migratieachtergrond;2019;27650.0;25950.0;367.0;;;
357;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;2e generatie migratieachtergrond;2020;27090.0;25570.0;347.0;;;
358;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;2e generatie migratieachtergrond;2021;24850.0;23670.0;309.0;;;
359;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;2e generatie migratieachtergrond;2022;25530.0;24500.0;308.0;;;
360;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Generatie onbekend;1999;;;;4890.0;;
361;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Generatie onbekend;2000;;;;3930.0;;
362;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Generatie onbekend;2001;;;;4830.0;;
363;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Generatie onbekend;2002;;;;5860.0;;
364;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Generatie onbekend;2003;;;;5730.0;;
365;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Generatie onbekend;2004;;;;5960.0;;
366;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Generatie onbekend;2005;4210.0;;;4770.0;;
367;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Generatie onbekend;2006;3550.0;;;3480.0;;
368;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Generatie onbekend;2007;3510.0;;;3260.0;;
369;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Generatie onbekend;2008;3530.0;;;3350.0;;
370;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Generatie onbekend;2009;3550.0;;;3210.0;;
371;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Generatie onbekend;2010;2540.0;;;3140.0;;
372;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Generatie onbekend;2011;2320.0;;;2970.0;;
373;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Generatie onbekend;2012;2220.0;;;2720.0;;
374;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Generatie onbekend;2013;2100.0;;;2690.0;;
375;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Generatie onbekend;2014;1960.0;;;2820.0;;
376;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Generatie onbekend;2015;2130.0;;;;;
377;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Generatie onbekend;2016;2530.0;;;;;
378;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Generatie onbekend;2017;2590.0;;;;;
379;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Generatie onbekend;2018;3160.0;;;;;
380;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Generatie onbekend;2019;3170.0;;;;;
381;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Generatie onbekend;2020;3410.0;;;;;
382;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Generatie onbekend;2021;3660.0;;;;;
383;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Generatie onbekend;2022;5940.0;;;;;
384;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;Totaal;1999;;;;21220.0;14090.0;116.0
385;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;Totaal;2000;;;;20480.0;13810.0;112.0
386;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;Totaal;2001;;;;22340.0;14520.0;116.0
387;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;Totaal;2002;;;;24820.0;15810.0;125.0
388;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;Totaal;2003;;;;26410.0;17410.0;137.0
389;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;Totaal;2004;;;;27810.0;18310.0;144.0
390;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;Totaal;2005;40210.0;24650.0;193.0;28040.0;18870.0;148.0
391;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;Totaal;2006;41230.0;24690.0;193.0;28830.0;19480.0;152.0
392;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;Totaal;2007;43390.0;24680.0;190.0;29900.0;19620.0;151.0
393;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;Totaal;2008;44420.0;23660.0;179.0;29750.0;18550.0;140.0
394;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;Totaal;2009;44720.0;23600.0;176.0;28430.0;17580.0;131.0
395;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;Totaal;2010;41000.0;22910.0;168.0;27610.0;16530.0;121.0
396;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;Totaal;2011;41670.0;22900.0;165.0;30070.0;17240.0;124.0
397;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;Totaal;2012;39220.0;21600.0;153.0;29420.0;16620.0;118.0
398;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;Totaal;2013;37090.0;20290.0;143.0;28460.0;15290.0;107.0
399;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;Totaal;2014;34780.0;19220.0;133.0;26310.0;13760.0;95.0
400;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;Totaal;2015;32070.0;17640.0;120.0;;;
401;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;Totaal;2016;30170.0;16550.0;110.0;;;
402;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;Totaal;2017;28570.0;15280.0;99.0;;;
403;Totaal mannen en vrouwen;Totaal;Westerse migratieachtergrond;Totaal;2018;28220.0;14720.0;93.0;;;
