ID;Geslacht;Leeftijdsklasse;DiagnoseIndelingVTV;Perioden;EenjaarssterfteNa1eZiekenhuisopname_1;GecorrigeerdeEenjaarssterfte_2;AantalPersonenMet1eZiekenhuisopname_3
244;Mannen + Vrouwen;Alle leeftijden;4.2  Suikerziekte (Diabetes mellitus);2004;13.7;10.8;7886.0
245;Mannen + Vrouwen;Alle leeftijden;4.2  Suikerziekte (Diabetes mellitus);2005;13.9;11.0;7206.0
246;Mannen + Vrouwen;Alle leeftijden;4.4. Cystische fibrose;2000;15.5;14.6;341.0
247;Mannen + Vrouwen;Alle leeftijden;4.4. Cystische fibrose;2001;17.9;16.9;312.0
248;Mannen + Vrouwen;Alle leeftijden;4.4. Cystische fibrose;2002;15.9;15.0;385.0
249;Mannen + Vrouwen;Alle leeftijden;4.4. Cystische fibrose;2003;13.7;12.7;379.0
250;Mannen + Vrouwen;Alle leeftijden;4.4. Cystische fibrose;2004;10.8;10.1;432.0
251;Mannen + Vrouwen;Alle leeftijden;4.4. Cystische fibrose;2005;13.7;13.0;412.0
252;Mannen + Vrouwen;Alle leeftijden;5  Psychische stoornissen;2000;10.7;8.3;13438.0
253;Mannen + Vrouwen;Alle leeftijden;5  Psychische stoornissen;2001;10.6;8.1;12872.0
254;Mannen + Vrouwen;Alle leeftijden;5  Psychische stoornissen;2002;10.7;8.1;13468.0
255;Mannen + Vrouwen;Alle leeftijden;5  Psychische stoornissen;2003;10.8;8.0;14288.0
256;Mannen + Vrouwen;Alle leeftijden;5  Psychische stoornissen;2004;10.4;7.5;15708.0
257;Mannen + Vrouwen;Alle leeftijden;5  Psychische stoornissen;2005;10.1;7.2;16188.0
258;Mannen + Vrouwen;Alle leeftijden;5.2  Afh.heid en misbruik van alcohol;2000;7.8;7.1;1758.0
259;Mannen + Vrouwen;Alle leeftijden;5.2  Afh.heid en misbruik van alcohol;2001;7.6;6.9;1713.0
260;Mannen + Vrouwen;Alle leeftijden;5.2  Afh.heid en misbruik van alcohol;2002;6.0;5.3;1872.0
261;Mannen + Vrouwen;Alle leeftijden;5.2  Afh.heid en misbruik van alcohol;2003;6.0;5.4;1968.0
262;Mannen + Vrouwen;Alle leeftijden;5.2  Afh.heid en misbruik van alcohol;2004;4.6;4.0;2167.0
263;Mannen + Vrouwen;Alle leeftijden;5.2  Afh.heid en misbruik van alcohol;2005;4.6;4.0;2255.0
264;Mannen + Vrouwen;Alle leeftijden;5.3  Afh.heid en misbruik van drugs ea;2000;5.6;4.9;549.0
265;Mannen + Vrouwen;Alle leeftijden;5.3  Afh.heid en misbruik van drugs ea;2001;7.4;6.4;548.0
266;Mannen + Vrouwen;Alle leeftijden;5.3  Afh.heid en misbruik van drugs ea;2002;4.4;3.8;585.0
267;Mannen + Vrouwen;Alle leeftijden;5.3  Afh.heid en misbruik van drugs ea;2003;6.8;6.0;617.0
268;Mannen + Vrouwen;Alle leeftijden;5.3  Afh.heid en misbruik van drugs ea;2004;5.8;5.2;645.0
269;Mannen + Vrouwen;Alle leeftijden;5.3  Afh.heid en misbruik van drugs ea;2005;6.7;6.1;675.0
270;Mannen + Vrouwen;Alle leeftijden;5.4  Stemmingsstoornissen;2000;7.3;5.5;3812.0
271;Mannen + Vrouwen;Alle leeftijden;5.4  Stemmingsstoornissen;2001;7.5;5.5;3639.0
272;Mannen + Vrouwen;Alle leeftijden;5.4  Stemmingsstoornissen;2002;7.1;5.0;3620.0
273;Mannen + Vrouwen;Alle leeftijden;5.4  Stemmingsstoornissen;2003;7.9;5.5;3501.0
274;Mannen + Vrouwen;Alle leeftijden;5.4  Stemmingsstoornissen;2004;7.9;5.6;3805.0
275;Mannen + Vrouwen;Alle leeftijden;5.4  Stemmingsstoornissen;2005;7.0;4.9;3796.0
276;Mannen + Vrouwen;Alle leeftijden;5.4.1  Depressie;2000;7.1;5.5;2949.0
277;Mannen + Vrouwen;Alle leeftijden;5.4.1  Depressie;2001;6.9;5.4;2589.0
278;Mannen + Vrouwen;Alle leeftijden;5.4.1  Depressie;2002;6.3;4.7;2505.0
279;Mannen + Vrouwen;Alle leeftijden;5.4.1  Depressie;2003;7.2;5.4;2399.0
280;Mannen + Vrouwen;Alle leeftijden;5.4.1  Depressie;2004;7.9;6.0;2559.0
281;Mannen + Vrouwen;Alle leeftijden;5.4.1  Depressie;2005;6.4;4.8;2530.0
282;Mannen + Vrouwen;Alle leeftijden;5.5  Schizofrenie;2000;2.7;2.3;466.0
283;Mannen + Vrouwen;Alle leeftijden;5.5  Schizofrenie;2001;2.1;1.7;432.0
284;Mannen + Vrouwen;Alle leeftijden;5.5  Schizofrenie;2002;4.8;4.3;406.0
285;Mannen + Vrouwen;Alle leeftijden;5.5  Schizofrenie;2003;3.2;2.7;411.0
286;Mannen + Vrouwen;Alle leeftijden;5.5  Schizofrenie;2004;4.0;3.7;447.0
287;Mannen + Vrouwen;Alle leeftijden;5.5  Schizofrenie;2005;3.2;2.8;388.0
288;Mannen + Vrouwen;Alle leeftijden;5.7  Angststoornissen;2000;3.2;2.4;753.0
289;Mannen + Vrouwen;Alle leeftijden;5.7  Angststoornissen;2001;3.9;3.1;684.0
290;Mannen + Vrouwen;Alle leeftijden;5.7  Angststoornissen;2002;3.6;2.6;630.0
291;Mannen + Vrouwen;Alle leeftijden;5.7  Angststoornissen;2003;3.2;2.1;700.0
292;Mannen + Vrouwen;Alle leeftijden;5.7  Angststoornissen;2004;4.3;3.1;746.0
293;Mannen + Vrouwen;Alle leeftijden;5.7  Angststoornissen;2005;2.1;1.1;639.0
294;Mannen + Vrouwen;Alle leeftijden;5.8  Persoonlijkheidsstoornissen;2000;4.4;3.8;681.0
295;Mannen + Vrouwen;Alle leeftijden;5.8  Persoonlijkheidsstoornissen;2001;4.1;3.6;598.0
296;Mannen + Vrouwen;Alle leeftijden;5.8  Persoonlijkheidsstoornissen;2002;4.8;4.1;538.0
297;Mannen + Vrouwen;Alle leeftijden;5.8  Persoonlijkheidsstoornissen;2003;3.0;2.5;591.0
298;Mannen + Vrouwen;Alle leeftijden;5.8  Persoonlijkheidsstoornissen;2004;4.4;3.6;631.0
299;Mannen + Vrouwen;Alle leeftijden;5.8  Persoonlijkheidsstoornissen;2005;2.8;2.2;553.0
300;Mannen + Vrouwen;Alle leeftijden;5.9 Aandachtstekort-, gedragsstoornissen;2000;6.9;5.7;278.0
301;Mannen + Vrouwen;Alle leeftijden;5.9 Aandachtstekort-, gedragsstoornissen;2001;3.8;3.1;286.0
302;Mannen + Vrouwen;Alle leeftijden;5.9 Aandachtstekort-, gedragsstoornissen;2002;6.1;4.7;267.0
303;Mannen + Vrouwen;Alle leeftijden;5.9 Aandachtstekort-, gedragsstoornissen;2003;10.4;8.7;252.0
304;Mannen + Vrouwen;Alle leeftijden;5.9 Aandachtstekort-, gedragsstoornissen;2004;7.5;6.2;285.0
305;Mannen + Vrouwen;Alle leeftijden;5.9 Aandachtstekort-, gedragsstoornissen;2005;4.4;3.5;354.0
306;Mannen + Vrouwen;Alle leeftijden;6  Ziekten van zenuwstelsel en zintuigen;2000;3.2;0.6;121122.0
307;Mannen + Vrouwen;Alle leeftijden;6  Ziekten van zenuwstelsel en zintuigen;2001;3.2;0.6;127031.0
308;Mannen + Vrouwen;Alle leeftijden;6  Ziekten van zenuwstelsel en zintuigen;2002;3.1;0.4;139777.0
309;Mannen + Vrouwen;Alle leeftijden;6  Ziekten van zenuwstelsel en zintuigen;2003;2.9;0.4;149951.0
310;Mannen + Vrouwen;Alle leeftijden;6  Ziekten van zenuwstelsel en zintuigen;2004;2.7;0.4;163276.0
311;Mannen + Vrouwen;Alle leeftijden;6  Ziekten van zenuwstelsel en zintuigen;2005;2.7;0.4;157653.0
312;Mannen + Vrouwen;Alle leeftijden;6.1  Parkinson;2000;19.0;14.3;792.0
313;Mannen + Vrouwen;Alle leeftijden;6.1  Parkinson;2001;18.6;13.7;811.0
314;Mannen + Vrouwen;Alle leeftijden;6.1  Parkinson;2002;20.4;15.6;922.0
315;Mannen + Vrouwen;Alle leeftijden;6.1  Parkinson;2003;18.4;13.4;968.0
316;Mannen + Vrouwen;Alle leeftijden;6.1  Parkinson;2004;17.9;13.2;930.0
317;Mannen + Vrouwen;Alle leeftijden;6.1  Parkinson;2005;18.4;13.7;979.0
318;Mannen + Vrouwen;Alle leeftijden;6.2  Multiple sclerose (MS);2000;2.0;1.6;1048.0
319;Mannen + Vrouwen;Alle leeftijden;6.2  Multiple sclerose (MS);2001;2.1;1.8;1029.0
320;Mannen + Vrouwen;Alle leeftijden;6.2  Multiple sclerose (MS);2002;2.3;1.9;1179.0
321;Mannen + Vrouwen;Alle leeftijden;6.2  Multiple sclerose (MS);2003;1.3;0.9;1142.0
322;Mannen + Vrouwen;Alle leeftijden;6.2  Multiple sclerose (MS);2004;2.1;1.8;1217.0
323;Mannen + Vrouwen;Alle leeftijden;6.2  Multiple sclerose (MS);2005;1.4;1.0;1222.0
324;Mannen + Vrouwen;Alle leeftijden;6.3  Epilepsie;2000;11.8;10.0;4364.0
325;Mannen + Vrouwen;Alle leeftijden;6.3  Epilepsie;2001;13.1;11.4;3883.0
326;Mannen + Vrouwen;Alle leeftijden;6.3  Epilepsie;2002;12.9;11.2;4199.0
327;Mannen + Vrouwen;Alle leeftijden;6.3  Epilepsie;2003;13.0;11.2;4522.0
328;Mannen + Vrouwen;Alle leeftijden;6.3  Epilepsie;2004;13.1;11.4;4925.0
329;Mannen + Vrouwen;Alle leeftijden;6.3  Epilepsie;2005;13.2;11.5;5357.0
330;Mannen + Vrouwen;Alle leeftijden;7  Ziekten van hart- en vaatstelsel;2000;14.3;11.0;131687.0
331;Mannen + Vrouwen;Alle leeftijden;7  Ziekten van hart- en vaatstelsel;2001;14.3;11.1;132144.0
332;Mannen + Vrouwen;Alle leeftijden;7  Ziekten van hart- en vaatstelsel;2002;13.9;10.7;141109.0
333;Mannen + Vrouwen;Alle leeftijden;7  Ziekten van hart- en vaatstelsel;2003;12.9;9.8;148219.0
334;Mannen + Vrouwen;Alle leeftijden;7  Ziekten van hart- en vaatstelsel;2004;12.3;9.3;156888.0
335;Mannen + Vrouwen;Alle leeftijden;7  Ziekten van hart- en vaatstelsel;2005;11.9;8.9;157314.0
336;Mannen + Vrouwen;Alle leeftijden;7.1  Aandoen. endocard/klepafwijkingen;2000;13.3;10.2;3996.0
337;Mannen + Vrouwen;Alle leeftijden;7.1  Aandoen. endocard/klepafwijkingen;2001;14.3;11.2;4108.0
338;Mannen + Vrouwen;Alle leeftijden;7.1  Aandoen. endocard/klepafwijkingen;2002;14.2;11.0;4384.0
339;Mannen + Vrouwen;Alle leeftijden;7.1  Aandoen. endocard/klepafwijkingen;2003;14.2;11.0;4577.0
340;Mannen + Vrouwen;Alle leeftijden;7.1  Aandoen. endocard/klepafwijkingen;2004;13.4;10.3;5370.0
341;Mannen + Vrouwen;Alle leeftijden;7.1  Aandoen. endocard/klepafwijkingen;2005;13.1;10.1;5399.0
342;Mannen + Vrouwen;Alle leeftijden;7.2  Hartfalen;2000;36.8;30.0;16162.0
343;Mannen + Vrouwen;Alle leeftijden;7.2  Hartfalen;2001;36.6;30.0;16079.0
344;Mannen + Vrouwen;Alle leeftijden;7.2  Hartfalen;2002;37.7;30.9;16170.0
345;Mannen + Vrouwen;Alle leeftijden;7.2  Hartfalen;2003;36.2;29.5;16850.0
346;Mannen + Vrouwen;Alle leeftijden;7.2  Hartfalen;2004;35.5;28.9;17105.0
347;Mannen + Vrouwen;Alle leeftijden;7.2  Hartfalen;2005;35.5;28.7;17332.0
348;Mannen + Vrouwen;Alle leeftijden;7.3  Coronaire hartziekten;2000;11.7;8.8;46205.0
349;Mannen + Vrouwen;Alle leeftijden;7.3  Coronaire hartziekten;2001;11.6;8.6;46578.0
350;Mannen + Vrouwen;Alle leeftijden;7.3  Coronaire hartziekten;2002;11.4;8.4;48185.0
351;Mannen + Vrouwen;Alle leeftijden;7.3  Coronaire hartziekten;2003;10.8;7.8;49643.0
352;Mannen + Vrouwen;Alle leeftijden;7.3  Coronaire hartziekten;2004;10.1;7.2;52758.0
353;Mannen + Vrouwen;Alle leeftijden;7.3  Coronaire hartziekten;2005;9.7;6.8;51155.0
354;Mannen + Vrouwen;Alle leeftijden;7.4  Hartritmestoornissen;2000;13.3;9.4;23577.0
355;Mannen + Vrouwen;Alle leeftijden;7.4  Hartritmestoornissen;2001;12.7;8.9;24788.0
356;Mannen + Vrouwen;Alle leeftijden;7.4  Hartritmestoornissen;2002;12.4;8.5;26952.0
357;Mannen + Vrouwen;Alle leeftijden;7.4  Hartritmestoornissen;2003;11.8;8.0;28191.0
358;Mannen + Vrouwen;Alle leeftijden;7.4  Hartritmestoornissen;2004;11.4;7.9;30902.0
359;Mannen + Vrouwen;Alle leeftijden;7.4  Hartritmestoornissen;2005;10.8;7.2;32804.0
360;Mannen + Vrouwen;Alle leeftijden;7.5  Perifeer arterieel vaatlijden;2000;15.7;12.3;16279.0
361;Mannen + Vrouwen;Alle leeftijden;7.5  Perifeer arterieel vaatlijden;2001;16.3;12.9;15764.0
362;Mannen + Vrouwen;Alle leeftijden;7.5  Perifeer arterieel vaatlijden;2002;16.3;12.8;16356.0
363;Mannen + Vrouwen;Alle leeftijden;7.5  Perifeer arterieel vaatlijden;2003;15.2;11.8;16722.0
364;Mannen + Vrouwen;Alle leeftijden;7.5  Perifeer arterieel vaatlijden;2004;14.7;11.5;17328.0
365;Mannen + Vrouwen;Alle leeftijden;7.5  Perifeer arterieel vaatlijden;2005;15.1;11.8;17261.0
366;Mannen + Vrouwen;Alle leeftijden;7.5.1  Aneurysma van de buikaorta;2000;25.9;21.4;3182.0
367;Mannen + Vrouwen;Alle leeftijden;7.5.1  Aneurysma van de buikaorta;2001;27.6;23.1;3223.0
368;Mannen + Vrouwen;Alle leeftijden;7.5.1  Aneurysma van de buikaorta;2002;28.3;23.8;3399.0
369;Mannen + Vrouwen;Alle leeftijden;7.5.1  Aneurysma van de buikaorta;2003;24.5;20.0;3358.0
370;Mannen + Vrouwen;Alle leeftijden;7.5.1  Aneurysma van de buikaorta;2004;25.3;20.9;3474.0
371;Mannen + Vrouwen;Alle leeftijden;7.5.1  Aneurysma van de buikaorta;2005;24.4;20.1;3583.0
372;Mannen + Vrouwen;Alle leeftijden;7.5.1.1  Aneurysma buikaorta met ruptuur;2000;56.5;51.2;862.0
373;Mannen + Vrouwen;Alle leeftijden;7.5.1.1  Aneurysma buikaorta met ruptuur;2001;61.5;55.7;826.0
374;Mannen + Vrouwen;Alle leeftijden;7.5.1.1  Aneurysma buikaorta met ruptuur;2002;58.7;53.3;975.0
375;Mannen + Vrouwen;Alle leeftijden;7.5.1.1  Aneurysma buikaorta met ruptuur;2003;58.3;52.6;827.0
376;Mannen + Vrouwen;Alle leeftijden;7.5.1.1  Aneurysma buikaorta met ruptuur;2004;59.1;53.6;809.0
377;Mannen + Vrouwen;Alle leeftijden;7.5.1.1  Aneurysma buikaorta met ruptuur;2005;59.1;53.5;863.0
378;Mannen + Vrouwen;Alle leeftijden;7.5.1.2  Aneur. buikaorta zonder ruptuur;2000;15.5;11.3;2384.0
379;Mannen + Vrouwen;Alle leeftijden;7.5.1.2  Aneur. buikaorta zonder ruptuur;2001;16.6;12.5;2441.0
380;Mannen + Vrouwen;Alle leeftijden;7.5.1.2  Aneur. buikaorta zonder ruptuur;2002;17.2;13.0;2476.0
381;Mannen + Vrouwen;Alle leeftijden;7.5.1.2  Aneur. buikaorta zonder ruptuur;2003;14.6;10.4;2593.0
382;Mannen + Vrouwen;Alle leeftijden;7.5.1.2  Aneur. buikaorta zonder ruptuur;2004;15.7;11.7;2711.0
383;Mannen + Vrouwen;Alle leeftijden;7.5.1.2  Aneur. buikaorta zonder ruptuur;2005;14.3;10.3;2769.0
384;Mannen + Vrouwen;Alle leeftijden;7.5.2  Ov. perifeer arterieel vaatlijden;2000;13.4;10.3;13794.0
385;Mannen + Vrouwen;Alle leeftijden;7.5.2  Ov. perifeer arterieel vaatlijden;2001;13.6;10.4;13139.0
386;Mannen + Vrouwen;Alle leeftijden;7.5.2  Ov. perifeer arterieel vaatlijden;2002;13.4;10.2;13604.0
387;Mannen + Vrouwen;Alle leeftijden;7.5.2  Ov. perifeer arterieel vaatlijden;2003;13.1;10.0;13988.0
388;Mannen + Vrouwen;Alle leeftijden;7.5.2  Ov. perifeer arterieel vaatlijden;2004;12.5;9.5;14558.0
389;Mannen + Vrouwen;Alle leeftijden;7.5.2  Ov. perifeer arterieel vaatlijden;2005;12.9;9.9;14330.0
390;Mannen + Vrouwen;Alle leeftijden;7.6  Beroerte;2000;29.7;25.0;23838.0
391;Mannen + Vrouwen;Alle leeftijden;7.6  Beroerte;2001;29.5;24.8;24113.0
392;Mannen + Vrouwen;Alle leeftijden;7.6  Beroerte;2002;28.0;23.3;26115.0
393;Mannen + Vrouwen;Alle leeftijden;7.6  Beroerte;2003;25.7;21.1;27941.0
394;Mannen + Vrouwen;Alle leeftijden;7.6  Beroerte;2004;23.9;19.5;30176.0
395;Mannen + Vrouwen;Alle leeftijden;7.6  Beroerte;2005;21.8;17.4;32140.0
396;Mannen + Vrouwen;Alle leeftijden;7.6.1  TIA, pass. cerebrale ischemie;2000;10.3;6.3;3523.0
397;Mannen + Vrouwen;Alle leeftijden;7.6.1  TIA, pass. cerebrale ischemie;2001;9.9;5.9;3513.0
398;Mannen + Vrouwen;Alle leeftijden;7.6.1  TIA, pass. cerebrale ischemie;2002;8.1;4.3;4392.0
399;Mannen + Vrouwen;Alle leeftijden;7.6.1  TIA, pass. cerebrale ischemie;2003;8.0;4.3;5210.0
400;Mannen + Vrouwen;Alle leeftijden;7.6.1  TIA, pass. cerebrale ischemie;2004;6.9;3.3;6486.0
401;Mannen + Vrouwen;Alle leeftijden;7.6.1  TIA, pass. cerebrale ischemie;2005;6.0;2.6;8238.0
402;Mannen + Vrouwen;Alle leeftijden;7.6.2  Overige beroerte;2000;32.6;27.8;21036.0
403;Mannen + Vrouwen;Alle leeftijden;7.6.2  Overige beroerte;2001;32.5;27.7;21299.0
404;Mannen + Vrouwen;Alle leeftijden;7.6.2  Overige beroerte;2002;31.6;26.8;22488.0
405;Mannen + Vrouwen;Alle leeftijden;7.6.2  Overige beroerte;2003;29.4;24.6;23599.0
406;Mannen + Vrouwen;Alle leeftijden;7.6.2  Overige beroerte;2004;28.1;23.4;24743.0
407;Mannen + Vrouwen;Alle leeftijden;7.6.2  Overige beroerte;2005;26.6;22.0;25152.0
408;Mannen + Vrouwen;Alle leeftijden;7.7  Overige zktn hart- en vaatstelsel;2000;7.4;5.9;36062.0
409;Mannen + Vrouwen;Alle leeftijden;7.7  Overige zktn hart- en vaatstelsel;2001;7.5;6.0;35303.0
410;Mannen + Vrouwen;Alle leeftijden;7.7  Overige zktn hart- en vaatstelsel;2002;7.1;5.6;39172.0
411;Mannen + Vrouwen;Alle leeftijden;7.7  Overige zktn hart- en vaatstelsel;2003;6.8;5.3;42628.0
412;Mannen + Vrouwen;Alle leeftijden;7.7  Overige zktn hart- en vaatstelsel;2004;6.7;5.2;44810.0
413;Mannen + Vrouwen;Alle leeftijden;7.7  Overige zktn hart- en vaatstelsel;2005;6.4;4.9;43991.0
414;Mannen + Vrouwen;Alle leeftijden;8  Ziekten van de ademhalingsorganen;2000;6.7;5.4;108730.0
415;Mannen + Vrouwen;Alle leeftijden;8  Ziekten van de ademhalingsorganen;2001;6.6;5.4;109357.0
416;Mannen + Vrouwen;Alle leeftijden;8  Ziekten van de ademhalingsorganen;2002;6.8;5.6;113591.0
417;Mannen + Vrouwen;Alle leeftijden;8  Ziekten van de ademhalingsorganen;2003;7.0;5.7;119354.0
418;Mannen + Vrouwen;Alle leeftijden;8  Ziekten van de ademhalingsorganen;2004;6.9;5.6;118109.0
419;Mannen + Vrouwen;Alle leeftijden;8  Ziekten van de ademhalingsorganen;2005;7.3;5.9;121997.0
420;Mannen + Vrouwen;Alle leeftijden;8.1  Bovenste luchtweg infecties;2000;7.9;6.1;4332.0
421;Mannen + Vrouwen;Alle leeftijden;8.1  Bovenste luchtweg infecties;2001;6.7;5.3;4322.0
422;Mannen + Vrouwen;Alle leeftijden;8.1  Bovenste luchtweg infecties;2002;7.1;5.5;4860.0
423;Mannen + Vrouwen;Alle leeftijden;8.1  Bovenste luchtweg infecties;2003;6.8;5.3;5257.0
424;Mannen + Vrouwen;Alle leeftijden;8.1  Bovenste luchtweg infecties;2004;6.8;5.3;5197.0
425;Mannen + Vrouwen;Alle leeftijden;8.1  Bovenste luchtweg infecties;2005;6.8;5.1;6178.0
426;Mannen + Vrouwen;Alle leeftijden;8.2  Infecties van onderste luchtwegen;2000;22.5;18.5;18270.0
427;Mannen + Vrouwen;Alle leeftijden;8.2  Infecties van onderste luchtwegen;2001;21.2;17.8;19049.0
428;Mannen + Vrouwen;Alle leeftijden;8.2  Infecties van onderste luchtwegen;2002;20.9;17.4;20905.0
429;Mannen + Vrouwen;Alle leeftijden;8.2  Infecties van onderste luchtwegen;2003;23.0;19.0;21245.0
430;Mannen + Vrouwen;Alle leeftijden;8.2  Infecties van onderste luchtwegen;2004;20.6;17.0;23178.0
431;Mannen + Vrouwen;Alle leeftijden;8.2  Infecties van onderste luchtwegen;2005;20.2;16.5;26667.0
432;Mannen + Vrouwen;Alle leeftijden;8.2.1  Acute bronchitis en bronchiolitis;2000;8.8;6.8;3197.0
433;Mannen + Vrouwen;Alle leeftijden;8.2.1  Acute bronchitis en bronchiolitis;2001;7.5;6.0;3626.0
434;Mannen + Vrouwen;Alle leeftijden;8.2.1  Acute bronchitis en bronchiolitis;2002;6.6;5.1;3754.0
435;Mannen + Vrouwen;Alle leeftijden;8.2.1  Acute bronchitis en bronchiolitis;2003;9.4;7.4;3005.0
436;Mannen + Vrouwen;Alle leeftijden;8.2.1  Acute bronchitis en bronchiolitis;2004;6.9;5.3;3813.0
437;Mannen + Vrouwen;Alle leeftijden;8.2.1  Acute bronchitis en bronchiolitis;2005;5.9;4.3;3913.0
438;Mannen + Vrouwen;Alle leeftijden;8.2.2  Longontsteking;2000;25.5;21.1;15509.0
439;Mannen + Vrouwen;Alle leeftijden;8.2.2  Longontsteking;2001;24.4;20.5;15878.0
440;Mannen + Vrouwen;Alle leeftijden;8.2.2  Longontsteking;2002;24.0;20.1;17622.0
441;Mannen + Vrouwen;Alle leeftijden;8.2.2  Longontsteking;2003;25.2;20.9;18725.0
442;Mannen + Vrouwen;Alle leeftijden;8.2.2  Longontsteking;2004;23.3;19.3;19892.0
443;Mannen + Vrouwen;Alle leeftijden;8.2.2  Longontsteking;2005;22.6;18.6;23321.0
444;Mannen + Vrouwen;Alle leeftijden;8.3  Influenza;2000;12.0;9.3;371.0
445;Mannen + Vrouwen;Alle leeftijden;8.3  Influenza;2001;8.4;6.4;200.0
446;Mannen + Vrouwen;Alle leeftijden;8.3  Influenza;2002;7.5;5.4;266.0
447;Mannen + Vrouwen;Alle leeftijden;8.3  Influenza;2003;6.0;4.8;323.0
448;Mannen + Vrouwen;Alle leeftijden;8.3  Influenza;2004;10.8;9.2;252.0
449;Mannen + Vrouwen;Alle leeftijden;8.3  Influenza;2005;6.0;4.4;371.0
450;Mannen + Vrouwen;Alle leeftijden;8.4  COPD;2000;21.5;17.1;9516.0
451;Mannen + Vrouwen;Alle leeftijden;8.4  COPD;2001;23.9;19.7;8752.0
452;Mannen + Vrouwen;Alle leeftijden;8.4  COPD;2002;22.9;18.5;8877.0
453;Mannen + Vrouwen;Alle leeftijden;8.4  COPD;2003;22.0;17.8;9349.0
454;Mannen + Vrouwen;Alle leeftijden;8.4  COPD;2004;21.0;16.9;9285.0
455;Mannen + Vrouwen;Alle leeftijden;8.4  COPD;2005;21.0;16.8;10059.0
456;Mannen + Vrouwen;Alle leeftijden;8.5  Astma;2000;2.3;1.7;3688.0
457;Mannen + Vrouwen;Alle leeftijden;8.5  Astma;2001;2.6;2.0;3650.0
458;Mannen + Vrouwen;Alle leeftijden;8.5  Astma;2002;2.6;1.8;3575.0
459;Mannen + Vrouwen;Alle leeftijden;8.5  Astma;2003;2.6;1.9;3695.0
460;Mannen + Vrouwen;Alle leeftijden;8.5  Astma;2004;2.2;1.6;4033.0
461;Mannen + Vrouwen;Alle leeftijden;8.5  Astma;2005;2.1;1.3;4264.0
462;Mannen + Vrouwen;Alle leeftijden;8.6  Beroepsgerelateerde ademhalingszktn;2000;49.5;44.8;794.0
463;Mannen + Vrouwen;Alle leeftijden;8.6  Beroepsgerelateerde ademhalingszktn;2001;46.4;41.6;790.0
464;Mannen + Vrouwen;Alle leeftijden;8.6  Beroepsgerelateerde ademhalingszktn;2002;53.3;47.8;889.0
465;Mannen + Vrouwen;Alle leeftijden;8.6  Beroepsgerelateerde ademhalingszktn;2003;51.8;46.7;999.0
466;Mannen + Vrouwen;Alle leeftijden;8.6  Beroepsgerelateerde ademhalingszktn;2004;48.7;43.7;1032.0
467;Mannen + Vrouwen;Alle leeftijden;8.6  Beroepsgerelateerde ademhalingszktn;2005;49.6;44.7;1081.0
468;Mannen + Vrouwen;Alle leeftijden;9  Ziekten van de spijsverteringsorganen;2000;6.7;4.8;118543.0
469;Mannen + Vrouwen;Alle leeftijden;9  Ziekten van de spijsverteringsorganen;2001;6.6;4.8;121388.0
470;Mannen + Vrouwen;Alle leeftijden;9  Ziekten van de spijsverteringsorganen;2002;6.5;4.6;129677.0
471;Mannen + Vrouwen;Alle leeftijden;9  Ziekten van de spijsverteringsorganen;2003;6.3;4.5;138649.0
472;Mannen + Vrouwen;Alle leeftijden;9  Ziekten van de spijsverteringsorganen;2004;6.0;4.3;146348.0
473;Mannen + Vrouwen;Alle leeftijden;9  Ziekten van de spijsverteringsorganen;2005;5.6;3.9;147842.0
474;Mannen + Vrouwen;Alle leeftijden;9.2  Zweren maag en twaalfvingerige darm;2000;21.1;16.4;4071.0
475;Mannen + Vrouwen;Alle leeftijden;9.2  Zweren maag en twaalfvingerige darm;2001;20.7;16.2;4174.0
476;Mannen + Vrouwen;Alle leeftijden;9.2  Zweren maag en twaalfvingerige darm;2002;21.6;16.8;3931.0
477;Mannen + Vrouwen;Alle leeftijden;9.2  Zweren maag en twaalfvingerige darm;2003;21.2;16.4;4021.0
478;Mannen + Vrouwen;Alle leeftijden;9.2  Zweren maag en twaalfvingerige darm;2004;19.8;15.3;3971.0
479;Mannen + Vrouwen;Alle leeftijden;9.2  Zweren maag en twaalfvingerige darm;2005;18.3;13.9;3674.0
480;Mannen + Vrouwen;Alle leeftijden;9.3  Darmobstructie;2000;23.2;19.1;7311.0
481;Mannen + Vrouwen;Alle leeftijden;9.3  Darmobstructie;2001;22.0;18.2;7090.0
482;Mannen + Vrouwen;Alle leeftijden;9.3  Darmobstructie;2002;22.5;18.7;7857.0
483;Mannen + Vrouwen;Alle leeftijden;9.3  Darmobstructie;2003;23.7;19.8;8003.0
484;Mannen + Vrouwen;Alle leeftijden;9.3  Darmobstructie;2004;22.2;18.4;8211.0
485;Mannen + Vrouwen;Alle leeftijden;9.3  Darmobstructie;2005;20.7;17.0;8034.0
486;Mannen + Vrouwen;Alle leeftijden;9.4  Inflammatoire darmziekten;2000;4.1;3.0;2438.0
487;Mannen + Vrouwen;Alle leeftijden;9.4  Inflammatoire darmziekten;2001;3.9;2.9;2450.0
488;Mannen + Vrouwen;Alle leeftijden;9.4  Inflammatoire darmziekten;2002;3.3;2.3;2929.0
489;Mannen + Vrouwen;Alle leeftijden;9.4  Inflammatoire darmziekten;2003;3.1;2.2;3287.0
490;Mannen + Vrouwen;Alle leeftijden;9.4  Inflammatoire darmziekten;2004;2.9;2.0;3804.0
