ID;Geslacht;Arbeidsbelemmering;KenmerkenVanPersonen;Perioden;NietWerkzameBevolking_1
309;Totaal mannen en vrouwen;Niet belemmerd;Weet niet of onbekend;2018;33
310;Totaal mannen en vrouwen;Niet belemmerd;Weet niet of onbekend;2019;34
311;Totaal mannen en vrouwen;Niet belemmerd;Weet niet of onbekend;2020;34
312;Totaal mannen en vrouwen;Niet belemmerd;Positie: alleenstaande;2015;599
313;Totaal mannen en vrouwen;Niet belemmerd;Positie: alleenstaande;2016;587
314;Totaal mannen en vrouwen;Niet belemmerd;Positie: alleenstaande;2017;547
315;Totaal mannen en vrouwen;Niet belemmerd;Positie: alleenstaande;2018;541
316;Totaal mannen en vrouwen;Niet belemmerd;Positie: alleenstaande;2019;578
317;Totaal mannen en vrouwen;Niet belemmerd;Positie: alleenstaande;2020;535
318;Totaal mannen en vrouwen;Niet belemmerd;Positie: ouder;2015;548
319;Totaal mannen en vrouwen;Niet belemmerd;Positie: ouder;2016;531
320;Totaal mannen en vrouwen;Niet belemmerd;Positie: ouder;2017;493
321;Totaal mannen en vrouwen;Niet belemmerd;Positie: ouder;2018;448
322;Totaal mannen en vrouwen;Niet belemmerd;Positie: ouder;2019;414
323;Totaal mannen en vrouwen;Niet belemmerd;Positie: ouder;2020;431
324;Totaal mannen en vrouwen;Niet belemmerd;Positie: ouder in eenouderhuishouden;2015;87
325;Totaal mannen en vrouwen;Niet belemmerd;Positie: ouder in eenouderhuishouden;2016;92
326;Totaal mannen en vrouwen;Niet belemmerd;Positie: ouder in eenouderhuishouden;2017;89
327;Totaal mannen en vrouwen;Niet belemmerd;Positie: ouder in eenouderhuishouden;2018;69
328;Totaal mannen en vrouwen;Niet belemmerd;Positie: ouder in eenouderhuishouden;2019;60
329;Totaal mannen en vrouwen;Niet belemmerd;Positie: ouder in eenouderhuishouden;2020;65
330;Totaal mannen en vrouwen;Niet belemmerd;Positie: partner in paar;2015;1798
331;Totaal mannen en vrouwen;Niet belemmerd;Positie: partner in paar;2016;1708
332;Totaal mannen en vrouwen;Niet belemmerd;Positie: partner in paar;2017;1684
333;Totaal mannen en vrouwen;Niet belemmerd;Positie: partner in paar;2018;1616
334;Totaal mannen en vrouwen;Niet belemmerd;Positie: partner in paar;2019;1560
335;Totaal mannen en vrouwen;Niet belemmerd;Positie: partner in paar;2020;1608
336;Totaal mannen en vrouwen;Niet belemmerd;Positie: partner in paar met kind;2015;461
337;Totaal mannen en vrouwen;Niet belemmerd;Positie: partner in paar met kind;2016;439
338;Totaal mannen en vrouwen;Niet belemmerd;Positie: partner in paar met kind;2017;404
339;Totaal mannen en vrouwen;Niet belemmerd;Positie: partner in paar met kind;2018;379
340;Totaal mannen en vrouwen;Niet belemmerd;Positie: partner in paar met kind;2019;355
341;Totaal mannen en vrouwen;Niet belemmerd;Positie: partner in paar met kind;2020;366
342;Totaal mannen en vrouwen;Niet belemmerd;Positie: partner in paar, geen kind;2015;1337
343;Totaal mannen en vrouwen;Niet belemmerd;Positie: partner in paar, geen kind;2016;1268
344;Totaal mannen en vrouwen;Niet belemmerd;Positie: partner in paar, geen kind;2017;1280
345;Totaal mannen en vrouwen;Niet belemmerd;Positie: partner in paar, geen kind;2018;1237
346;Totaal mannen en vrouwen;Niet belemmerd;Positie: partner in paar, geen kind;2019;1205
347;Totaal mannen en vrouwen;Niet belemmerd;Positie: partner in paar, geen kind;2020;1242
348;Totaal mannen en vrouwen;Niet belemmerd;Positie: thuiswonend kind;2015;632
349;Totaal mannen en vrouwen;Niet belemmerd;Positie: thuiswonend kind;2016;597
350;Totaal mannen en vrouwen;Niet belemmerd;Positie: thuiswonend kind;2017;581
351;Totaal mannen en vrouwen;Niet belemmerd;Positie: thuiswonend kind;2018;555
352;Totaal mannen en vrouwen;Niet belemmerd;Positie: thuiswonend kind;2019;532
353;Totaal mannen en vrouwen;Niet belemmerd;Positie: thuiswonend kind;2020;613
354;Totaal mannen en vrouwen;Niet belemmerd;Positie: kind >= 18 jaar;2015;324
355;Totaal mannen en vrouwen;Niet belemmerd;Positie: kind >= 18 jaar;2016;309
356;Totaal mannen en vrouwen;Niet belemmerd;Positie: kind >= 18 jaar;2017;296
357;Totaal mannen en vrouwen;Niet belemmerd;Positie: kind >= 18 jaar;2018;288
358;Totaal mannen en vrouwen;Niet belemmerd;Positie: kind >= 18 jaar;2019;288
359;Totaal mannen en vrouwen;Niet belemmerd;Positie: kind >= 18 jaar;2020;346
360;Totaal mannen en vrouwen;Niet belemmerd;Positie: kind < 18 jaar;2015;309
361;Totaal mannen en vrouwen;Niet belemmerd;Positie: kind < 18 jaar;2016;288
362;Totaal mannen en vrouwen;Niet belemmerd;Positie: kind < 18 jaar;2017;285
363;Totaal mannen en vrouwen;Niet belemmerd;Positie: kind < 18 jaar;2018;267
364;Totaal mannen en vrouwen;Niet belemmerd;Positie: kind < 18 jaar;2019;244
365;Totaal mannen en vrouwen;Niet belemmerd;Positie: kind < 18 jaar;2020;267
366;Totaal mannen en vrouwen;Niet belemmerd;Positie: overig lid;2015;69
367;Totaal mannen en vrouwen;Niet belemmerd;Positie: overig lid;2016;75
368;Totaal mannen en vrouwen;Niet belemmerd;Positie: overig lid;2017;69
369;Totaal mannen en vrouwen;Niet belemmerd;Positie: overig lid;2018;79
370;Totaal mannen en vrouwen;Niet belemmerd;Positie: overig lid;2019;64
371;Totaal mannen en vrouwen;Niet belemmerd;Positie: overig lid;2020;86
372;Totaal mannen en vrouwen;Niet belemmerd;Arb.pos.: Werkloze beroepsbevolking;2015;528
373;Totaal mannen en vrouwen;Niet belemmerd;Arb.pos.: Werkloze beroepsbevolking;2016;453
374;Totaal mannen en vrouwen;Niet belemmerd;Arb.pos.: Werkloze beroepsbevolking;2017;371
375;Totaal mannen en vrouwen;Niet belemmerd;Arb.pos.: Werkloze beroepsbevolking;2018;276
376;Totaal mannen en vrouwen;Niet belemmerd;Arb.pos.: Werkloze beroepsbevolking;2019;253
377;Totaal mannen en vrouwen;Niet belemmerd;Arb.pos.: Werkloze beroepsbevolking;2020;302
378;Totaal mannen en vrouwen;Niet belemmerd;Arb.pos.: Niet-beroepsbevolking;2015;2657
379;Totaal mannen en vrouwen;Niet belemmerd;Arb.pos.: Niet-beroepsbevolking;2016;2606
380;Totaal mannen en vrouwen;Niet belemmerd;Arb.pos.: Niet-beroepsbevolking;2017;2599
381;Totaal mannen en vrouwen;Niet belemmerd;Arb.pos.: Niet-beroepsbevolking;2018;2585
382;Totaal mannen en vrouwen;Niet belemmerd;Arb.pos.: Niet-beroepsbevolking;2019;2541
383;Totaal mannen en vrouwen;Niet belemmerd;Arb.pos.: Niet-beroepsbevolking;2020;2604
384;Totaal mannen en vrouwen;Niet belemmerd;Arb.pos.: Beschikbaar, niet gezocht;2015;278
385;Totaal mannen en vrouwen;Niet belemmerd;Arb.pos.: Beschikbaar, niet gezocht;2016;262
386;Totaal mannen en vrouwen;Niet belemmerd;Arb.pos.: Beschikbaar, niet gezocht;2017;220
387;Totaal mannen en vrouwen;Niet belemmerd;Arb.pos.: Beschikbaar, niet gezocht;2018;173
388;Totaal mannen en vrouwen;Niet belemmerd;Arb.pos.: Beschikbaar, niet gezocht;2019;178
389;Totaal mannen en vrouwen;Niet belemmerd;Arb.pos.: Beschikbaar, niet gezocht;2020;209
390;Totaal mannen en vrouwen;Niet belemmerd;Arb.pos.: Niet gezocht, ontmoediging;2015;96
391;Totaal mannen en vrouwen;Niet belemmerd;Arb.pos.: Niet gezocht, ontmoediging;2016;88
392;Totaal mannen en vrouwen;Niet belemmerd;Arb.pos.: Niet gezocht, ontmoediging;2017;63
393;Totaal mannen en vrouwen;Niet belemmerd;Arb.pos.: Niet gezocht, ontmoediging;2018;47
394;Totaal mannen en vrouwen;Niet belemmerd;Arb.pos.: Niet gezocht, ontmoediging;2019;44
395;Totaal mannen en vrouwen;Niet belemmerd;Arb.pos.: Niet gezocht, ontmoediging;2020;57
396;Totaal mannen en vrouwen;Niet belemmerd;Arb.pos.: Niet gezocht, andere reden;2015;182
397;Totaal mannen en vrouwen;Niet belemmerd;Arb.pos.: Niet gezocht, andere reden;2016;174
398;Totaal mannen en vrouwen;Niet belemmerd;Arb.pos.: Niet gezocht, andere reden;2017;157
399;Totaal mannen en vrouwen;Niet belemmerd;Arb.pos.: Niet gezocht, andere reden;2018;127
400;Totaal mannen en vrouwen;Niet belemmerd;Arb.pos.: Niet gezocht, andere reden;2019;134
401;Totaal mannen en vrouwen;Niet belemmerd;Arb.pos.: Niet gezocht, andere reden;2020;152
402;Totaal mannen en vrouwen;Niet belemmerd;Arb.pos.: Gezocht, niet beschikbaar;2015;111
403;Totaal mannen en vrouwen;Niet belemmerd;Arb.pos.: Gezocht, niet beschikbaar;2016;100
404;Totaal mannen en vrouwen;Niet belemmerd;Arb.pos.: Gezocht, niet beschikbaar;2017;110
405;Totaal mannen en vrouwen;Niet belemmerd;Arb.pos.: Gezocht, niet beschikbaar;2018;97
406;Totaal mannen en vrouwen;Niet belemmerd;Arb.pos.: Gezocht, niet beschikbaar;2019;105
407;Totaal mannen en vrouwen;Niet belemmerd;Arb.pos.: Gezocht, niet beschikbaar;2020;83
408;Totaal mannen en vrouwen;Niet belemmerd;Arb.pos.: Niet gezocht, niet beschikbaar;2015;2269
409;Totaal mannen en vrouwen;Niet belemmerd;Arb.pos.: Niet gezocht, niet beschikbaar;2016;2244
410;Totaal mannen en vrouwen;Niet belemmerd;Arb.pos.: Niet gezocht, niet beschikbaar;2017;2269
411;Totaal mannen en vrouwen;Niet belemmerd;Arb.pos.: Niet gezocht, niet beschikbaar;2018;2313
412;Totaal mannen en vrouwen;Niet belemmerd;Arb.pos.: Niet gezocht, niet beschikbaar;2019;2257
413;Totaal mannen en vrouwen;Niet belemmerd;Arb.pos.: Niet gezocht, niet beschikbaar;2020;2312
414;Totaal mannen en vrouwen;Niet belemmerd;Arb.pos.: Wil werken;2015;110
415;Totaal mannen en vrouwen;Niet belemmerd;Arb.pos.: Wil werken;2016;105
416;Totaal mannen en vrouwen;Niet belemmerd;Arb.pos.: Wil werken;2017;105
417;Totaal mannen en vrouwen;Niet belemmerd;Arb.pos.: Wil werken;2018;116
418;Totaal mannen en vrouwen;Niet belemmerd;Arb.pos.: Wil werken;2019;101
419;Totaal mannen en vrouwen;Niet belemmerd;Arb.pos.: Wil werken;2020;98
420;Totaal mannen en vrouwen;Niet belemmerd;Arb.pos.: Wil of kan niet werken;2015;2158
421;Totaal mannen en vrouwen;Niet belemmerd;Arb.pos.: Wil of kan niet werken;2016;2139
422;Totaal mannen en vrouwen;Niet belemmerd;Arb.pos.: Wil of kan niet werken;2017;2164
423;Totaal mannen en vrouwen;Niet belemmerd;Arb.pos.: Wil of kan niet werken;2018;2197
424;Totaal mannen en vrouwen;Niet belemmerd;Arb.pos.: Wil of kan niet werken;2019;2156
425;Totaal mannen en vrouwen;Niet belemmerd;Arb.pos.: Wil of kan niet werken;2020;2214
426;Totaal mannen en vrouwen;Niet belemmerd;Arb.pos.: Vanwege zorg gezin /huishouden;2015;181
427;Totaal mannen en vrouwen;Niet belemmerd;Arb.pos.: Vanwege zorg gezin /huishouden;2016;159
428;Totaal mannen en vrouwen;Niet belemmerd;Arb.pos.: Vanwege zorg gezin /huishouden;2017;161
429;Totaal mannen en vrouwen;Niet belemmerd;Arb.pos.: Vanwege zorg gezin /huishouden;2018;167
430;Totaal mannen en vrouwen;Niet belemmerd;Arb.pos.: Vanwege zorg gezin /huishouden;2019;164
431;Totaal mannen en vrouwen;Niet belemmerd;Arb.pos.: Vanwege zorg gezin /huishouden;2020;144
432;Totaal mannen en vrouwen;Niet belemmerd;Arb.pos.: Vanwege opleiding/studie;2015;395
433;Totaal mannen en vrouwen;Niet belemmerd;Arb.pos.: Vanwege opleiding/studie;2016;424
434;Totaal mannen en vrouwen;Niet belemmerd;Arb.pos.: Vanwege opleiding/studie;2017;443
435;Totaal mannen en vrouwen;Niet belemmerd;Arb.pos.: Vanwege opleiding/studie;2018;452
436;Totaal mannen en vrouwen;Niet belemmerd;Arb.pos.: Vanwege opleiding/studie;2019;412
437;Totaal mannen en vrouwen;Niet belemmerd;Arb.pos.: Vanwege opleiding/studie;2020;462
438;Totaal mannen en vrouwen;Niet belemmerd;Arb.pos.: Vut/pensioen/hoge leeftijd;2015;1328
439;Totaal mannen en vrouwen;Niet belemmerd;Arb.pos.: Vut/pensioen/hoge leeftijd;2016;1299
440;Totaal mannen en vrouwen;Niet belemmerd;Arb.pos.: Vut/pensioen/hoge leeftijd;2017;1324
441;Totaal mannen en vrouwen;Niet belemmerd;Arb.pos.: Vut/pensioen/hoge leeftijd;2018;1323
442;Totaal mannen en vrouwen;Niet belemmerd;Arb.pos.: Vut/pensioen/hoge leeftijd;2019;1340
443;Totaal mannen en vrouwen;Niet belemmerd;Arb.pos.: Vut/pensioen/hoge leeftijd;2020;1369
444;Totaal mannen en vrouwen;Niet belemmerd;Arb.pos.: Ziekte/arbeidsongeschiktheid;2015;83
445;Totaal mannen en vrouwen;Niet belemmerd;Arb.pos.: Ziekte/arbeidsongeschiktheid;2016;67
446;Totaal mannen en vrouwen;Niet belemmerd;Arb.pos.: Ziekte/arbeidsongeschiktheid;2017;60
447;Totaal mannen en vrouwen;Niet belemmerd;Arb.pos.: Ziekte/arbeidsongeschiktheid;2018;68
448;Totaal mannen en vrouwen;Niet belemmerd;Arb.pos.: Ziekte/arbeidsongeschiktheid;2019;79
449;Totaal mannen en vrouwen;Niet belemmerd;Arb.pos.: Ziekte/arbeidsongeschiktheid;2020;82
450;Totaal mannen en vrouwen;Niet belemmerd;Arb.pos.: Vanwege andere redenen;2015;171
451;Totaal mannen en vrouwen;Niet belemmerd;Arb.pos.: Vanwege andere redenen;2016;190
452;Totaal mannen en vrouwen;Niet belemmerd;Arb.pos.: Vanwege andere redenen;2017;176
453;Totaal mannen en vrouwen;Niet belemmerd;Arb.pos.: Vanwege andere redenen;2018;189
454;Totaal mannen en vrouwen;Niet belemmerd;Arb.pos.: Vanwege andere redenen;2019;161
455;Totaal mannen en vrouwen;Niet belemmerd;Arb.pos.: Vanwege andere redenen;2020;157
456;Totaal mannen en vrouwen;Licht belemmerd;Totaal personen;2015;247
457;Totaal mannen en vrouwen;Licht belemmerd;Totaal personen;2016;250
458;Totaal mannen en vrouwen;Licht belemmerd;Totaal personen;2017;259
459;Totaal mannen en vrouwen;Licht belemmerd;Totaal personen;2018;275
460;Totaal mannen en vrouwen;Licht belemmerd;Totaal personen;2019;244
461;Totaal mannen en vrouwen;Licht belemmerd;Totaal personen;2020;260
462;Totaal mannen en vrouwen;Licht belemmerd;Leeftijd: 15 tot 25 jaar;2015;33
463;Totaal mannen en vrouwen;Licht belemmerd;Leeftijd: 15 tot 25 jaar;2016;31
464;Totaal mannen en vrouwen;Licht belemmerd;Leeftijd: 15 tot 25 jaar;2017;30
465;Totaal mannen en vrouwen;Licht belemmerd;Leeftijd: 15 tot 25 jaar;2018;24
466;Totaal mannen en vrouwen;Licht belemmerd;Leeftijd: 15 tot 25 jaar;2019;31
467;Totaal mannen en vrouwen;Licht belemmerd;Leeftijd: 15 tot 25 jaar;2020;28
468;Totaal mannen en vrouwen;Licht belemmerd;Leeftijd: 25 tot 35 jaar;2015;24
469;Totaal mannen en vrouwen;Licht belemmerd;Leeftijd: 25 tot 35 jaar;2016;30
470;Totaal mannen en vrouwen;Licht belemmerd;Leeftijd: 25 tot 35 jaar;2017;28
471;Totaal mannen en vrouwen;Licht belemmerd;Leeftijd: 25 tot 35 jaar;2018;31
472;Totaal mannen en vrouwen;Licht belemmerd;Leeftijd: 25 tot 35 jaar;2019;29
473;Totaal mannen en vrouwen;Licht belemmerd;Leeftijd: 25 tot 35 jaar;2020;27
474;Totaal mannen en vrouwen;Licht belemmerd;Leeftijd: 35 tot 45 jaar;2015;30
475;Totaal mannen en vrouwen;Licht belemmerd;Leeftijd: 35 tot 45 jaar;2016;19
476;Totaal mannen en vrouwen;Licht belemmerd;Leeftijd: 35 tot 45 jaar;2017;21
477;Totaal mannen en vrouwen;Licht belemmerd;Leeftijd: 35 tot 45 jaar;2018;27
478;Totaal mannen en vrouwen;Licht belemmerd;Leeftijd: 35 tot 45 jaar;2019;22
479;Totaal mannen en vrouwen;Licht belemmerd;Leeftijd: 35 tot 45 jaar;2020;27
480;Totaal mannen en vrouwen;Licht belemmerd;Leeftijd: 45 tot 55 jaar;2015;35
481;Totaal mannen en vrouwen;Licht belemmerd;Leeftijd: 45 tot 55 jaar;2016;24
482;Totaal mannen en vrouwen;Licht belemmerd;Leeftijd: 45 tot 55 jaar;2017;40
483;Totaal mannen en vrouwen;Licht belemmerd;Leeftijd: 45 tot 55 jaar;2018;32
484;Totaal mannen en vrouwen;Licht belemmerd;Leeftijd: 45 tot 55 jaar;2019;34
485;Totaal mannen en vrouwen;Licht belemmerd;Leeftijd: 45 tot 55 jaar;2020;31
486;Totaal mannen en vrouwen;Licht belemmerd;Leeftijd: 55 tot 65 jaar;2015;54
487;Totaal mannen en vrouwen;Licht belemmerd;Leeftijd: 55 tot 65 jaar;2016;54
488;Totaal mannen en vrouwen;Licht belemmerd;Leeftijd: 55 tot 65 jaar;2017;50
489;Totaal mannen en vrouwen;Licht belemmerd;Leeftijd: 55 tot 65 jaar;2018;55
490;Totaal mannen en vrouwen;Licht belemmerd;Leeftijd: 55 tot 65 jaar;2019;50
491;Totaal mannen en vrouwen;Licht belemmerd;Leeftijd: 55 tot 65 jaar;2020;43
492;Totaal mannen en vrouwen;Licht belemmerd;Leeftijd: 65 tot 75 jaar;2015;72
493;Totaal mannen en vrouwen;Licht belemmerd;Leeftijd: 65 tot 75 jaar;2016;94
494;Totaal mannen en vrouwen;Licht belemmerd;Leeftijd: 65 tot 75 jaar;2017;90
495;Totaal mannen en vrouwen;Licht belemmerd;Leeftijd: 65 tot 75 jaar;2018;107
496;Totaal mannen en vrouwen;Licht belemmerd;Leeftijd: 65 tot 75 jaar;2019;78
497;Totaal mannen en vrouwen;Licht belemmerd;Leeftijd: 65 tot 75 jaar;2020;105
498;Totaal mannen en vrouwen;Licht belemmerd;Leeftijd: 15 tot 65 jaar;2015;175
499;Totaal mannen en vrouwen;Licht belemmerd;Leeftijd: 15 tot 65 jaar;2016;156
500;Totaal mannen en vrouwen;Licht belemmerd;Leeftijd: 15 tot 65 jaar;2017;169
501;Totaal mannen en vrouwen;Licht belemmerd;Leeftijd: 15 tot 65 jaar;2018;168
502;Totaal mannen en vrouwen;Licht belemmerd;Leeftijd: 15 tot 65 jaar;2019;166
503;Totaal mannen en vrouwen;Licht belemmerd;Leeftijd: 15 tot 65 jaar;2020;155
504;Totaal mannen en vrouwen;Licht belemmerd;Leeftijd: 25 tot 45 jaar;2015;54
505;Totaal mannen en vrouwen;Licht belemmerd;Leeftijd: 25 tot 45 jaar;2016;48
506;Totaal mannen en vrouwen;Licht belemmerd;Leeftijd: 25 tot 45 jaar;2017;49
507;Totaal mannen en vrouwen;Licht belemmerd;Leeftijd: 25 tot 45 jaar;2018;57
508;Totaal mannen en vrouwen;Licht belemmerd;Leeftijd: 25 tot 45 jaar;2019;50
509;Totaal mannen en vrouwen;Licht belemmerd;Leeftijd: 25 tot 45 jaar;2020;54
510;Totaal mannen en vrouwen;Licht belemmerd;Leeftijd: 45 tot 75 jaar;2015;161
511;Totaal mannen en vrouwen;Licht belemmerd;Leeftijd: 45 tot 75 jaar;2016;171
512;Totaal mannen en vrouwen;Licht belemmerd;Leeftijd: 45 tot 75 jaar;2017;180
513;Totaal mannen en vrouwen;Licht belemmerd;Leeftijd: 45 tot 75 jaar;2018;193
514;Totaal mannen en vrouwen;Licht belemmerd;Leeftijd: 45 tot 75 jaar;2019;162
515;Totaal mannen en vrouwen;Licht belemmerd;Leeftijd: 45 tot 75 jaar;2020;178
516;Totaal mannen en vrouwen;Licht belemmerd;1 Laag onderwijsniveau;2015;101
517;Totaal mannen en vrouwen;Licht belemmerd;1 Laag onderwijsniveau;2016;100
518;Totaal mannen en vrouwen;Licht belemmerd;1 Laag onderwijsniveau;2017;112
519;Totaal mannen en vrouwen;Licht belemmerd;1 Laag onderwijsniveau;2018;116
520;Totaal mannen en vrouwen;Licht belemmerd;1 Laag onderwijsniveau;2019;98
521;Totaal mannen en vrouwen;Licht belemmerd;1 Laag onderwijsniveau;2020;97
522;Totaal mannen en vrouwen;Licht belemmerd;2 Middelbaar onderwijsniveau;2015;94
523;Totaal mannen en vrouwen;Licht belemmerd;2 Middelbaar onderwijsniveau;2016;99
524;Totaal mannen en vrouwen;Licht belemmerd;2 Middelbaar onderwijsniveau;2017;97
525;Totaal mannen en vrouwen;Licht belemmerd;2 Middelbaar onderwijsniveau;2018;104
526;Totaal mannen en vrouwen;Licht belemmerd;2 Middelbaar onderwijsniveau;2019;94
527;Totaal mannen en vrouwen;Licht belemmerd;2 Middelbaar onderwijsniveau;2020;107
528;Totaal mannen en vrouwen;Licht belemmerd;3 Hoog onderwijsniveau;2015;47
529;Totaal mannen en vrouwen;Licht belemmerd;3 Hoog onderwijsniveau;2016;48
530;Totaal mannen en vrouwen;Licht belemmerd;3 Hoog onderwijsniveau;2017;45
531;Totaal mannen en vrouwen;Licht belemmerd;3 Hoog onderwijsniveau;2018;49
532;Totaal mannen en vrouwen;Licht belemmerd;3 Hoog onderwijsniveau;2019;46
533;Totaal mannen en vrouwen;Licht belemmerd;3 Hoog onderwijsniveau;2020;51
534;Totaal mannen en vrouwen;Licht belemmerd;Weet niet of onbekend;2015;6
535;Totaal mannen en vrouwen;Licht belemmerd;Weet niet of onbekend;2016;4
536;Totaal mannen en vrouwen;Licht belemmerd;Weet niet of onbekend;2017;4
537;Totaal mannen en vrouwen;Licht belemmerd;Weet niet of onbekend;2018;5
538;Totaal mannen en vrouwen;Licht belemmerd;Weet niet of onbekend;2019;5
539;Totaal mannen en vrouwen;Licht belemmerd;Weet niet of onbekend;2020;5
540;Totaal mannen en vrouwen;Licht belemmerd;Positie: alleenstaande;2015;69
541;Totaal mannen en vrouwen;Licht belemmerd;Positie: alleenstaande;2016;75
542;Totaal mannen en vrouwen;Licht belemmerd;Positie: alleenstaande;2017;81
543;Totaal mannen en vrouwen;Licht belemmerd;Positie: alleenstaande;2018;85
544;Totaal mannen en vrouwen;Licht belemmerd;Positie: alleenstaande;2019;84
545;Totaal mannen en vrouwen;Licht belemmerd;Positie: alleenstaande;2020;100
546;Totaal mannen en vrouwen;Licht belemmerd;Positie: ouder;2015;55
547;Totaal mannen en vrouwen;Licht belemmerd;Positie: ouder;2016;49
548;Totaal mannen en vrouwen;Licht belemmerd;Positie: ouder;2017;51
549;Totaal mannen en vrouwen;Licht belemmerd;Positie: ouder;2018;45
550;Totaal mannen en vrouwen;Licht belemmerd;Positie: ouder;2019;46
551;Totaal mannen en vrouwen;Licht belemmerd;Positie: ouder;2020;43
552;Totaal mannen en vrouwen;Licht belemmerd;Positie: ouder in eenouderhuishouden;2015;12
553;Totaal mannen en vrouwen;Licht belemmerd;Positie: ouder in eenouderhuishouden;2016;12
554;Totaal mannen en vrouwen;Licht belemmerd;Positie: ouder in eenouderhuishouden;2017;13
555;Totaal mannen en vrouwen;Licht belemmerd;Positie: ouder in eenouderhuishouden;2018;17
556;Totaal mannen en vrouwen;Licht belemmerd;Positie: ouder in eenouderhuishouden;2019;13
557;Totaal mannen en vrouwen;Licht belemmerd;Positie: ouder in eenouderhuishouden;2020;15
558;Totaal mannen en vrouwen;Licht belemmerd;Positie: partner in paar;2015;133
559;Totaal mannen en vrouwen;Licht belemmerd;Positie: partner in paar;2016;135
560;Totaal mannen en vrouwen;Licht belemmerd;Positie: partner in paar;2017;130
561;Totaal mannen en vrouwen;Licht belemmerd;Positie: partner in paar;2018;141
562;Totaal mannen en vrouwen;Licht belemmerd;Positie: partner in paar;2019;117
563;Totaal mannen en vrouwen;Licht belemmerd;Positie: partner in paar;2020;112
564;Totaal mannen en vrouwen;Licht belemmerd;Positie: partner in paar met kind;2015;43
565;Totaal mannen en vrouwen;Licht belemmerd;Positie: partner in paar met kind;2016;37
566;Totaal mannen en vrouwen;Licht belemmerd;Positie: partner in paar met kind;2017;37
567;Totaal mannen en vrouwen;Licht belemmerd;Positie: partner in paar met kind;2018;29
568;Totaal mannen en vrouwen;Licht belemmerd;Positie: partner in paar met kind;2019;34
569;Totaal mannen en vrouwen;Licht belemmerd;Positie: partner in paar met kind;2020;28
570;Totaal mannen en vrouwen;Licht belemmerd;Positie: partner in paar, geen kind;2015;90
571;Totaal mannen en vrouwen;Licht belemmerd;Positie: partner in paar, geen kind;2016;98
572;Totaal mannen en vrouwen;Licht belemmerd;Positie: partner in paar, geen kind;2017;93
573;Totaal mannen en vrouwen;Licht belemmerd;Positie: partner in paar, geen kind;2018;112
574;Totaal mannen en vrouwen;Licht belemmerd;Positie: partner in paar, geen kind;2019;83
575;Totaal mannen en vrouwen;Licht belemmerd;Positie: partner in paar, geen kind;2020;84
