ID;Geslacht;Leeftijd;DiagnosenGGZ;Migratieachtergrond;Perioden;PrimaireDiagnosen_1;PrimaireOfNevendiagnosen_2;PrimaireDiagnosen_3;PrimaireOfNevendiagnosen_4
191;Totaal mannen en vrouwen;18 jaar of ouder;A1 Pervasieve ontwikkelingsstoornissen;Suriname;2017;405.0;550.0;141;189.0
192;Totaal mannen en vrouwen;18 jaar of ouder;A1 Pervasieve ontwikkelingsstoornissen;Suriname;2018;400.0;580.0;136;197.0
193;Totaal mannen en vrouwen;18 jaar of ouder;A1 Pervasieve ontwikkelingsstoornissen;Suriname;2019;400.0;580.0;134;194.0
194;Totaal mannen en vrouwen;18 jaar of ouder;A1 Pervasieve ontwikkelingsstoornissen;Suriname;2020;390.0;570.0;129;187.0
195;Totaal mannen en vrouwen;18 jaar of ouder;A1 Pervasieve ontwikkelingsstoornissen;Suriname;2021;420.0;610.0;136;199.0
196;Totaal mannen en vrouwen;18 jaar of ouder;A1 Pervasieve ontwikkelingsstoornissen;(voormalige) Nederlandse Antillen, Aruba;2015;195.0;265.0;175;239.0
197;Totaal mannen en vrouwen;18 jaar of ouder;A1 Pervasieve ontwikkelingsstoornissen;(voormalige) Nederlandse Antillen, Aruba;2016;185.0;265.0;165;232.0
198;Totaal mannen en vrouwen;18 jaar of ouder;A1 Pervasieve ontwikkelingsstoornissen;(voormalige) Nederlandse Antillen, Aruba;2017;220.0;295.0;188;256.0
199;Totaal mannen en vrouwen;18 jaar of ouder;A1 Pervasieve ontwikkelingsstoornissen;(voormalige) Nederlandse Antillen, Aruba;2018;245.0;325.0;204;273.0
200;Totaal mannen en vrouwen;18 jaar of ouder;A1 Pervasieve ontwikkelingsstoornissen;(voormalige) Nederlandse Antillen, Aruba;2019;235.0;315.0;189;256.0
201;Totaal mannen en vrouwen;18 jaar of ouder;A1 Pervasieve ontwikkelingsstoornissen;(voormalige) Nederlandse Antillen, Aruba;2020;235.0;345.0;185;270.0
202;Totaal mannen en vrouwen;18 jaar of ouder;A1 Pervasieve ontwikkelingsstoornissen;(voormalige) Nederlandse Antillen, Aruba;2021;285.0;410.0;216;308.0
203;Totaal mannen en vrouwen;18 jaar of ouder;A1 Pervasieve ontwikkelingsstoornissen;Overige niet-westerse migratieachterg...;2015;490.0;650.0;88;117.0
204;Totaal mannen en vrouwen;18 jaar of ouder;A1 Pervasieve ontwikkelingsstoornissen;Overige niet-westerse migratieachterg...;2016;575.0;770.0;95;128.0
205;Totaal mannen en vrouwen;18 jaar of ouder;A1 Pervasieve ontwikkelingsstoornissen;Overige niet-westerse migratieachterg...;2017;630.0;855.0;98;133.0
206;Totaal mannen en vrouwen;18 jaar of ouder;A1 Pervasieve ontwikkelingsstoornissen;Overige niet-westerse migratieachterg...;2018;745.0;1030.0;109;151.0
207;Totaal mannen en vrouwen;18 jaar of ouder;A1 Pervasieve ontwikkelingsstoornissen;Overige niet-westerse migratieachterg...;2019;745.0;1035.0;102;142.0
208;Totaal mannen en vrouwen;18 jaar of ouder;A1 Pervasieve ontwikkelingsstoornissen;Overige niet-westerse migratieachterg...;2020;740.0;1100.0;96;143.0
209;Totaal mannen en vrouwen;18 jaar of ouder;A1 Pervasieve ontwikkelingsstoornissen;Overige niet-westerse migratieachterg...;2021;860.0;1290.0;107;160.0
210;Totaal mannen en vrouwen;18 jaar of ouder;A2 Aandachtstekort- en gedragsstoorniss.;Totaal;2015;39690.0;68995.0;291;507.0
211;Totaal mannen en vrouwen;18 jaar of ouder;A2 Aandachtstekort- en gedragsstoorniss.;Totaal;2016;36730.0;67915.0;267;495.0
212;Totaal mannen en vrouwen;18 jaar of ouder;A2 Aandachtstekort- en gedragsstoorniss.;Totaal;2017;40995.0;75405.0;296;545.0
213;Totaal mannen en vrouwen;18 jaar of ouder;A2 Aandachtstekort- en gedragsstoorniss.;Totaal;2018;43735.0;81560.0;313;584.0
214;Totaal mannen en vrouwen;18 jaar of ouder;A2 Aandachtstekort- en gedragsstoorniss.;Totaal;2019;41075.0;78395.0;291;556.0
215;Totaal mannen en vrouwen;18 jaar of ouder;A2 Aandachtstekort- en gedragsstoorniss.;Totaal;2020;41850.0;79710.0;294;560.0
216;Totaal mannen en vrouwen;18 jaar of ouder;A2 Aandachtstekort- en gedragsstoorniss.;Totaal;2021;44780.0;84875.0;312;592.0
217;Totaal mannen en vrouwen;18 jaar of ouder;A2 Aandachtstekort- en gedragsstoorniss.;Nederlandse achtergrond;2015;33100.0;57590.0;308;537.0
218;Totaal mannen en vrouwen;18 jaar of ouder;A2 Aandachtstekort- en gedragsstoorniss.;Nederlandse achtergrond;2016;30540.0;56575.0;284;526.0
219;Totaal mannen en vrouwen;18 jaar of ouder;A2 Aandachtstekort- en gedragsstoorniss.;Nederlandse achtergrond;2017;33730.0;62150.0;313;577.0
220;Totaal mannen en vrouwen;18 jaar of ouder;A2 Aandachtstekort- en gedragsstoorniss.;Nederlandse achtergrond;2018;35655.0;66780.0;330;619.0
221;Totaal mannen en vrouwen;18 jaar of ouder;A2 Aandachtstekort- en gedragsstoorniss.;Nederlandse achtergrond;2019;33480.0;64310.0;309;594.0
222;Totaal mannen en vrouwen;18 jaar of ouder;A2 Aandachtstekort- en gedragsstoorniss.;Nederlandse achtergrond;2020;33995.0;65355.0;313;603.0
223;Totaal mannen en vrouwen;18 jaar of ouder;A2 Aandachtstekort- en gedragsstoorniss.;Nederlandse achtergrond;2021;35740.0;68500.0;329;631.0
224;Totaal mannen en vrouwen;18 jaar of ouder;A2 Aandachtstekort- en gedragsstoorniss.;Met migratieachtergrond;2015;6590.0;11400.0;228;394.0
225;Totaal mannen en vrouwen;18 jaar of ouder;A2 Aandachtstekort- en gedragsstoorniss.;Met migratieachtergrond;2016;6185.0;11340.0;208;381.0
226;Totaal mannen en vrouwen;18 jaar of ouder;A2 Aandachtstekort- en gedragsstoorniss.;Met migratieachtergrond;2017;7265.0;13260.0;236;432.0
227;Totaal mannen en vrouwen;18 jaar of ouder;A2 Aandachtstekort- en gedragsstoorniss.;Met migratieachtergrond;2018;8080.0;14780.0;255;466.0
228;Totaal mannen en vrouwen;18 jaar of ouder;A2 Aandachtstekort- en gedragsstoorniss.;Met migratieachtergrond;2019;7595.0;14080.0;231;429.0
229;Totaal mannen en vrouwen;18 jaar of ouder;A2 Aandachtstekort- en gedragsstoorniss.;Met migratieachtergrond;2020;7855.0;14355.0;232;424.0
230;Totaal mannen en vrouwen;18 jaar of ouder;A2 Aandachtstekort- en gedragsstoorniss.;Met migratieachtergrond;2021;9040.0;16375.0;260;471.0
231;Totaal mannen en vrouwen;18 jaar of ouder;A2 Aandachtstekort- en gedragsstoorniss.;Westerse migratieachtergrond;2015;3650.0;6360.0;263;458.0
232;Totaal mannen en vrouwen;18 jaar of ouder;A2 Aandachtstekort- en gedragsstoorniss.;Westerse migratieachtergrond;2016;3360.0;6285.0;237;444.0
233;Totaal mannen en vrouwen;18 jaar of ouder;A2 Aandachtstekort- en gedragsstoorniss.;Westerse migratieachtergrond;2017;3675.0;6900.0;254;477.0
234;Totaal mannen en vrouwen;18 jaar of ouder;A2 Aandachtstekort- en gedragsstoorniss.;Westerse migratieachtergrond;2018;3880.0;7400.0;262;499.0
235;Totaal mannen en vrouwen;18 jaar of ouder;A2 Aandachtstekort- en gedragsstoorniss.;Westerse migratieachtergrond;2019;3670.0;7175.0;240;470.0
236;Totaal mannen en vrouwen;18 jaar of ouder;A2 Aandachtstekort- en gedragsstoorniss.;Westerse migratieachtergrond;2020;3775.0;7345.0;241;470.0
237;Totaal mannen en vrouwen;18 jaar of ouder;A2 Aandachtstekort- en gedragsstoorniss.;Westerse migratieachtergrond;2021;4465.0;8385.0;280;526.0
238;Totaal mannen en vrouwen;18 jaar of ouder;A2 Aandachtstekort- en gedragsstoorniss.;Niet-westerse migratieachtergrond;2015;2940.0;5045.0;195;335.0
239;Totaal mannen en vrouwen;18 jaar of ouder;A2 Aandachtstekort- en gedragsstoorniss.;Niet-westerse migratieachtergrond;2016;2825.0;5055.0;181;323.0
240;Totaal mannen en vrouwen;18 jaar of ouder;A2 Aandachtstekort- en gedragsstoorniss.;Niet-westerse migratieachtergrond;2017;3590.0;6360.0;221;391.0
241;Totaal mannen en vrouwen;18 jaar of ouder;A2 Aandachtstekort- en gedragsstoorniss.;Niet-westerse migratieachtergrond;2018;4195.0;7380.0;248;437.0
242;Totaal mannen en vrouwen;18 jaar of ouder;A2 Aandachtstekort- en gedragsstoorniss.;Niet-westerse migratieachtergrond;2019;3930.0;6905.0;223;393.0
243;Totaal mannen en vrouwen;18 jaar of ouder;A2 Aandachtstekort- en gedragsstoorniss.;Niet-westerse migratieachtergrond;2020;4080.0;7010.0;224;385.0
244;Totaal mannen en vrouwen;18 jaar of ouder;A2 Aandachtstekort- en gedragsstoorniss.;Niet-westerse migratieachtergrond;2021;4575.0;7990.0;243;424.0
245;Totaal mannen en vrouwen;18 jaar of ouder;A2 Aandachtstekort- en gedragsstoorniss.;Marokko;2015;425.0;815.0;166;318.0
246;Totaal mannen en vrouwen;18 jaar of ouder;A2 Aandachtstekort- en gedragsstoorniss.;Marokko;2016;375.0;750.0;143;286.0
247;Totaal mannen en vrouwen;18 jaar of ouder;A2 Aandachtstekort- en gedragsstoorniss.;Marokko;2017;470.0;905.0;174;335.0
248;Totaal mannen en vrouwen;18 jaar of ouder;A2 Aandachtstekort- en gedragsstoorniss.;Marokko;2018;575.0;1080.0;207;390.0
249;Totaal mannen en vrouwen;18 jaar of ouder;A2 Aandachtstekort- en gedragsstoorniss.;Marokko;2019;510.0;955.0;178;335.0
250;Totaal mannen en vrouwen;18 jaar of ouder;A2 Aandachtstekort- en gedragsstoorniss.;Marokko;2020;570.0;1035.0;193;353.0
251;Totaal mannen en vrouwen;18 jaar of ouder;A2 Aandachtstekort- en gedragsstoorniss.;Marokko;2021;620.0;1135.0;204;376.0
252;Totaal mannen en vrouwen;18 jaar of ouder;A2 Aandachtstekort- en gedragsstoorniss.;Turkije;2015;405.0;715.0;136;240.0
253;Totaal mannen en vrouwen;18 jaar of ouder;A2 Aandachtstekort- en gedragsstoorniss.;Turkije;2016;405.0;730.0;134;242.0
254;Totaal mannen en vrouwen;18 jaar of ouder;A2 Aandachtstekort- en gedragsstoorniss.;Turkije;2017;615.0;1090.0;199;353.0
255;Totaal mannen en vrouwen;18 jaar of ouder;A2 Aandachtstekort- en gedragsstoorniss.;Turkije;2018;660.0;1210.0;209;383.0
256;Totaal mannen en vrouwen;18 jaar of ouder;A2 Aandachtstekort- en gedragsstoorniss.;Turkije;2019;665.0;1135.0;206;350.0
257;Totaal mannen en vrouwen;18 jaar of ouder;A2 Aandachtstekort- en gedragsstoorniss.;Turkije;2020;650.0;1040.0;195;313.0
258;Totaal mannen en vrouwen;18 jaar of ouder;A2 Aandachtstekort- en gedragsstoorniss.;Turkije;2021;665.0;1140.0;195;335.0
259;Totaal mannen en vrouwen;18 jaar of ouder;A2 Aandachtstekort- en gedragsstoorniss.;Suriname;2015;615.0;1065.0;218;378.0
260;Totaal mannen en vrouwen;18 jaar of ouder;A2 Aandachtstekort- en gedragsstoorniss.;Suriname;2016;590.0;1085.0;206;381.0
261;Totaal mannen en vrouwen;18 jaar of ouder;A2 Aandachtstekort- en gedragsstoorniss.;Suriname;2017;775.0;1380.0;268;478.0
262;Totaal mannen en vrouwen;18 jaar of ouder;A2 Aandachtstekort- en gedragsstoorniss.;Suriname;2018;930.0;1555.0;317;531.0
263;Totaal mannen en vrouwen;18 jaar of ouder;A2 Aandachtstekort- en gedragsstoorniss.;Suriname;2019;830.0;1415.0;278;474.0
264;Totaal mannen en vrouwen;18 jaar of ouder;A2 Aandachtstekort- en gedragsstoorniss.;Suriname;2020;785.0;1350.0;259;446.0
265;Totaal mannen en vrouwen;18 jaar of ouder;A2 Aandachtstekort- en gedragsstoorniss.;Suriname;2021;845.0;1480.0;275;482.0
266;Totaal mannen en vrouwen;18 jaar of ouder;A2 Aandachtstekort- en gedragsstoorniss.;(voormalige) Nederlandse Antillen, Aruba;2015;385.0;685.0;348;617.0
267;Totaal mannen en vrouwen;18 jaar of ouder;A2 Aandachtstekort- en gedragsstoorniss.;(voormalige) Nederlandse Antillen, Aruba;2016;350.0;655.0;310;577.0
268;Totaal mannen en vrouwen;18 jaar of ouder;A2 Aandachtstekort- en gedragsstoorniss.;(voormalige) Nederlandse Antillen, Aruba;2017;405.0;760.0;349;655.0
269;Totaal mannen en vrouwen;18 jaar of ouder;A2 Aandachtstekort- en gedragsstoorniss.;(voormalige) Nederlandse Antillen, Aruba;2018;480.0;860.0;403;718.0
270;Totaal mannen en vrouwen;18 jaar of ouder;A2 Aandachtstekort- en gedragsstoorniss.;(voormalige) Nederlandse Antillen, Aruba;2019;410.0;800.0;330;647.0
271;Totaal mannen en vrouwen;18 jaar of ouder;A2 Aandachtstekort- en gedragsstoorniss.;(voormalige) Nederlandse Antillen, Aruba;2020;440.0;870.0;344;678.0
272;Totaal mannen en vrouwen;18 jaar of ouder;A2 Aandachtstekort- en gedragsstoorniss.;(voormalige) Nederlandse Antillen, Aruba;2021;525.0;975.0;395;734.0
273;Totaal mannen en vrouwen;18 jaar of ouder;A2 Aandachtstekort- en gedragsstoorniss.;Overige niet-westerse migratieachterg...;2015;1110.0;1760.0;199;316.0
274;Totaal mannen en vrouwen;18 jaar of ouder;A2 Aandachtstekort- en gedragsstoorniss.;Overige niet-westerse migratieachterg...;2016;1105.0;1835.0;184;306.0
275;Totaal mannen en vrouwen;18 jaar of ouder;A2 Aandachtstekort- en gedragsstoorniss.;Overige niet-westerse migratieachterg...;2017;1325.0;2225.0;206;346.0
276;Totaal mannen en vrouwen;18 jaar of ouder;A2 Aandachtstekort- en gedragsstoorniss.;Overige niet-westerse migratieachterg...;2018;1550.0;2675.0;227;392.0
277;Totaal mannen en vrouwen;18 jaar of ouder;A2 Aandachtstekort- en gedragsstoorniss.;Overige niet-westerse migratieachterg...;2019;1515.0;2605.0;209;358.0
278;Totaal mannen en vrouwen;18 jaar of ouder;A2 Aandachtstekort- en gedragsstoorniss.;Overige niet-westerse migratieachterg...;2020;1635.0;2715.0;214;355.0
279;Totaal mannen en vrouwen;18 jaar of ouder;A2 Aandachtstekort- en gedragsstoorniss.;Overige niet-westerse migratieachterg...;2021;1925.0;3260.0;240;406.0
280;Totaal mannen en vrouwen;18 jaar of ouder;A3 Overige stoornissen in de kindertijd;Totaal;2015;1675.0;6170.0;12;45.0
281;Totaal mannen en vrouwen;18 jaar of ouder;A3 Overige stoornissen in de kindertijd;Totaal;2016;1440.0;5965.0;10;43.0
282;Totaal mannen en vrouwen;18 jaar of ouder;A3 Overige stoornissen in de kindertijd;Totaal;2017;1345.0;5995.0;9;43.0
283;Totaal mannen en vrouwen;18 jaar of ouder;A3 Overige stoornissen in de kindertijd;Totaal;2018;935.0;5290.0;6;37.0
284;Totaal mannen en vrouwen;18 jaar of ouder;A3 Overige stoornissen in de kindertijd;Totaal;2019;1135.0;6175.0;8;43.0
285;Totaal mannen en vrouwen;18 jaar of ouder;A3 Overige stoornissen in de kindertijd;Totaal;2020;1340.0;6990.0;9;49.0
286;Totaal mannen en vrouwen;18 jaar of ouder;A3 Overige stoornissen in de kindertijd;Totaal;2021;1340.0;7035.0;9;49.0
287;Totaal mannen en vrouwen;18 jaar of ouder;A3 Overige stoornissen in de kindertijd;Nederlandse achtergrond;2015;1295.0;5085.0;12;47.0
288;Totaal mannen en vrouwen;18 jaar of ouder;A3 Overige stoornissen in de kindertijd;Nederlandse achtergrond;2016;1105.0;4930.0;10;45.0
289;Totaal mannen en vrouwen;18 jaar of ouder;A3 Overige stoornissen in de kindertijd;Nederlandse achtergrond;2017;1045.0;4930.0;9;45.0
290;Totaal mannen en vrouwen;18 jaar of ouder;A3 Overige stoornissen in de kindertijd;Nederlandse achtergrond;2018;755.0;4390.0;6;40.0
291;Totaal mannen en vrouwen;18 jaar of ouder;A3 Overige stoornissen in de kindertijd;Nederlandse achtergrond;2019;940.0;5080.0;8;46.0
292;Totaal mannen en vrouwen;18 jaar of ouder;A3 Overige stoornissen in de kindertijd;Nederlandse achtergrond;2020;1125.0;5775.0;10;53.0
293;Totaal mannen en vrouwen;18 jaar of ouder;A3 Overige stoornissen in de kindertijd;Nederlandse achtergrond;2021;1135.0;5805.0;10;53.0
294;Totaal mannen en vrouwen;18 jaar of ouder;A3 Overige stoornissen in de kindertijd;Met migratieachtergrond;2015;375.0;1090.0;13;37.0
295;Totaal mannen en vrouwen;18 jaar of ouder;A3 Overige stoornissen in de kindertijd;Met migratieachtergrond;2016;335.0;1035.0;11;34.0
296;Totaal mannen en vrouwen;18 jaar of ouder;A3 Overige stoornissen in de kindertijd;Met migratieachtergrond;2017;305.0;1065.0;9;34.0
297;Totaal mannen en vrouwen;18 jaar of ouder;A3 Overige stoornissen in de kindertijd;Met migratieachtergrond;2018;185.0;900.0;5;28.0
298;Totaal mannen en vrouwen;18 jaar of ouder;A3 Overige stoornissen in de kindertijd;Met migratieachtergrond;2019;200.0;1095.0;6;33.0
299;Totaal mannen en vrouwen;18 jaar of ouder;A3 Overige stoornissen in de kindertijd;Met migratieachtergrond;2020;215.0;1215.0;6;35.0
300;Totaal mannen en vrouwen;18 jaar of ouder;A3 Overige stoornissen in de kindertijd;Met migratieachtergrond;2021;205.0;1230.0;5;35.0
301;Totaal mannen en vrouwen;18 jaar of ouder;A3 Overige stoornissen in de kindertijd;Westerse migratieachtergrond;2015;140.0;490.0;10;35.0
302;Totaal mannen en vrouwen;18 jaar of ouder;A3 Overige stoornissen in de kindertijd;Westerse migratieachtergrond;2016;120.0;440.0;8;31.0
303;Totaal mannen en vrouwen;18 jaar of ouder;A3 Overige stoornissen in de kindertijd;Westerse migratieachtergrond;2017;115.0;485.0;7;33.0
304;Totaal mannen en vrouwen;18 jaar of ouder;A3 Overige stoornissen in de kindertijd;Westerse migratieachtergrond;2018;85.0;455.0;5;30.0
305;Totaal mannen en vrouwen;18 jaar of ouder;A3 Overige stoornissen in de kindertijd;Westerse migratieachtergrond;2019;90.0;555.0;5;36.0
306;Totaal mannen en vrouwen;18 jaar of ouder;A3 Overige stoornissen in de kindertijd;Westerse migratieachtergrond;2020;105.0;615.0;6;39.0
307;Totaal mannen en vrouwen;18 jaar of ouder;A3 Overige stoornissen in de kindertijd;Westerse migratieachtergrond;2021;110.0;630.0;6;39.0
308;Totaal mannen en vrouwen;18 jaar of ouder;A3 Overige stoornissen in de kindertijd;Niet-westerse migratieachtergrond;2015;235.0;600.0;15;39.0
309;Totaal mannen en vrouwen;18 jaar of ouder;A3 Overige stoornissen in de kindertijd;Niet-westerse migratieachtergrond;2016;215.0;595.0;13;38.0
310;Totaal mannen en vrouwen;18 jaar of ouder;A3 Overige stoornissen in de kindertijd;Niet-westerse migratieachtergrond;2017;190.0;580.0;11;35.0
311;Totaal mannen en vrouwen;18 jaar of ouder;A3 Overige stoornissen in de kindertijd;Niet-westerse migratieachtergrond;2018;95.0;445.0;5;26.0
312;Totaal mannen en vrouwen;18 jaar of ouder;A3 Overige stoornissen in de kindertijd;Niet-westerse migratieachtergrond;2019;110.0;545.0;6;30.0
313;Totaal mannen en vrouwen;18 jaar of ouder;A3 Overige stoornissen in de kindertijd;Niet-westerse migratieachtergrond;2020;110.0;600.0;5;32.0
314;Totaal mannen en vrouwen;18 jaar of ouder;A3 Overige stoornissen in de kindertijd;Niet-westerse migratieachtergrond;2021;95.0;600.0;5;31.0
315;Totaal mannen en vrouwen;18 jaar of ouder;A3 Overige stoornissen in de kindertijd;Marokko;2015;30.0;75.0;11;29.0
316;Totaal mannen en vrouwen;18 jaar of ouder;A3 Overige stoornissen in de kindertijd;Marokko;2016;30.0;75.0;10;29.0
317;Totaal mannen en vrouwen;18 jaar of ouder;A3 Overige stoornissen in de kindertijd;Marokko;2017;25.0;85.0;9;30.0
318;Totaal mannen en vrouwen;18 jaar of ouder;A3 Overige stoornissen in de kindertijd;Marokko;2018;10.0;70.0;4;25.0
319;Totaal mannen en vrouwen;18 jaar of ouder;A3 Overige stoornissen in de kindertijd;Marokko;2019;15.0;80.0;5;27.0
320;Totaal mannen en vrouwen;18 jaar of ouder;A3 Overige stoornissen in de kindertijd;Marokko;2020;20.0;90.0;7;30.0
321;Totaal mannen en vrouwen;18 jaar of ouder;A3 Overige stoornissen in de kindertijd;Marokko;2021;25.0;90.0;8;30.0
322;Totaal mannen en vrouwen;18 jaar of ouder;A3 Overige stoornissen in de kindertijd;Turkije;2015;40.0;90.0;13;29.0
323;Totaal mannen en vrouwen;18 jaar of ouder;A3 Overige stoornissen in de kindertijd;Turkije;2016;40.0;80.0;13;27.0
324;Totaal mannen en vrouwen;18 jaar of ouder;A3 Overige stoornissen in de kindertijd;Turkije;2017;35.0;85.0;10;27.0
325;Totaal mannen en vrouwen;18 jaar of ouder;A3 Overige stoornissen in de kindertijd;Turkije;2018;20.0;75.0;6;24.0
326;Totaal mannen en vrouwen;18 jaar of ouder;A3 Overige stoornissen in de kindertijd;Turkije;2019;15.0;70.0;5;20.0
327;Totaal mannen en vrouwen;18 jaar of ouder;A3 Overige stoornissen in de kindertijd;Turkije;2020;10.0;80.0;3;23.0
328;Totaal mannen en vrouwen;18 jaar of ouder;A3 Overige stoornissen in de kindertijd;Turkije;2021;15.0;95.0;4;27.0
329;Totaal mannen en vrouwen;18 jaar of ouder;A3 Overige stoornissen in de kindertijd;Suriname;2015;50.0;115.0;17;40.0
330;Totaal mannen en vrouwen;18 jaar of ouder;A3 Overige stoornissen in de kindertijd;Suriname;2016;45.0;120.0;15;42.0
331;Totaal mannen en vrouwen;18 jaar of ouder;A3 Overige stoornissen in de kindertijd;Suriname;2017;45.0;120.0;15;41.0
332;Totaal mannen en vrouwen;18 jaar of ouder;A3 Overige stoornissen in de kindertijd;Suriname;2018;20.0;85.0;6;28.0
333;Totaal mannen en vrouwen;18 jaar of ouder;A3 Overige stoornissen in de kindertijd;Suriname;2019;20.0;105.0;6;35.0
334;Totaal mannen en vrouwen;18 jaar of ouder;A3 Overige stoornissen in de kindertijd;Suriname;2020;20.0;125.0;6;42.0
335;Totaal mannen en vrouwen;18 jaar of ouder;A3 Overige stoornissen in de kindertijd;Suriname;2021;20.0;120.0;6;39.0
336;Totaal mannen en vrouwen;18 jaar of ouder;A3 Overige stoornissen in de kindertijd;(voormalige) Nederlandse Antillen, Aruba;2015;35.0;80.0;30;69.0
337;Totaal mannen en vrouwen;18 jaar of ouder;A3 Overige stoornissen in de kindertijd;(voormalige) Nederlandse Antillen, Aruba;2016;20.0;65.0;18;59.0
338;Totaal mannen en vrouwen;18 jaar of ouder;A3 Overige stoornissen in de kindertijd;(voormalige) Nederlandse Antillen, Aruba;2017;15.0;75.0;13;64.0
339;Totaal mannen en vrouwen;18 jaar of ouder;A3 Overige stoornissen in de kindertijd;(voormalige) Nederlandse Antillen, Aruba;2018;10.0;45.0;7;39.0
340;Totaal mannen en vrouwen;18 jaar of ouder;A3 Overige stoornissen in de kindertijd;(voormalige) Nederlandse Antillen, Aruba;2019;10.0;60.0;8;47.0
341;Totaal mannen en vrouwen;18 jaar of ouder;A3 Overige stoornissen in de kindertijd;(voormalige) Nederlandse Antillen, Aruba;2020;15.0;70.0;13;55.0
