ID;Geslacht;Herkomstgroepering;Perioden;Immigratie_1;EmigratieInclusiefCorrecties_2;MigratiesaldoInclusiefCorrecties_3
1779;Vrouwen;10;2045;4740;2450;2290
1780;Vrouwen;10;2046;4743;2452;2291
1781;Vrouwen;10;2047;4743;2454;2289
1782;Vrouwen;10;2048;4743;2456;2287
1783;Vrouwen;10;2049;4744;2457;2287
1784;Vrouwen;10;2050;4744;2459;2285
1785;Vrouwen;10;2051;4744;2460;2284
1786;Vrouwen;10;2052;4744;2461;2283
1787;Vrouwen;10;2053;4744;2462;2282
1788;Vrouwen;10;2054;4745;2463;2282
1789;Vrouwen;10;2055;4745;2465;2280
1790;Vrouwen;10;2056;4745;2466;2279
1791;Vrouwen;10;2057;4745;2467;2278
1792;Vrouwen;10;2058;4745;2468;2277
1793;Vrouwen;10;2059;4745;2469;2276
1794;Vrouwen;9;2014;3982;3405;577
1795;Vrouwen;9;2015;3941;3427;514
1796;Vrouwen;9;2016;4030;3505;525
1797;Vrouwen;9;2017;4115;3582;533
1798;Vrouwen;9;2018;4143;3657;486
1799;Vrouwen;9;2019;4167;3718;449
1800;Vrouwen;9;2020;4171;3767;404
1801;Vrouwen;9;2021;4174;3805;369
1802;Vrouwen;9;2022;4177;3833;344
1803;Vrouwen;9;2023;4186;3855;331
1804;Vrouwen;9;2024;4196;3873;323
1805;Vrouwen;9;2025;4202;3888;314
1806;Vrouwen;9;2026;4208;3901;307
1807;Vrouwen;9;2027;4215;3913;302
1808;Vrouwen;9;2028;4221;3923;298
1809;Vrouwen;9;2029;4221;3932;289
1810;Vrouwen;9;2030;4222;3939;283
1811;Vrouwen;9;2031;4223;3944;279
1812;Vrouwen;9;2032;4224;3948;276
1813;Vrouwen;9;2033;4224;3952;272
1814;Vrouwen;9;2034;4225;3954;271
1815;Vrouwen;9;2035;4227;3957;270
1816;Vrouwen;9;2036;4230;3960;270
1817;Vrouwen;9;2037;4230;3962;268
1818;Vrouwen;9;2038;4231;3964;267
1819;Vrouwen;9;2039;4233;3966;266
1820;Vrouwen;9;2040;4235;3969;266
1821;Vrouwen;9;2041;4235;3972;263
1822;Vrouwen;9;2042;4235;3974;261
1823;Vrouwen;9;2043;4235;3976;260
1824;Vrouwen;9;2044;4235;3977;258
1825;Vrouwen;9;2045;4235;3978;257
1826;Vrouwen;9;2046;4235;3979;256
1827;Vrouwen;9;2047;4235;3980;255
1828;Vrouwen;9;2048;4235;3980;254
1829;Vrouwen;9;2049;4235;3981;254
1830;Vrouwen;9;2050;4235;3982;254
1831;Vrouwen;9;2051;4235;3982;253
1832;Vrouwen;9;2052;4235;3983;252
1833;Vrouwen;9;2053;4235;3983;252
1834;Vrouwen;9;2054;4235;3984;251
1835;Vrouwen;9;2055;4235;3984;251
1836;Vrouwen;9;2056;4235;3985;250
1837;Vrouwen;9;2057;4235;3985;250
1838;Vrouwen;9;2058;4235;3986;249
1839;Vrouwen;9;2059;4235;3986;249
1840;Vrouwen;Indonesië;2014;1042;757;285
1841;Vrouwen;Indonesië;2015;1026;720;306
1842;Vrouwen;Indonesië;2016;1031;693;338
1843;Vrouwen;Indonesië;2017;1039;675;364
1844;Vrouwen;Indonesië;2018;1047;659;388
1845;Vrouwen;Indonesië;2019;1047;647;400
1846;Vrouwen;Indonesië;2020;1043;636;407
1847;Vrouwen;Indonesië;2021;1038;625;413
1848;Vrouwen;Indonesië;2022;1027;612;415
1849;Vrouwen;Indonesië;2023;1024;599;425
1850;Vrouwen;Indonesië;2024;1021;586;435
1851;Vrouwen;Indonesië;2025;1021;585;436
1852;Vrouwen;Indonesië;2026;1015;584;431
1853;Vrouwen;Indonesië;2027;1014;584;430
1854;Vrouwen;Indonesië;2028;1012;583;429
1855;Vrouwen;Indonesië;2029;1009;582;427
1856;Vrouwen;Indonesië;2030;1009;581;428
1857;Vrouwen;Indonesië;2031;1008;580;428
1858;Vrouwen;Indonesië;2032;1009;580;430
1859;Vrouwen;Indonesië;2033;1009;579;430
1860;Vrouwen;Indonesië;2034;1009;580;429
1861;Vrouwen;Indonesië;2035;1009;580;429
1862;Vrouwen;Indonesië;2036;1009;580;429
1863;Vrouwen;Indonesië;2037;1009;580;428
1864;Vrouwen;Indonesië;2038;1009;580;429
1865;Vrouwen;Indonesië;2039;1009;580;429
1866;Vrouwen;Indonesië;2040;1009;580;429
1867;Vrouwen;Indonesië;2041;1009;580;429
1868;Vrouwen;Indonesië;2042;1009;580;429
1869;Vrouwen;Indonesië;2043;1009;580;429
1870;Vrouwen;Indonesië;2044;1009;580;430
1871;Vrouwen;Indonesië;2045;1009;579;430
1872;Vrouwen;Indonesië;2046;1009;579;430
1873;Vrouwen;Indonesië;2047;1009;579;430
1874;Vrouwen;Indonesië;2048;1009;579;430
1875;Vrouwen;Indonesië;2049;1009;579;430
1876;Vrouwen;Indonesië;2050;1009;579;430
1877;Vrouwen;Indonesië;2051;1009;579;430
1878;Vrouwen;Indonesië;2052;1009;579;430
1879;Vrouwen;Indonesië;2053;1009;579;430
1880;Vrouwen;Indonesië;2054;1009;579;430
1881;Vrouwen;Indonesië;2055;1009;579;430
1882;Vrouwen;Indonesië;2056;1009;579;430
1883;Vrouwen;Indonesië;2057;1009;579;430
1884;Vrouwen;Indonesië;2058;1009;579;430
1885;Vrouwen;Indonesië;2059;1009;579;430
1886;Vrouwen;1;2014;5217;2481;2736
1887;Vrouwen;1;2015;5344;2568;2776
1888;Vrouwen;1;2016;5359;2656;2702
1889;Vrouwen;1;2017;5371;2737;2634
1890;Vrouwen;1;2018;5166;2796;2370
1891;Vrouwen;1;2019;4874;2810;2064
1892;Vrouwen;1;2020;4499;2771;1728
1893;Vrouwen;1;2021;4504;2722;1782
1894;Vrouwen;1;2022;4528;2695;1833
1895;Vrouwen;1;2023;4532;2680;1852
1896;Vrouwen;1;2024;4533;2671;1862
1897;Vrouwen;1;2025;4533;2665;1868
1898;Vrouwen;1;2026;4533;2662;1871
1899;Vrouwen;1;2027;4531;2660;1871
1900;Vrouwen;1;2028;4527;2658;1869
1901;Vrouwen;1;2029;4526;2657;1869
1902;Vrouwen;1;2030;4526;2656;1870
1903;Vrouwen;1;2031;4525;2656;1870
1904;Vrouwen;1;2032;4525;2654;1871
1905;Vrouwen;1;2033;4524;2653;1871
1906;Vrouwen;1;2034;4524;2652;1872
1907;Vrouwen;1;2035;4524;2652;1872
1908;Vrouwen;1;2036;4524;2650;1874
1909;Vrouwen;1;2037;4524;2649;1875
1910;Vrouwen;1;2038;4524;2647;1877
1911;Vrouwen;1;2039;4524;2645;1879
1912;Vrouwen;1;2040;4524;2642;1882
1913;Vrouwen;1;2041;4524;2640;1884
1914;Vrouwen;1;2042;4524;2638;1886
1915;Vrouwen;1;2043;4524;2638;1886
1916;Vrouwen;1;2044;4524;2637;1887
1917;Vrouwen;1;2045;4524;2636;1888
1918;Vrouwen;1;2046;4524;2636;1888
1919;Vrouwen;1;2047;4524;2635;1889
1920;Vrouwen;1;2048;4524;2635;1889
1921;Vrouwen;1;2049;4525;2635;1890
1922;Vrouwen;1;2050;4525;2636;1889
1923;Vrouwen;1;2051;4525;2636;1888
1924;Vrouwen;1;2052;4525;2637;1888
1925;Vrouwen;1;2053;4525;2638;1887
1926;Vrouwen;1;2054;4526;2639;1887
1927;Vrouwen;1;2055;4526;2640;1886
1928;Vrouwen;1;2056;4526;2641;1885
1929;Vrouwen;1;2057;4526;2642;1884
1930;Vrouwen;1;2058;4526;2642;1884
1931;Vrouwen;1;2059;4526;2643;1883
1932;Vrouwen;Nederlandse Antillen en Aruba;2014;1665;1302;363
1933;Vrouwen;Nederlandse Antillen en Aruba;2015;1727;1304;424
1934;Vrouwen;Nederlandse Antillen en Aruba;2016;1793;1307;486
1935;Vrouwen;Nederlandse Antillen en Aruba;2017;1859;1311;548
1936;Vrouwen;Nederlandse Antillen en Aruba;2018;1922;1315;607
1937;Vrouwen;Nederlandse Antillen en Aruba;2019;1991;1320;671
1938;Vrouwen;Nederlandse Antillen en Aruba;2020;1991;1324;667
1939;Vrouwen;Nederlandse Antillen en Aruba;2021;1991;1324;666
1940;Vrouwen;Nederlandse Antillen en Aruba;2022;1991;1322;669
1941;Vrouwen;Nederlandse Antillen en Aruba;2023;1991;1320;670
1942;Vrouwen;Nederlandse Antillen en Aruba;2024;1991;1318;673
1943;Vrouwen;Nederlandse Antillen en Aruba;2025;1991;1318;673
1944;Vrouwen;Nederlandse Antillen en Aruba;2026;1991;1318;673
1945;Vrouwen;Nederlandse Antillen en Aruba;2027;1991;1317;674
1946;Vrouwen;Nederlandse Antillen en Aruba;2028;1991;1316;676
1947;Vrouwen;Nederlandse Antillen en Aruba;2029;1991;1311;680
1948;Vrouwen;Nederlandse Antillen en Aruba;2030;1991;1306;685
1949;Vrouwen;Nederlandse Antillen en Aruba;2031;1991;1301;690
1950;Vrouwen;Nederlandse Antillen en Aruba;2032;1991;1299;692
1951;Vrouwen;Nederlandse Antillen en Aruba;2033;1991;1301;690
1952;Vrouwen;Nederlandse Antillen en Aruba;2034;1991;1305;686
1953;Vrouwen;Nederlandse Antillen en Aruba;2035;1991;1310;681
1954;Vrouwen;Nederlandse Antillen en Aruba;2036;1991;1316;675
1955;Vrouwen;Nederlandse Antillen en Aruba;2037;1991;1320;671
1956;Vrouwen;Nederlandse Antillen en Aruba;2038;1991;1324;667
1957;Vrouwen;Nederlandse Antillen en Aruba;2039;1991;1327;664
1958;Vrouwen;Nederlandse Antillen en Aruba;2040;1991;1329;662
1959;Vrouwen;Nederlandse Antillen en Aruba;2041;1991;1331;660
1960;Vrouwen;Nederlandse Antillen en Aruba;2042;1991;1334;657
1961;Vrouwen;Nederlandse Antillen en Aruba;2043;1991;1336;654
1962;Vrouwen;Nederlandse Antillen en Aruba;2044;1991;1339;652
1963;Vrouwen;Nederlandse Antillen en Aruba;2045;1991;1342;649
1964;Vrouwen;Nederlandse Antillen en Aruba;2046;1991;1344;647
1965;Vrouwen;Nederlandse Antillen en Aruba;2047;1991;1346;645
1966;Vrouwen;Nederlandse Antillen en Aruba;2048;1991;1348;643
1967;Vrouwen;Nederlandse Antillen en Aruba;2049;1991;1349;642
1968;Vrouwen;Nederlandse Antillen en Aruba;2050;1991;1350;641
1969;Vrouwen;Nederlandse Antillen en Aruba;2051;1991;1351;640
1970;Vrouwen;Nederlandse Antillen en Aruba;2052;1991;1352;639
1971;Vrouwen;Nederlandse Antillen en Aruba;2053;1991;1353;638
1972;Vrouwen;Nederlandse Antillen en Aruba;2054;1991;1354;637
1973;Vrouwen;Nederlandse Antillen en Aruba;2055;1991;1355;636
1974;Vrouwen;Nederlandse Antillen en Aruba;2056;1991;1356;635
1975;Vrouwen;Nederlandse Antillen en Aruba;2057;1991;1357;634
1976;Vrouwen;Nederlandse Antillen en Aruba;2058;1991;1358;632
1977;Vrouwen;Nederlandse Antillen en Aruba;2059;1991;1360;631
1978;Vrouwen;3;2014;14503;6893;7610
1979;Vrouwen;3;2015;16444;7364;9080
1980;Vrouwen;3;2016;17170;7987;9183
1981;Vrouwen;3;2017;17854;8654;9200
1982;Vrouwen;3;2018;16320;9222;7098
1983;Vrouwen;3;2019;15021;9468;5553
1984;Vrouwen;3;2020;13652;9340;4312
1985;Vrouwen;3;2021;13510;9134;4376
1986;Vrouwen;3;2022;13429;9026;4403
1987;Vrouwen;3;2023;13517;8987;4530
1988;Vrouwen;3;2024;13573;9002;4571
1989;Vrouwen;3;2025;13612;9041;4571
1990;Vrouwen;3;2026;13632;9092;4540
1991;Vrouwen;3;2027;13641;9144;4497
1992;Vrouwen;3;2028;13654;9196;4458
1993;Vrouwen;3;2029;13666;9248;4418
1994;Vrouwen;3;2030;13681;9296;4385
1995;Vrouwen;3;2031;13699;9340;4359
1996;Vrouwen;3;2032;13706;9378;4328
1997;Vrouwen;3;2033;13720;9409;4311
1998;Vrouwen;3;2034;13731;9434;4297
1999;Vrouwen;3;2035;13743;9453;4290
2000;Vrouwen;3;2036;13749;9467;4282
2001;Vrouwen;3;2037;13754;9475;4279
2002;Vrouwen;3;2038;13761;9481;4280
2003;Vrouwen;3;2039;13766;9484;4282
2004;Vrouwen;3;2040;13768;9485;4283
2005;Vrouwen;3;2041;13771;9486;4285
2006;Vrouwen;3;2042;13776;9488;4288
2007;Vrouwen;3;2043;13776;9490;4286
2008;Vrouwen;3;2044;13776;9492;4284
2009;Vrouwen;3;2045;13779;9492;4287
2010;Vrouwen;3;2046;13779;9492;4287
2011;Vrouwen;3;2047;13781;9492;4289
2012;Vrouwen;3;2048;13781;9493;4288
2013;Vrouwen;3;2049;13783;9495;4288
2014;Vrouwen;3;2050;13783;9498;4285
2015;Vrouwen;3;2051;13783;9503;4280
2016;Vrouwen;3;2052;13785;9508;4277
2017;Vrouwen;3;2053;13785;9512;4272
2018;Vrouwen;3;2054;13786;9517;4269
2019;Vrouwen;3;2055;13788;9522;4266
2020;Vrouwen;3;2056;13789;9527;4262
2021;Vrouwen;3;2057;13792;9532;4260
2022;Vrouwen;3;2058;13793;9537;4256
2023;Vrouwen;3;2059;13794;9541;4253
2024;Vrouwen;6;2014;3770;2418;1352
2025;Vrouwen;6;2015;3819;2469;1350
2026;Vrouwen;6;2016;3906;2518;1388
2027;Vrouwen;6;2017;3991;2565;1426
2028;Vrouwen;6;2018;4057;2606;1451
2029;Vrouwen;6;2019;4122;2638;1484
2030;Vrouwen;6;2020;4166;2659;1507
2031;Vrouwen;6;2021;4171;2663;1508
2032;Vrouwen;6;2022;4182;2703;1479
2033;Vrouwen;6;2023;4206;2738;1468
2034;Vrouwen;6;2024;4230;2771;1459
2035;Vrouwen;6;2025;4246;2804;1442
2036;Vrouwen;6;2026;4253;2834;1419
2037;Vrouwen;6;2027;4254;2859;1395
2038;Vrouwen;6;2028;4254;2881;1373
2039;Vrouwen;6;2029;4256;2900;1356
2040;Vrouwen;6;2030;4263;2918;1345
2041;Vrouwen;6;2031;4271;2935;1336
2042;Vrouwen;6;2032;4279;2952;1327
2043;Vrouwen;6;2033;4286;2968;1318
2044;Vrouwen;6;2034;4293;2983;1310
2045;Vrouwen;6;2035;4297;2998;1299
2046;Vrouwen;6;2036;4305;3012;1293
2047;Vrouwen;6;2037;4315;3025;1290
2048;Vrouwen;6;2038;4321;3038;1283
2049;Vrouwen;6;2039;4328;3049;1279
2050;Vrouwen;6;2040;4337;3060;1277
2051;Vrouwen;6;2041;4343;3071;1272
2052;Vrouwen;6;2042;4345;3080;1264
2053;Vrouwen;6;2043;4349;3089;1260
2054;Vrouwen;6;2044;4349;3097;1252
2055;Vrouwen;6;2045;4352;3104;1248
2056;Vrouwen;6;2046;4356;3111;1245
2057;Vrouwen;6;2047;4358;3117;1241
2058;Vrouwen;6;2048;4362;3123;1239
2059;Vrouwen;6;2049;4366;3130;1236
2060;Vrouwen;6;2050;4367;3136;1231
2061;Vrouwen;6;2051;4363;3141;1222
2062;Vrouwen;6;2052;4364;3145;1219
2063;Vrouwen;6;2053;4367;3150;1217
2064;Vrouwen;6;2054;4367;3154;1213
2065;Vrouwen;6;2055;4370;3159;1211
2066;Vrouwen;6;2056;4375;3164;1211
2067;Vrouwen;6;2057;4377;3169;1208
2068;Vrouwen;6;2058;4379;3174;1205
2069;Vrouwen;6;2059;4380;3179;1201
2070;Vrouwen;Marokko;2014;964;496;468
2071;Vrouwen;Marokko;2015;1038;474;564
2072;Vrouwen;Marokko;2016;1067;456;611
2073;Vrouwen;Marokko;2017;1081;439;642
2074;Vrouwen;Marokko;2018;1088;425;663
2075;Vrouwen;Marokko;2019;1084;411;673
2076;Vrouwen;Marokko;2020;1073;398;675
2077;Vrouwen;Marokko;2021;1064;385;679
2078;Vrouwen;Marokko;2022;1058;372;686
2079;Vrouwen;Marokko;2023;1043;361;682
2080;Vrouwen;Marokko;2024;1040;350;690
2081;Vrouwen;Marokko;2025;1038;340;698
2082;Vrouwen;Marokko;2026;1033;332;701
2083;Vrouwen;Marokko;2027;1030;324;706
2084;Vrouwen;Marokko;2028;1030;318;712
2085;Vrouwen;Marokko;2029;1027;311;716
2086;Vrouwen;Marokko;2030;1020;309;711
2087;Vrouwen;Marokko;2031;1016;307;709
2088;Vrouwen;Marokko;2032;1013;306;708
2089;Vrouwen;Marokko;2033;1009;304;705
2090;Vrouwen;Marokko;2034;1005;303;702
2091;Vrouwen;Marokko;2035;1001;302;699
2092;Vrouwen;Marokko;2036;1000;302;698
2093;Vrouwen;Marokko;2037;1000;302;698
2094;Vrouwen;Marokko;2038;999;303;696
2095;Vrouwen;Marokko;2039;999;303;696
2096;Vrouwen;Marokko;2040;999;304;695
2097;Vrouwen;Marokko;2041;999;304;695
2098;Vrouwen;Marokko;2042;999;305;694
2099;Vrouwen;Marokko;2043;999;306;693
2100;Vrouwen;Marokko;2044;1000;307;693
2101;Vrouwen;Marokko;2045;1000;308;692
2102;Vrouwen;Marokko;2046;1000;309;691
2103;Vrouwen;Marokko;2047;1001;310;690
2104;Vrouwen;Marokko;2048;1001;312;689
2105;Vrouwen;Marokko;2049;1002;313;689
2106;Vrouwen;Marokko;2050;1003;315;688
2107;Vrouwen;Marokko;2051;1004;316;688
2108;Vrouwen;Marokko;2052;1004;318;686
2109;Vrouwen;Marokko;2053;1005;319;686
2110;Vrouwen;Marokko;2054;1007;320;687
2111;Vrouwen;Marokko;2055;1008;321;687
2112;Vrouwen;Marokko;2056;1008;322;686
2113;Vrouwen;Marokko;2057;1008;323;685
2114;Vrouwen;Marokko;2058;1008;324;684
2115;Vrouwen;Marokko;2059;1008;324;684
2116;Vrouwen;Suriname;2014;790;870;-80
2117;Vrouwen;Suriname;2015;910;789;121
2118;Vrouwen;Suriname;2016;998;720;278
2119;Vrouwen;Suriname;2017;1078;665;413
2120;Vrouwen;Suriname;2018;1112;619;493
2121;Vrouwen;Suriname;2019;1133;578;555
2122;Vrouwen;Suriname;2020;1110;540;570
2123;Vrouwen;Suriname;2021;1084;502;582
2124;Vrouwen;Suriname;2022;1054;464;590
2125;Vrouwen;Suriname;2023;1018;426;592
2126;Vrouwen;Suriname;2024;988;390;598
2127;Vrouwen;Suriname;2025;955;381;574
2128;Vrouwen;Suriname;2026;924;372;552
2129;Vrouwen;Suriname;2027;888;363;525
2130;Vrouwen;Suriname;2028;867;354;513
2131;Vrouwen;Suriname;2029;842;346;496
2132;Vrouwen;Suriname;2030;827;339;488
2133;Vrouwen;Suriname;2031;817;333;484
2134;Vrouwen;Suriname;2032;816;329;487
2135;Vrouwen;Suriname;2033;813;326;486
2136;Vrouwen;Suriname;2034;809;325;484
2137;Vrouwen;Suriname;2035;808;323;485
2138;Vrouwen;Suriname;2036;806;322;484
2139;Vrouwen;Suriname;2037;804;322;482
2140;Vrouwen;Suriname;2038;803;322;481
2141;Vrouwen;Suriname;2039;803;321;482
2142;Vrouwen;Suriname;2040;802;321;481
2143;Vrouwen;Suriname;2041;802;321;481
2144;Vrouwen;Suriname;2042;802;322;480
2145;Vrouwen;Suriname;2043;802;322;480
2146;Vrouwen;Suriname;2044;802;323;479
2147;Vrouwen;Suriname;2045;802;324;478
2148;Vrouwen;Suriname;2046;803;325;478
2149;Vrouwen;Suriname;2047;803;326;477
2150;Vrouwen;Suriname;2048;803;327;476
2151;Vrouwen;Suriname;2049;803;328;475
2152;Vrouwen;Suriname;2050;804;329;475
2153;Vrouwen;Suriname;2051;805;330;475
2154;Vrouwen;Suriname;2052;806;331;475
2155;Vrouwen;Suriname;2053;806;332;474
2156;Vrouwen;Suriname;2054;808;332;476
2157;Vrouwen;Suriname;2055;808;333;475
2158;Vrouwen;Suriname;2056;809;334;475
2159;Vrouwen;Suriname;2057;809;335;474
2160;Vrouwen;Suriname;2058;809;335;474
2161;Vrouwen;Suriname;2059;809;335;474
2162;Vrouwen;Turkije;2014;1564;2151;-587
2163;Vrouwen;Turkije;2015;1509;1962;-453
2164;Vrouwen;Turkije;2016;1501;1807;-306
2165;Vrouwen;Turkije;2017;1536;1677;-141
2166;Vrouwen;Turkije;2018;1589;1567;22
2167;Vrouwen;Turkije;2019;1610;1472;138
2168;Vrouwen;Turkije;2020;1603;1385;218
2169;Vrouwen;Turkije;2021;1602;1304;298
2170;Vrouwen;Turkije;2022;1576;1229;347
2171;Vrouwen;Turkije;2023;1555;1159;396
2172;Vrouwen;Turkije;2024;1531;1093;438
2173;Vrouwen;Turkije;2025;1512;1031;481
2174;Vrouwen;Turkije;2026;1489;972;517
2175;Vrouwen;Turkije;2027;1467;914;553
2176;Vrouwen;Turkije;2028;1451;857;594
2177;Vrouwen;Turkije;2029;1431;803;628
2178;Vrouwen;Turkije;2030;1413;794;619
2179;Vrouwen;Turkije;2031;1397;785;612
2180;Vrouwen;Turkije;2032;1386;777;609
2181;Vrouwen;Turkije;2033;1376;770;606
2182;Vrouwen;Turkije;2034;1371;764;606
2183;Vrouwen;Turkije;2035;1367;760;607
2184;Vrouwen;Turkije;2036;1362;758;604
2185;Vrouwen;Turkije;2037;1362;755;607
2186;Vrouwen;Turkije;2038;1362;754;608
2187;Vrouwen;Turkije;2039;1362;753;609
2188;Vrouwen;Turkije;2040;1362;753;609
2189;Vrouwen;Turkije;2041;1362;753;609
2190;Vrouwen;Turkije;2042;1362;754;608
2191;Vrouwen;Turkije;2043;1362;755;607
2192;Vrouwen;Turkije;2044;1362;757;605
2193;Vrouwen;Turkije;2045;1362;758;604
2194;Vrouwen;Turkije;2046;1362;761;601
2195;Vrouwen;Turkije;2047;1362;763;599
2196;Vrouwen;Turkije;2048;1364;765;599
2197;Vrouwen;Turkije;2049;1364;767;597
2198;Vrouwen;Turkije;2050;1366;770;596
2199;Vrouwen;Turkije;2051;1367;772;595
2200;Vrouwen;Turkije;2052;1367;774;593
2201;Vrouwen;Turkije;2053;1367;776;591
2202;Vrouwen;Turkije;2054;1367;777;590
2203;Vrouwen;Turkije;2055;1367;779;588
2204;Vrouwen;Turkije;2056;1369;780;589
2205;Vrouwen;Turkije;2057;1369;781;588
2206;Vrouwen;Turkije;2058;1370;782;588
2207;Vrouwen;Turkije;2059;1370;782;588
