ID;SamenstellingHuishouden;OverigeKenmerken;Perioden;ParticuliereHuishoudens_1;PersonenPerHuishouden_2;PersonenMetInkomenPerHuishouden_3;PrimairInkomen_4;BrutoInkomen_5;BesteedbaarInkomen_6;GestandaardiseerdBesteedbaarInkomen_7
368;1;129;2008;148.0;2.2;1.6;34.9;44.0;26.6;18.8
369;1;129;2009;151.0;2.2;1.6;35.1;44.8;27.1;19.3
370;1;129;2010;153.0;2.1;1.6;35.2;45.3;27.1;19.2
371;1;129;2011;149.0;2.2;1.6;36.0;46.3;27.6;19.5
372;1;129;2012;153.0;2.2;1.6;36.0;46.8;27.5;19.5
373;1;129;2013;155.0;2.1;1.6;35.0;46.7;27.6;19.6
374;1;129;2014;160.0;2.1;1.6;34.7;47.0;28.1;20.0
375;1;130;2000;43.0;2.0;1.4;20.9;27.4;17.0;12.6
376;1;130;2001;49.0;2.0;1.4;21.2;27.5;17.8;13.2
377;1;130;2002;53.0;2.0;1.4;21.8;28.9;18.7;13.8
378;1;130;2003;55.0;2.0;1.4;22.2;30.1;19.2;14.0
379;1;130;2004;54.0;2.0;1.4;22.3;30.9;19.6;14.5
380;1;130;2005;55.0;2.0;1.5;23.4;31.9;19.7;14.5
381;1;130;2006;56.0;2.0;1.4;25.3;33.0;20.5;15.0
382;1;130;2007;55.0;2.0;1.5;27.8;35.4;22.3;16.3
383;1;130;2008;60.0;2.0;1.5;29.9;37.6;23.1;16.8
384;1;130;2009;63.0;2.0;1.5;29.8;38.0;23.4;17.1
385;1;130;2010;64.0;2.0;1.5;30.0;38.6;23.4;17.2
386;1;130;2011;66.0;2.0;1.4;29.2;38.1;23.0;17.0
387;1;130;2012;66.0;2.0;1.5;28.6;38.0;23.0;16.7
388;1;130;2013;65.0;2.0;1.5;28.3;38.4;23.3;17.0
389;1;130;2014;62.0;2.1;1.5;28.5;39.9;24.6;17.8
390;1;131;2000;99.0;3.2;1.9;22.3;33.2;21.3;12.5
391;1;131;2001;103.0;3.2;1.9;23.8;35.0;23.1;13.7
392;1;131;2002;108.0;3.2;1.9;24.4;35.9;23.6;14.2
393;1;131;2003;113.0;3.1;1.9;22.8;34.9;22.9;13.8
394;1;131;2004;117.0;3.1;1.8;22.7;35.1;23.2;13.9
395;1;131;2005;117.0;3.1;1.9;23.4;35.8;23.6;14.1
396;1;131;2006;121.0;3.1;1.9;25.7;37.3;24.8;14.9
397;1;131;2007;124.0;3.0;1.9;27.5;38.9;26.0;15.8
398;1;131;2008;128.0;3.0;1.9;28.8;40.3;26.4;16.1
399;1;131;2009;134.0;2.9;1.9;27.9;40.1;26.3;16.1
400;1;131;2010;141.0;2.8;1.9;28.2;40.3;26.1;16.4
401;1;131;2011;148.0;2.7;1.8;27.7;40.0;25.7;16.2
402;1;131;2012;147.0;2.8;1.9;29.0;41.5;26.3;16.6
403;1;131;2013;146.0;2.8;1.9;29.5;42.4;26.7;16.8
404;1;131;2014;145.0;2.8;1.9;30.5;44.0;27.8;17.4
405;1;132;2000;78.0;3.2;1.9;19.7;29.6;19.6;11.9
406;1;132;2001;84.0;3.2;1.9;20.8;31.2;21.2;12.8
407;1;132;2002;87.0;3.2;1.8;22.1;32.8;22.4;13.5
408;1;132;2003;92.0;3.2;1.8;21.5;32.8;22.2;13.4
409;1;132;2004;94.0;3.2;1.8;22.4;34.2;22.7;13.7
410;1;132;2005;97.0;3.1;1.8;22.3;34.7;23.4;14.2
411;1;132;2006;100.0;3.1;1.8;23.8;35.7;24.2;14.7
412;1;132;2007;101.0;3.1;1.9;26.6;38.2;25.7;15.7
413;1;132;2008;105.0;3.1;1.9;27.7;39.7;26.2;15.9
414;1;132;2009;111.0;3.0;1.8;27.4;40.2;26.5;16.4
415;1;132;2010;120.0;2.9;1.7;26.4;39.1;25.5;16.2
416;1;132;2011;123.0;2.9;1.8;26.4;39.5;25.4;15.9
417;1;132;2012;124.0;3.0;1.8;27.0;40.5;25.9;16.3
418;1;132;2013;124.0;3.0;1.8;27.1;41.6;26.4;16.4
419;1;132;2014;125.0;3.0;1.8;27.5;42.5;27.4;17.0
420;1;133;2000;150.0;2.4;1.5;21.2;28.1;17.7;12.4
421;1;133;2001;157.0;2.4;1.5;22.8;29.8;19.4;13.6
422;1;133;2002;174.0;2.4;1.5;23.0;30.4;19.9;13.9
423;1;133;2003;177.0;2.4;1.5;22.4;30.5;19.6;13.7
424;1;133;2004;179.0;2.4;1.5;22.4;31.0;19.9;13.9
425;1;133;2005;182.0;2.4;1.5;23.7;32.3;20.5;14.2
426;1;133;2006;183.0;2.4;1.5;25.2;33.8;21.7;15.1
427;1;133;2007;188.0;2.4;1.6;27.4;35.5;22.9;15.9
428;1;133;2008;202.0;2.3;1.6;28.5;37.1;23.4;16.3
429;1;133;2009;217.0;2.3;1.6;29.1;38.0;23.9;16.7
430;1;133;2010;220.0;2.3;1.6;28.7;38.2;23.8;16.7
431;1;133;2011;236.0;2.3;1.5;29.3;39.0;24.0;16.9
432;1;133;2012;244.0;2.3;1.5;29.6;39.3;23.9;16.9
433;1;133;2013;252.0;2.3;1.6;29.3;39.6;24.1;16.9
434;1;133;2014;264.0;2.3;1.6;30.6;41.3;25.3;17.8
435;1;142;2000;5664.0;2.3;1.7;34.3;43.5;25.9;17.9
436;1;142;2001;5698.0;2.3;1.7;36.5;46.1;28.1;19.5
437;1;142;2002;5720.0;2.3;1.7;37.7;47.9;29.1;20.2
438;1;142;2003;5730.0;2.3;1.7;38.1;48.9;29.1;20.3
439;1;142;2004;5760.0;2.3;1.7;39.4;50.6;29.9;20.8
440;1;142;2005;5818.0;2.3;1.7;40.0;51.5;30.3;21.2
441;1;142;2006;5843.0;2.2;1.7;41.5;53.3;31.4;22.0
442;1;142;2007;5883.0;2.2;1.7;44.2;56.1;33.6;23.5
443;1;142;2008;5917.0;2.2;1.7;45.0;57.3;34.2;23.9
444;1;142;2009;5920.0;2.2;1.7;44.6;57.6;34.3;24.1
445;1;142;2010;5919.0;2.2;1.7;44.8;58.3;34.4;24.1
446;1;142;2011;5952.0;2.2;1.7;45.3;59.1;34.6;24.2
447;1;142;2012;5979.0;2.2;1.7;45.6;59.7;34.6;24.3
448;1;142;2013;5986.0;2.2;1.7;45.7;60.4;34.9;24.5
449;1;142;2014;6025.0;2.2;1.7;47.0;62.1;36.3;25.5
450;1;143;2000;625.0;2.2;1.6;31.9;41.6;24.4;17.4
451;1;143;2001;637.0;2.1;1.6;34.8;45.0;27.3;19.5
452;1;143;2002;641.0;2.1;1.6;35.2;46.0;27.7;19.8
453;1;143;2003;642.0;2.1;1.6;35.2;46.7;27.8;20.0
454;1;143;2004;648.0;2.1;1.6;35.6;47.5;27.9;20.0
455;1;143;2005;656.0;2.1;1.6;36.3;48.4;28.4;20.5
456;1;143;2006;664.0;2.1;1.6;38.1;50.4;29.6;21.3
457;1;143;2007;670.0;2.1;1.6;39.5;51.7;30.9;22.2
458;1;143;2008;683.0;2.1;1.6;40.4;52.6;31.3;22.7
459;1;143;2009;706.0;2.1;1.6;40.6;53.2;31.6;22.9
460;1;143;2010;720.0;2.0;1.6;40.4;53.3;31.4;22.8
461;1;143;2011;742.0;2.0;1.6;40.0;53.0;31.0;22.6
462;1;143;2012;758.0;2.0;1.6;40.3;53.4;31.0;22.6
463;1;143;2013;759.0;2.0;1.6;40.8;54.4;31.4;22.8
464;1;143;2014;777.0;2.0;1.6;42.0;56.1;32.7;23.8
465;1;144;2000;268.0;2.1;1.6;29.8;39.9;23.6;17.1
466;1;144;2001;276.0;2.1;1.6;32.9;43.6;26.5;19.2
467;1;144;2002;276.0;2.1;1.6;32.5;43.8;26.5;19.1
468;1;144;2003;277.0;2.1;1.6;32.0;43.9;26.4;19.1
469;1;144;2004;275.0;2.1;1.6;32.9;45.4;26.8;19.4
470;1;144;2005;278.0;2.1;1.6;33.4;45.9;27.2;19.7
471;1;144;2006;283.0;2.0;1.6;35.1;47.8;28.2;20.5
472;1;144;2007;286.0;2.0;1.6;35.9;48.4;29.1;21.3
473;1;144;2008;302.0;2.0;1.6;36.1;48.4;29.2;21.5
474;1;144;2009;324.0;2.0;1.5;36.6;48.7;29.2;21.6
475;1;144;2010;339.0;1.9;1.5;35.9;48.0;28.4;21.1
476;1;144;2011;353.0;1.9;1.5;35.9;47.8;28.2;20.8
477;1;144;2012;366.0;1.9;1.5;36.4;48.3;28.3;20.9
478;1;144;2013;370.0;1.9;1.5;37.1;49.5;28.8;21.3
479;1;144;2014;382.0;1.9;1.5;38.8;51.5;30.1;22.4
480;1;145;2000;357.0;2.2;1.7;33.6;42.8;25.0;17.7
481;1;145;2001;361.0;2.2;1.7;36.2;46.1;27.8;19.7
482;1;145;2002;365.0;2.2;1.6;37.3;47.7;28.6;20.4
483;1;145;2003;365.0;2.2;1.6;37.6;48.8;28.9;20.6
484;1;145;2004;373.0;2.1;1.6;37.5;49.0;28.7;20.5
485;1;145;2005;378.0;2.1;1.6;38.5;50.2;29.4;21.0
486;1;145;2006;381.0;2.1;1.6;40.3;52.3;30.6;21.9
487;1;145;2007;384.0;2.1;1.6;42.2;54.1;32.1;22.9
488;1;145;2008;381.0;2.1;1.7;43.8;55.9;33.0;23.6
489;1;145;2009;382.0;2.1;1.7;44.1;57.0;33.7;24.0
490;1;145;2010;381.0;2.1;1.7;44.4;58.0;34.1;24.4
491;1;145;2011;388.0;2.1;1.7;43.8;57.7;33.5;24.1
492;1;145;2012;392.0;2.1;1.7;44.0;58.2;33.6;24.2
493;1;145;2013;390.0;2.1;1.6;44.3;58.9;33.8;24.3
494;1;145;2014;396.0;2.1;1.6;45.1;60.4;35.1;25.2
495;1;146;2000;502.0;2.6;1.7;22.3;30.6;19.3;12.8
496;1;146;2001;526.0;2.6;1.7;24.0;32.4;21.0;14.0
497;1;146;2002;558.0;2.6;1.7;24.4;33.2;21.6;14.4
498;1;146;2003;576.0;2.6;1.6;23.8;33.2;21.3;14.2
499;1;146;2004;582.0;2.6;1.6;24.0;34.0;21.7;14.5
500;1;146;2005;589.0;2.6;1.7;24.7;34.8;22.2;14.7
501;1;146;2006;602.0;2.6;1.7;27.1;36.8;23.5;15.6
502;1;146;2007;614.0;2.6;1.7;28.9;38.4;24.7;16.4
503;1;146;2008;643.0;2.5;1.7;30.0;39.8;25.2;16.8
504;1;146;2009;677.0;2.5;1.7;30.0;40.3;25.5;17.1
505;1;146;2010;698.0;2.5;1.7;29.7;40.4;25.3;17.1
506;1;146;2011;723.0;2.4;1.7;29.8;40.7;25.2;17.1
507;1;146;2012;733.0;2.4;1.7;30.3;41.4;25.4;17.3
508;1;146;2013;742.0;2.5;1.7;30.1;41.9;25.7;17.4
509;1;146;2014;755.0;2.5;1.7;30.8;43.1;26.7;18.1
510;1;147;2000;449.0;2.7;1.7;22.4;31.0;19.6;12.9
511;1;147;2001;469.0;2.7;1.7;24.0;32.8;21.3;14.0
512;1;147;2002;493.0;2.7;1.7;24.3;33.7;21.9;14.4
513;1;147;2003;502.0;2.7;1.7;23.6;33.6;21.6;14.2
514;1;147;2004;498.0;2.7;1.7;24.0;34.6;22.2;14.6
515;1;147;2005;500.0;2.7;1.7;24.7;35.4;22.7;14.8
516;1;147;2006;506.0;2.7;1.7;27.0;37.5;24.0;15.7
517;1;147;2007;510.0;2.7;1.7;28.4;38.7;25.1;16.4
518;1;147;2008;531.0;2.6;1.7;29.5;40.1;25.6;16.8
519;1;147;2009;553.0;2.6;1.7;29.5;40.6;25.9;17.2
520;1;147;2010;562.0;2.6;1.7;29.1;40.7;25.7;17.2
521;1;147;2011;577.0;2.6;1.7;29.4;41.3;25.8;17.1
522;1;147;2012;578.0;2.5;1.7;29.5;41.7;25.8;17.3
523;1;147;2013;582.0;2.6;1.7;29.4;42.2;26.0;17.4
524;1;147;2014;591.0;2.5;1.7;29.9;43.4;27.0;18.1
525;1;148;2000;52.0;1.8;1.4;21.9;26.7;16.0;12.3
526;1;148;2001;57.0;1.8;1.4;24.0;29.0;18.3;13.8
527;1;148;2002;65.0;1.8;1.4;25.1;30.0;18.8;14.1
528;1;148;2003;75.0;1.9;1.4;25.3;30.9;19.2;14.2
529;1;148;2004;83.0;1.9;1.4;24.0;30.0;18.7;14.0
530;1;148;2005;89.0;2.0;1.4;24.9;31.2;19.3;14.1
531;1;148;2006;96.0;2.0;1.5;27.5;33.5;20.8;15.1
532;1;148;2007;103.0;2.0;1.5;31.2;36.7;22.7;16.5
533;1;148;2008;112.0;2.0;1.5;32.4;38.2;23.1;16.8
534;1;148;2009;124.0;2.0;1.5;32.4;38.7;23.7;17.1
535;1;148;2010;136.0;2.0;1.4;32.5;38.8;23.3;17.1
536;1;148;2011;146.0;2.0;1.4;31.7;38.5;23.1;17.1
537;1;148;2012;155.0;2.0;1.4;33.1;40.3;23.8;17.3
538;1;148;2013;160.0;2.1;1.4;32.7;40.7;24.3;17.5
539;1;148;2014;165.0;2.1;1.5;33.7;41.9;25.4;18.1
540;1;161;2000;2249.0;1.0;1.0;14.8;23.2;14.6;14.6
541;1;161;2001;2288.0;1.0;1.0;16.1;25.0;16.0;16.0
542;1;161;2002;2325.0;1.0;1.0;16.7;25.9;16.6;16.6
543;1;161;2003;2342.0;1.0;1.0;16.5;26.3;16.6;16.6
544;1;161;2004;2368.0;1.0;1.0;16.7;26.9;16.9;16.9
545;1;161;2005;2436.0;1.0;1.0;17.2;27.6;17.2;17.2
546;1;161;2006;2473.0;1.0;1.0;18.2;28.8;17.9;17.9
547;1;161;2007;2511.0;1.0;1.0;19.0;29.6;18.6;18.6
548;1;161;2008;2561.0;1.0;1.0;19.6;30.4;19.0;19.0
549;1;161;2009;2599.0;1.0;1.0;19.0;30.3;19.1;19.1
550;1;161;2010;2617.0;1.0;1.0;19.0;30.6;19.1;19.1
551;1;161;2011;2679.0;1.0;1.0;18.8;30.6;18.9;18.9
552;1;161;2012;2717.0;1.0;1.0;19.1;30.9;19.0;19.0
553;1;161;2013;2716.0;1.0;1.0;19.0;31.2;19.2;19.2
554;1;161;2014;2774.0;1.0;1.0;19.5;32.0;19.9;19.9
555;1;162;2000;2251.0;2.0;1.8;32.3;45.0;27.2;19.9
556;1;162;2001;2268.0;2.0;1.8;34.0;47.5;29.5;21.6
557;1;162;2002;2285.0;2.0;1.8;35.0;49.4;30.7;22.4
558;1;162;2003;2294.0;2.0;1.8;35.1;50.3;30.8;22.5
559;1;162;2004;2307.0;2.0;1.8;36.1;52.0;31.4;22.9
560;1;162;2005;2321.0;2.0;1.8;36.5;52.9;32.0;23.4
561;1;162;2006;2339.0;2.0;1.8;37.7;54.8;33.1;24.2
562;1;162;2007;2364.0;2.0;1.8;40.2;57.8;35.4;25.8
563;1;162;2008;2390.0;2.0;1.8;40.7;58.7;35.9;26.2
564;1;162;2009;2412.0;2.0;1.8;40.8;59.6;36.4;26.6
565;1;162;2010;2432.0;2.0;1.8;39.9;59.4;35.9;26.3
566;1;162;2011;2447.0;2.0;1.8;40.0;60.1;36.2;26.4
567;1;162;2012;2466.0;2.0;1.8;40.2;60.6;36.3;26.5
568;1;162;2013;2491.0;2.0;1.8;40.4;61.5;36.5;26.7
569;1;162;2014;2503.0;2.0;1.8;41.7;63.5;38.1;27.8
570;1;163;2000;898.0;3.0;2.2;47.7;54.9;31.8;18.8
571;1;163;2001;899.0;3.0;2.2;51.0;58.3;34.9;20.6
572;1;163;2002;899.0;3.0;2.2;52.8;60.5;35.8;21.2
573;1;163;2003;900.0;3.0;2.2;53.9;62.2;36.1;21.4
574;1;163;2004;901.0;3.0;2.2;55.3;64.1;36.9;21.9
575;1;163;2005;898.0;3.0;2.2;56.6;65.4;37.3;22.1
576;1;163;2006;896.0;3.0;2.2;58.9;67.5;38.7;22.9
577;1;163;2007;896.0;3.0;2.2;62.7;71.0;41.5;24.6
578;1;163;2008;899.0;3.0;2.2;64.3;73.0;42.3;25.1
579;1;163;2009;904.0;3.0;2.2;64.1;73.2;42.4;25.1
580;1;163;2010;900.0;3.0;2.2;64.7;74.6;42.7;25.3
581;1;163;2011;906.0;3.0;2.2;66.0;75.8;42.9;25.4
582;1;163;2012;912.0;3.0;2.2;67.0;77.0;43.0;25.5
583;1;163;2013;917.0;3.0;2.3;67.0;77.7;43.4;25.7
584;1;163;2014;920.0;3.0;2.3;68.7;79.7;45.1;26.7
585;1;164;2000;946.0;4.0;2.3;55.1;60.0;34.5;18.0
586;1;164;2001;957.0;4.0;2.3;58.5;63.5;37.2;19.5
587;1;164;2002;962.0;4.0;2.4;60.9;66.1;38.2;20.0
588;1;164;2003;966.0;4.0;2.3;61.4;67.0;37.7;19.7
589;1;164;2004;970.0;4.0;2.3;64.2;70.0;39.2;20.5
590;1;164;2005;970.0;4.0;2.3;65.8;71.6;39.9;20.9
591;1;164;2006;969.0;4.0;2.4;69.6;75.3;42.3;22.2
592;1;164;2007;969.0;4.0;2.4;74.2;79.5;45.7;24.0
593;1;164;2008;969.0;4.0;2.4;76.8;82.4;46.8;24.5
594;1;164;2009;969.0;4.0;2.4;77.4;83.3;47.2;24.8
595;1;164;2010;971.0;4.0;2.4;78.8;85.2;47.6;25.0
596;1;164;2011;970.0;4.0;2.4;81.0;87.5;48.4;25.4
597;1;164;2012;966.0;4.0;2.4;82.4;89.1;48.7;25.5
598;1;164;2013;962.0;4.0;2.4;83.2;90.7;49.4;25.9
599;1;164;2014;959.0;4.0;2.4;86.4;94.0;52.0;27.2
600;1;165;2000;446.0;5.4;2.7;55.0;62.3;36.9;16.9
601;1;165;2001;450.0;5.4;2.7;59.5;67.1;40.4;18.5
602;1;165;2002;449.0;5.4;2.7;60.6;68.7;40.8;18.7
603;1;165;2003;447.0;5.4;2.7;61.9;70.4;40.9;18.8
604;1;165;2004;443.0;5.4;2.7;65.6;74.2;43.1;19.8
605;1;165;2005;438.0;5.4;2.7;68.4;77.1;44.6;20.5
606;1;165;2006;431.0;5.4;2.7;71.3;79.5;46.5;21.4
607;1;165;2007;426.0;5.4;2.8;78.1;86.2;51.5;23.6
608;1;165;2008;423.0;5.4;2.8;79.2;87.8;51.8;23.8
609;1;165;2009;419.0;5.4;2.8;78.1;86.9;51.1;23.5
610;1;165;2010;418.0;5.4;2.8;79.8;89.3;52.1;23.9
611;1;165;2011;414.0;5.4;2.8;81.9;91.6;53.1;24.4
612;1;165;2012;409.0;5.4;2.7;83.1;92.6;53.0;24.4
613;1;165;2013;402.0;5.4;2.8;83.0;93.5;52.9;24.4
614;1;165;2014;400.0;5.4;2.8;87.1;98.0;56.2;25.9
615;1;171;2000;3102.0;1.5;1.0;18.5;27.3;16.8;14.7
616;1;171;2001;3132.0;1.5;1.0;20.1;29.3;18.4;16.1
617;1;171;2002;3155.0;1.5;1.0;20.4;30.1;18.9;16.7
618;1;171;2003;3176.0;1.5;1.0;20.2;30.4;18.8;16.6
619;1;171;2004;3188.0;1.4;1.0;20.8;31.4;19.2;16.9
620;1;171;2005;3234.0;1.4;1.0;21.0;31.8;19.6;17.3
621;1;171;2006;3240.0;1.4;1.0;21.8;32.9;20.2;18.0
622;1;171;2007;3240.0;1.4;1.0;22.7;33.8;21.1;18.8
623;1;171;2008;3255.0;1.4;1.0;22.8;34.1;21.2;19.1
624;1;171;2009;3287.0;1.3;1.0;22.2;34.0;21.2;19.1
625;1;171;2010;3265.0;1.3;1.0;22.1;34.1;21.0;19.1
626;1;171;2011;3314.0;1.3;1.0;21.9;34.0;20.8;19.0
627;1;171;2012;3338.0;1.3;1.0;22.2;34.3;20.8;19.1
628;1;171;2013;3331.0;1.3;1.0;22.1;34.6;20.9;19.2
629;1;171;2014;3383.0;1.3;1.0;22.7;35.4;21.7;19.9
630;1;172;2000;2873.0;2.7;2.0;41.1;50.7;29.7;19.4
631;1;172;2001;2912.0;2.7;2.0;43.6;53.7;32.5;21.3
632;1;172;2002;2947.0;2.7;2.0;45.0;55.7;33.5;21.9
633;1;172;2003;2967.0;2.7;2.0;45.6;57.1;33.8;22.1
634;1;172;2004;3009.0;2.7;2.0;47.1;59.1;34.6;22.6
635;1;172;2005;3035.0;2.7;2.0;48.2;60.6;35.1;22.9
636;1;172;2006;3066.0;2.7;2.0;50.3;62.9;36.6;23.9
637;1;172;2007;3104.0;2.7;2.0;53.3;66.2;39.3;25.6
638;1;172;2008;3144.0;2.7;2.0;54.0;67.4;39.8;26.0
639;1;172;2009;3176.0;2.7;2.0;54.2;68.5;40.4;26.4
640;1;172;2010;3229.0;2.7;2.0;53.9;68.7;40.2;26.2
641;1;172;2011;3253.0;2.7;2.0;54.5;69.8;40.5;26.5
642;1;172;2012;3284.0;2.7;2.0;54.8;70.6;40.7;26.6
643;1;172;2013;3313.0;2.7;2.0;55.0;71.6;41.0;26.8
644;1;172;2014;3314.0;2.6;2.0;56.7;73.8;42.9;28.1
645;1;173;2000;542.0;3.7;3.0;56.8;65.7;39.0;21.2
646;1;173;2001;545.0;3.7;3.0;59.6;68.9;41.4;22.5
647;1;173;2002;535.0;3.7;3.0;61.8;71.5;42.8;23.3
648;1;173;2003;530.0;3.7;3.0;63.5;73.8;43.1;23.5
649;1;173;2004;529.0;3.7;3.0;65.4;76.2;44.0;23.9
650;1;173;2005;534.0;3.7;3.0;66.0;77.0;44.2;24.0
651;1;173;2006;541.0;3.6;3.0;67.9;78.7;45.6;24.8
652;1;173;2007;546.0;3.6;3.0;72.9;83.3;49.1;26.8
653;1;173;2008;560.0;3.6;3.0;75.4;86.2;50.2;27.5
654;1;173;2009;558.0;3.6;3.0;74.5;85.6;49.9;27.3
655;1;173;2010;555.0;3.6;3.0;75.1;87.1;50.2;27.6
656;1;173;2011;560.0;3.6;3.0;76.5;88.6;50.5;27.7
657;1;173;2012;567.0;3.6;3.0;78.3;90.2;50.6;27.8
658;1;173;2013;567.0;3.6;3.0;77.9;91.0;50.8;27.9
659;1;173;2014;576.0;3.6;3.0;80.4;93.9;53.2;29.2
660;1;174;2000;274.0;4.7;4.2;70.1;78.7;47.1;22.4
661;1;174;2001;273.0;4.7;4.2;74.4;83.2;51.0;24.3
662;1;174;2002;282.0;4.7;4.2;77.5;86.4;52.3;24.9
663;1;174;2003;275.0;4.7;4.2;77.7;87.1;51.5;24.5
664;1;174;2004;264.0;4.7;4.2;80.4;90.5;53.7;25.5
665;1;174;2005;260.0;4.7;4.2;82.9;93.2;54.5;25.9
666;1;174;2006;261.0;4.7;4.2;86.7;96.9;57.0;27.1
667;1;174;2007;276.0;4.7;4.2;91.7;101.3;60.8;28.9
668;1;174;2008;284.0;4.7;4.2;93.9;103.7;61.5;29.3
669;1;174;2009;281.0;4.6;4.2;93.2;103.1;60.6;28.9
670;1;174;2010;288.0;4.6;4.2;93.7;104.5;60.7;28.9
671;1;174;2011;290.0;4.6;4.2;96.8;107.6;62.1;29.6
672;1;174;2012;281.0;4.6;4.2;96.7;107.5;61.2;29.2
673;1;174;2013;277.0;4.6;4.2;97.2;108.9;61.7;29.5
674;1;174;2014;284.0;4.6;4.2;99.8;111.9;64.2;30.7
675;1;182;2000;3839.0;2.6;1.8;47.3;50.2;27.6;18.4
676;1;182;2001;3862.0;2.6;1.8;50.9;54.0;30.8;20.5
677;1;182;2002;3891.0;2.6;1.8;52.8;56.0;31.6;21.1
678;1;182;2003;3838.0;2.6;1.8;54.6;58.1;32.0;21.3
679;1;182;2004;3794.0;2.6;1.8;56.5;60.2;32.6;21.7
680;1;182;2005;3801.0;2.6;1.8;57.6;61.3;32.8;21.9
681;1;182;2006;3844.0;2.5;1.8;59.7;63.4;34.1;22.8
682;1;182;2007;3892.0;2.5;1.8;61.0;64.6;35.3;23.6
683;1;182;2008;3951.0;2.5;1.8;62.5;66.4;36.1;24.2
684;1;182;2009;3944.0;2.5;1.8;64.2;68.3;37.3;25.0
685;1;182;2010;3888.0;2.5;1.8;64.9;69.3;37.1;24.9
686;1;182;2011;3886.0;2.5;1.8;66.0;70.4;37.4;25.1
687;1;182;2012;3876.0;2.5;1.8;67.1;71.4;37.3;25.0
688;1;182;2013;3823.0;2.5;1.8;68.3;73.2;38.2;25.6
689;1;182;2014;3796.0;2.5;1.8;69.4;74.2;39.1;26.4
690;1;183;2000;3308.0;2.6;1.8;45.9;48.9;26.8;17.9
691;1;183;2001;3331.0;2.6;1.8;49.5;52.6;30.0;20.1
692;1;183;2002;3338.0;2.5;1.8;51.1;54.4;30.8;20.6
693;1;183;2003;3277.0;2.6;1.8;52.8;56.3;31.0;20.8
694;1;183;2004;3235.0;2.6;1.8;54.7;58.4;31.8;21.2
695;1;183;2005;3238.0;2.5;1.8;55.6;59.3;31.9;21.3
696;1;183;2006;3282.0;2.5;1.8;57.7;61.3;33.1;22.2
697;1;183;2007;3341.0;2.5;1.8;58.7;62.3;34.3;23.0
698;1;183;2008;3365.0;2.5;1.8;60.0;63.9;35.0;23.5
699;1;183;2009;3334.0;2.5;1.8;61.6;65.7;36.1;24.2
700;1;183;2010;3266.0;2.5;1.8;62.2;66.5;35.8;24.1
701;1;183;2011;3256.0;2.5;1.8;63.6;67.9;36.2;24.3
702;1;183;2012;3224.0;2.4;1.8;64.4;68.7;36.0;24.3
703;1;183;2013;3159.0;2.4;1.8;65.7;70.5;37.0;24.9
704;1;183;2014;3153.0;2.4;1.8;66.7;71.4;37.9;25.6
705;1;184;2000;432.0;2.7;1.9;53.3;56.0;30.9;20.4
706;1;184;2001;440.0;2.7;1.9;56.5;59.3;33.0;21.9
707;1;184;2002;459.0;2.6;1.9;59.7;62.6;34.1;22.8
708;1;184;2003;466.0;2.6;1.9;63.1;66.3;35.2;23.5
709;1;184;2004;462.0;2.6;1.9;64.4;67.8;35.0;23.4
710;1;184;2005;456.0;2.6;1.9;66.8;70.3;34.9;23.4
711;1;184;2006;443.0;2.6;1.9;68.5;71.8;36.5;24.4
712;1;184;2007;431.0;2.6;1.9;71.2;74.6;38.2;25.5
713;1;184;2008;442.0;2.5;1.9;74.4;78.2;39.4;26.4
714;1;184;2009;456.0;2.5;1.9;76.7;80.5;40.8;27.5
715;1;184;2010;467.0;2.5;1.9;77.3;81.3;40.8;27.5
716;1;184;2011;478.0;2.5;1.9;76.6;80.8;40.7;27.5
717;1;184;2012;503.0;2.5;1.9;78.4;82.6;40.4;27.5
718;1;184;2013;510.0;2.5;1.9;79.4;84.2;41.1;27.9
719;1;184;2014;500.0;2.5;1.9;81.1;85.8;42.7;29.0
720;1;185;2000;98.0;3.0;2.0;67.5;71.0;40.7;25.6
721;1;185;2001;91.0;3.1;2.0;74.4;78.4;47.7;29.7
722;1;185;2002;94.0;3.0;2.0;76.6;80.9;48.8;30.8
723;1;185;2003;95.0;3.1;2.0;75.9;80.1;47.4;29.6
724;1;185;2004;98.0;3.0;1.9;79.3;84.1;50.6;32.2
725;1;185;2005;106.0;3.0;1.9;79.2;84.6;50.5;32.1
726;1;185;2006;120.0;3.0;2.0;84.0;88.9;51.6;32.6
727;1;185;2007;120.0;3.0;2.0;87.1;91.8;54.9;34.6
728;1;185;2008;143.0;2.9;2.0;84.3;89.2;52.0;33.0
729;1;185;2009;154.0;2.9;2.0;84.3;89.9;53.2;33.8
730;1;185;2010;155.0;3.0;2.0;84.2;90.1;53.4;33.7
731;1;185;2011;152.0;3.0;2.0;84.9;90.8;52.9;33.3
732;1;185;2012;149.0;3.0;2.0;86.2;91.7;53.6;33.5
733;1;185;2013;155.0;2.9;2.0;84.9;91.4;51.6;32.6
734;1;185;2014;144.0;2.9;2.0;88.1;94.5;54.7;34.5
735;1;186;2000;686.0;2.9;2.0;56.8;63.1;39.3;25.0
736;1;186;2001;721.0;2.9;2.0;56.3;63.0;39.7;25.5
737;1;186;2002;727.0;2.9;2.0;56.1;63.1;39.5;25.5
738;1;186;2003;725.0;2.9;2.0;53.5;60.9;37.7;24.3
