ID;Geslacht;OnderwijsniveauRichting;Leeftijd;Herkomst;Perioden;TotaleBevolking15Tot65Jaar_1;Beroepsbevolking_2;WerkzameBeroepsbevolking15Tot65Jaar_3;WerklozeBeroepsbevolking_4;NietBeroepsbevolking_5;BrutoArbeidsparticipatie_6;NettoArbeidsparticipatie_7;Werkloosheidspercentage_8
161;Mannen en vrouwen;Totaal onderwijsniveau /-richting;15-24 jaar;Niet-westerse allochtonen;2003;261.0;94.0;75.0;19.0;167.0;36.2;28.7;20.6
162;Mannen en vrouwen;Totaal onderwijsniveau /-richting;15-24 jaar;Niet-westerse allochtonen;2004;282.0;110.0;85.0;25.0;173.0;38.9;30.1;22.6
163;Mannen en vrouwen;Totaal onderwijsniveau /-richting;15-24 jaar;Niet-westerse allochtonen;2005;285.0;102.0;76.0;26.0;183.0;35.9;26.6;25.9
164;Mannen en vrouwen;Totaal onderwijsniveau /-richting;15-24 jaar;Niet-westerse allochtonen;2006;279.0;91.0;70.0;20.0;188.0;32.5;25.2;22.3
165;Mannen en vrouwen;Totaal onderwijsniveau /-richting;15-24 jaar;Turken;1996;50.0;18.0;13.0;5.0;32.0;36.6;25.9;29.4
166;Mannen en vrouwen;Totaal onderwijsniveau /-richting;15-24 jaar;Turken;1997;49.0;15.0;10.0;5.0;34.0;31.0;20.7;33.3
167;Mannen en vrouwen;Totaal onderwijsniveau /-richting;15-24 jaar;Turken;1998;49.0;18.0;14.0;3.0;31.0;36.2;29.2;19.3
168;Mannen en vrouwen;Totaal onderwijsniveau /-richting;15-24 jaar;Turken;1999;47.0;20.0;17.0;2.0;27.0;41.9;36.8;12.1
169;Mannen en vrouwen;Totaal onderwijsniveau /-richting;15-24 jaar;Turken;2000;53.0;22.0;20.0;2.0;31.0;42.0;37.7;10.2
170;Mannen en vrouwen;Totaal onderwijsniveau /-richting;15-24 jaar;Turken;2001;50.0;20.0;18.0;2.0;30.0;40.3;36.0;10.5
171;Mannen en vrouwen;Totaal onderwijsniveau /-richting;15-24 jaar;Turken;2002;54.0;22.0;19.0;3.0;32.0;40.1;35.2;12.3
172;Mannen en vrouwen;Totaal onderwijsniveau /-richting;15-24 jaar;Turken;2003;51.0;21.0;17.0;4.0;30.0;41.2;33.2;19.3
173;Mannen en vrouwen;Totaal onderwijsniveau /-richting;15-24 jaar;Turken;2004;53.0;20.0;16.0;4.0;33.0;37.8;30.0;20.8
174;Mannen en vrouwen;Totaal onderwijsniveau /-richting;15-24 jaar;Turken;2005;58.0;18.0;14.0;5.0;40.0;31.6;23.5;25.8
175;Mannen en vrouwen;Totaal onderwijsniveau /-richting;15-24 jaar;Turken;2006;59.0;20.0;16.0;4.0;38.0;34.7;27.9;19.6
176;Mannen en vrouwen;Totaal onderwijsniveau /-richting;15-24 jaar;Marokkanen;1996;43.0;16.0;9.0;7.0;27.0;37.1;20.5;44.8
177;Mannen en vrouwen;Totaal onderwijsniveau /-richting;15-24 jaar;Marokkanen;1997;42.0;15.0;11.0;3.0;28.0;34.7;26.7;23.0
178;Mannen en vrouwen;Totaal onderwijsniveau /-richting;15-24 jaar;Marokkanen;1998;46.0;17.0;12.0;5.0;30.0;35.9;25.9;27.8
179;Mannen en vrouwen;Totaal onderwijsniveau /-richting;15-24 jaar;Marokkanen;1999;45.0;16.0;13.0;3.0;29.0;35.3;29.5;16.4
180;Mannen en vrouwen;Totaal onderwijsniveau /-richting;15-24 jaar;Marokkanen;2000;50.0;13.0;11.0;3.0;36.0;27.0;21.5;20.2
181;Mannen en vrouwen;Totaal onderwijsniveau /-richting;15-24 jaar;Marokkanen;2001;44.0;16.0;14.0;2.0;28.0;36.7;32.6;11.0
182;Mannen en vrouwen;Totaal onderwijsniveau /-richting;15-24 jaar;Marokkanen;2002;50.0;20.0;17.0;3.0;29.0;41.1;35.1;14.6
183;Mannen en vrouwen;Totaal onderwijsniveau /-richting;15-24 jaar;Marokkanen;2003;45.0;17.0;12.0;4.0;29.0;37.0;27.4;25.9
184;Mannen en vrouwen;Totaal onderwijsniveau /-richting;15-24 jaar;Marokkanen;2004;49.0;18.0;13.0;5.0;31.0;37.6;27.3;27.4
185;Mannen en vrouwen;Totaal onderwijsniveau /-richting;15-24 jaar;Marokkanen;2005;51.0;21.0;15.0;6.0;31.0;40.4;28.7;29.0
186;Mannen en vrouwen;Totaal onderwijsniveau /-richting;15-24 jaar;Marokkanen;2006;47.0;13.0;10.0;3.0;34.0;28.4;21.0;25.9
187;Mannen en vrouwen;Totaal onderwijsniveau /-richting;15-24 jaar;Surinamers;1996;43.0;15.0;11.0;4.0;27.0;35.8;25.4;28.9
188;Mannen en vrouwen;Totaal onderwijsniveau /-richting;15-24 jaar;Surinamers;1997;46.0;16.0;13.0;3.0;30.0;34.3;27.3;20.3
189;Mannen en vrouwen;Totaal onderwijsniveau /-richting;15-24 jaar;Surinamers;1998;44.0;17.0;13.0;4.0;27.0;38.7;29.4;24.1
190;Mannen en vrouwen;Totaal onderwijsniveau /-richting;15-24 jaar;Surinamers;1999;45.0;21.0;17.0;4.0;24.0;45.8;37.3;18.5
191;Mannen en vrouwen;Totaal onderwijsniveau /-richting;15-24 jaar;Surinamers;2000;36.0;15.0;12.0;2.0;21.0;41.6;35.0;16.0
192;Mannen en vrouwen;Totaal onderwijsniveau /-richting;15-24 jaar;Surinamers;2001;54.0;24.0;20.0;4.0;30.0;44.8;37.6;16.2
193;Mannen en vrouwen;Totaal onderwijsniveau /-richting;15-24 jaar;Surinamers;2002;49.0;21.0;17.0;4.0;28.0;42.6;34.7;18.6
194;Mannen en vrouwen;Totaal onderwijsniveau /-richting;15-24 jaar;Surinamers;2003;49.0;20.0;17.0;3.0;29.0;40.2;34.4;14.6
195;Mannen en vrouwen;Totaal onderwijsniveau /-richting;15-24 jaar;Surinamers;2004;56.0;28.0;21.0;6.0;28.0;49.6;38.3;22.8
196;Mannen en vrouwen;Totaal onderwijsniveau /-richting;15-24 jaar;Surinamers;2005;52.0;20.0;14.0;6.0;33.0;37.8;27.0;28.7
197;Mannen en vrouwen;Totaal onderwijsniveau /-richting;15-24 jaar;Surinamers;2006;54.0;19.0;14.0;5.0;34.0;35.6;26.1;26.8
198;Mannen en vrouwen;Totaal onderwijsniveau /-richting;15-24 jaar;Antillianen/Arubanen;1996;18.0;6.0;4.0;2.0;12.0;33.8;21.2;37.3
199;Mannen en vrouwen;Totaal onderwijsniveau /-richting;15-24 jaar;Antillianen/Arubanen;1997;16.0;7.0;5.0;2.0;10.0;40.9;28.7;29.8
200;Mannen en vrouwen;Totaal onderwijsniveau /-richting;15-24 jaar;Antillianen/Arubanen;1998;18.0;6.0;4.0;2.0;13.0;31.7;23.3;26.5
201;Mannen en vrouwen;Totaal onderwijsniveau /-richting;15-24 jaar;Antillianen/Arubanen;1999;16.0;5.0;3.0;;11.0;30.3;21.2;
202;Mannen en vrouwen;Totaal onderwijsniveau /-richting;15-24 jaar;Antillianen/Arubanen;2000;24.0;11.0;10.0;;13.0;45.7;41.3;
203;Mannen en vrouwen;Totaal onderwijsniveau /-richting;15-24 jaar;Antillianen/Arubanen;2001;25.0;10.0;8.0;2.0;16.0;37.6;29.9;20.5
204;Mannen en vrouwen;Totaal onderwijsniveau /-richting;15-24 jaar;Antillianen/Arubanen;2002;20.0;6.0;5.0;;14.0;28.6;24.1;
205;Mannen en vrouwen;Totaal onderwijsniveau /-richting;15-24 jaar;Antillianen/Arubanen;2003;21.0;8.0;6.0;2.0;13.0;36.3;26.6;26.6
206;Mannen en vrouwen;Totaal onderwijsniveau /-richting;15-24 jaar;Antillianen/Arubanen;2004;25.0;10.0;7.0;3.0;16.0;38.5;28.3;26.5
207;Mannen en vrouwen;Totaal onderwijsniveau /-richting;15-24 jaar;Antillianen/Arubanen;2005;24.0;9.0;7.0;2.0;16.0;36.1;28.3;21.7
208;Mannen en vrouwen;Totaal onderwijsniveau /-richting;15-24 jaar;Antillianen/Arubanen;2006;21.0;9.0;6.0;3.0;12.0;42.8;30.0;29.9
209;Mannen en vrouwen;Totaal onderwijsniveau /-richting;15-24 jaar;Overige niet-westerse allochtonen;1996;53.0;17.0;11.0;5.0;37.0;31.2;21.2;31.9
210;Mannen en vrouwen;Totaal onderwijsniveau /-richting;15-24 jaar;Overige niet-westerse allochtonen;1997;55.0;20.0;13.0;7.0;35.0;36.3;23.3;36.0
211;Mannen en vrouwen;Totaal onderwijsniveau /-richting;15-24 jaar;Overige niet-westerse allochtonen;1998;62.0;19.0;15.0;4.0;42.0;31.2;24.7;20.9
212;Mannen en vrouwen;Totaal onderwijsniveau /-richting;15-24 jaar;Overige niet-westerse allochtonen;1999;61.0;19.0;15.0;4.0;42.0;30.6;24.2;20.9
213;Mannen en vrouwen;Totaal onderwijsniveau /-richting;15-24 jaar;Overige niet-westerse allochtonen;2000;73.0;21.0;17.0;4.0;53.0;28.1;23.0;18.0
214;Mannen en vrouwen;Totaal onderwijsniveau /-richting;15-24 jaar;Overige niet-westerse allochtonen;2001;72.0;27.0;23.0;4.0;45.0;37.2;31.8;14.6
215;Mannen en vrouwen;Totaal onderwijsniveau /-richting;15-24 jaar;Overige niet-westerse allochtonen;2002;86.0;26.0;21.0;4.0;60.0;29.8;24.9;16.4
216;Mannen en vrouwen;Totaal onderwijsniveau /-richting;15-24 jaar;Overige niet-westerse allochtonen;2003;94.0;29.0;23.0;6.0;65.0;30.9;24.4;21.1
217;Mannen en vrouwen;Totaal onderwijsniveau /-richting;15-24 jaar;Overige niet-westerse allochtonen;2004;100.0;34.0;27.0;7.0;66.0;34.1;27.3;19.9
218;Mannen en vrouwen;Totaal onderwijsniveau /-richting;15-24 jaar;Overige niet-westerse allochtonen;2005;99.0;35.0;27.0;8.0;65.0;34.9;26.7;23.4
219;Mannen en vrouwen;Totaal onderwijsniveau /-richting;15-24 jaar;Overige niet-westerse allochtonen;2006;98.0;29.0;24.0;5.0;69.0;29.2;24.2;17.2
220;Mannen en vrouwen;Totaal onderwijsniveau /-richting;25-34 jaar;Totaal herkomst;1996;2598.0;2114.0;1965.0;149.0;485.0;81.3;75.6;7.0
221;Mannen en vrouwen;Totaal onderwijsniveau /-richting;25-34 jaar;Totaal herkomst;1997;2580.0;2119.0;1991.0;128.0;461.0;82.1;77.2;6.0
222;Mannen en vrouwen;Totaal onderwijsniveau /-richting;25-34 jaar;Totaal herkomst;1998;2560.0;2135.0;2042.0;93.0;426.0;83.4;79.7;4.4
223;Mannen en vrouwen;Totaal onderwijsniveau /-richting;25-34 jaar;Totaal herkomst;1999;2510.0;2107.0;2029.0;78.0;404.0;83.9;80.8;3.7
224;Mannen en vrouwen;Totaal onderwijsniveau /-richting;25-34 jaar;Totaal herkomst;2000;2449.0;2069.0;2000.0;69.0;380.0;84.5;81.6;3.3
225;Mannen en vrouwen;Totaal onderwijsniveau /-richting;25-34 jaar;Totaal herkomst;2001;2398.0;2003.0;1946.0;57.0;395.0;83.5;81.2;2.8
226;Mannen en vrouwen;Totaal onderwijsniveau /-richting;25-34 jaar;Totaal herkomst;2002;2342.0;1954.0;1880.0;74.0;388.0;83.4;80.3;3.8
227;Mannen en vrouwen;Totaal onderwijsniveau /-richting;25-34 jaar;Totaal herkomst;2003;2281.0;1931.0;1830.0;102.0;349.0;84.7;80.2;5.3
228;Mannen en vrouwen;Totaal onderwijsniveau /-richting;25-34 jaar;Totaal herkomst;2004;2210.0;1872.0;1761.0;112.0;338.0;84.7;79.7;6.0
229;Mannen en vrouwen;Totaal onderwijsniveau /-richting;25-34 jaar;Totaal herkomst;2005;2138.0;1819.0;1713.0;106.0;319.0;85.1;80.1;5.8
230;Mannen en vrouwen;Totaal onderwijsniveau /-richting;25-34 jaar;Totaal herkomst;2006;2078.0;1778.0;1695.0;83.0;300.0;85.6;81.6;4.7
231;Mannen en vrouwen;Totaal onderwijsniveau /-richting;25-34 jaar;Autochtonen;1996;2106.0;1764.0;1666.0;98.0;342.0;83.8;79.1;5.5
232;Mannen en vrouwen;Totaal onderwijsniveau /-richting;25-34 jaar;Autochtonen;1997;2091.0;1770.0;1693.0;77.0;321.0;84.6;81.0;4.3
233;Mannen en vrouwen;Totaal onderwijsniveau /-richting;25-34 jaar;Autochtonen;1998;2064.0;1779.0;1723.0;56.0;285.0;86.2;83.5;3.1
234;Mannen en vrouwen;Totaal onderwijsniveau /-richting;25-34 jaar;Autochtonen;1999;2001.0;1744.0;1697.0;46.0;258.0;87.1;84.8;2.7
235;Mannen en vrouwen;Totaal onderwijsniveau /-richting;25-34 jaar;Autochtonen;2000;1947.0;1695.0;1651.0;43.0;252.0;87.1;84.8;2.5
236;Mannen en vrouwen;Totaal onderwijsniveau /-richting;25-34 jaar;Autochtonen;2001;1877.0;1629.0;1597.0;32.0;248.0;86.8;85.1;2.0
237;Mannen en vrouwen;Totaal onderwijsniveau /-richting;25-34 jaar;Autochtonen;2002;1827.0;1587.0;1544.0;44.0;239.0;86.9;84.5;2.8
238;Mannen en vrouwen;Totaal onderwijsniveau /-richting;25-34 jaar;Autochtonen;2003;1753.0;1549.0;1493.0;56.0;204.0;88.4;85.2;3.6
239;Mannen en vrouwen;Totaal onderwijsniveau /-richting;25-34 jaar;Autochtonen;2004;1689.0;1497.0;1429.0;68.0;193.0;88.6;84.6;4.5
240;Mannen en vrouwen;Totaal onderwijsniveau /-richting;25-34 jaar;Autochtonen;2005;1616.0;1439.0;1380.0;59.0;177.0;89.1;85.4;4.1
241;Mannen en vrouwen;Totaal onderwijsniveau /-richting;25-34 jaar;Autochtonen;2006;1579.0;1413.0;1370.0;43.0;167.0;89.5;86.7;3.0
242;Mannen en vrouwen;Totaal onderwijsniveau /-richting;25-34 jaar;Allochtonen;1996;489.0;348.0;298.0;51.0;141.0;71.2;60.8;14.6
243;Mannen en vrouwen;Totaal onderwijsniveau /-richting;25-34 jaar;Allochtonen;1997;488.0;349.0;298.0;51.0;139.0;71.5;61.0;14.6
244;Mannen en vrouwen;Totaal onderwijsniveau /-richting;25-34 jaar;Allochtonen;1998;496.0;356.0;319.0;37.0;140.0;71.8;64.2;10.5
245;Mannen en vrouwen;Totaal onderwijsniveau /-richting;25-34 jaar;Allochtonen;1999;509.0;363.0;331.0;32.0;146.0;71.3;65.1;8.7
246;Mannen en vrouwen;Totaal onderwijsniveau /-richting;25-34 jaar;Allochtonen;2000;503.0;374.0;348.0;26.0;128.0;74.5;69.3;6.9
247;Mannen en vrouwen;Totaal onderwijsniveau /-richting;25-34 jaar;Allochtonen;2001;520.0;373.0;349.0;24.0;147.0;71.7;67.0;6.5
248;Mannen en vrouwen;Totaal onderwijsniveau /-richting;25-34 jaar;Allochtonen;2002;516.0;367.0;336.0;31.0;149.0;71.2;65.2;8.3
249;Mannen en vrouwen;Totaal onderwijsniveau /-richting;25-34 jaar;Allochtonen;2003;528.0;383.0;337.0;46.0;145.0;72.5;63.7;12.0
250;Mannen en vrouwen;Totaal onderwijsniveau /-richting;25-34 jaar;Allochtonen;2004;520.0;376.0;332.0;44.0;145.0;72.2;63.8;11.7
251;Mannen en vrouwen;Totaal onderwijsniveau /-richting;25-34 jaar;Allochtonen;2005;522.0;380.0;333.0;47.0;142.0;72.8;63.8;12.4
252;Mannen en vrouwen;Totaal onderwijsniveau /-richting;25-34 jaar;Allochtonen;2006;499.0;365.0;325.0;40.0;134.0;73.2;65.2;11.0
253;Mannen en vrouwen;Totaal onderwijsniveau /-richting;25-34 jaar;Westerse allochtonen;1996;234.0;188.0;168.0;20.0;46.0;80.3;71.9;10.4
254;Mannen en vrouwen;Totaal onderwijsniveau /-richting;25-34 jaar;Westerse allochtonen;1997;220.0;176.0;158.0;18.0;44.0;79.9;71.7;10.3
255;Mannen en vrouwen;Totaal onderwijsniveau /-richting;25-34 jaar;Westerse allochtonen;1998;224.0;182.0;170.0;11.0;43.0;81.0;75.9;6.3
256;Mannen en vrouwen;Totaal onderwijsniveau /-richting;25-34 jaar;Westerse allochtonen;1999;222.0;183.0;174.0;10.0;39.0;82.3;78.0;5.2
257;Mannen en vrouwen;Totaal onderwijsniveau /-richting;25-34 jaar;Westerse allochtonen;2000;222.0;185.0;178.0;8.0;37.0;83.5;80.1;4.1
258;Mannen en vrouwen;Totaal onderwijsniveau /-richting;25-34 jaar;Westerse allochtonen;2001;221.0;179.0;172.0;8.0;42.0;81.0;77.6;4.2
259;Mannen en vrouwen;Totaal onderwijsniveau /-richting;25-34 jaar;Westerse allochtonen;2002;215.0;173.0;163.0;10.0;43.0;80.3;75.8;5.6
260;Mannen en vrouwen;Totaal onderwijsniveau /-richting;25-34 jaar;Westerse allochtonen;2003;212.0;173.0;162.0;11.0;38.0;81.9;76.5;6.6
261;Mannen en vrouwen;Totaal onderwijsniveau /-richting;25-34 jaar;Westerse allochtonen;2004;212.0;172.0;157.0;15.0;40.0;81.3;74.3;8.7
262;Mannen en vrouwen;Totaal onderwijsniveau /-richting;25-34 jaar;Westerse allochtonen;2005;207.0;166.0;151.0;15.0;41.0;80.2;72.9;9.0
263;Mannen en vrouwen;Totaal onderwijsniveau /-richting;25-34 jaar;Westerse allochtonen;2006;200.0;167.0;157.0;11.0;33.0;83.5;78.2;6.4
264;Mannen en vrouwen;Totaal onderwijsniveau /-richting;25-34 jaar;Niet-westerse allochtonen;1996;255.0;160.0;129.0;31.0;95.0;62.9;50.7;19.5
265;Mannen en vrouwen;Totaal onderwijsniveau /-richting;25-34 jaar;Niet-westerse allochtonen;1997;268.0;173.0;140.0;33.0;95.0;64.5;52.3;19.0
266;Mannen en vrouwen;Totaal onderwijsniveau /-richting;25-34 jaar;Niet-westerse allochtonen;1998;272.0;174.0;148.0;26.0;97.0;64.1;54.6;14.9
267;Mannen en vrouwen;Totaal onderwijsniveau /-richting;25-34 jaar;Niet-westerse allochtonen;1999;286.0;180.0;158.0;22.0;107.0;62.8;55.1;12.3
268;Mannen en vrouwen;Totaal onderwijsniveau /-richting;25-34 jaar;Niet-westerse allochtonen;2000;281.0;189.0;171.0;18.0;92.0;67.4;60.8;9.7
269;Mannen en vrouwen;Totaal onderwijsniveau /-richting;25-34 jaar;Niet-westerse allochtonen;2001;299.0;194.0;177.0;17.0;105.0;64.8;59.2;8.6
270;Mannen en vrouwen;Totaal onderwijsniveau /-richting;25-34 jaar;Niet-westerse allochtonen;2002;300.0;194.0;173.0;21.0;106.0;64.6;57.6;10.8
271;Mannen en vrouwen;Totaal onderwijsniveau /-richting;25-34 jaar;Niet-westerse allochtonen;2003;317.0;210.0;175.0;35.0;107.0;66.2;55.2;16.6
272;Mannen en vrouwen;Totaal onderwijsniveau /-richting;25-34 jaar;Niet-westerse allochtonen;2004;308.0;203.0;174.0;29.0;105.0;65.9;56.5;14.2
273;Mannen en vrouwen;Totaal onderwijsniveau /-richting;25-34 jaar;Niet-westerse allochtonen;2005;315.0;214.0;182.0;32.0;101.0;67.9;57.8;14.9
274;Mannen en vrouwen;Totaal onderwijsniveau /-richting;25-34 jaar;Niet-westerse allochtonen;2006;298.0;198.0;168.0;29.0;101.0;66.2;56.4;14.8
275;Mannen en vrouwen;Totaal onderwijsniveau /-richting;25-34 jaar;Turken;1996;67.0;40.0;31.0;9.0;26.0;60.5;46.7;22.9
276;Mannen en vrouwen;Totaal onderwijsniveau /-richting;25-34 jaar;Turken;1997;70.0;44.0;35.0;9.0;26.0;62.7;49.8;20.6
277;Mannen en vrouwen;Totaal onderwijsniveau /-richting;25-34 jaar;Turken;1998;68.0;40.0;34.0;6.0;28.0;59.4;50.3;15.3
278;Mannen en vrouwen;Totaal onderwijsniveau /-richting;25-34 jaar;Turken;1999;69.0;41.0;36.0;5.0;28.0;59.1;52.5;11.1
279;Mannen en vrouwen;Totaal onderwijsniveau /-richting;25-34 jaar;Turken;2000;67.0;44.0;41.0;3.0;23.0;66.1;61.1;7.6
280;Mannen en vrouwen;Totaal onderwijsniveau /-richting;25-34 jaar;Turken;2001;71.0;44.0;41.0;4.0;26.0;62.8;57.7;8.1
281;Mannen en vrouwen;Totaal onderwijsniveau /-richting;25-34 jaar;Turken;2002;73.0;43.0;39.0;4.0;30.0;59.2;53.5;9.6
282;Mannen en vrouwen;Totaal onderwijsniveau /-richting;25-34 jaar;Turken;2003;71.0;46.0;39.0;7.0;26.0;64.0;54.3;15.1
283;Mannen en vrouwen;Totaal onderwijsniveau /-richting;25-34 jaar;Turken;2004;75.0;48.0;42.0;6.0;28.0;63.2;55.5;12.2
284;Mannen en vrouwen;Totaal onderwijsniveau /-richting;25-34 jaar;Turken;2005;77.0;53.0;46.0;7.0;24.0;68.5;59.6;13.0
285;Mannen en vrouwen;Totaal onderwijsniveau /-richting;25-34 jaar;Turken;2006;66.0;43.0;36.0;7.0;23.0;65.4;55.0;15.9
286;Mannen en vrouwen;Totaal onderwijsniveau /-richting;25-34 jaar;Marokkanen;1996;44.0;25.0;18.0;6.0;19.0;56.4;41.7;26.1
287;Mannen en vrouwen;Totaal onderwijsniveau /-richting;25-34 jaar;Marokkanen;1997;51.0;33.0;27.0;6.0;18.0;64.6;52.1;19.4
288;Mannen en vrouwen;Totaal onderwijsniveau /-richting;25-34 jaar;Marokkanen;1998;53.0;33.0;28.0;5.0;19.0;63.2;54.1;14.4
289;Mannen en vrouwen;Totaal onderwijsniveau /-richting;25-34 jaar;Marokkanen;1999;55.0;33.0;27.0;6.0;22.0;60.1;49.9;17.0
290;Mannen en vrouwen;Totaal onderwijsniveau /-richting;25-34 jaar;Marokkanen;2000;45.0;24.0;21.0;3.0;20.0;54.7;47.7;12.8
291;Mannen en vrouwen;Totaal onderwijsniveau /-richting;25-34 jaar;Marokkanen;2001;61.0;39.0;36.0;3.0;22.0;64.0;59.6;6.9
292;Mannen en vrouwen;Totaal onderwijsniveau /-richting;25-34 jaar;Marokkanen;2002;52.0;32.0;30.0;3.0;20.0;62.4;56.8;9.0
293;Mannen en vrouwen;Totaal onderwijsniveau /-richting;25-34 jaar;Marokkanen;2003;67.0;43.0;35.0;8.0;24.0;64.5;53.0;17.8
294;Mannen en vrouwen;Totaal onderwijsniveau /-richting;25-34 jaar;Marokkanen;2004;60.0;40.0;31.0;9.0;20.0;66.7;51.8;22.4
295;Mannen en vrouwen;Totaal onderwijsniveau /-richting;25-34 jaar;Marokkanen;2005;61.0;39.0;31.0;7.0;22.0;63.4;51.6;18.7
296;Mannen en vrouwen;Totaal onderwijsniveau /-richting;25-34 jaar;Marokkanen;2006;63.0;38.0;32.0;5.0;25.0;59.9;51.4;14.3
297;Mannen en vrouwen;Totaal onderwijsniveau /-richting;25-34 jaar;Surinamers;1996;58.0;44.0;39.0;5.0;14.0;76.3;67.1;12.1
298;Mannen en vrouwen;Totaal onderwijsniveau /-richting;25-34 jaar;Surinamers;1997;52.0;39.0;34.0;5.0;13.0;75.2;65.8;12.6
299;Mannen en vrouwen;Totaal onderwijsniveau /-richting;25-34 jaar;Surinamers;1998;51.0;41.0;37.0;5.0;10.0;80.6;71.4;11.4
300;Mannen en vrouwen;Totaal onderwijsniveau /-richting;25-34 jaar;Surinamers;1999;57.0;46.0;42.0;4.0;11.0;81.4;75.0;7.8
301;Mannen en vrouwen;Totaal onderwijsniveau /-richting;25-34 jaar;Surinamers;2000;65.0;54.0;48.0;6.0;11.0;83.1;74.1;10.9
302;Mannen en vrouwen;Totaal onderwijsniveau /-richting;25-34 jaar;Surinamers;2001;53.0;45.0;42.0;3.0;8.0;84.8;78.8;7.1
303;Mannen en vrouwen;Totaal onderwijsniveau /-richting;25-34 jaar;Surinamers;2002;56.0;45.0;41.0;4.0;11.0;79.9;72.6;9.1
304;Mannen en vrouwen;Totaal onderwijsniveau /-richting;25-34 jaar;Surinamers;2003;55.0;46.0;40.0;7.0;8.0;84.6;72.4;14.5
305;Mannen en vrouwen;Totaal onderwijsniveau /-richting;25-34 jaar;Surinamers;2004;56.0;46.0;42.0;4.0;10.0;82.3;75.0;8.9
306;Mannen en vrouwen;Totaal onderwijsniveau /-richting;25-34 jaar;Surinamers;2005;57.0;48.0;43.0;5.0;10.0;83.0;74.7;10.0
307;Mannen en vrouwen;Totaal onderwijsniveau /-richting;25-34 jaar;Surinamers;2006;52.0;44.0;40.0;5.0;7.0;85.8;76.6;10.8
308;Mannen en vrouwen;Totaal onderwijsniveau /-richting;25-34 jaar;Antillianen/Arubanen;1996;16.0;12.0;10.0;2.0;5.0;71.6;59.2;17.3
309;Mannen en vrouwen;Totaal onderwijsniveau /-richting;25-34 jaar;Antillianen/Arubanen;1997;19.0;13.0;11.0;3.0;5.0;72.3;57.2;20.9
310;Mannen en vrouwen;Totaal onderwijsniveau /-richting;25-34 jaar;Antillianen/Arubanen;1998;16.0;11.0;10.0;;5.0;70.0;62.3;
311;Mannen en vrouwen;Totaal onderwijsniveau /-richting;25-34 jaar;Antillianen/Arubanen;1999;23.0;17.0;16.0;2.0;6.0;74.7;67.3;9.8
312;Mannen en vrouwen;Totaal onderwijsniveau /-richting;25-34 jaar;Antillianen/Arubanen;2000;20.0;14.0;13.0;;6.0;71.0;66.0;
313;Mannen en vrouwen;Totaal onderwijsniveau /-richting;25-34 jaar;Antillianen/Arubanen;2001;19.0;13.0;12.0;;6.0;69.4;64.1;
314;Mannen en vrouwen;Totaal onderwijsniveau /-richting;25-34 jaar;Antillianen/Arubanen;2002;25.0;18.0;15.0;3.0;7.0;71.5;59.5;16.8
315;Mannen en vrouwen;Totaal onderwijsniveau /-richting;25-34 jaar;Antillianen/Arubanen;2003;26.0;21.0;16.0;4.0;5.0;79.5;62.3;21.7
316;Mannen en vrouwen;Totaal onderwijsniveau /-richting;25-34 jaar;Antillianen/Arubanen;2004;25.0;17.0;14.0;3.0;8.0;67.1;56.9;15.2
317;Mannen en vrouwen;Totaal onderwijsniveau /-richting;25-34 jaar;Antillianen/Arubanen;2005;24.0;19.0;15.0;4.0;5.0;78.2;61.6;21.2
318;Mannen en vrouwen;Totaal onderwijsniveau /-richting;25-34 jaar;Antillianen/Arubanen;2006;24.0;18.0;15.0;3.0;6.0;75.9;62.6;17.6
319;Mannen en vrouwen;Totaal onderwijsniveau /-richting;25-34 jaar;Overige niet-westerse allochtonen;1996;70.0;39.0;31.0;8.0;31.0;56.2;44.5;20.7
320;Mannen en vrouwen;Totaal onderwijsniveau /-richting;25-34 jaar;Overige niet-westerse allochtonen;1997;77.0;44.0;34.0;10.0;33.0;57.2;44.5;22.2
321;Mannen en vrouwen;Totaal onderwijsniveau /-richting;25-34 jaar;Overige niet-westerse allochtonen;1998;84.0;48.0;39.0;9.0;36.0;57.4;46.6;18.7
322;Mannen en vrouwen;Totaal onderwijsniveau /-richting;25-34 jaar;Overige niet-westerse allochtonen;1999;82.0;42.0;35.0;7.0;40.0;51.4;43.4;15.6
323;Mannen en vrouwen;Totaal onderwijsniveau /-richting;25-34 jaar;Overige niet-westerse allochtonen;2000;84.0;52.0;47.0;5.0;32.0;62.1;56.2;9.6
324;Mannen en vrouwen;Totaal onderwijsniveau /-richting;25-34 jaar;Overige niet-westerse allochtonen;2001;95.0;52.0;46.0;6.0;43.0;54.6;48.1;11.9
325;Mannen en vrouwen;Totaal onderwijsniveau /-richting;25-34 jaar;Overige niet-westerse allochtonen;2002;94.0;55.0;49.0;7.0;38.0;59.1;51.8;12.3
326;Mannen en vrouwen;Totaal onderwijsniveau /-richting;25-34 jaar;Overige niet-westerse allochtonen;2003;98.0;54.0;45.0;9.0;44.0;55.1;45.9;16.6
327;Mannen en vrouwen;Totaal onderwijsniveau /-richting;25-34 jaar;Overige niet-westerse allochtonen;2004;92.0;52.0;45.0;7.0;39.0;57.2;49.2;14.0
328;Mannen en vrouwen;Totaal onderwijsniveau /-richting;25-34 jaar;Overige niet-westerse allochtonen;2005;96.0;56.0;47.0;9.0;40.0;58.8;49.3;16.2
