ID;Geslacht;Persoonskenmerken;ArbeidsmarktpositieBijUitstroom;PeilmomentenArbeidsmarktpositie;Perioden;InstromersTotaal_1;InstromersVolgtRegulierOnderwijs_2;InstromersGeenRegulierOnderwijs_3
218;Totaal mannen en vrouwen;Totaal personen;Flexibele schil;2 maanden na instroom;Jaar van instroom: 2016;1056.0;402.0;654.0
219;Totaal mannen en vrouwen;Totaal personen;Flexibele schil;2 maanden na instroom;Jaar van instroom: 2017;;;
220;Totaal mannen en vrouwen;Totaal personen;Flexibele schil;3 maanden na instroom;Jaar van instroom: 2007;994.0;362.0;632.0
221;Totaal mannen en vrouwen;Totaal personen;Flexibele schil;3 maanden na instroom;Jaar van instroom: 2008;963.0;361.0;602.0
222;Totaal mannen en vrouwen;Totaal personen;Flexibele schil;3 maanden na instroom;Jaar van instroom: 2009;842.0;322.0;520.0
223;Totaal mannen en vrouwen;Totaal personen;Flexibele schil;3 maanden na instroom;Jaar van instroom: 2010;893.0;343.0;550.0
224;Totaal mannen en vrouwen;Totaal personen;Flexibele schil;3 maanden na instroom;Jaar van instroom: 2011;887.0;345.0;542.0
225;Totaal mannen en vrouwen;Totaal personen;Flexibele schil;3 maanden na instroom;Jaar van instroom: 2012;864.0;331.0;533.0
226;Totaal mannen en vrouwen;Totaal personen;Flexibele schil;3 maanden na instroom;Jaar van instroom: 2013;870.0;326.0;544.0
227;Totaal mannen en vrouwen;Totaal personen;Flexibele schil;3 maanden na instroom;Jaar van instroom: 2014;933.0;347.0;586.0
228;Totaal mannen en vrouwen;Totaal personen;Flexibele schil;3 maanden na instroom;Jaar van instroom: 2015;978.0;375.0;603.0
229;Totaal mannen en vrouwen;Totaal personen;Flexibele schil;3 maanden na instroom;Jaar van instroom: 2016;1008.0;377.0;631.0
230;Totaal mannen en vrouwen;Totaal personen;Flexibele schil;3 maanden na instroom;Jaar van instroom: 2017;;;
231;Totaal mannen en vrouwen;Totaal personen;Flexibele schil;4 maanden na instroom;Jaar van instroom: 2007;940.0;337.0;603.0
232;Totaal mannen en vrouwen;Totaal personen;Flexibele schil;4 maanden na instroom;Jaar van instroom: 2008;901.0;332.0;569.0
233;Totaal mannen en vrouwen;Totaal personen;Flexibele schil;4 maanden na instroom;Jaar van instroom: 2009;794.0;300.0;495.0
234;Totaal mannen en vrouwen;Totaal personen;Flexibele schil;4 maanden na instroom;Jaar van instroom: 2010;843.0;319.0;524.0
235;Totaal mannen en vrouwen;Totaal personen;Flexibele schil;4 maanden na instroom;Jaar van instroom: 2011;838.0;322.0;517.0
236;Totaal mannen en vrouwen;Totaal personen;Flexibele schil;4 maanden na instroom;Jaar van instroom: 2012;807.0;304.0;503.0
237;Totaal mannen en vrouwen;Totaal personen;Flexibele schil;4 maanden na instroom;Jaar van instroom: 2013;822.0;304.0;518.0
238;Totaal mannen en vrouwen;Totaal personen;Flexibele schil;4 maanden na instroom;Jaar van instroom: 2014;887.0;326.0;561.0
239;Totaal mannen en vrouwen;Totaal personen;Flexibele schil;4 maanden na instroom;Jaar van instroom: 2015;933.0;355.0;578.0
240;Totaal mannen en vrouwen;Totaal personen;Flexibele schil;4 maanden na instroom;Jaar van instroom: 2016;952.0;352.0;600.0
241;Totaal mannen en vrouwen;Totaal personen;Flexibele schil;4 maanden na instroom;Jaar van instroom: 2017;;;
242;Totaal mannen en vrouwen;Totaal personen;Flexibele schil;5 maanden na instroom;Jaar van instroom: 2007;885.0;310.0;575.0
243;Totaal mannen en vrouwen;Totaal personen;Flexibele schil;5 maanden na instroom;Jaar van instroom: 2008;858.0;310.0;548.0
244;Totaal mannen en vrouwen;Totaal personen;Flexibele schil;5 maanden na instroom;Jaar van instroom: 2009;745.0;274.0;471.0
245;Totaal mannen en vrouwen;Totaal personen;Flexibele schil;5 maanden na instroom;Jaar van instroom: 2010;792.0;293.0;499.0
246;Totaal mannen en vrouwen;Totaal personen;Flexibele schil;5 maanden na instroom;Jaar van instroom: 2011;785.0;294.0;491.0
247;Totaal mannen en vrouwen;Totaal personen;Flexibele schil;5 maanden na instroom;Jaar van instroom: 2012;767.0;282.0;485.0
248;Totaal mannen en vrouwen;Totaal personen;Flexibele schil;5 maanden na instroom;Jaar van instroom: 2013;769.0;277.0;492.0
249;Totaal mannen en vrouwen;Totaal personen;Flexibele schil;5 maanden na instroom;Jaar van instroom: 2014;835.0;299.0;536.0
250;Totaal mannen en vrouwen;Totaal personen;Flexibele schil;5 maanden na instroom;Jaar van instroom: 2015;882.0;328.0;554.0
251;Totaal mannen en vrouwen;Totaal personen;Flexibele schil;5 maanden na instroom;Jaar van instroom: 2016;911.0;329.0;582.0
252;Totaal mannen en vrouwen;Totaal personen;Flexibele schil;5 maanden na instroom;Jaar van instroom: 2017;;;
253;Totaal mannen en vrouwen;Totaal personen;Flexibele schil;6 maanden na instroom;Jaar van instroom: 2007;836.0;289.0;547.0
254;Totaal mannen en vrouwen;Totaal personen;Flexibele schil;6 maanden na instroom;Jaar van instroom: 2008;803.0;286.0;516.0
255;Totaal mannen en vrouwen;Totaal personen;Flexibele schil;6 maanden na instroom;Jaar van instroom: 2009;697.0;252.0;445.0
256;Totaal mannen en vrouwen;Totaal personen;Flexibele schil;6 maanden na instroom;Jaar van instroom: 2010;743.0;270.0;473.0
257;Totaal mannen en vrouwen;Totaal personen;Flexibele schil;6 maanden na instroom;Jaar van instroom: 2011;738.0;272.0;466.0
258;Totaal mannen en vrouwen;Totaal personen;Flexibele schil;6 maanden na instroom;Jaar van instroom: 2012;713.0;258.0;454.0
259;Totaal mannen en vrouwen;Totaal personen;Flexibele schil;6 maanden na instroom;Jaar van instroom: 2013;719.0;255.0;464.0
260;Totaal mannen en vrouwen;Totaal personen;Flexibele schil;6 maanden na instroom;Jaar van instroom: 2014;785.0;276.0;508.0
261;Totaal mannen en vrouwen;Totaal personen;Flexibele schil;6 maanden na instroom;Jaar van instroom: 2015;837.0;306.0;530.0
262;Totaal mannen en vrouwen;Totaal personen;Flexibele schil;6 maanden na instroom;Jaar van instroom: 2016;857.0;306.0;552.0
263;Totaal mannen en vrouwen;Totaal personen;Flexibele schil;6 maanden na instroom;Jaar van instroom: 2017;;;
264;Totaal mannen en vrouwen;Totaal personen;Flexibele schil;7 maanden na instroom;Jaar van instroom: 2007;792.0;271.0;521.0
265;Totaal mannen en vrouwen;Totaal personen;Flexibele schil;7 maanden na instroom;Jaar van instroom: 2008;763.0;270.0;493.0
266;Totaal mannen en vrouwen;Totaal personen;Flexibele schil;7 maanden na instroom;Jaar van instroom: 2009;657.0;235.0;422.0
267;Totaal mannen en vrouwen;Totaal personen;Flexibele schil;7 maanden na instroom;Jaar van instroom: 2010;701.0;253.0;448.0
268;Totaal mannen en vrouwen;Totaal personen;Flexibele schil;7 maanden na instroom;Jaar van instroom: 2011;697.0;256.0;441.0
269;Totaal mannen en vrouwen;Totaal personen;Flexibele schil;7 maanden na instroom;Jaar van instroom: 2012;675.0;243.0;432.0
270;Totaal mannen en vrouwen;Totaal personen;Flexibele schil;7 maanden na instroom;Jaar van instroom: 2013;677.0;239.0;438.0
271;Totaal mannen en vrouwen;Totaal personen;Flexibele schil;7 maanden na instroom;Jaar van instroom: 2014;742.0;260.0;482.0
272;Totaal mannen en vrouwen;Totaal personen;Flexibele schil;7 maanden na instroom;Jaar van instroom: 2015;795.0;289.0;506.0
273;Totaal mannen en vrouwen;Totaal personen;Flexibele schil;7 maanden na instroom;Jaar van instroom: 2016;816.0;290.0;527.0
274;Totaal mannen en vrouwen;Totaal personen;Flexibele schil;7 maanden na instroom;Jaar van instroom: 2017;;;
275;Totaal mannen en vrouwen;Totaal personen;Flexibele schil;8 maanden na instroom;Jaar van instroom: 2007;755.0;256.0;498.0
276;Totaal mannen en vrouwen;Totaal personen;Flexibele schil;8 maanden na instroom;Jaar van instroom: 2008;727.0;255.0;472.0
277;Totaal mannen en vrouwen;Totaal personen;Flexibele schil;8 maanden na instroom;Jaar van instroom: 2009;625.0;222.0;404.0
278;Totaal mannen en vrouwen;Totaal personen;Flexibele schil;8 maanden na instroom;Jaar van instroom: 2010;668.0;239.0;429.0
279;Totaal mannen en vrouwen;Totaal personen;Flexibele schil;8 maanden na instroom;Jaar van instroom: 2011;662.0;241.0;421.0
280;Totaal mannen en vrouwen;Totaal personen;Flexibele schil;8 maanden na instroom;Jaar van instroom: 2012;642.0;230.0;412.0
281;Totaal mannen en vrouwen;Totaal personen;Flexibele schil;8 maanden na instroom;Jaar van instroom: 2013;644.0;226.0;417.0
282;Totaal mannen en vrouwen;Totaal personen;Flexibele schil;8 maanden na instroom;Jaar van instroom: 2014;710.0;247.0;463.0
283;Totaal mannen en vrouwen;Totaal personen;Flexibele schil;8 maanden na instroom;Jaar van instroom: 2015;757.0;274.0;483.0
284;Totaal mannen en vrouwen;Totaal personen;Flexibele schil;8 maanden na instroom;Jaar van instroom: 2016;781.0;276.0;505.0
285;Totaal mannen en vrouwen;Totaal personen;Flexibele schil;8 maanden na instroom;Jaar van instroom: 2017;;;
286;Totaal mannen en vrouwen;Totaal personen;Flexibele schil;9 maanden na instroom;Jaar van instroom: 2007;726.0;246.0;481.0
287;Totaal mannen en vrouwen;Totaal personen;Flexibele schil;9 maanden na instroom;Jaar van instroom: 2008;697.0;244.0;454.0
288;Totaal mannen en vrouwen;Totaal personen;Flexibele schil;9 maanden na instroom;Jaar van instroom: 2009;601.0;212.0;389.0
289;Totaal mannen en vrouwen;Totaal personen;Flexibele schil;9 maanden na instroom;Jaar van instroom: 2010;642.0;229.0;413.0
290;Totaal mannen en vrouwen;Totaal personen;Flexibele schil;9 maanden na instroom;Jaar van instroom: 2011;636.0;231.0;405.0
291;Totaal mannen en vrouwen;Totaal personen;Flexibele schil;9 maanden na instroom;Jaar van instroom: 2012;616.0;220.0;396.0
292;Totaal mannen en vrouwen;Totaal personen;Flexibele schil;9 maanden na instroom;Jaar van instroom: 2013;618.0;217.0;401.0
293;Totaal mannen en vrouwen;Totaal personen;Flexibele schil;9 maanden na instroom;Jaar van instroom: 2014;684.0;238.0;446.0
294;Totaal mannen en vrouwen;Totaal personen;Flexibele schil;9 maanden na instroom;Jaar van instroom: 2015;732.0;265.0;468.0
295;Totaal mannen en vrouwen;Totaal personen;Flexibele schil;9 maanden na instroom;Jaar van instroom: 2016;755.0;266.0;489.0
296;Totaal mannen en vrouwen;Totaal personen;Flexibele schil;9 maanden na instroom;Jaar van instroom: 2017;;;
297;Totaal mannen en vrouwen;Totaal personen;Flexibele schil;10 maanden na instroom;Jaar van instroom: 2007;698.0;235.0;462.0
298;Totaal mannen en vrouwen;Totaal personen;Flexibele schil;10 maanden na instroom;Jaar van instroom: 2008;671.0;233.0;437.0
299;Totaal mannen en vrouwen;Totaal personen;Flexibele schil;10 maanden na instroom;Jaar van instroom: 2009;577.0;202.0;375.0
300;Totaal mannen en vrouwen;Totaal personen;Flexibele schil;10 maanden na instroom;Jaar van instroom: 2010;617.0;219.0;398.0
301;Totaal mannen en vrouwen;Totaal personen;Flexibele schil;10 maanden na instroom;Jaar van instroom: 2011;612.0;221.0;391.0
302;Totaal mannen en vrouwen;Totaal personen;Flexibele schil;10 maanden na instroom;Jaar van instroom: 2012;593.0;211.0;382.0
303;Totaal mannen en vrouwen;Totaal personen;Flexibele schil;10 maanden na instroom;Jaar van instroom: 2013;594.0;207.0;387.0
304;Totaal mannen en vrouwen;Totaal personen;Flexibele schil;10 maanden na instroom;Jaar van instroom: 2014;660.0;228.0;431.0
305;Totaal mannen en vrouwen;Totaal personen;Flexibele schil;10 maanden na instroom;Jaar van instroom: 2015;707.0;255.0;453.0
306;Totaal mannen en vrouwen;Totaal personen;Flexibele schil;10 maanden na instroom;Jaar van instroom: 2016;731.0;256.0;474.0
307;Totaal mannen en vrouwen;Totaal personen;Flexibele schil;10 maanden na instroom;Jaar van instroom: 2017;;;
308;Totaal mannen en vrouwen;Totaal personen;Flexibele schil;11 maanden na instroom;Jaar van instroom: 2007;671.0;226.0;444.0
309;Totaal mannen en vrouwen;Totaal personen;Flexibele schil;11 maanden na instroom;Jaar van instroom: 2008;641.0;224.0;417.0
310;Totaal mannen en vrouwen;Totaal personen;Flexibele schil;11 maanden na instroom;Jaar van instroom: 2009;554.0;195.0;360.0
311;Totaal mannen en vrouwen;Totaal personen;Flexibele schil;11 maanden na instroom;Jaar van instroom: 2010;596.0;211.0;384.0
312;Totaal mannen en vrouwen;Totaal personen;Flexibele schil;11 maanden na instroom;Jaar van instroom: 2011;591.0;213.0;378.0
313;Totaal mannen en vrouwen;Totaal personen;Flexibele schil;11 maanden na instroom;Jaar van instroom: 2012;571.0;203.0;368.0
314;Totaal mannen en vrouwen;Totaal personen;Flexibele schil;11 maanden na instroom;Jaar van instroom: 2013;576.0;201.0;375.0
315;Totaal mannen en vrouwen;Totaal personen;Flexibele schil;11 maanden na instroom;Jaar van instroom: 2014;641.0;221.0;419.0
316;Totaal mannen en vrouwen;Totaal personen;Flexibele schil;11 maanden na instroom;Jaar van instroom: 2015;686.0;246.0;439.0
317;Totaal mannen en vrouwen;Totaal personen;Flexibele schil;11 maanden na instroom;Jaar van instroom: 2016;706.0;248.0;458.0
318;Totaal mannen en vrouwen;Totaal personen;Flexibele schil;11 maanden na instroom;Jaar van instroom: 2017;;;
319;Totaal mannen en vrouwen;Totaal personen;Flexibele schil;1 jaar na instroom;Jaar van instroom: 2007;626.0;215.0;411.0
320;Totaal mannen en vrouwen;Totaal personen;Flexibele schil;1 jaar na instroom;Jaar van instroom: 2008;576.0;212.0;365.0
321;Totaal mannen en vrouwen;Totaal personen;Flexibele schil;1 jaar na instroom;Jaar van instroom: 2009;498.0;183.0;314.0
322;Totaal mannen en vrouwen;Totaal personen;Flexibele schil;1 jaar na instroom;Jaar van instroom: 2010;541.0;200.0;341.0
323;Totaal mannen en vrouwen;Totaal personen;Flexibele schil;1 jaar na instroom;Jaar van instroom: 2011;555.0;203.0;351.0
324;Totaal mannen en vrouwen;Totaal personen;Flexibele schil;1 jaar na instroom;Jaar van instroom: 2012;521.0;192.0;330.0
325;Totaal mannen en vrouwen;Totaal personen;Flexibele schil;1 jaar na instroom;Jaar van instroom: 2013;531.0;190.0;341.0
326;Totaal mannen en vrouwen;Totaal personen;Flexibele schil;1 jaar na instroom;Jaar van instroom: 2014;593.0;211.0;382.0
327;Totaal mannen en vrouwen;Totaal personen;Flexibele schil;1 jaar na instroom;Jaar van instroom: 2015;652.0;237.0;415.0
328;Totaal mannen en vrouwen;Totaal personen;Flexibele schil;1 jaar na instroom;Jaar van instroom: 2016;651.0;238.0;414.0
329;Totaal mannen en vrouwen;Totaal personen;Flexibele schil;1 jaar na instroom;Jaar van instroom: 2017;;;
330;Totaal mannen en vrouwen;Totaal personen;Flexibele schil;2 jaar na instroom;Jaar van instroom: 2007;366.0;133.0;233.0
331;Totaal mannen en vrouwen;Totaal personen;Flexibele schil;2 jaar na instroom;Jaar van instroom: 2008;359.0;136.0;223.0
332;Totaal mannen en vrouwen;Totaal personen;Flexibele schil;2 jaar na instroom;Jaar van instroom: 2009;312.0;121.0;191.0
333;Totaal mannen en vrouwen;Totaal personen;Flexibele schil;2 jaar na instroom;Jaar van instroom: 2010;356.0;134.0;222.0
334;Totaal mannen en vrouwen;Totaal personen;Flexibele schil;2 jaar na instroom;Jaar van instroom: 2011;342.0;133.0;209.0
335;Totaal mannen en vrouwen;Totaal personen;Flexibele schil;2 jaar na instroom;Jaar van instroom: 2012;342.0;130.0;212.0
336;Totaal mannen en vrouwen;Totaal personen;Flexibele schil;2 jaar na instroom;Jaar van instroom: 2013;348.0;129.0;218.0
337;Totaal mannen en vrouwen;Totaal personen;Flexibele schil;2 jaar na instroom;Jaar van instroom: 2014;377.0;141.0;236.0
338;Totaal mannen en vrouwen;Totaal personen;Flexibele schil;2 jaar na instroom;Jaar van instroom: 2015;382.0;154.0;228.0
339;Totaal mannen en vrouwen;Totaal personen;Flexibele schil;2 jaar na instroom;Jaar van instroom: 2016;;;
340;Totaal mannen en vrouwen;Totaal personen;Flexibele schil;2 jaar na instroom;Jaar van instroom: 2017;;;
341;Totaal mannen en vrouwen;Totaal personen;Flexibele schil;3 jaar na instroom;Jaar van instroom: 2007;231.0;87.0;145.0
342;Totaal mannen en vrouwen;Totaal personen;Flexibele schil;3 jaar na instroom;Jaar van instroom: 2008;232.0;93.0;139.0
343;Totaal mannen en vrouwen;Totaal personen;Flexibele schil;3 jaar na instroom;Jaar van instroom: 2009;205.0;83.0;122.0
344;Totaal mannen en vrouwen;Totaal personen;Flexibele schil;3 jaar na instroom;Jaar van instroom: 2010;218.0;88.0;130.0
345;Totaal mannen en vrouwen;Totaal personen;Flexibele schil;3 jaar na instroom;Jaar van instroom: 2011;213.0;89.0;124.0
346;Totaal mannen en vrouwen;Totaal personen;Flexibele schil;3 jaar na instroom;Jaar van instroom: 2012;214.0;87.0;126.0
347;Totaal mannen en vrouwen;Totaal personen;Flexibele schil;3 jaar na instroom;Jaar van instroom: 2013;225.0;88.0;136.0
348;Totaal mannen en vrouwen;Totaal personen;Flexibele schil;3 jaar na instroom;Jaar van instroom: 2014;242.0;95.0;147.0
349;Totaal mannen en vrouwen;Totaal personen;Flexibele schil;3 jaar na instroom;Jaar van instroom: 2015;;;
350;Totaal mannen en vrouwen;Totaal personen;Flexibele schil;3 jaar na instroom;Jaar van instroom: 2016;;;
351;Totaal mannen en vrouwen;Totaal personen;Flexibele schil;3 jaar na instroom;Jaar van instroom: 2017;;;
352;Totaal mannen en vrouwen;Totaal personen;Flexibele schil;4 jaar na instroom;Jaar van instroom: 2007;155.0;60.0;95.0
353;Totaal mannen en vrouwen;Totaal personen;Flexibele schil;4 jaar na instroom;Jaar van instroom: 2008;153.0;62.0;90.0
354;Totaal mannen en vrouwen;Totaal personen;Flexibele schil;4 jaar na instroom;Jaar van instroom: 2009;133.0;56.0;77.0
355;Totaal mannen en vrouwen;Totaal personen;Flexibele schil;4 jaar na instroom;Jaar van instroom: 2010;146.0;61.0;85.0
356;Totaal mannen en vrouwen;Totaal personen;Flexibele schil;4 jaar na instroom;Jaar van instroom: 2011;143.0;62.0;81.0
357;Totaal mannen en vrouwen;Totaal personen;Flexibele schil;4 jaar na instroom;Jaar van instroom: 2012;145.0;61.0;84.0
358;Totaal mannen en vrouwen;Totaal personen;Flexibele schil;4 jaar na instroom;Jaar van instroom: 2013;150.0;60.0;90.0
359;Totaal mannen en vrouwen;Totaal personen;Flexibele schil;4 jaar na instroom;Jaar van instroom: 2014;;;
360;Totaal mannen en vrouwen;Totaal personen;Flexibele schil;4 jaar na instroom;Jaar van instroom: 2015;;;
361;Totaal mannen en vrouwen;Totaal personen;Flexibele schil;4 jaar na instroom;Jaar van instroom: 2016;;;
362;Totaal mannen en vrouwen;Totaal personen;Flexibele schil;4 jaar na instroom;Jaar van instroom: 2017;;;
363;Totaal mannen en vrouwen;Totaal personen;Flexibele schil;5 jaar na instroom;Jaar van instroom: 2007;109.0;43.0;67.0
364;Totaal mannen en vrouwen;Totaal personen;Flexibele schil;5 jaar na instroom;Jaar van instroom: 2008;107.0;44.0;63.0
365;Totaal mannen en vrouwen;Totaal personen;Flexibele schil;5 jaar na instroom;Jaar van instroom: 2009;93.0;40.0;53.0
366;Totaal mannen en vrouwen;Totaal personen;Flexibele schil;5 jaar na instroom;Jaar van instroom: 2010;102.0;44.0;58.0
367;Totaal mannen en vrouwen;Totaal personen;Flexibele schil;5 jaar na instroom;Jaar van instroom: 2011;102.0;44.0;58.0
368;Totaal mannen en vrouwen;Totaal personen;Flexibele schil;5 jaar na instroom;Jaar van instroom: 2012;100.0;43.0;58.0
369;Totaal mannen en vrouwen;Totaal personen;Flexibele schil;5 jaar na instroom;Jaar van instroom: 2013;;;
370;Totaal mannen en vrouwen;Totaal personen;Flexibele schil;5 jaar na instroom;Jaar van instroom: 2014;;;
371;Totaal mannen en vrouwen;Totaal personen;Flexibele schil;5 jaar na instroom;Jaar van instroom: 2015;;;
372;Totaal mannen en vrouwen;Totaal personen;Flexibele schil;5 jaar na instroom;Jaar van instroom: 2016;;;
373;Totaal mannen en vrouwen;Totaal personen;Flexibele schil;5 jaar na instroom;Jaar van instroom: 2017;;;
374;Totaal mannen en vrouwen;Totaal personen;Vast dienstverband;Op instroommoment;Jaar van instroom: 2007;;;
375;Totaal mannen en vrouwen;Totaal personen;Vast dienstverband;Op instroommoment;Jaar van instroom: 2008;;;
376;Totaal mannen en vrouwen;Totaal personen;Vast dienstverband;Op instroommoment;Jaar van instroom: 2009;;;
377;Totaal mannen en vrouwen;Totaal personen;Vast dienstverband;Op instroommoment;Jaar van instroom: 2010;;;
378;Totaal mannen en vrouwen;Totaal personen;Vast dienstverband;Op instroommoment;Jaar van instroom: 2011;;;
379;Totaal mannen en vrouwen;Totaal personen;Vast dienstverband;Op instroommoment;Jaar van instroom: 2012;;;
380;Totaal mannen en vrouwen;Totaal personen;Vast dienstverband;Op instroommoment;Jaar van instroom: 2013;;;
381;Totaal mannen en vrouwen;Totaal personen;Vast dienstverband;Op instroommoment;Jaar van instroom: 2014;;;
382;Totaal mannen en vrouwen;Totaal personen;Vast dienstverband;Op instroommoment;Jaar van instroom: 2015;;;
