ID;RegioS;Perioden;TotaleInvesteringen_1;Woningen_2;Bedrijfsgebouwen_3;GrondWegEnWaterbouwkundigeWerken_4;Vervoermiddelen_5;MachinesEnInstallaties_6;InCultuurGebrachteActiva_7;OverdrachtskostenOpGrond_8;ComputerprogrammatuurEnDatabanken_9;OnderzoekEnOntwikkeling_10;OverigeInvesteringen_11
1291;Zuidoost-Zuid-Holland (CR);2017;2461;396;261;173;369;336;0;43;416;280;188
1292;Zuidoost-Zuid-Holland (CR);2018;3052;492;326;180;729;329;1;44;430;303;218
1293;Zuidoost-Zuid-Holland (CR);2019;3057;655;337;180;405;509;1;44;429;300;196
1294;Zuidoost-Zuid-Holland (CR);2020;2843;679;341;174;293;345;2;54;436;315;204
1295;Zuidoost-Zuid-Holland (CR);2021;3149;624;486;180;370;393;1;67;463;329;236
1296;Zeeuwsch-Vlaanderen (CR);1995;552;95;50;29;48;171;7;2;26;92;31
1297;Zeeuwsch-Vlaanderen (CR);1996;596;103;49;32;56;196;6;3;24;92;36
1298;Zeeuwsch-Vlaanderen (CR);1997;669;112;52;39;43;242;14;3;23;99;41
1299;Zeeuwsch-Vlaanderen (CR);1998;650;118;53;35;61;199;5;3;33;100;43
1300;Zeeuwsch-Vlaanderen (CR);1999;694;127;65;41;55;206;7;3;38;99;52
1301;Zeeuwsch-Vlaanderen (CR);2000;701;138;65;52;48;198;5;4;41;101;50
1302;Zeeuwsch-Vlaanderen (CR);2001;686;152;71;48;44;169;5;3;43;94;58
1303;Zeeuwsch-Vlaanderen (CR);2002;767;152;78;50;41;243;5;3;42;99;53
1304;Zeeuwsch-Vlaanderen (CR);2003;771;153;80;47;51;235;4;3;43;104;52
1305;Zeeuwsch-Vlaanderen (CR);2004;776;165;78;49;44;180;5;3;47;150;54
1306;Zeeuwsch-Vlaanderen (CR);2005;789;179;80;46;47;183;5;4;51;141;55
1307;Zeeuwsch-Vlaanderen (CR);2006;904;197;84;52;62;215;4;4;57;171;58
1308;Zeeuwsch-Vlaanderen (CR);2007;1007;211;98;56;77;196;6;4;63;221;76
1309;Zeeuwsch-Vlaanderen (CR);2008;1075;219;110;58;98;230;5;4;68;220;63
1310;Zeeuwsch-Vlaanderen (CR);2009;1050;163;98;58;203;259;5;3;65;147;50
1311;Zeeuwsch-Vlaanderen (CR);2010;953;169;117;56;244;159;5;4;70;88;41
1312;Zeeuwsch-Vlaanderen (CR);2011;1549;225;96;98;425;491;5;4;74;63;69
1313;Zeeuwsch-Vlaanderen (CR);2012;1121;288;123;82;165;257;6;4;74;63;59
1314;Zeeuwsch-Vlaanderen (CR);2013;730;157;69;95;80;115;8;4;72;64;65
1315;Zeeuwsch-Vlaanderen (CR);2014;743;115;91;131;68;137;2;5;70;69;54
1316;Zeeuwsch-Vlaanderen (CR);2015;1023;269;101;116;169;170;4;8;79;70;37
1317;Zeeuwsch-Vlaanderen (CR);2016;1188;254;133;330;35;219;2;14;81;71;49
1318;Zeeuwsch-Vlaanderen (CR);2017;811;91;130;102;41;226;0;13;82;78;49
1319;Zeeuwsch-Vlaanderen (CR);2018;1342;117;177;296;53;454;0;13;88;88;54
1320;Zeeuwsch-Vlaanderen (CR);2019;1411;313;224;273;48;273;1;14;96;95;73
1321;Zeeuwsch-Vlaanderen (CR);2020;1252;396;184;111;34;256;2;17;95;86;72
1322;Zeeuwsch-Vlaanderen (CR);2021;1247;369;154;141;44;237;1;21;102;110;69
1323;Overig Zeeland (CR);1995;1458;333;172;49;75;582;35;11;58;64;80
1324;Overig Zeeland (CR);1996;1457;362;157;54;78;544;31;12;64;65;90
1325;Overig Zeeland (CR);1997;1686;395;149;50;73;690;74;14;65;72;104
1326;Overig Zeeland (CR);1998;1515;414;164;52;87;482;26;12;93;73;113
1327;Overig Zeeland (CR);1999;1664;448;176;58;89;532;35;14;105;80;128
1328;Overig Zeeland (CR);2000;1635;484;183;64;89;443;24;17;114;83;132
1329;Overig Zeeland (CR);2001;1651;534;198;71;82;369;27;15;125;90;139
1330;Overig Zeeland (CR);2002;1698;536;203;80;82;411;26;15;121;89;134
1331;Overig Zeeland (CR);2003;1741;538;210;85;85;441;21;11;124;91;135
1332;Overig Zeeland (CR);2004;1887;580;211;79;83;523;27;14;137;97;135
1333;Overig Zeeland (CR);2005;1939;629;208;86;84;505;24;16;151;98;136
1334;Overig Zeeland (CR);2006;2115;692;226;92;93;565;21;16;171;100;140
1335;Overig Zeeland (CR);2007;2377;741;247;97;114;673;32;15;188;103;166
1336;Overig Zeeland (CR);2008;2526;768;291;116;125;728;26;16;197;104;155
1337;Overig Zeeland (CR);2009;2126;686;239;214;100;398;25;13;197;98;156
1338;Overig Zeeland (CR);2010;2045;595;203;405;58;297;30;13;203;100;141
1339;Overig Zeeland (CR);2011;1778;540;269;167;75;230;24;14;200;106;154
1340;Overig Zeeland (CR);2012;1836;491;271;225;97;262;29;14;201;108;137
1341;Overig Zeeland (CR);2013;1825;401;198;192;211;301;38;12;201;106;164
1342;Overig Zeeland (CR);2014;1856;375;204;171;190;405;4;16;221;109;160
1343;Overig Zeeland (CR);2015;1764;361;246;202;126;267;6;21;238;158;138
1344;Overig Zeeland (CR);2016;2071;443;283;222;105;448;4;37;248;155;126
1345;Overig Zeeland (CR);2017;1913;377;263;125;137;421;0;34;248;161;146
1346;Overig Zeeland (CR);2018;2226;513;341;303;140;307;1;36;262;181;142
1347;Overig Zeeland (CR);2019;2699;695;389;255;152;287;3;37;275;189;416
1348;Overig Zeeland (CR);2020;3838;827;632;1009;119;515;8;44;288;193;203
1349;Overig Zeeland (CR);2021;3833;1256;951;325;118;430;2;54;294;218;185
1350;West-Noord-Brabant (CR);1995;2584;585;313;295;203;569;10;21;149;214;226
1351;West-Noord-Brabant (CR);1996;2835;635;316;332;202;665;9;25;172;221;257
1352;West-Noord-Brabant (CR);1997;2998;692;335;297;195;728;22;26;169;241;294
1353;West-Noord-Brabant (CR);1998;3191;726;359;321;230;713;8;26;238;244;327
1354;West-Noord-Brabant (CR);1999;3525;785;421;347;247;778;10;32;276;266;363
1355;West-Noord-Brabant (CR);2000;3581;849;448;398;227;665;7;37;299;277;373
1356;West-Noord-Brabant (CR);2001;3781;937;498;431;232;638;8;33;317;293;393
1357;West-Noord-Brabant (CR);2002;3966;940;551;485;212;772;8;30;313;294;361
1358;West-Noord-Brabant (CR);2003;4012;943;549;511;239;768;6;26;314;300;354
1359;West-Noord-Brabant (CR);2004;4035;1018;519;488;247;694;8;31;347;328;355
1360;West-Noord-Brabant (CR);2005;4257;1104;538;522;244;730;7;36;384;331;360
1361;West-Noord-Brabant (CR);2006;4606;1213;565;572;264;795;6;37;430;349;376
1362;West-Noord-Brabant (CR);2007;5014;1301;660;609;295;847;10;37;474;369;412
1363;West-Noord-Brabant (CR);2008;5502;1348;756;671;320;1072;8;35;502;372;419
1364;West-Noord-Brabant (CR);2009;5378;1351;686;907;227;887;9;31;486;377;418
1365;West-Noord-Brabant (CR);2010;4816;1099;528;882;205;728;10;35;541;434;353
1366;West-Noord-Brabant (CR);2011;5657;1095;630;839;897;723;8;38;540;461;427
1367;West-Noord-Brabant (CR);2012;5033;898;604;834;430;849;10;36;549;450;372
1368;West-Noord-Brabant (CR);2013;5113;961;770;861;406;654;12;29;579;462;378
1369;West-Noord-Brabant (CR);2014;4407;709;508;723;410;589;7;36;582;464;378
1370;West-Noord-Brabant (CR);2015;4899;659;497;637;915;666;8;50;684;433;350
1371;West-Noord-Brabant (CR);2016;5679;697;1261;459;930;699;7;87;728;457;354
1372;West-Noord-Brabant (CR);2017;7088;1018;1863;597;1047;787;0;82;765;504;425
1373;West-Noord-Brabant (CR);2018;8035;1474;2566;414;1078;719;1;84;780;524;397
1374;West-Noord-Brabant (CR);2019;7607;1673;1528;478;1106;864;3;93;809;525;530
1375;West-Noord-Brabant (CR);2020;6699;1390;1248;420;876;832;5;109;825;534;461
1376;West-Noord-Brabant (CR);2021;6706;1654;886;466;750;874;5;135;871;603;461
1377;Midden-Noord-Brabant (CR);1995;1805;462;312;119;184;322;8;33;101;117;149
1378;Midden-Noord-Brabant (CR);1996;1858;501;312;128;203;257;7;44;116;120;171
1379;Midden-Noord-Brabant (CR);1997;1953;546;322;112;204;270;17;39;120;130;193
1380;Midden-Noord-Brabant (CR);1998;2152;572;361;119;240;291;6;48;168;131;215
1381;Midden-Noord-Brabant (CR);1999;2358;619;397;131;271;315;8;47;192;144;235
1382;Midden-Noord-Brabant (CR);2000;2505;669;450;157;271;277;5;71;209;148;247
1383;Midden-Noord-Brabant (CR);2001;2662;738;479;168;292;288;6;60;219;158;253
1384;Midden-Noord-Brabant (CR);2002;2678;738;533;187;275;262;6;52;218;161;246
1385;Midden-Noord-Brabant (CR);2003;2717;741;572;198;293;251;5;29;220;164;245
1386;Midden-Noord-Brabant (CR);2004;2785;799;520;189;318;247;6;39;243;175;248
1387;Midden-Noord-Brabant (CR);2005;2933;867;540;203;324;262;5;37;273;179;243
1388;Midden-Noord-Brabant (CR);2006;3206;957;588;224;364;274;5;40;307;184;263
1389;Midden-Noord-Brabant (CR);2007;3500;1027;653;244;395;328;7;35;343;187;280
1390;Midden-Noord-Brabant (CR);2008;3676;1064;730;265;392;358;6;30;362;189;280
1391;Midden-Noord-Brabant (CR);2009;3227;936;604;227;254;364;7;29;348;194;265
1392;Midden-Noord-Brabant (CR);2010;2956;858;493;269;238;262;6;24;348;201;258
1393;Midden-Noord-Brabant (CR);2011;2968;761;416;246;247;420;4;26;360;208;279
1394;Midden-Noord-Brabant (CR);2012;2888;868;407;256;200;287;5;27;365;201;272
1395;Midden-Noord-Brabant (CR);2013;3238;819;564;284;304;374;7;23;369;218;277
1396;Midden-Noord-Brabant (CR);2014;3253;780;528;299;309;404;8;30;388;226;282
1397;Midden-Noord-Brabant (CR);2015;2884;578;493;222;289;328;32;36;407;237;263
1398;Midden-Noord-Brabant (CR);2016;3041;638;570;226;207;389;4;65;436;251;257
1399;Midden-Noord-Brabant (CR);2017;3255;761;541;279;272;338;0;64;457;269;274
1400;Midden-Noord-Brabant (CR);2018;3451;894;518;205;354;379;1;66;481;292;261
1401;Midden-Noord-Brabant (CR);2019;4037;897;979;220;314;476;2;67;506;306;270
1402;Midden-Noord-Brabant (CR);2020;3991;1056;644;199;452;397;29;84;525;328;277
1403;Midden-Noord-Brabant (CR);2021;4172;1291;562;220;375;397;23;100;565;348;291
1404;Noordoost-Noord-Brabant (CR);1995;2730;786;430;229;206;363;13;25;173;265;240
1405;Noordoost-Noord-Brabant (CR);1996;2973;853;433;268;223;415;12;30;186;281;272
1406;Noordoost-Noord-Brabant (CR);1997;3141;930;468;220;230;442;28;31;183;305;304
1407;Noordoost-Noord-Brabant (CR);1998;3383;975;497;237;263;461;10;32;262;310;335
1408;Noordoost-Noord-Brabant (CR);1999;3816;1054;591;255;300;536;13;40;303;348;375
1409;Noordoost-Noord-Brabant (CR);2000;4000;1141;612;327;287;498;9;42;331;367;386
1410;Noordoost-Noord-Brabant (CR);2001;4236;1257;651;339;304;493;10;39;349;391;404
1411;Noordoost-Noord-Brabant (CR);2002;4254;1257;729;369;284;470;10;28;343;388;376
1412;Noordoost-Noord-Brabant (CR);2003;4296;1262;757;388;299;447;8;25;342;392;376
1413;Noordoost-Noord-Brabant (CR);2004;4394;1362;707;371;327;427;10;28;378;402;381
1414;Noordoost-Noord-Brabant (CR);2005;4637;1477;721;398;331;438;9;33;417;426;386
1415;Noordoost-Noord-Brabant (CR);2006;5027;1631;769;448;363;478;8;36;467;435;393
1416;Noordoost-Noord-Brabant (CR);2007;5484;1748;859;496;400;552;12;36;517;429;434
1417;Noordoost-Noord-Brabant (CR);2008;5787;1812;975;518;397;605;10;32;553;446;439
1418;Noordoost-Noord-Brabant (CR);2009;5446;1504;1052;661;269;519;15;31;534;463;397
1419;Noordoost-Noord-Brabant (CR);2010;5002;1353;1007;443;208;496;12;36;571;508;369
1420;Noordoost-Noord-Brabant (CR);2011;5865;1222;951;648;262;1181;9;38;568;550;435
1421;Noordoost-Noord-Brabant (CR);2012;4884;1124;761;626;248;615;11;38;588;509;365
1422;Noordoost-Noord-Brabant (CR);2013;5018;998;786;696;422;585;13;31;605;474;407
1423;Noordoost-Noord-Brabant (CR);2014;4893;1046;645;670;395;577;16;38;634;475;396
1424;Noordoost-Noord-Brabant (CR);2015;4706;957;785;485;356;560;17;56;702;400;388
1425;Noordoost-Noord-Brabant (CR);2016;5019;1241;640;532;372;562;9;96;748;425;394
1426;Noordoost-Noord-Brabant (CR);2017;4982;1124;644;543;391;577;1;92;774;440;396
1427;Noordoost-Noord-Brabant (CR);2018;5525;1295;730;649;352;649;2;95;806;473;474
1428;Noordoost-Noord-Brabant (CR);2019;5772;1247;769;627;383;842;4;104;860;511;426
1429;Noordoost-Noord-Brabant (CR);2020;6214;1295;921;756;309;833;5;124;885;548;537
1430;Noordoost-Noord-Brabant (CR);2021;7257;1822;1327;693;296;804;4;149;942;579;642
1431;Zuidoost-Noord-Brabant (CR);1995;3451;967;343;246;181;742;11;23;168;484;286
1432;Zuidoost-Noord-Brabant (CR);1996;3641;1049;365;261;199;667;10;28;202;539;320
1433;Zuidoost-Noord-Brabant (CR);1997;3837;1144;377;263;204;629;24;28;223;579;366
1434;Zuidoost-Noord-Brabant (CR);1998;4221;1200;413;284;234;741;8;29;308;598;404
1435;Zuidoost-Noord-Brabant (CR);1999;4672;1297;507;328;259;758;11;36;359;676;441
1436;Zuidoost-Noord-Brabant (CR);2000;4823;1404;491;346;250;718;8;41;396;720;449
1437;Zuidoost-Noord-Brabant (CR);2001;5201;1548;562;387;269;717;9;36;409;799;463
1438;Zuidoost-Noord-Brabant (CR);2002;5064;1553;589;415;252;629;8;32;406;736;444
1439;Zuidoost-Noord-Brabant (CR);2003;5069;1559;597;423;267;584;7;28;405;753;446
1440;Zuidoost-Noord-Brabant (CR);2004;5183;1682;554;383;289;559;9;34;450;769;454
1441;Zuidoost-Noord-Brabant (CR);2005;5479;1825;570;416;296;600;8;39;500;771;454
1442;Zuidoost-Noord-Brabant (CR);2006;5911;2005;621;451;319;647;7;41;561;793;467
1443;Zuidoost-Noord-Brabant (CR);2007;6459;2149;719;472;353;788;10;42;637;763;526
1444;Zuidoost-Noord-Brabant (CR);2008;6791;2227;845;507;362;838;8;39;688;732;545
1445;Zuidoost-Noord-Brabant (CR);2009;6245;2100;743;402;257;730;14;34;690;728;547
1446;Zuidoost-Noord-Brabant (CR);2010;5838;1700;723;418;194;744;9;41;736;757;518
1447;Zuidoost-Noord-Brabant (CR);2011;5469;1380;788;352;233;699;7;44;752;813;401
1448;Zuidoost-Noord-Brabant (CR);2012;6042;1014;753;575;378;1141;9;44;791;804;533
1449;Zuidoost-Noord-Brabant (CR);2013;5512;919;678;550;447;733;11;36;834;824;479
1450;Zuidoost-Noord-Brabant (CR);2014;5444;1002;700;331;438;638;13;44;941;874;462
1451;Zuidoost-Noord-Brabant (CR);2015;5896;1509;659;458;366;749;14;66;1013;548;515
1452;Zuidoost-Noord-Brabant (CR);2016;6202;1501;690;537;346;726;9;114;1124;602;553
1453;Zuidoost-Noord-Brabant (CR);2017;6674;1396;837;530;458;972;1;113;1210;647;511
1454;Zuidoost-Noord-Brabant (CR);2018;7401;1233;972;1212;378;1017;2;118;1239;709;521
1455;Zuidoost-Noord-Brabant (CR);2019;7329;1566;1058;382;440;1084;3;131;1339;762;565
1456;Zuidoost-Noord-Brabant (CR);2020;7090;1519;1051;384;262;988;5;156;1382;804;538
1457;Zuidoost-Noord-Brabant (CR);2021;8433;1618;1631;414;362;1184;3;186;1494;818;722
1458;Noord-Limburg (CR);1995;1057;277;151;48;62;273;6;10;55;81;94
1459;Noord-Limburg (CR);1996;1118;300;164;54;65;258;5;11;67;87;106
1460;Noord-Limburg (CR);1997;1183;328;174;44;65;269;13;11;67;94;119
1461;Noord-Limburg (CR);1998;1307;344;199;49;76;293;4;11;96;95;140
1462;Noord-Limburg (CR);1999;1430;371;239;48;80;306;6;16;110;106;148
1463;Noord-Limburg (CR);2000;1495;402;236;61;75;317;4;20;120;110;151
1464;Noord-Limburg (CR);2001;1559;443;249;56;77;310;5;17;128;118;157
1465;Noord-Limburg (CR);2002;1548;444;290;64;71;267;4;15;127;119;147
1466;Noord-Limburg (CR);2003;1533;446;296;64;79;242;4;12;129;116;144
1467;Noord-Limburg (CR);2004;1556;481;260;61;85;245;5;15;141;116;147
1468;Noord-Limburg (CR);2005;1648;522;278;66;83;254;4;16;155;121;149
1469;Noord-Limburg (CR);2006;1771;574;286;76;89;272;4;15;174;125;155
1470;Noord-Limburg (CR);2007;1993;616;337;83;100;345;6;17;191;125;174
1471;Noord-Limburg (CR);2008;2077;638;379;85;105;349;5;16;202;126;173
1472;Noord-Limburg (CR);2009;1919;523;344;82;192;276;7;15;196;125;160
1473;Noord-Limburg (CR);2010;1702;478;319;80;80;229;11;14;202;145;145
1474;Noord-Limburg (CR);2011;2007;450;365;150;111;374;9;15;205;150;179
1475;Noord-Limburg (CR);2012;1790;355;332;108;162;267;10;18;214;158;166
1476;Noord-Limburg (CR);2013;1707;255;357;91;142;305;13;13;224;163;142
1477;Noord-Limburg (CR);2014;1720;254;393;83;145;288;5;16;233;162;141
1478;Noord-Limburg (CR);2015;1932;312;511;179;89;233;8;24;256;156;164
1479;Noord-Limburg (CR);2016;2043;428;429;166;109;275;9;40;280;169;139
1480;Noord-Limburg (CR);2017;2291;451;484;199;153;341;1;36;289;175;161
1481;Noord-Limburg (CR);2018;2320;545;545;138;115;298;1;37;297;190;154
1482;Noord-Limburg (CR);2019;2425;486;525;190;127;393;5;40;316;196;146
1483;Noord-Limburg (CR);2020;2400;494;511;163;100;379;8;47;319;203;178
1484;Noord-Limburg (CR);2021;2663;631;539;142;120;440;3;59;337;213;179
1485;Midden-Limburg (CR);1995;971;238;175;137;58;182;5;6;42;56;73
1486;Midden-Limburg (CR);1996;1086;258;202;167;59;197;5;7;50;58;83
1487;Midden-Limburg (CR);1997;1078;281;207;103;55;208;11;7;53;62;91
1488;Midden-Limburg (CR);1998;1108;295;174;113;66;209;4;7;74;63;103
1489;Midden-Limburg (CR);1999;1190;319;187;106;66;227;5;9;87;69;115
1490;Midden-Limburg (CR);2000;1288;346;196;187;60;203;4;10;94;71;118
1491;Midden-Limburg (CR);2001;1350;381;223;173;60;204;4;9;100;76;120
1492;Midden-Limburg (CR);2002;1363;382;239;182;56;195;4;8;101;77;118
1493;Midden-Limburg (CR);2003;1379;384;288;155;63;181;3;7;102;77;119
1494;Midden-Limburg (CR);2004;1377;414;234;149;64;195;4;8;112;78;118
1495;Midden-Limburg (CR);2005;1451;449;246;156;64;196;4;10;126;82;119
1496;Midden-Limburg (CR);2006;1569;493;240;194;71;210;3;10;142;83;123
1497;Midden-Limburg (CR);2007;1762;529;278;231;84;247;5;10;156;83;140
1498;Midden-Limburg (CR);2008;1789;548;256;219;92;281;4;10;163;84;132
1499;Midden-Limburg (CR);2009;1500;471;203;204;60;178;5;9;163;84;121
1500;Midden-Limburg (CR);2010;1556;407;344;158;51;217;6;10;171;88;104
1501;Midden-Limburg (CR);2011;2054;443;455;184;64;503;5;10;166;93;131
1502;Midden-Limburg (CR);2012;1698;297;312;240;91;366;7;12;167;93;113
1503;Midden-Limburg (CR);2013;1524;256;295;181;166;201;8;10;177;101;130
1504;Midden-Limburg (CR);2014;1329;241;190;125;146;200;4;12;180;103;128
1505;Midden-Limburg (CR);2015;1465;370;270;201;64;151;4;17;184;109;95
1506;Midden-Limburg (CR);2016;1492;264;288;214;66;220;3;29;195;116;97
1507;Midden-Limburg (CR);2017;1592;346;279;203;87;215;0;27;206;119;109
1508;Midden-Limburg (CR);2018;1553;347;313;164;81;168;0;29;216;128;107
1509;Midden-Limburg (CR);2019;1829;404;385;151;87;296;1;31;225;135;114
1510;Midden-Limburg (CR);2020;1888;534;292;140;67;308;4;37;248;147;110
1511;Midden-Limburg (CR);2021;2190;613;425;136;85;362;1;46;249;156;118
1512;Zuid-Limburg (CR);1995;2413;591;288;250;112;555;12;27;130;235;214
1513;Zuid-Limburg (CR);1996;2543;642;300;300;122;502;11;36;148;242;241
1514;Zuid-Limburg (CR);1997;2818;700;322;328;119;541;25;33;166;260;325
1515;Zuid-Limburg (CR);1998;3105;734;335;339;138;581;9;40;224;264;441
1516;Zuid-Limburg (CR);1999;3493;794;440;434;143;625;12;41;262;280;462
1517;Zuid-Limburg (CR);2000;3576;859;446;499;129;566;8;57;296;291;425
1518;Zuid-Limburg (CR);2001;3610;947;488;475;138;521;9;49;311;302;369
1519;Zuid-Limburg (CR);2002;3535;950;480;380;129;581;9;46;311;304;345
1520;Zuid-Limburg (CR);2003;3440;954;438;316;137;574;7;30;312;318;352
1521;Zuid-Limburg (CR);2004;3549;1029;458;336;145;473;9;37;343;375;344
1522;Zuid-Limburg (CR);2005;3870;1116;485;404;145;517;8;39;384;367;404
1523;Zuid-Limburg (CR);2006;4197;1227;502;442;155;590;7;42;432;403;398
1524;Zuid-Limburg (CR);2007;4589;1315;540;577;175;606;11;37;482;448;397
1525;Zuid-Limburg (CR);2008;4730;1363;611;434;180;735;9;35;513;446;404
1526;Zuid-Limburg (CR);2009;3776;1007;516;246;129;561;9;32;476;454;347
1527;Zuid-Limburg (CR);2010;3078;652;393;187;116;453;11;31;484;459;293
1528;Zuid-Limburg (CR);2011;2992;501;213;177;156;590;8;32;478;505;332
1529;Zuid-Limburg (CR);2012;3491;462;382;364;205;753;10;29;476;486;325
1530;Zuid-Limburg (CR);2013;3502;448;787;217;318;385;12;25;493;480;336
1531;Zuid-Limburg (CR);2014;3679;479;864;204;308;457;3;34;485;512;332
1532;Zuid-Limburg (CR);2015;4116;799;559;637;207;621;3;38;578;369;305
1533;Zuid-Limburg (CR);2016;4286;1029;423;570;169;703;2;71;614;376;330
1534;Zuid-Limburg (CR);2017;4936;1421;511;536;221;820;6;69;633;392;327
1535;Zuid-Limburg (CR);2018;4995;1268;534;660;178;822;0;70;658;432;373
1536;Zuid-Limburg (CR);2019;5385;1596;603;507;204;877;1;77;704;475;341
1537;Zuid-Limburg (CR);2020;5162;1424;649;536;138;743;1;95;719;472;383
1538;Zuid-Limburg (CR);2021;5551;1563;633;581;154;751;5;108;756;543;456
1539;Flevoland (CR);1995;1435;402;242;70;156;277;16;9;73;88;102
1540;Flevoland (CR);1996;1561;437;261;80;172;284;15;11;89;94;118
1541;Flevoland (CR);1997;1684;476;275;73;178;312;35;11;85;102;136
1542;Flevoland (CR);1998;1775;499;303;78;205;290;12;11;121;104;152
1543;Flevoland (CR);1999;2005;540;353;87;240;325;16;15;142;117;172
1544;Flevoland (CR);2000;2063;584;393;96;251;260;11;16;155;122;174
1545;Flevoland (CR);2001;2250;644;455;107;271;264;13;15;165;132;183
1546;Flevoland (CR);2002;2307;646;518;119;261;266;12;13;164;135;173
1547;Flevoland (CR);2003;2321;649;518;124;267;268;10;12;164;135;175
1548;Flevoland (CR);2004;2405;700;474;119;297;295;13;14;182;139;173
1549;Flevoland (CR);2005;2541;759;498;128;308;299;11;16;201;144;176
1550;Flevoland (CR);2006;2758;834;537;140;346;321;10;16;223;148;182
1551;Flevoland (CR);2007;3089;894;640;154;374;386;15;17;246;147;217
1552;Flevoland (CR);2008;3281;926;721;172;370;450;12;16;262;149;203
1553;Flevoland (CR);2009;3466;953;598;187;733;336;12;15;276;154;202
1554;Flevoland (CR);2010;5041;930;611;319;1456;1031;12;17;283;163;219
1555;Flevoland (CR);2011;4094;729;444;235;1587;382;9;17;266;180;246
1556;Flevoland (CR);2012;4585;528;533;566;1925;316;12;17;293;172;223
1557;Flevoland (CR);2013;3179;453;371;658;266;689;14;14;299;180;236
1558;Flevoland (CR);2014;2873;426;417;407;241;633;6;17;311;180;236
1559;Flevoland (CR);2015;3684;175;295;222;2014;239;9;25;322;160;222
1560;Flevoland (CR);2016;3305;218;370;248;1325;379;8;43;346;171;197
1561;Flevoland (CR);2017;3750;316;554;256;1571;290;0;41;360;185;178
1562;Flevoland (CR);2018;4036;291;655;213;1758;306;4;42;373;204;191
1563;Flevoland (CR);2019;4716;334;646;260;2186;450;2;46;381;208;203
1564;Flevoland (CR);2020;3918;548;736;272;1030;356;3;57;396;221;300
1565;Flevoland (CR);2021;4701;853;871;640;948;372;2;73;416;234;291
1566;Utrecht-West (CP);1995;493;144;51;55;54;60;7;3;33;36;48
1567;Utrecht-West (CP);1996;539;156;57;62;56;64;7;4;39;39;55
1568;Utrecht-West (CP);1997;572;170;61;58;58;68;16;4;37;41;59
1569;Utrecht-West (CP);1998;623;178;68;62;71;71;5;4;53;42;67
1570;Utrecht-West (CP);1999;710;193;86;69;83;81;7;5;63;46;76
1571;Utrecht-West (CP);2000;723;209;86;77;72;75;5;6;69;48;76
1572;Utrecht-West (CP);2001;783;230;102;86;77;77;6;5;70;51;80
1573;Utrecht-West (CP);2002;792;231;117;98;72;73;6;4;69;51;72
1574;Utrecht-West (CP);2003;782;232;103;104;76;67;4;4;68;51;72
1575;Utrecht-West (CP);2004;807;250;96;100;83;65;6;5;76;54;71
1576;Utrecht-West (CP);2005;853;271;100;107;82;67;5;6;84;56;75
1577;Utrecht-West (CP);2006;919;298;104;116;90;74;4;7;92;57;77
1578;Utrecht-West (CP);2007;1025;320;131;124;98;88;7;7;104;57;88
1579;Utrecht-West (CP);2008;1087;332;151;139;97;96;6;6;112;58;90
1580;Utrecht-West (CP);2009;952;268;106;183;50;93;5;5;102;55;84
1581;Utrecht-West (CP);2010;940;289;103;170;45;64;5;8;113;63;81
1582;Utrecht-West (CP);2011;874;246;94;117;52;107;4;7;100;58;90
1583;Utrecht-West (CP);2012;782;177;108;133;42;77;5;7;102;59;73
1584;Utrecht-West (CP);2013;907;114;133;148;105;147;6;6;102;64;83
1585;Utrecht-West (CP);2014;888;185;96;112;95;130;7;8;105;68;82
1586;Utrecht-West (CP);2015;697;197;77;31;54;81;4;11;113;69;60
1587;Utrecht-West (CP);2016;769;184;111;35;58;83;9;20;120;71;78
1588;Utrecht-West (CP);2017;838;205;118;40;74;109;0;19;127;75;70
1589;Utrecht-West (CP);2018;948;346;92;40;60;97;1;19;128;81;85
1590;Utrecht-West (CP);2019;1097;428;123;42;62;113;2;22;142;89;74
1591;Utrecht-West (CP);2020;1016;350;127;38;49;111;2;26;140;91;81
1592;Utrecht-West (CP);2021;1159;380;124;39;60;175;2;31;144;96;109
1593;Stadsgewest Amersfoort (CP);1995;1100;368;194;86;95;90;2;15;69;72;110
1594;Stadsgewest Amersfoort (CP);1996;1206;400;207;97;97;98;1;21;83;74;128
1595;Stadsgewest Amersfoort (CP);1997;1292;436;211;90;99;110;3;19;91;80;152
1596;Stadsgewest Amersfoort (CP);1998;1411;457;233;97;111;114;1;23;126;80;168
1597;Stadsgewest Amersfoort (CP);1999;1576;495;262;108;130;136;2;23;147;89;185
1598;Stadsgewest Amersfoort (CP);2000;1686;535;299;124;125;124;1;34;164;93;187
1599;Stadsgewest Amersfoort (CP);2001;1814;590;334;140;135;122;1;29;172;100;190
1600;Stadsgewest Amersfoort (CP);2002;1867;592;386;156;128;118;1;27;173;101;186
1601;Stadsgewest Amersfoort (CP);2003;1865;594;386;167;133;109;1;17;171;104;183
1602;Stadsgewest Amersfoort (CP);2004;1922;641;358;161;146;110;1;21;191;110;182
1603;Stadsgewest Amersfoort (CP);2005;2032;696;372;172;152;109;1;22;214;111;183
1604;Stadsgewest Amersfoort (CP);2006;2219;764;407;189;167;123;1;23;241;116;188
1605;Stadsgewest Amersfoort (CP);2007;2438;819;481;204;181;138;1;20;271;115;207
1606;Stadsgewest Amersfoort (CP);2008;2608;849;545;228;182;160;1;19;286;117;222
