ID;Geslacht;Leeftijd;Onderwijssoort;Herkomstland;GeboortelandOuders;Perioden;Leerlingen_1;VoortijdigSchoolverlaters_2;NietVoortijdigSchoolverlaters_3;VoortijdigSchoolverlatersPercentage_4
176;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Turkije;Geboren in Nederland;2012/'13;45080.0;1840.0;43240.0;4.0
177;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Turkije;Geboren in Nederland;2013/'14;44750.0;1790.0;42960.0;4.0
178;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Turkije;Geboren in Nederland;2014/'15;44240.0;1670.0;42570.0;4.0
179;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Turkije;Geboren in Nederland;2015/'16;43600.0;1510.0;42090.0;3.0
180;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Turkije;Geboren in Nederland;2016/'17;43310.0;1470.0;41840.0;3.0
181;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Turkije;Geboren in Nederland;2017/'18;42650.0;1430.0;41220.0;3.0
182;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Turkije;Geboren in Nederland;2018/'19;41960.0;1460.0;40500.0;3.0
183;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Turkije;Geboren in Nederland;2019/20;41020.0;1200.0;39810.0;3.0
184;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Turkije;Geboren in Nederland;2020/'21;39790.0;1230.0;38560.0;3.0
185;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Turkije;Geboren in Nederland;2021/'22;38700.0;1460.0;37240.0;4.0
186;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Turkije;Geboren in Nederland;2022/'23;36980.0;1450.0;35530.0;4.0
187;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Turkije;Geboren in NL, ouders in NL;2012/'13;;;;
188;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Turkije;Geboren in NL, ouders in NL;2013/'14;;;;
189;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Turkije;Geboren in NL, ouders in NL;2014/'15;;;;
190;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Turkije;Geboren in NL, ouders in NL;2015/'16;;;;
191;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Turkije;Geboren in NL, ouders in NL;2016/'17;;;;
192;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Turkije;Geboren in NL, ouders in NL;2017/'18;;;;
193;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Turkije;Geboren in NL, ouders in NL;2018/'19;;;;
194;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Turkije;Geboren in NL, ouders in NL;2019/20;;;;
195;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Turkije;Geboren in NL, ouders in NL;2020/'21;;;;
196;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Turkije;Geboren in NL, ouders in NL;2021/'22;;;;
197;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Turkije;Geboren in NL, ouders in NL;2022/'23;;;;
198;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;2012/'13;45080.0;1840.0;43240.0;4.0
199;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;2013/'14;44750.0;1790.0;42960.0;4.0
200;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;2014/'15;44240.0;1670.0;42570.0;4.0
201;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;2015/'16;43600.0;1510.0;42090.0;3.0
202;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;2016/'17;43310.0;1470.0;41840.0;3.0
203;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;2017/'18;42650.0;1430.0;41220.0;3.0
204;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;2018/'19;41960.0;1460.0;40500.0;3.0
205;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;2019/20;41020.0;1200.0;39810.0;3.0
206;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;2020/'21;39790.0;1230.0;38560.0;3.0
207;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;2021/'22;38700.0;1460.0;37240.0;4.0
208;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Turkije;Geboren in NL, ouder(s) buiten NL;2022/'23;36980.0;1450.0;35530.0;4.0
209;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Turkije;Geboren buiten Nederland;2012/'13;3100.0;200.0;2900.0;6.0
210;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Turkije;Geboren buiten Nederland;2013/'14;2890.0;200.0;2690.0;7.0
211;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Turkije;Geboren buiten Nederland;2014/'15;2590.0;170.0;2420.0;7.0
212;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Turkije;Geboren buiten Nederland;2015/'16;2300.0;150.0;2150.0;7.0
213;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Turkije;Geboren buiten Nederland;2016/'17;2080.0;130.0;1940.0;6.0
214;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Turkije;Geboren buiten Nederland;2017/'18;1930.0;130.0;1810.0;7.0
215;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Turkije;Geboren buiten Nederland;2018/'19;1780.0;110.0;1680.0;6.0
216;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Turkije;Geboren buiten Nederland;2019/20;1840.0;90.0;1740.0;5.0
217;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Turkije;Geboren buiten Nederland;2020/'21;1880.0;100.0;1780.0;5.0
218;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Turkije;Geboren buiten Nederland;2021/'22;2090.0;100.0;2000.0;5.0
219;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Turkije;Geboren buiten Nederland;2022/'23;2630.0;140.0;2490.0;5.0
220;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Marokko;Totaal;2012/'13;44350.0;1990.0;42360.0;4.0
221;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Marokko;Totaal;2013/'14;45500.0;1990.0;43510.0;4.0
222;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Marokko;Totaal;2014/'15;46690.0;1860.0;44820.0;4.0
223;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Marokko;Totaal;2015/'16;48140.0;1830.0;46310.0;4.0
224;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Marokko;Totaal;2016/'17;49870.0;1800.0;48070.0;4.0
225;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Marokko;Totaal;2017/'18;51670.0;1890.0;49780.0;4.0
226;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Marokko;Totaal;2018/'19;52980.0;1940.0;51030.0;4.0
227;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Marokko;Totaal;2019/20;53550.0;1600.0;51940.0;3.0
228;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Marokko;Totaal;2020/'21;54060.0;1840.0;52220.0;3.0
229;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Marokko;Totaal;2021/'22;54200.0;2300.0;51900.0;4.0
230;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Marokko;Totaal;2022/'23;53250.0;2270.0;50980.0;4.0
231;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Marokko;Geboren in Nederland;2012/'13;41600.0;1810.0;39790.0;4.0
232;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Marokko;Geboren in Nederland;2013/'14;43020.0;1820.0;41200.0;4.0
233;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Marokko;Geboren in Nederland;2014/'15;44420.0;1700.0;42730.0;4.0
234;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Marokko;Geboren in Nederland;2015/'16;46100.0;1690.0;44410.0;4.0
235;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Marokko;Geboren in Nederland;2016/'17;48050.0;1680.0;46380.0;3.0
236;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Marokko;Geboren in Nederland;2017/'18;49980.0;1770.0;48210.0;4.0
237;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Marokko;Geboren in Nederland;2018/'19;51370.0;1830.0;49540.0;4.0
238;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Marokko;Geboren in Nederland;2019/20;52010.0;1530.0;50480.0;3.0
239;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Marokko;Geboren in Nederland;2020/'21;52530.0;1730.0;50810.0;3.0
240;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Marokko;Geboren in Nederland;2021/'22;52690.0;2190.0;50500.0;4.0
241;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Marokko;Geboren in Nederland;2022/'23;51730.0;2170.0;49560.0;4.0
242;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Marokko;Geboren in NL, ouders in NL;2012/'13;;;;
243;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Marokko;Geboren in NL, ouders in NL;2013/'14;;;;
244;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Marokko;Geboren in NL, ouders in NL;2014/'15;;;;
245;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Marokko;Geboren in NL, ouders in NL;2015/'16;;;;
246;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Marokko;Geboren in NL, ouders in NL;2016/'17;;;;
247;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Marokko;Geboren in NL, ouders in NL;2017/'18;;;;
248;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Marokko;Geboren in NL, ouders in NL;2018/'19;;;;
249;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Marokko;Geboren in NL, ouders in NL;2019/20;;;;
250;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Marokko;Geboren in NL, ouders in NL;2020/'21;;;;
251;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Marokko;Geboren in NL, ouders in NL;2021/'22;;;;
252;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Marokko;Geboren in NL, ouders in NL;2022/'23;;;;
253;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Marokko;Geboren in NL, ouder(s) buiten NL;2012/'13;41600.0;1810.0;39790.0;4.0
254;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Marokko;Geboren in NL, ouder(s) buiten NL;2013/'14;43020.0;1820.0;41200.0;4.0
255;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Marokko;Geboren in NL, ouder(s) buiten NL;2014/'15;44420.0;1700.0;42730.0;4.0
256;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Marokko;Geboren in NL, ouder(s) buiten NL;2015/'16;46100.0;1690.0;44410.0;4.0
257;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Marokko;Geboren in NL, ouder(s) buiten NL;2016/'17;48050.0;1680.0;46380.0;3.0
258;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Marokko;Geboren in NL, ouder(s) buiten NL;2017/'18;49980.0;1770.0;48210.0;4.0
259;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Marokko;Geboren in NL, ouder(s) buiten NL;2018/'19;51370.0;1830.0;49540.0;4.0
260;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Marokko;Geboren in NL, ouder(s) buiten NL;2019/20;52010.0;1530.0;50480.0;3.0
261;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Marokko;Geboren in NL, ouder(s) buiten NL;2020/'21;52530.0;1730.0;50810.0;3.0
262;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Marokko;Geboren in NL, ouder(s) buiten NL;2021/'22;52690.0;2190.0;50500.0;4.0
263;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Marokko;Geboren in NL, ouder(s) buiten NL;2022/'23;51730.0;2170.0;49560.0;4.0
264;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Marokko;Geboren buiten Nederland;2012/'13;2750.0;180.0;2570.0;7.0
265;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Marokko;Geboren buiten Nederland;2013/'14;2480.0;170.0;2310.0;7.0
266;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Marokko;Geboren buiten Nederland;2014/'15;2260.0;170.0;2100.0;7.0
267;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Marokko;Geboren buiten Nederland;2015/'16;2040.0;130.0;1900.0;7.0
268;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Marokko;Geboren buiten Nederland;2016/'17;1820.0;130.0;1690.0;7.0
269;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Marokko;Geboren buiten Nederland;2017/'18;1690.0;120.0;1570.0;7.0
270;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Marokko;Geboren buiten Nederland;2018/'19;1600.0;110.0;1490.0;7.0
271;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Marokko;Geboren buiten Nederland;2019/20;1540.0;80.0;1460.0;5.0
272;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Marokko;Geboren buiten Nederland;2020/'21;1520.0;110.0;1410.0;7.0
273;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Marokko;Geboren buiten Nederland;2021/'22;1500.0;100.0;1400.0;7.0
274;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Marokko;Geboren buiten Nederland;2022/'23;1520.0;110.0;1410.0;7.0
275;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Suriname;Totaal;2012/'13;35150.0;1450.0;33690.0;4.0
276;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Suriname;Totaal;2013/'14;35070.0;1370.0;33700.0;4.0
277;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Suriname;Totaal;2014/'15;35050.0;1350.0;33700.0;4.0
278;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Suriname;Totaal;2015/'16;34330.0;1230.0;33090.0;4.0
279;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Suriname;Totaal;2016/'17;33830.0;1200.0;32620.0;4.0
280;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Suriname;Totaal;2017/'18;32930.0;1260.0;31670.0;4.0
281;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Suriname;Totaal;2018/'19;31800.0;1310.0;30480.0;4.0
282;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Suriname;Totaal;2019/20;30520.0;970.0;29550.0;3.0
283;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Suriname;Totaal;2020/'21;29420.0;1020.0;28410.0;3.0
284;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Suriname;Totaal;2021/'22;28470.0;1270.0;27200.0;4.0
285;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Suriname;Totaal;2022/'23;26950.0;1220.0;25730.0;5.0
286;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Suriname;Geboren in Nederland;2012/'13;31830.0;1230.0;30600.0;4.0
287;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Suriname;Geboren in Nederland;2013/'14;32040.0;1170.0;30880.0;4.0
288;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Suriname;Geboren in Nederland;2014/'15;32270.0;1170.0;31100.0;4.0
289;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Suriname;Geboren in Nederland;2015/'16;31870.0;1070.0;30800.0;3.0
290;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Suriname;Geboren in Nederland;2016/'17;31550.0;1040.0;30500.0;3.0
291;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Suriname;Geboren in Nederland;2017/'18;30870.0;1120.0;29750.0;4.0
292;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Suriname;Geboren in Nederland;2018/'19;29870.0;1190.0;28680.0;4.0
293;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Suriname;Geboren in Nederland;2019/20;28660.0;880.0;27780.0;3.0
294;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Suriname;Geboren in Nederland;2020/'21;27630.0;910.0;26730.0;3.0
295;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Suriname;Geboren in Nederland;2021/'22;26650.0;1150.0;25500.0;4.0
296;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Suriname;Geboren in Nederland;2022/'23;25140.0;1100.0;24040.0;4.0
297;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Suriname;Geboren in NL, ouders in NL;2012/'13;;;;
298;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Suriname;Geboren in NL, ouders in NL;2013/'14;;;;
299;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Suriname;Geboren in NL, ouders in NL;2014/'15;;;;
300;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Suriname;Geboren in NL, ouders in NL;2015/'16;;;;
301;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Suriname;Geboren in NL, ouders in NL;2016/'17;;;;
302;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Suriname;Geboren in NL, ouders in NL;2017/'18;;;;
303;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Suriname;Geboren in NL, ouders in NL;2018/'19;;;;
304;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Suriname;Geboren in NL, ouders in NL;2019/20;;;;
305;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Suriname;Geboren in NL, ouders in NL;2020/'21;;;;
306;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Suriname;Geboren in NL, ouders in NL;2021/'22;;;;
307;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Suriname;Geboren in NL, ouders in NL;2022/'23;;;;
308;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Suriname;Geboren in NL, ouder(s) buiten NL;2012/'13;31830.0;1230.0;30600.0;4.0
309;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Suriname;Geboren in NL, ouder(s) buiten NL;2013/'14;32040.0;1170.0;30880.0;4.0
310;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Suriname;Geboren in NL, ouder(s) buiten NL;2014/'15;32270.0;1170.0;31100.0;4.0
311;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Suriname;Geboren in NL, ouder(s) buiten NL;2015/'16;31870.0;1070.0;30800.0;3.0
312;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Suriname;Geboren in NL, ouder(s) buiten NL;2016/'17;31550.0;1040.0;30500.0;3.0
313;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Suriname;Geboren in NL, ouder(s) buiten NL;2017/'18;30870.0;1120.0;29750.0;4.0
314;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Suriname;Geboren in NL, ouder(s) buiten NL;2018/'19;29870.0;1190.0;28680.0;4.0
315;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Suriname;Geboren in NL, ouder(s) buiten NL;2019/20;28660.0;880.0;27780.0;3.0
316;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Suriname;Geboren in NL, ouder(s) buiten NL;2020/'21;27630.0;910.0;26730.0;3.0
317;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Suriname;Geboren in NL, ouder(s) buiten NL;2021/'22;26650.0;1150.0;25500.0;4.0
318;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Suriname;Geboren in NL, ouder(s) buiten NL;2022/'23;25140.0;1100.0;24040.0;4.0
319;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Suriname;Geboren buiten Nederland;2012/'13;3320.0;220.0;3090.0;7.0
320;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Suriname;Geboren buiten Nederland;2013/'14;3030.0;200.0;2830.0;7.0
321;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Suriname;Geboren buiten Nederland;2014/'15;2780.0;190.0;2590.0;7.0
322;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Suriname;Geboren buiten Nederland;2015/'16;2460.0;160.0;2290.0;7.0
323;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Suriname;Geboren buiten Nederland;2016/'17;2280.0;160.0;2120.0;7.0
324;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Suriname;Geboren buiten Nederland;2017/'18;2060.0;140.0;1910.0;7.0
325;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Suriname;Geboren buiten Nederland;2018/'19;1930.0;120.0;1810.0;6.0
326;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Suriname;Geboren buiten Nederland;2019/20;1860.0;90.0;1760.0;5.0
327;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Suriname;Geboren buiten Nederland;2020/'21;1790.0;110.0;1680.0;6.0
328;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Suriname;Geboren buiten Nederland;2021/'22;1820.0;120.0;1700.0;6.0
329;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Suriname;Geboren buiten Nederland;2022/'23;1810.0;110.0;1700.0;6.0
330;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Nederlandse Cariben;Totaal;2012/'13;16330.0;910.0;15420.0;6.0
331;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Nederlandse Cariben;Totaal;2013/'14;16310.0;840.0;15470.0;5.0
332;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Nederlandse Cariben;Totaal;2014/'15;16310.0;770.0;15540.0;5.0
333;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Nederlandse Cariben;Totaal;2015/'16;16230.0;750.0;15480.0;5.0
334;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Nederlandse Cariben;Totaal;2016/'17;16190.0;800.0;15380.0;5.0
335;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Nederlandse Cariben;Totaal;2017/'18;16240.0;770.0;15470.0;5.0
336;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Nederlandse Cariben;Totaal;2018/'19;16360.0;850.0;15500.0;5.0
337;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Nederlandse Cariben;Totaal;2019/20;16610.0;650.0;15960.0;4.0
338;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Nederlandse Cariben;Totaal;2020/'21;16910.0;740.0;16170.0;4.0
339;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Nederlandse Cariben;Totaal;2021/'22;17200.0;1050.0;16160.0;6.0
340;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Nederlandse Cariben;Totaal;2022/'23;17250.0;1000.0;16250.0;6.0
341;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Nederlandse Cariben;Geboren in Nederland;2012/'13;10350.0;490.0;9870.0;5.0
342;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Nederlandse Cariben;Geboren in Nederland;2013/'14;10580.0;400.0;10180.0;4.0
343;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Nederlandse Cariben;Geboren in Nederland;2014/'15;10980.0;420.0;10560.0;4.0
344;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Nederlandse Cariben;Geboren in Nederland;2015/'16;11370.0;390.0;10980.0;3.0
345;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Nederlandse Cariben;Geboren in Nederland;2016/'17;11780.0;470.0;11310.0;4.0
346;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Nederlandse Cariben;Geboren in Nederland;2017/'18;12150.0;480.0;11670.0;4.0
347;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Nederlandse Cariben;Geboren in Nederland;2018/'19;12480.0;540.0;11940.0;4.0
348;Totaal mannen en vrouwen;Totaal leeftijd;Totaal onderwijs;Nederlandse Cariben;Geboren in Nederland;2019/20;12860.0;450.0;12410.0;4.0
