ID;Geslacht;Migratieachtergrond;Perioden;Immigratie_1;EmigratieInclusiefCorrecties_2;MigratiesaldoInclusiefCorrecties_3
1502;Mannen;Aziatisch Midden-Oosten;2043;11182;6055;5127
1503;Mannen;Aziatisch Midden-Oosten;2044;11182;6072;5110
1504;Mannen;Aziatisch Midden-Oosten;2045;11182;6084;5098
1505;Mannen;Aziatisch Midden-Oosten;2046;11182;6072;5110
1506;Mannen;Aziatisch Midden-Oosten;2047;11182;6041;5141
1507;Mannen;Aziatisch Midden-Oosten;2048;11182;6029;5153
1508;Mannen;Aziatisch Midden-Oosten;2049;11182;6034;5148
1509;Mannen;Aziatisch Midden-Oosten;2050;11182;6037;5145
1510;Mannen;Aziatisch Midden-Oosten;2051;11182;6043;5139
1511;Mannen;Aziatisch Midden-Oosten;2052;11182;6047;5135
1512;Mannen;Aziatisch Midden-Oosten;2053;11182;6048;5134
1513;Mannen;Aziatisch Midden-Oosten;2054;11182;6047;5135
1514;Mannen;Aziatisch Midden-Oosten;2055;11182;6047;5135
1515;Mannen;Aziatisch Midden-Oosten;2056;11182;6048;5134
1516;Mannen;Aziatisch Midden-Oosten;2057;11182;6047;5135
1517;Mannen;Aziatisch Midden-Oosten;2058;11182;6047;5135
1518;Mannen;Aziatisch Midden-Oosten;2059;11182;6047;5135
1519;Mannen;Aziatisch Midden-Oosten;2060;11182;6047;5135
1520;Mannen;Aziatisch Midden-Oosten;2061;11182;6047;5135
1521;Mannen;Aziatisch Midden-Oosten;2062;11182;6046;5136
1522;Mannen;Aziatisch Midden-Oosten;2063;11182;6047;5135
1523;Mannen;Aziatisch Midden-Oosten;2064;11182;6046;5136
1524;Mannen;Aziatisch Midden-Oosten;2065;11182;6046;5136
1525;Mannen;Aziatisch Midden-Oosten;2066;11182;6046;5136
1526;Mannen;Aziatisch Midden-Oosten;2067;11182;6046;5136
1527;Mannen;Aziatisch Midden-Oosten;2068;11182;6046;5136
1528;Mannen;Aziatisch Midden-Oosten;2069;11182;6046;5136
1529;Mannen;Aziatisch Midden-Oosten;2070;11182;6046;5136
1530;Mannen;Marokko;2020;1102;561;541
1531;Mannen;Marokko;2021;1277;1310;-33
1532;Mannen;Marokko;2022;1519;786;733
1533;Mannen;Marokko;2023;1589;795;794
1534;Mannen;Marokko;2024;1548;786;762
1535;Mannen;Marokko;2025;1578;771;807
1536;Mannen;Marokko;2026;1589;754;835
1537;Mannen;Marokko;2027;1578;737;841
1538;Mannen;Marokko;2028;1568;719;849
1539;Mannen;Marokko;2029;1564;706;858
1540;Mannen;Marokko;2030;1555;693;862
1541;Mannen;Marokko;2031;1555;692;863
1542;Mannen;Marokko;2032;1555;694;861
1543;Mannen;Marokko;2033;1555;696;859
1544;Mannen;Marokko;2034;1555;695;860
1545;Mannen;Marokko;2035;1555;697;858
1546;Mannen;Marokko;2036;1555;699;856
1547;Mannen;Marokko;2037;1555;701;854
1548;Mannen;Marokko;2038;1555;702;853
1549;Mannen;Marokko;2039;1555;703;852
1550;Mannen;Marokko;2040;1555;703;852
1551;Mannen;Marokko;2041;1555;704;851
1552;Mannen;Marokko;2042;1555;704;851
1553;Mannen;Marokko;2043;1555;705;850
1554;Mannen;Marokko;2044;1555;705;850
1555;Mannen;Marokko;2045;1555;706;849
1556;Mannen;Marokko;2046;1555;707;848
1557;Mannen;Marokko;2047;1555;707;848
1558;Mannen;Marokko;2048;1555;707;848
1559;Mannen;Marokko;2049;1555;707;848
1560;Mannen;Marokko;2050;1555;707;848
1561;Mannen;Marokko;2051;1555;707;848
1562;Mannen;Marokko;2052;1555;708;848
1563;Mannen;Marokko;2053;1555;708;848
1564;Mannen;Marokko;2054;1555;707;848
1565;Mannen;Marokko;2055;1555;707;848
1566;Mannen;Marokko;2056;1555;707;848
1567;Mannen;Marokko;2057;1555;707;848
1568;Mannen;Marokko;2058;1555;707;848
1569;Mannen;Marokko;2059;1555;707;848
1570;Mannen;Marokko;2060;1555;707;848
1571;Mannen;Marokko;2061;1555;707;848
1572;Mannen;Marokko;2062;1555;707;848
1573;Mannen;Marokko;2063;1555;707;848
1574;Mannen;Marokko;2064;1555;707;848
1575;Mannen;Marokko;2065;1555;707;848
1576;Mannen;Marokko;2066;1555;707;848
1577;Mannen;Marokko;2067;1555;707;848
1578;Mannen;Marokko;2068;1555;707;848
1579;Mannen;Marokko;2069;1555;707;848
1580;Mannen;Marokko;2070;1555;707;848
1581;Mannen;Oostelijk Azië;2020;7826;7201;625
1582;Mannen;Oostelijk Azië;2021;11179;6498;4681
1583;Mannen;Oostelijk Azië;2022;14165;7147;7018
1584;Mannen;Oostelijk Azië;2023;15696;8489;7207
1585;Mannen;Oostelijk Azië;2024;15886;9526;6360
1586;Mannen;Oostelijk Azië;2025;16230;10213;6017
1587;Mannen;Oostelijk Azië;2026;16524;10724;5800
1588;Mannen;Oostelijk Azië;2027;16665;11090;5575
1589;Mannen;Oostelijk Azië;2028;16797;11323;5474
1590;Mannen;Oostelijk Azië;2029;16767;11467;5300
1591;Mannen;Oostelijk Azië;2030;16742;11520;5222
1592;Mannen;Oostelijk Azië;2031;16742;11598;5144
1593;Mannen;Oostelijk Azië;2032;16742;11664;5078
1594;Mannen;Oostelijk Azië;2033;16742;11734;5008
1595;Mannen;Oostelijk Azië;2034;16742;11776;4966
1596;Mannen;Oostelijk Azië;2035;16742;11834;4908
1597;Mannen;Oostelijk Azië;2036;16742;11886;4856
1598;Mannen;Oostelijk Azië;2037;16742;11930;4812
1599;Mannen;Oostelijk Azië;2038;16742;11965;4777
1600;Mannen;Oostelijk Azië;2039;16742;11996;4746
1601;Mannen;Oostelijk Azië;2040;16742;12026;4716
1602;Mannen;Oostelijk Azië;2041;16742;12054;4688
1603;Mannen;Oostelijk Azië;2042;16742;12078;4664
1604;Mannen;Oostelijk Azië;2043;16742;12104;4638
1605;Mannen;Oostelijk Azië;2044;16742;12127;4615
1606;Mannen;Oostelijk Azië;2045;16742;12146;4596
1607;Mannen;Oostelijk Azië;2046;16742;12164;4578
1608;Mannen;Oostelijk Azië;2047;16742;12181;4561
1609;Mannen;Oostelijk Azië;2048;16742;12192;4550
1610;Mannen;Oostelijk Azië;2049;16742;12198;4544
1611;Mannen;Oostelijk Azië;2050;16742;12200;4542
1612;Mannen;Oostelijk Azië;2051;16742;12219;4523
1613;Mannen;Oostelijk Azië;2052;16742;12232;4510
1614;Mannen;Oostelijk Azië;2053;16742;12237;4505
1615;Mannen;Oostelijk Azië;2054;16742;12239;4503
1616;Mannen;Oostelijk Azië;2055;16742;12240;4502
1617;Mannen;Oostelijk Azië;2056;16742;12240;4502
1618;Mannen;Oostelijk Azië;2057;16742;12241;4501
1619;Mannen;Oostelijk Azië;2058;16742;12240;4502
1620;Mannen;Oostelijk Azië;2059;16742;12240;4502
1621;Mannen;Oostelijk Azië;2060;16742;12240;4502
1622;Mannen;Oostelijk Azië;2061;16742;12239;4503
1623;Mannen;Oostelijk Azië;2062;16742;12239;4503
1624;Mannen;Oostelijk Azië;2063;16742;12239;4503
1625;Mannen;Oostelijk Azië;2064;16742;12238;4504
1626;Mannen;Oostelijk Azië;2065;16742;12238;4504
1627;Mannen;Oostelijk Azië;2066;16742;12238;4504
1628;Mannen;Oostelijk Azië;2067;16742;12238;4504
1629;Mannen;Oostelijk Azië;2068;16742;12238;4504
1630;Mannen;Oostelijk Azië;2069;16742;12237;4505
1631;Mannen;Oostelijk Azië;2070;16742;12237;4505
1632;Mannen;Overig buiten Europa;2020;3812;4166;-354
1633;Mannen;Overig buiten Europa;2021;4713;3601;1112
1634;Mannen;Overig buiten Europa;2022;5480;4034;1446
1635;Mannen;Overig buiten Europa;2023;5958;4441;1517
1636;Mannen;Overig buiten Europa;2024;6135;4790;1345
1637;Mannen;Overig buiten Europa;2025;6316;5046;1270
1638;Mannen;Overig buiten Europa;2026;6447;5249;1198
1639;Mannen;Overig buiten Europa;2027;6526;5400;1126
1640;Mannen;Overig buiten Europa;2028;6590;5502;1088
1641;Mannen;Overig buiten Europa;2029;6576;5568;1008
1642;Mannen;Overig buiten Europa;2030;6566;5598;968
1643;Mannen;Overig buiten Europa;2031;6566;5635;931
1644;Mannen;Overig buiten Europa;2032;6566;5661;905
1645;Mannen;Overig buiten Europa;2033;6566;5681;885
1646;Mannen;Overig buiten Europa;2034;6566;5696;870
1647;Mannen;Overig buiten Europa;2035;6566;5709;857
1648;Mannen;Overig buiten Europa;2036;6566;5721;845
1649;Mannen;Overig buiten Europa;2037;6566;5730;836
1650;Mannen;Overig buiten Europa;2038;6566;5738;828
1651;Mannen;Overig buiten Europa;2039;6566;5745;821
1652;Mannen;Overig buiten Europa;2040;6566;5750;816
1653;Mannen;Overig buiten Europa;2041;6566;5754;812
1654;Mannen;Overig buiten Europa;2042;6566;5758;808
1655;Mannen;Overig buiten Europa;2043;6566;5762;804
1656;Mannen;Overig buiten Europa;2044;6566;5766;800
1657;Mannen;Overig buiten Europa;2045;6566;5770;796
1658;Mannen;Overig buiten Europa;2046;6566;5772;794
1659;Mannen;Overig buiten Europa;2047;6566;5774;792
1660;Mannen;Overig buiten Europa;2048;6566;5776;790
1661;Mannen;Overig buiten Europa;2049;6566;5777;789
1662;Mannen;Overig buiten Europa;2050;6566;5778;788
1663;Mannen;Overig buiten Europa;2051;6566;5780;786
1664;Mannen;Overig buiten Europa;2052;6566;5781;785
1665;Mannen;Overig buiten Europa;2053;6566;5781;785
1666;Mannen;Overig buiten Europa;2054;6566;5781;785
1667;Mannen;Overig buiten Europa;2055;6566;5782;784
1668;Mannen;Overig buiten Europa;2056;6566;5782;784
1669;Mannen;Overig buiten Europa;2057;6566;5781;785
1670;Mannen;Overig buiten Europa;2058;6566;5781;785
1671;Mannen;Overig buiten Europa;2059;6566;5781;785
1672;Mannen;Overig buiten Europa;2060;6566;5781;785
1673;Mannen;Overig buiten Europa;2061;6566;5781;785
1674;Mannen;Overig buiten Europa;2062;6566;5781;785
1675;Mannen;Overig buiten Europa;2063;6566;5781;785
1676;Mannen;Overig buiten Europa;2064;6566;5781;785
1677;Mannen;Overig buiten Europa;2065;6566;5781;785
1678;Mannen;Overig buiten Europa;2066;6566;5781;785
1679;Mannen;Overig buiten Europa;2067;6566;5780;786
1680;Mannen;Overig buiten Europa;2068;6566;5781;785
1681;Mannen;Overig buiten Europa;2069;6566;5780;786
1682;Mannen;Overig buiten Europa;2070;6566;5780;786
1683;Mannen;Overig Europa;2020;4270;2963;1307
1684;Mannen;Overig Europa;2021;5195;3071;2124
1685;Mannen;Overig Europa;2022;7019;3327;3692
1686;Mannen;Overig Europa;2023;7163;3603;3560
1687;Mannen;Overig Europa;2024;7446;3839;3607
1688;Mannen;Overig Europa;2025;7725;4089;3636
1689;Mannen;Overig Europa;2026;7767;4274;3493
1690;Mannen;Overig Europa;2027;7887;4424;3463
1691;Mannen;Overig Europa;2028;7966;4536;3430
1692;Mannen;Overig Europa;2029;7956;4625;3331
1693;Mannen;Overig Europa;2030;7949;4674;3275
1694;Mannen;Overig Europa;2031;7949;4729;3220
1695;Mannen;Overig Europa;2032;7949;4776;3173
1696;Mannen;Overig Europa;2033;7949;4817;3132
1697;Mannen;Overig Europa;2034;7949;4852;3097
1698;Mannen;Overig Europa;2035;7949;4882;3067
1699;Mannen;Overig Europa;2036;7949;4910;3039
1700;Mannen;Overig Europa;2037;7949;4936;3013
1701;Mannen;Overig Europa;2038;7949;4958;2990
1702;Mannen;Overig Europa;2039;7949;4978;2971
1703;Mannen;Overig Europa;2040;7949;4996;2953
1704;Mannen;Overig Europa;2041;7949;5012;2937
1705;Mannen;Overig Europa;2042;7949;5026;2923
1706;Mannen;Overig Europa;2043;7949;5039;2910
1707;Mannen;Overig Europa;2044;7949;5051;2898
1708;Mannen;Overig Europa;2045;7949;5061;2888
1709;Mannen;Overig Europa;2046;7949;5069;2880
1710;Mannen;Overig Europa;2047;7949;5076;2873
1711;Mannen;Overig Europa;2048;7949;5082;2867
1712;Mannen;Overig Europa;2049;7949;5086;2863
1713;Mannen;Overig Europa;2050;7949;5089;2860
1714;Mannen;Overig Europa;2051;7949;5094;2855
1715;Mannen;Overig Europa;2052;7949;5098;2851
1716;Mannen;Overig Europa;2053;7949;5099;2850
1717;Mannen;Overig Europa;2054;7949;5100;2849
1718;Mannen;Overig Europa;2055;7949;5100;2849
1719;Mannen;Overig Europa;2056;7949;5100;2849
1720;Mannen;Overig Europa;2057;7949;5100;2849
1721;Mannen;Overig Europa;2058;7949;5100;2849
1722;Mannen;Overig Europa;2059;7949;5100;2849
1723;Mannen;Overig Europa;2060;7949;5100;2849
1724;Mannen;Overig Europa;2061;7949;5100;2849
1725;Mannen;Overig Europa;2062;7949;5100;2850
1726;Mannen;Overig Europa;2063;7949;5099;2850
1727;Mannen;Overig Europa;2064;7949;5099;2850
1728;Mannen;Overig Europa;2065;7949;5099;2850
1729;Mannen;Overig Europa;2066;7949;5099;2850
1730;Mannen;Overig Europa;2067;7949;5099;2850
1731;Mannen;Overig Europa;2068;7949;5099;2850
1732;Mannen;Overig Europa;2069;7949;5098;2850
1733;Mannen;Overig Europa;2070;7949;5098;2851
1734;Mannen;Suriname;2020;982;338;644
1735;Mannen;Suriname;2021;945;571;374
1736;Mannen;Suriname;2022;1093;434;659
1737;Mannen;Suriname;2023;1193;456;737
1738;Mannen;Suriname;2024;1205;481;724
1739;Mannen;Suriname;2025;1240;504;736
1740;Mannen;Suriname;2026;1238;525;713
1741;Mannen;Suriname;2027;1225;540;685
1742;Mannen;Suriname;2028;1219;553;666
1743;Mannen;Suriname;2029;1211;566;646
1744;Mannen;Suriname;2030;1209;583;626
1745;Mannen;Suriname;2031;1209;584;625
1746;Mannen;Suriname;2032;1209;585;624
1747;Mannen;Suriname;2033;1209;584;625
1748;Mannen;Suriname;2034;1209;582;627
1749;Mannen;Suriname;2035;1209;582;627
1750;Mannen;Suriname;2036;1209;582;627
1751;Mannen;Suriname;2037;1209;583;626
1752;Mannen;Suriname;2038;1209;584;625
1753;Mannen;Suriname;2039;1209;584;625
1754;Mannen;Suriname;2040;1209;584;625
1755;Mannen;Suriname;2041;1209;585;624
1756;Mannen;Suriname;2042;1209;586;624
1757;Mannen;Suriname;2043;1209;586;623
1758;Mannen;Suriname;2044;1209;588;621
1759;Mannen;Suriname;2045;1209;589;620
1760;Mannen;Suriname;2046;1209;589;620
1761;Mannen;Suriname;2047;1209;590;619
1762;Mannen;Suriname;2048;1209;590;619
1763;Mannen;Suriname;2049;1209;590;619
1764;Mannen;Suriname;2050;1209;589;620
1765;Mannen;Suriname;2051;1209;589;620
1766;Mannen;Suriname;2052;1209;589;620
1767;Mannen;Suriname;2053;1209;589;620
1768;Mannen;Suriname;2054;1209;589;620
1769;Mannen;Suriname;2055;1209;589;620
1770;Mannen;Suriname;2056;1209;588;621
1771;Mannen;Suriname;2057;1209;588;621
1772;Mannen;Suriname;2058;1209;587;622
1773;Mannen;Suriname;2059;1209;587;622
1774;Mannen;Suriname;2060;1209;586;623
1775;Mannen;Suriname;2061;1209;586;623
1776;Mannen;Suriname;2062;1209;586;624
1777;Mannen;Suriname;2063;1209;585;624
1778;Mannen;Suriname;2064;1209;585;624
1779;Mannen;Suriname;2065;1209;585;624
1780;Mannen;Suriname;2066;1209;584;624
1781;Mannen;Suriname;2067;1209;584;625
1782;Mannen;Suriname;2068;1209;584;625
1783;Mannen;Suriname;2069;1209;584;625
1784;Mannen;Suriname;2070;1209;584;625
1785;Mannen;Turkije;2020;3331;1708;1623
1786;Mannen;Turkije;2021;3264;1650;1614
1787;Mannen;Turkije;2022;4612;1794;2818
1788;Mannen;Turkije;2023;4096;1972;2124
1789;Mannen;Turkije;2024;3814;2051;1763
1790;Mannen;Turkije;2025;3983;2102;1881
1791;Mannen;Turkije;2026;3934;2169;1765
1792;Mannen;Turkije;2027;3967;2246;1721
1793;Mannen;Turkije;2028;3984;2283;1701
1794;Mannen;Turkije;2029;3973;2316;1657
1795;Mannen;Turkije;2030;3967;2364;1603
1796;Mannen;Turkije;2031;3967;2377;1590
1797;Mannen;Turkije;2032;3967;2385;1582
1798;Mannen;Turkije;2033;3967;2393;1574
1799;Mannen;Turkije;2034;3967;2401;1566
1800;Mannen;Turkije;2035;3967;2421;1546
1801;Mannen;Turkije;2036;3967;2439;1528
1802;Mannen;Turkije;2037;3967;2462;1505
1803;Mannen;Turkije;2038;3967;2485;1482
1804;Mannen;Turkije;2039;3967;2499;1468
1805;Mannen;Turkije;2040;3967;2515;1452
1806;Mannen;Turkije;2041;3967;2526;1441
1807;Mannen;Turkije;2042;3967;2539;1428
1808;Mannen;Turkije;2043;3967;2558;1410
1809;Mannen;Turkije;2044;3967;2575;1392
1810;Mannen;Turkije;2045;3967;2592;1374
1811;Mannen;Turkije;2046;3967;2616;1352
1812;Mannen;Turkije;2047;3967;2630;1337
1813;Mannen;Turkije;2048;3967;2635;1332
1814;Mannen;Turkije;2049;3967;2637;1330
1815;Mannen;Turkije;2050;3967;2633;1334
1816;Mannen;Turkije;2051;3967;2640;1327
1817;Mannen;Turkije;2052;3967;2645;1322
1818;Mannen;Turkije;2053;3967;2639;1328
1819;Mannen;Turkije;2054;3967;2638;1329
1820;Mannen;Turkije;2055;3967;2639;1328
1821;Mannen;Turkije;2056;3967;2639;1328
1822;Mannen;Turkije;2057;3967;2639;1328
1823;Mannen;Turkije;2058;3967;2639;1328
1824;Mannen;Turkije;2059;3967;2639;1328
1825;Mannen;Turkije;2060;3967;2639;1328
1826;Mannen;Turkije;2061;3967;2638;1328
1827;Mannen;Turkije;2062;3967;2638;1328
1828;Mannen;Turkije;2063;3967;2638;1329
1829;Mannen;Turkije;2064;3967;2638;1329
1830;Mannen;Turkije;2065;3967;2638;1329
1831;Mannen;Turkije;2066;3967;2638;1329
1832;Mannen;Turkije;2067;3967;2638;1329
1833;Mannen;Turkije;2068;3967;2638;1329
1834;Mannen;Turkije;2069;3967;2638;1330
1835;Mannen;Turkije;2070;3967;2638;1330
1836;Vrouwen;Totaal;2020;101484;71082;30402
1837;Vrouwen;Totaal;2021;117547;80517;37030
1838;Vrouwen;Totaal;2022;134868;84714;50154
1839;Vrouwen;Totaal;2023;139388;90491;48897
1840;Vrouwen;Totaal;2024;140340;95876;44464
1841;Vrouwen;Totaal;2025;142509;100658;41851
1842;Vrouwen;Totaal;2026;143239;104146;39093
1843;Vrouwen;Totaal;2027;143843;106973;36870
1844;Vrouwen;Totaal;2028;144540;109218;35322
1845;Vrouwen;Totaal;2029;144024;110972;33052
1846;Vrouwen;Totaal;2030;143489;112322;31168
1847;Vrouwen;Totaal;2031;143328;112978;30350
1848;Vrouwen;Totaal;2032;143019;113441;29578
1849;Vrouwen;Totaal;2033;142723;113692;29032
1850;Vrouwen;Totaal;2034;142395;113844;28551
1851;Vrouwen;Totaal;2035;142374;113981;28393
1852;Vrouwen;Totaal;2036;142323;114145;28178
1853;Vrouwen;Totaal;2037;142255;114303;27952
1854;Vrouwen;Totaal;2038;142175;114430;27746
1855;Vrouwen;Totaal;2039;142081;114535;27546
1856;Vrouwen;Totaal;2040;142005;114619;27386
1857;Vrouwen;Totaal;2041;141901;114684;27217
1858;Vrouwen;Totaal;2042;141905;114761;27144
1859;Vrouwen;Totaal;2043;141890;114843;27047
1860;Vrouwen;Totaal;2044;141893;114947;26946
1861;Vrouwen;Totaal;2045;141888;115061;26827
1862;Vrouwen;Totaal;2046;141888;115180;26708
1863;Vrouwen;Totaal;2047;141901;115302;26599
1864;Vrouwen;Totaal;2048;141924;115430;26494
1865;Vrouwen;Totaal;2049;141937;115570;26367
1866;Vrouwen;Totaal;2050;141978;115704;26274
1867;Vrouwen;Totaal;2051;142052;115888;26164
1868;Vrouwen;Totaal;2052;142094;116055;26039
1869;Vrouwen;Totaal;2053;142128;116182;25946
1870;Vrouwen;Totaal;2054;142181;116302;25879
1871;Vrouwen;Totaal;2055;142223;116421;25802
1872;Vrouwen;Totaal;2056;142268;116519;25749
1873;Vrouwen;Totaal;2057;142306;116611;25695
1874;Vrouwen;Totaal;2058;142354;116694;25660
1875;Vrouwen;Totaal;2059;142374;116774;25600
1876;Vrouwen;Totaal;2060;142441;116840;25600
1877;Vrouwen;Totaal;2061;142486;116903;25583
1878;Vrouwen;Totaal;2062;142533;116965;25568
1879;Vrouwen;Totaal;2063;142573;117012;25560
1880;Vrouwen;Totaal;2064;142615;117058;25557
1881;Vrouwen;Totaal;2065;142639;117097;25542
1882;Vrouwen;Totaal;2066;142673;117125;25548
1883;Vrouwen;Totaal;2067;142707;117150;25557
1884;Vrouwen;Totaal;2068;142735;117169;25566
1885;Vrouwen;Totaal;2069;142767;117190;25577
1886;Vrouwen;Totaal;2070;142765;117193;25572
1887;Vrouwen;1e generatie migratieachtergrond;2020;86440;56717;29723
1888;Vrouwen;1e generatie migratieachtergrond;2021;101968;61767;40201
1889;Vrouwen;1e generatie migratieachtergrond;2022;119948;65522;54427
1890;Vrouwen;1e generatie migratieachtergrond;2023;125571;71233;54338
1891;Vrouwen;1e generatie migratieachtergrond;2024;126939;76253;50685
1892;Vrouwen;1e generatie migratieachtergrond;2025;129354;80467;48887
1893;Vrouwen;1e generatie migratieachtergrond;2026;130201;83577;46624
1894;Vrouwen;1e generatie migratieachtergrond;2027;130799;86025;44775
1895;Vrouwen;1e generatie migratieachtergrond;2028;131198;87930;43268
1896;Vrouwen;1e generatie migratieachtergrond;2029;130669;89430;41239
1897;Vrouwen;1e generatie migratieachtergrond;2030;130121;90578;39544
1898;Vrouwen;1e generatie migratieachtergrond;2031;129769;91176;38593
1899;Vrouwen;1e generatie migratieachtergrond;2032;129325;91592;37733
1900;Vrouwen;1e generatie migratieachtergrond;2033;128895;91828;37067
1901;Vrouwen;1e generatie migratieachtergrond;2034;128456;91976;36479
1902;Vrouwen;1e generatie migratieachtergrond;2035;128367;92117;36250
1903;Vrouwen;1e generatie migratieachtergrond;2036;128267;92289;35977
1904;Vrouwen;1e generatie migratieachtergrond;2037;128179;92452;35727
1905;Vrouwen;1e generatie migratieachtergrond;2038;128089;92593;35496
1906;Vrouwen;1e generatie migratieachtergrond;2039;127996;92717;35279
1907;Vrouwen;1e generatie migratieachtergrond;2040;127902;92817;35085
1908;Vrouwen;1e generatie migratieachtergrond;2041;127815;92899;34916
1909;Vrouwen;1e generatie migratieachtergrond;2042;127813;92981;34831
1910;Vrouwen;1e generatie migratieachtergrond;2043;127814;93071;34744
1911;Vrouwen;1e generatie migratieachtergrond;2044;127814;93158;34657
1912;Vrouwen;1e generatie migratieachtergrond;2045;127814;93241;34573
1913;Vrouwen;1e generatie migratieachtergrond;2046;127813;93310;34503
1914;Vrouwen;1e generatie migratieachtergrond;2047;127813;93361;34452
1915;Vrouwen;1e generatie migratieachtergrond;2048;127813;93401;34412
1916;Vrouwen;1e generatie migratieachtergrond;2049;127812;93435;34377
1917;Vrouwen;1e generatie migratieachtergrond;2050;127812;93457;34355
1918;Vrouwen;1e generatie migratieachtergrond;2051;127817;93508;34310
1919;Vrouwen;1e generatie migratieachtergrond;2052;127812;93541;34271
1920;Vrouwen;1e generatie migratieachtergrond;2053;127812;93540;34272
1921;Vrouwen;1e generatie migratieachtergrond;2054;127815;93537;34278
1922;Vrouwen;1e generatie migratieachtergrond;2055;127813;93535;34278
1923;Vrouwen;1e generatie migratieachtergrond;2056;127806;93527;34277
1924;Vrouwen;1e generatie migratieachtergrond;2057;127812;93516;34297
1925;Vrouwen;1e generatie migratieachtergrond;2058;127814;93509;34305
1926;Vrouwen;1e generatie migratieachtergrond;2059;127811;93502;34309
1927;Vrouwen;1e generatie migratieachtergrond;2060;127812;93494;34318
1928;Vrouwen;1e generatie migratieachtergrond;2061;127816;93489;34327
1929;Vrouwen;1e generatie migratieachtergrond;2062;127814;93485;34330
1930;Vrouwen;1e generatie migratieachtergrond;2063;127815;93480;34335
1931;Vrouwen;1e generatie migratieachtergrond;2064;127811;93477;34334
1932;Vrouwen;1e generatie migratieachtergrond;2065;127810;93474;34336
1933;Vrouwen;1e generatie migratieachtergrond;2066;127810;93472;34338
1934;Vrouwen;1e generatie migratieachtergrond;2067;127810;93472;34339
1935;Vrouwen;1e generatie migratieachtergrond;2068;127810;93469;34341
1936;Vrouwen;1e generatie migratieachtergrond;2069;127810;93466;34343
1937;Vrouwen;1e generatie migratieachtergrond;2070;127808;93465;34342
1938;Vrouwen;Ned. achtergrond/2e gen migratieachte...;2020;15044;14365;679
1939;Vrouwen;Ned. achtergrond/2e gen migratieachte...;2021;15579;18750;-3172
1940;Vrouwen;Ned. achtergrond/2e gen migratieachte...;2022;14920;19192;-4272
1941;Vrouwen;Ned. achtergrond/2e gen migratieachte...;2023;13817;19257;-5440
1942;Vrouwen;Ned. achtergrond/2e gen migratieachte...;2024;13401;19625;-6224
1943;Vrouwen;Ned. achtergrond/2e gen migratieachte...;2025;13155;20189;-7034
1944;Vrouwen;Ned. achtergrond/2e gen migratieachte...;2026;13038;20569;-7531
1945;Vrouwen;Ned. achtergrond/2e gen migratieachte...;2027;13044;20950;-7906
1946;Vrouwen;Ned. achtergrond/2e gen migratieachte...;2028;13342;21287;-7945
1947;Vrouwen;Ned. achtergrond/2e gen migratieachte...;2029;13355;21543;-8188
1948;Vrouwen;Ned. achtergrond/2e gen migratieachte...;2030;13368;21744;-8376
1949;Vrouwen;Ned. achtergrond/2e gen migratieachte...;2031;13559;21803;-8244
1950;Vrouwen;Ned. achtergrond/2e gen migratieachte...;2032;13694;21848;-8154
1951;Vrouwen;Ned. achtergrond/2e gen migratieachte...;2033;13828;21864;-8036
1952;Vrouwen;Ned. achtergrond/2e gen migratieachte...;2034;13939;21868;-7929
1953;Vrouwen;Ned. achtergrond/2e gen migratieachte...;2035;14007;21864;-7857
1954;Vrouwen;Ned. achtergrond/2e gen migratieachte...;2036;14056;21857;-7801
1955;Vrouwen;Ned. achtergrond/2e gen migratieachte...;2037;14076;21851;-7775
1956;Vrouwen;Ned. achtergrond/2e gen migratieachte...;2038;14086;21835;-7749
1957;Vrouwen;Ned. achtergrond/2e gen migratieachte...;2039;14085;21819;-7734
1958;Vrouwen;Ned. achtergrond/2e gen migratieachte...;2040;14103;21801;-7698
1959;Vrouwen;Ned. achtergrond/2e gen migratieachte...;2041;14086;21783;-7697
1960;Vrouwen;Ned. achtergrond/2e gen migratieachte...;2042;14092;21780;-7688
1961;Vrouwen;Ned. achtergrond/2e gen migratieachte...;2043;14076;21772;-7696
1962;Vrouwen;Ned. achtergrond/2e gen migratieachte...;2044;14079;21788;-7709
1963;Vrouwen;Ned. achtergrond/2e gen migratieachte...;2045;14074;21821;-7747
1964;Vrouwen;Ned. achtergrond/2e gen migratieachte...;2046;14075;21871;-7796
1965;Vrouwen;Ned. achtergrond/2e gen migratieachte...;2047;14088;21939;-7851
1966;Vrouwen;Ned. achtergrond/2e gen migratieachte...;2048;14111;22030;-7918
1967;Vrouwen;Ned. achtergrond/2e gen migratieachte...;2049;14125;22135;-8010
1968;Vrouwen;Ned. achtergrond/2e gen migratieachte...;2050;14166;22247;-8081
1969;Vrouwen;Ned. achtergrond/2e gen migratieachte...;2051;14235;22380;-8145
1970;Vrouwen;Ned. achtergrond/2e gen migratieachte...;2052;14282;22515;-8233
1971;Vrouwen;Ned. achtergrond/2e gen migratieachte...;2053;14316;22641;-8325
1972;Vrouwen;Ned. achtergrond/2e gen migratieachte...;2054;14366;22764;-8398
1973;Vrouwen;Ned. achtergrond/2e gen migratieachte...;2055;14410;22886;-8476
1974;Vrouwen;Ned. achtergrond/2e gen migratieachte...;2056;14462;22993;-8531
1975;Vrouwen;Ned. achtergrond/2e gen migratieachte...;2057;14494;23095;-8601
1976;Vrouwen;Ned. achtergrond/2e gen migratieachte...;2058;14540;23185;-8645
