ID;Geslacht;Onderwijssoort;Migratieachtergrond;WoonregioSchoolregio;Regiokenmerken;Perioden;Examenkandidaten_1;Gediplomeerden_2;GediplomeerdenRelatief_3
213;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Niet in te delen (LD);2010/'11;77;69;90
214;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Niet in te delen (LD);2011/'12;69;65;94
215;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Niet in te delen (LD);2012/'13;75;65;87
216;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Niet in te delen (LD);2013/'14;70;58;83
217;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Niet in te delen (LD);2014/'15;54;50;93
218;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Niet in te delen (LD);2015/'16;67;62;93
219;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Niet in te delen (LD);2016/'17;65;58;89
220;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Niet in te delen (LD);2017/'18;58;52;90
221;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Niet in te delen (LD);2018/'19;71;66;93
222;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Niet in te delen (LD);2019/'20;71;69;97
223;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Woonregio;Niet in te delen (LD);2020/'21;57;56;98
224;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;Nederland;2005/'06;31633;29287;93
225;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;Nederland;2006/'07;32961;30331;92
226;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;Nederland;2007/'08;35150;32398;92
227;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;Nederland;2008/'09;37434;34078;91
228;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;Nederland;2009/'10;35385;31572;89
229;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;Nederland;2010/'11;36763;32641;89
230;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;Nederland;2011/'12;36755;32089;87
231;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;Nederland;2012/'13;35733;32842;92
232;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;Nederland;2013/'14;35450;31816;90
233;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;Nederland;2014/'15;35946;33182;92
234;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;Nederland;2015/'16;35844;32677;91
235;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;Nederland;2016/'17;37899;34478;91
236;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;Nederland;2017/'18;38488;35221;92
237;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;Nederland;2018/'19;38690;35094;91
238;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;Nederland;2019/'20;38871;38462;99
239;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;Nederland;2020/'21;39149;36793;94
240;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;Vier grootste gemeenten (G4);2005/'06;3913;3516;90
241;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;Vier grootste gemeenten (G4);2006/'07;3908;3492;89
242;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;Vier grootste gemeenten (G4);2007/'08;4113;3694;90
243;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;Vier grootste gemeenten (G4);2008/'09;4393;3931;89
244;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;Vier grootste gemeenten (G4);2009/'10;4141;3634;88
245;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;Vier grootste gemeenten (G4);2010/'11;4345;3785;87
246;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;Vier grootste gemeenten (G4);2011/'12;4436;3789;85
247;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;Vier grootste gemeenten (G4);2012/'13;4297;3882;90
248;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;Vier grootste gemeenten (G4);2013/'14;4529;3990;88
249;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;Vier grootste gemeenten (G4);2014/'15;4612;4235;92
250;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;Vier grootste gemeenten (G4);2015/'16;4617;4212;91
251;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;Vier grootste gemeenten (G4);2016/'17;5023;4556;91
252;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;Vier grootste gemeenten (G4);2017/'18;5199;4720;91
253;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;Vier grootste gemeenten (G4);2018/'19;5451;4910;90
254;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;Vier grootste gemeenten (G4);2019/'20;5554;5479;99
255;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;Vier grootste gemeenten (G4);2020/'21;5848;5403;92
256;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;Amsterdam;2005/'06;1294;1169;90
257;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;Amsterdam;2006/'07;1341;1184;88
258;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;Amsterdam;2007/'08;1367;1251;92
259;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;Amsterdam;2008/'09;1427;1293;91
260;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;Amsterdam;2009/'10;1390;1239;89
261;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;Amsterdam;2010/'11;1551;1357;87
262;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;Amsterdam;2011/'12;1582;1349;85
263;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;Amsterdam;2012/'13;1606;1437;89
264;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;Amsterdam;2013/'14;1635;1439;88
265;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;Amsterdam;2014/'15;1777;1604;90
266;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;Amsterdam;2015/'16;1820;1635;90
267;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;Amsterdam;2016/'17;1941;1732;89
268;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;Amsterdam;2017/'18;2025;1808;89
269;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;Amsterdam;2018/'19;2042;1815;89
270;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;Amsterdam;2019/'20;2144;2103;98
271;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;Amsterdam;2020/'21;2178;1976;91
272;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;'s-Gravenhage;2005/'06;828;742;90
273;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;'s-Gravenhage;2006/'07;749;661;88
274;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;'s-Gravenhage;2007/'08;828;734;89
275;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;'s-Gravenhage;2008/'09;972;873;90
276;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;'s-Gravenhage;2009/'10;884;777;88
277;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;'s-Gravenhage;2010/'11;833;743;89
278;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;'s-Gravenhage;2011/'12;934;805;86
279;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;'s-Gravenhage;2012/'13;910;834;92
280;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;'s-Gravenhage;2013/'14;935;828;89
281;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;'s-Gravenhage;2014/'15;966;897;93
282;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;'s-Gravenhage;2015/'16;927;848;91
283;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;'s-Gravenhage;2016/'17;981;893;91
284;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;'s-Gravenhage;2017/'18;1023;936;91
285;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;'s-Gravenhage;2018/'19;1167;1051;90
286;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;'s-Gravenhage;2019/'20;1256;1243;99
287;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;'s-Gravenhage;2020/'21;1202;1109;92
288;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;Rotterdam;2005/'06;1270;1124;89
289;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;Rotterdam;2006/'07;1285;1155;90
290;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;Rotterdam;2007/'08;1360;1192;88
291;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;Rotterdam;2008/'09;1437;1239;86
292;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;Rotterdam;2009/'10;1291;1101;85
293;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;Rotterdam;2010/'11;1311;1109;85
294;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;Rotterdam;2011/'12;1241;1045;84
295;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;Rotterdam;2012/'13;1198;1083;90
296;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;Rotterdam;2013/'14;1222;1038;85
297;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;Rotterdam;2014/'15;1223;1126;92
298;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;Rotterdam;2015/'16;1206;1104;92
299;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;Rotterdam;2016/'17;1325;1203;91
300;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;Rotterdam;2017/'18;1380;1261;91
301;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;Rotterdam;2018/'19;1429;1284;90
302;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;Rotterdam;2019/'20;1367;1354;99
303;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;Rotterdam;2020/'21;1525;1422;93
304;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;Utrecht;2005/'06;521;481;92
305;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;Utrecht;2006/'07;533;492;92
306;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;Utrecht;2007/'08;558;517;93
307;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;Utrecht;2008/'09;557;526;94
308;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;Utrecht;2009/'10;576;517;90
309;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;Utrecht;2010/'11;650;576;89
310;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;Utrecht;2011/'12;679;590;87
311;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;Utrecht;2012/'13;583;528;91
312;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;Utrecht;2013/'14;737;685;93
313;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;Utrecht;2014/'15;646;608;94
314;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;Utrecht;2015/'16;664;625;94
315;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;Utrecht;2016/'17;776;728;94
316;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;Utrecht;2017/'18;771;715;93
317;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;Utrecht;2018/'19;813;760;93
318;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;Utrecht;2019/'20;787;779;99
319;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;Utrecht;2020/'21;943;896;95
320;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;Gemeenten >=100 000 inwoners (excl. G4);2005/'06;8218;7610;93
321;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;Gemeenten >=100 000 inwoners (excl. G4);2006/'07;8688;7965;92
322;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;Gemeenten >=100 000 inwoners (excl. G4);2007/'08;9329;8594;92
323;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;Gemeenten >=100 000 inwoners (excl. G4);2008/'09;9884;9004;91
324;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;Gemeenten >=100 000 inwoners (excl. G4);2009/'10;9353;8330;89
325;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;Gemeenten >=100 000 inwoners (excl. G4);2010/'11;10074;8930;89
326;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;Gemeenten >=100 000 inwoners (excl. G4);2011/'12;9596;8432;88
327;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;Gemeenten >=100 000 inwoners (excl. G4);2012/'13;9677;8903;92
328;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;Gemeenten >=100 000 inwoners (excl. G4);2013/'14;9781;8872;91
329;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;Gemeenten >=100 000 inwoners (excl. G4);2014/'15;10693;9900;93
330;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;Gemeenten >=100 000 inwoners (excl. G4);2015/'16;10941;9954;91
331;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;Gemeenten >=100 000 inwoners (excl. G4);2016/'17;11721;10689;91
332;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;Gemeenten >=100 000 inwoners (excl. G4);2017/'18;11558;10609;92
333;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;Gemeenten >=100 000 inwoners (excl. G4);2018/'19;11945;10885;91
334;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;Gemeenten >=100 000 inwoners (excl. G4);2019/'20;12292;12151;99
335;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;Gemeenten >=100 000 inwoners (excl. G4);2020/'21;12640;11886;94
336;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;Gemeenten < 100 000 inwoners;2005/'06;19502;18161;93
337;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;Gemeenten < 100 000 inwoners;2006/'07;20365;18874;93
338;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;Gemeenten < 100 000 inwoners;2007/'08;21708;20110;93
339;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;Gemeenten < 100 000 inwoners;2008/'09;23157;21143;91
340;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;Gemeenten < 100 000 inwoners;2009/'10;21891;19608;90
341;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;Gemeenten < 100 000 inwoners;2010/'11;22344;19926;89
342;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;Gemeenten < 100 000 inwoners;2011/'12;22723;19868;87
343;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;Gemeenten < 100 000 inwoners;2012/'13;21759;20057;92
344;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;Gemeenten < 100 000 inwoners;2013/'14;21140;18954;90
345;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;Gemeenten < 100 000 inwoners;2014/'15;20641;19047;92
346;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;Gemeenten < 100 000 inwoners;2015/'16;20286;18511;91
347;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;Gemeenten < 100 000 inwoners;2016/'17;21155;19233;91
348;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;Gemeenten < 100 000 inwoners;2017/'18;21731;19892;92
349;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;Gemeenten < 100 000 inwoners;2018/'19;21294;19299;91
350;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;Gemeenten < 100 000 inwoners;2019/'20;21025;20832;99
351;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;Gemeenten < 100 000 inwoners;2020/'21;20661;19504;94
352;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;Niet in te delen (GM);2005/'06;0;0;0
353;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;Niet in te delen (GM);2006/'07;0;0;0
354;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;Niet in te delen (GM);2007/'08;0;0;0
355;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;Niet in te delen (GM);2008/'09;0;0;0
356;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;Niet in te delen (GM);2009/'10;0;0;0
357;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;Niet in te delen (GM);2010/'11;0;0;0
358;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;Niet in te delen (GM);2011/'12;0;0;0
359;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;Niet in te delen (GM);2012/'13;0;0;0
360;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;Niet in te delen (GM);2013/'14;0;0;0
361;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;Niet in te delen (GM);2014/'15;0;0;0
362;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;Niet in te delen (GM);2015/'16;0;0;0
363;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;Niet in te delen (GM);2016/'17;0;0;0
364;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;Niet in te delen (GM);2017/'18;0;0;0
365;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;Niet in te delen (GM);2018/'19;0;0;0
366;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;Niet in te delen (GM);2019/'20;0;0;0
367;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;Niet in te delen (GM);2020/'21;0;0;0
368;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;Noord-Nederland (LD);2005/'06;2868;2655;93
369;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;Noord-Nederland (LD);2006/'07;2959;2689;91
370;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;Noord-Nederland (LD);2007/'08;3183;2911;91
371;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;Noord-Nederland (LD);2008/'09;3366;3020;90
372;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;Noord-Nederland (LD);2009/'10;3132;2754;88
373;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;Noord-Nederland (LD);2010/'11;3390;2957;87
374;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;Noord-Nederland (LD);2011/'12;3108;2686;86
375;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;Noord-Nederland (LD);2012/'13;3055;2799;92
376;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;Noord-Nederland (LD);2013/'14;2972;2689;90
377;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;Noord-Nederland (LD);2014/'15;3021;2770;92
378;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;Noord-Nederland (LD);2015/'16;2907;2631;91
379;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;Noord-Nederland (LD);2016/'17;3200;2888;90
380;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;Noord-Nederland (LD);2017/'18;3185;2869;90
381;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;Noord-Nederland (LD);2018/'19;3241;2853;88
382;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;Noord-Nederland (LD);2019/'20;3125;3075;98
383;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;Noord-Nederland (LD);2020/'21;3297;3072;93
384;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;Oost-Nederland (LD);2005/'06;6377;5910;93
385;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;Oost-Nederland (LD);2006/'07;6709;6214;93
386;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;Oost-Nederland (LD);2007/'08;7182;6613;92
387;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;Oost-Nederland (LD);2008/'09;7596;6952;92
388;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;Oost-Nederland (LD);2009/'10;7399;6584;89
389;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;Oost-Nederland (LD);2010/'11;7592;6755;89
390;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;Oost-Nederland (LD);2011/'12;7541;6575;87
391;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;Oost-Nederland (LD);2012/'13;7515;6878;92
392;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;Oost-Nederland (LD);2013/'14;7395;6657;90
393;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;Oost-Nederland (LD);2014/'15;7256;6689;92
394;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;Oost-Nederland (LD);2015/'16;7315;6683;91
395;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;Oost-Nederland (LD);2016/'17;7723;7029;91
396;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;Oost-Nederland (LD);2017/'18;7867;7238;92
397;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;Oost-Nederland (LD);2018/'19;7837;7105;91
398;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;Oost-Nederland (LD);2019/'20;7761;7683;99
399;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;Oost-Nederland (LD);2020/'21;7772;7312;94
400;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;West-Nederland (LD);2005/'06;15235;14002;92
401;Totaal mannen en vrouwen;Vwo;Totaal migratieachtergrond;Schoolregio;West-Nederland (LD);2006/'07;15740;14373;91
