ID;Geslacht;Leeftijd;Migratieachtergrond;Peilmoment;OnderwijspositieOpPeilmoment;StartkwalificatieOpPeilmoment;Perioden;VoortijdigSchoolverlaters_1;TotaalVo_2;TotaalMbo_3;BeroepsopleidendeLeerwegBol_4;BeroepbegeleidendeLeerwegBbl_5;Extranei_6
133;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Vmbo;Totaal voortijdig schoolverlaters;2012/'13;71.0;70.0;1.0;1.0;0.0;0.0
134;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Vmbo;Totaal voortijdig schoolverlaters;2013/'14;67.0;66.0;1.0;1.0;0.0;0.0
135;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Vmbo;Totaal voortijdig schoolverlaters;2014/'15;64.0;64.0;0.0;0.0;0.0;0.0
136;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Vmbo;Met startkwalificatie;2007/'08;0.0;0.0;0.0;0.0;0.0;0.0
137;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Vmbo;Met startkwalificatie;2008/'09;0.0;0.0;0.0;0.0;0.0;0.0
138;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Vmbo;Met startkwalificatie;2009/'10;0.0;0.0;0.0;0.0;0.0;0.0
139;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Vmbo;Met startkwalificatie;2010/'11;0.0;0.0;0.0;0.0;0.0;0.0
140;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Vmbo;Met startkwalificatie;2011/'12;0.0;0.0;0.0;0.0;0.0;0.0
141;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Vmbo;Met startkwalificatie;2012/'13;0.0;0.0;0.0;0.0;0.0;0.0
142;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Vmbo;Met startkwalificatie;2013/'14;0.0;0.0;0.0;0.0;0.0;0.0
143;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Vmbo;Met startkwalificatie;2014/'15;0.0;0.0;0.0;0.0;0.0;0.0
144;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Vmbo;Zonder startkwalificatie;2007/'08;325.0;323.0;2.0;1.0;1.0;0.0
145;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Vmbo;Zonder startkwalificatie;2008/'09;253.0;252.0;1.0;0.0;1.0;0.0
146;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Vmbo;Zonder startkwalificatie;2009/'10;278.0;276.0;2.0;1.0;0.0;1.0
147;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Vmbo;Zonder startkwalificatie;2010/'11;323.0;323.0;0.0;0.0;0.0;0.0
148;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Vmbo;Zonder startkwalificatie;2011/'12;265.0;264.0;1.0;0.0;0.0;1.0
149;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Vmbo;Zonder startkwalificatie;2012/'13;68.0;67.0;1.0;1.0;0.0;0.0
150;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Vmbo;Zonder startkwalificatie;2013/'14;67.0;66.0;1.0;1.0;0.0;0.0
151;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Vmbo;Zonder startkwalificatie;2014/'15;63.0;63.0;0.0;0.0;0.0;0.0
152;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Vmbo;Startkwalificatie onbekend;2007/'08;2.0;2.0;0.0;0.0;0.0;0.0
153;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Vmbo;Startkwalificatie onbekend;2008/'09;0.0;0.0;0.0;0.0;0.0;0.0
154;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Vmbo;Startkwalificatie onbekend;2009/'10;2.0;2.0;0.0;0.0;0.0;0.0
155;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Vmbo;Startkwalificatie onbekend;2010/'11;3.0;3.0;0.0;0.0;0.0;0.0
156;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Vmbo;Startkwalificatie onbekend;2011/'12;3.0;3.0;0.0;0.0;0.0;0.0
157;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Vmbo;Startkwalificatie onbekend;2012/'13;3.0;3.0;0.0;0.0;0.0;0.0
158;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Vmbo;Startkwalificatie onbekend;2013/'14;0.0;0.0;0.0;0.0;0.0;0.0
159;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Vmbo;Startkwalificatie onbekend;2014/'15;1.0;1.0;0.0;0.0;0.0;0.0
160;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Havo/vwo;Totaal voortijdig schoolverlaters;2007/'08;213.0;210.0;3.0;3.0;0.0;0.0
161;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Havo/vwo;Totaal voortijdig schoolverlaters;2008/'09;187.0;185.0;2.0;2.0;0.0;0.0
162;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Havo/vwo;Totaal voortijdig schoolverlaters;2009/'10;263.0;261.0;2.0;2.0;0.0;0.0
163;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Havo/vwo;Totaal voortijdig schoolverlaters;2010/'11;236.0;234.0;2.0;2.0;0.0;0.0
164;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Havo/vwo;Totaal voortijdig schoolverlaters;2011/'12;197.0;194.0;3.0;3.0;0.0;0.0
165;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Havo/vwo;Totaal voortijdig schoolverlaters;2012/'13;78.0;77.0;1.0;1.0;0.0;0.0
166;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Havo/vwo;Totaal voortijdig schoolverlaters;2013/'14;87.0;86.0;1.0;1.0;0.0;0.0
167;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Havo/vwo;Totaal voortijdig schoolverlaters;2014/'15;66.0;66.0;0.0;0.0;0.0;0.0
168;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Havo/vwo;Met startkwalificatie;2007/'08;0.0;0.0;0.0;0.0;0.0;0.0
169;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Havo/vwo;Met startkwalificatie;2008/'09;0.0;0.0;0.0;0.0;0.0;0.0
170;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Havo/vwo;Met startkwalificatie;2009/'10;4.0;4.0;0.0;0.0;0.0;0.0
171;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Havo/vwo;Met startkwalificatie;2010/'11;0.0;0.0;0.0;0.0;0.0;0.0
172;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Havo/vwo;Met startkwalificatie;2011/'12;0.0;0.0;0.0;0.0;0.0;0.0
173;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Havo/vwo;Met startkwalificatie;2012/'13;0.0;0.0;0.0;0.0;0.0;0.0
174;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Havo/vwo;Met startkwalificatie;2013/'14;0.0;0.0;0.0;0.0;0.0;0.0
175;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Havo/vwo;Met startkwalificatie;2014/'15;0.0;0.0;0.0;0.0;0.0;0.0
176;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Havo/vwo;Zonder startkwalificatie;2007/'08;211.0;208.0;3.0;3.0;0.0;0.0
177;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Havo/vwo;Zonder startkwalificatie;2008/'09;186.0;184.0;2.0;2.0;0.0;0.0
178;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Havo/vwo;Zonder startkwalificatie;2009/'10;257.0;255.0;2.0;2.0;0.0;0.0
179;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Havo/vwo;Zonder startkwalificatie;2010/'11;236.0;234.0;2.0;2.0;0.0;0.0
180;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Havo/vwo;Zonder startkwalificatie;2011/'12;194.0;191.0;3.0;3.0;0.0;0.0
181;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Havo/vwo;Zonder startkwalificatie;2012/'13;78.0;77.0;1.0;1.0;0.0;0.0
182;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Havo/vwo;Zonder startkwalificatie;2013/'14;87.0;86.0;1.0;1.0;0.0;0.0
183;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Havo/vwo;Zonder startkwalificatie;2014/'15;66.0;66.0;0.0;0.0;0.0;0.0
184;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Havo/vwo;Startkwalificatie onbekend;2007/'08;2.0;2.0;0.0;0.0;0.0;0.0
185;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Havo/vwo;Startkwalificatie onbekend;2008/'09;1.0;1.0;0.0;0.0;0.0;0.0
186;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Havo/vwo;Startkwalificatie onbekend;2009/'10;2.0;2.0;0.0;0.0;0.0;0.0
187;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Havo/vwo;Startkwalificatie onbekend;2010/'11;0.0;0.0;0.0;0.0;0.0;0.0
188;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Havo/vwo;Startkwalificatie onbekend;2011/'12;3.0;3.0;0.0;0.0;0.0;0.0
189;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Havo/vwo;Startkwalificatie onbekend;2012/'13;0.0;0.0;0.0;0.0;0.0;0.0
190;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Havo/vwo;Startkwalificatie onbekend;2013/'14;0.0;0.0;0.0;0.0;0.0;0.0
191;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Havo/vwo;Startkwalificatie onbekend;2014/'15;0.0;0.0;0.0;0.0;0.0;0.0
192;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Totaal vavo;Totaal voortijdig schoolverlaters;2007/'08;1030.0;499.0;531.0;372.0;151.0;8.0
193;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Totaal vavo;Totaal voortijdig schoolverlaters;2008/'09;787.0;385.0;402.0;256.0;141.0;5.0
194;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Totaal vavo;Totaal voortijdig schoolverlaters;2009/'10;1062.0;672.0;390.0;265.0;117.0;8.0
195;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Totaal vavo;Totaal voortijdig schoolverlaters;2010/'11;724.0;339.0;385.0;281.0;97.0;7.0
196;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Totaal vavo;Totaal voortijdig schoolverlaters;2011/'12;763.0;368.0;395.0;292.0;100.0;3.0
197;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Totaal vavo;Totaal voortijdig schoolverlaters;2012/'13;496.0;236.0;260.0;200.0;59.0;1.0
198;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Totaal vavo;Totaal voortijdig schoolverlaters;2013/'14;417.0;224.0;193.0;175.0;16.0;2.0
199;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Totaal vavo;Totaal voortijdig schoolverlaters;2014/'15;461.0;242.0;219.0;209.0;9.0;1.0
200;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Totaal vavo;Met startkwalificatie;2007/'08;3.0;2.0;1.0;1.0;0.0;0.0
201;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Totaal vavo;Met startkwalificatie;2008/'09;5.0;1.0;4.0;1.0;2.0;1.0
202;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Totaal vavo;Met startkwalificatie;2009/'10;49.0;38.0;11.0;8.0;2.0;1.0
203;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Totaal vavo;Met startkwalificatie;2010/'11;6.0;2.0;4.0;1.0;2.0;1.0
204;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Totaal vavo;Met startkwalificatie;2011/'12;2.0;0.0;2.0;2.0;0.0;0.0
205;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Totaal vavo;Met startkwalificatie;2012/'13;0.0;0.0;0.0;0.0;0.0;0.0
206;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Totaal vavo;Met startkwalificatie;2013/'14;2.0;0.0;2.0;2.0;0.0;0.0
207;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Totaal vavo;Met startkwalificatie;2014/'15;3.0;2.0;1.0;1.0;0.0;0.0
208;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Totaal vavo;Zonder startkwalificatie;2007/'08;1021.0;494.0;527.0;368.0;151.0;8.0
209;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Totaal vavo;Zonder startkwalificatie;2008/'09;781.0;383.0;398.0;255.0;139.0;4.0
210;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Totaal vavo;Zonder startkwalificatie;2009/'10;1009.0;631.0;378.0;256.0;115.0;7.0
211;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Totaal vavo;Zonder startkwalificatie;2010/'11;714.0;336.0;378.0;277.0;95.0;6.0
212;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Totaal vavo;Zonder startkwalificatie;2011/'12;757.0;368.0;389.0;287.0;99.0;3.0
213;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Totaal vavo;Zonder startkwalificatie;2012/'13;495.0;235.0;260.0;200.0;59.0;1.0
214;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Totaal vavo;Zonder startkwalificatie;2013/'14;413.0;224.0;189.0;171.0;16.0;2.0
215;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Totaal vavo;Zonder startkwalificatie;2014/'15;454.0;238.0;216.0;206.0;9.0;1.0
216;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Totaal vavo;Startkwalificatie onbekend;2007/'08;6.0;3.0;3.0;3.0;0.0;0.0
217;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Totaal vavo;Startkwalificatie onbekend;2008/'09;1.0;1.0;0.0;0.0;0.0;0.0
218;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Totaal vavo;Startkwalificatie onbekend;2009/'10;4.0;3.0;1.0;1.0;0.0;0.0
219;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Totaal vavo;Startkwalificatie onbekend;2010/'11;4.0;1.0;3.0;3.0;0.0;0.0
220;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Totaal vavo;Startkwalificatie onbekend;2011/'12;4.0;0.0;4.0;3.0;1.0;0.0
221;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Totaal vavo;Startkwalificatie onbekend;2012/'13;1.0;1.0;0.0;0.0;0.0;0.0
222;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Totaal vavo;Startkwalificatie onbekend;2013/'14;2.0;0.0;2.0;2.0;0.0;0.0
223;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Totaal vavo;Startkwalificatie onbekend;2014/'15;4.0;2.0;2.0;2.0;0.0;0.0
224;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Totaal mbo;Totaal voortijdig schoolverlaters;2007/'08;10779.0;3046.0;7733.0;5606.0;1973.0;154.0
225;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Totaal mbo;Totaal voortijdig schoolverlaters;2008/'09;9777.0;2627.0;7150.0;4862.0;2167.0;121.0
226;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Totaal mbo;Totaal voortijdig schoolverlaters;2009/'10;9875.0;2634.0;7241.0;5056.0;2027.0;158.0
227;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Totaal mbo;Totaal voortijdig schoolverlaters;2010/'11;9601.0;2553.0;7048.0;5247.0;1634.0;167.0
228;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Totaal mbo;Totaal voortijdig schoolverlaters;2011/'12;8919.0;2577.0;6342.0;4859.0;1338.0;145.0
229;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Totaal mbo;Totaal voortijdig schoolverlaters;2012/'13;7011.0;1472.0;5539.0;4444.0;988.0;107.0
230;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Totaal mbo;Totaal voortijdig schoolverlaters;2013/'14;6472.0;1471.0;5001.0;4140.0;754.0;107.0
231;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Totaal mbo;Totaal voortijdig schoolverlaters;2014/'15;6249.0;1342.0;4907.0;4183.0;606.0;118.0
232;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Totaal mbo;Met startkwalificatie;2007/'08;168.0;10.0;158.0;98.0;53.0;7.0
233;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Totaal mbo;Met startkwalificatie;2008/'09;151.0;11.0;140.0;72.0;60.0;8.0
234;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Totaal mbo;Met startkwalificatie;2009/'10;114.0;5.0;109.0;65.0;43.0;1.0
235;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Totaal mbo;Met startkwalificatie;2010/'11;122.0;9.0;113.0;72.0;39.0;2.0
236;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Totaal mbo;Met startkwalificatie;2011/'12;108.0;13.0;95.0;58.0;33.0;4.0
237;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Totaal mbo;Met startkwalificatie;2012/'13;85.0;4.0;81.0;63.0;17.0;1.0
238;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Totaal mbo;Met startkwalificatie;2013/'14;79.0;7.0;72.0;51.0;18.0;3.0
239;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Totaal mbo;Met startkwalificatie;2014/'15;57.0;5.0;52.0;41.0;8.0;3.0
240;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Totaal mbo;Zonder startkwalificatie;2007/'08;10535.0;3027.0;7508.0;5450.0;1911.0;147.0
241;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Totaal mbo;Zonder startkwalificatie;2008/'09;9554.0;2606.0;6948.0;4737.0;2098.0;113.0
242;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Totaal mbo;Zonder startkwalificatie;2009/'10;9704.0;2616.0;7088.0;4953.0;1978.0;157.0
243;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Totaal mbo;Zonder startkwalificatie;2010/'11;9411.0;2530.0;6881.0;5128.0;1589.0;164.0
244;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Totaal mbo;Zonder startkwalificatie;2011/'12;8760.0;2559.0;6201.0;4762.0;1298.0;141.0
245;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Totaal mbo;Zonder startkwalificatie;2012/'13;6876.0;1461.0;5415.0;4344.0;965.0;106.0
246;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Totaal mbo;Zonder startkwalificatie;2013/'14;6353.0;1462.0;4891.0;4055.0;732.0;104.0
247;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Totaal mbo;Zonder startkwalificatie;2014/'15;6163.0;1333.0;4830.0;4120.0;595.0;115.0
248;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Totaal mbo;Startkwalificatie onbekend;2007/'08;76.0;9.0;67.0;58.0;9.0;0.0
249;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Totaal mbo;Startkwalificatie onbekend;2008/'09;72.0;10.0;62.0;53.0;9.0;0.0
250;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Totaal mbo;Startkwalificatie onbekend;2009/'10;57.0;13.0;44.0;38.0;6.0;0.0
251;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Totaal mbo;Startkwalificatie onbekend;2010/'11;68.0;14.0;54.0;47.0;6.0;1.0
252;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Totaal mbo;Startkwalificatie onbekend;2011/'12;51.0;5.0;46.0;39.0;7.0;0.0
253;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Totaal mbo;Startkwalificatie onbekend;2012/'13;50.0;7.0;43.0;37.0;6.0;0.0
254;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Totaal mbo;Startkwalificatie onbekend;2013/'14;40.0;2.0;38.0;34.0;4.0;0.0
255;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Totaal mbo;Startkwalificatie onbekend;2014/'15;29.0;4.0;25.0;22.0;3.0;0.0
256;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Totaal mbo niveau 1;Totaal voortijdig schoolverlaters;2007/'08;985.0;475.0;510.0;338.0;163.0;9.0
257;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Totaal mbo niveau 1;Totaal voortijdig schoolverlaters;2008/'09;902.0;394.0;508.0;296.0;208.0;4.0
258;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Totaal mbo niveau 1;Totaal voortijdig schoolverlaters;2009/'10;978.0;415.0;563.0;369.0;184.0;10.0
259;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Totaal mbo niveau 1;Totaal voortijdig schoolverlaters;2010/'11;1079.0;495.0;584.0;424.0;145.0;15.0
260;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Totaal mbo niveau 1;Totaal voortijdig schoolverlaters;2011/'12;959.0;488.0;471.0;330.0;129.0;12.0
261;Totaal mannen en vrouwen;10000;Totaal migratieachtergrond;1 jaar na verlaten onderwijs;Totaal mbo niveau 1;Totaal voortijdig schoolverlaters;2012/'13;606.0;187.0;419.0;341.0;66.0;12.0
