ID;Geslacht;Leeftijd;Opleidingsniveau;Cijfersoort;Perioden;Levensverwachting_1;LevensverwInAlsGoedErvarenGezondh_2;LevensverwZonderLichBeperkingen_3;LevensverwZonderChronischeZiektes_4;LevensverwInGoedeGeestelijkeGezondh_5
1008;Vrouwen;0 jaar;Basisonderwijs;Aantal jaren;1997/2005;78.1;52.8;60.5;40.6;
1009;Vrouwen;0 jaar;Basisonderwijs;Aantal jaren;1997/2000;78.2;52.9;60.8;40.0;
1010;Vrouwen;0 jaar;Basisonderwijs;Aantal jaren;2001/2004;77.7;50.6;59.3;36.8;63.6
1011;Vrouwen;0 jaar;Basisonderwijs;Aantal jaren;2005/2008;78.9;52.2;60.1;37.6;65.3
1012;Vrouwen;0 jaar;Basisonderwijs;Aantal jaren;2007/2010;79.5;53.0;61.3;36.8;66.3
1013;Vrouwen;0 jaar;Basisonderwijs;Aantal jaren;2009/2012;80.0;53.1;61.0;36.8;66.7
1014;Vrouwen;0 jaar;Basisonderwijs;Aantal jaren;2011/2014;80.2;52.7;60.2;37.1;66.0
1015;Vrouwen;0 jaar;Basisonderwijs;Standaardfout;1997/2005;0.2;0.5;0.6;0.8;
1016;Vrouwen;0 jaar;Basisonderwijs;Standaardfout;1997/2000;0.4;0.6;0.5;0.7;
1017;Vrouwen;0 jaar;Basisonderwijs;Standaardfout;2001/2004;0.3;0.7;0.6;0.7;0.6
1018;Vrouwen;0 jaar;Basisonderwijs;Standaardfout;2005/2008;0.3;0.6;0.5;0.6;0.6
1019;Vrouwen;0 jaar;Basisonderwijs;Standaardfout;2007/2010;0.2;0.6;0.6;0.6;0.6
1020;Vrouwen;0 jaar;Basisonderwijs;Standaardfout;2009/2012;0.2;0.6;0.7;0.6;0.7
1021;Vrouwen;0 jaar;Basisonderwijs;Standaardfout;2011/2014;0.2;0.7;0.8;0.7;0.8
1022;Vrouwen;0 jaar;Vmbo;Aantal jaren;1997/2005;81.1;61.3;68.5;41.9;
1023;Vrouwen;0 jaar;Vmbo;Aantal jaren;1997/2000;80.1;60.9;67.5;43.8;
1024;Vrouwen;0 jaar;Vmbo;Aantal jaren;2001/2004;81.4;61.5;68.4;40.6;70.4
1025;Vrouwen;0 jaar;Vmbo;Aantal jaren;2005/2008;82.6;60.9;68.2;39.0;71.7
1026;Vrouwen;0 jaar;Vmbo;Aantal jaren;2007/2010;83.4;61.0;67.9;39.3;73.2
1027;Vrouwen;0 jaar;Vmbo;Aantal jaren;2009/2012;83.3;62.1;68.6;40.0;72.8
1028;Vrouwen;0 jaar;Vmbo;Aantal jaren;2011/2014;83.0;60.9;67.8;40.2;72.5
1029;Vrouwen;0 jaar;Vmbo;Standaardfout;1997/2005;0.1;0.4;0.3;0.4;
1030;Vrouwen;0 jaar;Vmbo;Standaardfout;1997/2000;0.2;0.5;0.4;0.6;
1031;Vrouwen;0 jaar;Vmbo;Standaardfout;2001/2004;0.2;0.6;0.5;0.6;0.5
1032;Vrouwen;0 jaar;Vmbo;Standaardfout;2005/2008;0.1;0.6;0.5;0.6;0.5
1033;Vrouwen;0 jaar;Vmbo;Standaardfout;2007/2010;0.1;0.6;0.5;0.6;0.5
1034;Vrouwen;0 jaar;Vmbo;Standaardfout;2009/2012;0.1;0.5;0.5;0.5;0.5
1035;Vrouwen;0 jaar;Vmbo;Standaardfout;2011/2014;0.1;0.5;0.5;0.6;0.5
1036;Vrouwen;0 jaar;Havo, vwo, mbo;Aantal jaren;1997/2005;83.7;65.6;71.8;43.3;
1037;Vrouwen;0 jaar;Havo, vwo, mbo;Aantal jaren;1997/2000;84.1;65.1;70.3;45.3;
1038;Vrouwen;0 jaar;Havo, vwo, mbo;Aantal jaren;2001/2004;83.7;66.0;72.4;42.1;75.5
1039;Vrouwen;0 jaar;Havo, vwo, mbo;Aantal jaren;2005/2008;84.9;66.9;72.5;43.0;76.6
1040;Vrouwen;0 jaar;Havo, vwo, mbo;Aantal jaren;2007/2010;84.7;67.6;72.9;40.7;76.3
1041;Vrouwen;0 jaar;Havo, vwo, mbo;Aantal jaren;2009/2012;85.1;66.3;72.8;40.1;75.0
1042;Vrouwen;0 jaar;Havo, vwo, mbo;Aantal jaren;2011/2014;85.2;66.6;72.8;40.6;75.5
1043;Vrouwen;0 jaar;Havo, vwo, mbo;Standaardfout;1997/2005;0.1;0.4;0.4;0.4;
1044;Vrouwen;0 jaar;Havo, vwo, mbo;Standaardfout;1997/2000;0.3;0.7;0.7;0.8;
1045;Vrouwen;0 jaar;Havo, vwo, mbo;Standaardfout;2001/2004;0.2;0.6;0.5;0.6;0.4
1046;Vrouwen;0 jaar;Havo, vwo, mbo;Standaardfout;2005/2008;0.1;0.6;0.6;0.6;0.5
1047;Vrouwen;0 jaar;Havo, vwo, mbo;Standaardfout;2007/2010;0.1;0.6;0.6;0.5;0.5
1048;Vrouwen;0 jaar;Havo, vwo, mbo;Standaardfout;2009/2012;0.1;0.5;0.6;0.4;0.5
1049;Vrouwen;0 jaar;Havo, vwo, mbo;Standaardfout;2011/2014;0.1;0.5;0.5;0.4;0.5
1050;Vrouwen;0 jaar;Hbo, universiteit;Aantal jaren;1997/2005;83.8;69.2;74.3;46.3;
1051;Vrouwen;0 jaar;Hbo, universiteit;Aantal jaren;1997/2000;84.7;70.8;74.4;47.6;
1052;Vrouwen;0 jaar;Hbo, universiteit;Aantal jaren;2001/2004;83.6;68.2;74.0;45.5;76.5
1053;Vrouwen;0 jaar;Hbo, universiteit;Aantal jaren;2005/2008;85.3;72.8;75.4;46.4;79.2
1054;Vrouwen;0 jaar;Hbo, universiteit;Aantal jaren;2007/2010;85.8;72.6;75.2;46.9;79.4
1055;Vrouwen;0 jaar;Hbo, universiteit;Aantal jaren;2009/2012;86.1;72.1;77.6;45.7;77.9
1056;Vrouwen;0 jaar;Hbo, universiteit;Aantal jaren;2011/2014;86.9;71.7;77.0;45.5;78.2
1057;Vrouwen;0 jaar;Hbo, universiteit;Standaardfout;1997/2005;0.2;0.5;0.6;0.6;
1058;Vrouwen;0 jaar;Hbo, universiteit;Standaardfout;1997/2000;0.4;0.9;0.8;1.1;
1059;Vrouwen;0 jaar;Hbo, universiteit;Standaardfout;2001/2004;0.2;0.7;0.6;0.7;0.5
1060;Vrouwen;0 jaar;Hbo, universiteit;Standaardfout;2005/2008;0.2;0.8;0.8;0.8;0.5
1061;Vrouwen;0 jaar;Hbo, universiteit;Standaardfout;2007/2010;0.1;0.7;0.8;0.7;0.5
1062;Vrouwen;0 jaar;Hbo, universiteit;Standaardfout;2009/2012;0.1;0.7;0.8;0.6;0.6
1063;Vrouwen;0 jaar;Hbo, universiteit;Standaardfout;2011/2014;0.1;0.7;0.9;0.6;0.6
1064;Vrouwen;1 jaar;Basisonderwijs;Aantal jaren;1997/2005;77.5;52.1;59.8;39.8;
1065;Vrouwen;1 jaar;Basisonderwijs;Aantal jaren;1997/2000;77.7;52.4;60.2;39.5;
1066;Vrouwen;1 jaar;Basisonderwijs;Aantal jaren;2001/2004;77.1;49.9;58.6;36.2;63.0
1067;Vrouwen;1 jaar;Basisonderwijs;Aantal jaren;2005/2008;78.2;51.5;59.4;36.9;64.7
1068;Vrouwen;1 jaar;Basisonderwijs;Aantal jaren;2007/2010;78.8;52.3;60.6;36.1;65.6
1069;Vrouwen;1 jaar;Basisonderwijs;Aantal jaren;2009/2012;79.3;52.4;60.2;36.0;66.0
1070;Vrouwen;1 jaar;Basisonderwijs;Aantal jaren;2011/2014;79.5;51.9;59.4;36.3;65.3
1071;Vrouwen;1 jaar;Basisonderwijs;Standaardfout;1997/2005;0.2;0.5;0.6;0.8;
1072;Vrouwen;1 jaar;Basisonderwijs;Standaardfout;1997/2000;0.3;0.5;0.5;0.7;
1073;Vrouwen;1 jaar;Basisonderwijs;Standaardfout;2001/2004;0.3;0.7;0.6;0.7;0.6
1074;Vrouwen;1 jaar;Basisonderwijs;Standaardfout;2005/2008;0.2;0.6;0.5;0.6;0.5
1075;Vrouwen;1 jaar;Basisonderwijs;Standaardfout;2007/2010;0.2;0.6;0.6;0.6;0.6
1076;Vrouwen;1 jaar;Basisonderwijs;Standaardfout;2009/2012;0.2;0.6;0.7;0.6;0.6
1077;Vrouwen;1 jaar;Basisonderwijs;Standaardfout;2011/2014;0.2;0.7;0.8;0.7;0.8
1078;Vrouwen;1 jaar;Vmbo;Aantal jaren;1997/2005;80.5;60.6;67.8;41.3;
1079;Vrouwen;1 jaar;Vmbo;Aantal jaren;1997/2000;79.5;60.4;66.9;43.3;
1080;Vrouwen;1 jaar;Vmbo;Aantal jaren;2001/2004;80.8;60.9;67.7;39.9;69.8
1081;Vrouwen;1 jaar;Vmbo;Aantal jaren;2005/2008;81.9;60.3;67.5;38.2;71.1
1082;Vrouwen;1 jaar;Vmbo;Aantal jaren;2007/2010;82.7;60.3;67.2;38.5;72.5
1083;Vrouwen;1 jaar;Vmbo;Aantal jaren;2009/2012;82.6;61.3;67.9;39.2;72.1
1084;Vrouwen;1 jaar;Vmbo;Aantal jaren;2011/2014;82.3;60.2;67.1;39.3;71.8
1085;Vrouwen;1 jaar;Vmbo;Standaardfout;1997/2005;0.1;0.3;0.3;0.4;
1086;Vrouwen;1 jaar;Vmbo;Standaardfout;1997/2000;0.2;0.5;0.4;0.6;
1087;Vrouwen;1 jaar;Vmbo;Standaardfout;2001/2004;0.1;0.6;0.4;0.6;0.5
1088;Vrouwen;1 jaar;Vmbo;Standaardfout;2005/2008;0.1;0.6;0.5;0.6;0.5
1089;Vrouwen;1 jaar;Vmbo;Standaardfout;2007/2010;0.1;0.5;0.5;0.6;0.5
1090;Vrouwen;1 jaar;Vmbo;Standaardfout;2009/2012;0.1;0.5;0.5;0.5;0.5
1091;Vrouwen;1 jaar;Vmbo;Standaardfout;2011/2014;0.1;0.5;0.5;0.6;0.5
1092;Vrouwen;1 jaar;Havo, vwo, mbo;Aantal jaren;1997/2005;83.0;64.9;71.1;42.6;
1093;Vrouwen;1 jaar;Havo, vwo, mbo;Aantal jaren;1997/2000;83.5;64.5;69.7;44.6;
1094;Vrouwen;1 jaar;Havo, vwo, mbo;Aantal jaren;2001/2004;83.1;65.3;71.7;41.3;74.9
1095;Vrouwen;1 jaar;Havo, vwo, mbo;Aantal jaren;2005/2008;84.2;66.2;71.8;42.3;75.9
1096;Vrouwen;1 jaar;Havo, vwo, mbo;Aantal jaren;2007/2010;84.0;66.9;72.1;39.9;75.6
1097;Vrouwen;1 jaar;Havo, vwo, mbo;Aantal jaren;2009/2012;84.4;65.5;72.0;39.2;74.3
1098;Vrouwen;1 jaar;Havo, vwo, mbo;Aantal jaren;2011/2014;84.5;65.8;72.0;39.8;74.8
1099;Vrouwen;1 jaar;Havo, vwo, mbo;Standaardfout;1997/2005;0.1;0.4;0.4;0.4;
1100;Vrouwen;1 jaar;Havo, vwo, mbo;Standaardfout;1997/2000;0.3;0.7;0.7;0.8;
1101;Vrouwen;1 jaar;Havo, vwo, mbo;Standaardfout;2001/2004;0.1;0.6;0.5;0.6;0.4
1102;Vrouwen;1 jaar;Havo, vwo, mbo;Standaardfout;2005/2008;0.1;0.6;0.6;0.6;0.5
1103;Vrouwen;1 jaar;Havo, vwo, mbo;Standaardfout;2007/2010;0.1;0.6;0.6;0.5;0.5
1104;Vrouwen;1 jaar;Havo, vwo, mbo;Standaardfout;2009/2012;0.1;0.5;0.6;0.4;0.5
1105;Vrouwen;1 jaar;Havo, vwo, mbo;Standaardfout;2011/2014;0.1;0.5;0.5;0.4;0.5
1106;Vrouwen;1 jaar;Hbo, universiteit;Aantal jaren;1997/2005;83.0;68.4;73.5;45.5;
1107;Vrouwen;1 jaar;Hbo, universiteit;Aantal jaren;1997/2000;84.1;70.1;73.8;46.8;
1108;Vrouwen;1 jaar;Hbo, universiteit;Aantal jaren;2001/2004;82.9;67.5;73.2;44.7;75.8
1109;Vrouwen;1 jaar;Hbo, universiteit;Aantal jaren;2005/2008;84.6;72.0;74.7;45.6;78.5
1110;Vrouwen;1 jaar;Hbo, universiteit;Aantal jaren;2007/2010;85.0;71.8;74.4;46.1;78.7
1111;Vrouwen;1 jaar;Hbo, universiteit;Aantal jaren;2009/2012;85.4;71.3;76.8;44.9;77.2
1112;Vrouwen;1 jaar;Hbo, universiteit;Aantal jaren;2011/2014;86.1;70.9;76.2;44.7;77.5
1113;Vrouwen;1 jaar;Hbo, universiteit;Standaardfout;1997/2005;0.2;0.5;0.6;0.6;
1114;Vrouwen;1 jaar;Hbo, universiteit;Standaardfout;1997/2000;0.4;0.9;0.8;1.1;
1115;Vrouwen;1 jaar;Hbo, universiteit;Standaardfout;2001/2004;0.2;0.7;0.6;0.7;0.5
1116;Vrouwen;1 jaar;Hbo, universiteit;Standaardfout;2005/2008;0.2;0.8;0.8;0.8;0.5
1117;Vrouwen;1 jaar;Hbo, universiteit;Standaardfout;2007/2010;0.1;0.7;0.8;0.8;0.5
1118;Vrouwen;1 jaar;Hbo, universiteit;Standaardfout;2009/2012;0.1;0.7;0.8;0.6;0.6
1119;Vrouwen;1 jaar;Hbo, universiteit;Standaardfout;2011/2014;0.1;0.7;0.9;0.6;0.6
1120;Vrouwen;5 jaar;Basisonderwijs;Aantal jaren;1997/2005;73.7;48.4;55.9;36.3;
1121;Vrouwen;5 jaar;Basisonderwijs;Aantal jaren;1997/2000;73.8;48.8;56.2;35.9;
1122;Vrouwen;5 jaar;Basisonderwijs;Aantal jaren;2001/2004;73.3;46.3;54.7;32.7;59.4
1123;Vrouwen;5 jaar;Basisonderwijs;Aantal jaren;2005/2008;74.4;47.8;55.5;33.5;60.9
1124;Vrouwen;5 jaar;Basisonderwijs;Aantal jaren;2007/2010;75.0;48.8;56.7;32.5;61.8
1125;Vrouwen;5 jaar;Basisonderwijs;Aantal jaren;2009/2012;75.5;48.6;56.4;32.4;62.4
1126;Vrouwen;5 jaar;Basisonderwijs;Aantal jaren;2011/2014;75.7;48.1;55.5;32.5;61.6
1127;Vrouwen;5 jaar;Basisonderwijs;Standaardfout;1997/2005;0.2;0.5;0.6;0.8;
1128;Vrouwen;5 jaar;Basisonderwijs;Standaardfout;1997/2000;0.3;0.5;0.5;0.7;
1129;Vrouwen;5 jaar;Basisonderwijs;Standaardfout;2001/2004;0.2;0.6;0.5;0.7;0.6
1130;Vrouwen;5 jaar;Basisonderwijs;Standaardfout;2005/2008;0.1;0.6;0.5;0.6;0.5
1131;Vrouwen;5 jaar;Basisonderwijs;Standaardfout;2007/2010;0.1;0.6;0.6;0.6;0.6
1132;Vrouwen;5 jaar;Basisonderwijs;Standaardfout;2009/2012;0.1;0.6;0.7;0.6;0.6
1133;Vrouwen;5 jaar;Basisonderwijs;Standaardfout;2011/2014;0.1;0.7;0.8;0.7;0.8
1134;Vrouwen;5 jaar;Vmbo;Aantal jaren;1997/2005;76.7;57.1;64.0;37.9;
1135;Vrouwen;5 jaar;Vmbo;Aantal jaren;1997/2000;75.7;56.9;63.0;39.8;
1136;Vrouwen;5 jaar;Vmbo;Aantal jaren;2001/2004;76.9;57.3;63.9;36.4;66.2
1137;Vrouwen;5 jaar;Vmbo;Aantal jaren;2005/2008;78.1;56.6;63.6;34.9;67.4
1138;Vrouwen;5 jaar;Vmbo;Aantal jaren;2007/2010;78.7;56.7;63.2;35.0;68.7
1139;Vrouwen;5 jaar;Vmbo;Aantal jaren;2009/2012;78.7;57.4;63.9;35.5;68.4
1140;Vrouwen;5 jaar;Vmbo;Aantal jaren;2011/2014;78.5;56.4;63.2;35.6;68.1
1141;Vrouwen;5 jaar;Vmbo;Standaardfout;1997/2005;0.1;0.3;0.3;0.4;
1142;Vrouwen;5 jaar;Vmbo;Standaardfout;1997/2000;0.2;0.5;0.4;0.6;
1143;Vrouwen;5 jaar;Vmbo;Standaardfout;2001/2004;0.1;0.6;0.4;0.6;0.5
1144;Vrouwen;5 jaar;Vmbo;Standaardfout;2005/2008;0.1;0.6;0.5;0.6;0.5
1145;Vrouwen;5 jaar;Vmbo;Standaardfout;2007/2010;0.1;0.5;0.5;0.6;0.5
1146;Vrouwen;5 jaar;Vmbo;Standaardfout;2009/2012;0.1;0.5;0.5;0.5;0.5
1147;Vrouwen;5 jaar;Vmbo;Standaardfout;2011/2014;0.1;0.5;0.5;0.6;0.5
1148;Vrouwen;5 jaar;Havo, vwo, mbo;Aantal jaren;1997/2005;79.1;61.1;67.2;39.1;
1149;Vrouwen;5 jaar;Havo, vwo, mbo;Aantal jaren;1997/2000;79.5;60.7;65.7;41.1;
1150;Vrouwen;5 jaar;Havo, vwo, mbo;Aantal jaren;2001/2004;79.1;61.5;67.8;37.7;71.0
1151;Vrouwen;5 jaar;Havo, vwo, mbo;Aantal jaren;2005/2008;80.3;62.4;67.8;38.7;72.1
1152;Vrouwen;5 jaar;Havo, vwo, mbo;Aantal jaren;2007/2010;80.1;63.1;68.2;36.2;71.9
1153;Vrouwen;5 jaar;Havo, vwo, mbo;Aantal jaren;2009/2012;80.5;61.7;68.1;35.5;70.7
1154;Vrouwen;5 jaar;Havo, vwo, mbo;Aantal jaren;2011/2014;80.6;62.0;68.1;36.1;71.3
1155;Vrouwen;5 jaar;Havo, vwo, mbo;Standaardfout;1997/2005;0.1;0.4;0.4;0.4;
1156;Vrouwen;5 jaar;Havo, vwo, mbo;Standaardfout;1997/2000;0.3;0.7;0.7;0.8;
1157;Vrouwen;5 jaar;Havo, vwo, mbo;Standaardfout;2001/2004;0.1;0.6;0.5;0.6;0.4
1158;Vrouwen;5 jaar;Havo, vwo, mbo;Standaardfout;2005/2008;0.1;0.6;0.6;0.6;0.5
1159;Vrouwen;5 jaar;Havo, vwo, mbo;Standaardfout;2007/2010;0.1;0.6;0.6;0.5;0.5
1160;Vrouwen;5 jaar;Havo, vwo, mbo;Standaardfout;2009/2012;0.1;0.5;0.6;0.4;0.5
1161;Vrouwen;5 jaar;Havo, vwo, mbo;Standaardfout;2011/2014;0.1;0.5;0.5;0.4;0.5
1162;Vrouwen;5 jaar;Hbo, universiteit;Aantal jaren;1997/2005;79.2;64.8;69.6;41.9;
1163;Vrouwen;5 jaar;Hbo, universiteit;Aantal jaren;1997/2000;80.2;66.4;69.8;43.2;
1164;Vrouwen;5 jaar;Hbo, universiteit;Aantal jaren;2001/2004;79.0;63.8;69.3;41.1;72.0
1165;Vrouwen;5 jaar;Hbo, universiteit;Aantal jaren;2005/2008;80.7;68.3;70.7;42.1;74.7
1166;Vrouwen;5 jaar;Hbo, universiteit;Aantal jaren;2007/2010;81.1;68.1;70.5;42.4;75.0
1167;Vrouwen;5 jaar;Hbo, universiteit;Aantal jaren;2009/2012;81.4;67.4;72.8;41.1;73.6
1168;Vrouwen;5 jaar;Hbo, universiteit;Aantal jaren;2011/2014;82.1;67.1;72.2;40.9;74.0
1169;Vrouwen;5 jaar;Hbo, universiteit;Standaardfout;1997/2005;0.2;0.5;0.6;0.6;
1170;Vrouwen;5 jaar;Hbo, universiteit;Standaardfout;1997/2000;0.4;0.9;0.8;1.1;
1171;Vrouwen;5 jaar;Hbo, universiteit;Standaardfout;2001/2004;0.2;0.7;0.6;0.7;0.5
1172;Vrouwen;5 jaar;Hbo, universiteit;Standaardfout;2005/2008;0.2;0.8;0.8;0.8;0.5
1173;Vrouwen;5 jaar;Hbo, universiteit;Standaardfout;2007/2010;0.1;0.7;0.8;0.7;0.5
1174;Vrouwen;5 jaar;Hbo, universiteit;Standaardfout;2009/2012;0.1;0.7;0.8;0.6;0.6
1175;Vrouwen;5 jaar;Hbo, universiteit;Standaardfout;2011/2014;0.1;0.7;0.9;0.6;0.6
1176;Vrouwen;10 jaar;Basisonderwijs;Aantal jaren;1997/2005;68.8;43.8;51.0;31.9;
1177;Vrouwen;10 jaar;Basisonderwijs;Aantal jaren;1997/2000;68.9;44.2;51.3;31.7;
1178;Vrouwen;10 jaar;Basisonderwijs;Aantal jaren;2001/2004;68.4;41.6;49.8;28.5;54.8
1179;Vrouwen;10 jaar;Basisonderwijs;Aantal jaren;2005/2008;69.4;43.2;50.6;29.1;56.2
1180;Vrouwen;10 jaar;Basisonderwijs;Aantal jaren;2007/2010;70.0;44.2;51.7;28.0;57.0
1181;Vrouwen;10 jaar;Basisonderwijs;Aantal jaren;2009/2012;70.6;43.8;51.4;27.9;57.6
1182;Vrouwen;10 jaar;Basisonderwijs;Aantal jaren;2011/2014;70.7;43.3;50.6;28.1;56.9
1183;Vrouwen;10 jaar;Basisonderwijs;Standaardfout;1997/2005;0.1;0.5;0.6;0.7;
1184;Vrouwen;10 jaar;Basisonderwijs;Standaardfout;1997/2000;0.3;0.5;0.5;0.7;
1185;Vrouwen;10 jaar;Basisonderwijs;Standaardfout;2001/2004;0.2;0.6;0.5;0.6;0.6
1186;Vrouwen;10 jaar;Basisonderwijs;Standaardfout;2005/2008;0.1;0.6;0.5;0.6;0.5
1187;Vrouwen;10 jaar;Basisonderwijs;Standaardfout;2007/2010;0.1;0.6;0.6;0.6;0.6
1188;Vrouwen;10 jaar;Basisonderwijs;Standaardfout;2009/2012;0.1;0.6;0.7;0.6;0.6
1189;Vrouwen;10 jaar;Basisonderwijs;Standaardfout;2011/2014;0.1;0.7;0.8;0.7;0.8
1190;Vrouwen;10 jaar;Vmbo;Aantal jaren;1997/2005;71.7;52.5;59.0;33.6;
1191;Vrouwen;10 jaar;Vmbo;Aantal jaren;1997/2000;70.8;52.3;58.1;35.6;
1192;Vrouwen;10 jaar;Vmbo;Aantal jaren;2001/2004;72.0;52.5;58.9;32.2;61.6
1193;Vrouwen;10 jaar;Vmbo;Aantal jaren;2005/2008;73.1;52.0;58.6;30.5;62.6
1194;Vrouwen;10 jaar;Vmbo;Aantal jaren;2007/2010;73.8;52.1;58.3;30.5;63.8
1195;Vrouwen;10 jaar;Vmbo;Aantal jaren;2009/2012;73.7;52.6;58.9;31.0;63.7
1196;Vrouwen;10 jaar;Vmbo;Aantal jaren;2011/2014;73.5;51.6;58.2;31.1;63.3
1197;Vrouwen;10 jaar;Vmbo;Standaardfout;1997/2005;0.1;0.3;0.3;0.4;
1198;Vrouwen;10 jaar;Vmbo;Standaardfout;1997/2000;0.2;0.5;0.4;0.6;
1199;Vrouwen;10 jaar;Vmbo;Standaardfout;2001/2004;0.1;0.5;0.4;0.6;0.5
1200;Vrouwen;10 jaar;Vmbo;Standaardfout;2005/2008;0.1;0.6;0.5;0.6;0.5
1201;Vrouwen;10 jaar;Vmbo;Standaardfout;2007/2010;0.1;0.5;0.5;0.6;0.5
1202;Vrouwen;10 jaar;Vmbo;Standaardfout;2009/2012;0.1;0.5;0.5;0.5;0.5
1203;Vrouwen;10 jaar;Vmbo;Standaardfout;2011/2014;0.1;0.5;0.5;0.5;0.5
1204;Vrouwen;10 jaar;Havo, vwo, mbo;Aantal jaren;1997/2005;74.1;56.4;62.2;34.8;
1205;Vrouwen;10 jaar;Havo, vwo, mbo;Aantal jaren;1997/2000;74.6;56.0;60.7;36.8;
1206;Vrouwen;10 jaar;Havo, vwo, mbo;Aantal jaren;2001/2004;74.2;56.8;62.8;33.4;66.2
1207;Vrouwen;10 jaar;Havo, vwo, mbo;Aantal jaren;2005/2008;75.3;57.7;62.9;34.2;67.3
1208;Vrouwen;10 jaar;Havo, vwo, mbo;Aantal jaren;2007/2010;75.1;58.3;63.2;31.7;67.2
1209;Vrouwen;10 jaar;Havo, vwo, mbo;Aantal jaren;2009/2012;75.5;56.9;63.2;30.9;66.2
1210;Vrouwen;10 jaar;Havo, vwo, mbo;Aantal jaren;2011/2014;75.6;57.2;63.1;31.6;66.8
1211;Vrouwen;10 jaar;Havo, vwo, mbo;Standaardfout;1997/2005;0.1;0.4;0.4;0.4;
1212;Vrouwen;10 jaar;Havo, vwo, mbo;Standaardfout;1997/2000;0.3;0.7;0.7;0.8;
1213;Vrouwen;10 jaar;Havo, vwo, mbo;Standaardfout;2001/2004;0.1;0.6;0.5;0.5;0.4
1214;Vrouwen;10 jaar;Havo, vwo, mbo;Standaardfout;2005/2008;0.1;0.6;0.6;0.6;0.4
1215;Vrouwen;10 jaar;Havo, vwo, mbo;Standaardfout;2007/2010;0.1;0.6;0.6;0.5;0.5
1216;Vrouwen;10 jaar;Havo, vwo, mbo;Standaardfout;2009/2012;0.1;0.5;0.6;0.4;0.5
1217;Vrouwen;10 jaar;Havo, vwo, mbo;Standaardfout;2011/2014;0.1;0.5;0.5;0.4;0.4
1218;Vrouwen;10 jaar;Hbo, universiteit;Aantal jaren;1997/2005;74.2;60.0;64.7;37.5;
1219;Vrouwen;10 jaar;Hbo, universiteit;Aantal jaren;1997/2000;75.2;61.8;64.9;38.9;
1220;Vrouwen;10 jaar;Hbo, universiteit;Aantal jaren;2001/2004;74.0;59.0;64.3;36.7;67.1
1221;Vrouwen;10 jaar;Hbo, universiteit;Aantal jaren;2005/2008;75.7;63.4;65.7;37.4;69.9
1222;Vrouwen;10 jaar;Hbo, universiteit;Aantal jaren;2007/2010;76.1;63.2;65.5;37.9;70.3
1223;Vrouwen;10 jaar;Hbo, universiteit;Aantal jaren;2009/2012;76.4;62.6;67.8;36.6;69.0
1224;Vrouwen;10 jaar;Hbo, universiteit;Aantal jaren;2011/2014;77.1;62.2;67.2;36.3;69.5
1225;Vrouwen;10 jaar;Hbo, universiteit;Standaardfout;1997/2005;0.2;0.5;0.6;0.6;
1226;Vrouwen;10 jaar;Hbo, universiteit;Standaardfout;1997/2000;0.4;0.9;0.8;1.1;
1227;Vrouwen;10 jaar;Hbo, universiteit;Standaardfout;2001/2004;0.2;0.7;0.6;0.7;0.5
1228;Vrouwen;10 jaar;Hbo, universiteit;Standaardfout;2005/2008;0.2;0.8;0.8;0.8;0.5
1229;Vrouwen;10 jaar;Hbo, universiteit;Standaardfout;2007/2010;0.1;0.7;0.8;0.7;0.4
1230;Vrouwen;10 jaar;Hbo, universiteit;Standaardfout;2009/2012;0.1;0.7;0.8;0.6;0.6
1231;Vrouwen;10 jaar;Hbo, universiteit;Standaardfout;2011/2014;0.1;0.7;0.9;0.6;0.6
1232;Vrouwen;15 jaar;Basisonderwijs;Aantal jaren;1997/2005;63.8;39.4;46.1;27.7;
1233;Vrouwen;15 jaar;Basisonderwijs;Aantal jaren;1997/2000;64.0;39.7;46.5;27.6;
1234;Vrouwen;15 jaar;Basisonderwijs;Aantal jaren;2001/2004;63.5;37.1;45.0;24.5;50.3
1235;Vrouwen;15 jaar;Basisonderwijs;Aantal jaren;2005/2008;64.5;38.6;45.8;25.1;51.4
1236;Vrouwen;15 jaar;Basisonderwijs;Aantal jaren;2007/2010;65.0;39.5;46.8;23.9;52.1
1237;Vrouwen;15 jaar;Basisonderwijs;Aantal jaren;2009/2012;65.6;39.1;46.7;23.7;52.9
1238;Vrouwen;15 jaar;Basisonderwijs;Aantal jaren;2011/2014;65.8;38.5;45.7;23.8;52.1
1239;Vrouwen;15 jaar;Basisonderwijs;Standaardfout;1997/2005;0.1;0.4;0.6;0.7;
1240;Vrouwen;15 jaar;Basisonderwijs;Standaardfout;1997/2000;0.3;0.5;0.5;0.7;
1241;Vrouwen;15 jaar;Basisonderwijs;Standaardfout;2001/2004;0.2;0.6;0.5;0.6;0.6
1242;Vrouwen;15 jaar;Basisonderwijs;Standaardfout;2005/2008;0.1;0.6;0.5;0.6;0.5
1243;Vrouwen;15 jaar;Basisonderwijs;Standaardfout;2007/2010;0.1;0.6;0.6;0.6;0.6
1244;Vrouwen;15 jaar;Basisonderwijs;Standaardfout;2009/2012;0.1;0.6;0.7;0.6;0.6
1245;Vrouwen;15 jaar;Basisonderwijs;Standaardfout;2011/2014;0.1;0.7;0.8;0.7;0.8
1246;Vrouwen;15 jaar;Vmbo;Aantal jaren;1997/2005;66.8;47.9;54.2;29.6;
