ID;Beroep;Marges;Perioden;ErgSnelWerken_1;HeelVeelWerkDoen_2;ExtraHardWerken_3;ZelfBeslissen_4;VolgordeWerkzaamhedenBepalen_5;WerktempoBepalen_6;OplossingenBedenken_7;VerlofNemen_8;WerktijdenBepalen_9;WerkplekBepalen_10;EmotioneelMoeilijkeWerksituaties_11;EmotioneelVeeleisendWerk_12;EmotioneelBetrokkenBijWerk_13;VanKlantenTot2022_14;VanLeidinggevendenOfCollegaS_15;DoorKlantenTot2022_16;DoorLeidinggevendenOfCollegaS_17;DoorKlantenTot2022_18;DoorLeidinggevendenOfCollegaS_19;DoorKlantenTot2022_20;DoorLeidinggevendenOfCollegaS_21;VanKlantLeidinggevendeOfCollega_22;VanKlantenVanaf2022_23;VanLeidinggevenden_24;VanCollegaS_25;DoorKlantLeidinggevendeOfCollega_26;DoorKlantenVanaf2022_27;DoorLeidinggevenden_28;DoorCollegaS_29;DoorKlantLeidinggevendeOfCollega_30;DoorKlantenVanaf2022_31;DoorLeidinggevenden_32;DoorCollegaS_33;DoorKlantLeidinggevendeOfCollega_34;DoorKlantenVanaf2022_35;DoorLeidinggevenden_36;DoorCollegaS_37;GediscrimineerdGevoeld_38;OmGeslacht_39;OmAfkomstHuidskleurNationaliteit_40;OmGodsdienstOfLevensovertuiging_41;OmSeksueleGeaardheidVoorkeur_42;OmLeeftijd_43;OmLangdurigeZiekteAandoeningHandicap_44;OmWerktijdenOfContractvorm_45;OmPolitiekeVoorkeur_46;OmAndereReden_47;PsychischeVermoeidheidDoorHetWerk_48;EmotioneelUitgeput_49;LeegVoelen_50;SOchtendsMoeVoelen_51;VergtVeelOmMetMensenTeWerken_52;UitgeputDoorWerk_53
3023;0771 Productiemachinebedieners;Ondergrens 95%-interval;2023;26.5;31.1;21.2;35.3;32.7;38.8;35.0;40.9;8.5;3.9;5.0;3.9;8.6;;;;;;;;;1.2;0.3;0.0;0.6;3.6;0.1;0.4;1.5;0.2;0.0;0.0;0.0;7.0;0.1;1.3;3.2;14.0;1.3;5.6;1.3;0.0;0.9;0.9;0.9;0.5;3.2;24.0;19.2;35.2;28.0;17.3;24.2
3024;0771 Productiemachinebedieners;Ondergrens 95%-interval;2024;25.3;32.4;19.5;32.1;30.1;42.3;38.1;41.8;5.8;4.0;2.6;2.5;6.0;;;;;;;;;0.0;0.0;0.0;0.0;1.7;0.0;0.3;0.5;0.1;0.1;0.0;0.0;4.2;0.0;0.6;3.5;10.7;0.0;4.8;0.5;0.0;2.0;0.9;0.3;0.0;2.0;22.0;16.0;36.0;23.8;11.3;20.3
3025;0771 Productiemachinebedieners;Bovengrens 95%-interval;2014;35.9;42.3;31.6;44.8;39.5;44.4;52.1;47.3;6.4;;7.1;7.0;11.4;3.3;3.6;7.9;22.5;;2.3;2.8;18.0;;;;;;;;;;;;;;;;;;;;;;;;;;;21.2;18.5;35.8;24.5;16.7;22.2
3026;0771 Productiemachinebedieners;Bovengrens 95%-interval;2015;41.5;50.7;30.8;47.7;45.8;47.4;54.1;48.5;7.5;;7.0;8.7;14.4;0.7;5.4;6.4;20.7;0.7;0.7;5.7;18.8;;;;;;;;;;;;;;;;;;;;;;;;;;;19.4;16.0;38.2;28.3;11.8;22.3
3027;0771 Productiemachinebedieners;Bovengrens 95%-interval;2016;40.4;47.5;31.2;45.5;38.3;42.0;54.0;47.6;9.5;;8.4;9.1;12.8;1.9;5.0;5.4;19.3;2.5;4.1;5.4;18.4;;;;;;;;;;;;;;;;;;;;;;;;;;;22.1;17.7;36.9;28.1;16.2;22.1
3028;0771 Productiemachinebedieners;Bovengrens 95%-interval;2017;42.3;48.9;28.4;44.5;41.4;48.5;55.0;48.5;11.3;;7.9;7.7;8.4;;4.6;7.2;23.8;2.3;3.8;4.2;16.6;;;;;;;;;;;;;;;;;;;;;;;;;;;25.6;20.7;44.6;33.7;13.1;28.2
3029;0771 Productiemachinebedieners;Bovengrens 95%-interval;2018;42.3;50.8;33.4;40.9;38.8;44.9;50.9;44.7;9.4;;11.0;11.5;16.7;3.5;4.5;5.8;16.0;3.3;4.0;4.5;19.1;;;;;;;;;;;;;;;;;;;;;;;;;;;25.8;20.5;40.5;31.5;16.8;24.3
3030;0771 Productiemachinebedieners;Bovengrens 95%-interval;2019;40.3;44.6;27.7;46.3;44.3;49.2;50.1;51.1;10.0;;10.2;11.7;17.5;5.4;4.2;7.6;19.8;2.5;4.0;6.8;20.3;;;;;;;;;;;;;;;;;;;;;;;;;;;24.9;21.6;38.0;31.0;18.7;28.6
3031;0771 Productiemachinebedieners;Bovengrens 95%-interval;2020;34.5;44.6;28.8;46.0;42.9;48.1;49.8;51.2;8.0;;10.3;7.2;14.8;4.2;5.3;4.3;17.3;2.7;3.3;3.6;16.3;;;;;;;;;;;;;;;;;;;;;;;;;;;20.2;18.9;40.2;28.2;14.7;21.9
3032;0771 Productiemachinebedieners;Bovengrens 95%-interval;2021;44.6;51.4;32.6;44.5;39.2;48.2;52.4;48.7;11.3;;12.1;12.2;18.3;2.9;4.9;4.6;21.4;1.4;1.5;5.1;19.9;;;;;;;;;;;;;;;;;;;;;;;;;;;27.4;24.3;44.9;35.0;18.5;29.7
3033;0771 Productiemachinebedieners;Bovengrens 95%-interval;2022;35.8;40.0;30.4;48.9;45.1;48.5;47.9;51.4;13.2;7.8;12.3;12.2;18.5;;;;;;;;;7.3;;2.9;6.2;9.4;;6.7;7.2;3.2;;2.9;2.7;10.4;;4.6;9.2;17.5;4.3;8.6;4.7;;6.0;4.2;4.5;;8.8;26.1;22.0;41.4;31.7;20.5;26.8
3034;0771 Productiemachinebedieners;Bovengrens 95%-interval;2023;35.8;40.8;30.1;45.2;42.3;48.7;44.8;50.9;14.9;8.6;13.6;11.6;18.5;;;;;;;;;6.9;4.2;;5.7;10.7;3.9;3.4;7.0;4.7;;;2.2;16.9;4.3;6.9;11.0;25.5;6.8;14.8;6.3;;5.6;5.3;6.0;4.4;10.1;33.4;28.1;45.2;37.7;25.7;33.5
3035;0771 Productiemachinebedieners;Bovengrens 95%-interval;2024;35.1;42.7;28.7;42.2;40.0;52.9;48.7;52.4;11.4;9.1;10.5;9.8;15.9;;;;;;;;;1.7;;;1.7;7.9;;4.3;5.2;3.6;3.6;;;13.2;;6.3;12.3;22.3;;14.5;7.9;;8.9;7.1;4.4;;7.8;31.5;24.7;46.5;33.6;19.2;29.6
3036;0772 Assemblagemedewerkers;Waarde;2014;24.1;20.3;15.2;45.3;47.6;56.3;41.8;56.4;15.1;;2.5;2.5;6.8;0.7;0.9;2.6;10.8;0.0;0.3;0.0;15.3;;;;;;;;;;;;;;;;;;;;;;;;;;;10.2;8.1;36.6;15.0;7.9;14.7
3037;0772 Assemblagemedewerkers;Waarde;2015;26.5;32.4;19.7;40.2;45.8;49.7;34.2;53.8;6.6;;3.5;3.0;4.9;0.0;1.1;0.7;12.8;0.7;0.0;0.8;11.0;;;;;;;;;;;;;;;;;;;;;;;;;;;19.2;12.2;32.4;22.7;9.6;19.0
3038;0772 Assemblagemedewerkers;Waarde;2016;34.9;39.2;20.9;45.4;44.7;53.6;47.9;51.7;12.0;;4.3;3.3;7.5;0.0;0.5;4.8;13.1;0.6;1.0;2.6;14.5;;;;;;;;;;;;;;;;;;;;;;;;;;;16.8;13.6;33.9;22.1;8.0;17.9
3039;0772 Assemblagemedewerkers;Waarde;2017;39.5;43.9;31.8;33.8;30.5;38.0;37.4;44.4;6.7;;8.7;8.3;10.5;0.9;1.0;4.1;15.6;0.9;2.6;3.0;18.8;;;;;;;;;;;;;;;;;;;;;;;;;;;25.6;23.4;38.0;29.1;16.7;25.7
3040;0772 Assemblagemedewerkers;Waarde;2018;36.8;37.1;21.1;42.9;39.3;52.3;38.7;53.7;14.9;;7.0;8.0;12.1;1.0;1.3;3.9;13.2;1.5;2.0;4.0;14.2;;;;;;;;;;;;;;;;;;;;;;;;;;;22.2;19.0;38.7;25.3;15.6;20.7
3041;0772 Assemblagemedewerkers;Waarde;2019;37.9;41.1;26.5;39.2;39.2;45.8;39.9;50.6;11.7;;9.0;5.3;11.4;1.8;4.8;2.9;18.0;0.5;2.1;3.5;17.9;;;;;;;;;;;;;;;;;;;;;;;;;;;25.6;18.8;36.1;27.3;17.0;24.6
3042;0772 Assemblagemedewerkers;Waarde;2020;24.9;29.4;18.1;38.5;34.9;42.6;40.8;57.4;11.6;;6.2;8.6;10.6;0.0;2.0;3.3;16.8;0.0;1.2;2.6;14.4;;;;;;;;;;;;;;;;;;;;;;;;;;;16.2;12.3;34.7;21.9;7.6;16.8
3043;0772 Assemblagemedewerkers;Waarde;2021;27.7;34.2;21.4;32.6;38.1;46.2;31.3;55.8;11.7;;3.9;6.0;13.6;0.9;2.4;4.3;18.0;0.0;0.8;4.9;14.9;;;;;;;;;;;;;;;;;;;;;;;;;;;14.6;13.9;28.2;24.6;14.9;13.8
3044;0772 Assemblagemedewerkers;Waarde;2022;28.3;33.9;19.8;33.7;35.1;48.3;32.2;57.9;14.3;6.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.2;15.3;33.4;29.2;10.4;19.7
3045;0772 Assemblagemedewerkers;Waarde;2023;22.7;30.3;12.9;40.7;35.6;49.9;40.9;60.9;14.6;5.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;26.8;22.2;35.2;28.1;21.1;23.5
3046;0772 Assemblagemedewerkers;Waarde;2024;23.5;24.7;11.6;46.9;49.7;56.5;34.0;57.9;11.6;7.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13.8;14.2;28.6;16.5;9.8;9.6
3047;0772 Assemblagemedewerkers;Ondergrens 95%-interval;2014;16.4;13.6;9.3;35.7;37.9;46.3;32.5;46.3;8.9;;0.6;0.7;3.2;0.1;0.2;0.8;6.3;0.0;0.0;0.0;9.8;;;;;;;;;;;;;;;;;;;;;;;;;;;5.7;4.3;27.7;9.3;3.9;8.9
3048;0772 Assemblagemedewerkers;Ondergrens 95%-interval;2015;19.1;24.2;13.3;31.2;36.3;40.0;25.7;43.9;3.0;;1.3;0.9;2.2;0.0;0.3;0.1;7.5;0.1;0.0;0.1;6.3;;;;;;;;;;;;;;;;;;;;;;;;;;;12.6;7.1;24.0;15.6;5.1;12.4
3049;0772 Assemblagemedewerkers;Ondergrens 95%-interval;2016;27.9;31.9;15.4;37.7;37.1;45.8;40.2;43.9;7.9;;2.1;1.5;4.2;0.0;0.1;2.5;8.9;0.1;0.3;1.0;9.8;;;;;;;;;;;;;;;;;;;;;;;;;;;11.9;9.2;26.9;16.4;4.8;12.8
3050;0772 Assemblagemedewerkers;Ondergrens 95%-interval;2017;33.2;37.4;25.9;27.9;25.0;31.8;31.3;37.9;4.0;;5.6;5.3;7.0;0.2;0.3;2.1;11.5;0.2;1.2;1.4;14.2;;;;;;;;;;;;;;;;;;;;;;;;;;;20.1;18.0;31.8;23.4;12.3;20.3
3051;0772 Assemblagemedewerkers;Ondergrens 95%-interval;2018;31.0;31.2;16.4;37.0;33.5;46.0;32.9;47.5;11.2;;4.2;5.1;8.5;0.2;0.4;2.1;9.7;0.5;0.8;2.1;10.4;;;;;;;;;;;;;;;;;;;;;;;;;;;17.4;14.5;32.8;20.2;11.6;16.1
3052;0772 Assemblagemedewerkers;Ondergrens 95%-interval;2019;31.8;34.8;21.0;33.1;33.1;39.4;33.7;44.1;8.2;;5.6;3.0;7.6;0.7;2.6;1.3;13.5;0.1;0.9;1.7;13.4;;;;;;;;;;;;;;;;;;;;;;;;;;;20.2;14.2;30.0;21.7;12.6;19.4
3053;0772 Assemblagemedewerkers;Ondergrens 95%-interval;2020;17.7;21.5;12.0;29.8;26.5;33.5;31.9;47.6;6.7;;2.6;4.1;5.6;0.0;0.5;1.1;10.9;0.0;0.2;0.8;8.9;;;;;;;;;;;;;;;;;;;;;;;;;;;10.3;7.5;26.3;15.0;3.8;10.8
3054;0772 Assemblagemedewerkers;Ondergrens 95%-interval;2021;20.0;25.8;14.7;24.8;29.5;37.2;23.6;46.4;7.3;;1.7;3.0;8.2;0.1;0.8;1.5;11.6;0.0;0.1;1.9;9.3;;;;;;;;;;;;;;;;;;;;;;;;;;;9.3;8.8;20.8;17.5;9.5;8.7
3055;0772 Assemblagemedewerkers;Ondergrens 95%-interval;2022;21.3;26.5;13.9;26.5;27.9;40.1;25.0;49.5;9.5;3.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14.2;10.1;25.9;22.0;6.1;13.8
3056;0772 Assemblagemedewerkers;Ondergrens 95%-interval;2023;16.7;23.6;8.6;33.4;28.6;42.2;33.6;53.0;10.0;2.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.4;16.3;28.1;21.6;15.3;17.6
3057;0772 Assemblagemedewerkers;Ondergrens 95%-interval;2024;16.0;17.2;6.5;37.4;40.0;46.7;25.6;48.0;6.8;3.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8.4;8.7;20.7;10.5;5.4;5.4
3058;0772 Assemblagemedewerkers;Bovengrens 95%-interval;2014;33.8;29.2;23.8;55.3;57.6;65.8;51.8;66.0;24.5;;9.6;8.2;14.0;4.9;4.3;8.1;17.8;;1.9;;23.3;;;;;;;;;;;;;;;;;;;;;;;;;;;17.5;14.8;46.4;23.3;15.2;23.4
3059;0772 Assemblagemedewerkers;Bovengrens 95%-interval;2015;35.6;42.0;28.3;49.9;55.5;59.4;43.9;63.3;13.7;;9.2;9.1;10.8;;4.3;5.0;20.9;5.0;;5.8;18.5;;;;;;;;;;;;;;;;;;;;;;;;;;;28.0;20.1;42.1;31.9;17.2;28.1
3060;0772 Assemblagemedewerkers;Bovengrens 95%-interval;2016;42.7;47.0;27.7;53.3;52.6;61.3;55.8;59.5;17.7;;8.6;7.4;12.9;;3.8;9.0;19.1;4.2;4.0;6.8;20.9;;;;;;;;;;;;;;;;;;;;;;;;;;;23.2;19.7;41.6;29.2;13.1;24.4
3061;0772 Assemblagemedewerkers;Bovengrens 95%-interval;2017;46.2;50.5;38.3;40.2;36.7;44.7;44.0;51.0;10.9;;13.3;12.7;15.4;3.9;4.1;7.9;20.8;3.6;5.8;6.3;24.6;;;;;;;;;;;;;;;;;;;;;;;;;;;32.0;29.9;44.7;35.6;22.4;32.1
3062;0772 Assemblagemedewerkers;Bovengrens 95%-interval;2018;43.0;43.4;26.7;49.0;45.5;58.4;44.8;59.8;19.7;;11.5;12.2;16.9;4.1;4.3;7.2;17.8;4.6;5.0;7.3;19.1;;;;;;;;;;;;;;;;;;;;;;;;;;;27.9;24.5;44.8;31.1;20.7;26.2
3063;0772 Assemblagemedewerkers;Bovengrens 95%-interval;2019;44.5;47.8;32.8;45.7;45.7;52.4;46.5;57.1;16.5;;14.3;9.4;16.7;4.9;8.7;6.5;23.5;3.7;5.0;6.8;23.4;;;;;;;;;;;;;;;;;;;;;;;;;;;31.8;24.6;42.6;33.6;22.7;30.8
3064;0772 Assemblagemedewerkers;Bovengrens 95%-interval;2020;34.0;38.8;26.4;48.0;44.4;52.2;50.4;66.6;19.2;;14.2;17.3;19.0;;7.8;9.9;24.9;;8.2;7.8;22.4;;;;;;;;;;;;;;;;;;;;;;;;;;;24.6;19.4;44.2;30.8;14.6;25.0
3065;0772 Assemblagemedewerkers;Bovengrens 95%-interval;2021;37.0;43.7;30.1;41.5;47.5;55.5;40.3;64.8;18.3;;8.9;11.6;21.9;6.0;7.1;11.7;26.7;;5.3;12.2;23.2;;;;;;;;;;;;;;;;;;;;;;;;;;;22.2;21.4;37.0;33.4;22.6;21.2
3066;0772 Assemblagemedewerkers;Bovengrens 95%-interval;2022;36.4;42.2;27.4;41.7;43.2;56.7;40.4;65.8;21.1;11.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27.9;22.5;41.8;37.5;17.0;27.3
3067;0772 Assemblagemedewerkers;Bovengrens 95%-interval;2023;29.9;37.9;19.0;48.4;43.2;57.7;48.7;68.2;20.9;9.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;34.3;29.7;43.0;35.7;28.3;30.6
3068;0772 Assemblagemedewerkers;Bovengrens 95%-interval;2024;33.1;34.0;19.9;56.7;59.3;65.9;43.5;67.2;19.2;13.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;21.7;22.4;38.1;25.1;17.1;16.4
3069;078 Hulpkrachten bouw en industrie;Waarde;2014;41.7;40.8;24.3;22.4;18.2;33.3;28.0;45.9;7.4;;7.8;9.5;12.7;1.0;4.2;5.2;10.1;1.7;0.8;3.2;17.6;;;;;;;;;;;;;;;;;;;;;;;;;;;17.3;17.9;34.8;20.8;12.8;19.8
3070;078 Hulpkrachten bouw en industrie;Waarde;2015;35.9;38.6;27.9;26.0;19.4;36.1;22.4;47.9;9.0;;7.3;6.7;8.2;0.4;5.0;1.8;20.4;0.8;2.2;2.6;15.3;;;;;;;;;;;;;;;;;;;;;;;;;;;22.2;17.0;33.4;24.1;16.1;22.2
3071;078 Hulpkrachten bouw en industrie;Waarde;2016;35.5;36.9;27.7;30.7;23.1;36.9;26.0;44.7;10.1;;6.8;5.2;5.7;0.6;4.7;2.0;13.8;0.6;0.9;2.4;15.1;;;;;;;;;;;;;;;;;;;;;;;;;;;20.2;16.4;31.9;26.5;10.7;20.3
3072;078 Hulpkrachten bouw en industrie;Waarde;2017;35.4;34.5;24.5;29.5;25.7;39.0;28.1;44.2;7.7;;2.5;2.7;6.4;1.3;3.8;3.0;12.6;0.0;0.4;2.1;15.9;;;;;;;;;;;;;;;;;;;;;;;;;;;18.9;15.6;32.0;22.3;13.3;18.4
3073;078 Hulpkrachten bouw en industrie;Waarde;2018;36.8;41.6;22.7;27.3;29.0;38.7;26.7;53.2;12.2;;4.9;5.4;8.3;0.9;4.3;2.2;12.5;1.4;1.6;2.7;16.6;;;;;;;;;;;;;;;;;;;;;;;;;;;21.4;19.5;34.1;23.5;13.4;22.8
3074;078 Hulpkrachten bouw en industrie;Waarde;2019;31.4;38.6;22.7;30.4;26.3;44.9;25.8;50.3;9.6;;6.2;6.4;6.2;3.6;7.1;5.5;13.1;0.5;2.4;4.6;16.5;;;;;;;;;;;;;;;;;;;;;;;;;;;22.7;18.5;33.9;24.9;15.5;23.0
3075;078 Hulpkrachten bouw en industrie;Waarde;2020;36.7;41.0;22.4;25.8;20.4;36.7;26.5;52.9;9.0;;5.1;4.1;9.0;0.7;1.3;4.1;12.1;0.3;0.9;4.4;14.6;;;;;;;;;;;;;;;;;;;;;;;;;;;24.9;18.1;34.5;26.1;15.1;27.6
3076;078 Hulpkrachten bouw en industrie;Waarde;2021;36.5;43.0;21.3;31.3;26.1;44.8;28.8;50.5;13.2;;6.9;6.7;8.2;0.7;1.3;1.0;11.8;1.3;2.6;3.8;15.3;;;;;;;;;;;;;;;;;;;;;;;;;;;21.2;16.8;33.7;26.5;16.6;25.6
3077;078 Hulpkrachten bouw en industrie;Waarde;2022;31.3;36.0;21.7;25.4;20.5;40.8;23.4;55.5;14.1;5.7;9.2;9.4;14.5;;;;;;;;;8.8;2.7;1.8;1.6;9.4;1.8;0.8;1.9;6.7;1.8;0.0;0.0;8.7;2.6;0.0;3.4;17.1;1.1;8.4;1.4;0.0;2.3;2.4;1.2;0.0;5.8;26.3;22.0;37.3;26.4;21.3;28.5
3078;078 Hulpkrachten bouw en industrie;Waarde;2023;31.5;32.9;19.4;29.0;24.5;45.2;20.6;56.7;13.4;10.1;2.1;3.1;3.4;;;;;;;;;0.0;0.0;0.0;0.0;4.1;0.0;1.0;3.2;0.9;0.0;0.0;0.9;7.1;0.0;0.7;6.4;10.9;0.0;5.9;0.8;0.5;1.6;1.2;0.0;0.0;2.2;27.7;20.8;39.5;31.5;19.2;28.1
3079;078 Hulpkrachten bouw en industrie;Waarde;2024;29.8;33.3;14.1;32.0;24.0;51.0;28.8;59.4;14.3;8.3;1.7;1.7;3.7;;;;;;;;;4.9;0.9;0.8;3.1;5.7;3.4;0.6;0.9;0.9;0.9;0.0;0.0;10.7;0.0;1.6;7.7;10.0;0.9;4.1;0.7;0.0;2.1;1.4;0.0;0.9;2.1;23.7;19.9;35.5;28.8;16.5;26.9
3080;078 Hulpkrachten bouw en industrie;Ondergrens 95%-interval;2014;34.8;33.9;18.6;17.4;13.7;26.9;21.9;38.7;4.6;;4.0;5.1;7.7;0.3;1.4;2.8;6.5;0.5;0.2;1.5;12.2;;;;;;;;;;;;;;;;;;;;;;;;;;;12.6;13.0;28.0;15.4;8.8;14.9
3081;078 Hulpkrachten bouw en industrie;Ondergrens 95%-interval;2015;30.2;32.7;22.6;20.9;15.0;30.3;17.6;41.7;6.0;;4.7;4.2;5.4;0.1;2.9;0.8;15.8;0.3;0.9;1.1;11.2;;;;;;;;;;;;;;;;;;;;;;;;;;;17.6;12.9;27.9;19.2;12.0;17.6
3082;078 Hulpkrachten bouw en industrie;Ondergrens 95%-interval;2016;30.0;31.2;22.6;25.5;18.6;31.3;21.1;38.8;7.1;;4.2;3.0;3.4;0.2;2.7;0.9;10.1;0.1;0.3;1.1;11.1;;;;;;;;;;;;;;;;;;;;;;;;;;;15.7;12.3;26.5;21.4;7.6;15.9
3083;078 Hulpkrachten bouw en industrie;Ondergrens 95%-interval;2017;29.7;28.8;19.5;23.9;20.5;33.0;22.7;38.0;5.1;;1.1;1.2;3.8;0.4;2.0;1.5;9.0;0.0;0.1;0.9;11.9;;;;;;;;;;;;;;;;;;;;;;;;;;;14.6;11.6;26.4;17.6;9.6;14.2
3084;078 Hulpkrachten bouw en industrie;Ondergrens 95%-interval;2018;32.0;36.7;18.6;22.9;24.4;33.8;22.3;48.1;9.3;;3.2;3.6;5.7;0.2;2.4;1.1;9.4;0.6;0.7;1.5;13.2;;;;;;;;;;;;;;;;;;;;;;;;;;;17.5;15.7;29.4;19.4;10.2;18.8
3085;078 Hulpkrachten bouw en industrie;Ondergrens 95%-interval;2019;26.3;33.1;18.2;25.4;21.6;39.2;21.1;44.5;6.7;;3.9;4.0;3.9;1.9;4.5;3.3;9.6;0.1;1.1;2.7;12.5;;;;;;;;;;;;;;;;;;;;;;;;;;;18.2;14.3;28.7;20.1;11.7;18.4
3086;078 Hulpkrachten bouw en industrie;Ondergrens 95%-interval;2020;31.1;35.2;17.7;20.9;16.0;31.1;21.6;46.8;6.3;;2.9;2.2;6.1;0.1;0.5;2.2;8.6;0.0;0.2;2.4;10.8;;;;;;;;;;;;;;;;;;;;;;;;;;;20.1;13.9;29.0;21.2;11.3;22.6
3087;078 Hulpkrachten bouw en industrie;Ondergrens 95%-interval;2021;30.6;36.8;16.5;25.6;20.8;38.4;23.3;44.0;9.4;;4.2;4.1;5.3;0.2;0.5;0.3;8.4;0.4;1.2;2.0;11.2;;;;;;;;;;;;;;;;;;;;;;;;;;;16.3;12.4;27.8;21.1;12.1;20.3
3088;078 Hulpkrachten bouw en industrie;Ondergrens 95%-interval;2022;25.3;29.9;16.6;20.2;15.7;34.4;18.3;48.8;9.8;3.2;4.6;4.7;8.5;;;;;;;;;4.3;0.6;0.4;0.4;4.6;0.3;0.1;0.5;2.7;0.3;0.0;0.0;4.2;0.6;0.0;1.2;10.8;0.2;4.2;0.2;0.0;0.7;0.8;0.2;0.0;2.4;20.6;16.8;31.0;20.7;16.1;22.6
3089;078 Hulpkrachten bouw en industrie;Ondergrens 95%-interval;2023;26.1;27.3;14.9;23.8;19.6;39.1;16.2;50.4;9.9;6.8;0.5;1.1;1.2;;;;;;;;;0.0;0.0;0.0;0.0;1.7;0.0;0.1;1.2;0.1;0.0;0.0;0.1;3.7;0.0;0.1;3.2;6.6;0.0;2.9;0.1;0.1;0.4;0.3;0.0;0.0;0.7;22.4;16.1;33.6;25.9;14.6;22.9
3090;078 Hulpkrachten bouw en industrie;Ondergrens 95%-interval;2024;24.4;27.5;10.2;26.4;19.1;44.6;23.4;53.1;10.4;5.3;0.4;0.4;1.4;;;;;;;;;2.2;0.1;0.1;1.2;2.9;1.4;0.1;0.1;0.1;0.1;0.0;0.0;6.3;0.0;0.4;4.0;5.5;0.1;1.5;0.1;0.0;0.5;0.3;0.0;0.1;0.5;18.8;15.2;29.6;23.4;12.2;21.6
3091;078 Hulpkrachten bouw en industrie;Bovengrens 95%-interval;2014;49.0;48.0;31.1;28.4;23.7;40.4;35.0;53.2;11.6;;14.8;16.8;20.4;3.1;12.2;9.3;15.4;5.7;3.1;6.8;24.6;;;;;;;;;;;;;;;;;;;;;;;;;;;23.2;24.0;42.2;27.3;18.2;25.9
3092;078 Hulpkrachten bouw en industrie;Bovengrens 95%-interval;2015;42.1;44.8;33.9;31.8;24.8;42.3;28.1;54.2;13.3;;11.2;10.5;12.2;2.7;8.3;4.0;25.9;2.7;5.4;5.9;20.5;;;;;;;;;;;;;;;;;;;;;;;;;;;27.6;22.1;39.5;29.7;21.1;27.5
3093;078 Hulpkrachten bouw en industrie;Bovengrens 95%-interval;2016;41.4;42.9;33.5;36.5;28.3;42.8;31.6;50.7;14.2;;10.9;8.9;9.5;2.5;8.1;4.6;18.5;2.2;2.4;5.2;20.2;;;;;;;;;;;;;;;;;;;;;;;;;;;25.6;21.7;37.7;32.3;14.9;25.5
3094;078 Hulpkrachten bouw en industrie;Bovengrens 95%-interval;2017;41.6;40.7;30.3;35.7;31.7;45.4;34.2;50.6;11.6;;5.7;5.8;10.3;4.0;7.0;6.0;17.2;;3.1;4.7;21.1;;;;;;;;;;;;;;;;;;;;;;;;;;;24.2;20.8;38.1;27.9;18.3;23.7
3095;078 Hulpkrachten bouw en industrie;Bovengrens 95%-interval;2018;41.9;46.8;27.3;32.1;34.0;43.8;31.6;58.3;15.9;;7.5;7.9;11.8;3.9;7.5;4.2;16.3;3.4;4.1;4.8;20.6;;;;;;;;;;;;;;;;;;;;;;;;;;;25.9;23.9;39.1;28.1;17.4;27.4
3096;078 Hulpkrachten bouw en industrie;Bovengrens 95%-interval;2019;37.0;44.5;27.9;35.9;31.6;50.8;31.2;56.1;13.5;;9.8;10.1;9.8;6.7;10.8;8.9;17.7;2.0;5.1;7.6;21.4;;;;;;;;;;;;;;;;;;;;;;;;;;;28.1;23.6;39.6;30.3;20.3;28.4
3097;078 Hulpkrachten bouw en industrie;Bovengrens 95%-interval;2020;42.7;47.1;27.9;31.4;25.6;42.7;32.1;58.9;12.9;;8.7;7.6;13.2;4.9;3.5;7.3;16.8;2.2;3.8;8.0;19.5;;;;;;;;;;;;;;;;;;;;;;;;;;;30.5;23.3;40.4;31.8;20.0;33.4
3098;078 Hulpkrachten bouw en industrie;Bovengrens 95%-interval;2021;42.9;49.5;27.1;37.6;32.2;51.4;35.1;57.0;18.0;;11.0;10.7;12.5;2.9;3.6;3.2;16.4;4.0;5.7;7.2;20.7;;;;;;;;;;;;;;;;;;;;;;;;;;;27.1;22.3;40.1;32.6;22.2;31.8
3099;078 Hulpkrachten bouw en industrie;Bovengrens 95%-interval;2022;38.0;42.7;27.8;31.5;26.3;47.4;29.3;62.1;19.7;9.9;17.4;17.9;23.7;;;;;;;;;17.4;10.9;6.9;6.0;18.2;11.7;5.5;7.3;15.6;11.7;;;17.2;10.8;;8.7;25.9;7.3;16.0;9.5;;7.3;7.2;7.7;;13.2;32.8;28.3;44.1;32.9;27.7;35.1
3100;078 Hulpkrachten bouw en industrie;Bovengrens 95%-interval;2023;37.5;39.0;24.8;34.9;30.2;51.4;25.8;62.8;18.1;14.6;8.1;8.2;9.1;;;;;;;;;;;;;9.6;;6.5;8.2;6.2;;;6.2;13.2;;4.8;12.4;17.5;;11.6;5.2;3.8;6.3;4.8;;;6.7;33.7;26.5;45.8;37.6;24.7;34.1
