ID;Geslacht;Leeftijd;TypeInstelling;RegioS;Perioden;AantalUltimoVerslagjaar_1;PercentageUltimoVerslagjaar_2;AantalInVerslagjaar_3;PercentageInVerslagjaar_4;OpnamedagenInVerslagjaar_5
186;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Gehandicaptenzorg;Flevoland (PV);2004;530;0.2;590.0;0.22;185.0
187;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Gehandicaptenzorg;Flevoland (PV);2005;600;0.22;635.0;0.24;206.0
188;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Gehandicaptenzorg;Flevoland (PV);2006;650;0.24;705.0;0.26;230.0
189;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Gehandicaptenzorg;Flevoland (PV);2007;710;0.26;;;
190;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Gehandicaptenzorg;Flevoland (PV);2008;715;0.25;820.0;0.29;268.0
191;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Gehandicaptenzorg;Flevoland (PV);2009;730;0.25;850.0;0.3;269.0
192;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Gehandicaptenzorg;Gelderland (PV);2004;7420;0.49;8150.0;0.53;2720.0
193;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Gehandicaptenzorg;Gelderland (PV);2005;7695;0.5;8310.0;0.54;2772.0
194;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Gehandicaptenzorg;Gelderland (PV);2006;8035;0.52;8560.0;0.55;2889.0
195;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Gehandicaptenzorg;Gelderland (PV);2007;8465;0.55;;;
196;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Gehandicaptenzorg;Gelderland (PV);2008;8695;0.56;9335.0;0.6;3183.0
197;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Gehandicaptenzorg;Gelderland (PV);2009;9035;0.58;9680.0;0.62;3271.0
198;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Gehandicaptenzorg;Utrecht (PV);2004;3935;0.43;4145.0;0.46;1432.0
199;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Gehandicaptenzorg;Utrecht (PV);2005;4040;0.44;4305.0;0.48;1463.0
200;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Gehandicaptenzorg;Utrecht (PV);2006;4200;0.46;4455.0;0.48;1514.0
201;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Gehandicaptenzorg;Utrecht (PV);2007;4270;0.46;;;
202;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Gehandicaptenzorg;Utrecht (PV);2008;4285;0.46;4670.0;0.5;1593.0
203;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Gehandicaptenzorg;Utrecht (PV);2009;4395;0.46;4735.0;0.5;1612.0
204;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Gehandicaptenzorg;Noord-Holland (PV);2004;6190;0.3;6450.0;0.32;2207.0
205;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Gehandicaptenzorg;Noord-Holland (PV);2005;6415;0.31;6795.0;0.33;2296.0
206;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Gehandicaptenzorg;Noord-Holland (PV);2006;6680;0.32;7095.0;0.35;2390.0
207;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Gehandicaptenzorg;Noord-Holland (PV);2007;7315;0.35;;;
208;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Gehandicaptenzorg;Noord-Holland (PV);2008;7565;0.36;8090.0;0.39;2737.0
209;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Gehandicaptenzorg;Noord-Holland (PV);2009;7985;0.38;8455.0;0.4;2892.0
210;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Gehandicaptenzorg;Zuid-Holland (PV);2004;9355;0.35;9890.0;0.37;3390.0
211;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Gehandicaptenzorg;Zuid-Holland (PV);2005;9710;0.36;10275.0;0.38;3493.0
212;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Gehandicaptenzorg;Zuid-Holland (PV);2006;9960;0.37;10605.0;0.39;3620.0
213;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Gehandicaptenzorg;Zuid-Holland (PV);2007;10500;0.39;;;
214;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Gehandicaptenzorg;Zuid-Holland (PV);2008;10490;0.38;11425.0;0.42;3909.0
215;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Gehandicaptenzorg;Zuid-Holland (PV);2009;11220;0.41;11845.0;0.43;4052.0
216;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Gehandicaptenzorg;Zeeland (PV);2004;1220;0.41;1285.0;0.43;443.0
217;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Gehandicaptenzorg;Zeeland (PV);2005;1305;0.44;1360.0;0.46;460.0
218;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Gehandicaptenzorg;Zeeland (PV);2006;1355;0.45;1410.0;0.47;484.0
219;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Gehandicaptenzorg;Zeeland (PV);2007;1365;0.46;;;
220;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Gehandicaptenzorg;Zeeland (PV);2008;1350;0.45;1505.0;0.5;512.0
221;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Gehandicaptenzorg;Zeeland (PV);2009;1450;0.48;1520.0;0.5;523.0
222;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Gehandicaptenzorg;Noord-Brabant (PV);2004;7815;0.42;8300.0;0.44;2814.0
223;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Gehandicaptenzorg;Noord-Brabant (PV);2005;8155;0.43;8565.0;0.45;2920.0
224;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Gehandicaptenzorg;Noord-Brabant (PV);2006;8445;0.45;9065.0;0.48;3056.0
225;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Gehandicaptenzorg;Noord-Brabant (PV);2007;8690;0.46;;;
226;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Gehandicaptenzorg;Noord-Brabant (PV);2008;8630;0.45;9430.0;0.49;3219.0
227;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Gehandicaptenzorg;Noord-Brabant (PV);2009;9110;0.47;9690.0;0.5;3293.0
228;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Gehandicaptenzorg;Limburg (PV);2004;4705;0.52;4955.0;0.54;1714.0
229;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Gehandicaptenzorg;Limburg (PV);2005;4830;0.53;5055.0;0.55;1748.0
230;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Gehandicaptenzorg;Limburg (PV);2006;4960;0.55;5255.0;0.58;1788.0
231;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Gehandicaptenzorg;Limburg (PV);2007;5000;0.55;;;
232;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Gehandicaptenzorg;Limburg (PV);2008;4845;0.53;5375.0;0.59;1843.0
233;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Gehandicaptenzorg;Limburg (PV);2009;4965;0.54;5295.0;0.58;1803.0
234;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Nederland;2004;15770;0.12;18425.0;0.14;5540.0
235;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Nederland;2005;17070;0.13;19990.0;0.16;5985.0
236;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Nederland;2006;18725;0.15;21545.0;0.17;6555.0
237;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Nederland;2007;18845;0.15;;;
238;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Nederland;2008;20025;0.15;23230.0;0.18;7035.0
239;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Nederland;2009;21690;0.17;25350.0;0.19;7593.0
240;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Groningen (PV);2004;505;0.11;590.0;0.13;168.0
241;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Groningen (PV);2005;585;0.13;650.0;0.14;202.0
242;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Groningen (PV);2006;635;0.14;695.0;0.15;220.0
243;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Groningen (PV);2007;410;0.09;;;
244;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Groningen (PV);2008;475;0.1;580.0;0.12;165.0
245;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Groningen (PV);2009;500;0.11;645.0;0.14;187.0
246;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Friesland (PV);2004;625;0.13;730.0;0.15;227.0
247;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Friesland (PV);2005;665;0.13;765.0;0.15;236.0
248;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Friesland (PV);2006;730;0.15;840.0;0.17;253.0
249;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Friesland (PV);2007;675;0.14;;;
250;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Friesland (PV);2008;710;0.14;845.0;0.17;254.0
251;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Friesland (PV);2009;755;0.15;885.0;0.17;267.0
252;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Drenthe (PV);2004;945;0.25;1055.0;0.28;329.0
253;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Drenthe (PV);2005;1000;0.26;1145.0;0.3;350.0
254;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Drenthe (PV);2006;1010;0.27;1155.0;0.3;365.0
255;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Drenthe (PV);2007;950;0.25;;;
256;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Drenthe (PV);2008;985;0.26;1120.0;0.29;354.0
257;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Drenthe (PV);2009;1115;0.29;1240.0;0.32;383.0
258;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Overijssel (PV);2004;780;0.09;935.0;0.11;277.0
259;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Overijssel (PV);2005;840;0.1;955.0;0.11;290.0
260;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Overijssel (PV);2006;935;0.11;1085.0;0.13;322.0
261;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Overijssel (PV);2007;1020;0.12;;;
262;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Overijssel (PV);2008;1145;0.13;1370.0;0.16;394.0
263;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Overijssel (PV);2009;1240;0.14;1455.0;0.17;437.0
264;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Flevoland (PV);2004;190;0.07;210.0;0.08;64.0
265;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Flevoland (PV);2005;235;0.09;275.0;0.1;75.0
266;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Flevoland (PV);2006;260;0.09;310.0;0.11;90.0
267;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Flevoland (PV);2007;265;0.1;;;
268;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Flevoland (PV);2008;300;0.11;355.0;0.13;104.0
269;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Flevoland (PV);2009;365;0.13;430.0;0.15;119.0
270;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Gelderland (PV);2004;2160;0.14;2545.0;0.17;772.0
271;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Gelderland (PV);2005;2350;0.15;2740.0;0.18;831.0
272;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Gelderland (PV);2006;2595;0.17;3015.0;0.2;913.0
273;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Gelderland (PV);2007;2600;0.17;;;
274;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Gelderland (PV);2008;2815;0.18;3265.0;0.21;978.0
275;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Gelderland (PV);2009;3210;0.21;3755.0;0.24;1082.0
276;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Utrecht (PV);2004;1335;0.15;1540.0;0.17;463.0
277;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Utrecht (PV);2005;1440;0.16;1660.0;0.18;502.0
278;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Utrecht (PV);2006;1550;0.17;1765.0;0.19;544.0
279;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Utrecht (PV);2007;1605;0.17;;;
280;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Utrecht (PV);2008;1725;0.18;1935.0;0.21;601.0
281;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Utrecht (PV);2009;1780;0.19;2040.0;0.22;641.0
282;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Noord-Holland (PV);2004;2145;0.1;2480.0;0.12;750.0
283;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Noord-Holland (PV);2005;2255;0.11;2720.0;0.13;797.0
284;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Noord-Holland (PV);2006;2465;0.12;2825.0;0.14;865.0
285;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Noord-Holland (PV);2007;2665;0.13;;;
286;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Noord-Holland (PV);2008;2850;0.14;3260.0;0.16;990.0
287;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Noord-Holland (PV);2009;3195;0.15;3695.0;0.18;1110.0
288;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Zuid-Holland (PV);2004;2915;0.11;3495.0;0.13;1021.0
289;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Zuid-Holland (PV);2005;3245;0.12;3895.0;0.14;1129.0
290;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Zuid-Holland (PV);2006;3660;0.14;4300.0;0.16;1285.0
291;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Zuid-Holland (PV);2007;3915;0.14;;;
292;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Zuid-Holland (PV);2008;4090;0.15;4825.0;0.18;1442.0
293;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Zuid-Holland (PV);2009;4515;0.16;5230.0;0.19;1568.0
294;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Zeeland (PV);2004;355;0.12;405.0;0.14;125.0
295;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Zeeland (PV);2005;385;0.13;470.0;0.16;132.0
296;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Zeeland (PV);2006;405;0.14;470.0;0.16;141.0
297;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Zeeland (PV);2007;395;0.13;;;
298;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Zeeland (PV);2008;410;0.14;505.0;0.17;145.0
299;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Zeeland (PV);2009;365;0.12;495.0;0.16;134.0
300;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Noord-Brabant (PV);2004;2475;0.13;2880.0;0.15;863.0
301;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Noord-Brabant (PV);2005;2630;0.14;3065.0;0.16;937.0
302;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Noord-Brabant (PV);2006;2880;0.15;3270.0;0.17;1004.0
303;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Noord-Brabant (PV);2007;2840;0.15;;;
304;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Noord-Brabant (PV);2008;2965;0.15;3340.0;0.17;1056.0
305;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Noord-Brabant (PV);2009;3050;0.16;3565.0;0.18;1088.0
306;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Limburg (PV);2004;1340;0.15;1560.0;0.17;482.0
307;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Limburg (PV);2005;1440;0.16;1655.0;0.18;504.0
308;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Limburg (PV);2006;1605;0.18;1815.0;0.2;551.0
309;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Limburg (PV);2007;1505;0.17;;;
310;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Limburg (PV);2008;1550;0.17;1830.0;0.2;553.0
311;Totaal mannen en vrouwen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Limburg (PV);2009;1600;0.18;1925.0;0.21;576.0
312;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Nederland;2004;18025;0.51;20400.0;0.59;6190.0
313;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Nederland;2005;19540;0.56;22065.0;0.63;6644.0
314;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Nederland;2006;20885;0.61;23640.0;0.71;7188.0
315;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Nederland;2007;22015;0.65;;;
316;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Nederland;2008;23465;0.69;26530.0;0.81;8345.0
317;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Nederland;2009;25335;0.74;28495.0;0.86;8926.0
318;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Groningen (PV);2004;660;0.47;725.0;0.53;232.0
319;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Groningen (PV);2005;715;0.52;755.0;0.55;244.0
320;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Groningen (PV);2006;730;0.54;805.0;0.61;258.0
321;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Groningen (PV);2007;695;0.52;;;
322;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Groningen (PV);2008;745;0.55;835.0;0.64;260.0
323;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Groningen (PV);2009;825;0.61;915.0;0.7;290.0
324;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Friesland (PV);2004;715;0.53;810.0;0.6;250.0
325;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Friesland (PV);2005;755;0.58;865.0;0.65;259.0
326;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Friesland (PV);2006;810;0.64;905.0;0.72;277.0
327;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Friesland (PV);2007;850;0.69;;;
328;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Friesland (PV);2008;910;0.74;1005.0;0.82;319.0
329;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Friesland (PV);2009;980;0.8;1090.0;0.89;345.0
330;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Drenthe (PV);2004;755;0.85;825.0;0.93;247.0
331;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Drenthe (PV);2005;810;0.94;940.0;1.06;279.0
332;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Drenthe (PV);2006;840;1.0;920.0;1.09;283.0
333;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Drenthe (PV);2007;815;0.99;;;
334;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Drenthe (PV);2008;815;1.0;950.0;1.17;300.0
335;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Drenthe (PV);2009;885;1.09;975.0;1.2;300.0
336;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Overijssel (PV);2004;1250;0.51;1455.0;0.6;427.0
337;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Overijssel (PV);2005;1395;0.58;1570.0;0.64;465.0
338;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Overijssel (PV);2006;1480;0.63;1715.0;0.73;510.0
339;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Overijssel (PV);2007;1555;0.66;;;
340;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Overijssel (PV);2008;1770;0.76;1985.0;0.87;613.0
341;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Overijssel (PV);2009;1985;0.85;2220.0;0.97;697.0
342;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Flevoland (PV);2004;360;0.42;405.0;0.49;124.0
343;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Flevoland (PV);2005;420;0.5;450.0;0.55;136.0
344;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Flevoland (PV);2006;455;0.54;520.0;0.64;156.0
345;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Flevoland (PV);2007;490;0.59;;;
346;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Flevoland (PV);2008;520;0.62;615.0;0.75;187.0
347;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Flevoland (PV);2009;565;0.66;670.0;0.81;199.0
348;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Gelderland (PV);2004;2480;0.6;3020.0;0.74;874.0
349;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Gelderland (PV);2005;2720;0.67;3215.0;0.78;930.0
350;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Gelderland (PV);2006;2995;0.76;3440.0;0.88;1022.0
351;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Gelderland (PV);2007;3170;0.81;;;
352;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Gelderland (PV);2008;3450;0.89;3920.0;1.02;1225.0
353;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Gelderland (PV);2009;3730;0.95;4275.0;1.11;1318.0
354;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Utrecht (PV);2004;1395;0.5;1535.0;0.57;481.0
355;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Utrecht (PV);2005;1480;0.54;1675.0;0.62;508.0
356;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Utrecht (PV);2006;1585;0.58;1790.0;0.68;545.0
357;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Utrecht (PV);2007;1635;0.6;;;
358;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Utrecht (PV);2008;1730;0.63;1970.0;0.74;621.0
359;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Utrecht (PV);2009;1810;0.65;2055.0;0.77;651.0
360;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Noord-Holland (PV);2004;2520;0.44;2745.0;0.49;859.0
361;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Noord-Holland (PV);2005;2630;0.46;2965.0;0.53;898.0
362;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Noord-Holland (PV);2006;2800;0.5;3135.0;0.58;962.0
363;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Noord-Holland (PV);2007;2965;0.53;;;
364;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Noord-Holland (PV);2008;3250;0.57;3605.0;0.68;1127.0
365;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Noord-Holland (PV);2009;3500;0.61;3885.0;0.72;1225.0
366;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Zuid-Holland (PV);2004;3395;0.43;3845.0;0.5;1164.0
367;Totaal mannen en vrouwen;18 tot 35 jaar;Totaal zorg met verblijf;Zuid-Holland (PV);2005;3690;0.48;4200.0;0.54;1257.0
