ID;TypeZelfstandige;BedrijfstakkenBranchesSBI2008;RegioS;Perioden;Zelfstandigen_1;GemiddeldPersoonlijkInkomen_2;MediaanPersoonlijkInkomen_3;GemiddeldInkomenAlsZelfstandige_4;MediaanInkomenAlsZelfstandige_5;GemiddeldGestandaardiseerdInkomen_6;MediaanGestandaardiseerdInkomen_7;ZelfstandigenMetBedrijfsvermogen_8;MediaanVermogen_9;MediaanBedrijfsvermogen_10;Zelfstandigen_11;GemiddeldPersoonlijkInkomen_12;MediaanPersoonlijkInkomen_13;GemiddeldInkomenAlsZelfstandige_14;MediaanInkomenAlsZelfstandige_15;GemiddeldGestandaardiseerdInkomen_16;MediaanGestandaardiseerdInkomen_17;ZelfstandigenMetBedrijfsvermogen_18;MediaanVermogen_19;MediaanBedrijfsvermogen_20
112;Zelfstandige;A-U Alle economische activiteiten;Flevoland (PV);2011;25.0;37.3;28.6;36.7;27.1;32.8;28.3;19.6;102.2;21.4;38.3;37.0;29.7;25.0;12.3;31.6;27.8;24.6;81.0;16.2
113;Zelfstandige;A-U Alle economische activiteiten;Flevoland (PV);2012;25.2;34.5;26.3;34.0;25.0;31.2;27.4;20.0;82.0;21.0;38.8;35.3;28.3;23.1;11.1;30.6;27.3;25.3;64.2;16.1
114;Zelfstandige;A-U Alle economische activiteiten;Flevoland (PV);2013;25.5;35.2;27.0;34.3;25.6;31.4;27.6;20.2;60.8;20.1;39.2;35.9;28.8;23.6;12.0;30.9;27.6;25.6;42.5;16.0
115;Zelfstandige;A-U Alle economische activiteiten;Flevoland (PV);2014;26.2;36.3;28.1;35.3;26.8;34.7;28.9;20.8;61.1;20.2;39.7;37.0;29.7;24.6;12.8;33.6;28.8;26.2;44.8;15.6
116;Zelfstandige;A-U Alle economische activiteiten;Flevoland (PV);2015;27.1;37.0;29.3;36.1;27.6;32.9;29.6;21.8;66.9;19.4;40.2;37.5;30.2;25.6;14.1;32.5;29.4;27.4;51.8;15.5
117;Zelfstandige;A-U Alle economische activiteiten;Flevoland (PV);2016;28.0;39.6;30.9;38.7;29.4;35.7;31.8;22.6;72.3;21.3;41.1;39.5;31.4;27.6;15.5;35.0;31.4;28.3;57.7;16.7
118;Zelfstandige;A-U Alle economische activiteiten;Flevoland (PV);2017;28.2;40.4;31.8;39.1;30.0;36.4;32.5;22.6;82.7;21.7;41.7;41.2;32.2;28.0;15.7;36.1;32.1;28.6;68.9;17.9
119;Zelfstandige;A-U Alle economische activiteiten;Flevoland (PV);2018;29.0;41.2;32.3;40.0;30.6;37.0;33.2;23.9;113.0;24.1;43.3;41.0;33.0;28.3;15.6;36.4;32.8;30.1;93.9;19.3
120;Zelfstandige;A-U Alle economische activiteiten;Gelderland (PV);2007;126.5;37.0;27.9;35.9;26.4;32.5;26.5;93.0;214.8;34.4;190.8;36.4;28.2;24.9;11.9;30.9;25.6;114.6;193.7;29.5
121;Zelfstandige;A-U Alle economische activiteiten;Gelderland (PV);2008;132.1;37.9;28.5;37.0;27.3;31.3;27.0;84.2;223.3;38.5;200.5;37.3;28.8;25.6;12.0;30.2;26.2;104.2;200.7;32.3
122;Zelfstandige;A-U Alle economische activiteiten;Gelderland (PV);2009;133.4;36.1;26.7;35.3;25.7;29.6;26.0;96.5;202.4;35.8;205.4;36.0;27.7;24.1;10.8;29.0;25.7;120.5;181.5;30.2
123;Zelfstandige;A-U Alle economische activiteiten;Gelderland (PV);2010;130.1;37.9;28.5;37.0;27.4;30.7;26.6;100.7;184.0;33.8;203.5;37.5;29.1;24.9;12.2;29.8;26.1;126.5;163.1;28.1
124;Zelfstandige;A-U Alle economische activiteiten;Gelderland (PV);2011;134.1;38.5;29.8;38.1;28.7;34.9;30.0;111.6;210.4;32.8;206.2;38.3;30.2;25.9;13.2;33.6;29.2;140.5;186.7;27.1
125;Zelfstandige;A-U Alle economische activiteiten;Gelderland (PV);2012;135.6;37.9;28.7;37.3;27.5;34.6;29.6;114.0;182.9;32.0;208.5;38.0;29.7;25.6;12.8;33.6;29.0;143.8;160.6;26.6
126;Zelfstandige;A-U Alle economische activiteiten;Gelderland (PV);2013;137.1;37.5;28.1;36.7;27.0;33.8;29.3;115.7;148.0;31.6;210.6;38.0;29.4;25.2;12.6;33.1;28.9;146.4;126.6;26.3
127;Zelfstandige;A-U Alle economische activiteiten;Gelderland (PV);2014;140.3;38.7;29.2;37.8;28.0;38.7;30.7;118.3;140.8;31.0;212.9;39.1;30.0;26.3;13.5;37.3;30.1;149.3;122.5;25.9
128;Zelfstandige;A-U Alle economische activiteiten;Gelderland (PV);2015;143.9;39.2;30.1;38.3;28.8;35.0;31.1;121.9;141.4;29.9;216.5;39.3;30.7;26.8;14.1;34.4;30.7;154.3;125.5;25.1
129;Zelfstandige;A-U Alle economische activiteiten;Gelderland (PV);2016;147.2;40.9;31.9;40.0;30.5;38.0;33.0;125.6;149.5;32.3;220.0;40.7;32.0;28.2;15.2;36.9;32.4;158.9;132.1;27.1
130;Zelfstandige;A-U Alle economische activiteiten;Gelderland (PV);2017;149.4;43.4;33.9;42.0;32.4;40.0;34.6;126.3;158.6;32.7;226.3;44.3;33.7;29.6;16.2;39.5;33.8;161.1;143.7;28.1
131;Zelfstandige;A-U Alle economische activiteiten;Gelderland (PV);2018;154.0;44.0;34.7;42.9;33.3;40.5;35.2;133.0;204.9;37.5;231.7;43.3;34.3;30.2;16.6;39.2;34.4;168.4;180.4;31.2
132;Zelfstandige;A-U Alle economische activiteiten;Utrecht (PV);2007;75.1;43.4;33.5;41.9;32.1;36.4;28.9;55.8;197.7;30.7;117.3;43.0;33.3;28.4;14.0;34.6;28.0;69.0;172.4;25.1
133;Zelfstandige;A-U Alle economische activiteiten;Utrecht (PV);2008;79.8;44.7;34.6;43.6;33.5;34.4;29.2;52.2;203.1;35.7;123.9;44.1;34.2;29.7;14.6;33.3;28.5;64.6;176.9;29.0
134;Zelfstandige;A-U Alle economische activiteiten;Utrecht (PV);2009;82.3;42.4;31.9;41.4;30.8;33.0;28.3;60.7;185.4;33.2;129.2;42.6;32.8;27.9;13.1;32.4;28.0;75.6;159.8;27.2
135;Zelfstandige;A-U Alle economische activiteiten;Utrecht (PV);2010;82.2;42.9;32.4;41.8;31.2;33.3;28.4;64.1;168.9;30.6;130.1;43.1;33.4;28.0;13.9;32.6;28.1;80.4;143.9;24.4
136;Zelfstandige;A-U Alle economische activiteiten;Utrecht (PV);2011;86.1;43.3;33.3;42.9;32.2;37.9;31.8;71.2;192.5;29.1;134.4;43.8;34.2;28.9;14.8;36.7;31.3;89.7;167.5;23.5
137;Zelfstandige;A-U Alle economische activiteiten;Utrecht (PV);2012;87.8;42.5;31.9;41.9;30.8;37.8;31.5;73.1;165.0;29.4;136.1;43.1;33.3;28.5;14.4;36.7;31.1;92.4;143.1;22.9
138;Zelfstandige;A-U Alle economische activiteiten;Utrecht (PV);2013;89.1;41.9;31.1;41.0;30.0;36.5;31.1;74.5;129.0;27.7;138.1;42.9;32.7;28.0;14.2;35.9;31.0;94.5;108.9;22.1
139;Zelfstandige;A-U Alle economische activiteiten;Utrecht (PV);2014;92.8;43.2;32.1;42.1;30.8;41.7;32.5;77.0;122.7;26.7;141.3;44.3;33.4;29.4;15.2;40.3;32.2;97.4;104.4;21.3
140;Zelfstandige;A-U Alle economische activiteiten;Utrecht (PV);2015;95.9;43.5;33.3;42.5;31.8;38.1;32.9;79.9;126.4;26.2;144.8;44.5;34.0;29.8;16.0;37.5;32.7;101.1;109.3;21.0
141;Zelfstandige;A-U Alle economische activiteiten;Utrecht (PV);2016;99.0;45.1;34.9;44.1;33.3;41.2;34.9;83.1;136.3;28.3;148.3;45.8;35.2;31.1;17.2;40.2;34.4;104.8;118.8;22.8
142;Zelfstandige;A-U Alle economische activiteiten;Utrecht (PV);2017;100.1;47.4;36.5;45.8;35.0;42.9;36.3;84.0;156.3;29.5;152.3;50.0;36.8;32.3;18.1;42.9;35.7;106.9;140.3;24.4
143;Zelfstandige;A-U Alle economische activiteiten;Utrecht (PV);2018;103.9;47.9;37.5;46.6;36.0;43.4;36.9;88.7;207.1;33.0;158.2;47.9;37.4;32.5;18.1;42.0;36.2;112.2;182.5;26.4
144;Zelfstandige;A-U Alle economische activiteiten;Noord-Holland (PV);2007;173.4;40.9;30.4;39.4;28.9;33.9;27.0;130.3;146.9;22.3;261.1;40.8;30.8;27.6;14.0;32.8;26.5;160.4;129.7;18.3
145;Zelfstandige;A-U Alle economische activiteiten;Noord-Holland (PV);2008;182.5;41.8;31.2;40.6;29.9;32.3;27.4;118.5;149.4;26.0;274.3;41.7;31.6;28.5;14.5;31.7;26.9;146.3;131.1;21.3
146;Zelfstandige;A-U Alle economische activiteiten;Noord-Holland (PV);2009;188.1;39.5;28.6;38.4;27.3;30.8;26.4;138.5;132.4;23.8;284.4;40.0;30.1;26.7;13.2;30.7;26.4;172.0;115.5;19.5
147;Zelfstandige;A-U Alle economische activiteiten;Noord-Holland (PV);2010;188.9;40.4;29.2;39.1;27.9;31.3;26.5;147.3;115.1;21.6;287.7;40.7;30.5;27.1;13.9;30.9;26.4;183.6;100.1;17.5
148;Zelfstandige;A-U Alle economische activiteiten;Noord-Holland (PV);2011;196.8;40.8;29.9;40.0;28.6;35.8;29.7;162.0;139.0;20.1;296.5;41.3;31.3;27.9;14.5;35.0;29.4;202.9;123.7;16.2
149;Zelfstandige;A-U Alle economische activiteiten;Noord-Holland (PV);2012;201.2;39.9;28.5;39.1;27.2;35.6;29.3;166.7;113.5;19.7;302.0;40.7;30.4;27.4;14.1;34.9;29.2;209.3;100.8;15.9
150;Zelfstandige;A-U Alle economische activiteiten;Noord-Holland (PV);2013;204.8;39.5;28.0;38.4;26.7;34.6;29.0;170.1;84.5;18.8;306.1;40.8;30.1;27.2;14.0;34.5;29.1;213.5;73.3;15.4
151;Zelfstandige;A-U Alle economische activiteiten;Noord-Holland (PV);2014;213.1;41.0;29.3;39.7;27.7;39.6;30.5;175.4;82.0;18.5;313.8;42.2;31.0;28.6;15.2;38.9;30.5;219.7;72.6;15.1
152;Zelfstandige;A-U Alle economische activiteiten;Noord-Holland (PV);2015;221.0;42.0;30.3;40.7;28.9;37.2;31.1;183.1;88.5;18.7;322.9;42.9;31.7;29.5;16.1;36.9;31.1;229.6;79.0;15.2
153;Zelfstandige;A-U Alle economische activiteiten;Noord-Holland (PV);2016;228.2;43.3;31.7;42.0;30.0;39.6;32.9;190.7;99.9;20.3;330.9;43.9;32.7;30.5;17.2;38.9;32.7;238.4;89.9;16.5
154;Zelfstandige;A-U Alle economische activiteiten;Noord-Holland (PV);2017;232.0;44.8;32.7;43.2;31.0;41.2;34.0;193.6;121.2;20.7;341.6;47.7;33.8;31.4;17.6;41.5;33.8;244.3;112.3;17.4
155;Zelfstandige;A-U Alle economische activiteiten;Noord-Holland (PV);2018;241.1;45.2;33.7;43.7;32.1;41.5;34.6;204.2;164.5;23.0;357.4;45.6;34.4;31.3;17.3;40.6;34.3;256.2;148.3;18.8
156;Zelfstandige;A-U Alle economische activiteiten;Zuid-Holland (PV);2007;188.2;41.5;31.6;40.0;30.0;34.6;27.5;137.5;150.7;28.8;280.5;41.2;32.0;28.2;14.3;33.3;27.0;166.7;133.7;23.7
157;Zelfstandige;A-U Alle economische activiteiten;Zuid-Holland (PV);2008;197.1;41.8;31.9;40.6;30.4;32.4;27.7;126.8;157.6;33.2;294.6;41.7;32.4;28.6;14.2;31.8;27.3;154.1;138.3;27.3
158;Zelfstandige;A-U Alle economische activiteiten;Zuid-Holland (PV);2009;204.0;39.3;29.3;38.2;28.0;30.7;26.7;147.2;136.7;30.5;306.3;39.9;30.8;26.7;13.0;30.6;26.8;180.1;120.1;25.0
159;Zelfstandige;A-U Alle economische activiteiten;Zuid-Holland (PV);2010;203.1;40.5;30.0;39.2;28.6;31.3;26.7;155.9;117.0;27.6;308.8;41.0;31.5;27.2;13.8;31.0;26.8;191.8;102.2;22.3
160;Zelfstandige;A-U Alle economische activiteiten;Zuid-Holland (PV);2011;210.7;40.9;31.0;40.2;29.9;35.5;29.8;170.0;136.2;25.0;316.8;41.5;32.4;28.1;14.7;34.9;29.7;210.4;121.3;20.1
161;Zelfstandige;A-U Alle economische activiteiten;Zuid-Holland (PV);2012;213.8;40.2;29.9;39.5;28.7;35.3;29.5;174.2;112.1;24.0;320.7;41.1;31.6;27.7;14.3;34.8;29.6;216.3;99.0;19.3
162;Zelfstandige;A-U Alle economische activiteiten;Zuid-Holland (PV);2013;216.8;39.8;29.0;38.7;27.7;34.3;29.0;176.3;82.2;22.9;323.7;40.9;30.9;27.4;14.2;34.3;29.3;219.4;71.1;18.7
163;Zelfstandige;A-U Alle economische activiteiten;Zuid-Holland (PV);2014;223.2;40.9;30.0;39.8;28.6;39.2;30.5;180.8;77.8;22.1;329.4;42.1;31.7;28.5;15.1;38.5;30.6;224.7;68.2;18.2
164;Zelfstandige;A-U Alle economische activiteiten;Zuid-Holland (PV);2015;230.3;41.8;30.9;40.8;29.6;36.2;30.9;188.1;81.5;21.3;336.9;42.6;32.2;29.4;15.9;36.0;31.0;234.1;72.6;17.4
165;Zelfstandige;A-U Alle economische activiteiten;Zuid-Holland (PV);2016;236.6;43.3;32.7;42.1;31.1;38.6;32.7;194.8;87.9;22.7;343.7;43.8;33.5;30.5;17.3;38.0;32.6;242.1;79.4;18.7
166;Zelfstandige;A-U Alle economische activiteiten;Zuid-Holland (PV);2017;241.8;45.0;34.0;43.4;32.3;40.3;33.8;197.8;99.1;23.1;357.9;47.4;34.6;31.4;18.0;40.6;33.7;248.5;91.7;19.4
167;Zelfstandige;A-U Alle economische activiteiten;Zuid-Holland (PV);2018;253.8;45.1;34.6;43.8;33.1;40.4;34.3;210.8;130.8;24.9;375.9;45.2;35.0;31.3;17.7;39.7;34.1;262.5;117.3;20.5
168;Zelfstandige;A-U Alle economische activiteiten;Zeeland (PV);2007;26.8;35.0;26.3;34.6;25.0;31.7;26.2;19.8;191.0;47.6;39.6;34.5;26.9;24.5;12.0;30.2;25.2;24.3;173.5;42.1
169;Zelfstandige;A-U Alle economische activiteiten;Zeeland (PV);2008;27.5;35.1;26.1;34.9;24.9;30.3;26.4;17.7;210.6;50.1;40.8;34.9;27.2;24.7;11.9;29.3;25.7;21.8;192.5;45.5
170;Zelfstandige;A-U Alle economische activiteiten;Zeeland (PV);2009;27.6;33.6;25.1;33.5;24.0;29.3;26.1;19.8;198.6;49.0;41.5;34.0;26.6;23.4;10.7;28.6;25.6;24.6;181.3;43.2
171;Zelfstandige;A-U Alle economische activiteiten;Zeeland (PV);2010;27.0;35.6;27.2;35.1;25.8;30.6;26.7;20.6;187.0;46.1;41.3;35.4;28.1;24.2;12.0;29.5;26.0;25.6;168.4;40.5
172;Zelfstandige;A-U Alle economische activiteiten;Zeeland (PV);2011;27.4;36.4;28.2;36.3;26.9;34.7;30.1;22.5;212.4;46.9;41.3;36.3;29.1;25.2;12.9;33.4;29.2;28.1;189.8;42.2
173;Zelfstandige;A-U Alle economische activiteiten;Zeeland (PV);2012;27.6;36.0;28.0;35.6;26.6;34.4;30.1;22.9;194.5;44.3;41.9;35.9;28.8;24.7;12.7;33.2;29.2;28.6;170.9;40.0
174;Zelfstandige;A-U Alle economische activiteiten;Zeeland (PV);2013;27.8;36.9;28.3;36.1;27.0;34.3;30.1;23.0;167.7;42.2;41.8;36.9;29.1;25.3;13.0;33.4;29.4;28.8;145.8;38.1
175;Zelfstandige;A-U Alle economische activiteiten;Zeeland (PV);2014;28.0;37.2;28.4;36.4;26.8;37.7;31.0;23.2;167.0;44.1;42.1;37.2;29.1;25.5;13.0;36.4;30.3;29.1;150.1;40.1
176;Zelfstandige;A-U Alle economische activiteiten;Zeeland (PV);2015;28.3;38.7;29.8;37.9;28.4;35.9;31.8;23.6;172.6;43.5;42.2;38.2;30.0;26.7;13.9;35.0;31.1;29.8;155.0;38.9
177;Zelfstandige;A-U Alle economische activiteiten;Zeeland (PV);2016;28.7;40.2;31.3;39.3;29.7;38.2;33.6;24.1;178.0;44.9;42.4;39.5;31.3;27.9;15.0;37.1;32.6;30.4;160.9;40.6
178;Zelfstandige;A-U Alle economische activiteiten;Zeeland (PV);2017;28.9;41.5;32.5;40.4;30.6;39.4;34.6;24.0;185.2;44.5;43.7;42.5;32.5;28.4;15.0;38.8;33.7;30.7;171.1;40.2
179;Zelfstandige;A-U Alle economische activiteiten;Zeeland (PV);2018;29.6;42.1;33.3;41.0;31.8;40.1;35.4;25.3;229.6;50.9;44.5;41.2;33.2;28.8;15.8;38.6;34.3;32.0;202.9;45.2
180;Zelfstandige;A-U Alle economische activiteiten;Noord-Brabant (PV);2007;156.1;37.2;28.9;36.2;27.3;32.9;26.9;113.7;222.9;35.0;233.7;36.4;28.6;25.3;12.4;31.3;26.1;140.2;201.7;29.2
181;Zelfstandige;A-U Alle economische activiteiten;Noord-Brabant (PV);2008;163.7;38.1;29.6;37.3;28.1;31.3;27.3;104.8;236.6;38.7;247.3;37.3;29.3;26.0;12.6;30.3;26.5;129.8;213.3;32.3
182;Zelfstandige;A-U Alle economische activiteiten;Noord-Brabant (PV);2009;165.9;36.2;27.5;35.5;26.3;29.9;26.5;118.7;218.5;36.5;253.8;36.1;28.2;24.3;11.4;29.3;26.1;148.3;197.1;30.2
183;Zelfstandige;A-U Alle economische activiteiten;Noord-Brabant (PV);2010;162.1;38.0;29.0;37.1;27.8;30.8;26.8;124.2;198.0;33.6;252.1;37.5;29.3;25.2;12.6;29.9;26.3;156.1;175.0;27.5
184;Zelfstandige;A-U Alle economische activiteiten;Noord-Brabant (PV);2011;166.5;38.4;30.2;38.1;29.1;35.3;30.4;137.4;226.4;32.5;255.3;38.1;30.4;26.1;13.5;34.0;29.6;173.7;201.6;26.6
185;Zelfstandige;A-U Alle economische activiteiten;Noord-Brabant (PV);2012;167.8;38.3;29.5;37.8;28.3;35.3;30.2;140.2;198.5;32.2;256.8;38.3;29.9;26.0;13.1;34.2;29.5;177.5;176.5;26.2
186;Zelfstandige;A-U Alle economische activiteiten;Noord-Brabant (PV);2013;169.6;37.8;28.7;37.1;27.5;34.4;29.8;142.0;160.5;30.9;258.9;38.1;29.6;25.6;13.1;33.7;29.4;180.0;141.4;25.6
187;Zelfstandige;A-U Alle economische activiteiten;Noord-Brabant (PV);2014;173.0;38.7;29.7;38.0;28.3;39.1;31.1;145.2;154.5;30.1;260.5;39.0;30.2;26.6;13.9;37.6;30.6;183.8;137.1;24.8
188;Zelfstandige;A-U Alle economische activiteiten;Noord-Brabant (PV);2015;176.9;39.6;30.7;38.8;29.4;36.0;31.7;148.8;155.0;29.1;265.0;39.7;31.0;27.3;14.7;35.2;31.3;189.2;140.0;24.1
189;Zelfstandige;A-U Alle economische activiteiten;Noord-Brabant (PV);2016;180.3;41.7;32.9;40.8;31.5;38.9;33.7;153.1;160.8;31.2;267.8;41.2;32.5;28.9;16.1;37.8;33.1;194.3;145.7;25.9
190;Zelfstandige;A-U Alle economische activiteiten;Noord-Brabant (PV);2017;181.3;44.0;34.7;42.7;33.3;41.0;35.2;152.8;173.5;31.7;273.8;45.3;34.2;30.2;17.1;40.6;34.5;196.3;159.9;27.1
191;Zelfstandige;A-U Alle economische activiteiten;Noord-Brabant (PV);2018;187.1;44.5;35.4;43.5;34.1;41.4;35.9;161.8;219.3;36.7;281.1;43.7;34.9;30.6;17.4;40.0;35.1;205.3;195.2;30.1
192;Zelfstandige;A-U Alle economische activiteiten;Limburg (PV);2007;62.7;32.8;23.4;32.0;22.1;30.6;24.8;44.4;183.4;28.0;98.6;33.0;25.0;21.4;8.9;29.1;24.2;55.5;165.5;23.9
193;Zelfstandige;A-U Alle economische activiteiten;Limburg (PV);2008;65.1;33.2;23.5;32.3;22.2;29.3;25.3;39.3;185.8;31.9;104.1;33.5;25.4;21.5;8.8;28.4;24.8;49.5;168.2;26.5
194;Zelfstandige;A-U Alle economische activiteiten;Limburg (PV);2009;65.3;32.1;22.1;31.3;20.9;28.5;24.7;44.9;168.1;29.5;105.6;33.1;25.0;20.6;8.3;28.0;24.7;56.9;152.7;24.6
195;Zelfstandige;A-U Alle economische activiteiten;Limburg (PV);2010;62.7;34.3;24.4;33.3;23.1;29.6;25.4;46.8;154.4;27.8;103.1;34.7;26.4;21.6;9.5;28.7;25.0;59.7;135.5;22.9
196;Zelfstandige;A-U Alle economische activiteiten;Limburg (PV);2011;64.4;34.9;25.7;34.3;24.5;33.5;28.8;51.8;175.7;27.1;104.7;35.5;27.5;22.4;10.0;32.3;28.1;66.3;152.6;22.1
197;Zelfstandige;A-U Alle economische activiteiten;Limburg (PV);2012;64.1;34.9;25.1;34.1;23.9;33.8;28.6;52.2;155.2;26.9;104.2;35.6;27.3;22.4;10.0;32.6;28.1;67.1;135.2;21.9
198;Zelfstandige;A-U Alle economische activiteiten;Limburg (PV);2013;64.4;34.4;24.7;33.4;23.4;32.8;28.3;52.5;127.2;26.0;104.1;35.3;26.9;22.1;10.1;32.0;28.1;67.5;107.8;21.3
199;Zelfstandige;A-U Alle economische activiteiten;Limburg (PV);2014;65.2;35.3;25.4;34.3;24.2;36.5;29.5;53.4;124.3;25.2;104.0;36.3;27.5;22.9;10.8;35.1;29.3;68.6;106.2;20.7
200;Zelfstandige;A-U Alle economische activiteiten;Limburg (PV);2015;66.1;36.1;26.5;35.0;25.0;34.1;30.1;54.8;124.7;24.4;104.1;36.9;28.2;23.7;11.6;33.6;29.9;70.3;109.3;20.3
201;Zelfstandige;A-U Alle economische activiteiten;Limburg (PV);2016;66.6;38.1;28.3;36.9;26.7;36.7;32.1;55.9;134.2;26.5;104.2;38.5;29.6;25.1;12.6;35.7;31.5;72.1;118.7;21.6
202;Zelfstandige;A-U Alle economische activiteiten;Limburg (PV);2017;66.6;40.2;30.0;38.7;28.2;38.7;33.4;55.6;146.4;27.4;105.7;41.9;30.9;26.3;13.3;38.2;32.8;72.5;130.5;22.5
203;Zelfstandige;A-U Alle economische activiteiten;Limburg (PV);2018;67.9;40.5;30.9;39.2;29.3;38.9;34.0;58.1;186.1;32.0;107.5;40.7;31.9;26.5;13.6;37.7;33.4;75.1;162.4;25.8
204;Zelfstandige;A-U Alle economische activiteiten;Oost-Groningen (CR);2007;7.4;29.8;20.7;29.2;19.4;27.4;22.7;5.4;139.6;28.9;11.4;29.5;22.4;19.8;7.8;26.0;21.9;6.6;121.4;25.3
205;Zelfstandige;A-U Alle economische activiteiten;Oost-Groningen (CR);2008;7.8;30.1;20.5;29.5;19.4;27.2;22.9;4.6;151.2;33.1;12.1;29.9;23.0;20.1;8.1;26.1;22.3;5.7;126.4;28.4
206;Zelfstandige;A-U Alle economische activiteiten;Oost-Groningen (CR);2009;8.1;28.7;19.0;28.0;18.1;25.9;22.0;5.4;135.3;31.3;12.4;29.3;22.1;19.0;7.6;25.2;21.9;6.7;117.1;27.5
207;Zelfstandige;A-U Alle economische activiteiten;Oost-Groningen (CR);2010;7.5;30.7;21.5;29.7;20.4;27.1;22.9;5.7;128.3;26.5;11.9;30.8;23.6;19.8;9.0;26.0;22.6;7.1;107.2;22.5
208;Zelfstandige;A-U Alle economische activiteiten;Oost-Groningen (CR);2011;7.7;31.7;23.0;31.4;21.8;30.6;26.2;6.2;146.3;26.4;11.9;32.0;25.1;21.3;9.7;29.4;25.6;7.7;123.0;21.6
209;Zelfstandige;A-U Alle economische activiteiten;Oost-Groningen (CR);2012;7.8;30.9;22.8;30.0;21.2;29.7;26.0;6.2;133.0;26.0;11.9;31.5;24.8;20.7;9.9;28.9;25.6;7.7;110.9;22.1
210;Zelfstandige;A-U Alle economische activiteiten;Oost-Groningen (CR);2013;7.7;31.3;23.1;30.3;21.5;30.0;26.4;6.2;103.5;25.0;11.8;31.8;25.2;20.9;10.0;29.2;26.1;7.7;83.2;21.3
211;Zelfstandige;A-U Alle economische activiteiten;Oost-Groningen (CR);2014;7.8;32.0;24.2;30.7;22.5;32.7;27.4;6.3;99.8;26.2;11.9;32.3;25.7;21.2;10.5;31.6;26.9;7.8;80.1;22.5
212;Zelfstandige;A-U Alle economische activiteiten;Oost-Groningen (CR);2015;7.9;32.7;25.0;31.3;23.3;31.5;28.1;6.4;102.7;25.3;11.8;33.0;26.0;22.1;11.3;30.7;27.6;8.0;85.9;23.2
213;Zelfstandige;A-U Alle economische activiteiten;Oost-Groningen (CR);2016;7.9;34.2;26.6;33.0;24.8;33.6;29.8;6.5;105.9;27.9;11.6;34.3;27.5;23.5;12.6;32.5;29.1;8.1;91.1;23.7
214;Zelfstandige;A-U Alle economische activiteiten;Oost-Groningen (CR);2017;7.9;35.7;27.3;34.3;25.6;35.0;30.6;6.5;112.5;27.3;11.7;36.4;28.7;24.4;13.4;34.4;30.0;8.1;99.6;24.0
215;Zelfstandige;A-U Alle economische activiteiten;Oost-Groningen (CR);2018;8.0;;;;;;;6.8;138.0;29.5;11.9;;;;;;;8.4;119.9;25.8
216;Zelfstandige;A-U Alle economische activiteiten;Delfzijl en omgeving (CR);2007;2.7;29.5;20.1;28.9;18.7;28.5;23.5;1.9;126.7;38.0;4.0;30.1;22.5;20.2;7.7;27.3;23.0;2.3;108.8;33.0
217;Zelfstandige;A-U Alle economische activiteiten;Delfzijl en omgeving (CR);2008;2.8;30.5;20.5;30.0;19.4;29.5;23.9;1.6;145.1;44.6;4.3;30.7;22.7;20.9;8.0;28.4;23.6;2.0;124.6;36.4
218;Zelfstandige;A-U Alle economische activiteiten;Delfzijl en omgeving (CR);2009;2.8;27.5;17.2;27.3;16.6;26.4;22.3;1.8;135.0;43.3;4.3;28.9;21.3;18.9;7.3;26.1;22.8;2.2;114.5;38.0
219;Zelfstandige;A-U Alle economische activiteiten;Delfzijl en omgeving (CR);2010;2.6;32.7;21.7;32.4;20.8;29.5;23.9;1.9;137.9;39.0;4.1;32.6;24.1;21.9;9.5;28.2;23.7;2.4;115.9;32.2
220;Zelfstandige;A-U Alle economische activiteiten;Delfzijl en omgeving (CR);2011;2.6;34.6;25.0;34.2;23.6;32.5;27.9;2.1;144.3;40.4;4.1;34.5;26.8;23.2;10.6;31.2;27.0;2.6;122.2;33.4
221;Zelfstandige;A-U Alle economische activiteiten;Delfzijl en omgeving (CR);2012;2.6;30.9;22.8;30.6;21.4;30.3;25.9;2.1;126.4;32.7;4.1;32.1;25.2;20.8;9.9;29.7;26.0;2.7;106.6;27.4
222;Zelfstandige;A-U Alle economische activiteiten;Delfzijl en omgeving (CR);2013;2.7;33.6;24.1;32.8;23.0;31.6;27.2;2.2;111.9;29.9;4.1;33.9;26.0;22.8;10.4;30.8;26.9;2.7;86.8;26.0
223;Zelfstandige;A-U Alle economische activiteiten;Delfzijl en omgeving (CR);2014;2.6;33.8;25.0;32.7;22.9;33.7;28.1;2.2;115.2;34.8;4.0;34.1;26.7;22.6;10.6;32.4;27.6;2.7;86.1;29.8
224;Zelfstandige;A-U Alle economische activiteiten;Delfzijl en omgeving (CR);2015;2.6;34.3;25.3;33.2;24.0;32.3;28.6;2.2;113.6;31.3;4.0;34.9;26.7;23.3;11.4;31.7;28.3;2.8;85.9;26.5
225;Zelfstandige;A-U Alle economische activiteiten;Delfzijl en omgeving (CR);2016;2.7;33.7;25.8;32.7;24.3;33.1;29.6;2.2;111.8;29.9;4.0;34.3;27.0;23.1;12.0;32.3;29.0;2.8;86.7;26.0
226;Zelfstandige;A-U Alle economische activiteiten;Delfzijl en omgeving (CR);2017;2.6;37.0;28.0;35.5;26.5;35.7;31.4;2.2;124.7;31.6;4.0;37.1;29.4;24.7;12.6;34.6;30.6;2.8;95.9;26.1
227;Zelfstandige;A-U Alle economische activiteiten;Delfzijl en omgeving (CR);2018;2.6;;;;;;;2.3;136.8;33.8;4.0;;;;;;;2.8;108.7;29.2
