ID;Geslacht;Leeftijd;Werkzaam;Migratieachtergrond;Geboortegeneratie;PersoonMetUitkering_1;PersoonHeeftVoortdurendUitkering_2;TotaalGedeeltelijk_3;k_3Jaar_4;k_2Jaar3Jaar_5;k_1Jaar2Jaar_6;k_1Jaar_7;PersoonHeeftGeenUitkering_8
218;Totaal mannen en vrouwen;15 jaar;Werkzaam;Turkije;1985 tot 1990;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0
219;Totaal mannen en vrouwen;15 jaar;Werkzaam;Turkije;1990 tot 1995;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0
220;Totaal mannen en vrouwen;15 jaar;Werkzaam;Turkije;1995 tot 2000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0
221;Totaal mannen en vrouwen;15 jaar;Werkzaam;Suriname;1935 tot 1940;;;;;;;;
222;Totaal mannen en vrouwen;15 jaar;Werkzaam;Suriname;1940 tot 1945;;;;;;;;
223;Totaal mannen en vrouwen;15 jaar;Werkzaam;Suriname;1945 tot 1950;;;;;;;;
224;Totaal mannen en vrouwen;15 jaar;Werkzaam;Suriname;1950 tot 1955;;;;;;;;
225;Totaal mannen en vrouwen;15 jaar;Werkzaam;Suriname;1955 tot 1960;;;;;;;;
226;Totaal mannen en vrouwen;15 jaar;Werkzaam;Suriname;1960 tot 1965;;;;;;;;
227;Totaal mannen en vrouwen;15 jaar;Werkzaam;Suriname;1965 tot 1970;;;;;;;;
228;Totaal mannen en vrouwen;15 jaar;Werkzaam;Suriname;1970 tot 1975;;;;;;;;
229;Totaal mannen en vrouwen;15 jaar;Werkzaam;Suriname;1975 tot 1980;;;;;;;;
230;Totaal mannen en vrouwen;15 jaar;Werkzaam;Suriname;1980 tot 1985;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
231;Totaal mannen en vrouwen;15 jaar;Werkzaam;Suriname;1985 tot 1990;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0
232;Totaal mannen en vrouwen;15 jaar;Werkzaam;Suriname;1990 tot 1995;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0
233;Totaal mannen en vrouwen;15 jaar;Werkzaam;Suriname;1995 tot 2000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0
234;Totaal mannen en vrouwen;15 jaar;Werkzaam;(voormalige) Nederlandse Antillen, Aruba;1935 tot 1940;;;;;;;;
235;Totaal mannen en vrouwen;15 jaar;Werkzaam;(voormalige) Nederlandse Antillen, Aruba;1940 tot 1945;;;;;;;;
236;Totaal mannen en vrouwen;15 jaar;Werkzaam;(voormalige) Nederlandse Antillen, Aruba;1945 tot 1950;;;;;;;;
237;Totaal mannen en vrouwen;15 jaar;Werkzaam;(voormalige) Nederlandse Antillen, Aruba;1950 tot 1955;;;;;;;;
238;Totaal mannen en vrouwen;15 jaar;Werkzaam;(voormalige) Nederlandse Antillen, Aruba;1955 tot 1960;;;;;;;;
239;Totaal mannen en vrouwen;15 jaar;Werkzaam;(voormalige) Nederlandse Antillen, Aruba;1960 tot 1965;;;;;;;;
240;Totaal mannen en vrouwen;15 jaar;Werkzaam;(voormalige) Nederlandse Antillen, Aruba;1965 tot 1970;;;;;;;;
241;Totaal mannen en vrouwen;15 jaar;Werkzaam;(voormalige) Nederlandse Antillen, Aruba;1970 tot 1975;;;;;;;;
242;Totaal mannen en vrouwen;15 jaar;Werkzaam;(voormalige) Nederlandse Antillen, Aruba;1975 tot 1980;;;;;;;;
243;Totaal mannen en vrouwen;15 jaar;Werkzaam;(voormalige) Nederlandse Antillen, Aruba;1980 tot 1985;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
244;Totaal mannen en vrouwen;15 jaar;Werkzaam;(voormalige) Nederlandse Antillen, Aruba;1985 tot 1990;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0
245;Totaal mannen en vrouwen;15 jaar;Werkzaam;(voormalige) Nederlandse Antillen, Aruba;1990 tot 1995;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0
246;Totaal mannen en vrouwen;15 jaar;Werkzaam;(voormalige) Nederlandse Antillen, Aruba;1995 tot 2000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0
247;Totaal mannen en vrouwen;15 jaar;Werkzaam;Overige niet-westerse migratieachterg...;1935 tot 1940;;;;;;;;
248;Totaal mannen en vrouwen;15 jaar;Werkzaam;Overige niet-westerse migratieachterg...;1940 tot 1945;;;;;;;;
249;Totaal mannen en vrouwen;15 jaar;Werkzaam;Overige niet-westerse migratieachterg...;1945 tot 1950;;;;;;;;
250;Totaal mannen en vrouwen;15 jaar;Werkzaam;Overige niet-westerse migratieachterg...;1950 tot 1955;;;;;;;;
251;Totaal mannen en vrouwen;15 jaar;Werkzaam;Overige niet-westerse migratieachterg...;1955 tot 1960;;;;;;;;
252;Totaal mannen en vrouwen;15 jaar;Werkzaam;Overige niet-westerse migratieachterg...;1960 tot 1965;;;;;;;;
253;Totaal mannen en vrouwen;15 jaar;Werkzaam;Overige niet-westerse migratieachterg...;1965 tot 1970;;;;;;;;
254;Totaal mannen en vrouwen;15 jaar;Werkzaam;Overige niet-westerse migratieachterg...;1970 tot 1975;;;;;;;;
255;Totaal mannen en vrouwen;15 jaar;Werkzaam;Overige niet-westerse migratieachterg...;1975 tot 1980;;;;;;;;
256;Totaal mannen en vrouwen;15 jaar;Werkzaam;Overige niet-westerse migratieachterg...;1980 tot 1985;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
257;Totaal mannen en vrouwen;15 jaar;Werkzaam;Overige niet-westerse migratieachterg...;1985 tot 1990;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0
258;Totaal mannen en vrouwen;15 jaar;Werkzaam;Overige niet-westerse migratieachterg...;1990 tot 1995;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0
259;Totaal mannen en vrouwen;15 jaar;Werkzaam;Overige niet-westerse migratieachterg...;1995 tot 2000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0
260;Totaal mannen en vrouwen;15 jaar;Niet-werkzaam;Totaal;1935 tot 1940;;;;;;;;
261;Totaal mannen en vrouwen;15 jaar;Niet-werkzaam;Totaal;1940 tot 1945;;;;;;;;
262;Totaal mannen en vrouwen;15 jaar;Niet-werkzaam;Totaal;1945 tot 1950;;;;;;;;
263;Totaal mannen en vrouwen;15 jaar;Niet-werkzaam;Totaal;1950 tot 1955;;;;;;;;
264;Totaal mannen en vrouwen;15 jaar;Niet-werkzaam;Totaal;1955 tot 1960;;;;;;;;
265;Totaal mannen en vrouwen;15 jaar;Niet-werkzaam;Totaal;1960 tot 1965;;;;;;;;
266;Totaal mannen en vrouwen;15 jaar;Niet-werkzaam;Totaal;1965 tot 1970;;;;;;;;
267;Totaal mannen en vrouwen;15 jaar;Niet-werkzaam;Totaal;1970 tot 1975;;;;;;;;
268;Totaal mannen en vrouwen;15 jaar;Niet-werkzaam;Totaal;1975 tot 1980;;;;;;;;
269;Totaal mannen en vrouwen;15 jaar;Niet-werkzaam;Totaal;1980 tot 1985;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
270;Totaal mannen en vrouwen;15 jaar;Niet-werkzaam;Totaal;1985 tot 1990;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0
271;Totaal mannen en vrouwen;15 jaar;Niet-werkzaam;Totaal;1990 tot 1995;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0
272;Totaal mannen en vrouwen;15 jaar;Niet-werkzaam;Totaal;1995 tot 2000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0
273;Totaal mannen en vrouwen;15 jaar;Niet-werkzaam;Nederlandse achtergrond;1935 tot 1940;;;;;;;;
274;Totaal mannen en vrouwen;15 jaar;Niet-werkzaam;Nederlandse achtergrond;1940 tot 1945;;;;;;;;
275;Totaal mannen en vrouwen;15 jaar;Niet-werkzaam;Nederlandse achtergrond;1945 tot 1950;;;;;;;;
276;Totaal mannen en vrouwen;15 jaar;Niet-werkzaam;Nederlandse achtergrond;1950 tot 1955;;;;;;;;
277;Totaal mannen en vrouwen;15 jaar;Niet-werkzaam;Nederlandse achtergrond;1955 tot 1960;;;;;;;;
278;Totaal mannen en vrouwen;15 jaar;Niet-werkzaam;Nederlandse achtergrond;1960 tot 1965;;;;;;;;
279;Totaal mannen en vrouwen;15 jaar;Niet-werkzaam;Nederlandse achtergrond;1965 tot 1970;;;;;;;;
280;Totaal mannen en vrouwen;15 jaar;Niet-werkzaam;Nederlandse achtergrond;1970 tot 1975;;;;;;;;
281;Totaal mannen en vrouwen;15 jaar;Niet-werkzaam;Nederlandse achtergrond;1975 tot 1980;;;;;;;;
282;Totaal mannen en vrouwen;15 jaar;Niet-werkzaam;Nederlandse achtergrond;1980 tot 1985;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
283;Totaal mannen en vrouwen;15 jaar;Niet-werkzaam;Nederlandse achtergrond;1985 tot 1990;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0
284;Totaal mannen en vrouwen;15 jaar;Niet-werkzaam;Nederlandse achtergrond;1990 tot 1995;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0
285;Totaal mannen en vrouwen;15 jaar;Niet-werkzaam;Nederlandse achtergrond;1995 tot 2000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0
286;Totaal mannen en vrouwen;15 jaar;Niet-werkzaam;Met migratieachtergrond;1935 tot 1940;;;;;;;;
287;Totaal mannen en vrouwen;15 jaar;Niet-werkzaam;Met migratieachtergrond;1940 tot 1945;;;;;;;;
288;Totaal mannen en vrouwen;15 jaar;Niet-werkzaam;Met migratieachtergrond;1945 tot 1950;;;;;;;;
289;Totaal mannen en vrouwen;15 jaar;Niet-werkzaam;Met migratieachtergrond;1950 tot 1955;;;;;;;;
290;Totaal mannen en vrouwen;15 jaar;Niet-werkzaam;Met migratieachtergrond;1955 tot 1960;;;;;;;;
291;Totaal mannen en vrouwen;15 jaar;Niet-werkzaam;Met migratieachtergrond;1960 tot 1965;;;;;;;;
292;Totaal mannen en vrouwen;15 jaar;Niet-werkzaam;Met migratieachtergrond;1965 tot 1970;;;;;;;;
293;Totaal mannen en vrouwen;15 jaar;Niet-werkzaam;Met migratieachtergrond;1970 tot 1975;;;;;;;;
294;Totaal mannen en vrouwen;15 jaar;Niet-werkzaam;Met migratieachtergrond;1975 tot 1980;;;;;;;;
295;Totaal mannen en vrouwen;15 jaar;Niet-werkzaam;Met migratieachtergrond;1980 tot 1985;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
296;Totaal mannen en vrouwen;15 jaar;Niet-werkzaam;Met migratieachtergrond;1985 tot 1990;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0
297;Totaal mannen en vrouwen;15 jaar;Niet-werkzaam;Met migratieachtergrond;1990 tot 1995;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0
298;Totaal mannen en vrouwen;15 jaar;Niet-werkzaam;Met migratieachtergrond;1995 tot 2000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0
299;Totaal mannen en vrouwen;15 jaar;Niet-werkzaam;Westerse migratieachtergrond;1935 tot 1940;;;;;;;;
300;Totaal mannen en vrouwen;15 jaar;Niet-werkzaam;Westerse migratieachtergrond;1940 tot 1945;;;;;;;;
301;Totaal mannen en vrouwen;15 jaar;Niet-werkzaam;Westerse migratieachtergrond;1945 tot 1950;;;;;;;;
302;Totaal mannen en vrouwen;15 jaar;Niet-werkzaam;Westerse migratieachtergrond;1950 tot 1955;;;;;;;;
303;Totaal mannen en vrouwen;15 jaar;Niet-werkzaam;Westerse migratieachtergrond;1955 tot 1960;;;;;;;;
304;Totaal mannen en vrouwen;15 jaar;Niet-werkzaam;Westerse migratieachtergrond;1960 tot 1965;;;;;;;;
305;Totaal mannen en vrouwen;15 jaar;Niet-werkzaam;Westerse migratieachtergrond;1965 tot 1970;;;;;;;;
306;Totaal mannen en vrouwen;15 jaar;Niet-werkzaam;Westerse migratieachtergrond;1970 tot 1975;;;;;;;;
307;Totaal mannen en vrouwen;15 jaar;Niet-werkzaam;Westerse migratieachtergrond;1975 tot 1980;;;;;;;;
308;Totaal mannen en vrouwen;15 jaar;Niet-werkzaam;Westerse migratieachtergrond;1980 tot 1985;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
309;Totaal mannen en vrouwen;15 jaar;Niet-werkzaam;Westerse migratieachtergrond;1985 tot 1990;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0
310;Totaal mannen en vrouwen;15 jaar;Niet-werkzaam;Westerse migratieachtergrond;1990 tot 1995;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0
311;Totaal mannen en vrouwen;15 jaar;Niet-werkzaam;Westerse migratieachtergrond;1995 tot 2000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0
312;Totaal mannen en vrouwen;15 jaar;Niet-werkzaam;Niet-westerse migratieachtergrond;1935 tot 1940;;;;;;;;
313;Totaal mannen en vrouwen;15 jaar;Niet-werkzaam;Niet-westerse migratieachtergrond;1940 tot 1945;;;;;;;;
314;Totaal mannen en vrouwen;15 jaar;Niet-werkzaam;Niet-westerse migratieachtergrond;1945 tot 1950;;;;;;;;
315;Totaal mannen en vrouwen;15 jaar;Niet-werkzaam;Niet-westerse migratieachtergrond;1950 tot 1955;;;;;;;;
316;Totaal mannen en vrouwen;15 jaar;Niet-werkzaam;Niet-westerse migratieachtergrond;1955 tot 1960;;;;;;;;
317;Totaal mannen en vrouwen;15 jaar;Niet-werkzaam;Niet-westerse migratieachtergrond;1960 tot 1965;;;;;;;;
318;Totaal mannen en vrouwen;15 jaar;Niet-werkzaam;Niet-westerse migratieachtergrond;1965 tot 1970;;;;;;;;
319;Totaal mannen en vrouwen;15 jaar;Niet-werkzaam;Niet-westerse migratieachtergrond;1970 tot 1975;;;;;;;;
320;Totaal mannen en vrouwen;15 jaar;Niet-werkzaam;Niet-westerse migratieachtergrond;1975 tot 1980;;;;;;;;
321;Totaal mannen en vrouwen;15 jaar;Niet-werkzaam;Niet-westerse migratieachtergrond;1980 tot 1985;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
322;Totaal mannen en vrouwen;15 jaar;Niet-werkzaam;Niet-westerse migratieachtergrond;1985 tot 1990;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0
323;Totaal mannen en vrouwen;15 jaar;Niet-werkzaam;Niet-westerse migratieachtergrond;1990 tot 1995;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0
324;Totaal mannen en vrouwen;15 jaar;Niet-werkzaam;Niet-westerse migratieachtergrond;1995 tot 2000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0
325;Totaal mannen en vrouwen;15 jaar;Niet-werkzaam;Marokko;1935 tot 1940;;;;;;;;
326;Totaal mannen en vrouwen;15 jaar;Niet-werkzaam;Marokko;1940 tot 1945;;;;;;;;
327;Totaal mannen en vrouwen;15 jaar;Niet-werkzaam;Marokko;1945 tot 1950;;;;;;;;
328;Totaal mannen en vrouwen;15 jaar;Niet-werkzaam;Marokko;1950 tot 1955;;;;;;;;
329;Totaal mannen en vrouwen;15 jaar;Niet-werkzaam;Marokko;1955 tot 1960;;;;;;;;
330;Totaal mannen en vrouwen;15 jaar;Niet-werkzaam;Marokko;1960 tot 1965;;;;;;;;
331;Totaal mannen en vrouwen;15 jaar;Niet-werkzaam;Marokko;1965 tot 1970;;;;;;;;
332;Totaal mannen en vrouwen;15 jaar;Niet-werkzaam;Marokko;1970 tot 1975;;;;;;;;
333;Totaal mannen en vrouwen;15 jaar;Niet-werkzaam;Marokko;1975 tot 1980;;;;;;;;
334;Totaal mannen en vrouwen;15 jaar;Niet-werkzaam;Marokko;1980 tot 1985;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
335;Totaal mannen en vrouwen;15 jaar;Niet-werkzaam;Marokko;1985 tot 1990;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0
336;Totaal mannen en vrouwen;15 jaar;Niet-werkzaam;Marokko;1990 tot 1995;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0
337;Totaal mannen en vrouwen;15 jaar;Niet-werkzaam;Marokko;1995 tot 2000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0
338;Totaal mannen en vrouwen;15 jaar;Niet-werkzaam;Turkije;1935 tot 1940;;;;;;;;
339;Totaal mannen en vrouwen;15 jaar;Niet-werkzaam;Turkije;1940 tot 1945;;;;;;;;
340;Totaal mannen en vrouwen;15 jaar;Niet-werkzaam;Turkije;1945 tot 1950;;;;;;;;
341;Totaal mannen en vrouwen;15 jaar;Niet-werkzaam;Turkije;1950 tot 1955;;;;;;;;
342;Totaal mannen en vrouwen;15 jaar;Niet-werkzaam;Turkije;1955 tot 1960;;;;;;;;
343;Totaal mannen en vrouwen;15 jaar;Niet-werkzaam;Turkije;1960 tot 1965;;;;;;;;
344;Totaal mannen en vrouwen;15 jaar;Niet-werkzaam;Turkije;1965 tot 1970;;;;;;;;
345;Totaal mannen en vrouwen;15 jaar;Niet-werkzaam;Turkije;1970 tot 1975;;;;;;;;
346;Totaal mannen en vrouwen;15 jaar;Niet-werkzaam;Turkije;1975 tot 1980;;;;;;;;
347;Totaal mannen en vrouwen;15 jaar;Niet-werkzaam;Turkije;1980 tot 1985;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
348;Totaal mannen en vrouwen;15 jaar;Niet-werkzaam;Turkije;1985 tot 1990;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0
349;Totaal mannen en vrouwen;15 jaar;Niet-werkzaam;Turkije;1990 tot 1995;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0
350;Totaal mannen en vrouwen;15 jaar;Niet-werkzaam;Turkije;1995 tot 2000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0
351;Totaal mannen en vrouwen;15 jaar;Niet-werkzaam;Suriname;1935 tot 1940;;;;;;;;
352;Totaal mannen en vrouwen;15 jaar;Niet-werkzaam;Suriname;1940 tot 1945;;;;;;;;
353;Totaal mannen en vrouwen;15 jaar;Niet-werkzaam;Suriname;1945 tot 1950;;;;;;;;
354;Totaal mannen en vrouwen;15 jaar;Niet-werkzaam;Suriname;1950 tot 1955;;;;;;;;
355;Totaal mannen en vrouwen;15 jaar;Niet-werkzaam;Suriname;1955 tot 1960;;;;;;;;
356;Totaal mannen en vrouwen;15 jaar;Niet-werkzaam;Suriname;1960 tot 1965;;;;;;;;
357;Totaal mannen en vrouwen;15 jaar;Niet-werkzaam;Suriname;1965 tot 1970;;;;;;;;
358;Totaal mannen en vrouwen;15 jaar;Niet-werkzaam;Suriname;1970 tot 1975;;;;;;;;
359;Totaal mannen en vrouwen;15 jaar;Niet-werkzaam;Suriname;1975 tot 1980;;;;;;;;
360;Totaal mannen en vrouwen;15 jaar;Niet-werkzaam;Suriname;1980 tot 1985;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
361;Totaal mannen en vrouwen;15 jaar;Niet-werkzaam;Suriname;1985 tot 1990;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0
362;Totaal mannen en vrouwen;15 jaar;Niet-werkzaam;Suriname;1990 tot 1995;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0
363;Totaal mannen en vrouwen;15 jaar;Niet-werkzaam;Suriname;1995 tot 2000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0
364;Totaal mannen en vrouwen;15 jaar;Niet-werkzaam;(voormalige) Nederlandse Antillen, Aruba;1935 tot 1940;;;;;;;;
365;Totaal mannen en vrouwen;15 jaar;Niet-werkzaam;(voormalige) Nederlandse Antillen, Aruba;1940 tot 1945;;;;;;;;
366;Totaal mannen en vrouwen;15 jaar;Niet-werkzaam;(voormalige) Nederlandse Antillen, Aruba;1945 tot 1950;;;;;;;;
367;Totaal mannen en vrouwen;15 jaar;Niet-werkzaam;(voormalige) Nederlandse Antillen, Aruba;1950 tot 1955;;;;;;;;
368;Totaal mannen en vrouwen;15 jaar;Niet-werkzaam;(voormalige) Nederlandse Antillen, Aruba;1955 tot 1960;;;;;;;;
369;Totaal mannen en vrouwen;15 jaar;Niet-werkzaam;(voormalige) Nederlandse Antillen, Aruba;1960 tot 1965;;;;;;;;
370;Totaal mannen en vrouwen;15 jaar;Niet-werkzaam;(voormalige) Nederlandse Antillen, Aruba;1965 tot 1970;;;;;;;;
371;Totaal mannen en vrouwen;15 jaar;Niet-werkzaam;(voormalige) Nederlandse Antillen, Aruba;1970 tot 1975;;;;;;;;
372;Totaal mannen en vrouwen;15 jaar;Niet-werkzaam;(voormalige) Nederlandse Antillen, Aruba;1975 tot 1980;;;;;;;;
373;Totaal mannen en vrouwen;15 jaar;Niet-werkzaam;(voormalige) Nederlandse Antillen, Aruba;1980 tot 1985;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
374;Totaal mannen en vrouwen;15 jaar;Niet-werkzaam;(voormalige) Nederlandse Antillen, Aruba;1985 tot 1990;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0
375;Totaal mannen en vrouwen;15 jaar;Niet-werkzaam;(voormalige) Nederlandse Antillen, Aruba;1990 tot 1995;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0
376;Totaal mannen en vrouwen;15 jaar;Niet-werkzaam;(voormalige) Nederlandse Antillen, Aruba;1995 tot 2000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0
377;Totaal mannen en vrouwen;15 jaar;Niet-werkzaam;Overige niet-westerse migratieachterg...;1935 tot 1940;;;;;;;;
378;Totaal mannen en vrouwen;15 jaar;Niet-werkzaam;Overige niet-westerse migratieachterg...;1940 tot 1945;;;;;;;;
379;Totaal mannen en vrouwen;15 jaar;Niet-werkzaam;Overige niet-westerse migratieachterg...;1945 tot 1950;;;;;;;;
380;Totaal mannen en vrouwen;15 jaar;Niet-werkzaam;Overige niet-westerse migratieachterg...;1950 tot 1955;;;;;;;;
381;Totaal mannen en vrouwen;15 jaar;Niet-werkzaam;Overige niet-westerse migratieachterg...;1955 tot 1960;;;;;;;;
382;Totaal mannen en vrouwen;15 jaar;Niet-werkzaam;Overige niet-westerse migratieachterg...;1960 tot 1965;;;;;;;;
383;Totaal mannen en vrouwen;15 jaar;Niet-werkzaam;Overige niet-westerse migratieachterg...;1965 tot 1970;;;;;;;;
384;Totaal mannen en vrouwen;15 jaar;Niet-werkzaam;Overige niet-westerse migratieachterg...;1970 tot 1975;;;;;;;;
385;Totaal mannen en vrouwen;15 jaar;Niet-werkzaam;Overige niet-westerse migratieachterg...;1975 tot 1980;;;;;;;;
386;Totaal mannen en vrouwen;15 jaar;Niet-werkzaam;Overige niet-westerse migratieachterg...;1980 tot 1985;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
387;Totaal mannen en vrouwen;15 jaar;Niet-werkzaam;Overige niet-westerse migratieachterg...;1985 tot 1990;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0
388;Totaal mannen en vrouwen;15 jaar;Niet-werkzaam;Overige niet-westerse migratieachterg...;1990 tot 1995;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0
389;Totaal mannen en vrouwen;15 jaar;Niet-werkzaam;Overige niet-westerse migratieachterg...;1995 tot 2000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0
390;Totaal mannen en vrouwen;16 jaar;Totaal;Totaal;1935 tot 1940;;;;;;;;
391;Totaal mannen en vrouwen;16 jaar;Totaal;Totaal;1940 tot 1945;;;;;;;;
392;Totaal mannen en vrouwen;16 jaar;Totaal;Totaal;1945 tot 1950;;;;;;;;
393;Totaal mannen en vrouwen;16 jaar;Totaal;Totaal;1950 tot 1955;;;;;;;;
394;Totaal mannen en vrouwen;16 jaar;Totaal;Totaal;1955 tot 1960;;;;;;;;
395;Totaal mannen en vrouwen;16 jaar;Totaal;Totaal;1960 tot 1965;;;;;;;;
396;Totaal mannen en vrouwen;16 jaar;Totaal;Totaal;1965 tot 1970;;;;;;;;
397;Totaal mannen en vrouwen;16 jaar;Totaal;Totaal;1970 tot 1975;;;;;;;;
398;Totaal mannen en vrouwen;16 jaar;Totaal;Totaal;1975 tot 1980;;;;;;;;
399;Totaal mannen en vrouwen;16 jaar;Totaal;Totaal;1980 tot 1985;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
400;Totaal mannen en vrouwen;16 jaar;Totaal;Totaal;1985 tot 1990;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0
401;Totaal mannen en vrouwen;16 jaar;Totaal;Totaal;1990 tot 1995;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0
402;Totaal mannen en vrouwen;16 jaar;Totaal;Totaal;1995 tot 2000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0
403;Totaal mannen en vrouwen;16 jaar;Totaal;Nederlandse achtergrond;1935 tot 1940;;;;;;;;
404;Totaal mannen en vrouwen;16 jaar;Totaal;Nederlandse achtergrond;1940 tot 1945;;;;;;;;
405;Totaal mannen en vrouwen;16 jaar;Totaal;Nederlandse achtergrond;1945 tot 1950;;;;;;;;
406;Totaal mannen en vrouwen;16 jaar;Totaal;Nederlandse achtergrond;1950 tot 1955;;;;;;;;
407;Totaal mannen en vrouwen;16 jaar;Totaal;Nederlandse achtergrond;1955 tot 1960;;;;;;;;
408;Totaal mannen en vrouwen;16 jaar;Totaal;Nederlandse achtergrond;1960 tot 1965;;;;;;;;
409;Totaal mannen en vrouwen;16 jaar;Totaal;Nederlandse achtergrond;1965 tot 1970;;;;;;;;
410;Totaal mannen en vrouwen;16 jaar;Totaal;Nederlandse achtergrond;1970 tot 1975;;;;;;;;
411;Totaal mannen en vrouwen;16 jaar;Totaal;Nederlandse achtergrond;1975 tot 1980;;;;;;;;
412;Totaal mannen en vrouwen;16 jaar;Totaal;Nederlandse achtergrond;1980 tot 1985;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
413;Totaal mannen en vrouwen;16 jaar;Totaal;Nederlandse achtergrond;1985 tot 1990;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0
414;Totaal mannen en vrouwen;16 jaar;Totaal;Nederlandse achtergrond;1990 tot 1995;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0
415;Totaal mannen en vrouwen;16 jaar;Totaal;Nederlandse achtergrond;1995 tot 2000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0
416;Totaal mannen en vrouwen;16 jaar;Totaal;Met migratieachtergrond;1935 tot 1940;;;;;;;;
417;Totaal mannen en vrouwen;16 jaar;Totaal;Met migratieachtergrond;1940 tot 1945;;;;;;;;
418;Totaal mannen en vrouwen;16 jaar;Totaal;Met migratieachtergrond;1945 tot 1950;;;;;;;;
419;Totaal mannen en vrouwen;16 jaar;Totaal;Met migratieachtergrond;1950 tot 1955;;;;;;;;
420;Totaal mannen en vrouwen;16 jaar;Totaal;Met migratieachtergrond;1955 tot 1960;;;;;;;;
421;Totaal mannen en vrouwen;16 jaar;Totaal;Met migratieachtergrond;1960 tot 1965;;;;;;;;
422;Totaal mannen en vrouwen;16 jaar;Totaal;Met migratieachtergrond;1965 tot 1970;;;;;;;;
423;Totaal mannen en vrouwen;16 jaar;Totaal;Met migratieachtergrond;1970 tot 1975;;;;;;;;
424;Totaal mannen en vrouwen;16 jaar;Totaal;Met migratieachtergrond;1975 tot 1980;;;;;;;;
425;Totaal mannen en vrouwen;16 jaar;Totaal;Met migratieachtergrond;1980 tot 1985;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
