ID;Geslacht;Leerweg;OpleidingsrichtingEnSector;Herkomstgroepering;Generatie;Regiokenmerken;Perioden;TotaalGediplomeerden_1;EntreeopleidingNiveau1_2;BasisberoepsopleidingNiveau2_3;VakopleidingNiveau3_4;MiddenkaderopleidingNiveau4a_5;SpecialistenopleidingNiveau4b_6;KorteOpleiding_7;LangeOpleiding_8;PrimaireOpleiding_9;VoortgezetteOpleiding_10
125;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Zuid-Nederland (LD);2011/'12;37670.0;3183.0;11352.0;9898.0;12962.0;275.0;;;;
126;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Zuid-Nederland (LD);2012/'13;37416.0;3153.0;10896.0;10271.0;12920.0;176.0;;;;
127;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Zuid-Nederland (LD);2013/'14;36777.0;2965.0;10193.0;10122.0;13388.0;109.0;;;;
128;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Zuid-Nederland (LD);2014/'15;33904.0;1886.0;8505.0;9870.0;13582.0;61.0;0.0;0.0;0.0;0.0
129;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Zuid-Nederland (LD);2015/'16;31225.0;1704.0;7468.0;8833.0;13220.0;;;;;
130;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Niet in te delen (LD);1990/'91;;;;;;;;;;
131;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Niet in te delen (LD);1991/'92;;;;;;;;;;
132;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Niet in te delen (LD);1992/'93;;;;;;;;;;
133;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Niet in te delen (LD);1993/'94;;;;;;;;;;
134;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Niet in te delen (LD);1994/'95;;;;;;;;;;
135;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Niet in te delen (LD);1995/'96;;;;;;;;;;
136;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Niet in te delen (LD);1996/'97;;;;;;;;;;
137;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Niet in te delen (LD);1997/'98;;;;;;;;;;
138;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Niet in te delen (LD);1998/'99;;;;;;;;;;
139;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Niet in te delen (LD);1999/'00;;;;;;;;;;
140;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Niet in te delen (LD);2000/'01;;;;;;;;;;
141;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Niet in te delen (LD);2001/'02;;;;;;;;;;
142;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Niet in te delen (LD);2002/'03;;;;;;;;;;
143;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Niet in te delen (LD);2003/'04;;;;;;;;;;
144;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Niet in te delen (LD);2004/'05;;;;;;;;;;
145;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Niet in te delen (LD);2005/'06;826.0;103.0;243.0;206.0;259.0;15.0;;;;
146;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Niet in te delen (LD);2006/'07;741.0;108.0;218.0;159.0;243.0;13.0;;;;
147;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Niet in te delen (LD);2007/'08;735.0;111.0;221.0;212.0;177.0;14.0;;;;
148;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Niet in te delen (LD);2008/'09;1028.0;125.0;341.0;250.0;300.0;12.0;;;;
149;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Niet in te delen (LD);2009/'10;1300.0;201.0;545.0;281.0;255.0;18.0;;;;
150;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Niet in te delen (LD);2010/'11;1310.0;302.0;402.0;309.0;284.0;13.0;;;;
151;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Niet in te delen (LD);2011/'12;1302.0;429.0;314.0;275.0;271.0;13.0;;;;
152;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Niet in te delen (LD);2012/'13;1509.0;760.0;288.0;222.0;235.0;4.0;;;;
153;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Niet in te delen (LD);2013/'14;1321.0;590.0;311.0;212.0;203.0;5.0;;;;
154;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Niet in te delen (LD);2014/'15;564.0;72.0;119.0;169.0;201.0;3.0;0.0;0.0;0.0;0.0
155;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Niet in te delen (LD);2015/'16;581.0;108.0;110.0;138.0;225.0;;;;;
156;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Gemeenten >=100 000 inwoners (excl. G4);1990/'91;;;;;;;;;;
157;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Gemeenten >=100 000 inwoners (excl. G4);1991/'92;;;;;;;;;;
158;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Gemeenten >=100 000 inwoners (excl. G4);1992/'93;;;;;;;;;;
159;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Gemeenten >=100 000 inwoners (excl. G4);1993/'94;;;;;;;;;;
160;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Gemeenten >=100 000 inwoners (excl. G4);1994/'95;;;;;;;;;;
161;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Gemeenten >=100 000 inwoners (excl. G4);1995/'96;;;;;;;;;;
162;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Gemeenten >=100 000 inwoners (excl. G4);1996/'97;;;;;;;;;;
163;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Gemeenten >=100 000 inwoners (excl. G4);1997/'98;;;;;;;;;;
164;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Gemeenten >=100 000 inwoners (excl. G4);1998/'99;;;;;;;;;;
165;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Gemeenten >=100 000 inwoners (excl. G4);1999/'00;;;;;;;;;;
166;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Gemeenten >=100 000 inwoners (excl. G4);2000/'01;;;;;;;;;;
167;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Gemeenten >=100 000 inwoners (excl. G4);2001/'02;;;;;;;;;;
168;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Gemeenten >=100 000 inwoners (excl. G4);2002/'03;;;;;;;;;;
169;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Gemeenten >=100 000 inwoners (excl. G4);2003/'04;;;;;;;;;;
170;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Gemeenten >=100 000 inwoners (excl. G4);2004/'05;;;;;;;;;;
171;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Gemeenten >=100 000 inwoners (excl. G4);2005/'06;25746.0;2740.0;7709.0;5991.0;8842.0;464.0;;;;
172;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Gemeenten >=100 000 inwoners (excl. G4);2006/'07;26519.0;2635.0;7929.0;6161.0;9314.0;480.0;;;;
173;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Gemeenten >=100 000 inwoners (excl. G4);2007/'08;27897.0;2683.0;8608.0;6288.0;9844.0;474.0;;;;
174;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Gemeenten >=100 000 inwoners (excl. G4);2008/'09;28890.0;2775.0;8961.0;6837.0;9908.0;409.0;;;;
175;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Gemeenten >=100 000 inwoners (excl. G4);2009/'10;34968.0;3596.0;13272.0;7205.0;10605.0;290.0;;;;
176;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Gemeenten >=100 000 inwoners (excl. G4);2010/'11;33013.0;3857.0;10102.0;7756.0;10996.0;302.0;;;;
177;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Gemeenten >=100 000 inwoners (excl. G4);2011/'12;32228.0;3569.0;10023.0;7528.0;10946.0;162.0;;;;
178;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Gemeenten >=100 000 inwoners (excl. G4);2012/'13;34006.0;3703.0;10293.0;8130.0;11771.0;109.0;;;;
179;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Gemeenten >=100 000 inwoners (excl. G4);2013/'14;34253.0;3753.0;9461.0;8475.0;12514.0;50.0;;;;
180;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Gemeenten >=100 000 inwoners (excl. G4);2014/'15;34891.0;2677.0;9155.0;8921.0;14121.0;17.0;0.0;0.0;0.0;0.0
181;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Gemeenten >=100 000 inwoners (excl. G4);2015/'16;33632.0;2575.0;8335.0;8715.0;14003.0;4.0;;;;
182;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Gemeenten < 100 000 inwoners;1990/'91;;;;;;;;;;
183;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Gemeenten < 100 000 inwoners;1991/'92;;;;;;;;;;
184;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Gemeenten < 100 000 inwoners;1992/'93;;;;;;;;;;
185;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Gemeenten < 100 000 inwoners;1993/'94;;;;;;;;;;
186;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Gemeenten < 100 000 inwoners;1994/'95;;;;;;;;;;
187;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Gemeenten < 100 000 inwoners;1995/'96;;;;;;;;;;
188;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Gemeenten < 100 000 inwoners;1996/'97;;;;;;;;;;
189;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Gemeenten < 100 000 inwoners;1997/'98;;;;;;;;;;
190;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Gemeenten < 100 000 inwoners;1998/'99;;;;;;;;;;
191;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Gemeenten < 100 000 inwoners;1999/'00;;;;;;;;;;
192;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Gemeenten < 100 000 inwoners;2000/'01;;;;;;;;;;
193;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Gemeenten < 100 000 inwoners;2001/'02;;;;;;;;;;
194;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Gemeenten < 100 000 inwoners;2002/'03;;;;;;;;;;
195;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Gemeenten < 100 000 inwoners;2003/'04;;;;;;;;;;
196;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Gemeenten < 100 000 inwoners;2004/'05;;;;;;;;;;
197;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Gemeenten < 100 000 inwoners;2005/'06;103181.0;7804.0;30919.0;26757.0;35736.0;1965.0;;;;
198;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Gemeenten < 100 000 inwoners;2006/'07;104380.0;7952.0;30853.0;27217.0;36412.0;1946.0;;;;
199;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Gemeenten < 100 000 inwoners;2007/'08;108975.0;8386.0;33358.0;28256.0;37129.0;1846.0;;;;
200;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Gemeenten < 100 000 inwoners;2008/'09;113110.0;7999.0;35116.0;29690.0;38678.0;1627.0;;;;
201;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Gemeenten < 100 000 inwoners;2009/'10;143117.0;9991.0;59021.0;32021.0;40734.0;1350.0;;;;
202;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Gemeenten < 100 000 inwoners;2010/'11;120799.0;10043.0;37521.0;31810.0;40274.0;1151.0;;;;
203;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Gemeenten < 100 000 inwoners;2011/'12;124468.0;9744.0;39082.0;32759.0;42032.0;851.0;;;;
204;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Gemeenten < 100 000 inwoners;2012/'13;125494.0;9811.0;37715.0;33836.0;43564.0;568.0;;;;
205;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Gemeenten < 100 000 inwoners;2013/'14;121463.0;9431.0;34292.0;33497.0;43966.0;277.0;;;;
206;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Gemeenten < 100 000 inwoners;2014/'15;111976.0;6445.0;29617.0;32299.0;43523.0;92.0;0.0;0.0;0.0;0.0
207;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Gemeenten < 100 000 inwoners;2015/'16;101518.0;5590.0;25427.0;28980.0;41505.0;16.0;;;;
208;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Niet in te delen (GM);1990/'91;;;;;;;;;;
209;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Niet in te delen (GM);1991/'92;;;;;;;;;;
210;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Niet in te delen (GM);1992/'93;;;;;;;;;;
211;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Niet in te delen (GM);1993/'94;;;;;;;;;;
212;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Niet in te delen (GM);1994/'95;;;;;;;;;;
213;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Niet in te delen (GM);1995/'96;;;;;;;;;;
214;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Niet in te delen (GM);1996/'97;;;;;;;;;;
215;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Niet in te delen (GM);1997/'98;;;;;;;;;;
216;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Niet in te delen (GM);1998/'99;;;;;;;;;;
217;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Niet in te delen (GM);1999/'00;;;;;;;;;;
218;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Niet in te delen (GM);2000/'01;;;;;;;;;;
219;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Niet in te delen (GM);2001/'02;;;;;;;;;;
220;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Niet in te delen (GM);2002/'03;;;;;;;;;;
221;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Niet in te delen (GM);2003/'04;;;;;;;;;;
222;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Niet in te delen (GM);2004/'05;;;;;;;;;;
223;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Niet in te delen (GM);2005/'06;826.0;103.0;243.0;206.0;259.0;15.0;;;;
224;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Totaal generatie;Niet in te delen (GM);2006/'07;741.0;108.0;218.0;159.0;243.0;13.0;;;;
