ID;AanwezigheidOuders;Geslacht;Leeftijd;Migratieachtergrond;RegioS;Perioden;AantalKinderen_1;PercentageKinderen_2
230;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Met migratieachtergrond;Noord-Nederland (LD);2006;36466;100
231;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Met migratieachtergrond;Noord-Nederland (LD);2007;35859;100
232;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Met migratieachtergrond;Noord-Nederland (LD);2008;35633;100
233;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Met migratieachtergrond;Noord-Nederland (LD);2009;35432;100
234;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Met migratieachtergrond;Noord-Nederland (LD);2010;35671;100
235;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Met migratieachtergrond;Noord-Nederland (LD);2011;35869;100
236;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Met migratieachtergrond;Noord-Nederland (LD);2012;35893;100
237;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Met migratieachtergrond;Noord-Nederland (LD);2013;35973;100
238;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Met migratieachtergrond;Noord-Nederland (LD);2014;36247;100
239;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Met migratieachtergrond;Noord-Nederland (LD);2015;36681;100
240;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Met migratieachtergrond;Oost-Nederland (LD);1996;91325;100
241;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Met migratieachtergrond;Oost-Nederland (LD);1997;93985;100
242;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Met migratieachtergrond;Oost-Nederland (LD);1998;97107;100
243;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Met migratieachtergrond;Oost-Nederland (LD);1999;100590;100
244;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Met migratieachtergrond;Oost-Nederland (LD);2000;104177;100
245;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Met migratieachtergrond;Oost-Nederland (LD);2001;108355;100
246;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Met migratieachtergrond;Oost-Nederland (LD);2002;112901;100
247;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Met migratieachtergrond;Oost-Nederland (LD);2003;116169;100
248;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Met migratieachtergrond;Oost-Nederland (LD);2004;117656;100
249;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Met migratieachtergrond;Oost-Nederland (LD);2005;118261;100
250;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Met migratieachtergrond;Oost-Nederland (LD);2006;118176;100
251;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Met migratieachtergrond;Oost-Nederland (LD);2007;117432;100
252;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Met migratieachtergrond;Oost-Nederland (LD);2008;117225;100
253;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Met migratieachtergrond;Oost-Nederland (LD);2009;117435;100
254;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Met migratieachtergrond;Oost-Nederland (LD);2010;117853;100
255;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Met migratieachtergrond;Oost-Nederland (LD);2011;118198;100
256;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Met migratieachtergrond;Oost-Nederland (LD);2012;118393;100
257;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Met migratieachtergrond;Oost-Nederland (LD);2013;117708;100
258;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Met migratieachtergrond;Oost-Nederland (LD);2014;117489;100
259;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Met migratieachtergrond;Oost-Nederland (LD);2015;117231;100
260;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Met migratieachtergrond;West-Nederland (LD);1996;373876;100
261;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Met migratieachtergrond;West-Nederland (LD);1997;380965;100
262;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Met migratieachtergrond;West-Nederland (LD);1998;388271;100
263;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Met migratieachtergrond;West-Nederland (LD);1999;398368;100
264;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Met migratieachtergrond;West-Nederland (LD);2000;408124;100
265;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Met migratieachtergrond;West-Nederland (LD);2001;419051;100
266;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Met migratieachtergrond;West-Nederland (LD);2002;428434;100
267;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Met migratieachtergrond;West-Nederland (LD);2003;435864;100
268;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Met migratieachtergrond;West-Nederland (LD);2004;440103;100
269;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Met migratieachtergrond;West-Nederland (LD);2005;440965;100
270;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Met migratieachtergrond;West-Nederland (LD);2006;439597;100
271;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Met migratieachtergrond;West-Nederland (LD);2007;437155;100
272;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Met migratieachtergrond;West-Nederland (LD);2008;436902;100
273;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Met migratieachtergrond;West-Nederland (LD);2009;440211;100
274;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Met migratieachtergrond;West-Nederland (LD);2010;445159;100
275;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Met migratieachtergrond;West-Nederland (LD);2011;450156;100
276;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Met migratieachtergrond;West-Nederland (LD);2012;455144;100
277;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Met migratieachtergrond;West-Nederland (LD);2013;457931;100
278;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Met migratieachtergrond;West-Nederland (LD);2014;459513;100
279;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Met migratieachtergrond;West-Nederland (LD);2015;463770;100
280;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Met migratieachtergrond;Zuid-Nederland (LD);1996;103546;100
281;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Met migratieachtergrond;Zuid-Nederland (LD);1997;105382;100
282;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Met migratieachtergrond;Zuid-Nederland (LD);1998;107846;100
283;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Met migratieachtergrond;Zuid-Nederland (LD);1999;111163;100
284;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Met migratieachtergrond;Zuid-Nederland (LD);2000;115199;100
285;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Met migratieachtergrond;Zuid-Nederland (LD);2001;118250;100
286;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Met migratieachtergrond;Zuid-Nederland (LD);2002;120592;100
287;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Met migratieachtergrond;Zuid-Nederland (LD);2003;121367;100
288;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Met migratieachtergrond;Zuid-Nederland (LD);2004;121651;100
289;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Met migratieachtergrond;Zuid-Nederland (LD);2005;120635;100
290;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Met migratieachtergrond;Zuid-Nederland (LD);2006;119600;100
291;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Met migratieachtergrond;Zuid-Nederland (LD);2007;118469;100
292;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Met migratieachtergrond;Zuid-Nederland (LD);2008;117808;100
293;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Met migratieachtergrond;Zuid-Nederland (LD);2009;117830;100
294;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Met migratieachtergrond;Zuid-Nederland (LD);2010;118626;100
295;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Met migratieachtergrond;Zuid-Nederland (LD);2011;119181;100
296;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Met migratieachtergrond;Zuid-Nederland (LD);2012;120071;100
297;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Met migratieachtergrond;Zuid-Nederland (LD);2013;120376;100
298;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Met migratieachtergrond;Zuid-Nederland (LD);2014;120684;100
299;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Met migratieachtergrond;Zuid-Nederland (LD);2015;121803;100
300;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Westerse migratieachtergrond;Nederland;1996;202082;100
301;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Westerse migratieachtergrond;Nederland;1997;200841;100
302;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Westerse migratieachtergrond;Nederland;1998;199707;100
303;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Westerse migratieachtergrond;Nederland;1999;199975;100
304;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Westerse migratieachtergrond;Nederland;2000;201605;100
305;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Westerse migratieachtergrond;Nederland;2001;204601;100
306;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Westerse migratieachtergrond;Nederland;2002;206870;100
307;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Westerse migratieachtergrond;Nederland;2003;206680;100
308;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Westerse migratieachtergrond;Nederland;2004;205955;100
309;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Westerse migratieachtergrond;Nederland;2005;204758;100
310;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Westerse migratieachtergrond;Nederland;2006;202853;100
311;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Westerse migratieachtergrond;Nederland;2007;201247;100
312;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Westerse migratieachtergrond;Nederland;2008;201568;100
313;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Westerse migratieachtergrond;Nederland;2009;204193;100
314;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Westerse migratieachtergrond;Nederland;2010;207683;100
315;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Westerse migratieachtergrond;Nederland;2011;211473;100
316;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Westerse migratieachtergrond;Nederland;2012;216239;100
317;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Westerse migratieachtergrond;Nederland;2013;220267;100
318;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Westerse migratieachtergrond;Nederland;2014;223806;100
319;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Westerse migratieachtergrond;Nederland;2015;228668;100
320;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Westerse migratieachtergrond;Noord-Nederland (LD);1996;14810;100
321;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Westerse migratieachtergrond;Noord-Nederland (LD);1997;14777;100
322;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Westerse migratieachtergrond;Noord-Nederland (LD);1998;14609;100
323;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Westerse migratieachtergrond;Noord-Nederland (LD);1999;14580;100
324;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Westerse migratieachtergrond;Noord-Nederland (LD);2000;14934;100
325;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Westerse migratieachtergrond;Noord-Nederland (LD);2001;15833;100
326;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Westerse migratieachtergrond;Noord-Nederland (LD);2002;16119;100
327;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Westerse migratieachtergrond;Noord-Nederland (LD);2003;15936;100
328;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Westerse migratieachtergrond;Noord-Nederland (LD);2004;15606;100
329;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Westerse migratieachtergrond;Noord-Nederland (LD);2005;15198;100
330;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Westerse migratieachtergrond;Noord-Nederland (LD);2006;14817;100
331;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Westerse migratieachtergrond;Noord-Nederland (LD);2007;14501;100
332;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Westerse migratieachtergrond;Noord-Nederland (LD);2008;14282;100
333;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Westerse migratieachtergrond;Noord-Nederland (LD);2009;14051;100
334;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Westerse migratieachtergrond;Noord-Nederland (LD);2010;14064;100
335;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Westerse migratieachtergrond;Noord-Nederland (LD);2011;14127;100
336;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Westerse migratieachtergrond;Noord-Nederland (LD);2012;14051;100
337;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Westerse migratieachtergrond;Noord-Nederland (LD);2013;14041;100
338;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Westerse migratieachtergrond;Noord-Nederland (LD);2014;13895;100
339;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Westerse migratieachtergrond;Noord-Nederland (LD);2015;13874;100
340;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Westerse migratieachtergrond;Oost-Nederland (LD);1996;35086;100
341;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Westerse migratieachtergrond;Oost-Nederland (LD);1997;34993;100
342;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Westerse migratieachtergrond;Oost-Nederland (LD);1998;34800;100
343;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Westerse migratieachtergrond;Oost-Nederland (LD);1999;34935;100
344;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Westerse migratieachtergrond;Oost-Nederland (LD);2000;35166;100
345;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Westerse migratieachtergrond;Oost-Nederland (LD);2001;35743;100
346;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Westerse migratieachtergrond;Oost-Nederland (LD);2002;36431;100
347;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Westerse migratieachtergrond;Oost-Nederland (LD);2003;36520;100
348;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Westerse migratieachtergrond;Oost-Nederland (LD);2004;36218;100
349;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Westerse migratieachtergrond;Oost-Nederland (LD);2005;35930;100
350;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Westerse migratieachtergrond;Oost-Nederland (LD);2006;35572;100
351;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Westerse migratieachtergrond;Oost-Nederland (LD);2007;35141;100
352;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Westerse migratieachtergrond;Oost-Nederland (LD);2008;34907;100
353;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Westerse migratieachtergrond;Oost-Nederland (LD);2009;34964;100
354;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Westerse migratieachtergrond;Oost-Nederland (LD);2010;35112;100
355;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Westerse migratieachtergrond;Oost-Nederland (LD);2011;35279;100
356;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Westerse migratieachtergrond;Oost-Nederland (LD);2012;35781;100
357;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Westerse migratieachtergrond;Oost-Nederland (LD);2013;35811;100
358;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Westerse migratieachtergrond;Oost-Nederland (LD);2014;35913;100
359;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Westerse migratieachtergrond;Oost-Nederland (LD);2015;36104;100
360;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Westerse migratieachtergrond;West-Nederland (LD);1996;103650;100
361;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Westerse migratieachtergrond;West-Nederland (LD);1997;102826;100
362;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Westerse migratieachtergrond;West-Nederland (LD);1998;102361;100
363;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Westerse migratieachtergrond;West-Nederland (LD);1999;102469;100
364;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Westerse migratieachtergrond;West-Nederland (LD);2000;102858;100
365;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Westerse migratieachtergrond;West-Nederland (LD);2001;104010;100
366;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Westerse migratieachtergrond;West-Nederland (LD);2002;105131;100
367;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Westerse migratieachtergrond;West-Nederland (LD);2003;105720;100
368;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Westerse migratieachtergrond;West-Nederland (LD);2004;106273;100
369;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Westerse migratieachtergrond;West-Nederland (LD);2005;106500;100
370;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Westerse migratieachtergrond;West-Nederland (LD);2006;106074;100
371;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Westerse migratieachtergrond;West-Nederland (LD);2007;105889;100
372;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Westerse migratieachtergrond;West-Nederland (LD);2008;106905;100
373;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Westerse migratieachtergrond;West-Nederland (LD);2009;109552;100
374;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Westerse migratieachtergrond;West-Nederland (LD);2010;112696;100
375;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Westerse migratieachtergrond;West-Nederland (LD);2011;116000;100
376;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Westerse migratieachtergrond;West-Nederland (LD);2012;119592;100
377;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Westerse migratieachtergrond;West-Nederland (LD);2013;123049;100
378;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Westerse migratieachtergrond;West-Nederland (LD);2014;126083;100
379;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Westerse migratieachtergrond;West-Nederland (LD);2015;130365;100
380;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Westerse migratieachtergrond;Zuid-Nederland (LD);1996;48536;100
381;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Westerse migratieachtergrond;Zuid-Nederland (LD);1997;48245;100
382;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Westerse migratieachtergrond;Zuid-Nederland (LD);1998;47937;100
383;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Westerse migratieachtergrond;Zuid-Nederland (LD);1999;47991;100
384;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Westerse migratieachtergrond;Zuid-Nederland (LD);2000;48647;100
385;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Westerse migratieachtergrond;Zuid-Nederland (LD);2001;49015;100
386;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Westerse migratieachtergrond;Zuid-Nederland (LD);2002;49189;100
387;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Westerse migratieachtergrond;Zuid-Nederland (LD);2003;48504;100
388;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Westerse migratieachtergrond;Zuid-Nederland (LD);2004;47858;100
389;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Westerse migratieachtergrond;Zuid-Nederland (LD);2005;47130;100
390;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Westerse migratieachtergrond;Zuid-Nederland (LD);2006;46390;100
391;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Westerse migratieachtergrond;Zuid-Nederland (LD);2007;45716;100
392;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Westerse migratieachtergrond;Zuid-Nederland (LD);2008;45474;100
393;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Westerse migratieachtergrond;Zuid-Nederland (LD);2009;45626;100
394;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Westerse migratieachtergrond;Zuid-Nederland (LD);2010;45811;100
395;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Westerse migratieachtergrond;Zuid-Nederland (LD);2011;46067;100
396;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Westerse migratieachtergrond;Zuid-Nederland (LD);2012;46815;100
397;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Westerse migratieachtergrond;Zuid-Nederland (LD);2013;47366;100
398;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Westerse migratieachtergrond;Zuid-Nederland (LD);2014;47915;100
399;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Westerse migratieachtergrond;Zuid-Nederland (LD);2015;48325;100
400;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Niet-westerse migratieachtergrond;Nederland;1996;397513;100
401;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Niet-westerse migratieachtergrond;Nederland;1997;411406;100
402;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Niet-westerse migratieachtergrond;Nederland;1998;426237;100
403;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Niet-westerse migratieachtergrond;Nederland;1999;443576;100
404;Totaal;Totaal jongens en meisjes;Jonger dan 16 jaar;Niet-westerse migratieachtergrond;Nederland;2000;460339;100
