ID;KenmerkenHuishoudensEnPersonen;CaribischNederland;Perioden;MedianeKoopkrachtontwikkeling_1;PersonenMetKoopkrachtdaling_2
1468;Gestandaardiseerd inkomen: 2e 25%-groep;Bonaire;2017;1.9;44.0
1469;Gestandaardiseerd inkomen: 2e 25%-groep;Bonaire;2018;-0.6;52.0
1470;Gestandaardiseerd inkomen: 2e 25%-groep;Bonaire;2019;3.5;39.0
1471;Gestandaardiseerd inkomen: 2e 25%-groep;Bonaire;2020;5.2;37.0
1472;Gestandaardiseerd inkomen: 2e 25%-groep;Bonaire;2021;1.5;46.0
1473;Gestandaardiseerd inkomen: 2e 25%-groep;Bonaire;2022;-4.7;59.0
1474;Gestandaardiseerd inkomen: 2e 25%-groep;Sint Eustatius;2012;7.1;38.0
1475;Gestandaardiseerd inkomen: 2e 25%-groep;Sint Eustatius;2013;4.4;39.0
1476;Gestandaardiseerd inkomen: 2e 25%-groep;Sint Eustatius;2014;0.9;48.0
1477;Gestandaardiseerd inkomen: 2e 25%-groep;Sint Eustatius;2015;1.5;44.0
1478;Gestandaardiseerd inkomen: 2e 25%-groep;Sint Eustatius;2016;0.2;47.0
1479;Gestandaardiseerd inkomen: 2e 25%-groep;Sint Eustatius;2017;5.3;36.0
1480;Gestandaardiseerd inkomen: 2e 25%-groep;Sint Eustatius;2018;3.5;38.0
1481;Gestandaardiseerd inkomen: 2e 25%-groep;Sint Eustatius;2019;6.9;35.0
1482;Gestandaardiseerd inkomen: 2e 25%-groep;Sint Eustatius;2020;3.2;40.0
1483;Gestandaardiseerd inkomen: 2e 25%-groep;Sint Eustatius;2021;0.6;44.0
1484;Gestandaardiseerd inkomen: 2e 25%-groep;Sint Eustatius;2022;-2.9;56.0
1485;Gestandaardiseerd inkomen: 2e 25%-groep;Saba;2012;5.8;39.0
1486;Gestandaardiseerd inkomen: 2e 25%-groep;Saba;2013;3.2;38.0
1487;Gestandaardiseerd inkomen: 2e 25%-groep;Saba;2014;2.8;33.0
1488;Gestandaardiseerd inkomen: 2e 25%-groep;Saba;2015;1.1;41.0
1489;Gestandaardiseerd inkomen: 2e 25%-groep;Saba;2016;5.1;35.0
1490;Gestandaardiseerd inkomen: 2e 25%-groep;Saba;2017;3.3;35.0
1491;Gestandaardiseerd inkomen: 2e 25%-groep;Saba;2018;-1.8;54.0
1492;Gestandaardiseerd inkomen: 2e 25%-groep;Saba;2019;8.4;20.0
1493;Gestandaardiseerd inkomen: 2e 25%-groep;Saba;2020;3.5;36.0
1494;Gestandaardiseerd inkomen: 2e 25%-groep;Saba;2021;1.6;45.0
1495;Gestandaardiseerd inkomen: 2e 25%-groep;Saba;2022;-1.7;54.0
1496;Gestandaardiseerd inkomen: 3e 25%-groep;Caribisch Nederland;2012;;
1497;Gestandaardiseerd inkomen: 3e 25%-groep;Caribisch Nederland;2013;;
1498;Gestandaardiseerd inkomen: 3e 25%-groep;Caribisch Nederland;2014;;
1499;Gestandaardiseerd inkomen: 3e 25%-groep;Caribisch Nederland;2015;;
1500;Gestandaardiseerd inkomen: 3e 25%-groep;Caribisch Nederland;2016;2.6;41.0
1501;Gestandaardiseerd inkomen: 3e 25%-groep;Caribisch Nederland;2017;2.4;42.0
1502;Gestandaardiseerd inkomen: 3e 25%-groep;Caribisch Nederland;2018;0.5;48.0
1503;Gestandaardiseerd inkomen: 3e 25%-groep;Caribisch Nederland;2019;4.5;37.0
1504;Gestandaardiseerd inkomen: 3e 25%-groep;Caribisch Nederland;2020;4.9;36.0
1505;Gestandaardiseerd inkomen: 3e 25%-groep;Caribisch Nederland;2021;2.3;41.0
1506;Gestandaardiseerd inkomen: 3e 25%-groep;Caribisch Nederland;2022;-3.7;60.0
1507;Gestandaardiseerd inkomen: 3e 25%-groep;Bonaire;2012;3.3;42.0
1508;Gestandaardiseerd inkomen: 3e 25%-groep;Bonaire;2013;1.5;45.0
1509;Gestandaardiseerd inkomen: 3e 25%-groep;Bonaire;2014;2.1;43.0
1510;Gestandaardiseerd inkomen: 3e 25%-groep;Bonaire;2015;5.7;35.0
1511;Gestandaardiseerd inkomen: 3e 25%-groep;Bonaire;2016;2.5;42.0
1512;Gestandaardiseerd inkomen: 3e 25%-groep;Bonaire;2017;2.2;42.0
1513;Gestandaardiseerd inkomen: 3e 25%-groep;Bonaire;2018;0.0;50.0
1514;Gestandaardiseerd inkomen: 3e 25%-groep;Bonaire;2019;4.2;37.0
1515;Gestandaardiseerd inkomen: 3e 25%-groep;Bonaire;2020;5.2;35.0
1516;Gestandaardiseerd inkomen: 3e 25%-groep;Bonaire;2021;2.4;41.0
1517;Gestandaardiseerd inkomen: 3e 25%-groep;Bonaire;2022;-4.0;60.0
1518;Gestandaardiseerd inkomen: 3e 25%-groep;Sint Eustatius;2012;6.4;39.0
1519;Gestandaardiseerd inkomen: 3e 25%-groep;Sint Eustatius;2013;3.1;39.0
1520;Gestandaardiseerd inkomen: 3e 25%-groep;Sint Eustatius;2014;0.1;50.0
1521;Gestandaardiseerd inkomen: 3e 25%-groep;Sint Eustatius;2015;4.8;37.0
1522;Gestandaardiseerd inkomen: 3e 25%-groep;Sint Eustatius;2016;1.3;44.0
1523;Gestandaardiseerd inkomen: 3e 25%-groep;Sint Eustatius;2017;4.5;39.0
1524;Gestandaardiseerd inkomen: 3e 25%-groep;Sint Eustatius;2018;2.6;40.0
1525;Gestandaardiseerd inkomen: 3e 25%-groep;Sint Eustatius;2019;8.6;33.0
1526;Gestandaardiseerd inkomen: 3e 25%-groep;Sint Eustatius;2020;1.8;45.0
1527;Gestandaardiseerd inkomen: 3e 25%-groep;Sint Eustatius;2021;0.8;44.0
1528;Gestandaardiseerd inkomen: 3e 25%-groep;Sint Eustatius;2022;-3.7;62.0
1529;Gestandaardiseerd inkomen: 3e 25%-groep;Saba;2012;4.5;35.0
1530;Gestandaardiseerd inkomen: 3e 25%-groep;Saba;2013;4.2;38.0
1531;Gestandaardiseerd inkomen: 3e 25%-groep;Saba;2014;4.0;34.0
1532;Gestandaardiseerd inkomen: 3e 25%-groep;Saba;2015;4.6;35.0
1533;Gestandaardiseerd inkomen: 3e 25%-groep;Saba;2016;6.6;30.0
1534;Gestandaardiseerd inkomen: 3e 25%-groep;Saba;2017;0.3;48.0
1535;Gestandaardiseerd inkomen: 3e 25%-groep;Saba;2018;2.9;42.0
1536;Gestandaardiseerd inkomen: 3e 25%-groep;Saba;2019;3.6;36.0
1537;Gestandaardiseerd inkomen: 3e 25%-groep;Saba;2020;5.8;30.0
1538;Gestandaardiseerd inkomen: 3e 25%-groep;Saba;2021;4.9;33.0
1539;Gestandaardiseerd inkomen: 3e 25%-groep;Saba;2022;-0.4;52.0
1540;Gestandaardiseerd inkomen: 4e 25%-groep;Caribisch Nederland;2012;;
1541;Gestandaardiseerd inkomen: 4e 25%-groep;Caribisch Nederland;2013;;
1542;Gestandaardiseerd inkomen: 4e 25%-groep;Caribisch Nederland;2014;;
1543;Gestandaardiseerd inkomen: 4e 25%-groep;Caribisch Nederland;2015;;
1544;Gestandaardiseerd inkomen: 4e 25%-groep;Caribisch Nederland;2016;2.5;40.0
1545;Gestandaardiseerd inkomen: 4e 25%-groep;Caribisch Nederland;2017;2.4;40.0
1546;Gestandaardiseerd inkomen: 4e 25%-groep;Caribisch Nederland;2018;0.4;48.0
1547;Gestandaardiseerd inkomen: 4e 25%-groep;Caribisch Nederland;2019;5.0;35.0
1548;Gestandaardiseerd inkomen: 4e 25%-groep;Caribisch Nederland;2020;4.7;34.0
1549;Gestandaardiseerd inkomen: 4e 25%-groep;Caribisch Nederland;2021;3.1;39.0
1550;Gestandaardiseerd inkomen: 4e 25%-groep;Caribisch Nederland;2022;-5.2;66.0
1551;Gestandaardiseerd inkomen: 4e 25%-groep;Bonaire;2012;3.2;42.0
1552;Gestandaardiseerd inkomen: 4e 25%-groep;Bonaire;2013;2.3;43.0
1553;Gestandaardiseerd inkomen: 4e 25%-groep;Bonaire;2014;3.3;41.0
1554;Gestandaardiseerd inkomen: 4e 25%-groep;Bonaire;2015;4.9;34.0
1555;Gestandaardiseerd inkomen: 4e 25%-groep;Bonaire;2016;2.5;40.0
1556;Gestandaardiseerd inkomen: 4e 25%-groep;Bonaire;2017;2.6;39.0
1557;Gestandaardiseerd inkomen: 4e 25%-groep;Bonaire;2018;0.1;50.0
1558;Gestandaardiseerd inkomen: 4e 25%-groep;Bonaire;2019;4.5;36.0
1559;Gestandaardiseerd inkomen: 4e 25%-groep;Bonaire;2020;5.2;32.0
1560;Gestandaardiseerd inkomen: 4e 25%-groep;Bonaire;2021;3.4;38.0
1561;Gestandaardiseerd inkomen: 4e 25%-groep;Bonaire;2022;-5.4;66.0
1562;Gestandaardiseerd inkomen: 4e 25%-groep;Sint Eustatius;2012;1.0;47.0
1563;Gestandaardiseerd inkomen: 4e 25%-groep;Sint Eustatius;2013;3.7;41.0
1564;Gestandaardiseerd inkomen: 4e 25%-groep;Sint Eustatius;2014;2.1;43.0
1565;Gestandaardiseerd inkomen: 4e 25%-groep;Sint Eustatius;2015;9.2;28.0
1566;Gestandaardiseerd inkomen: 4e 25%-groep;Sint Eustatius;2016;0.6;49.0
1567;Gestandaardiseerd inkomen: 4e 25%-groep;Sint Eustatius;2017;0.3;49.0
1568;Gestandaardiseerd inkomen: 4e 25%-groep;Sint Eustatius;2018;2.9;37.0
1569;Gestandaardiseerd inkomen: 4e 25%-groep;Sint Eustatius;2019;7.7;29.0
1570;Gestandaardiseerd inkomen: 4e 25%-groep;Sint Eustatius;2020;-3.7;56.0
1571;Gestandaardiseerd inkomen: 4e 25%-groep;Sint Eustatius;2021;2.2;39.0
1572;Gestandaardiseerd inkomen: 4e 25%-groep;Sint Eustatius;2022;-4.6;64.0
1573;Gestandaardiseerd inkomen: 4e 25%-groep;Saba;2012;4.4;39.0
1574;Gestandaardiseerd inkomen: 4e 25%-groep;Saba;2013;4.5;36.0
1575;Gestandaardiseerd inkomen: 4e 25%-groep;Saba;2014;0.3;48.0
1576;Gestandaardiseerd inkomen: 4e 25%-groep;Saba;2015;5.9;23.0
1577;Gestandaardiseerd inkomen: 4e 25%-groep;Saba;2016;4.3;27.0
1578;Gestandaardiseerd inkomen: 4e 25%-groep;Saba;2017;1.9;38.0
1579;Gestandaardiseerd inkomen: 4e 25%-groep;Saba;2018;0.1;48.0
1580;Gestandaardiseerd inkomen: 4e 25%-groep;Saba;2019;6.7;24.0
1581;Gestandaardiseerd inkomen: 4e 25%-groep;Saba;2020;5.4;26.0
1582;Gestandaardiseerd inkomen: 4e 25%-groep;Saba;2021;1.1;45.0
1583;Gestandaardiseerd inkomen: 4e 25%-groep;Saba;2022;-4.2;66.0
