ID;BindingArbeidsmarkt;Geslacht;Persoonskenmerken;Perioden;AantalPersonen_1;GemiddeldPersoonlijkPrimairInkomen_2;GemiddeldPersoonlijkOverdrachtsinkomen_3;GemiddeldPersoonlijkInkomen_4;GemiddeldGestandaardiseerdInkomen_5;AantalPersonenMetInkomen_6;GemiddeldPersoonlijkPrimairInkomen_7;GemiddeldPersoonlijkOverdrachtsinkomen_8;GemiddeldPersoonlijkInkomen_9;GemiddeldGestandaardiseerdInkomen_10
162;Totaal bevolking (15 tot 65 jaar);3000;Leeftijd: 45 tot 65 jaar;2007;2217.0;44.2;8.8;44.2;27.7;2154.0;44.6;8.9;44.6;27.8
163;Totaal bevolking (15 tot 65 jaar);3000;Leeftijd: 45 tot 65 jaar;2008;2253.0;45.8;8.5;45.8;27.9;2130.0;46.3;8.6;46.2;28.1
164;Totaal bevolking (15 tot 65 jaar);3000;Leeftijd: 45 tot 65 jaar;2009;2284.0;46.4;8.4;46.3;28.0;2165.0;51.0;7.8;49.4;29.3
165;Totaal bevolking (15 tot 65 jaar);3000;Leeftijd: 45 tot 65 jaar;2010;2315.0;46.9;8.5;46.5;27.8;2258.0;47.5;8.6;47.1;27.9
166;Totaal bevolking (15 tot 65 jaar);3000;Leeftijd: 45 tot 65 jaar;2011;2328.0;48.2;8.2;47.1;27.7;2267.0;48.9;8.4;47.9;27.9
167;Totaal bevolking (15 tot 65 jaar);3000;Leeftijd: 45 tot 65 jaar;2012;2332.0;49.5;7.9;47.5;27.7;2271.0;50.1;8.0;48.1;27.9
168;Totaal bevolking (15 tot 65 jaar);3000;Herkomst: Autochtonen;2005;4432.0;37.2;4.4;33.5;23.1;4234.0;38.1;4.5;34.3;23.1
169;Totaal bevolking (15 tot 65 jaar);3000;Herkomst: Autochtonen;2006;4427.0;38.8;4.5;35.3;24.3;4247.0;39.6;4.6;36.1;24.4
170;Totaal bevolking (15 tot 65 jaar);3000;Herkomst: Autochtonen;2007;4426.0;40.6;4.4;37.3;26.4;4250.0;41.4;4.5;38.0;26.5
171;Totaal bevolking (15 tot 65 jaar);3000;Herkomst: Autochtonen;2008;4421.0;42.1;4.4;38.8;26.9;4077.0;42.9;4.4;39.6;27.0
172;Totaal bevolking (15 tot 65 jaar);3000;Herkomst: Autochtonen;2009;4397.0;42.2;4.5;39.2;26.9;4076.0;44.4;4.2;40.7;27.8
173;Totaal bevolking (15 tot 65 jaar);3000;Herkomst: Autochtonen;2010;4397.0;42.2;4.6;39.1;26.8;4209.0;43.6;4.7;40.3;26.9
174;Totaal bevolking (15 tot 65 jaar);3000;Herkomst: Autochtonen;2011;4363.0;42.6;4.5;39.2;26.7;4194.0;43.9;4.7;40.4;26.9
175;Totaal bevolking (15 tot 65 jaar);3000;Herkomst: Autochtonen;2012;4346.0;43.1;4.5;39.2;26.9;4166.0;44.4;4.6;40.4;27.0
176;Totaal bevolking (15 tot 65 jaar);3000;Herkomst: Westerse allochtonen;2005;493.0;35.2;5.3;32.9;23.0;460.0;36.3;5.5;34.1;23.2
177;Totaal bevolking (15 tot 65 jaar);3000;Herkomst: Westerse allochtonen;2006;491.0;36.2;5.3;34.2;23.6;458.0;37.4;5.5;35.4;23.8
178;Totaal bevolking (15 tot 65 jaar);3000;Herkomst: Westerse allochtonen;2007;489.0;39.3;4.7;36.9;25.9;457.0;40.9;4.9;38.3;26.1
179;Totaal bevolking (15 tot 65 jaar);3000;Herkomst: Westerse allochtonen;2008;494.0;40.1;4.8;37.9;26.1;443.0;41.6;4.9;39.2;26.3
180;Totaal bevolking (15 tot 65 jaar);3000;Herkomst: Westerse allochtonen;2009;503.0;40.6;4.9;38.6;26.3;451.0;44.7;5.1;42.1;27.6
181;Totaal bevolking (15 tot 65 jaar);3000;Herkomst: Westerse allochtonen;2010;502.0;39.8;5.3;38.0;26.2;468.0;41.7;5.6;39.8;26.5
182;Totaal bevolking (15 tot 65 jaar);3000;Herkomst: Westerse allochtonen;2011;505.0;40.1;5.5;38.3;26.1;470.0;42.2;5.8;40.3;26.4
183;Totaal bevolking (15 tot 65 jaar);3000;Herkomst: Westerse allochtonen;2012;511.0;41.5;5.3;38.9;26.2;476.0;43.4;5.5;40.7;26.5
184;Totaal bevolking (15 tot 65 jaar);3000;Herkomst: Niet-westerse allochtonen;2005;588.0;21.2;3.9;20.8;17.0;499.0;22.5;4.1;22.1;17.1
185;Totaal bevolking (15 tot 65 jaar);3000;Herkomst: Niet-westerse allochtonen;2006;593.0;22.3;3.7;21.7;18.3;505.0;23.8;3.9;23.2;18.5
186;Totaal bevolking (15 tot 65 jaar);3000;Herkomst: Niet-westerse allochtonen;2007;599.0;24.0;3.3;23.1;19.6;520.0;25.4;3.5;24.5;19.7
187;Totaal bevolking (15 tot 65 jaar);3000;Herkomst: Niet-westerse allochtonen;2008;611.0;26.0;3.1;24.7;20.3;498.0;27.2;3.3;25.9;20.4
188;Totaal bevolking (15 tot 65 jaar);3000;Herkomst: Niet-westerse allochtonen;2009;627.0;24.9;3.4;24.3;20.1;518.0;28.2;3.2;26.7;20.8
189;Totaal bevolking (15 tot 65 jaar);3000;Herkomst: Niet-westerse allochtonen;2010;625.0;24.4;4.0;24.2;19.7;562.0;26.3;4.3;26.1;20.0
190;Totaal bevolking (15 tot 65 jaar);3000;Herkomst: Niet-westerse allochtonen;2011;642.0;25.4;4.1;25.0;20.1;582.0;27.4;4.4;26.9;20.5
191;Totaal bevolking (15 tot 65 jaar);3000;Herkomst: Niet-westerse allochtonen;2012;656.0;25.8;4.0;25.0;20.3;593.0;27.8;4.4;27.0;20.6
192;Totaal bevolking (15 tot 65 jaar);3000;Herkomst: onbekend;2005;5.0;;;;;;;;;
193;Totaal bevolking (15 tot 65 jaar);3000;Herkomst: onbekend;2006;6.0;;;;;;;;;
194;Totaal bevolking (15 tot 65 jaar);3000;Herkomst: onbekend;2007;7.0;;;;;;;;;
195;Totaal bevolking (15 tot 65 jaar);3000;Herkomst: onbekend;2008;8.0;;;;;;;;;
196;Totaal bevolking (15 tot 65 jaar);3000;Herkomst: onbekend;2009;10.0;;;;;;;;;
197;Totaal bevolking (15 tot 65 jaar);3000;Herkomst: onbekend;2010;8.0;;;;;;;;;
198;Totaal bevolking (15 tot 65 jaar);3000;Herkomst: onbekend;2011;7.0;;;;;3.0;;;;
199;Totaal bevolking (15 tot 65 jaar);3000;Herkomst: onbekend;2012;6.0;;;;;2.0;;;;
200;Totaal bevolking (15 tot 65 jaar);3000;Onderwijsniveau: laag;2005;1711.0;21.5;4.3;21.3;19.9;1536.0;23.1;4.6;22.9;19.9
201;Totaal bevolking (15 tot 65 jaar);3000;Onderwijsniveau: laag;2006;1709.0;21.9;4.2;21.8;20.9;1540.0;23.5;4.5;23.4;20.9
202;Totaal bevolking (15 tot 65 jaar);3000;Onderwijsniveau: laag;2007;1673.0;22.6;4.0;22.5;22.3;1520.0;24.1;4.3;24.0;22.3
203;Totaal bevolking (15 tot 65 jaar);3000;Onderwijsniveau: laag;2008;1696.0;23.3;4.2;23.5;22.8;1484.0;24.7;4.4;24.9;22.7
204;Totaal bevolking (15 tot 65 jaar);3000;Onderwijsniveau: laag;2009;1694.0;23.0;4.3;23.5;22.6;1476.0;24.8;4.0;24.6;23.6
205;Totaal bevolking (15 tot 65 jaar);3000;Onderwijsniveau: laag;2010;1671.0;22.5;4.8;23.4;22.5;1513.0;24.5;5.2;25.4;22.5
206;Totaal bevolking (15 tot 65 jaar);3000;Onderwijsniveau: laag;2011;1698.0;23.7;4.8;24.3;22.9;1549.0;25.6;5.2;26.3;23.0
207;Totaal bevolking (15 tot 65 jaar);3000;Onderwijsniveau: laag;2012;1653.0;23.5;4.8;24.0;22.9;1495.0;25.6;5.3;26.1;22.9
208;Totaal bevolking (15 tot 65 jaar);3000;Onderwijsniveau: middelbaar;2005;2288.0;32.7;4.2;29.9;21.2;2200.0;32.9;4.3;30.2;21.2
209;Totaal bevolking (15 tot 65 jaar);3000;Onderwijsniveau: middelbaar;2006;2294.0;34.0;4.2;31.3;22.3;2212.0;34.3;4.2;31.5;22.3
210;Totaal bevolking (15 tot 65 jaar);3000;Onderwijsniveau: middelbaar;2007;2302.0;35.6;4.1;32.9;24.1;2223.0;35.9;4.1;33.2;24.2
211;Totaal bevolking (15 tot 65 jaar);3000;Onderwijsniveau: middelbaar;2008;2245.0;37.2;4.0;34.5;24.7;2081.0;37.5;4.0;34.7;24.8
212;Totaal bevolking (15 tot 65 jaar);3000;Onderwijsniveau: middelbaar;2009;2228.0;36.6;4.3;34.4;24.6;2084.0;38.7;4.0;35.8;25.5
213;Totaal bevolking (15 tot 65 jaar);3000;Onderwijsniveau: middelbaar;2010;2211.0;35.9;4.4;33.8;24.3;2139.0;36.6;4.5;34.4;24.4
214;Totaal bevolking (15 tot 65 jaar);3000;Onderwijsniveau: middelbaar;2011;2205.0;36.8;4.3;34.2;24.4;2137.0;37.5;4.4;34.9;24.6
215;Totaal bevolking (15 tot 65 jaar);3000;Onderwijsniveau: middelbaar;2012;2223.0;37.1;4.4;34.3;24.7;2153.0;37.7;4.4;34.9;24.9
216;Totaal bevolking (15 tot 65 jaar);3000;Onderwijsniveau: hoog;2005;1460.0;56.2;5.0;48.7;27.5;1409.0;56.8;5.0;49.2;27.6
217;Totaal bevolking (15 tot 65 jaar);3000;Onderwijsniveau: hoog;2006;1452.0;59.1;5.3;52.2;29.1;1406.0;59.6;5.4;52.6;29.1
218;Totaal bevolking (15 tot 65 jaar);3000;Onderwijsniveau: hoog;2007;1483.0;62.3;5.0;55.4;31.9;1431.0;62.9;5.1;55.9;32.0
219;Totaal bevolking (15 tot 65 jaar);3000;Onderwijsniveau: hoog;2008;1541.0;63.6;4.9;56.9;32.0;1416.0;64.2;4.9;57.5;32.2
220;Totaal bevolking (15 tot 65 jaar);3000;Onderwijsniveau: hoog;2009;1569.0;64.0;4.8;57.2;32.2;1452.0;68.4;4.7;60.7;33.4
221;Totaal bevolking (15 tot 65 jaar);3000;Onderwijsniveau: hoog;2010;1603.0;64.1;4.7;56.9;31.8;1549.0;65.1;4.8;57.8;32.0
222;Totaal bevolking (15 tot 65 jaar);3000;Onderwijsniveau: hoog;2011;1562.0;64.1;4.8;56.7;31.4;1519.0;65.0;4.8;57.5;31.7
223;Totaal bevolking (15 tot 65 jaar);3000;Onderwijsniveau: hoog;2012;1585.0;64.7;4.5;56.4;31.2;1540.0;65.7;4.5;57.2;31.4
224;Totaal bevolking (15 tot 65 jaar);3000;Onderwijsniveau: onbekend;2005;58.0;26.4;3.7;25.0;20.2;48.0;27.3;3.8;25.8;20.4
225;Totaal bevolking (15 tot 65 jaar);3000;Onderwijsniveau: onbekend;2006;63.0;32.4;3.3;30.4;22.8;52.0;33.5;3.4;31.4;23.1
226;Totaal bevolking (15 tot 65 jaar);3000;Onderwijsniveau: onbekend;2007;63.0;28.7;3.4;27.2;23.1;53.0;29.9;3.6;28.3;23.3
227;Totaal bevolking (15 tot 65 jaar);3000;Onderwijsniveau: onbekend;2008;51.0;30.0;2.2;26.9;23.5;38.0;31.7;2.3;28.4;24.1
228;Totaal bevolking (15 tot 65 jaar);3000;Onderwijsniveau: onbekend;2009;47.0;36.9;2.9;33.4;27.0;35.0;40.4;2.9;36.2;28.3
229;Totaal bevolking (15 tot 65 jaar);3000;Onderwijsniveau: onbekend;2010;48.0;30.3;3.3;28.4;23.8;38.0;36.6;3.9;34.3;25.7
230;Totaal bevolking (15 tot 65 jaar);3000;Onderwijsniveau: onbekend;2011;52.0;31.9;3.8;30.1;25.3;45.0;36.1;4.3;34.0;26.7
231;Totaal bevolking (15 tot 65 jaar);3000;Onderwijsniveau: onbekend;2012;58.0;31.6;3.1;29.0;24.6;48.0;36.5;3.6;33.5;26.3
232;Totaal bevolking (15 tot 65 jaar);3000;Eenpersoonshuishouden;2005;860.0;27.1;6.1;27.3;17.8;831.0;27.2;6.1;27.3;17.9
233;Totaal bevolking (15 tot 65 jaar);3000;Eenpersoonshuishouden;2006;865.0;29.3;5.7;29.0;18.9;842.0;29.4;5.8;29.1;18.9
234;Totaal bevolking (15 tot 65 jaar);3000;Eenpersoonshuishouden;2007;887.0;31.6;5.7;31.2;20.7;867.0;31.6;5.7;31.2;20.7
235;Totaal bevolking (15 tot 65 jaar);3000;Eenpersoonshuishouden;2008;895.0;32.3;5.4;31.9;20.7;857.0;32.3;5.4;31.9;20.7
236;Totaal bevolking (15 tot 65 jaar);3000;Eenpersoonshuishouden;2009;901.0;32.2;5.8;32.3;20.9;867.0;34.7;5.6;34.1;21.9
237;Totaal bevolking (15 tot 65 jaar);3000;Eenpersoonshuishouden;2010;916.0;30.9;6.6;31.9;20.6;881.0;31.0;6.6;31.9;20.6
238;Totaal bevolking (15 tot 65 jaar);3000;Eenpersoonshuishouden;2011;944.0;30.2;6.6;31.3;20.1;918.0;30.3;6.6;31.4;20.2
239;Totaal bevolking (15 tot 65 jaar);3000;Eenpersoonshuishouden;2012;964.0;30.9;6.9;31.9;20.3;935.0;31.0;6.9;32.0;20.4
240;Totaal bevolking (15 tot 65 jaar);3000;Alleenstaande ouder;2005;58.0;38.4;7.1;36.8;20.8;52.0;38.6;7.1;37.0;20.9
241;Totaal bevolking (15 tot 65 jaar);3000;Alleenstaande ouder;2006;65.0;37.5;7.1;36.7;21.7;58.0;37.9;7.2;37.0;21.8
242;Totaal bevolking (15 tot 65 jaar);3000;Alleenstaande ouder;2007;61.0;44.3;5.7;41.3;23.5;53.0;44.7;5.7;41.6;23.7
243;Totaal bevolking (15 tot 65 jaar);3000;Alleenstaande ouder;2008;68.0;43.1;6.2;40.8;23.8;52.0;43.3;6.2;40.9;23.9
244;Totaal bevolking (15 tot 65 jaar);3000;Alleenstaande ouder;2009;78.0;43.4;6.8;42.2;24.6;57.0;46.5;6.5;44.4;25.4
245;Totaal bevolking (15 tot 65 jaar);3000;Alleenstaande ouder;2010;73.0;49.1;7.1;46.9;24.0;70.0;49.4;7.1;47.1;24.1
246;Totaal bevolking (15 tot 65 jaar);3000;Alleenstaande ouder;2011;69.0;48.2;7.0;45.5;24.0;67.0;48.5;7.0;45.7;24.1
247;Totaal bevolking (15 tot 65 jaar);3000;Alleenstaande ouder;2012;70.0;47.4;7.3;45.4;23.9;69.0;47.6;7.4;45.6;24.0
248;Totaal bevolking (15 tot 65 jaar);3000;Lid van ouderpaar;2005;2129.0;49.7;2.5;41.4;21.6;2060.0;50.0;2.5;41.7;21.6
249;Totaal bevolking (15 tot 65 jaar);3000;Lid van ouderpaar;2006;2099.0;52.0;2.4;43.7;23.0;2034.0;52.4;2.4;44.0;23.1
250;Totaal bevolking (15 tot 65 jaar);3000;Lid van ouderpaar;2007;2088.0;54.6;2.2;46.4;25.2;2017.0;55.0;2.2;46.8;25.2
251;Totaal bevolking (15 tot 65 jaar);3000;Lid van ouderpaar;2008;2053.0;57.3;2.0;48.9;25.7;1859.0;57.7;2.0;49.3;25.8
252;Totaal bevolking (15 tot 65 jaar);3000;Lid van ouderpaar;2009;2043.0;57.3;2.2;49.3;25.8;1886.0;59.8;2.1;51.2;26.5
253;Totaal bevolking (15 tot 65 jaar);3000;Lid van ouderpaar;2010;2027.0;57.4;2.5;49.4;25.7;1983.0;58.1;2.5;49.9;25.9
254;Totaal bevolking (15 tot 65 jaar);3000;Lid van ouderpaar;2011;2016.0;58.6;2.5;50.2;25.8;1978.0;59.2;2.6;50.8;26.0
255;Totaal bevolking (15 tot 65 jaar);3000;Lid van ouderpaar;2012;2022.0;58.9;2.7;50.1;25.9;1979.0;59.6;2.7;50.6;26.0
256;Totaal bevolking (15 tot 65 jaar);3000;Lid van paar (geen ouder);2005;1384.0;36.7;8.6;37.2;25.9;1341.0;37.1;8.7;37.6;26.0
257;Totaal bevolking (15 tot 65 jaar);3000;Lid van paar (geen ouder);2006;1410.0;37.4;9.1;38.7;26.6;1366.0;37.8;9.2;39.1;26.7
258;Totaal bevolking (15 tot 65 jaar);3000;Lid van paar (geen ouder);2007;1402.0;39.7;8.8;40.7;29.0;1359.0;40.1;8.9;41.2;29.1
259;Totaal bevolking (15 tot 65 jaar);3000;Lid van paar (geen ouder);2008;1443.0;41.3;8.6;42.2;29.4;1373.0;41.8;8.7;42.7;29.5
260;Totaal bevolking (15 tot 65 jaar);3000;Lid van paar (geen ouder);2009;1431.0;41.5;8.6;42.6;29.6;1363.0;43.6;9.1;44.8;30.7
261;Totaal bevolking (15 tot 65 jaar);3000;Lid van paar (geen ouder);2010;1442.0;42.2;8.5;42.8;29.4;1398.0;42.9;8.6;43.5;29.6
262;Totaal bevolking (15 tot 65 jaar);3000;Lid van paar (geen ouder);2011;1399.0;43.3;8.3;43.2;29.5;1360.0;44.1;8.4;44.0;29.8
263;Totaal bevolking (15 tot 65 jaar);3000;Lid van paar (geen ouder);2012;1354.0;44.9;7.8;43.8;29.8;1316.0;45.6;7.9;44.4;30.0
264;Totaal bevolking (15 tot 65 jaar);3000;Overig lid huishouden;2005;1085.0;11.4;1.3;10.8;23.6;908.0;12.9;1.5;12.2;23.9
265;Totaal bevolking (15 tot 65 jaar);3000;Overig lid huishouden;2006;1079.0;12.1;1.3;11.5;24.9;910.0;13.6;1.5;12.9;25.4
266;Totaal bevolking (15 tot 65 jaar);3000;Overig lid huishouden;2007;1083.0;12.4;1.3;11.8;26.5;930.0;13.7;1.4;13.1;26.9
267;Totaal bevolking (15 tot 65 jaar);3000;Overig lid huishouden;2008;1074.0;12.8;1.3;12.2;27.3;878.0;14.1;1.5;13.5;27.6
268;Totaal bevolking (15 tot 65 jaar);3000;Overig lid huishouden;2009;1084.0;12.1;1.5;11.9;26.7;873.0;13.1;1.4;12.6;28.0
269;Totaal bevolking (15 tot 65 jaar);3000;Overig lid huishouden;2010;1076.0;10.9;1.6;10.9;26.1;906.0;12.7;1.9;12.8;26.8
270;Totaal bevolking (15 tot 65 jaar);3000;Overig lid huishouden;2011;1089.0;11.2;1.6;11.2;26.6;927.0;13.0;1.9;13.0;27.2
271;Totaal bevolking (15 tot 65 jaar);3000;Overig lid huishouden;2012;1109.0;11.1;1.7;11.1;26.7;936.0;12.9;1.9;12.9;27.5
272;Totaal bevolking (15 tot 65 jaar);4000;Totaal persoonskenmerken;2005;5423.0;15.0;3.0;15.2;21.8;4438.0;17.8;3.6;18.1;22.1
273;Totaal bevolking (15 tot 65 jaar);4000;Totaal persoonskenmerken;2006;5434.0;16.2;2.9;16.2;22.9;4529.0;18.9;3.4;19.0;23.2
274;Totaal bevolking (15 tot 65 jaar);4000;Totaal persoonskenmerken;2007;5447.0;17.3;2.9;17.3;24.8;4609.0;19.9;3.4;19.9;24.9
275;Totaal bevolking (15 tot 65 jaar);4000;Totaal persoonskenmerken;2008;5464.0;18.3;2.9;18.1;25.3;4445.0;21.0;3.3;20.8;25.5
276;Totaal bevolking (15 tot 65 jaar);4000;Totaal persoonskenmerken;2009;5477.0;19.0;3.1;19.0;25.4;4521.0;22.2;3.1;21.7;26.6
277;Totaal bevolking (15 tot 65 jaar);4000;Totaal persoonskenmerken;2010;5485.0;19.4;3.1;19.3;25.2;4726.0;22.2;3.5;22.1;25.5
278;Totaal bevolking (15 tot 65 jaar);4000;Totaal persoonskenmerken;2011;5477.0;20.0;3.2;19.8;25.3;4783.0;22.6;3.6;22.4;25.6
279;Totaal bevolking (15 tot 65 jaar);4000;Totaal persoonskenmerken;2012;5473.0;20.6;3.3;20.2;25.3;4783.0;23.3;3.7;22.8;25.6
280;Totaal bevolking (15 tot 65 jaar);4000;Leeftijd: 15 tot 25 jaar;2005;954.0;7.1;1.4;7.5;20.5;794.0;8.1;1.7;8.7;20.7
281;Totaal bevolking (15 tot 65 jaar);4000;Leeftijd: 15 tot 25 jaar;2006;957.0;7.2;1.6;7.9;21.4;812.0;8.2;1.8;8.9;21.5
282;Totaal bevolking (15 tot 65 jaar);4000;Leeftijd: 15 tot 25 jaar;2007;963.0;7.5;1.7;8.2;23.4;830.0;8.3;1.9;9.1;23.3
283;Totaal bevolking (15 tot 65 jaar);4000;Leeftijd: 15 tot 25 jaar;2008;974.0;8.0;1.5;8.5;23.6;797.0;8.7;1.7;9.3;23.6
284;Totaal bevolking (15 tot 65 jaar);4000;Leeftijd: 15 tot 25 jaar;2009;984.0;7.9;1.7;8.7;23.5;793.0;8.3;1.6;8.9;25.0
285;Totaal bevolking (15 tot 65 jaar);4000;Leeftijd: 15 tot 25 jaar;2010;989.0;7.1;1.7;7.9;23.2;835.0;8.3;2.0;9.2;23.2
286;Totaal bevolking (15 tot 65 jaar);4000;Leeftijd: 15 tot 25 jaar;2011;991.0;7.3;1.8;8.2;23.6;860.0;8.3;2.0;9.3;23.7
287;Totaal bevolking (15 tot 65 jaar);4000;Leeftijd: 15 tot 25 jaar;2012;996.0;7.3;1.8;8.1;23.4;858.0;8.3;2.0;9.3;23.4
288;Totaal bevolking (15 tot 65 jaar);4000;Leeftijd: 25 tot 45 jaar;2005;2354.0;20.3;1.9;18.3;20.7;2036.0;22.8;2.2;20.6;21.1
289;Totaal bevolking (15 tot 65 jaar);4000;Leeftijd: 25 tot 45 jaar;2006;2323.0;22.0;1.8;19.7;21.9;2042.0;24.3;2.0;21.8;22.4
290;Totaal bevolking (15 tot 65 jaar);4000;Leeftijd: 25 tot 45 jaar;2007;2290.0;23.4;1.6;21.0;23.7;2033.0;25.6;1.8;22.9;24.0
291;Totaal bevolking (15 tot 65 jaar);4000;Leeftijd: 25 tot 45 jaar;2008;2258.0;24.9;1.5;22.2;24.2;1904.0;27.1;1.7;24.2;24.6
292;Totaal bevolking (15 tot 65 jaar);4000;Leeftijd: 25 tot 45 jaar;2009;2228.0;25.8;1.8;23.4;24.5;1931.0;27.9;1.7;25.1;25.1
293;Totaal bevolking (15 tot 65 jaar);4000;Leeftijd: 25 tot 45 jaar;2010;2198.0;26.3;2.0;23.8;24.4;1996.0;28.5;2.1;25.8;24.8
294;Totaal bevolking (15 tot 65 jaar);4000;Leeftijd: 25 tot 45 jaar;2011;2172.0;26.7;2.1;24.2;24.3;1984.0;28.9;2.3;26.3;24.7
295;Totaal bevolking (15 tot 65 jaar);4000;Leeftijd: 25 tot 45 jaar;2012;2159.0;27.2;2.3;24.6;24.2;1973.0;29.3;2.5;26.6;24.7
296;Totaal bevolking (15 tot 65 jaar);4000;Leeftijd: 45 tot 65 jaar;2005;2115.0;12.6;4.9;15.1;23.7;1609.0;16.3;6.4;19.5;24.0
297;Totaal bevolking (15 tot 65 jaar);4000;Leeftijd: 45 tot 65 jaar;2006;2154.0;13.9;4.8;16.1;24.5;1675.0;17.6;6.0;20.3;24.9
298;Totaal bevolking (15 tot 65 jaar);4000;Leeftijd: 45 tot 65 jaar;2007;2194.0;15.3;4.8;17.4;26.5;1745.0;18.9;5.9;21.5;26.8
299;Totaal bevolking (15 tot 65 jaar);4000;Leeftijd: 45 tot 65 jaar;2008;2231.0;16.3;4.7;18.2;26.9;1744.0;20.1;5.8;22.4;27.4
300;Totaal bevolking (15 tot 65 jaar);4000;Leeftijd: 45 tot 65 jaar;2009;2265.0;17.0;4.8;19.0;27.0;1797.0;22.8;5.1;24.0;28.7
301;Totaal bevolking (15 tot 65 jaar);4000;Leeftijd: 45 tot 65 jaar;2010;2298.0;18.1;4.8;19.8;26.9;1895.0;21.8;5.7;23.8;27.4
302;Totaal bevolking (15 tot 65 jaar);4000;Leeftijd: 45 tot 65 jaar;2011;2314.0;19.1;4.7;20.5;26.9;1940.0;22.6;5.6;24.2;27.4
303;Totaal bevolking (15 tot 65 jaar);4000;Leeftijd: 45 tot 65 jaar;2012;2318.0;20.2;4.8;21.3;27.0;1952.0;23.7;5.6;25.0;27.5
304;Totaal bevolking (15 tot 65 jaar);4000;Herkomst: Autochtonen;2005;4322.0;15.4;2.9;15.4;22.3;3579.0;18.2;3.4;18.2;22.6
305;Totaal bevolking (15 tot 65 jaar);4000;Herkomst: Autochtonen;2006;4318.0;16.7;2.8;16.4;23.4;3644.0;19.4;3.2;19.1;23.7
306;Totaal bevolking (15 tot 65 jaar);4000;Herkomst: Autochtonen;2007;4320.0;17.8;2.8;17.5;25.4;3695.0;20.4;3.2;20.1;25.6
307;Totaal bevolking (15 tot 65 jaar);4000;Herkomst: Autochtonen;2008;4313.0;18.7;2.8;18.4;25.9;3568.0;21.4;3.1;21.0;26.2
308;Totaal bevolking (15 tot 65 jaar);4000;Herkomst: Autochtonen;2009;4296.0;19.4;3.0;19.3;26.0;3605.0;22.4;3.0;21.8;27.0
309;Totaal bevolking (15 tot 65 jaar);4000;Herkomst: Autochtonen;2010;4304.0;20.1;3.0;19.7;25.9;3759.0;22.8;3.3;22.4;26.2
310;Totaal bevolking (15 tot 65 jaar);4000;Herkomst: Autochtonen;2011;4278.0;20.6;3.0;20.2;26.0;3772.0;23.2;3.4;22.7;26.3
311;Totaal bevolking (15 tot 65 jaar);4000;Herkomst: Autochtonen;2012;4249.0;21.3;3.1;20.6;26.0;3758.0;23.8;3.4;23.0;26.3
312;Totaal bevolking (15 tot 65 jaar);4000;Herkomst: Westerse allochtonen;2005;523.0;16.2;3.5;16.6;22.4;428.0;19.2;4.1;19.6;22.6
313;Totaal bevolking (15 tot 65 jaar);4000;Herkomst: Westerse allochtonen;2006;524.0;17.5;3.3;17.6;23.3;432.0;20.5;3.9;20.7;23.7
314;Totaal bevolking (15 tot 65 jaar);4000;Herkomst: Westerse allochtonen;2007;525.0;18.3;3.3;18.5;25.4;439.0;21.2;3.8;21.3;25.4
315;Totaal bevolking (15 tot 65 jaar);4000;Herkomst: Westerse allochtonen;2008;531.0;19.3;3.0;19.1;25.4;422.0;22.6;3.5;22.2;25.6
316;Totaal bevolking (15 tot 65 jaar);4000;Herkomst: Westerse allochtonen;2009;541.0;20.4;3.2;20.2;25.8;439.0;24.3;3.3;23.6;27.1
317;Totaal bevolking (15 tot 65 jaar);4000;Herkomst: Westerse allochtonen;2010;541.0;20.3;3.5;20.4;25.5;457.0;23.6;4.1;23.7;25.8
318;Totaal bevolking (15 tot 65 jaar);4000;Herkomst: Westerse allochtonen;2011;547.0;21.1;3.6;21.1;25.3;468.0;24.3;4.1;24.3;25.6
319;Totaal bevolking (15 tot 65 jaar);4000;Herkomst: Westerse allochtonen;2012;555.0;22.2;3.6;21.8;25.6;476.0;25.4;4.2;25.0;25.8
320;Totaal bevolking (15 tot 65 jaar);4000;Herkomst: Niet-westerse allochtonen;2005;570.0;10.7;3.9;12.6;17.0;430.0;13.0;4.7;15.2;17.4
321;Totaal bevolking (15 tot 65 jaar);4000;Herkomst: Niet-westerse allochtonen;2006;584.0;11.4;3.9;13.3;18.0;453.0;13.7;4.7;15.9;18.4
322;Totaal bevolking (15 tot 65 jaar);4000;Herkomst: Niet-westerse allochtonen;2007;596.0;13.0;3.7;14.4;19.6;475.0;15.2;4.3;16.9;19.7
323;Totaal bevolking (15 tot 65 jaar);4000;Herkomst: Niet-westerse allochtonen;2008;610.0;14.4;3.6;15.5;20.1;455.0;16.6;4.1;17.9;20.6
324;Totaal bevolking (15 tot 65 jaar);4000;Herkomst: Niet-westerse allochtonen;2009;627.0;14.3;3.7;15.8;20.2;476.0;18.0;4.1;19.2;21.3
325;Totaal bevolking (15 tot 65 jaar);4000;Herkomst: Niet-westerse allochtonen;2010;626.0;13.9;3.8;15.4;19.9;509.0;16.6;4.6;18.5;20.4
326;Totaal bevolking (15 tot 65 jaar);4000;Herkomst: Niet-westerse allochtonen;2011;644.0;14.7;3.9;16.1;20.2;540.0;17.2;4.6;18.8;20.7
327;Totaal bevolking (15 tot 65 jaar);4000;Herkomst: Niet-westerse allochtonen;2012;662.0;15.2;4.3;16.7;20.3;547.0;17.9;5.0;19.7;20.7
