ID;Geslacht;Leeftijd;Herkomstgroepering;Arbeidsmarktpositie;Perioden;PersonenMetEenUitkeringTotaal_1;MetAOUitkeringTotaal_2;MetWAOWIAUitkeringTotaal_3;GedeeltelijkArbeidsongeschikt_4;VolledigArbeidsongeschikt_5;MetWAZUitkeringTotaal_6;GedeeltelijkArbeidsongeschikt_7;VolledigArbeidsongeschikt_8;MetWAJONGUitkeringTotaal_9;GedeeltelijkArbeidsongeschikt_10;VolledigArbeidsongeschikt_11;PersonenMetEenWWUitkering_12;PersonenMetEenBijstandsuitkering_13;PersonenMetEenAndereUitkering_14
147;Totaal mannen en vrouwen;0;2;2;2006, vrijdag 29 september;87.7;24.3;20.0;15.0;5.0;0.3;0.2;0.1;3.9;0.2;3.8;12.7;17.1;40.3
148;Totaal mannen en vrouwen;0;2;2;2007, vrijdag 28 september;83.6;27.1;22.4;14.7;7.6;0.3;0.2;0.1;4.5;0.2;4.3;9.7;15.6;
149;Totaal mannen en vrouwen;0;2;2;2008, vrijdag 26 september;76.5;24.0;19.0;14.7;4.3;0.3;0.2;0.1;4.7;0.2;4.5;8.4;14.8;
150;Totaal mannen en vrouwen;0;2;3;1999, vrijdag 24 september;5.8;5.3;3.4;1.8;1.6;0.0;0.0;0.0;1.9;0.0;1.9;0.1;0.2;0.3
151;Totaal mannen en vrouwen;0;2;3;2000, vrijdag 29 september;6.1;5.5;3.5;1.7;1.8;0.0;0.0;0.0;2.0;0.0;2.0;0.1;0.4;0.4
152;Totaal mannen en vrouwen;0;2;3;2001, vrijdag 28 september;6.5;5.7;3.6;1.8;1.8;0.0;0.0;0.0;2.1;0.0;2.1;0.1;0.4;0.5
153;Totaal mannen en vrouwen;0;2;3;2002, vrijdag 27 september;6.7;5.8;3.6;1.8;1.8;0.0;0.0;0.0;2.2;0.0;2.2;0.1;0.6;0.6
154;Totaal mannen en vrouwen;0;2;3;2003, vrijdag 26 september;6.7;5.7;3.5;1.7;1.8;0.0;0.0;0.0;2.2;0.0;2.2;0.1;0.6;0.7
155;Totaal mannen en vrouwen;0;2;3;2004, vrijdag 24 september;6.9;6.0;3.7;1.9;1.8;0.0;0.0;0.0;2.3;0.0;2.2;0.1;0.6;0.6
156;Totaal mannen en vrouwen;0;2;3;2005, vrijdag 30 september;6.8;5.8;3.5;1.8;1.7;0.0;0.0;0.0;2.3;0.0;2.3;0.1;0.6;0.7
157;Totaal mannen en vrouwen;0;2;3;2006, vrijdag 29 september;6.2;5.2;3.0;1.5;1.5;0.0;0.0;0.0;2.2;0.0;2.2;0.1;0.6;0.7
158;Totaal mannen en vrouwen;0;2;3;2007, vrijdag 28 september;6.3;5.3;3.0;1.4;1.5;0.0;0.0;0.0;2.3;0.0;2.3;0.1;0.6;
159;Totaal mannen en vrouwen;0;2;3;2008, vrijdag 26 september;7.0;5.6;3.2;1.6;1.6;0.0;0.0;0.0;2.4;0.0;2.4;0.1;0.9;
160;Totaal mannen en vrouwen;0;2;4;1999, vrijdag 24 september;8.0;3.2;2.1;1.0;1.0;1.0;0.6;0.5;0.1;0.0;0.0;1.3;1.7;2.3
161;Totaal mannen en vrouwen;0;2;4;2000, vrijdag 29 september;8.2;3.4;2.3;1.1;1.1;1.1;0.5;0.5;0.1;0.0;0.0;1.1;1.7;2.5
162;Totaal mannen en vrouwen;0;2;4;2001, vrijdag 28 september;8.7;3.6;2.5;1.3;1.2;1.0;0.5;0.5;0.1;0.0;0.0;1.0;1.7;3.0
163;Totaal mannen en vrouwen;0;2;4;2002, vrijdag 27 september;8.1;3.6;2.5;1.3;1.2;1.0;0.5;0.5;0.0;0.0;0.0;1.2;1.4;2.6
164;Totaal mannen en vrouwen;0;2;4;2003, vrijdag 26 september;8.7;3.6;2.5;1.4;1.1;1.1;0.5;0.6;0.1;0.0;0.0;1.7;1.6;2.6
165;Totaal mannen en vrouwen;0;2;4;2004, vrijdag 24 september;8.5;3.3;2.2;1.4;0.9;1.0;0.5;0.5;0.0;0.0;0.0;2.1;1.4;2.4
166;Totaal mannen en vrouwen;0;2;4;2005, vrijdag 30 september;8.9;3.3;2.2;1.4;0.9;1.0;0.5;0.5;0.1;0.0;0.0;2.0;1.7;2.8
167;Totaal mannen en vrouwen;0;2;4;2006, vrijdag 29 september;9.5;3.0;2.1;1.3;0.8;0.8;0.4;0.4;0.1;0.0;0.1;2.0;1.7;3.6
168;Totaal mannen en vrouwen;0;2;4;2007, vrijdag 28 september;8.8;2.9;2.1;1.3;0.8;0.8;0.4;0.4;0.1;0.0;0.1;1.5;1.8;
169;Totaal mannen en vrouwen;0;2;4;2008, vrijdag 26 september;8.7;2.9;2.2;1.4;0.8;0.7;0.3;0.4;0.1;0.0;0.1;1.3;1.7;
170;Totaal mannen en vrouwen;0;2;5;1999, vrijdag 24 september;344.7;114.4;99.2;14.2;84.9;2.6;0.4;2.2;12.7;0.1;12.6;26.3;180.6;47.6
171;Totaal mannen en vrouwen;0;2;5;2000, vrijdag 29 september;337.0;119.1;103.5;14.5;88.9;2.6;0.4;2.3;12.9;0.1;12.8;23.0;172.2;47.1
172;Totaal mannen en vrouwen;0;2;5;2001, vrijdag 28 september;337.1;123.0;106.9;15.6;91.3;2.7;0.4;2.3;13.4;0.1;13.3;22.2;169.4;48.2
173;Totaal mannen en vrouwen;0;2;5;2002, vrijdag 27 september;347.3;127.0;110.3;16.8;93.4;2.7;0.4;2.3;14.0;0.1;13.9;27.7;171.0;49.4
174;Totaal mannen en vrouwen;0;2;5;2003, vrijdag 26 september;376.1;130.2;112.5;18.2;94.2;2.7;0.4;2.3;15.0;0.1;14.8;43.3;184.2;50.0
175;Totaal mannen en vrouwen;0;2;5;2004, vrijdag 24 september;390.4;131.6;113.0;19.7;93.2;2.6;0.4;2.2;15.9;0.1;15.8;52.6;189.7;50.2
176;Totaal mannen en vrouwen;0;2;5;2005, vrijdag 30 september;385.6;126.0;106.6;18.8;87.7;2.5;0.4;2.1;16.8;0.2;16.7;49.3;189.5;56.4
177;Totaal mannen en vrouwen;0;2;5;2006, vrijdag 29 september;361.7;119.6;99.2;16.7;82.5;2.3;0.3;1.9;18.1;0.2;18.0;38.9;176.4;58.1
178;Totaal mannen en vrouwen;0;2;5;2007, vrijdag 28 september;329.8;116.1;94.1;14.6;79.3;2.0;0.3;1.7;20.0;0.2;19.8;29.1;160.5;
179;Totaal mannen en vrouwen;0;2;5;2008, vrijdag 26 september;328.9;121.2;97.1;21.6;75.3;1.9;0.3;1.6;22.2;0.2;22.0;24.7;157.5;
180;Totaal mannen en vrouwen;0;3;0;1999, vrijdag 24 september;322.4;90.4;82.8;19.1;63.7;1.3;0.3;1.1;6.2;0.1;6.1;25.5;173.5;54.5
181;Totaal mannen en vrouwen;0;3;0;2000, vrijdag 29 september;314.0;96.2;88.5;20.3;68.2;1.4;0.3;1.2;6.2;0.1;6.2;21.9;165.4;52.0
182;Totaal mannen en vrouwen;0;3;0;2001, vrijdag 28 september;312.4;101.4;93.5;22.6;70.8;1.5;0.3;1.2;6.4;0.1;6.4;20.5;161.5;52.4
183;Totaal mannen en vrouwen;0;3;0;2002, vrijdag 27 september;318.9;105.9;97.7;24.6;73.0;1.6;0.3;1.2;6.6;0.1;6.6;25.9;162.2;49.9
184;Totaal mannen en vrouwen;0;3;0;2003, vrijdag 26 september;337.7;107.1;98.6;25.6;73.0;1.6;0.4;1.3;6.9;0.1;6.8;38.8;170.8;48.9
185;Totaal mannen en vrouwen;0;3;0;2004, vrijdag 24 september;345.6;106.5;97.7;26.0;71.6;1.6;0.4;1.3;7.2;0.1;7.1;46.8;173.5;47.3
186;Totaal mannen en vrouwen;0;3;0;2005, vrijdag 30 september;341.9;100.3;91.2;24.4;66.7;1.6;0.4;1.2;7.4;0.1;7.3;45.4;173.6;52.9
187;Totaal mannen en vrouwen;0;3;0;2006, vrijdag 29 september;331.1;92.7;83.3;21.3;62.0;1.5;0.4;1.1;8.0;0.1;7.9;37.2;165.3;62.3
188;Totaal mannen en vrouwen;0;3;0;2007, vrijdag 28 september;306.4;92.0;82.0;19.8;62.1;1.3;0.3;1.0;8.7;0.1;8.6;28.1;152.0;
189;Totaal mannen en vrouwen;0;3;0;2008, vrijdag 26 september;301.3;93.1;82.5;25.3;57.1;1.3;0.3;1.0;9.4;0.1;9.2;23.9;150.0;
190;Totaal mannen en vrouwen;0;3;1;1999, vrijdag 24 september;62.8;16.7;15.3;9.1;6.2;0.4;0.2;0.2;1.0;0.0;1.0;7.5;19.7;23.0
191;Totaal mannen en vrouwen;0;3;1;2000, vrijdag 29 september;59.1;18.2;16.8;10.0;6.8;0.4;0.2;0.2;1.0;0.0;1.0;6.0;18.1;20.6
192;Totaal mannen en vrouwen;0;3;1;2001, vrijdag 28 september;56.4;19.9;18.4;11.4;7.0;0.4;0.2;0.2;1.1;0.0;1.0;5.0;16.0;19.9
193;Totaal mannen en vrouwen;0;3;1;2002, vrijdag 27 september;55.0;21.2;19.6;12.5;7.2;0.4;0.2;0.2;1.1;0.0;1.1;6.5;15.3;16.7
194;Totaal mannen en vrouwen;0;3;1;2003, vrijdag 26 september;52.8;20.0;18.4;12.3;6.1;0.5;0.2;0.3;1.1;0.0;1.0;8.4;13.8;15.3
195;Totaal mannen en vrouwen;0;3;1;2004, vrijdag 24 september;51.1;18.6;17.0;11.8;5.2;0.5;0.2;0.2;1.1;0.1;1.1;9.9;12.8;14.1
196;Totaal mannen en vrouwen;0;3;1;2005, vrijdag 30 september;51.3;16.4;14.8;10.8;4.0;0.5;0.2;0.3;1.1;0.1;1.0;10.7;13.5;15.2
197;Totaal mannen en vrouwen;0;3;1;2006, vrijdag 29 september;58.6;14.3;12.6;9.4;3.1;0.4;0.2;0.2;1.2;0.1;1.2;9.8;15.2;23.7
198;Totaal mannen en vrouwen;0;3;1;2007, vrijdag 28 september;57.0;16.3;14.5;9.4;5.1;0.4;0.2;0.2;1.4;0.0;1.3;7.6;14.3;
199;Totaal mannen en vrouwen;0;3;1;2008, vrijdag 26 september;52.4;14.0;12.2;9.4;2.8;0.4;0.2;0.2;1.4;0.1;1.4;6.6;13.9;
200;Totaal mannen en vrouwen;0;3;2;1999, vrijdag 24 september;59.4;15.5;14.4;8.7;5.7;0.1;0.0;0.0;1.0;0.0;0.9;7.0;18.6;22.1
201;Totaal mannen en vrouwen;0;3;2;2000, vrijdag 29 september;55.5;16.9;15.8;9.5;6.3;0.1;0.0;0.1;1.0;0.0;0.9;5.6;16.9;19.6
202;Totaal mannen en vrouwen;0;3;2;2001, vrijdag 28 september;52.5;18.5;17.3;10.9;6.4;0.1;0.0;0.0;1.0;0.0;1.0;4.5;14.8;18.7
203;Totaal mannen en vrouwen;0;3;2;2002, vrijdag 27 september;51.3;19.7;18.5;11.9;6.6;0.1;0.1;0.0;1.1;0.0;1.0;6.0;14.3;15.6
204;Totaal mannen en vrouwen;0;3;2;2003, vrijdag 26 september;48.6;18.4;17.3;11.7;5.6;0.1;0.1;0.0;1.1;0.0;1.0;7.6;12.7;14.2
205;Totaal mannen en vrouwen;0;3;2;2004, vrijdag 24 september;47.0;17.2;16.0;11.2;4.8;0.1;0.1;0.0;1.1;0.1;1.0;8.8;11.7;13.1
206;Totaal mannen en vrouwen;0;3;2;2005, vrijdag 30 september;46.9;14.9;13.8;10.2;3.6;0.1;0.1;0.0;1.1;0.1;1.0;9.7;12.4;14.0
207;Totaal mannen en vrouwen;0;3;2;2006, vrijdag 29 september;54.0;12.9;11.6;8.8;2.7;0.1;0.1;0.0;1.2;0.0;1.2;8.9;13.9;22.2
208;Totaal mannen en vrouwen;0;3;2;2007, vrijdag 28 september;52.7;15.0;13.5;8.8;4.7;0.1;0.1;0.0;1.4;0.0;1.3;6.9;13.0;
209;Totaal mannen en vrouwen;0;3;2;2008, vrijdag 26 september;48.0;12.7;11.2;8.7;2.4;0.1;0.1;0.0;1.4;0.1;1.3;6.0;12.6;
210;Totaal mannen en vrouwen;0;3;3;1999, vrijdag 24 september;2.8;2.5;1.9;1.1;0.8;0.0;0.0;0.0;0.7;0.0;0.7;0.0;0.2;0.2
211;Totaal mannen en vrouwen;0;3;3;2000, vrijdag 29 september;3.1;2.7;2.0;1.1;0.9;0.0;0.0;0.0;0.7;0.0;0.7;0.0;0.3;0.3
212;Totaal mannen en vrouwen;0;3;3;2001, vrijdag 28 september;3.3;2.8;2.1;1.1;0.9;0.0;0.0;0.0;0.7;0.0;0.7;0.0;0.3;0.3
213;Totaal mannen en vrouwen;0;3;3;2002, vrijdag 27 september;3.6;2.9;2.2;1.1;1.0;0.0;0.0;0.0;0.7;0.0;0.7;0.1;0.5;0.4
214;Totaal mannen en vrouwen;0;3;3;2003, vrijdag 26 september;3.6;2.8;2.1;1.2;1.0;0.0;0.0;0.0;0.7;0.0;0.7;0.1;0.5;0.4
215;Totaal mannen en vrouwen;0;3;3;2004, vrijdag 24 september;3.7;3.0;2.3;1.3;1.0;0.0;0.0;0.0;0.7;0.0;0.7;0.1;0.5;0.4
216;Totaal mannen en vrouwen;0;3;3;2005, vrijdag 30 september;3.7;2.9;2.2;1.2;1.0;0.0;0.0;0.0;0.7;0.0;0.7;0.1;0.5;0.4
217;Totaal mannen en vrouwen;0;3;3;2006, vrijdag 29 september;3.3;2.5;1.9;1.0;0.8;0.0;0.0;0.0;0.7;0.0;0.7;0.1;0.5;0.4
218;Totaal mannen en vrouwen;0;3;3;2007, vrijdag 28 september;3.3;2.5;1.8;1.0;0.9;0.0;0.0;0.0;0.7;0.0;0.7;0.1;0.5;
219;Totaal mannen en vrouwen;0;3;3;2008, vrijdag 26 september;3.9;2.7;2.0;1.1;0.9;0.0;0.0;0.0;0.7;0.0;0.7;0.1;0.8;
220;Totaal mannen en vrouwen;0;3;4;1999, vrijdag 24 september;4.2;1.4;1.0;0.5;0.5;0.3;0.1;0.2;0.0;0.0;0.0;0.7;1.2;1.2
221;Totaal mannen en vrouwen;0;3;4;2000, vrijdag 29 september;4.3;1.5;1.2;0.6;0.6;0.3;0.1;0.2;0.0;0.0;0.0;0.6;1.3;1.3
222;Totaal mannen en vrouwen;0;3;4;2001, vrijdag 28 september;4.8;1.7;1.4;0.7;0.6;0.3;0.1;0.2;0.0;0.0;0.0;0.5;1.3;1.6
223;Totaal mannen en vrouwen;0;3;4;2002, vrijdag 27 september;4.5;1.7;1.4;0.7;0.6;0.4;0.2;0.2;0.0;0.0;0.0;0.7;1.1;1.4
224;Totaal mannen en vrouwen;0;3;4;2003, vrijdag 26 september;4.8;1.8;1.4;0.8;0.5;0.4;0.2;0.2;0.0;0.0;0.0;0.9;1.2;1.4
225;Totaal mannen en vrouwen;0;3;4;2004, vrijdag 24 september;4.7;1.6;1.2;0.8;0.4;0.4;0.2;0.2;0.0;0.0;0.0;1.2;1.1;1.3
226;Totaal mannen en vrouwen;0;3;4;2005, vrijdag 30 september;5.0;1.6;1.2;0.8;0.4;0.4;0.2;0.2;0.0;0.0;0.0;1.1;1.3;1.5
227;Totaal mannen en vrouwen;0;3;4;2006, vrijdag 29 september;5.4;1.5;1.1;0.7;0.4;0.3;0.2;0.2;0.0;0.0;0.0;1.0;1.3;2.0
228;Totaal mannen en vrouwen;0;3;4;2007, vrijdag 28 september;5.1;1.5;1.1;0.7;0.4;0.3;0.1;0.2;0.0;0.0;0.0;0.8;1.4;
229;Totaal mannen en vrouwen;0;3;4;2008, vrijdag 26 september;5.1;1.5;1.2;0.8;0.4;0.3;0.1;0.2;0.0;0.0;0.0;0.7;1.3;
230;Totaal mannen en vrouwen;0;3;5;1999, vrijdag 24 september;259.6;73.7;67.5;10.0;57.6;1.0;0.1;0.9;5.2;0.0;5.1;17.9;153.8;31.4
231;Totaal mannen en vrouwen;0;3;5;2000, vrijdag 29 september;254.9;78.0;71.7;10.3;61.4;1.0;0.1;0.9;5.2;0.0;5.2;15.9;147.3;31.4
232;Totaal mannen en vrouwen;0;3;5;2001, vrijdag 28 september;256.0;81.5;75.0;11.2;63.8;1.1;0.1;1.0;5.4;0.0;5.3;15.5;145.5;32.5
233;Totaal mannen en vrouwen;0;3;5;2002, vrijdag 27 september;263.8;84.7;78.1;12.2;65.9;1.1;0.1;1.0;5.5;0.0;5.5;19.4;146.9;33.3
234;Totaal mannen en vrouwen;0;3;5;2003, vrijdag 26 september;284.9;87.2;80.2;13.3;66.9;1.2;0.1;1.0;5.8;0.0;5.8;30.3;157.0;33.6
235;Totaal mannen en vrouwen;0;3;5;2004, vrijdag 24 september;294.5;87.9;80.7;14.2;66.4;1.2;0.2;1.0;6.1;0.0;6.0;37.0;160.8;33.2
236;Totaal mannen en vrouwen;0;3;5;2005, vrijdag 30 september;290.6;83.9;76.4;13.6;62.7;1.1;0.2;0.9;6.4;0.1;6.3;34.7;160.1;37.7
237;Totaal mannen en vrouwen;0;3;5;2006, vrijdag 29 september;272.4;78.5;70.7;11.8;58.8;1.0;0.1;0.9;6.8;0.1;6.7;27.4;150.1;38.6
238;Totaal mannen en vrouwen;0;3;5;2007, vrijdag 28 september;249.4;75.7;67.5;10.4;57.0;0.9;0.1;0.8;7.3;0.1;7.2;20.5;137.8;
239;Totaal mannen en vrouwen;0;3;5;2008, vrijdag 26 september;248.8;79.1;70.2;15.8;54.3;0.9;0.1;0.8;8.0;0.1;7.9;17.3;136.1;
240;Totaal mannen en vrouwen;0;4;0;1999, vrijdag 24 september;120.3;55.7;43.8;11.8;32.0;2.5;0.8;1.7;9.4;0.2;9.2;12.1;31.0;30.6
241;Totaal mannen en vrouwen;0;4;0;2000, vrijdag 29 september;116.0;56.9;44.6;12.2;32.4;2.6;0.8;1.8;9.7;0.2;9.5;10.1;28.6;29.5
242;Totaal mannen en vrouwen;0;4;0;2001, vrijdag 28 september;115.4;58.2;45.5;13.1;32.4;2.5;0.8;1.8;10.2;0.2;10.0;9.2;27.3;30.0
243;Totaal mannen en vrouwen;0;4;0;2002, vrijdag 27 september;117.2;59.4;46.2;13.7;32.4;2.5;0.7;1.7;10.8;0.2;10.6;11.6;27.4;28.9
244;Totaal mannen en vrouwen;0;4;0;2003, vrijdag 26 september;124.6;59.4;45.5;13.8;31.7;2.4;0.7;1.7;11.4;0.2;11.2;17.2;30.2;29.2
245;Totaal mannen en vrouwen;0;4;0;2004, vrijdag 24 september;128.7;58.9;44.4;13.9;30.5;2.4;0.7;1.6;12.2;0.2;11.9;20.6;32.0;29.4
246;Totaal mannen en vrouwen;0;4;0;2005, vrijdag 30 september;127.6;56.2;41.0;12.9;28.1;2.2;0.7;1.5;12.9;0.2;12.7;19.6;32.7;32.1
247;Totaal mannen en vrouwen;0;4;0;2006, vrijdag 29 september;126.3;53.8;37.8;11.5;26.3;1.9;0.6;1.3;14.1;0.2;13.9;16.0;29.8;38.8
248;Totaal mannen en vrouwen;0;4;0;2007, vrijdag 28 september;114.4;53.8;36.2;10.6;25.6;1.8;0.5;1.2;15.8;0.3;15.6;12.1;25.7;
249;Totaal mannen en vrouwen;0;4;0;2008, vrijdag 26 september;111.6;54.7;35.6;12.2;23.3;1.6;0.5;1.1;17.6;0.3;17.3;10.3;23.9;
250;Totaal mannen en vrouwen;0;4;1;1999, vrijdag 24 september;35.1;15.0;12.2;7.6;4.6;0.9;0.5;0.4;1.9;0.1;1.8;3.8;4.2;14.4
251;Totaal mannen en vrouwen;0;4;1;2000, vrijdag 29 september;33.9;15.8;12.8;7.9;4.9;1.0;0.5;0.4;2.0;0.1;1.9;2.9;3.7;13.8
252;Totaal mannen en vrouwen;0;4;1;2001, vrijdag 28 september;34.3;16.7;13.6;8.6;5.0;0.9;0.5;0.4;2.1;0.1;2.0;2.5;3.4;14.3
253;Totaal mannen en vrouwen;0;4;1;2002, vrijdag 27 september;33.6;17.1;14.0;9.1;4.9;0.9;0.5;0.4;2.3;0.1;2.1;3.3;3.3;12.8
254;Totaal mannen en vrouwen;0;4;1;2003, vrijdag 26 september;33.4;16.4;13.2;8.8;4.3;0.9;0.5;0.4;2.3;0.1;2.2;4.2;3.0;12.7
255;Totaal mannen en vrouwen;0;4;1;2004, vrijdag 24 september;32.8;15.3;12.0;8.4;3.7;0.9;0.5;0.4;2.3;0.1;2.2;5.0;3.1;12.4
256;Totaal mannen en vrouwen;0;4;1;2005, vrijdag 30 september;32.6;14.0;10.8;7.6;3.1;0.8;0.5;0.4;2.4;0.1;2.3;5.0;3.4;13.4
257;Totaal mannen en vrouwen;0;4;1;2006, vrijdag 29 september;37.1;12.7;9.3;6.7;2.6;0.7;0.4;0.3;2.8;0.1;2.6;4.6;3.5;19.3
258;Totaal mannen en vrouwen;0;4;1;2007, vrijdag 28 september;33.9;13.5;9.7;6.4;3.3;0.7;0.3;0.3;3.1;0.1;3.0;3.4;2.9;
259;Totaal mannen en vrouwen;0;4;1;2008, vrijdag 26 september;31.5;12.6;8.7;6.4;2.3;0.6;0.3;0.3;3.3;0.1;3.2;2.9;2.5;
260;Totaal mannen en vrouwen;0;4;2;1999, vrijdag 24 september;31.9;13.4;11.3;7.2;4.2;0.2;0.1;0.1;1.9;0.1;1.8;3.3;3.8;13.5
261;Totaal mannen en vrouwen;0;4;2;2000, vrijdag 29 september;30.8;14.1;11.9;7.5;4.4;0.2;0.1;0.1;2.0;0.1;1.9;2.5;3.4;12.9
262;Totaal mannen en vrouwen;0;4;2;2001, vrijdag 28 september;31.2;15.1;12.7;8.2;4.5;0.3;0.1;0.1;2.1;0.1;2.0;2.2;3.0;13.2
263;Totaal mannen en vrouwen;0;4;2;2002, vrijdag 27 september;30.6;15.5;13.0;8.6;4.4;0.3;0.1;0.1;2.2;0.1;2.1;2.8;2.9;11.8
264;Totaal mannen en vrouwen;0;4;2;2003, vrijdag 26 september;30.1;14.8;12.2;8.4;3.9;0.3;0.2;0.1;2.3;0.1;2.1;3.6;2.7;11.8
265;Totaal mannen en vrouwen;0;4;2;2004, vrijdag 24 september;29.5;13.7;11.2;7.9;3.3;0.3;0.2;0.1;2.3;0.1;2.2;4.2;2.8;11.5
266;Totaal mannen en vrouwen;0;4;2;2005, vrijdag 30 september;29.3;12.5;9.9;7.2;2.7;0.3;0.2;0.1;2.4;0.1;2.3;4.3;3.0;12.4
267;Totaal mannen en vrouwen;0;4;2;2006, vrijdag 29 september;33.7;11.4;8.4;6.2;2.2;0.2;0.1;0.1;2.7;0.1;2.6;3.8;3.1;18.1
268;Totaal mannen en vrouwen;0;4;2;2007, vrijdag 28 september;30.9;12.1;8.8;5.9;2.9;0.2;0.1;0.1;3.1;0.1;3.0;2.9;2.6;
269;Totaal mannen en vrouwen;0;4;2;2008, vrijdag 26 september;28.5;11.3;7.8;5.9;1.9;0.2;0.1;0.1;3.3;0.1;3.2;2.4;2.2;
270;Totaal mannen en vrouwen;0;4;3;1999, vrijdag 24 september;2.9;2.8;1.5;0.7;0.8;0.0;0.0;0.0;1.3;0.0;1.3;0.0;0.1;0.2
271;Totaal mannen en vrouwen;0;4;3;2000, vrijdag 29 september;3.0;2.9;1.5;0.7;0.8;0.0;0.0;0.0;1.3;0.0;1.3;0.0;0.1;0.2
272;Totaal mannen en vrouwen;0;4;3;2001, vrijdag 28 september;3.1;2.9;1.5;0.7;0.9;0.0;0.0;0.0;1.4;0.0;1.4;0.0;0.1;0.2
273;Totaal mannen en vrouwen;0;4;3;2002, vrijdag 27 september;3.1;2.9;1.5;0.6;0.8;0.0;0.0;0.0;1.5;0.0;1.5;0.0;0.1;0.2
274;Totaal mannen en vrouwen;0;4;3;2003, vrijdag 26 september;3.1;2.9;1.4;0.6;0.8;0.0;0.0;0.0;1.5;0.0;1.5;0.0;0.1;0.2
275;Totaal mannen en vrouwen;0;4;3;2004, vrijdag 24 september;3.1;3.0;1.4;0.6;0.8;0.0;0.0;0.0;1.5;0.0;1.5;0.0;0.1;0.2
276;Totaal mannen en vrouwen;0;4;3;2005, vrijdag 30 september;3.1;2.9;1.3;0.6;0.8;0.0;0.0;0.0;1.6;0.0;1.5;0.0;0.1;0.3
277;Totaal mannen en vrouwen;0;4;3;2006, vrijdag 29 september;2.9;2.7;1.2;0.5;0.7;0.0;0.0;0.0;1.5;0.0;1.5;0.0;0.1;0.3
278;Totaal mannen en vrouwen;0;4;3;2007, vrijdag 28 september;3.0;2.8;1.1;0.5;0.7;0.0;0.0;0.0;1.6;0.0;1.6;0.0;0.1;
279;Totaal mannen en vrouwen;0;4;3;2008, vrijdag 26 september;3.1;2.9;1.2;0.5;0.7;0.0;0.0;0.0;1.7;0.0;1.6;0.0;0.1;
280;Totaal mannen en vrouwen;0;4;4;1999, vrijdag 24 september;3.8;1.8;1.0;0.5;0.5;0.7;0.4;0.3;0.0;0.0;0.0;0.6;0.4;1.2
281;Totaal mannen en vrouwen;0;4;4;2000, vrijdag 29 september;3.8;1.9;1.1;0.6;0.6;0.8;0.4;0.4;0.0;0.0;0.0;0.5;0.4;1.3
282;Totaal mannen en vrouwen;0;4;4;2001, vrijdag 28 september;3.9;1.9;1.1;0.6;0.6;0.7;0.4;0.3;0.0;0.0;0.0;0.4;0.4;1.5
283;Totaal mannen en vrouwen;0;4;4;2002, vrijdag 27 september;3.7;1.8;1.1;0.6;0.5;0.7;0.3;0.3;0.0;0.0;0.0;0.5;0.3;1.2
284;Totaal mannen en vrouwen;0;4;4;2003, vrijdag 26 september;3.9;1.8;1.1;0.6;0.5;0.7;0.3;0.3;0.0;0.0;0.0;0.7;0.4;1.2
285;Totaal mannen en vrouwen;0;4;4;2004, vrijdag 24 september;3.8;1.7;1.0;0.6;0.4;0.7;0.3;0.3;0.0;0.0;0.0;0.9;0.3;1.2
286;Totaal mannen en vrouwen;0;4;4;2005, vrijdag 30 september;3.9;1.7;1.0;0.6;0.4;0.6;0.3;0.3;0.0;0.0;0.0;0.9;0.4;1.3
287;Totaal mannen en vrouwen;0;4;4;2006, vrijdag 29 september;4.1;1.5;1.0;0.6;0.4;0.5;0.2;0.2;0.0;0.0;0.0;0.9;0.4;1.7
288;Totaal mannen en vrouwen;0;4;4;2007, vrijdag 28 september;3.6;1.5;1.0;0.6;0.4;0.5;0.2;0.2;0.0;0.0;0.0;0.7;0.4;
289;Totaal mannen en vrouwen;0;4;4;2008, vrijdag 26 september;3.6;1.4;1.0;0.6;0.4;0.4;0.2;0.2;0.1;0.0;0.1;0.6;0.3;
290;Totaal mannen en vrouwen;0;4;5;1999, vrijdag 24 september;85.2;40.7;31.6;4.2;27.3;1.6;0.3;1.3;7.5;0.1;7.4;8.4;26.8;16.1
291;Totaal mannen en vrouwen;0;4;5;2000, vrijdag 29 september;82.1;41.1;31.8;4.2;27.5;1.6;0.3;1.3;7.7;0.1;7.6;7.2;24.8;15.7
292;Totaal mannen en vrouwen;0;4;5;2001, vrijdag 28 september;81.1;41.6;31.9;4.4;27.4;1.6;0.3;1.3;8.0;0.1;8.0;6.7;23.9;15.7
293;Totaal mannen en vrouwen;0;4;5;2002, vrijdag 27 september;83.5;42.3;32.2;4.6;27.5;1.6;0.3;1.3;8.5;0.1;8.4;8.3;24.2;16.1
294;Totaal mannen en vrouwen;0;4;5;2003, vrijdag 26 september;91.2;43.0;32.3;5.0;27.3;1.5;0.3;1.2;9.2;0.1;9.1;13.0;27.1;16.5
295;Totaal mannen en vrouwen;0;4;5;2004, vrijdag 24 september;96.0;43.6;32.3;5.5;26.8;1.5;0.2;1.2;9.8;0.1;9.7;15.6;29.0;17.0
296;Totaal mannen en vrouwen;0;4;5;2005, vrijdag 30 september;95.0;42.1;30.2;5.2;25.0;1.4;0.3;1.1;10.5;0.1;10.4;14.6;29.4;18.7
297;Totaal mannen en vrouwen;0;4;5;2006, vrijdag 29 september;89.3;41.1;28.5;4.8;23.7;1.2;0.2;1.0;11.4;0.1;11.3;11.5;26.3;19.5
