ID;Geslacht;Leeftijd;Onderwijssoort;Migratieachtergrond;Perioden;Examenkandidaten_1;Gediplomeerden_2;GediplomeerdenRelatief_3
271;Totaal mannen en vrouwen;Totaal;Havo;Turkije;2020/'21;1226;954;78
272;Totaal mannen en vrouwen;Totaal;Havo;Marokko;2005/'06;700;550;79
273;Totaal mannen en vrouwen;Totaal;Havo;Marokko;2006/'07;875;702;80
274;Totaal mannen en vrouwen;Totaal;Havo;Marokko;2007/'08;828;669;81
275;Totaal mannen en vrouwen;Totaal;Havo;Marokko;2008/'09;817;641;78
276;Totaal mannen en vrouwen;Totaal;Havo;Marokko;2009/'10;948;696;73
277;Totaal mannen en vrouwen;Totaal;Havo;Marokko;2010/'11;927;690;74
278;Totaal mannen en vrouwen;Totaal;Havo;Marokko;2011/'12;959;741;77
279;Totaal mannen en vrouwen;Totaal;Havo;Marokko;2012/'13;968;755;78
280;Totaal mannen en vrouwen;Totaal;Havo;Marokko;2013/'14;1077;859;80
281;Totaal mannen en vrouwen;Totaal;Havo;Marokko;2014/'15;1095;844;77
282;Totaal mannen en vrouwen;Totaal;Havo;Marokko;2015/'16;1250;993;79
283;Totaal mannen en vrouwen;Totaal;Havo;Marokko;2016/'17;1296;983;76
284;Totaal mannen en vrouwen;Totaal;Havo;Marokko;2017/'18;1436;1115;78
285;Totaal mannen en vrouwen;Totaal;Havo;Marokko;2018/'19;1614;1211;75
286;Totaal mannen en vrouwen;Totaal;Havo;Marokko;2019/'20;1724;1646;95
287;Totaal mannen en vrouwen;Totaal;Havo;Marokko;2020/'21;1761;1359;77
288;Totaal mannen en vrouwen;Totaal;Havo;Suriname;2005/'06;952;731;77
289;Totaal mannen en vrouwen;Totaal;Havo;Suriname;2006/'07;978;794;81
290;Totaal mannen en vrouwen;Totaal;Havo;Suriname;2007/'08;964;777;81
291;Totaal mannen en vrouwen;Totaal;Havo;Suriname;2008/'09;1003;762;76
292;Totaal mannen en vrouwen;Totaal;Havo;Suriname;2009/'10;943;713;76
293;Totaal mannen en vrouwen;Totaal;Havo;Suriname;2010/'11;1033;796;77
294;Totaal mannen en vrouwen;Totaal;Havo;Suriname;2011/'12;987;778;79
295;Totaal mannen en vrouwen;Totaal;Havo;Suriname;2012/'13;962;782;81
296;Totaal mannen en vrouwen;Totaal;Havo;Suriname;2013/'14;913;732;80
297;Totaal mannen en vrouwen;Totaal;Havo;Suriname;2014/'15;1008;808;80
298;Totaal mannen en vrouwen;Totaal;Havo;Suriname;2015/'16;1083;854;79
299;Totaal mannen en vrouwen;Totaal;Havo;Suriname;2016/'17;1049;835;80
300;Totaal mannen en vrouwen;Totaal;Havo;Suriname;2017/'18;1087;860;79
301;Totaal mannen en vrouwen;Totaal;Havo;Suriname;2018/'19;1155;920;80
302;Totaal mannen en vrouwen;Totaal;Havo;Suriname;2019/'20;1110;1077;97
303;Totaal mannen en vrouwen;Totaal;Havo;Suriname;2020/'21;1042;882;85
304;Totaal mannen en vrouwen;Totaal;Havo;(voormalige) Nederlandse Antillen, Aruba;2005/'06;293;250;85
305;Totaal mannen en vrouwen;Totaal;Havo;(voormalige) Nederlandse Antillen, Aruba;2006/'07;333;291;87
306;Totaal mannen en vrouwen;Totaal;Havo;(voormalige) Nederlandse Antillen, Aruba;2007/'08;336;287;85
307;Totaal mannen en vrouwen;Totaal;Havo;(voormalige) Nederlandse Antillen, Aruba;2008/'09;321;276;86
308;Totaal mannen en vrouwen;Totaal;Havo;(voormalige) Nederlandse Antillen, Aruba;2009/'10;336;269;80
309;Totaal mannen en vrouwen;Totaal;Havo;(voormalige) Nederlandse Antillen, Aruba;2010/'11;349;262;75
310;Totaal mannen en vrouwen;Totaal;Havo;(voormalige) Nederlandse Antillen, Aruba;2011/'12;339;284;84
311;Totaal mannen en vrouwen;Totaal;Havo;(voormalige) Nederlandse Antillen, Aruba;2012/'13;346;282;82
312;Totaal mannen en vrouwen;Totaal;Havo;(voormalige) Nederlandse Antillen, Aruba;2013/'14;391;336;86
313;Totaal mannen en vrouwen;Totaal;Havo;(voormalige) Nederlandse Antillen, Aruba;2014/'15;346;292;84
314;Totaal mannen en vrouwen;Totaal;Havo;(voormalige) Nederlandse Antillen, Aruba;2015/'16;372;325;87
315;Totaal mannen en vrouwen;Totaal;Havo;(voormalige) Nederlandse Antillen, Aruba;2016/'17;372;290;78
316;Totaal mannen en vrouwen;Totaal;Havo;(voormalige) Nederlandse Antillen, Aruba;2017/'18;400;320;80
317;Totaal mannen en vrouwen;Totaal;Havo;(voormalige) Nederlandse Antillen, Aruba;2018/'19;394;320;81
318;Totaal mannen en vrouwen;Totaal;Havo;(voormalige) Nederlandse Antillen, Aruba;2019/'20;394;379;96
319;Totaal mannen en vrouwen;Totaal;Havo;(voormalige) Nederlandse Antillen, Aruba;2020/'21;389;329;85
320;Totaal mannen en vrouwen;Totaal;Havo;Overige niet-westerse migratieachterg...;2005/'06;1720;1390;81
321;Totaal mannen en vrouwen;Totaal;Havo;Overige niet-westerse migratieachterg...;2006/'07;1770;1436;81
322;Totaal mannen en vrouwen;Totaal;Havo;Overige niet-westerse migratieachterg...;2007/'08;1880;1529;81
323;Totaal mannen en vrouwen;Totaal;Havo;Overige niet-westerse migratieachterg...;2008/'09;2004;1544;77
324;Totaal mannen en vrouwen;Totaal;Havo;Overige niet-westerse migratieachterg...;2009/'10;2221;1729;78
325;Totaal mannen en vrouwen;Totaal;Havo;Overige niet-westerse migratieachterg...;2010/'11;2157;1616;75
326;Totaal mannen en vrouwen;Totaal;Havo;Overige niet-westerse migratieachterg...;2011/'12;2291;1789;78
327;Totaal mannen en vrouwen;Totaal;Havo;Overige niet-westerse migratieachterg...;2012/'13;2276;1793;79
328;Totaal mannen en vrouwen;Totaal;Havo;Overige niet-westerse migratieachterg...;2013/'14;2398;1963;82
329;Totaal mannen en vrouwen;Totaal;Havo;Overige niet-westerse migratieachterg...;2014/'15;2457;1949;79
330;Totaal mannen en vrouwen;Totaal;Havo;Overige niet-westerse migratieachterg...;2015/'16;2670;2237;84
331;Totaal mannen en vrouwen;Totaal;Havo;Overige niet-westerse migratieachterg...;2016/'17;2691;2145;80
332;Totaal mannen en vrouwen;Totaal;Havo;Overige niet-westerse migratieachterg...;2017/'18;2954;2347;79
333;Totaal mannen en vrouwen;Totaal;Havo;Overige niet-westerse migratieachterg...;2018/'19;3123;2545;81
334;Totaal mannen en vrouwen;Totaal;Havo;Overige niet-westerse migratieachterg...;2019/'20;3113;2987;96
335;Totaal mannen en vrouwen;Totaal;Havo;Overige niet-westerse migratieachterg...;2020/'21;3285;2721;83
336;Totaal mannen en vrouwen;Totaal;Havo;Onbekende migratieachtergrond;2005/'06;12;9;75
337;Totaal mannen en vrouwen;Totaal;Havo;Onbekende migratieachtergrond;2006/'07;10;10;100
338;Totaal mannen en vrouwen;Totaal;Havo;Onbekende migratieachtergrond;2007/'08;10;9;90
339;Totaal mannen en vrouwen;Totaal;Havo;Onbekende migratieachtergrond;2008/'09;12;12;100
340;Totaal mannen en vrouwen;Totaal;Havo;Onbekende migratieachtergrond;2009/'10;17;16;94
341;Totaal mannen en vrouwen;Totaal;Havo;Onbekende migratieachtergrond;2010/'11;20;15;75
342;Totaal mannen en vrouwen;Totaal;Havo;Onbekende migratieachtergrond;2011/'12;14;9;64
343;Totaal mannen en vrouwen;Totaal;Havo;Onbekende migratieachtergrond;2012/'13;19;16;84
344;Totaal mannen en vrouwen;Totaal;Havo;Onbekende migratieachtergrond;2013/'14;27;25;93
345;Totaal mannen en vrouwen;Totaal;Havo;Onbekende migratieachtergrond;2014/'15;32;27;84
346;Totaal mannen en vrouwen;Totaal;Havo;Onbekende migratieachtergrond;2015/'16;31;28;90
347;Totaal mannen en vrouwen;Totaal;Havo;Onbekende migratieachtergrond;2016/'17;27;25;93
348;Totaal mannen en vrouwen;Totaal;Havo;Onbekende migratieachtergrond;2017/'18;23;17;74
349;Totaal mannen en vrouwen;Totaal;Havo;Onbekende migratieachtergrond;2018/'19;18;13;72
350;Totaal mannen en vrouwen;Totaal;Havo;Onbekende migratieachtergrond;2019/'20;24;23;96
351;Totaal mannen en vrouwen;Totaal;Havo;Onbekende migratieachtergrond;2020/'21;9;6;67
352;Totaal mannen en vrouwen;Totaal;Vmbo;Totaal migratieachtergrond;2005/'06;105975;100917;95
353;Totaal mannen en vrouwen;Totaal;Vmbo;Totaal migratieachtergrond;2006/'07;106904;101272;95
354;Totaal mannen en vrouwen;Totaal;Vmbo;Totaal migratieachtergrond;2007/'08;104633;99381;95
355;Totaal mannen en vrouwen;Totaal;Vmbo;Totaal migratieachtergrond;2008/'09;101732;96532;95
356;Totaal mannen en vrouwen;Totaal;Vmbo;Totaal migratieachtergrond;2009/'10;100312;94747;94
357;Totaal mannen en vrouwen;Totaal;Vmbo;Totaal migratieachtergrond;2010/'11;97783;91602;94
358;Totaal mannen en vrouwen;Totaal;Vmbo;Totaal migratieachtergrond;2011/'12;96821;89389;92
359;Totaal mannen en vrouwen;Totaal;Vmbo;Totaal migratieachtergrond;2012/'13;99882;92754;93
360;Totaal mannen en vrouwen;Totaal;Vmbo;Totaal migratieachtergrond;2013/'14;101984;96332;94
361;Totaal mannen en vrouwen;Totaal;Vmbo;Totaal migratieachtergrond;2014/'15;105392;100275;95
362;Totaal mannen en vrouwen;Totaal;Vmbo;Totaal migratieachtergrond;2015/'16;108061;102891;95
363;Totaal mannen en vrouwen;Totaal;Vmbo;Totaal migratieachtergrond;2016/'17;109055;103203;95
364;Totaal mannen en vrouwen;Totaal;Vmbo;Totaal migratieachtergrond;2017/'18;106132;99953;94
365;Totaal mannen en vrouwen;Totaal;Vmbo;Totaal migratieachtergrond;2018/'19;103405;97754;95
366;Totaal mannen en vrouwen;Totaal;Vmbo;Totaal migratieachtergrond;2019/'20;100087;99426;99
367;Totaal mannen en vrouwen;Totaal;Vmbo;Totaal migratieachtergrond;2020/'21;93962;91741;98
368;Totaal mannen en vrouwen;Totaal;Vmbo;Nederlandse achtergrond;2005/'06;82002;79104;96
369;Totaal mannen en vrouwen;Totaal;Vmbo;Nederlandse achtergrond;2006/'07;82412;79040;96
370;Totaal mannen en vrouwen;Totaal;Vmbo;Nederlandse achtergrond;2007/'08;80664;77422;96
371;Totaal mannen en vrouwen;Totaal;Vmbo;Nederlandse achtergrond;2008/'09;78278;75235;96
372;Totaal mannen en vrouwen;Totaal;Vmbo;Nederlandse achtergrond;2009/'10;76996;73616;96
373;Totaal mannen en vrouwen;Totaal;Vmbo;Nederlandse achtergrond;2010/'11;74949;71047;95
374;Totaal mannen en vrouwen;Totaal;Vmbo;Nederlandse achtergrond;2011/'12;74129;69397;94
375;Totaal mannen en vrouwen;Totaal;Vmbo;Nederlandse achtergrond;2012/'13;75649;71293;94
376;Totaal mannen en vrouwen;Totaal;Vmbo;Nederlandse achtergrond;2013/'14;76967;73620;96
377;Totaal mannen en vrouwen;Totaal;Vmbo;Nederlandse achtergrond;2014/'15;80024;76893;96
378;Totaal mannen en vrouwen;Totaal;Vmbo;Nederlandse achtergrond;2015/'16;82113;78850;96
379;Totaal mannen en vrouwen;Totaal;Vmbo;Nederlandse achtergrond;2016/'17;82467;78734;95
380;Totaal mannen en vrouwen;Totaal;Vmbo;Nederlandse achtergrond;2017/'18;80075;76175;95
381;Totaal mannen en vrouwen;Totaal;Vmbo;Nederlandse achtergrond;2018/'19;77846;74275;95
382;Totaal mannen en vrouwen;Totaal;Vmbo;Nederlandse achtergrond;2019/'20;74381;73990;99
383;Totaal mannen en vrouwen;Totaal;Vmbo;Nederlandse achtergrond;2020/'21;68907;67662;98
384;Totaal mannen en vrouwen;Totaal;Vmbo;Met migratieachtergrond;2005/'06;23910;21752;91
385;Totaal mannen en vrouwen;Totaal;Vmbo;Met migratieachtergrond;2006/'07;24451;22199;91
386;Totaal mannen en vrouwen;Totaal;Vmbo;Met migratieachtergrond;2007/'08;23913;21908;92
387;Totaal mannen en vrouwen;Totaal;Vmbo;Met migratieachtergrond;2008/'09;23397;21245;91
388;Totaal mannen en vrouwen;Totaal;Vmbo;Met migratieachtergrond;2009/'10;23259;21082;91
389;Totaal mannen en vrouwen;Totaal;Vmbo;Met migratieachtergrond;2010/'11;22759;20487;90
390;Totaal mannen en vrouwen;Totaal;Vmbo;Met migratieachtergrond;2011/'12;22583;19891;88
391;Totaal mannen en vrouwen;Totaal;Vmbo;Met migratieachtergrond;2012/'13;24142;21382;89
392;Totaal mannen en vrouwen;Totaal;Vmbo;Met migratieachtergrond;2013/'14;24888;22597;91
393;Totaal mannen en vrouwen;Totaal;Vmbo;Met migratieachtergrond;2014/'15;25266;23285;92
394;Totaal mannen en vrouwen;Totaal;Vmbo;Met migratieachtergrond;2015/'16;25867;23965;93
395;Totaal mannen en vrouwen;Totaal;Vmbo;Met migratieachtergrond;2016/'17;26501;24393;92
396;Totaal mannen en vrouwen;Totaal;Vmbo;Met migratieachtergrond;2017/'18;25997;23721;91
397;Totaal mannen en vrouwen;Totaal;Vmbo;Met migratieachtergrond;2018/'19;25492;23418;92
398;Totaal mannen en vrouwen;Totaal;Vmbo;Met migratieachtergrond;2019/'20;25639;25371;99
399;Totaal mannen en vrouwen;Totaal;Vmbo;Met migratieachtergrond;2020/'21;25012;24038;96
400;Totaal mannen en vrouwen;Totaal;Vmbo;Westerse migratieachtergrond;2005/'06;6020;5689;95
401;Totaal mannen en vrouwen;Totaal;Vmbo;Westerse migratieachtergrond;2006/'07;6037;5708;95
402;Totaal mannen en vrouwen;Totaal;Vmbo;Westerse migratieachtergrond;2007/'08;5755;5447;95
403;Totaal mannen en vrouwen;Totaal;Vmbo;Westerse migratieachtergrond;2008/'09;5652;5299;94
404;Totaal mannen en vrouwen;Totaal;Vmbo;Westerse migratieachtergrond;2009/'10;5614;5263;94
405;Totaal mannen en vrouwen;Totaal;Vmbo;Westerse migratieachtergrond;2010/'11;5423;5051;93
406;Totaal mannen en vrouwen;Totaal;Vmbo;Westerse migratieachtergrond;2011/'12;5453;4996;92
407;Totaal mannen en vrouwen;Totaal;Vmbo;Westerse migratieachtergrond;2012/'13;5694;5256;92
408;Totaal mannen en vrouwen;Totaal;Vmbo;Westerse migratieachtergrond;2013/'14;5668;5311;94
409;Totaal mannen en vrouwen;Totaal;Vmbo;Westerse migratieachtergrond;2014/'15;5788;5492;95
410;Totaal mannen en vrouwen;Totaal;Vmbo;Westerse migratieachtergrond;2015/'16;6055;5721;94
411;Totaal mannen en vrouwen;Totaal;Vmbo;Westerse migratieachtergrond;2016/'17;6210;5816;94
412;Totaal mannen en vrouwen;Totaal;Vmbo;Westerse migratieachtergrond;2017/'18;5974;5623;94
413;Totaal mannen en vrouwen;Totaal;Vmbo;Westerse migratieachtergrond;2018/'19;5954;5592;94
414;Totaal mannen en vrouwen;Totaal;Vmbo;Westerse migratieachtergrond;2019/'20;5939;5883;99
415;Totaal mannen en vrouwen;Totaal;Vmbo;Westerse migratieachtergrond;2020/'21;5795;5660;98
416;Totaal mannen en vrouwen;Totaal;Vmbo;Niet-westerse migratieachtergrond;2005/'06;17890;16063;90
417;Totaal mannen en vrouwen;Totaal;Vmbo;Niet-westerse migratieachtergrond;2006/'07;18414;16491;90
418;Totaal mannen en vrouwen;Totaal;Vmbo;Niet-westerse migratieachtergrond;2007/'08;18158;16461;91
419;Totaal mannen en vrouwen;Totaal;Vmbo;Niet-westerse migratieachtergrond;2008/'09;17745;15946;90
420;Totaal mannen en vrouwen;Totaal;Vmbo;Niet-westerse migratieachtergrond;2009/'10;17645;15819;90
421;Totaal mannen en vrouwen;Totaal;Vmbo;Niet-westerse migratieachtergrond;2010/'11;17336;15436;89
422;Totaal mannen en vrouwen;Totaal;Vmbo;Niet-westerse migratieachtergrond;2011/'12;17130;14895;87
423;Totaal mannen en vrouwen;Totaal;Vmbo;Niet-westerse migratieachtergrond;2012/'13;18448;16126;87
424;Totaal mannen en vrouwen;Totaal;Vmbo;Niet-westerse migratieachtergrond;2013/'14;19220;17286;90
425;Totaal mannen en vrouwen;Totaal;Vmbo;Niet-westerse migratieachtergrond;2014/'15;19478;17793;91
426;Totaal mannen en vrouwen;Totaal;Vmbo;Niet-westerse migratieachtergrond;2015/'16;19812;18244;92
427;Totaal mannen en vrouwen;Totaal;Vmbo;Niet-westerse migratieachtergrond;2016/'17;20291;18577;92
428;Totaal mannen en vrouwen;Totaal;Vmbo;Niet-westerse migratieachtergrond;2017/'18;20023;18098;90
429;Totaal mannen en vrouwen;Totaal;Vmbo;Niet-westerse migratieachtergrond;2018/'19;19538;17826;91
430;Totaal mannen en vrouwen;Totaal;Vmbo;Niet-westerse migratieachtergrond;2019/'20;19700;19488;99
431;Totaal mannen en vrouwen;Totaal;Vmbo;Niet-westerse migratieachtergrond;2020/'21;19217;18378;96
432;Totaal mannen en vrouwen;Totaal;Vmbo;Turkije;2005/'06;4568;3890;85
433;Totaal mannen en vrouwen;Totaal;Vmbo;Turkije;2006/'07;4863;4111;85
434;Totaal mannen en vrouwen;Totaal;Vmbo;Turkije;2007/'08;4740;4145;87
435;Totaal mannen en vrouwen;Totaal;Vmbo;Turkije;2008/'09;4734;4113;87
436;Totaal mannen en vrouwen;Totaal;Vmbo;Turkije;2009/'10;4712;4103;87
437;Totaal mannen en vrouwen;Totaal;Vmbo;Turkije;2010/'11;4583;3916;85
438;Totaal mannen en vrouwen;Totaal;Vmbo;Turkije;2011/'12;4477;3640;81
439;Totaal mannen en vrouwen;Totaal;Vmbo;Turkije;2012/'13;4807;3956;82
440;Totaal mannen en vrouwen;Totaal;Vmbo;Turkije;2013/'14;5117;4461;87
441;Totaal mannen en vrouwen;Totaal;Vmbo;Turkije;2014/'15;4978;4429;89
442;Totaal mannen en vrouwen;Totaal;Vmbo;Turkije;2015/'16;4806;4292;89
443;Totaal mannen en vrouwen;Totaal;Vmbo;Turkije;2016/'17;4814;4297;89
444;Totaal mannen en vrouwen;Totaal;Vmbo;Turkije;2017/'18;4589;4057;88
445;Totaal mannen en vrouwen;Totaal;Vmbo;Turkije;2018/'19;4235;3777;89
446;Totaal mannen en vrouwen;Totaal;Vmbo;Turkije;2019/'20;4065;4021;99
447;Totaal mannen en vrouwen;Totaal;Vmbo;Turkije;2020/'21;3733;3529;95
448;Totaal mannen en vrouwen;Totaal;Vmbo;Marokko;2005/'06;3935;3549;90
449;Totaal mannen en vrouwen;Totaal;Vmbo;Marokko;2006/'07;3992;3592;90
450;Totaal mannen en vrouwen;Totaal;Vmbo;Marokko;2007/'08;4080;3683;90
451;Totaal mannen en vrouwen;Totaal;Vmbo;Marokko;2008/'09;3994;3587;90
452;Totaal mannen en vrouwen;Totaal;Vmbo;Marokko;2009/'10;3973;3545;89
453;Totaal mannen en vrouwen;Totaal;Vmbo;Marokko;2010/'11;3852;3426;89
454;Totaal mannen en vrouwen;Totaal;Vmbo;Marokko;2011/'12;3794;3293;87
455;Totaal mannen en vrouwen;Totaal;Vmbo;Marokko;2012/'13;4103;3630;88
456;Totaal mannen en vrouwen;Totaal;Vmbo;Marokko;2013/'14;4400;3950;90
457;Totaal mannen en vrouwen;Totaal;Vmbo;Marokko;2014/'15;4428;4014;91
458;Totaal mannen en vrouwen;Totaal;Vmbo;Marokko;2015/'16;4773;4398;92
459;Totaal mannen en vrouwen;Totaal;Vmbo;Marokko;2016/'17;4949;4502;91
460;Totaal mannen en vrouwen;Totaal;Vmbo;Marokko;2017/'18;5010;4494;90
461;Totaal mannen en vrouwen;Totaal;Vmbo;Marokko;2018/'19;4939;4493;91
462;Totaal mannen en vrouwen;Totaal;Vmbo;Marokko;2019/'20;4982;4917;99
463;Totaal mannen en vrouwen;Totaal;Vmbo;Marokko;2020/'21;4989;4704;94
464;Totaal mannen en vrouwen;Totaal;Vmbo;Suriname;2005/'06;3564;3248;91
465;Totaal mannen en vrouwen;Totaal;Vmbo;Suriname;2006/'07;3493;3191;91
466;Totaal mannen en vrouwen;Totaal;Vmbo;Suriname;2007/'08;3338;3070;92
467;Totaal mannen en vrouwen;Totaal;Vmbo;Suriname;2008/'09;3125;2855;91
468;Totaal mannen en vrouwen;Totaal;Vmbo;Suriname;2009/'10;2939;2665;91
469;Totaal mannen en vrouwen;Totaal;Vmbo;Suriname;2010/'11;2954;2681;91
470;Totaal mannen en vrouwen;Totaal;Vmbo;Suriname;2011/'12;2899;2593;89
471;Totaal mannen en vrouwen;Totaal;Vmbo;Suriname;2012/'13;3093;2761;89
472;Totaal mannen en vrouwen;Totaal;Vmbo;Suriname;2013/'14;3175;2865;90
473;Totaal mannen en vrouwen;Totaal;Vmbo;Suriname;2014/'15;3153;2907;92
474;Totaal mannen en vrouwen;Totaal;Vmbo;Suriname;2015/'16;3147;2938;93
475;Totaal mannen en vrouwen;Totaal;Vmbo;Suriname;2016/'17;3036;2824;93
476;Totaal mannen en vrouwen;Totaal;Vmbo;Suriname;2017/'18;2896;2646;91
477;Totaal mannen en vrouwen;Totaal;Vmbo;Suriname;2018/'19;2664;2432;91
478;Totaal mannen en vrouwen;Totaal;Vmbo;Suriname;2019/'20;2592;2572;99
479;Totaal mannen en vrouwen;Totaal;Vmbo;Suriname;2020/'21;2254;2172;96
480;Totaal mannen en vrouwen;Totaal;Vmbo;(voormalige) Nederlandse Antillen, Aruba;2005/'06;1269;1154;91
481;Totaal mannen en vrouwen;Totaal;Vmbo;(voormalige) Nederlandse Antillen, Aruba;2006/'07;1372;1273;93
482;Totaal mannen en vrouwen;Totaal;Vmbo;(voormalige) Nederlandse Antillen, Aruba;2007/'08;1257;1163;93
483;Totaal mannen en vrouwen;Totaal;Vmbo;(voormalige) Nederlandse Antillen, Aruba;2008/'09;1172;1086;93
484;Totaal mannen en vrouwen;Totaal;Vmbo;(voormalige) Nederlandse Antillen, Aruba;2009/'10;1220;1113;91
485;Totaal mannen en vrouwen;Totaal;Vmbo;(voormalige) Nederlandse Antillen, Aruba;2010/'11;1319;1215;92
486;Totaal mannen en vrouwen;Totaal;Vmbo;(voormalige) Nederlandse Antillen, Aruba;2011/'12;1279;1163;91
487;Totaal mannen en vrouwen;Totaal;Vmbo;(voormalige) Nederlandse Antillen, Aruba;2012/'13;1287;1180;92
488;Totaal mannen en vrouwen;Totaal;Vmbo;(voormalige) Nederlandse Antillen, Aruba;2013/'14;1290;1204;93
489;Totaal mannen en vrouwen;Totaal;Vmbo;(voormalige) Nederlandse Antillen, Aruba;2014/'15;1339;1266;95
490;Totaal mannen en vrouwen;Totaal;Vmbo;(voormalige) Nederlandse Antillen, Aruba;2015/'16;1365;1281;94
491;Totaal mannen en vrouwen;Totaal;Vmbo;(voormalige) Nederlandse Antillen, Aruba;2016/'17;1338;1256;94
492;Totaal mannen en vrouwen;Totaal;Vmbo;(voormalige) Nederlandse Antillen, Aruba;2017/'18;1373;1245;91
493;Totaal mannen en vrouwen;Totaal;Vmbo;(voormalige) Nederlandse Antillen, Aruba;2018/'19;1341;1250;93
494;Totaal mannen en vrouwen;Totaal;Vmbo;(voormalige) Nederlandse Antillen, Aruba;2019/'20;1249;1234;99
495;Totaal mannen en vrouwen;Totaal;Vmbo;(voormalige) Nederlandse Antillen, Aruba;2020/'21;1338;1305;98
496;Totaal mannen en vrouwen;Totaal;Vmbo;Overige niet-westerse migratieachterg...;2005/'06;4554;4222;93
497;Totaal mannen en vrouwen;Totaal;Vmbo;Overige niet-westerse migratieachterg...;2006/'07;4694;4324;92
498;Totaal mannen en vrouwen;Totaal;Vmbo;Overige niet-westerse migratieachterg...;2007/'08;4743;4400;93
499;Totaal mannen en vrouwen;Totaal;Vmbo;Overige niet-westerse migratieachterg...;2008/'09;4720;4305;91
500;Totaal mannen en vrouwen;Totaal;Vmbo;Overige niet-westerse migratieachterg...;2009/'10;4801;4393;92
501;Totaal mannen en vrouwen;Totaal;Vmbo;Overige niet-westerse migratieachterg...;2010/'11;4628;4198;91
502;Totaal mannen en vrouwen;Totaal;Vmbo;Overige niet-westerse migratieachterg...;2011/'12;4681;4206;90
503;Totaal mannen en vrouwen;Totaal;Vmbo;Overige niet-westerse migratieachterg...;2012/'13;5158;4599;89
504;Totaal mannen en vrouwen;Totaal;Vmbo;Overige niet-westerse migratieachterg...;2013/'14;5238;4806;92
505;Totaal mannen en vrouwen;Totaal;Vmbo;Overige niet-westerse migratieachterg...;2014/'15;5580;5177;93
506;Totaal mannen en vrouwen;Totaal;Vmbo;Overige niet-westerse migratieachterg...;2015/'16;5721;5335;93
507;Totaal mannen en vrouwen;Totaal;Vmbo;Overige niet-westerse migratieachterg...;2016/'17;6154;5698;93
508;Totaal mannen en vrouwen;Totaal;Vmbo;Overige niet-westerse migratieachterg...;2017/'18;6155;5656;92
509;Totaal mannen en vrouwen;Totaal;Vmbo;Overige niet-westerse migratieachterg...;2018/'19;6359;5874;92
510;Totaal mannen en vrouwen;Totaal;Vmbo;Overige niet-westerse migratieachterg...;2019/'20;6812;6744;99
511;Totaal mannen en vrouwen;Totaal;Vmbo;Overige niet-westerse migratieachterg...;2020/'21;6903;6668;97
512;Totaal mannen en vrouwen;Totaal;Vmbo;Onbekende migratieachtergrond;2005/'06;63;61;97
513;Totaal mannen en vrouwen;Totaal;Vmbo;Onbekende migratieachtergrond;2006/'07;41;33;80
514;Totaal mannen en vrouwen;Totaal;Vmbo;Onbekende migratieachtergrond;2007/'08;56;51;91
